0-31 x 0-1 = 0-31, 0-31 x 0-2 = 0-62, 0-31 x 0-3 = 1-15, 0-31 x 0-4 = 1-46, 0-31 x 0-5 = 1-77, 0-31 x 0-6 = 2-30, 0-31 x 0-7 = 2-61, 0-31 x 0-8 = 3-14, 0-31 x 0-9 = 3-45, 0-31 x 0-10 = 3-76, 0-31 x 0-11 = 4-29, 0-31 x 0-12 = 4-60, 0-31 x 0-13 = 5-13, 0-31 x 0-14 = 5-44, 0-31 x 0-15 = 5-75, 0-31 x 0-16 = 6-28, 0-31 x 0-17 = 6-59, 0-31 x 0-18 = 7-12, 0-31 x 0-19 = 7-43, 0-31 x 0-20 = 7-74, 0-31 x 0-21 = 8-27, 0-31 x 0-22 = 8-58, 0-31 x 0-23 = 9-11, 0-31 x 0-24 = 9-42, 0-31 x 0-25 = 9-73, 0-31 x 0-26 = 10-26, 0-31 x 0-27 = 10-57, 0-31 x 0-28 = 11-10, 0-31 x 0-29 = 11-41, 0-31 x 0-30 = 11-72, 0-31 x 0-31 = 12-25, 0-31 x 0-32 = 12-56, 0-31 x 0-33 = 13-9, 0-31 x 0-34 = 13-40, 0-31 x 0-35 = 13-71, 0-31 x 0-36 = 14-24, 0-31 x 0-37 = 14-55, 0-31 x 0-38 = 15-8, 0-31 x 0-39 = 15-39, 0-31 x 0-40 = 15-70, 0-31 x 0-41 = 16-23, 0-31 x 0-42 = 16-54, 0-31 x 0-43 = 17-7, 0-31 x 0-44 = 17-38, 0-31 x 0-45 = 17-69, 0-31 x 0-46 = 18-22, 0-31 x 0-47 = 18-53, 0-31 x 0-48 = 19-6, 0-31 x 0-49 = 19-37, 0-31 x 0-50 = 19-68, 0-31 x 0-51 = 20-21, 0-31 x 0-52 = 20-52, 0-31 x 0-53 = 21-5, 0-31 x 0-54 = 21-36, 0-31 x 0-55 = 21-67, 0-31 x 0-56 = 22-20, 0-31 x 0-57 = 22-51, 0-31 x 0-58 = 23-4, 0-31 x 0-59 = 23-35, 0-31 x 0-60 = 23-66, 0-31 x 0-61 = 24-19, 0-31 x 0-62 = 24-50, 0-31 x 0-63 = 25-3, 0-31 x 0-64 = 25-34, 0-31 x 0-65 = 25-65, 0-31 x 0-66 = 26-18, 0-31 x 0-67 = 26-49, 0-31 x 0-68 = 27-2, 0-31 x 0-69 = 27-33, 0-31 x 0-70 = 27-64, 0-31 x 0-71 = 28-17, 0-31 x 0-72 = 28-48, 0-31 x 0-73 = 29-1, 0-31 x 0-74 = 29-32, 0-31 x 0-75 = 29-63, 0-31 x 0-76 = 30-16, 0-31 x 0-77 = 30-47, 
0-32 x 0-1 = 0-32, 0-32 x 0-2 = 0-64, 0-32 x 0-3 = 1-18, 0-32 x 0-4 = 1-50, 0-32 x 0-5 = 2-4, 0-32 x 0-6 = 2-36, 0-32 x 0-7 = 2-68, 0-32 x 0-8 = 3-22, 0-32 x 0-9 = 3-54, 0-32 x 0-10 = 4-8, 0-32 x 0-11 = 4-40, 0-32 x 0-12 = 4-72, 0-32 x 0-13 = 5-26, 0-32 x 0-14 = 5-58, 0-32 x 0-15 = 6-12, 0-32 x 0-16 = 6-44, 0-32 x 0-17 = 6-76, 0-32 x 0-18 = 7-30, 0-32 x 0-19 = 7-62, 0-32 x 0-20 = 8-16, 0-32 x 0-21 = 8-48, 0-32 x 0-22 = 9-2, 0-32 x 0-23 = 9-34, 0-32 x 0-24 = 9-66, 0-32 x 0-25 = 10-20, 0-32 x 0-26 = 10-52, 0-32 x 0-27 = 11-6, 0-32 x 0-28 = 11-38, 0-32 x 0-29 = 11-70, 0-32 x 0-30 = 12-24, 0-32 x 0-31 = 12-56, 0-32 x 0-32 = 13-10, 0-32 x 0-33 = 13-42, 0-32 x 0-34 = 13-74, 0-32 x 0-35 = 14-28, 0-32 x 0-36 = 14-60, 0-32 x 0-37 = 15-14, 0-32 x 0-38 = 15-46, 0-32 x 0-39 = 16-0, 0-32 x 0-40 = 16-32, 0-32 x 0-41 = 16-64, 0-32 x 0-42 = 17-18, 0-32 x 0-43 = 17-50, 0-32 x 0-44 = 18-4, 0-32 x 0-45 = 18-36, 0-32 x 0-46 = 18-68, 0-32 x 0-47 = 19-22, 0-32 x 0-48 = 19-54, 0-32 x 0-49 = 20-8, 0-32 x 0-50 = 20-40, 0-32 x 0-51 = 20-72, 0-32 x 0-52 = 21-26, 0-32 x 0-53 = 21-58, 0-32 x 0-54 = 22-12, 0-32 x 0-55 = 22-44, 0-32 x 0-56 = 22-76, 0-32 x 0-57 = 23-30, 0-32 x 0-58 = 23-62, 0-32 x 0-59 = 24-16, 0-32 x 0-60 = 24-48, 0-32 x 0-61 = 25-2, 0-32 x 0-62 = 25-34, 0-32 x 0-63 = 25-66, 0-32 x 0-64 = 26-20, 0-32 x 0-65 = 26-52, 0-32 x 0-66 = 27-6, 0-32 x 0-67 = 27-38, 0-32 x 0-68 = 27-70, 0-32 x 0-69 = 28-24, 0-32 x 0-70 = 28-56, 0-32 x 0-71 = 29-10, 0-32 x 0-72 = 29-42, 0-32 x 0-73 = 29-74, 0-32 x 0-74 = 30-28, 0-32 x 0-75 = 30-60, 0-32 x 0-76 = 31-14, 0-32 x 0-77 = 31-46, 
0-33 x 0-1 = 0-33, 0-33 x 0-2 = 0-66, 0-33 x 0-3 = 1-21, 0-33 x 0-4 = 1-54, 0-33 x 0-5 = 2-9, 0-33 x 0-6 = 2-42, 0-33 x 0-7 = 2-75, 0-33 x 0-8 = 3-30, 0-33 x 0-9 = 3-63, 0-33 x 0-10 = 4-18, 0-33 x 0-11 = 4-51, 0-33 x 0-12 = 5-6, 0-33 x 0-13 = 5-39, 0-33 x 0-14 = 5-72, 0-33 x 0-15 = 6-27, 0-33 x 0-16 = 6-60, 0-33 x 0-17 = 7-15, 0-33 x 0-18 = 7-48, 0-33 x 0-19 = 8-3, 0-33 x 0-20 = 8-36, 0-33 x 0-21 = 8-69, 0-33 x 0-22 = 9-24, 0-33 x 0-23 = 9-57, 0-33 x 0-24 = 10-12, 0-33 x 0-25 = 10-45, 0-33 x 0-26 = 11-0, 0-33 x 0-27 = 11-33, 0-33 x 0-28 = 11-66, 0-33 x 0-29 = 12-21, 0-33 x 0-30 = 12-54, 0-33 x 0-31 = 13-9, 0-33 x 0-32 = 13-42, 0-33 x 0-33 = 13-75, 0-33 x 0-34 = 14-30, 0-33 x 0-35 = 14-63, 0-33 x 0-36 = 15-18, 0-33 x 0-37 = 15-51, 0-33 x 0-38 = 16-6, 0-33 x 0-39 = 16-39, 0-33 x 0-40 = 16-72, 0-33 x 0-41 = 17-27, 0-33 x 0-42 = 17-60, 0-33 x 0-43 = 18-15, 0-33 x 0-44 = 18-48, 0-33 x 0-45 = 19-3, 0-33 x 0-46 = 19-36, 0-33 x 0-47 = 19-69, 0-33 x 0-48 = 20-24, 0-33 x 0-49 = 20-57, 0-33 x 0-50 = 21-12, 0-33 x 0-51 = 21-45, 0-33 x 0-52 = 22-0, 0-33 x 0-53 = 22-33, 0-33 x 0-54 = 22-66, 0-33 x 0-55 = 23-21, 0-33 x 0-56 = 23-54, 0-33 x 0-57 = 24-9, 0-33 x 0-58 = 24-42, 0-33 x 0-59 = 24-75, 0-33 x 0-60 = 25-30, 0-33 x 0-61 = 25-63, 0-33 x 0-62 = 26-18, 0-33 x 0-63 = 26-51, 0-33 x 0-64 = 27-6, 0-33 x 0-65 = 27-39, 0-33 x 0-66 = 27-72, 0-33 x 0-67 = 28-27, 0-33 x 0-68 = 28-60, 0-33 x 0-69 = 29-15, 0-33 x 0-70 = 29-48, 0-33 x 0-71 = 30-3, 0-33 x 0-72 = 30-36, 0-33 x 0-73 = 30-69, 0-33 x 0-74 = 31-24, 0-33 x 0-75 = 31-57, 0-33 x 0-76 = 32-12, 0-33 x 0-77 = 32-45, 
0-34 x 0-1 = 0-34, 0-34 x 0-2 = 0-68, 0-34 x 0-3 = 1-24, 0-34 x 0-4 = 1-58, 0-34 x 0-5 = 2-14, 0-34 x 0-6 = 2-48, 0-34 x 0-7 = 3-4, 0-34 x 0-8 = 3-38, 0-34 x 0-9 = 3-72, 0-34 x 0-10 = 4-28, 0-34 x 0-11 = 4-62, 0-34 x 0-12 = 5-18, 0-34 x 0-13 = 5-52, 0-34 x 0-14 = 6-8, 0-34 x 0-15 = 6-42, 0-34 x 0-16 = 6-76, 0-34 x 0-17 = 7-32, 0-34 x 0-18 = 7-66, 0-34 x 0-19 = 8-22, 0-34 x 0-20 = 8-56, 0-34 x 0-21 = 9-12, 0-34 x 0-22 = 9-46, 0-34 x 0-23 = 10-2, 0-34 x 0-24 = 10-36, 0-34 x 0-25 = 10-70, 0-34 x 0-26 = 11-26, 0-34 x 0-27 = 11-60, 0-34 x 0-28 = 12-16, 0-34 x 0-29 = 12-50, 0-34 x 0-30 = 13-6, 0-34 x 0-31 = 13-40, 0-34 x 0-32 = 13-74, 0-34 x 0-33 = 14-30, 0-34 x 0-34 = 14-64, 0-34 x 0-35 = 15-20, 0-34 x 0-36 = 15-54, 0-34 x 0-37 = 16-10, 0-34 x 0-38 = 16-44, 0-34 x 0-39 = 17-0, 0-34 x 0-40 = 17-34, 0-34 x 0-41 = 17-68, 0-34 x 0-42 = 18-24, 0-34 x 0-43 = 18-58, 0-34 x 0-44 = 19-14, 0-34 x 0-45 = 19-48, 0-34 x 0-46 = 20-4, 0-34 x 0-47 = 20-38, 0-34 x 0-48 = 20-72, 0-34 x 0-49 = 21-28, 0-34 x 0-50 = 21-62, 0-34 x 0-51 = 22-18, 0-34 x 0-52 = 22-52, 0-34 x 0-53 = 23-8, 0-34 x 0-54 = 23-42, 0-34 x 0-55 = 23-76, 0-34 x 0-56 = 24-32, 0-34 x 0-57 = 24-66, 0-34 x 0-58 = 25-22, 0-34 x 0-59 = 25-56, 0-34 x 0-60 = 26-12, 0-34 x 0-61 = 26-46, 0-34 x 0-62 = 27-2, 0-34 x 0-63 = 27-36, 0-34 x 0-64 = 27-70, 0-34 x 0-65 = 28-26, 0-34 x 0-66 = 28-60, 0-34 x 0-67 = 29-16, 0-34 x 0-68 = 29-50, 0-34 x 0-69 = 30-6, 0-34 x 0-70 = 30-40, 0-34 x 0-71 = 30-74, 0-34 x 0-72 = 31-30, 0-34 x 0-73 = 31-64, 0-34 x 0-74 = 32-20, 0-34 x 0-75 = 32-54, 0-34 x 0-76 = 33-10, 0-34 x 0-77 = 33-44, 
0-35 x 0-1 = 0-35, 0-35 x 0-2 = 0-70, 0-35 x 0-3 = 1-27, 0-35 x 0-4 = 1-62, 0-35 x 0-5 = 2-19, 0-35 x 0-6 = 2-54, 0-35 x 0-7 = 3-11, 0-35 x 0-8 = 3-46, 0-35 x 0-9 = 4-3, 0-35 x 0-10 = 4-38, 0-35 x 0-11 = 4-73, 0-35 x 0-12 = 5-30, 0-35 x 0-13 = 5-65, 0-35 x 0-14 = 6-22, 0-35 x 0-15 = 6-57, 0-35 x 0-16 = 7-14, 0-35 x 0-17 = 7-49, 0-35 x 0-18 = 8-6, 0-35 x 0-19 = 8-41, 0-35 x 0-20 = 8-76, 0-35 x 0-21 = 9-33, 0-35 x 0-22 = 9-68, 0-35 x 0-23 = 10-25, 0-35 x 0-24 = 10-60, 0-35 x 0-25 = 11-17, 0-35 x 0-26 = 11-52, 0-35 x 0-27 = 12-9, 0-35 x 0-28 = 12-44, 0-35 x 0-29 = 13-1, 0-35 x 0-30 = 13-36, 0-35 x 0-31 = 13-71, 0-35 x 0-32 = 14-28, 0-35 x 0-33 = 14-63, 0-35 x 0-34 = 15-20, 0-35 x 0-35 = 15-55, 0-35 x 0-36 = 16-12, 0-35 x 0-37 = 16-47, 0-35 x 0-38 = 17-4, 0-35 x 0-39 = 17-39, 0-35 x 0-40 = 17-74, 0-35 x 0-41 = 18-31, 0-35 x 0-42 = 18-66, 0-35 x 0-43 = 19-23, 0-35 x 0-44 = 19-58, 0-35 x 0-45 = 20-15, 0-35 x 0-46 = 20-50, 0-35 x 0-47 = 21-7, 0-35 x 0-48 = 21-42, 0-35 x 0-49 = 21-77, 0-35 x 0-50 = 22-34, 0-35 x 0-51 = 22-69, 0-35 x 0-52 = 23-26, 0-35 x 0-53 = 23-61, 0-35 x 0-54 = 24-18, 0-35 x 0-55 = 24-53, 0-35 x 0-56 = 25-10, 0-35 x 0-57 = 25-45, 0-35 x 0-58 = 26-2, 0-35 x 0-59 = 26-37, 0-35 x 0-60 = 26-72, 0-35 x 0-61 = 27-29, 0-35 x 0-62 = 27-64, 0-35 x 0-63 = 28-21, 0-35 x 0-64 = 28-56, 0-35 x 0-65 = 29-13, 0-35 x 0-66 = 29-48, 0-35 x 0-67 = 30-5, 0-35 x 0-68 = 30-40, 0-35 x 0-69 = 30-75, 0-35 x 0-70 = 31-32, 0-35 x 0-71 = 31-67, 0-35 x 0-72 = 32-24, 0-35 x 0-73 = 32-59, 0-35 x 0-74 = 33-16, 0-35 x 0-75 = 33-51, 0-35 x 0-76 = 34-8, 0-35 x 0-77 = 34-43, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 0-72, 0-36 x 0-3 = 1-30, 0-36 x 0-4 = 1-66, 0-36 x 0-5 = 2-24, 0-36 x 0-6 = 2-60, 0-36 x 0-7 = 3-18, 0-36 x 0-8 = 3-54, 0-36 x 0-9 = 4-12, 0-36 x 0-10 = 4-48, 0-36 x 0-11 = 5-6, 0-36 x 0-12 = 5-42, 0-36 x 0-13 = 6-0, 0-36 x 0-14 = 6-36, 0-36 x 0-15 = 6-72, 0-36 x 0-16 = 7-30, 0-36 x 0-17 = 7-66, 0-36 x 0-18 = 8-24, 0-36 x 0-19 = 8-60, 0-36 x 0-20 = 9-18, 0-36 x 0-21 = 9-54, 0-36 x 0-22 = 10-12, 0-36 x 0-23 = 10-48, 0-36 x 0-24 = 11-6, 0-36 x 0-25 = 11-42, 0-36 x 0-26 = 12-0, 0-36 x 0-27 = 12-36, 0-36 x 0-28 = 12-72, 0-36 x 0-29 = 13-30, 0-36 x 0-30 = 13-66, 0-36 x 0-31 = 14-24, 0-36 x 0-32 = 14-60, 0-36 x 0-33 = 15-18, 0-36 x 0-34 = 15-54, 0-36 x 0-35 = 16-12, 0-36 x 0-36 = 16-48, 0-36 x 0-37 = 17-6, 0-36 x 0-38 = 17-42, 0-36 x 0-39 = 18-0, 0-36 x 0-40 = 18-36, 0-36 x 0-41 = 18-72, 0-36 x 0-42 = 19-30, 0-36 x 0-43 = 19-66, 0-36 x 0-44 = 20-24, 0-36 x 0-45 = 20-60, 0-36 x 0-46 = 21-18, 0-36 x 0-47 = 21-54, 0-36 x 0-48 = 22-12, 0-36 x 0-49 = 22-48, 0-36 x 0-50 = 23-6, 0-36 x 0-51 = 23-42, 0-36 x 0-52 = 24-0, 0-36 x 0-53 = 24-36, 0-36 x 0-54 = 24-72, 0-36 x 0-55 = 25-30, 0-36 x 0-56 = 25-66, 0-36 x 0-57 = 26-24, 0-36 x 0-58 = 26-60, 0-36 x 0-59 = 27-18, 0-36 x 0-60 = 27-54, 0-36 x 0-61 = 28-12, 0-36 x 0-62 = 28-48, 0-36 x 0-63 = 29-6, 0-36 x 0-64 = 29-42, 0-36 x 0-65 = 30-0, 0-36 x 0-66 = 30-36, 0-36 x 0-67 = 30-72, 0-36 x 0-68 = 31-30, 0-36 x 0-69 = 31-66, 0-36 x 0-70 = 32-24, 0-36 x 0-71 = 32-60, 0-36 x 0-72 = 33-18, 0-36 x 0-73 = 33-54, 0-36 x 0-74 = 34-12, 0-36 x 0-75 = 34-48, 0-36 x 0-76 = 35-6, 0-36 x 0-77 = 35-42, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 0-74, 0-37 x 0-3 = 1-33, 0-37 x 0-4 = 1-70, 0-37 x 0-5 = 2-29, 0-37 x 0-6 = 2-66, 0-37 x 0-7 = 3-25, 0-37 x 0-8 = 3-62, 0-37 x 0-9 = 4-21, 0-37 x 0-10 = 4-58, 0-37 x 0-11 = 5-17, 0-37 x 0-12 = 5-54, 0-37 x 0-13 = 6-13, 0-37 x 0-14 = 6-50, 0-37 x 0-15 = 7-9, 0-37 x 0-16 = 7-46, 0-37 x 0-17 = 8-5, 0-37 x 0-18 = 8-42, 0-37 x 0-19 = 9-1, 0-37 x 0-20 = 9-38, 0-37 x 0-21 = 9-75, 0-37 x 0-22 = 10-34, 0-37 x 0-23 = 10-71, 0-37 x 0-24 = 11-30, 0-37 x 0-25 = 11-67, 0-37 x 0-26 = 12-26, 0-37 x 0-27 = 12-63, 0-37 x 0-28 = 13-22, 0-37 x 0-29 = 13-59, 0-37 x 0-30 = 14-18, 0-37 x 0-31 = 14-55, 0-37 x 0-32 = 15-14, 0-37 x 0-33 = 15-51, 0-37 x 0-34 = 16-10, 0-37 x 0-35 = 16-47, 0-37 x 0-36 = 17-6, 0-37 x 0-37 = 17-43, 0-37 x 0-38 = 18-2, 0-37 x 0-39 = 18-39, 0-37 x 0-40 = 18-76, 0-37 x 0-41 = 19-35, 0-37 x 0-42 = 19-72, 0-37 x 0-43 = 20-31, 0-37 x 0-44 = 20-68, 0-37 x 0-45 = 21-27, 0-37 x 0-46 = 21-64, 0-37 x 0-47 = 22-23, 0-37 x 0-48 = 22-60, 0-37 x 0-49 = 23-19, 0-37 x 0-50 = 23-56, 0-37 x 0-51 = 24-15, 0-37 x 0-52 = 24-52, 0-37 x 0-53 = 25-11, 0-37 x 0-54 = 25-48, 0-37 x 0-55 = 26-7, 0-37 x 0-56 = 26-44, 0-37 x 0-57 = 27-3, 0-37 x 0-58 = 27-40, 0-37 x 0-59 = 27-77, 0-37 x 0-60 = 28-36, 0-37 x 0-61 = 28-73, 0-37 x 0-62 = 29-32, 0-37 x 0-63 = 29-69, 0-37 x 0-64 = 30-28, 0-37 x 0-65 = 30-65, 0-37 x 0-66 = 31-24, 0-37 x 0-67 = 31-61, 0-37 x 0-68 = 32-20, 0-37 x 0-69 = 32-57, 0-37 x 0-70 = 33-16, 0-37 x 0-71 = 33-53, 0-37 x 0-72 = 34-12, 0-37 x 0-73 = 34-49, 0-37 x 0-74 = 35-8, 0-37 x 0-75 = 35-45, 0-37 x 0-76 = 36-4, 0-37 x 0-77 = 36-41, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 0-76, 0-38 x 0-3 = 1-36, 0-38 x 0-4 = 1-74, 0-38 x 0-5 = 2-34, 0-38 x 0-6 = 2-72, 0-38 x 0-7 = 3-32, 0-38 x 0-8 = 3-70, 0-38 x 0-9 = 4-30, 0-38 x 0-10 = 4-68, 0-38 x 0-11 = 5-28, 0-38 x 0-12 = 5-66, 0-38 x 0-13 = 6-26, 0-38 x 0-14 = 6-64, 0-38 x 0-15 = 7-24, 0-38 x 0-16 = 7-62, 0-38 x 0-17 = 8-22, 0-38 x 0-18 = 8-60, 0-38 x 0-19 = 9-20, 0-38 x 0-20 = 9-58, 0-38 x 0-21 = 10-18, 0-38 x 0-22 = 10-56, 0-38 x 0-23 = 11-16, 0-38 x 0-24 = 11-54, 0-38 x 0-25 = 12-14, 0-38 x 0-26 = 12-52, 0-38 x 0-27 = 13-12, 0-38 x 0-28 = 13-50, 0-38 x 0-29 = 14-10, 0-38 x 0-30 = 14-48, 0-38 x 0-31 = 15-8, 0-38 x 0-32 = 15-46, 0-38 x 0-33 = 16-6, 0-38 x 0-34 = 16-44, 0-38 x 0-35 = 17-4, 0-38 x 0-36 = 17-42, 0-38 x 0-37 = 18-2, 0-38 x 0-38 = 18-40, 0-38 x 0-39 = 19-0, 0-38 x 0-40 = 19-38, 0-38 x 0-41 = 19-76, 0-38 x 0-42 = 20-36, 0-38 x 0-43 = 20-74, 0-38 x 0-44 = 21-34, 0-38 x 0-45 = 21-72, 0-38 x 0-46 = 22-32, 0-38 x 0-47 = 22-70, 0-38 x 0-48 = 23-30, 0-38 x 0-49 = 23-68, 0-38 x 0-50 = 24-28, 0-38 x 0-51 = 24-66, 0-38 x 0-52 = 25-26, 0-38 x 0-53 = 25-64, 0-38 x 0-54 = 26-24, 0-38 x 0-55 = 26-62, 0-38 x 0-56 = 27-22, 0-38 x 0-57 = 27-60, 0-38 x 0-58 = 28-20, 0-38 x 0-59 = 28-58, 0-38 x 0-60 = 29-18, 0-38 x 0-61 = 29-56, 0-38 x 0-62 = 30-16, 0-38 x 0-63 = 30-54, 0-38 x 0-64 = 31-14, 0-38 x 0-65 = 31-52, 0-38 x 0-66 = 32-12, 0-38 x 0-67 = 32-50, 0-38 x 0-68 = 33-10, 0-38 x 0-69 = 33-48, 0-38 x 0-70 = 34-8, 0-38 x 0-71 = 34-46, 0-38 x 0-72 = 35-6, 0-38 x 0-73 = 35-44, 0-38 x 0-74 = 36-4, 0-38 x 0-75 = 36-42, 0-38 x 0-76 = 37-2, 0-38 x 0-77 = 37-40, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-0, 0-39 x 0-3 = 1-39, 0-39 x 0-4 = 2-0, 0-39 x 0-5 = 2-39, 0-39 x 0-6 = 3-0, 0-39 x 0-7 = 3-39, 0-39 x 0-8 = 4-0, 0-39 x 0-9 = 4-39, 0-39 x 0-10 = 5-0, 0-39 x 0-11 = 5-39, 0-39 x 0-12 = 6-0, 0-39 x 0-13 = 6-39, 0-39 x 0-14 = 7-0, 0-39 x 0-15 = 7-39, 0-39 x 0-16 = 8-0, 0-39 x 0-17 = 8-39, 0-39 x 0-18 = 9-0, 0-39 x 0-19 = 9-39, 0-39 x 0-20 = 10-0, 0-39 x 0-21 = 10-39, 0-39 x 0-22 = 11-0, 0-39 x 0-23 = 11-39, 0-39 x 0-24 = 12-0, 0-39 x 0-25 = 12-39, 0-39 x 0-26 = 13-0, 0-39 x 0-27 = 13-39, 0-39 x 0-28 = 14-0, 0-39 x 0-29 = 14-39, 0-39 x 0-30 = 15-0, 0-39 x 0-31 = 15-39, 0-39 x 0-32 = 16-0, 0-39 x 0-33 = 16-39, 0-39 x 0-34 = 17-0, 0-39 x 0-35 = 17-39, 0-39 x 0-36 = 18-0, 0-39 x 0-37 = 18-39, 0-39 x 0-38 = 19-0, 0-39 x 0-39 = 19-39, 0-39 x 0-40 = 20-0, 0-39 x 0-41 = 20-39, 0-39 x 0-42 = 21-0, 0-39 x 0-43 = 21-39, 0-39 x 0-44 = 22-0, 0-39 x 0-45 = 22-39, 0-39 x 0-46 = 23-0, 0-39 x 0-47 = 23-39, 0-39 x 0-48 = 24-0, 0-39 x 0-49 = 24-39, 0-39 x 0-50 = 25-0, 0-39 x 0-51 = 25-39, 0-39 x 0-52 = 26-0, 0-39 x 0-53 = 26-39, 0-39 x 0-54 = 27-0, 0-39 x 0-55 = 27-39, 0-39 x 0-56 = 28-0, 0-39 x 0-57 = 28-39, 0-39 x 0-58 = 29-0, 0-39 x 0-59 = 29-39, 0-39 x 0-60 = 30-0, 0-39 x 0-61 = 30-39, 0-39 x 0-62 = 31-0, 0-39 x 0-63 = 31-39, 0-39 x 0-64 = 32-0, 0-39 x 0-65 = 32-39, 0-39 x 0-66 = 33-0, 0-39 x 0-67 = 33-39, 0-39 x 0-68 = 34-0, 0-39 x 0-69 = 34-39, 0-39 x 0-70 = 35-0, 0-39 x 0-71 = 35-39, 0-39 x 0-72 = 36-0, 0-39 x 0-73 = 36-39, 0-39 x 0-74 = 37-0, 0-39 x 0-75 = 37-39, 0-39 x 0-76 = 38-0, 0-39 x 0-77 = 38-39, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-2, 0-40 x 0-3 = 1-42, 0-40 x 0-4 = 2-4, 0-40 x 0-5 = 2-44, 0-40 x 0-6 = 3-6, 0-40 x 0-7 = 3-46, 0-40 x 0-8 = 4-8, 0-40 x 0-9 = 4-48, 0-40 x 0-10 = 5-10, 0-40 x 0-11 = 5-50, 0-40 x 0-12 = 6-12, 0-40 x 0-13 = 6-52, 0-40 x 0-14 = 7-14, 0-40 x 0-15 = 7-54, 0-40 x 0-16 = 8-16, 0-40 x 0-17 = 8-56, 0-40 x 0-18 = 9-18, 0-40 x 0-19 = 9-58, 0-40 x 0-20 = 10-20, 0-40 x 0-21 = 10-60, 0-40 x 0-22 = 11-22, 0-40 x 0-23 = 11-62, 0-40 x 0-24 = 12-24, 0-40 x 0-25 = 12-64, 0-40 x 0-26 = 13-26, 0-40 x 0-27 = 13-66, 0-40 x 0-28 = 14-28, 0-40 x 0-29 = 14-68, 0-40 x 0-30 = 15-30, 0-40 x 0-31 = 15-70, 0-40 x 0-32 = 16-32, 0-40 x 0-33 = 16-72, 0-40 x 0-34 = 17-34, 0-40 x 0-35 = 17-74, 0-40 x 0-36 = 18-36, 0-40 x 0-37 = 18-76, 0-40 x 0-38 = 19-38, 0-40 x 0-39 = 20-0, 0-40 x 0-40 = 20-40, 0-40 x 0-41 = 21-2, 0-40 x 0-42 = 21-42, 0-40 x 0-43 = 22-4, 0-40 x 0-44 = 22-44, 0-40 x 0-45 = 23-6, 0-40 x 0-46 = 23-46, 0-40 x 0-47 = 24-8, 0-40 x 0-48 = 24-48, 0-40 x 0-49 = 25-10, 0-40 x 0-50 = 25-50, 0-40 x 0-51 = 26-12, 0-40 x 0-52 = 26-52, 0-40 x 0-53 = 27-14, 0-40 x 0-54 = 27-54, 0-40 x 0-55 = 28-16, 0-40 x 0-56 = 28-56, 0-40 x 0-57 = 29-18, 0-40 x 0-58 = 29-58, 0-40 x 0-59 = 30-20, 0-40 x 0-60 = 30-60, 0-40 x 0-61 = 31-22, 0-40 x 0-62 = 31-62, 0-40 x 0-63 = 32-24, 0-40 x 0-64 = 32-64, 0-40 x 0-65 = 33-26, 0-40 x 0-66 = 33-66, 0-40 x 0-67 = 34-28, 0-40 x 0-68 = 34-68, 0-40 x 0-69 = 35-30, 0-40 x 0-70 = 35-70, 0-40 x 0-71 = 36-32, 0-40 x 0-72 = 36-72, 0-40 x 0-73 = 37-34, 0-40 x 0-74 = 37-74, 0-40 x 0-75 = 38-36, 0-40 x 0-76 = 38-76, 0-40 x 0-77 = 39-38, 
