0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-29, 0-47 x 0-3 = 2-11, 0-47 x 0-4 = 2-58, 0-47 x 0-5 = 3-40, 0-47 x 0-6 = 4-22, 0-47 x 0-7 = 5-4, 0-47 x 0-8 = 5-51, 0-47 x 0-9 = 6-33, 0-47 x 0-10 = 7-15, 0-47 x 0-11 = 7-62, 0-47 x 0-12 = 8-44, 0-47 x 0-13 = 9-26, 0-47 x 0-14 = 10-8, 0-47 x 0-15 = 10-55, 0-47 x 0-16 = 11-37, 0-47 x 0-17 = 12-19, 0-47 x 0-18 = 13-1, 0-47 x 0-19 = 13-48, 0-47 x 0-20 = 14-30, 0-47 x 0-21 = 15-12, 0-47 x 0-22 = 15-59, 0-47 x 0-23 = 16-41, 0-47 x 0-24 = 17-23, 0-47 x 0-25 = 18-5, 0-47 x 0-26 = 18-52, 0-47 x 0-27 = 19-34, 0-47 x 0-28 = 20-16, 0-47 x 0-29 = 20-63, 0-47 x 0-30 = 21-45, 0-47 x 0-31 = 22-27, 0-47 x 0-32 = 23-9, 0-47 x 0-33 = 23-56, 0-47 x 0-34 = 24-38, 0-47 x 0-35 = 25-20, 0-47 x 0-36 = 26-2, 0-47 x 0-37 = 26-49, 0-47 x 0-38 = 27-31, 0-47 x 0-39 = 28-13, 0-47 x 0-40 = 28-60, 0-47 x 0-41 = 29-42, 0-47 x 0-42 = 30-24, 0-47 x 0-43 = 31-6, 0-47 x 0-44 = 31-53, 0-47 x 0-45 = 32-35, 0-47 x 0-46 = 33-17, 0-47 x 0-47 = 33-64, 0-47 x 0-48 = 34-46, 0-47 x 0-49 = 35-28, 0-47 x 0-50 = 36-10, 0-47 x 0-51 = 36-57, 0-47 x 0-52 = 37-39, 0-47 x 0-53 = 38-21, 0-47 x 0-54 = 39-3, 0-47 x 0-55 = 39-50, 0-47 x 0-56 = 40-32, 0-47 x 0-57 = 41-14, 0-47 x 0-58 = 41-61, 0-47 x 0-59 = 42-43, 0-47 x 0-60 = 43-25, 0-47 x 0-61 = 44-7, 0-47 x 0-62 = 44-54, 0-47 x 0-63 = 45-36, 0-47 x 0-64 = 46-18, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-31, 0-48 x 0-3 = 2-14, 0-48 x 0-4 = 2-62, 0-48 x 0-5 = 3-45, 0-48 x 0-6 = 4-28, 0-48 x 0-7 = 5-11, 0-48 x 0-8 = 5-59, 0-48 x 0-9 = 6-42, 0-48 x 0-10 = 7-25, 0-48 x 0-11 = 8-8, 0-48 x 0-12 = 8-56, 0-48 x 0-13 = 9-39, 0-48 x 0-14 = 10-22, 0-48 x 0-15 = 11-5, 0-48 x 0-16 = 11-53, 0-48 x 0-17 = 12-36, 0-48 x 0-18 = 13-19, 0-48 x 0-19 = 14-2, 0-48 x 0-20 = 14-50, 0-48 x 0-21 = 15-33, 0-48 x 0-22 = 16-16, 0-48 x 0-23 = 16-64, 0-48 x 0-24 = 17-47, 0-48 x 0-25 = 18-30, 0-48 x 0-26 = 19-13, 0-48 x 0-27 = 19-61, 0-48 x 0-28 = 20-44, 0-48 x 0-29 = 21-27, 0-48 x 0-30 = 22-10, 0-48 x 0-31 = 22-58, 0-48 x 0-32 = 23-41, 0-48 x 0-33 = 24-24, 0-48 x 0-34 = 25-7, 0-48 x 0-35 = 25-55, 0-48 x 0-36 = 26-38, 0-48 x 0-37 = 27-21, 0-48 x 0-38 = 28-4, 0-48 x 0-39 = 28-52, 0-48 x 0-40 = 29-35, 0-48 x 0-41 = 30-18, 0-48 x 0-42 = 31-1, 0-48 x 0-43 = 31-49, 0-48 x 0-44 = 32-32, 0-48 x 0-45 = 33-15, 0-48 x 0-46 = 33-63, 0-48 x 0-47 = 34-46, 0-48 x 0-48 = 35-29, 0-48 x 0-49 = 36-12, 0-48 x 0-50 = 36-60, 0-48 x 0-51 = 37-43, 0-48 x 0-52 = 38-26, 0-48 x 0-53 = 39-9, 0-48 x 0-54 = 39-57, 0-48 x 0-55 = 40-40, 0-48 x 0-56 = 41-23, 0-48 x 0-57 = 42-6, 0-48 x 0-58 = 42-54, 0-48 x 0-59 = 43-37, 0-48 x 0-60 = 44-20, 0-48 x 0-61 = 45-3, 0-48 x 0-62 = 45-51, 0-48 x 0-63 = 46-34, 0-48 x 0-64 = 47-17, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-33, 0-49 x 0-3 = 2-17, 0-49 x 0-4 = 3-1, 0-49 x 0-5 = 3-50, 0-49 x 0-6 = 4-34, 0-49 x 0-7 = 5-18, 0-49 x 0-8 = 6-2, 0-49 x 0-9 = 6-51, 0-49 x 0-10 = 7-35, 0-49 x 0-11 = 8-19, 0-49 x 0-12 = 9-3, 0-49 x 0-13 = 9-52, 0-49 x 0-14 = 10-36, 0-49 x 0-15 = 11-20, 0-49 x 0-16 = 12-4, 0-49 x 0-17 = 12-53, 0-49 x 0-18 = 13-37, 0-49 x 0-19 = 14-21, 0-49 x 0-20 = 15-5, 0-49 x 0-21 = 15-54, 0-49 x 0-22 = 16-38, 0-49 x 0-23 = 17-22, 0-49 x 0-24 = 18-6, 0-49 x 0-25 = 18-55, 0-49 x 0-26 = 19-39, 0-49 x 0-27 = 20-23, 0-49 x 0-28 = 21-7, 0-49 x 0-29 = 21-56, 0-49 x 0-30 = 22-40, 0-49 x 0-31 = 23-24, 0-49 x 0-32 = 24-8, 0-49 x 0-33 = 24-57, 0-49 x 0-34 = 25-41, 0-49 x 0-35 = 26-25, 0-49 x 0-36 = 27-9, 0-49 x 0-37 = 27-58, 0-49 x 0-38 = 28-42, 0-49 x 0-39 = 29-26, 0-49 x 0-40 = 30-10, 0-49 x 0-41 = 30-59, 0-49 x 0-42 = 31-43, 0-49 x 0-43 = 32-27, 0-49 x 0-44 = 33-11, 0-49 x 0-45 = 33-60, 0-49 x 0-46 = 34-44, 0-49 x 0-47 = 35-28, 0-49 x 0-48 = 36-12, 0-49 x 0-49 = 36-61, 0-49 x 0-50 = 37-45, 0-49 x 0-51 = 38-29, 0-49 x 0-52 = 39-13, 0-49 x 0-53 = 39-62, 0-49 x 0-54 = 40-46, 0-49 x 0-55 = 41-30, 0-49 x 0-56 = 42-14, 0-49 x 0-57 = 42-63, 0-49 x 0-58 = 43-47, 0-49 x 0-59 = 44-31, 0-49 x 0-60 = 45-15, 0-49 x 0-61 = 45-64, 0-49 x 0-62 = 46-48, 0-49 x 0-63 = 47-32, 0-49 x 0-64 = 48-16, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-35, 0-50 x 0-3 = 2-20, 0-50 x 0-4 = 3-5, 0-50 x 0-5 = 3-55, 0-50 x 0-6 = 4-40, 0-50 x 0-7 = 5-25, 0-50 x 0-8 = 6-10, 0-50 x 0-9 = 6-60, 0-50 x 0-10 = 7-45, 0-50 x 0-11 = 8-30, 0-50 x 0-12 = 9-15, 0-50 x 0-13 = 10-0, 0-50 x 0-14 = 10-50, 0-50 x 0-15 = 11-35, 0-50 x 0-16 = 12-20, 0-50 x 0-17 = 13-5, 0-50 x 0-18 = 13-55, 0-50 x 0-19 = 14-40, 0-50 x 0-20 = 15-25, 0-50 x 0-21 = 16-10, 0-50 x 0-22 = 16-60, 0-50 x 0-23 = 17-45, 0-50 x 0-24 = 18-30, 0-50 x 0-25 = 19-15, 0-50 x 0-26 = 20-0, 0-50 x 0-27 = 20-50, 0-50 x 0-28 = 21-35, 0-50 x 0-29 = 22-20, 0-50 x 0-30 = 23-5, 0-50 x 0-31 = 23-55, 0-50 x 0-32 = 24-40, 0-50 x 0-33 = 25-25, 0-50 x 0-34 = 26-10, 0-50 x 0-35 = 26-60, 0-50 x 0-36 = 27-45, 0-50 x 0-37 = 28-30, 0-50 x 0-38 = 29-15, 0-50 x 0-39 = 30-0, 0-50 x 0-40 = 30-50, 0-50 x 0-41 = 31-35, 0-50 x 0-42 = 32-20, 0-50 x 0-43 = 33-5, 0-50 x 0-44 = 33-55, 0-50 x 0-45 = 34-40, 0-50 x 0-46 = 35-25, 0-50 x 0-47 = 36-10, 0-50 x 0-48 = 36-60, 0-50 x 0-49 = 37-45, 0-50 x 0-50 = 38-30, 0-50 x 0-51 = 39-15, 0-50 x 0-52 = 40-0, 0-50 x 0-53 = 40-50, 0-50 x 0-54 = 41-35, 0-50 x 0-55 = 42-20, 0-50 x 0-56 = 43-5, 0-50 x 0-57 = 43-55, 0-50 x 0-58 = 44-40, 0-50 x 0-59 = 45-25, 0-50 x 0-60 = 46-10, 0-50 x 0-61 = 46-60, 0-50 x 0-62 = 47-45, 0-50 x 0-63 = 48-30, 0-50 x 0-64 = 49-15, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-37, 0-51 x 0-3 = 2-23, 0-51 x 0-4 = 3-9, 0-51 x 0-5 = 3-60, 0-51 x 0-6 = 4-46, 0-51 x 0-7 = 5-32, 0-51 x 0-8 = 6-18, 0-51 x 0-9 = 7-4, 0-51 x 0-10 = 7-55, 0-51 x 0-11 = 8-41, 0-51 x 0-12 = 9-27, 0-51 x 0-13 = 10-13, 0-51 x 0-14 = 10-64, 0-51 x 0-15 = 11-50, 0-51 x 0-16 = 12-36, 0-51 x 0-17 = 13-22, 0-51 x 0-18 = 14-8, 0-51 x 0-19 = 14-59, 0-51 x 0-20 = 15-45, 0-51 x 0-21 = 16-31, 0-51 x 0-22 = 17-17, 0-51 x 0-23 = 18-3, 0-51 x 0-24 = 18-54, 0-51 x 0-25 = 19-40, 0-51 x 0-26 = 20-26, 0-51 x 0-27 = 21-12, 0-51 x 0-28 = 21-63, 0-51 x 0-29 = 22-49, 0-51 x 0-30 = 23-35, 0-51 x 0-31 = 24-21, 0-51 x 0-32 = 25-7, 0-51 x 0-33 = 25-58, 0-51 x 0-34 = 26-44, 0-51 x 0-35 = 27-30, 0-51 x 0-36 = 28-16, 0-51 x 0-37 = 29-2, 0-51 x 0-38 = 29-53, 0-51 x 0-39 = 30-39, 0-51 x 0-40 = 31-25, 0-51 x 0-41 = 32-11, 0-51 x 0-42 = 32-62, 0-51 x 0-43 = 33-48, 0-51 x 0-44 = 34-34, 0-51 x 0-45 = 35-20, 0-51 x 0-46 = 36-6, 0-51 x 0-47 = 36-57, 0-51 x 0-48 = 37-43, 0-51 x 0-49 = 38-29, 0-51 x 0-50 = 39-15, 0-51 x 0-51 = 40-1, 0-51 x 0-52 = 40-52, 0-51 x 0-53 = 41-38, 0-51 x 0-54 = 42-24, 0-51 x 0-55 = 43-10, 0-51 x 0-56 = 43-61, 0-51 x 0-57 = 44-47, 0-51 x 0-58 = 45-33, 0-51 x 0-59 = 46-19, 0-51 x 0-60 = 47-5, 0-51 x 0-61 = 47-56, 0-51 x 0-62 = 48-42, 0-51 x 0-63 = 49-28, 0-51 x 0-64 = 50-14, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-39, 0-52 x 0-3 = 2-26, 0-52 x 0-4 = 3-13, 0-52 x 0-5 = 4-0, 0-52 x 0-6 = 4-52, 0-52 x 0-7 = 5-39, 0-52 x 0-8 = 6-26, 0-52 x 0-9 = 7-13, 0-52 x 0-10 = 8-0, 0-52 x 0-11 = 8-52, 0-52 x 0-12 = 9-39, 0-52 x 0-13 = 10-26, 0-52 x 0-14 = 11-13, 0-52 x 0-15 = 12-0, 0-52 x 0-16 = 12-52, 0-52 x 0-17 = 13-39, 0-52 x 0-18 = 14-26, 0-52 x 0-19 = 15-13, 0-52 x 0-20 = 16-0, 0-52 x 0-21 = 16-52, 0-52 x 0-22 = 17-39, 0-52 x 0-23 = 18-26, 0-52 x 0-24 = 19-13, 0-52 x 0-25 = 20-0, 0-52 x 0-26 = 20-52, 0-52 x 0-27 = 21-39, 0-52 x 0-28 = 22-26, 0-52 x 0-29 = 23-13, 0-52 x 0-30 = 24-0, 0-52 x 0-31 = 24-52, 0-52 x 0-32 = 25-39, 0-52 x 0-33 = 26-26, 0-52 x 0-34 = 27-13, 0-52 x 0-35 = 28-0, 0-52 x 0-36 = 28-52, 0-52 x 0-37 = 29-39, 0-52 x 0-38 = 30-26, 0-52 x 0-39 = 31-13, 0-52 x 0-40 = 32-0, 0-52 x 0-41 = 32-52, 0-52 x 0-42 = 33-39, 0-52 x 0-43 = 34-26, 0-52 x 0-44 = 35-13, 0-52 x 0-45 = 36-0, 0-52 x 0-46 = 36-52, 0-52 x 0-47 = 37-39, 0-52 x 0-48 = 38-26, 0-52 x 0-49 = 39-13, 0-52 x 0-50 = 40-0, 0-52 x 0-51 = 40-52, 0-52 x 0-52 = 41-39, 0-52 x 0-53 = 42-26, 0-52 x 0-54 = 43-13, 0-52 x 0-55 = 44-0, 0-52 x 0-56 = 44-52, 0-52 x 0-57 = 45-39, 0-52 x 0-58 = 46-26, 0-52 x 0-59 = 47-13, 0-52 x 0-60 = 48-0, 0-52 x 0-61 = 48-52, 0-52 x 0-62 = 49-39, 0-52 x 0-63 = 50-26, 0-52 x 0-64 = 51-13, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-41, 0-53 x 0-3 = 2-29, 0-53 x 0-4 = 3-17, 0-53 x 0-5 = 4-5, 0-53 x 0-6 = 4-58, 0-53 x 0-7 = 5-46, 0-53 x 0-8 = 6-34, 0-53 x 0-9 = 7-22, 0-53 x 0-10 = 8-10, 0-53 x 0-11 = 8-63, 0-53 x 0-12 = 9-51, 0-53 x 0-13 = 10-39, 0-53 x 0-14 = 11-27, 0-53 x 0-15 = 12-15, 0-53 x 0-16 = 13-3, 0-53 x 0-17 = 13-56, 0-53 x 0-18 = 14-44, 0-53 x 0-19 = 15-32, 0-53 x 0-20 = 16-20, 0-53 x 0-21 = 17-8, 0-53 x 0-22 = 17-61, 0-53 x 0-23 = 18-49, 0-53 x 0-24 = 19-37, 0-53 x 0-25 = 20-25, 0-53 x 0-26 = 21-13, 0-53 x 0-27 = 22-1, 0-53 x 0-28 = 22-54, 0-53 x 0-29 = 23-42, 0-53 x 0-30 = 24-30, 0-53 x 0-31 = 25-18, 0-53 x 0-32 = 26-6, 0-53 x 0-33 = 26-59, 0-53 x 0-34 = 27-47, 0-53 x 0-35 = 28-35, 0-53 x 0-36 = 29-23, 0-53 x 0-37 = 30-11, 0-53 x 0-38 = 30-64, 0-53 x 0-39 = 31-52, 0-53 x 0-40 = 32-40, 0-53 x 0-41 = 33-28, 0-53 x 0-42 = 34-16, 0-53 x 0-43 = 35-4, 0-53 x 0-44 = 35-57, 0-53 x 0-45 = 36-45, 0-53 x 0-46 = 37-33, 0-53 x 0-47 = 38-21, 0-53 x 0-48 = 39-9, 0-53 x 0-49 = 39-62, 0-53 x 0-50 = 40-50, 0-53 x 0-51 = 41-38, 0-53 x 0-52 = 42-26, 0-53 x 0-53 = 43-14, 0-53 x 0-54 = 44-2, 0-53 x 0-55 = 44-55, 0-53 x 0-56 = 45-43, 0-53 x 0-57 = 46-31, 0-53 x 0-58 = 47-19, 0-53 x 0-59 = 48-7, 0-53 x 0-60 = 48-60, 0-53 x 0-61 = 49-48, 0-53 x 0-62 = 50-36, 0-53 x 0-63 = 51-24, 0-53 x 0-64 = 52-12, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-43, 0-54 x 0-3 = 2-32, 0-54 x 0-4 = 3-21, 0-54 x 0-5 = 4-10, 0-54 x 0-6 = 4-64, 0-54 x 0-7 = 5-53, 0-54 x 0-8 = 6-42, 0-54 x 0-9 = 7-31, 0-54 x 0-10 = 8-20, 0-54 x 0-11 = 9-9, 0-54 x 0-12 = 9-63, 0-54 x 0-13 = 10-52, 0-54 x 0-14 = 11-41, 0-54 x 0-15 = 12-30, 0-54 x 0-16 = 13-19, 0-54 x 0-17 = 14-8, 0-54 x 0-18 = 14-62, 0-54 x 0-19 = 15-51, 0-54 x 0-20 = 16-40, 0-54 x 0-21 = 17-29, 0-54 x 0-22 = 18-18, 0-54 x 0-23 = 19-7, 0-54 x 0-24 = 19-61, 0-54 x 0-25 = 20-50, 0-54 x 0-26 = 21-39, 0-54 x 0-27 = 22-28, 0-54 x 0-28 = 23-17, 0-54 x 0-29 = 24-6, 0-54 x 0-30 = 24-60, 0-54 x 0-31 = 25-49, 0-54 x 0-32 = 26-38, 0-54 x 0-33 = 27-27, 0-54 x 0-34 = 28-16, 0-54 x 0-35 = 29-5, 0-54 x 0-36 = 29-59, 0-54 x 0-37 = 30-48, 0-54 x 0-38 = 31-37, 0-54 x 0-39 = 32-26, 0-54 x 0-40 = 33-15, 0-54 x 0-41 = 34-4, 0-54 x 0-42 = 34-58, 0-54 x 0-43 = 35-47, 0-54 x 0-44 = 36-36, 0-54 x 0-45 = 37-25, 0-54 x 0-46 = 38-14, 0-54 x 0-47 = 39-3, 0-54 x 0-48 = 39-57, 0-54 x 0-49 = 40-46, 0-54 x 0-50 = 41-35, 0-54 x 0-51 = 42-24, 0-54 x 0-52 = 43-13, 0-54 x 0-53 = 44-2, 0-54 x 0-54 = 44-56, 0-54 x 0-55 = 45-45, 0-54 x 0-56 = 46-34, 0-54 x 0-57 = 47-23, 0-54 x 0-58 = 48-12, 0-54 x 0-59 = 49-1, 0-54 x 0-60 = 49-55, 0-54 x 0-61 = 50-44, 0-54 x 0-62 = 51-33, 0-54 x 0-63 = 52-22, 0-54 x 0-64 = 53-11, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-45, 0-55 x 0-3 = 2-35, 0-55 x 0-4 = 3-25, 0-55 x 0-5 = 4-15, 0-55 x 0-6 = 5-5, 0-55 x 0-7 = 5-60, 0-55 x 0-8 = 6-50, 0-55 x 0-9 = 7-40, 0-55 x 0-10 = 8-30, 0-55 x 0-11 = 9-20, 0-55 x 0-12 = 10-10, 0-55 x 0-13 = 11-0, 0-55 x 0-14 = 11-55, 0-55 x 0-15 = 12-45, 0-55 x 0-16 = 13-35, 0-55 x 0-17 = 14-25, 0-55 x 0-18 = 15-15, 0-55 x 0-19 = 16-5, 0-55 x 0-20 = 16-60, 0-55 x 0-21 = 17-50, 0-55 x 0-22 = 18-40, 0-55 x 0-23 = 19-30, 0-55 x 0-24 = 20-20, 0-55 x 0-25 = 21-10, 0-55 x 0-26 = 22-0, 0-55 x 0-27 = 22-55, 0-55 x 0-28 = 23-45, 0-55 x 0-29 = 24-35, 0-55 x 0-30 = 25-25, 0-55 x 0-31 = 26-15, 0-55 x 0-32 = 27-5, 0-55 x 0-33 = 27-60, 0-55 x 0-34 = 28-50, 0-55 x 0-35 = 29-40, 0-55 x 0-36 = 30-30, 0-55 x 0-37 = 31-20, 0-55 x 0-38 = 32-10, 0-55 x 0-39 = 33-0, 0-55 x 0-40 = 33-55, 0-55 x 0-41 = 34-45, 0-55 x 0-42 = 35-35, 0-55 x 0-43 = 36-25, 0-55 x 0-44 = 37-15, 0-55 x 0-45 = 38-5, 0-55 x 0-46 = 38-60, 0-55 x 0-47 = 39-50, 0-55 x 0-48 = 40-40, 0-55 x 0-49 = 41-30, 0-55 x 0-50 = 42-20, 0-55 x 0-51 = 43-10, 0-55 x 0-52 = 44-0, 0-55 x 0-53 = 44-55, 0-55 x 0-54 = 45-45, 0-55 x 0-55 = 46-35, 0-55 x 0-56 = 47-25, 0-55 x 0-57 = 48-15, 0-55 x 0-58 = 49-5, 0-55 x 0-59 = 49-60, 0-55 x 0-60 = 50-50, 0-55 x 0-61 = 51-40, 0-55 x 0-62 = 52-30, 0-55 x 0-63 = 53-20, 0-55 x 0-64 = 54-10, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-47, 0-56 x 0-3 = 2-38, 0-56 x 0-4 = 3-29, 0-56 x 0-5 = 4-20, 0-56 x 0-6 = 5-11, 0-56 x 0-7 = 6-2, 0-56 x 0-8 = 6-58, 0-56 x 0-9 = 7-49, 0-56 x 0-10 = 8-40, 0-56 x 0-11 = 9-31, 0-56 x 0-12 = 10-22, 0-56 x 0-13 = 11-13, 0-56 x 0-14 = 12-4, 0-56 x 0-15 = 12-60, 0-56 x 0-16 = 13-51, 0-56 x 0-17 = 14-42, 0-56 x 0-18 = 15-33, 0-56 x 0-19 = 16-24, 0-56 x 0-20 = 17-15, 0-56 x 0-21 = 18-6, 0-56 x 0-22 = 18-62, 0-56 x 0-23 = 19-53, 0-56 x 0-24 = 20-44, 0-56 x 0-25 = 21-35, 0-56 x 0-26 = 22-26, 0-56 x 0-27 = 23-17, 0-56 x 0-28 = 24-8, 0-56 x 0-29 = 24-64, 0-56 x 0-30 = 25-55, 0-56 x 0-31 = 26-46, 0-56 x 0-32 = 27-37, 0-56 x 0-33 = 28-28, 0-56 x 0-34 = 29-19, 0-56 x 0-35 = 30-10, 0-56 x 0-36 = 31-1, 0-56 x 0-37 = 31-57, 0-56 x 0-38 = 32-48, 0-56 x 0-39 = 33-39, 0-56 x 0-40 = 34-30, 0-56 x 0-41 = 35-21, 0-56 x 0-42 = 36-12, 0-56 x 0-43 = 37-3, 0-56 x 0-44 = 37-59, 0-56 x 0-45 = 38-50, 0-56 x 0-46 = 39-41, 0-56 x 0-47 = 40-32, 0-56 x 0-48 = 41-23, 0-56 x 0-49 = 42-14, 0-56 x 0-50 = 43-5, 0-56 x 0-51 = 43-61, 0-56 x 0-52 = 44-52, 0-56 x 0-53 = 45-43, 0-56 x 0-54 = 46-34, 0-56 x 0-55 = 47-25, 0-56 x 0-56 = 48-16, 0-56 x 0-57 = 49-7, 0-56 x 0-58 = 49-63, 0-56 x 0-59 = 50-54, 0-56 x 0-60 = 51-45, 0-56 x 0-61 = 52-36, 0-56 x 0-62 = 53-27, 0-56 x 0-63 = 54-18, 0-56 x 0-64 = 55-9, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-49, 0-57 x 0-3 = 2-41, 0-57 x 0-4 = 3-33, 0-57 x 0-5 = 4-25, 0-57 x 0-6 = 5-17, 0-57 x 0-7 = 6-9, 0-57 x 0-8 = 7-1, 0-57 x 0-9 = 7-58, 0-57 x 0-10 = 8-50, 0-57 x 0-11 = 9-42, 0-57 x 0-12 = 10-34, 0-57 x 0-13 = 11-26, 0-57 x 0-14 = 12-18, 0-57 x 0-15 = 13-10, 0-57 x 0-16 = 14-2, 0-57 x 0-17 = 14-59, 0-57 x 0-18 = 15-51, 0-57 x 0-19 = 16-43, 0-57 x 0-20 = 17-35, 0-57 x 0-21 = 18-27, 0-57 x 0-22 = 19-19, 0-57 x 0-23 = 20-11, 0-57 x 0-24 = 21-3, 0-57 x 0-25 = 21-60, 0-57 x 0-26 = 22-52, 0-57 x 0-27 = 23-44, 0-57 x 0-28 = 24-36, 0-57 x 0-29 = 25-28, 0-57 x 0-30 = 26-20, 0-57 x 0-31 = 27-12, 0-57 x 0-32 = 28-4, 0-57 x 0-33 = 28-61, 0-57 x 0-34 = 29-53, 0-57 x 0-35 = 30-45, 0-57 x 0-36 = 31-37, 0-57 x 0-37 = 32-29, 0-57 x 0-38 = 33-21, 0-57 x 0-39 = 34-13, 0-57 x 0-40 = 35-5, 0-57 x 0-41 = 35-62, 0-57 x 0-42 = 36-54, 0-57 x 0-43 = 37-46, 0-57 x 0-44 = 38-38, 0-57 x 0-45 = 39-30, 0-57 x 0-46 = 40-22, 0-57 x 0-47 = 41-14, 0-57 x 0-48 = 42-6, 0-57 x 0-49 = 42-63, 0-57 x 0-50 = 43-55, 0-57 x 0-51 = 44-47, 0-57 x 0-52 = 45-39, 0-57 x 0-53 = 46-31, 0-57 x 0-54 = 47-23, 0-57 x 0-55 = 48-15, 0-57 x 0-56 = 49-7, 0-57 x 0-57 = 49-64, 0-57 x 0-58 = 50-56, 0-57 x 0-59 = 51-48, 0-57 x 0-60 = 52-40, 0-57 x 0-61 = 53-32, 0-57 x 0-62 = 54-24, 0-57 x 0-63 = 55-16, 0-57 x 0-64 = 56-8, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-51, 0-58 x 0-3 = 2-44, 0-58 x 0-4 = 3-37, 0-58 x 0-5 = 4-30, 0-58 x 0-6 = 5-23, 0-58 x 0-7 = 6-16, 0-58 x 0-8 = 7-9, 0-58 x 0-9 = 8-2, 0-58 x 0-10 = 8-60, 0-58 x 0-11 = 9-53, 0-58 x 0-12 = 10-46, 0-58 x 0-13 = 11-39, 0-58 x 0-14 = 12-32, 0-58 x 0-15 = 13-25, 0-58 x 0-16 = 14-18, 0-58 x 0-17 = 15-11, 0-58 x 0-18 = 16-4, 0-58 x 0-19 = 16-62, 0-58 x 0-20 = 17-55, 0-58 x 0-21 = 18-48, 0-58 x 0-22 = 19-41, 0-58 x 0-23 = 20-34, 0-58 x 0-24 = 21-27, 0-58 x 0-25 = 22-20, 0-58 x 0-26 = 23-13, 0-58 x 0-27 = 24-6, 0-58 x 0-28 = 24-64, 0-58 x 0-29 = 25-57, 0-58 x 0-30 = 26-50, 0-58 x 0-31 = 27-43, 0-58 x 0-32 = 28-36, 0-58 x 0-33 = 29-29, 0-58 x 0-34 = 30-22, 0-58 x 0-35 = 31-15, 0-58 x 0-36 = 32-8, 0-58 x 0-37 = 33-1, 0-58 x 0-38 = 33-59, 0-58 x 0-39 = 34-52, 0-58 x 0-40 = 35-45, 0-58 x 0-41 = 36-38, 0-58 x 0-42 = 37-31, 0-58 x 0-43 = 38-24, 0-58 x 0-44 = 39-17, 0-58 x 0-45 = 40-10, 0-58 x 0-46 = 41-3, 0-58 x 0-47 = 41-61, 0-58 x 0-48 = 42-54, 0-58 x 0-49 = 43-47, 0-58 x 0-50 = 44-40, 0-58 x 0-51 = 45-33, 0-58 x 0-52 = 46-26, 0-58 x 0-53 = 47-19, 0-58 x 0-54 = 48-12, 0-58 x 0-55 = 49-5, 0-58 x 0-56 = 49-63, 0-58 x 0-57 = 50-56, 0-58 x 0-58 = 51-49, 0-58 x 0-59 = 52-42, 0-58 x 0-60 = 53-35, 0-58 x 0-61 = 54-28, 0-58 x 0-62 = 55-21, 0-58 x 0-63 = 56-14, 0-58 x 0-64 = 57-7, 
