0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-37, 0-50 x 0-3 = 2-24, 0-50 x 0-4 = 3-11, 0-50 x 0-5 = 3-61, 0-50 x 0-6 = 4-48, 0-50 x 0-7 = 5-35, 0-50 x 0-8 = 6-22, 0-50 x 0-9 = 7-9, 0-50 x 0-10 = 7-59, 0-50 x 0-11 = 8-46, 0-50 x 0-12 = 9-33, 0-50 x 0-13 = 10-20, 0-50 x 0-14 = 11-7, 0-50 x 0-15 = 11-57, 0-50 x 0-16 = 12-44, 0-50 x 0-17 = 13-31, 0-50 x 0-18 = 14-18, 0-50 x 0-19 = 15-5, 0-50 x 0-20 = 15-55, 0-50 x 0-21 = 16-42, 0-50 x 0-22 = 17-29, 0-50 x 0-23 = 18-16, 0-50 x 0-24 = 19-3, 0-50 x 0-25 = 19-53, 0-50 x 0-26 = 20-40, 0-50 x 0-27 = 21-27, 0-50 x 0-28 = 22-14, 0-50 x 0-29 = 23-1, 0-50 x 0-30 = 23-51, 0-50 x 0-31 = 24-38, 0-50 x 0-32 = 25-25, 0-50 x 0-33 = 26-12, 0-50 x 0-34 = 26-62, 0-50 x 0-35 = 27-49, 0-50 x 0-36 = 28-36, 0-50 x 0-37 = 29-23, 0-50 x 0-38 = 30-10, 0-50 x 0-39 = 30-60, 0-50 x 0-40 = 31-47, 0-50 x 0-41 = 32-34, 0-50 x 0-42 = 33-21, 0-50 x 0-43 = 34-8, 0-50 x 0-44 = 34-58, 0-50 x 0-45 = 35-45, 0-50 x 0-46 = 36-32, 0-50 x 0-47 = 37-19, 0-50 x 0-48 = 38-6, 0-50 x 0-49 = 38-56, 0-50 x 0-50 = 39-43, 0-50 x 0-51 = 40-30, 0-50 x 0-52 = 41-17, 0-50 x 0-53 = 42-4, 0-50 x 0-54 = 42-54, 0-50 x 0-55 = 43-41, 0-50 x 0-56 = 44-28, 0-50 x 0-57 = 45-15, 0-50 x 0-58 = 46-2, 0-50 x 0-59 = 46-52, 0-50 x 0-60 = 47-39, 0-50 x 0-61 = 48-26, 0-50 x 0-62 = 49-13, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-39, 0-51 x 0-3 = 2-27, 0-51 x 0-4 = 3-15, 0-51 x 0-5 = 4-3, 0-51 x 0-6 = 4-54, 0-51 x 0-7 = 5-42, 0-51 x 0-8 = 6-30, 0-51 x 0-9 = 7-18, 0-51 x 0-10 = 8-6, 0-51 x 0-11 = 8-57, 0-51 x 0-12 = 9-45, 0-51 x 0-13 = 10-33, 0-51 x 0-14 = 11-21, 0-51 x 0-15 = 12-9, 0-51 x 0-16 = 12-60, 0-51 x 0-17 = 13-48, 0-51 x 0-18 = 14-36, 0-51 x 0-19 = 15-24, 0-51 x 0-20 = 16-12, 0-51 x 0-21 = 17-0, 0-51 x 0-22 = 17-51, 0-51 x 0-23 = 18-39, 0-51 x 0-24 = 19-27, 0-51 x 0-25 = 20-15, 0-51 x 0-26 = 21-3, 0-51 x 0-27 = 21-54, 0-51 x 0-28 = 22-42, 0-51 x 0-29 = 23-30, 0-51 x 0-30 = 24-18, 0-51 x 0-31 = 25-6, 0-51 x 0-32 = 25-57, 0-51 x 0-33 = 26-45, 0-51 x 0-34 = 27-33, 0-51 x 0-35 = 28-21, 0-51 x 0-36 = 29-9, 0-51 x 0-37 = 29-60, 0-51 x 0-38 = 30-48, 0-51 x 0-39 = 31-36, 0-51 x 0-40 = 32-24, 0-51 x 0-41 = 33-12, 0-51 x 0-42 = 34-0, 0-51 x 0-43 = 34-51, 0-51 x 0-44 = 35-39, 0-51 x 0-45 = 36-27, 0-51 x 0-46 = 37-15, 0-51 x 0-47 = 38-3, 0-51 x 0-48 = 38-54, 0-51 x 0-49 = 39-42, 0-51 x 0-50 = 40-30, 0-51 x 0-51 = 41-18, 0-51 x 0-52 = 42-6, 0-51 x 0-53 = 42-57, 0-51 x 0-54 = 43-45, 0-51 x 0-55 = 44-33, 0-51 x 0-56 = 45-21, 0-51 x 0-57 = 46-9, 0-51 x 0-58 = 46-60, 0-51 x 0-59 = 47-48, 0-51 x 0-60 = 48-36, 0-51 x 0-61 = 49-24, 0-51 x 0-62 = 50-12, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-41, 0-52 x 0-3 = 2-30, 0-52 x 0-4 = 3-19, 0-52 x 0-5 = 4-8, 0-52 x 0-6 = 4-60, 0-52 x 0-7 = 5-49, 0-52 x 0-8 = 6-38, 0-52 x 0-9 = 7-27, 0-52 x 0-10 = 8-16, 0-52 x 0-11 = 9-5, 0-52 x 0-12 = 9-57, 0-52 x 0-13 = 10-46, 0-52 x 0-14 = 11-35, 0-52 x 0-15 = 12-24, 0-52 x 0-16 = 13-13, 0-52 x 0-17 = 14-2, 0-52 x 0-18 = 14-54, 0-52 x 0-19 = 15-43, 0-52 x 0-20 = 16-32, 0-52 x 0-21 = 17-21, 0-52 x 0-22 = 18-10, 0-52 x 0-23 = 18-62, 0-52 x 0-24 = 19-51, 0-52 x 0-25 = 20-40, 0-52 x 0-26 = 21-29, 0-52 x 0-27 = 22-18, 0-52 x 0-28 = 23-7, 0-52 x 0-29 = 23-59, 0-52 x 0-30 = 24-48, 0-52 x 0-31 = 25-37, 0-52 x 0-32 = 26-26, 0-52 x 0-33 = 27-15, 0-52 x 0-34 = 28-4, 0-52 x 0-35 = 28-56, 0-52 x 0-36 = 29-45, 0-52 x 0-37 = 30-34, 0-52 x 0-38 = 31-23, 0-52 x 0-39 = 32-12, 0-52 x 0-40 = 33-1, 0-52 x 0-41 = 33-53, 0-52 x 0-42 = 34-42, 0-52 x 0-43 = 35-31, 0-52 x 0-44 = 36-20, 0-52 x 0-45 = 37-9, 0-52 x 0-46 = 37-61, 0-52 x 0-47 = 38-50, 0-52 x 0-48 = 39-39, 0-52 x 0-49 = 40-28, 0-52 x 0-50 = 41-17, 0-52 x 0-51 = 42-6, 0-52 x 0-52 = 42-58, 0-52 x 0-53 = 43-47, 0-52 x 0-54 = 44-36, 0-52 x 0-55 = 45-25, 0-52 x 0-56 = 46-14, 0-52 x 0-57 = 47-3, 0-52 x 0-58 = 47-55, 0-52 x 0-59 = 48-44, 0-52 x 0-60 = 49-33, 0-52 x 0-61 = 50-22, 0-52 x 0-62 = 51-11, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-43, 0-53 x 0-3 = 2-33, 0-53 x 0-4 = 3-23, 0-53 x 0-5 = 4-13, 0-53 x 0-6 = 5-3, 0-53 x 0-7 = 5-56, 0-53 x 0-8 = 6-46, 0-53 x 0-9 = 7-36, 0-53 x 0-10 = 8-26, 0-53 x 0-11 = 9-16, 0-53 x 0-12 = 10-6, 0-53 x 0-13 = 10-59, 0-53 x 0-14 = 11-49, 0-53 x 0-15 = 12-39, 0-53 x 0-16 = 13-29, 0-53 x 0-17 = 14-19, 0-53 x 0-18 = 15-9, 0-53 x 0-19 = 15-62, 0-53 x 0-20 = 16-52, 0-53 x 0-21 = 17-42, 0-53 x 0-22 = 18-32, 0-53 x 0-23 = 19-22, 0-53 x 0-24 = 20-12, 0-53 x 0-25 = 21-2, 0-53 x 0-26 = 21-55, 0-53 x 0-27 = 22-45, 0-53 x 0-28 = 23-35, 0-53 x 0-29 = 24-25, 0-53 x 0-30 = 25-15, 0-53 x 0-31 = 26-5, 0-53 x 0-32 = 26-58, 0-53 x 0-33 = 27-48, 0-53 x 0-34 = 28-38, 0-53 x 0-35 = 29-28, 0-53 x 0-36 = 30-18, 0-53 x 0-37 = 31-8, 0-53 x 0-38 = 31-61, 0-53 x 0-39 = 32-51, 0-53 x 0-40 = 33-41, 0-53 x 0-41 = 34-31, 0-53 x 0-42 = 35-21, 0-53 x 0-43 = 36-11, 0-53 x 0-44 = 37-1, 0-53 x 0-45 = 37-54, 0-53 x 0-46 = 38-44, 0-53 x 0-47 = 39-34, 0-53 x 0-48 = 40-24, 0-53 x 0-49 = 41-14, 0-53 x 0-50 = 42-4, 0-53 x 0-51 = 42-57, 0-53 x 0-52 = 43-47, 0-53 x 0-53 = 44-37, 0-53 x 0-54 = 45-27, 0-53 x 0-55 = 46-17, 0-53 x 0-56 = 47-7, 0-53 x 0-57 = 47-60, 0-53 x 0-58 = 48-50, 0-53 x 0-59 = 49-40, 0-53 x 0-60 = 50-30, 0-53 x 0-61 = 51-20, 0-53 x 0-62 = 52-10, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-45, 0-54 x 0-3 = 2-36, 0-54 x 0-4 = 3-27, 0-54 x 0-5 = 4-18, 0-54 x 0-6 = 5-9, 0-54 x 0-7 = 6-0, 0-54 x 0-8 = 6-54, 0-54 x 0-9 = 7-45, 0-54 x 0-10 = 8-36, 0-54 x 0-11 = 9-27, 0-54 x 0-12 = 10-18, 0-54 x 0-13 = 11-9, 0-54 x 0-14 = 12-0, 0-54 x 0-15 = 12-54, 0-54 x 0-16 = 13-45, 0-54 x 0-17 = 14-36, 0-54 x 0-18 = 15-27, 0-54 x 0-19 = 16-18, 0-54 x 0-20 = 17-9, 0-54 x 0-21 = 18-0, 0-54 x 0-22 = 18-54, 0-54 x 0-23 = 19-45, 0-54 x 0-24 = 20-36, 0-54 x 0-25 = 21-27, 0-54 x 0-26 = 22-18, 0-54 x 0-27 = 23-9, 0-54 x 0-28 = 24-0, 0-54 x 0-29 = 24-54, 0-54 x 0-30 = 25-45, 0-54 x 0-31 = 26-36, 0-54 x 0-32 = 27-27, 0-54 x 0-33 = 28-18, 0-54 x 0-34 = 29-9, 0-54 x 0-35 = 30-0, 0-54 x 0-36 = 30-54, 0-54 x 0-37 = 31-45, 0-54 x 0-38 = 32-36, 0-54 x 0-39 = 33-27, 0-54 x 0-40 = 34-18, 0-54 x 0-41 = 35-9, 0-54 x 0-42 = 36-0, 0-54 x 0-43 = 36-54, 0-54 x 0-44 = 37-45, 0-54 x 0-45 = 38-36, 0-54 x 0-46 = 39-27, 0-54 x 0-47 = 40-18, 0-54 x 0-48 = 41-9, 0-54 x 0-49 = 42-0, 0-54 x 0-50 = 42-54, 0-54 x 0-51 = 43-45, 0-54 x 0-52 = 44-36, 0-54 x 0-53 = 45-27, 0-54 x 0-54 = 46-18, 0-54 x 0-55 = 47-9, 0-54 x 0-56 = 48-0, 0-54 x 0-57 = 48-54, 0-54 x 0-58 = 49-45, 0-54 x 0-59 = 50-36, 0-54 x 0-60 = 51-27, 0-54 x 0-61 = 52-18, 0-54 x 0-62 = 53-9, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-47, 0-55 x 0-3 = 2-39, 0-55 x 0-4 = 3-31, 0-55 x 0-5 = 4-23, 0-55 x 0-6 = 5-15, 0-55 x 0-7 = 6-7, 0-55 x 0-8 = 6-62, 0-55 x 0-9 = 7-54, 0-55 x 0-10 = 8-46, 0-55 x 0-11 = 9-38, 0-55 x 0-12 = 10-30, 0-55 x 0-13 = 11-22, 0-55 x 0-14 = 12-14, 0-55 x 0-15 = 13-6, 0-55 x 0-16 = 13-61, 0-55 x 0-17 = 14-53, 0-55 x 0-18 = 15-45, 0-55 x 0-19 = 16-37, 0-55 x 0-20 = 17-29, 0-55 x 0-21 = 18-21, 0-55 x 0-22 = 19-13, 0-55 x 0-23 = 20-5, 0-55 x 0-24 = 20-60, 0-55 x 0-25 = 21-52, 0-55 x 0-26 = 22-44, 0-55 x 0-27 = 23-36, 0-55 x 0-28 = 24-28, 0-55 x 0-29 = 25-20, 0-55 x 0-30 = 26-12, 0-55 x 0-31 = 27-4, 0-55 x 0-32 = 27-59, 0-55 x 0-33 = 28-51, 0-55 x 0-34 = 29-43, 0-55 x 0-35 = 30-35, 0-55 x 0-36 = 31-27, 0-55 x 0-37 = 32-19, 0-55 x 0-38 = 33-11, 0-55 x 0-39 = 34-3, 0-55 x 0-40 = 34-58, 0-55 x 0-41 = 35-50, 0-55 x 0-42 = 36-42, 0-55 x 0-43 = 37-34, 0-55 x 0-44 = 38-26, 0-55 x 0-45 = 39-18, 0-55 x 0-46 = 40-10, 0-55 x 0-47 = 41-2, 0-55 x 0-48 = 41-57, 0-55 x 0-49 = 42-49, 0-55 x 0-50 = 43-41, 0-55 x 0-51 = 44-33, 0-55 x 0-52 = 45-25, 0-55 x 0-53 = 46-17, 0-55 x 0-54 = 47-9, 0-55 x 0-55 = 48-1, 0-55 x 0-56 = 48-56, 0-55 x 0-57 = 49-48, 0-55 x 0-58 = 50-40, 0-55 x 0-59 = 51-32, 0-55 x 0-60 = 52-24, 0-55 x 0-61 = 53-16, 0-55 x 0-62 = 54-8, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-49, 0-56 x 0-3 = 2-42, 0-56 x 0-4 = 3-35, 0-56 x 0-5 = 4-28, 0-56 x 0-6 = 5-21, 0-56 x 0-7 = 6-14, 0-56 x 0-8 = 7-7, 0-56 x 0-9 = 8-0, 0-56 x 0-10 = 8-56, 0-56 x 0-11 = 9-49, 0-56 x 0-12 = 10-42, 0-56 x 0-13 = 11-35, 0-56 x 0-14 = 12-28, 0-56 x 0-15 = 13-21, 0-56 x 0-16 = 14-14, 0-56 x 0-17 = 15-7, 0-56 x 0-18 = 16-0, 0-56 x 0-19 = 16-56, 0-56 x 0-20 = 17-49, 0-56 x 0-21 = 18-42, 0-56 x 0-22 = 19-35, 0-56 x 0-23 = 20-28, 0-56 x 0-24 = 21-21, 0-56 x 0-25 = 22-14, 0-56 x 0-26 = 23-7, 0-56 x 0-27 = 24-0, 0-56 x 0-28 = 24-56, 0-56 x 0-29 = 25-49, 0-56 x 0-30 = 26-42, 0-56 x 0-31 = 27-35, 0-56 x 0-32 = 28-28, 0-56 x 0-33 = 29-21, 0-56 x 0-34 = 30-14, 0-56 x 0-35 = 31-7, 0-56 x 0-36 = 32-0, 0-56 x 0-37 = 32-56, 0-56 x 0-38 = 33-49, 0-56 x 0-39 = 34-42, 0-56 x 0-40 = 35-35, 0-56 x 0-41 = 36-28, 0-56 x 0-42 = 37-21, 0-56 x 0-43 = 38-14, 0-56 x 0-44 = 39-7, 0-56 x 0-45 = 40-0, 0-56 x 0-46 = 40-56, 0-56 x 0-47 = 41-49, 0-56 x 0-48 = 42-42, 0-56 x 0-49 = 43-35, 0-56 x 0-50 = 44-28, 0-56 x 0-51 = 45-21, 0-56 x 0-52 = 46-14, 0-56 x 0-53 = 47-7, 0-56 x 0-54 = 48-0, 0-56 x 0-55 = 48-56, 0-56 x 0-56 = 49-49, 0-56 x 0-57 = 50-42, 0-56 x 0-58 = 51-35, 0-56 x 0-59 = 52-28, 0-56 x 0-60 = 53-21, 0-56 x 0-61 = 54-14, 0-56 x 0-62 = 55-7, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-51, 0-57 x 0-3 = 2-45, 0-57 x 0-4 = 3-39, 0-57 x 0-5 = 4-33, 0-57 x 0-6 = 5-27, 0-57 x 0-7 = 6-21, 0-57 x 0-8 = 7-15, 0-57 x 0-9 = 8-9, 0-57 x 0-10 = 9-3, 0-57 x 0-11 = 9-60, 0-57 x 0-12 = 10-54, 0-57 x 0-13 = 11-48, 0-57 x 0-14 = 12-42, 0-57 x 0-15 = 13-36, 0-57 x 0-16 = 14-30, 0-57 x 0-17 = 15-24, 0-57 x 0-18 = 16-18, 0-57 x 0-19 = 17-12, 0-57 x 0-20 = 18-6, 0-57 x 0-21 = 19-0, 0-57 x 0-22 = 19-57, 0-57 x 0-23 = 20-51, 0-57 x 0-24 = 21-45, 0-57 x 0-25 = 22-39, 0-57 x 0-26 = 23-33, 0-57 x 0-27 = 24-27, 0-57 x 0-28 = 25-21, 0-57 x 0-29 = 26-15, 0-57 x 0-30 = 27-9, 0-57 x 0-31 = 28-3, 0-57 x 0-32 = 28-60, 0-57 x 0-33 = 29-54, 0-57 x 0-34 = 30-48, 0-57 x 0-35 = 31-42, 0-57 x 0-36 = 32-36, 0-57 x 0-37 = 33-30, 0-57 x 0-38 = 34-24, 0-57 x 0-39 = 35-18, 0-57 x 0-40 = 36-12, 0-57 x 0-41 = 37-6, 0-57 x 0-42 = 38-0, 0-57 x 0-43 = 38-57, 0-57 x 0-44 = 39-51, 0-57 x 0-45 = 40-45, 0-57 x 0-46 = 41-39, 0-57 x 0-47 = 42-33, 0-57 x 0-48 = 43-27, 0-57 x 0-49 = 44-21, 0-57 x 0-50 = 45-15, 0-57 x 0-51 = 46-9, 0-57 x 0-52 = 47-3, 0-57 x 0-53 = 47-60, 0-57 x 0-54 = 48-54, 0-57 x 0-55 = 49-48, 0-57 x 0-56 = 50-42, 0-57 x 0-57 = 51-36, 0-57 x 0-58 = 52-30, 0-57 x 0-59 = 53-24, 0-57 x 0-60 = 54-18, 0-57 x 0-61 = 55-12, 0-57 x 0-62 = 56-6, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-53, 0-58 x 0-3 = 2-48, 0-58 x 0-4 = 3-43, 0-58 x 0-5 = 4-38, 0-58 x 0-6 = 5-33, 0-58 x 0-7 = 6-28, 0-58 x 0-8 = 7-23, 0-58 x 0-9 = 8-18, 0-58 x 0-10 = 9-13, 0-58 x 0-11 = 10-8, 0-58 x 0-12 = 11-3, 0-58 x 0-13 = 11-61, 0-58 x 0-14 = 12-56, 0-58 x 0-15 = 13-51, 0-58 x 0-16 = 14-46, 0-58 x 0-17 = 15-41, 0-58 x 0-18 = 16-36, 0-58 x 0-19 = 17-31, 0-58 x 0-20 = 18-26, 0-58 x 0-21 = 19-21, 0-58 x 0-22 = 20-16, 0-58 x 0-23 = 21-11, 0-58 x 0-24 = 22-6, 0-58 x 0-25 = 23-1, 0-58 x 0-26 = 23-59, 0-58 x 0-27 = 24-54, 0-58 x 0-28 = 25-49, 0-58 x 0-29 = 26-44, 0-58 x 0-30 = 27-39, 0-58 x 0-31 = 28-34, 0-58 x 0-32 = 29-29, 0-58 x 0-33 = 30-24, 0-58 x 0-34 = 31-19, 0-58 x 0-35 = 32-14, 0-58 x 0-36 = 33-9, 0-58 x 0-37 = 34-4, 0-58 x 0-38 = 34-62, 0-58 x 0-39 = 35-57, 0-58 x 0-40 = 36-52, 0-58 x 0-41 = 37-47, 0-58 x 0-42 = 38-42, 0-58 x 0-43 = 39-37, 0-58 x 0-44 = 40-32, 0-58 x 0-45 = 41-27, 0-58 x 0-46 = 42-22, 0-58 x 0-47 = 43-17, 0-58 x 0-48 = 44-12, 0-58 x 0-49 = 45-7, 0-58 x 0-50 = 46-2, 0-58 x 0-51 = 46-60, 0-58 x 0-52 = 47-55, 0-58 x 0-53 = 48-50, 0-58 x 0-54 = 49-45, 0-58 x 0-55 = 50-40, 0-58 x 0-56 = 51-35, 0-58 x 0-57 = 52-30, 0-58 x 0-58 = 53-25, 0-58 x 0-59 = 54-20, 0-58 x 0-60 = 55-15, 0-58 x 0-61 = 56-10, 0-58 x 0-62 = 57-5, 
0-59 x 0-1 = 0-59, 0-59 x 0-2 = 1-55, 0-59 x 0-3 = 2-51, 0-59 x 0-4 = 3-47, 0-59 x 0-5 = 4-43, 0-59 x 0-6 = 5-39, 0-59 x 0-7 = 6-35, 0-59 x 0-8 = 7-31, 0-59 x 0-9 = 8-27, 0-59 x 0-10 = 9-23, 0-59 x 0-11 = 10-19, 0-59 x 0-12 = 11-15, 0-59 x 0-13 = 12-11, 0-59 x 0-14 = 13-7, 0-59 x 0-15 = 14-3, 0-59 x 0-16 = 14-62, 0-59 x 0-17 = 15-58, 0-59 x 0-18 = 16-54, 0-59 x 0-19 = 17-50, 0-59 x 0-20 = 18-46, 0-59 x 0-21 = 19-42, 0-59 x 0-22 = 20-38, 0-59 x 0-23 = 21-34, 0-59 x 0-24 = 22-30, 0-59 x 0-25 = 23-26, 0-59 x 0-26 = 24-22, 0-59 x 0-27 = 25-18, 0-59 x 0-28 = 26-14, 0-59 x 0-29 = 27-10, 0-59 x 0-30 = 28-6, 0-59 x 0-31 = 29-2, 0-59 x 0-32 = 29-61, 0-59 x 0-33 = 30-57, 0-59 x 0-34 = 31-53, 0-59 x 0-35 = 32-49, 0-59 x 0-36 = 33-45, 0-59 x 0-37 = 34-41, 0-59 x 0-38 = 35-37, 0-59 x 0-39 = 36-33, 0-59 x 0-40 = 37-29, 0-59 x 0-41 = 38-25, 0-59 x 0-42 = 39-21, 0-59 x 0-43 = 40-17, 0-59 x 0-44 = 41-13, 0-59 x 0-45 = 42-9, 0-59 x 0-46 = 43-5, 0-59 x 0-47 = 44-1, 0-59 x 0-48 = 44-60, 0-59 x 0-49 = 45-56, 0-59 x 0-50 = 46-52, 0-59 x 0-51 = 47-48, 0-59 x 0-52 = 48-44, 0-59 x 0-53 = 49-40, 0-59 x 0-54 = 50-36, 0-59 x 0-55 = 51-32, 0-59 x 0-56 = 52-28, 0-59 x 0-57 = 53-24, 0-59 x 0-58 = 54-20, 0-59 x 0-59 = 55-16, 0-59 x 0-60 = 56-12, 0-59 x 0-61 = 57-8, 0-59 x 0-62 = 58-4, 
0-60 x 0-1 = 0-60, 0-60 x 0-2 = 1-57, 0-60 x 0-3 = 2-54, 0-60 x 0-4 = 3-51, 0-60 x 0-5 = 4-48, 0-60 x 0-6 = 5-45, 0-60 x 0-7 = 6-42, 0-60 x 0-8 = 7-39, 0-60 x 0-9 = 8-36, 0-60 x 0-10 = 9-33, 0-60 x 0-11 = 10-30, 0-60 x 0-12 = 11-27, 0-60 x 0-13 = 12-24, 0-60 x 0-14 = 13-21, 0-60 x 0-15 = 14-18, 0-60 x 0-16 = 15-15, 0-60 x 0-17 = 16-12, 0-60 x 0-18 = 17-9, 0-60 x 0-19 = 18-6, 0-60 x 0-20 = 19-3, 0-60 x 0-21 = 20-0, 0-60 x 0-22 = 20-60, 0-60 x 0-23 = 21-57, 0-60 x 0-24 = 22-54, 0-60 x 0-25 = 23-51, 0-60 x 0-26 = 24-48, 0-60 x 0-27 = 25-45, 0-60 x 0-28 = 26-42, 0-60 x 0-29 = 27-39, 0-60 x 0-30 = 28-36, 0-60 x 0-31 = 29-33, 0-60 x 0-32 = 30-30, 0-60 x 0-33 = 31-27, 0-60 x 0-34 = 32-24, 0-60 x 0-35 = 33-21, 0-60 x 0-36 = 34-18, 0-60 x 0-37 = 35-15, 0-60 x 0-38 = 36-12, 0-60 x 0-39 = 37-9, 0-60 x 0-40 = 38-6, 0-60 x 0-41 = 39-3, 0-60 x 0-42 = 40-0, 0-60 x 0-43 = 40-60, 0-60 x 0-44 = 41-57, 0-60 x 0-45 = 42-54, 0-60 x 0-46 = 43-51, 0-60 x 0-47 = 44-48, 0-60 x 0-48 = 45-45, 0-60 x 0-49 = 46-42, 0-60 x 0-50 = 47-39, 0-60 x 0-51 = 48-36, 0-60 x 0-52 = 49-33, 0-60 x 0-53 = 50-30, 0-60 x 0-54 = 51-27, 0-60 x 0-55 = 52-24, 0-60 x 0-56 = 53-21, 0-60 x 0-57 = 54-18, 0-60 x 0-58 = 55-15, 0-60 x 0-59 = 56-12, 0-60 x 0-60 = 57-9, 0-60 x 0-61 = 58-6, 0-60 x 0-62 = 59-3, 
0-61 x 0-1 = 0-61, 0-61 x 0-2 = 1-59, 0-61 x 0-3 = 2-57, 0-61 x 0-4 = 3-55, 0-61 x 0-5 = 4-53, 0-61 x 0-6 = 5-51, 0-61 x 0-7 = 6-49, 0-61 x 0-8 = 7-47, 0-61 x 0-9 = 8-45, 0-61 x 0-10 = 9-43, 0-61 x 0-11 = 10-41, 0-61 x 0-12 = 11-39, 0-61 x 0-13 = 12-37, 0-61 x 0-14 = 13-35, 0-61 x 0-15 = 14-33, 0-61 x 0-16 = 15-31, 0-61 x 0-17 = 16-29, 0-61 x 0-18 = 17-27, 0-61 x 0-19 = 18-25, 0-61 x 0-20 = 19-23, 0-61 x 0-21 = 20-21, 0-61 x 0-22 = 21-19, 0-61 x 0-23 = 22-17, 0-61 x 0-24 = 23-15, 0-61 x 0-25 = 24-13, 0-61 x 0-26 = 25-11, 0-61 x 0-27 = 26-9, 0-61 x 0-28 = 27-7, 0-61 x 0-29 = 28-5, 0-61 x 0-30 = 29-3, 0-61 x 0-31 = 30-1, 0-61 x 0-32 = 30-62, 0-61 x 0-33 = 31-60, 0-61 x 0-34 = 32-58, 0-61 x 0-35 = 33-56, 0-61 x 0-36 = 34-54, 0-61 x 0-37 = 35-52, 0-61 x 0-38 = 36-50, 0-61 x 0-39 = 37-48, 0-61 x 0-40 = 38-46, 0-61 x 0-41 = 39-44, 0-61 x 0-42 = 40-42, 0-61 x 0-43 = 41-40, 0-61 x 0-44 = 42-38, 0-61 x 0-45 = 43-36, 0-61 x 0-46 = 44-34, 0-61 x 0-47 = 45-32, 0-61 x 0-48 = 46-30, 0-61 x 0-49 = 47-28, 0-61 x 0-50 = 48-26, 0-61 x 0-51 = 49-24, 0-61 x 0-52 = 50-22, 0-61 x 0-53 = 51-20, 0-61 x 0-54 = 52-18, 0-61 x 0-55 = 53-16, 0-61 x 0-56 = 54-14, 0-61 x 0-57 = 55-12, 0-61 x 0-58 = 56-10, 0-61 x 0-59 = 57-8, 0-61 x 0-60 = 58-6, 0-61 x 0-61 = 59-4, 0-61 x 0-62 = 60-2, 
0-62 x 0-1 = 0-62, 0-62 x 0-2 = 1-61, 0-62 x 0-3 = 2-60, 0-62 x 0-4 = 3-59, 0-62 x 0-5 = 4-58, 0-62 x 0-6 = 5-57, 0-62 x 0-7 = 6-56, 0-62 x 0-8 = 7-55, 0-62 x 0-9 = 8-54, 0-62 x 0-10 = 9-53, 0-62 x 0-11 = 10-52, 0-62 x 0-12 = 11-51, 0-62 x 0-13 = 12-50, 0-62 x 0-14 = 13-49, 0-62 x 0-15 = 14-48, 0-62 x 0-16 = 15-47, 0-62 x 0-17 = 16-46, 0-62 x 0-18 = 17-45, 0-62 x 0-19 = 18-44, 0-62 x 0-20 = 19-43, 0-62 x 0-21 = 20-42, 0-62 x 0-22 = 21-41, 0-62 x 0-23 = 22-40, 0-62 x 0-24 = 23-39, 0-62 x 0-25 = 24-38, 0-62 x 0-26 = 25-37, 0-62 x 0-27 = 26-36, 0-62 x 0-28 = 27-35, 0-62 x 0-29 = 28-34, 0-62 x 0-30 = 29-33, 0-62 x 0-31 = 30-32, 0-62 x 0-32 = 31-31, 0-62 x 0-33 = 32-30, 0-62 x 0-34 = 33-29, 0-62 x 0-35 = 34-28, 0-62 x 0-36 = 35-27, 0-62 x 0-37 = 36-26, 0-62 x 0-38 = 37-25, 0-62 x 0-39 = 38-24, 0-62 x 0-40 = 39-23, 0-62 x 0-41 = 40-22, 0-62 x 0-42 = 41-21, 0-62 x 0-43 = 42-20, 0-62 x 0-44 = 43-19, 0-62 x 0-45 = 44-18, 0-62 x 0-46 = 45-17, 0-62 x 0-47 = 46-16, 0-62 x 0-48 = 47-15, 0-62 x 0-49 = 48-14, 0-62 x 0-50 = 49-13, 0-62 x 0-51 = 50-12, 0-62 x 0-52 = 51-11, 0-62 x 0-53 = 52-10, 0-62 x 0-54 = 53-9, 0-62 x 0-55 = 54-8, 0-62 x 0-56 = 55-7, 0-62 x 0-57 = 56-6, 0-62 x 0-58 = 57-5, 0-62 x 0-59 = 58-4, 0-62 x 0-60 = 59-3, 0-62 x 0-61 = 60-2, 0-62 x 0-62 = 61-1, 
