0-31 x 0-1 = 0-31, 0-31 x 0-2 = 0-62, 0-31 x 0-3 = 1-10, 0-31 x 0-4 = 1-41, 0-31 x 0-5 = 1-72, 0-31 x 0-6 = 2-20, 0-31 x 0-7 = 2-51, 0-31 x 0-8 = 2-82, 0-31 x 0-9 = 3-30, 0-31 x 0-10 = 3-61, 0-31 x 0-11 = 4-9, 0-31 x 0-12 = 4-40, 0-31 x 0-13 = 4-71, 0-31 x 0-14 = 5-19, 0-31 x 0-15 = 5-50, 0-31 x 0-16 = 5-81, 0-31 x 0-17 = 6-29, 0-31 x 0-18 = 6-60, 0-31 x 0-19 = 7-8, 0-31 x 0-20 = 7-39, 0-31 x 0-21 = 7-70, 0-31 x 0-22 = 8-18, 0-31 x 0-23 = 8-49, 0-31 x 0-24 = 8-80, 0-31 x 0-25 = 9-28, 0-31 x 0-26 = 9-59, 0-31 x 0-27 = 10-7, 0-31 x 0-28 = 10-38, 0-31 x 0-29 = 10-69, 0-31 x 0-30 = 11-17, 0-31 x 0-31 = 11-48, 0-31 x 0-32 = 11-79, 0-31 x 0-33 = 12-27, 0-31 x 0-34 = 12-58, 0-31 x 0-35 = 13-6, 0-31 x 0-36 = 13-37, 0-31 x 0-37 = 13-68, 0-31 x 0-38 = 14-16, 0-31 x 0-39 = 14-47, 0-31 x 0-40 = 14-78, 0-31 x 0-41 = 15-26, 0-31 x 0-42 = 15-57, 0-31 x 0-43 = 16-5, 0-31 x 0-44 = 16-36, 0-31 x 0-45 = 16-67, 0-31 x 0-46 = 17-15, 0-31 x 0-47 = 17-46, 0-31 x 0-48 = 17-77, 0-31 x 0-49 = 18-25, 0-31 x 0-50 = 18-56, 0-31 x 0-51 = 19-4, 0-31 x 0-52 = 19-35, 0-31 x 0-53 = 19-66, 0-31 x 0-54 = 20-14, 0-31 x 0-55 = 20-45, 0-31 x 0-56 = 20-76, 0-31 x 0-57 = 21-24, 0-31 x 0-58 = 21-55, 0-31 x 0-59 = 22-3, 0-31 x 0-60 = 22-34, 0-31 x 0-61 = 22-65, 0-31 x 0-62 = 23-13, 0-31 x 0-63 = 23-44, 0-31 x 0-64 = 23-75, 0-31 x 0-65 = 24-23, 0-31 x 0-66 = 24-54, 0-31 x 0-67 = 25-2, 0-31 x 0-68 = 25-33, 0-31 x 0-69 = 25-64, 0-31 x 0-70 = 26-12, 0-31 x 0-71 = 26-43, 0-31 x 0-72 = 26-74, 0-31 x 0-73 = 27-22, 0-31 x 0-74 = 27-53, 0-31 x 0-75 = 28-1, 0-31 x 0-76 = 28-32, 0-31 x 0-77 = 28-63, 0-31 x 0-78 = 29-11, 0-31 x 0-79 = 29-42, 0-31 x 0-80 = 29-73, 0-31 x 0-81 = 30-21, 0-31 x 0-82 = 30-52, 
0-32 x 0-1 = 0-32, 0-32 x 0-2 = 0-64, 0-32 x 0-3 = 1-13, 0-32 x 0-4 = 1-45, 0-32 x 0-5 = 1-77, 0-32 x 0-6 = 2-26, 0-32 x 0-7 = 2-58, 0-32 x 0-8 = 3-7, 0-32 x 0-9 = 3-39, 0-32 x 0-10 = 3-71, 0-32 x 0-11 = 4-20, 0-32 x 0-12 = 4-52, 0-32 x 0-13 = 5-1, 0-32 x 0-14 = 5-33, 0-32 x 0-15 = 5-65, 0-32 x 0-16 = 6-14, 0-32 x 0-17 = 6-46, 0-32 x 0-18 = 6-78, 0-32 x 0-19 = 7-27, 0-32 x 0-20 = 7-59, 0-32 x 0-21 = 8-8, 0-32 x 0-22 = 8-40, 0-32 x 0-23 = 8-72, 0-32 x 0-24 = 9-21, 0-32 x 0-25 = 9-53, 0-32 x 0-26 = 10-2, 0-32 x 0-27 = 10-34, 0-32 x 0-28 = 10-66, 0-32 x 0-29 = 11-15, 0-32 x 0-30 = 11-47, 0-32 x 0-31 = 11-79, 0-32 x 0-32 = 12-28, 0-32 x 0-33 = 12-60, 0-32 x 0-34 = 13-9, 0-32 x 0-35 = 13-41, 0-32 x 0-36 = 13-73, 0-32 x 0-37 = 14-22, 0-32 x 0-38 = 14-54, 0-32 x 0-39 = 15-3, 0-32 x 0-40 = 15-35, 0-32 x 0-41 = 15-67, 0-32 x 0-42 = 16-16, 0-32 x 0-43 = 16-48, 0-32 x 0-44 = 16-80, 0-32 x 0-45 = 17-29, 0-32 x 0-46 = 17-61, 0-32 x 0-47 = 18-10, 0-32 x 0-48 = 18-42, 0-32 x 0-49 = 18-74, 0-32 x 0-50 = 19-23, 0-32 x 0-51 = 19-55, 0-32 x 0-52 = 20-4, 0-32 x 0-53 = 20-36, 0-32 x 0-54 = 20-68, 0-32 x 0-55 = 21-17, 0-32 x 0-56 = 21-49, 0-32 x 0-57 = 21-81, 0-32 x 0-58 = 22-30, 0-32 x 0-59 = 22-62, 0-32 x 0-60 = 23-11, 0-32 x 0-61 = 23-43, 0-32 x 0-62 = 23-75, 0-32 x 0-63 = 24-24, 0-32 x 0-64 = 24-56, 0-32 x 0-65 = 25-5, 0-32 x 0-66 = 25-37, 0-32 x 0-67 = 25-69, 0-32 x 0-68 = 26-18, 0-32 x 0-69 = 26-50, 0-32 x 0-70 = 26-82, 0-32 x 0-71 = 27-31, 0-32 x 0-72 = 27-63, 0-32 x 0-73 = 28-12, 0-32 x 0-74 = 28-44, 0-32 x 0-75 = 28-76, 0-32 x 0-76 = 29-25, 0-32 x 0-77 = 29-57, 0-32 x 0-78 = 30-6, 0-32 x 0-79 = 30-38, 0-32 x 0-80 = 30-70, 0-32 x 0-81 = 31-19, 0-32 x 0-82 = 31-51, 
0-33 x 0-1 = 0-33, 0-33 x 0-2 = 0-66, 0-33 x 0-3 = 1-16, 0-33 x 0-4 = 1-49, 0-33 x 0-5 = 1-82, 0-33 x 0-6 = 2-32, 0-33 x 0-7 = 2-65, 0-33 x 0-8 = 3-15, 0-33 x 0-9 = 3-48, 0-33 x 0-10 = 3-81, 0-33 x 0-11 = 4-31, 0-33 x 0-12 = 4-64, 0-33 x 0-13 = 5-14, 0-33 x 0-14 = 5-47, 0-33 x 0-15 = 5-80, 0-33 x 0-16 = 6-30, 0-33 x 0-17 = 6-63, 0-33 x 0-18 = 7-13, 0-33 x 0-19 = 7-46, 0-33 x 0-20 = 7-79, 0-33 x 0-21 = 8-29, 0-33 x 0-22 = 8-62, 0-33 x 0-23 = 9-12, 0-33 x 0-24 = 9-45, 0-33 x 0-25 = 9-78, 0-33 x 0-26 = 10-28, 0-33 x 0-27 = 10-61, 0-33 x 0-28 = 11-11, 0-33 x 0-29 = 11-44, 0-33 x 0-30 = 11-77, 0-33 x 0-31 = 12-27, 0-33 x 0-32 = 12-60, 0-33 x 0-33 = 13-10, 0-33 x 0-34 = 13-43, 0-33 x 0-35 = 13-76, 0-33 x 0-36 = 14-26, 0-33 x 0-37 = 14-59, 0-33 x 0-38 = 15-9, 0-33 x 0-39 = 15-42, 0-33 x 0-40 = 15-75, 0-33 x 0-41 = 16-25, 0-33 x 0-42 = 16-58, 0-33 x 0-43 = 17-8, 0-33 x 0-44 = 17-41, 0-33 x 0-45 = 17-74, 0-33 x 0-46 = 18-24, 0-33 x 0-47 = 18-57, 0-33 x 0-48 = 19-7, 0-33 x 0-49 = 19-40, 0-33 x 0-50 = 19-73, 0-33 x 0-51 = 20-23, 0-33 x 0-52 = 20-56, 0-33 x 0-53 = 21-6, 0-33 x 0-54 = 21-39, 0-33 x 0-55 = 21-72, 0-33 x 0-56 = 22-22, 0-33 x 0-57 = 22-55, 0-33 x 0-58 = 23-5, 0-33 x 0-59 = 23-38, 0-33 x 0-60 = 23-71, 0-33 x 0-61 = 24-21, 0-33 x 0-62 = 24-54, 0-33 x 0-63 = 25-4, 0-33 x 0-64 = 25-37, 0-33 x 0-65 = 25-70, 0-33 x 0-66 = 26-20, 0-33 x 0-67 = 26-53, 0-33 x 0-68 = 27-3, 0-33 x 0-69 = 27-36, 0-33 x 0-70 = 27-69, 0-33 x 0-71 = 28-19, 0-33 x 0-72 = 28-52, 0-33 x 0-73 = 29-2, 0-33 x 0-74 = 29-35, 0-33 x 0-75 = 29-68, 0-33 x 0-76 = 30-18, 0-33 x 0-77 = 30-51, 0-33 x 0-78 = 31-1, 0-33 x 0-79 = 31-34, 0-33 x 0-80 = 31-67, 0-33 x 0-81 = 32-17, 0-33 x 0-82 = 32-50, 
0-34 x 0-1 = 0-34, 0-34 x 0-2 = 0-68, 0-34 x 0-3 = 1-19, 0-34 x 0-4 = 1-53, 0-34 x 0-5 = 2-4, 0-34 x 0-6 = 2-38, 0-34 x 0-7 = 2-72, 0-34 x 0-8 = 3-23, 0-34 x 0-9 = 3-57, 0-34 x 0-10 = 4-8, 0-34 x 0-11 = 4-42, 0-34 x 0-12 = 4-76, 0-34 x 0-13 = 5-27, 0-34 x 0-14 = 5-61, 0-34 x 0-15 = 6-12, 0-34 x 0-16 = 6-46, 0-34 x 0-17 = 6-80, 0-34 x 0-18 = 7-31, 0-34 x 0-19 = 7-65, 0-34 x 0-20 = 8-16, 0-34 x 0-21 = 8-50, 0-34 x 0-22 = 9-1, 0-34 x 0-23 = 9-35, 0-34 x 0-24 = 9-69, 0-34 x 0-25 = 10-20, 0-34 x 0-26 = 10-54, 0-34 x 0-27 = 11-5, 0-34 x 0-28 = 11-39, 0-34 x 0-29 = 11-73, 0-34 x 0-30 = 12-24, 0-34 x 0-31 = 12-58, 0-34 x 0-32 = 13-9, 0-34 x 0-33 = 13-43, 0-34 x 0-34 = 13-77, 0-34 x 0-35 = 14-28, 0-34 x 0-36 = 14-62, 0-34 x 0-37 = 15-13, 0-34 x 0-38 = 15-47, 0-34 x 0-39 = 15-81, 0-34 x 0-40 = 16-32, 0-34 x 0-41 = 16-66, 0-34 x 0-42 = 17-17, 0-34 x 0-43 = 17-51, 0-34 x 0-44 = 18-2, 0-34 x 0-45 = 18-36, 0-34 x 0-46 = 18-70, 0-34 x 0-47 = 19-21, 0-34 x 0-48 = 19-55, 0-34 x 0-49 = 20-6, 0-34 x 0-50 = 20-40, 0-34 x 0-51 = 20-74, 0-34 x 0-52 = 21-25, 0-34 x 0-53 = 21-59, 0-34 x 0-54 = 22-10, 0-34 x 0-55 = 22-44, 0-34 x 0-56 = 22-78, 0-34 x 0-57 = 23-29, 0-34 x 0-58 = 23-63, 0-34 x 0-59 = 24-14, 0-34 x 0-60 = 24-48, 0-34 x 0-61 = 24-82, 0-34 x 0-62 = 25-33, 0-34 x 0-63 = 25-67, 0-34 x 0-64 = 26-18, 0-34 x 0-65 = 26-52, 0-34 x 0-66 = 27-3, 0-34 x 0-67 = 27-37, 0-34 x 0-68 = 27-71, 0-34 x 0-69 = 28-22, 0-34 x 0-70 = 28-56, 0-34 x 0-71 = 29-7, 0-34 x 0-72 = 29-41, 0-34 x 0-73 = 29-75, 0-34 x 0-74 = 30-26, 0-34 x 0-75 = 30-60, 0-34 x 0-76 = 31-11, 0-34 x 0-77 = 31-45, 0-34 x 0-78 = 31-79, 0-34 x 0-79 = 32-30, 0-34 x 0-80 = 32-64, 0-34 x 0-81 = 33-15, 0-34 x 0-82 = 33-49, 
0-35 x 0-1 = 0-35, 0-35 x 0-2 = 0-70, 0-35 x 0-3 = 1-22, 0-35 x 0-4 = 1-57, 0-35 x 0-5 = 2-9, 0-35 x 0-6 = 2-44, 0-35 x 0-7 = 2-79, 0-35 x 0-8 = 3-31, 0-35 x 0-9 = 3-66, 0-35 x 0-10 = 4-18, 0-35 x 0-11 = 4-53, 0-35 x 0-12 = 5-5, 0-35 x 0-13 = 5-40, 0-35 x 0-14 = 5-75, 0-35 x 0-15 = 6-27, 0-35 x 0-16 = 6-62, 0-35 x 0-17 = 7-14, 0-35 x 0-18 = 7-49, 0-35 x 0-19 = 8-1, 0-35 x 0-20 = 8-36, 0-35 x 0-21 = 8-71, 0-35 x 0-22 = 9-23, 0-35 x 0-23 = 9-58, 0-35 x 0-24 = 10-10, 0-35 x 0-25 = 10-45, 0-35 x 0-26 = 10-80, 0-35 x 0-27 = 11-32, 0-35 x 0-28 = 11-67, 0-35 x 0-29 = 12-19, 0-35 x 0-30 = 12-54, 0-35 x 0-31 = 13-6, 0-35 x 0-32 = 13-41, 0-35 x 0-33 = 13-76, 0-35 x 0-34 = 14-28, 0-35 x 0-35 = 14-63, 0-35 x 0-36 = 15-15, 0-35 x 0-37 = 15-50, 0-35 x 0-38 = 16-2, 0-35 x 0-39 = 16-37, 0-35 x 0-40 = 16-72, 0-35 x 0-41 = 17-24, 0-35 x 0-42 = 17-59, 0-35 x 0-43 = 18-11, 0-35 x 0-44 = 18-46, 0-35 x 0-45 = 18-81, 0-35 x 0-46 = 19-33, 0-35 x 0-47 = 19-68, 0-35 x 0-48 = 20-20, 0-35 x 0-49 = 20-55, 0-35 x 0-50 = 21-7, 0-35 x 0-51 = 21-42, 0-35 x 0-52 = 21-77, 0-35 x 0-53 = 22-29, 0-35 x 0-54 = 22-64, 0-35 x 0-55 = 23-16, 0-35 x 0-56 = 23-51, 0-35 x 0-57 = 24-3, 0-35 x 0-58 = 24-38, 0-35 x 0-59 = 24-73, 0-35 x 0-60 = 25-25, 0-35 x 0-61 = 25-60, 0-35 x 0-62 = 26-12, 0-35 x 0-63 = 26-47, 0-35 x 0-64 = 26-82, 0-35 x 0-65 = 27-34, 0-35 x 0-66 = 27-69, 0-35 x 0-67 = 28-21, 0-35 x 0-68 = 28-56, 0-35 x 0-69 = 29-8, 0-35 x 0-70 = 29-43, 0-35 x 0-71 = 29-78, 0-35 x 0-72 = 30-30, 0-35 x 0-73 = 30-65, 0-35 x 0-74 = 31-17, 0-35 x 0-75 = 31-52, 0-35 x 0-76 = 32-4, 0-35 x 0-77 = 32-39, 0-35 x 0-78 = 32-74, 0-35 x 0-79 = 33-26, 0-35 x 0-80 = 33-61, 0-35 x 0-81 = 34-13, 0-35 x 0-82 = 34-48, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 0-72, 0-36 x 0-3 = 1-25, 0-36 x 0-4 = 1-61, 0-36 x 0-5 = 2-14, 0-36 x 0-6 = 2-50, 0-36 x 0-7 = 3-3, 0-36 x 0-8 = 3-39, 0-36 x 0-9 = 3-75, 0-36 x 0-10 = 4-28, 0-36 x 0-11 = 4-64, 0-36 x 0-12 = 5-17, 0-36 x 0-13 = 5-53, 0-36 x 0-14 = 6-6, 0-36 x 0-15 = 6-42, 0-36 x 0-16 = 6-78, 0-36 x 0-17 = 7-31, 0-36 x 0-18 = 7-67, 0-36 x 0-19 = 8-20, 0-36 x 0-20 = 8-56, 0-36 x 0-21 = 9-9, 0-36 x 0-22 = 9-45, 0-36 x 0-23 = 9-81, 0-36 x 0-24 = 10-34, 0-36 x 0-25 = 10-70, 0-36 x 0-26 = 11-23, 0-36 x 0-27 = 11-59, 0-36 x 0-28 = 12-12, 0-36 x 0-29 = 12-48, 0-36 x 0-30 = 13-1, 0-36 x 0-31 = 13-37, 0-36 x 0-32 = 13-73, 0-36 x 0-33 = 14-26, 0-36 x 0-34 = 14-62, 0-36 x 0-35 = 15-15, 0-36 x 0-36 = 15-51, 0-36 x 0-37 = 16-4, 0-36 x 0-38 = 16-40, 0-36 x 0-39 = 16-76, 0-36 x 0-40 = 17-29, 0-36 x 0-41 = 17-65, 0-36 x 0-42 = 18-18, 0-36 x 0-43 = 18-54, 0-36 x 0-44 = 19-7, 0-36 x 0-45 = 19-43, 0-36 x 0-46 = 19-79, 0-36 x 0-47 = 20-32, 0-36 x 0-48 = 20-68, 0-36 x 0-49 = 21-21, 0-36 x 0-50 = 21-57, 0-36 x 0-51 = 22-10, 0-36 x 0-52 = 22-46, 0-36 x 0-53 = 22-82, 0-36 x 0-54 = 23-35, 0-36 x 0-55 = 23-71, 0-36 x 0-56 = 24-24, 0-36 x 0-57 = 24-60, 0-36 x 0-58 = 25-13, 0-36 x 0-59 = 25-49, 0-36 x 0-60 = 26-2, 0-36 x 0-61 = 26-38, 0-36 x 0-62 = 26-74, 0-36 x 0-63 = 27-27, 0-36 x 0-64 = 27-63, 0-36 x 0-65 = 28-16, 0-36 x 0-66 = 28-52, 0-36 x 0-67 = 29-5, 0-36 x 0-68 = 29-41, 0-36 x 0-69 = 29-77, 0-36 x 0-70 = 30-30, 0-36 x 0-71 = 30-66, 0-36 x 0-72 = 31-19, 0-36 x 0-73 = 31-55, 0-36 x 0-74 = 32-8, 0-36 x 0-75 = 32-44, 0-36 x 0-76 = 32-80, 0-36 x 0-77 = 33-33, 0-36 x 0-78 = 33-69, 0-36 x 0-79 = 34-22, 0-36 x 0-80 = 34-58, 0-36 x 0-81 = 35-11, 0-36 x 0-82 = 35-47, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 0-74, 0-37 x 0-3 = 1-28, 0-37 x 0-4 = 1-65, 0-37 x 0-5 = 2-19, 0-37 x 0-6 = 2-56, 0-37 x 0-7 = 3-10, 0-37 x 0-8 = 3-47, 0-37 x 0-9 = 4-1, 0-37 x 0-10 = 4-38, 0-37 x 0-11 = 4-75, 0-37 x 0-12 = 5-29, 0-37 x 0-13 = 5-66, 0-37 x 0-14 = 6-20, 0-37 x 0-15 = 6-57, 0-37 x 0-16 = 7-11, 0-37 x 0-17 = 7-48, 0-37 x 0-18 = 8-2, 0-37 x 0-19 = 8-39, 0-37 x 0-20 = 8-76, 0-37 x 0-21 = 9-30, 0-37 x 0-22 = 9-67, 0-37 x 0-23 = 10-21, 0-37 x 0-24 = 10-58, 0-37 x 0-25 = 11-12, 0-37 x 0-26 = 11-49, 0-37 x 0-27 = 12-3, 0-37 x 0-28 = 12-40, 0-37 x 0-29 = 12-77, 0-37 x 0-30 = 13-31, 0-37 x 0-31 = 13-68, 0-37 x 0-32 = 14-22, 0-37 x 0-33 = 14-59, 0-37 x 0-34 = 15-13, 0-37 x 0-35 = 15-50, 0-37 x 0-36 = 16-4, 0-37 x 0-37 = 16-41, 0-37 x 0-38 = 16-78, 0-37 x 0-39 = 17-32, 0-37 x 0-40 = 17-69, 0-37 x 0-41 = 18-23, 0-37 x 0-42 = 18-60, 0-37 x 0-43 = 19-14, 0-37 x 0-44 = 19-51, 0-37 x 0-45 = 20-5, 0-37 x 0-46 = 20-42, 0-37 x 0-47 = 20-79, 0-37 x 0-48 = 21-33, 0-37 x 0-49 = 21-70, 0-37 x 0-50 = 22-24, 0-37 x 0-51 = 22-61, 0-37 x 0-52 = 23-15, 0-37 x 0-53 = 23-52, 0-37 x 0-54 = 24-6, 0-37 x 0-55 = 24-43, 0-37 x 0-56 = 24-80, 0-37 x 0-57 = 25-34, 0-37 x 0-58 = 25-71, 0-37 x 0-59 = 26-25, 0-37 x 0-60 = 26-62, 0-37 x 0-61 = 27-16, 0-37 x 0-62 = 27-53, 0-37 x 0-63 = 28-7, 0-37 x 0-64 = 28-44, 0-37 x 0-65 = 28-81, 0-37 x 0-66 = 29-35, 0-37 x 0-67 = 29-72, 0-37 x 0-68 = 30-26, 0-37 x 0-69 = 30-63, 0-37 x 0-70 = 31-17, 0-37 x 0-71 = 31-54, 0-37 x 0-72 = 32-8, 0-37 x 0-73 = 32-45, 0-37 x 0-74 = 32-82, 0-37 x 0-75 = 33-36, 0-37 x 0-76 = 33-73, 0-37 x 0-77 = 34-27, 0-37 x 0-78 = 34-64, 0-37 x 0-79 = 35-18, 0-37 x 0-80 = 35-55, 0-37 x 0-81 = 36-9, 0-37 x 0-82 = 36-46, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 0-76, 0-38 x 0-3 = 1-31, 0-38 x 0-4 = 1-69, 0-38 x 0-5 = 2-24, 0-38 x 0-6 = 2-62, 0-38 x 0-7 = 3-17, 0-38 x 0-8 = 3-55, 0-38 x 0-9 = 4-10, 0-38 x 0-10 = 4-48, 0-38 x 0-11 = 5-3, 0-38 x 0-12 = 5-41, 0-38 x 0-13 = 5-79, 0-38 x 0-14 = 6-34, 0-38 x 0-15 = 6-72, 0-38 x 0-16 = 7-27, 0-38 x 0-17 = 7-65, 0-38 x 0-18 = 8-20, 0-38 x 0-19 = 8-58, 0-38 x 0-20 = 9-13, 0-38 x 0-21 = 9-51, 0-38 x 0-22 = 10-6, 0-38 x 0-23 = 10-44, 0-38 x 0-24 = 10-82, 0-38 x 0-25 = 11-37, 0-38 x 0-26 = 11-75, 0-38 x 0-27 = 12-30, 0-38 x 0-28 = 12-68, 0-38 x 0-29 = 13-23, 0-38 x 0-30 = 13-61, 0-38 x 0-31 = 14-16, 0-38 x 0-32 = 14-54, 0-38 x 0-33 = 15-9, 0-38 x 0-34 = 15-47, 0-38 x 0-35 = 16-2, 0-38 x 0-36 = 16-40, 0-38 x 0-37 = 16-78, 0-38 x 0-38 = 17-33, 0-38 x 0-39 = 17-71, 0-38 x 0-40 = 18-26, 0-38 x 0-41 = 18-64, 0-38 x 0-42 = 19-19, 0-38 x 0-43 = 19-57, 0-38 x 0-44 = 20-12, 0-38 x 0-45 = 20-50, 0-38 x 0-46 = 21-5, 0-38 x 0-47 = 21-43, 0-38 x 0-48 = 21-81, 0-38 x 0-49 = 22-36, 0-38 x 0-50 = 22-74, 0-38 x 0-51 = 23-29, 0-38 x 0-52 = 23-67, 0-38 x 0-53 = 24-22, 0-38 x 0-54 = 24-60, 0-38 x 0-55 = 25-15, 0-38 x 0-56 = 25-53, 0-38 x 0-57 = 26-8, 0-38 x 0-58 = 26-46, 0-38 x 0-59 = 27-1, 0-38 x 0-60 = 27-39, 0-38 x 0-61 = 27-77, 0-38 x 0-62 = 28-32, 0-38 x 0-63 = 28-70, 0-38 x 0-64 = 29-25, 0-38 x 0-65 = 29-63, 0-38 x 0-66 = 30-18, 0-38 x 0-67 = 30-56, 0-38 x 0-68 = 31-11, 0-38 x 0-69 = 31-49, 0-38 x 0-70 = 32-4, 0-38 x 0-71 = 32-42, 0-38 x 0-72 = 32-80, 0-38 x 0-73 = 33-35, 0-38 x 0-74 = 33-73, 0-38 x 0-75 = 34-28, 0-38 x 0-76 = 34-66, 0-38 x 0-77 = 35-21, 0-38 x 0-78 = 35-59, 0-38 x 0-79 = 36-14, 0-38 x 0-80 = 36-52, 0-38 x 0-81 = 37-7, 0-38 x 0-82 = 37-45, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 0-78, 0-39 x 0-3 = 1-34, 0-39 x 0-4 = 1-73, 0-39 x 0-5 = 2-29, 0-39 x 0-6 = 2-68, 0-39 x 0-7 = 3-24, 0-39 x 0-8 = 3-63, 0-39 x 0-9 = 4-19, 0-39 x 0-10 = 4-58, 0-39 x 0-11 = 5-14, 0-39 x 0-12 = 5-53, 0-39 x 0-13 = 6-9, 0-39 x 0-14 = 6-48, 0-39 x 0-15 = 7-4, 0-39 x 0-16 = 7-43, 0-39 x 0-17 = 7-82, 0-39 x 0-18 = 8-38, 0-39 x 0-19 = 8-77, 0-39 x 0-20 = 9-33, 0-39 x 0-21 = 9-72, 0-39 x 0-22 = 10-28, 0-39 x 0-23 = 10-67, 0-39 x 0-24 = 11-23, 0-39 x 0-25 = 11-62, 0-39 x 0-26 = 12-18, 0-39 x 0-27 = 12-57, 0-39 x 0-28 = 13-13, 0-39 x 0-29 = 13-52, 0-39 x 0-30 = 14-8, 0-39 x 0-31 = 14-47, 0-39 x 0-32 = 15-3, 0-39 x 0-33 = 15-42, 0-39 x 0-34 = 15-81, 0-39 x 0-35 = 16-37, 0-39 x 0-36 = 16-76, 0-39 x 0-37 = 17-32, 0-39 x 0-38 = 17-71, 0-39 x 0-39 = 18-27, 0-39 x 0-40 = 18-66, 0-39 x 0-41 = 19-22, 0-39 x 0-42 = 19-61, 0-39 x 0-43 = 20-17, 0-39 x 0-44 = 20-56, 0-39 x 0-45 = 21-12, 0-39 x 0-46 = 21-51, 0-39 x 0-47 = 22-7, 0-39 x 0-48 = 22-46, 0-39 x 0-49 = 23-2, 0-39 x 0-50 = 23-41, 0-39 x 0-51 = 23-80, 0-39 x 0-52 = 24-36, 0-39 x 0-53 = 24-75, 0-39 x 0-54 = 25-31, 0-39 x 0-55 = 25-70, 0-39 x 0-56 = 26-26, 0-39 x 0-57 = 26-65, 0-39 x 0-58 = 27-21, 0-39 x 0-59 = 27-60, 0-39 x 0-60 = 28-16, 0-39 x 0-61 = 28-55, 0-39 x 0-62 = 29-11, 0-39 x 0-63 = 29-50, 0-39 x 0-64 = 30-6, 0-39 x 0-65 = 30-45, 0-39 x 0-66 = 31-1, 0-39 x 0-67 = 31-40, 0-39 x 0-68 = 31-79, 0-39 x 0-69 = 32-35, 0-39 x 0-70 = 32-74, 0-39 x 0-71 = 33-30, 0-39 x 0-72 = 33-69, 0-39 x 0-73 = 34-25, 0-39 x 0-74 = 34-64, 0-39 x 0-75 = 35-20, 0-39 x 0-76 = 35-59, 0-39 x 0-77 = 36-15, 0-39 x 0-78 = 36-54, 0-39 x 0-79 = 37-10, 0-39 x 0-80 = 37-49, 0-39 x 0-81 = 38-5, 0-39 x 0-82 = 38-44, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 0-80, 0-40 x 0-3 = 1-37, 0-40 x 0-4 = 1-77, 0-40 x 0-5 = 2-34, 0-40 x 0-6 = 2-74, 0-40 x 0-7 = 3-31, 0-40 x 0-8 = 3-71, 0-40 x 0-9 = 4-28, 0-40 x 0-10 = 4-68, 0-40 x 0-11 = 5-25, 0-40 x 0-12 = 5-65, 0-40 x 0-13 = 6-22, 0-40 x 0-14 = 6-62, 0-40 x 0-15 = 7-19, 0-40 x 0-16 = 7-59, 0-40 x 0-17 = 8-16, 0-40 x 0-18 = 8-56, 0-40 x 0-19 = 9-13, 0-40 x 0-20 = 9-53, 0-40 x 0-21 = 10-10, 0-40 x 0-22 = 10-50, 0-40 x 0-23 = 11-7, 0-40 x 0-24 = 11-47, 0-40 x 0-25 = 12-4, 0-40 x 0-26 = 12-44, 0-40 x 0-27 = 13-1, 0-40 x 0-28 = 13-41, 0-40 x 0-29 = 13-81, 0-40 x 0-30 = 14-38, 0-40 x 0-31 = 14-78, 0-40 x 0-32 = 15-35, 0-40 x 0-33 = 15-75, 0-40 x 0-34 = 16-32, 0-40 x 0-35 = 16-72, 0-40 x 0-36 = 17-29, 0-40 x 0-37 = 17-69, 0-40 x 0-38 = 18-26, 0-40 x 0-39 = 18-66, 0-40 x 0-40 = 19-23, 0-40 x 0-41 = 19-63, 0-40 x 0-42 = 20-20, 0-40 x 0-43 = 20-60, 0-40 x 0-44 = 21-17, 0-40 x 0-45 = 21-57, 0-40 x 0-46 = 22-14, 0-40 x 0-47 = 22-54, 0-40 x 0-48 = 23-11, 0-40 x 0-49 = 23-51, 0-40 x 0-50 = 24-8, 0-40 x 0-51 = 24-48, 0-40 x 0-52 = 25-5, 0-40 x 0-53 = 25-45, 0-40 x 0-54 = 26-2, 0-40 x 0-55 = 26-42, 0-40 x 0-56 = 26-82, 0-40 x 0-57 = 27-39, 0-40 x 0-58 = 27-79, 0-40 x 0-59 = 28-36, 0-40 x 0-60 = 28-76, 0-40 x 0-61 = 29-33, 0-40 x 0-62 = 29-73, 0-40 x 0-63 = 30-30, 0-40 x 0-64 = 30-70, 0-40 x 0-65 = 31-27, 0-40 x 0-66 = 31-67, 0-40 x 0-67 = 32-24, 0-40 x 0-68 = 32-64, 0-40 x 0-69 = 33-21, 0-40 x 0-70 = 33-61, 0-40 x 0-71 = 34-18, 0-40 x 0-72 = 34-58, 0-40 x 0-73 = 35-15, 0-40 x 0-74 = 35-55, 0-40 x 0-75 = 36-12, 0-40 x 0-76 = 36-52, 0-40 x 0-77 = 37-9, 0-40 x 0-78 = 37-49, 0-40 x 0-79 = 38-6, 0-40 x 0-80 = 38-46, 0-40 x 0-81 = 39-3, 0-40 x 0-82 = 39-43, 
