59 x 1 = 0-59, 59 x 2 = 1-33, 59 x 3 = 2-7, 59 x 4 = 2-66, 59 x 5 = 3-40, 59 x 6 = 4-14, 59 x 7 = 4-73, 59 x 8 = 5-47, 59 x 9 = 6-21, 59 x 10 = 6-80, 59 x 11 = 7-54, 59 x 12 = 8-28, 59 x 13 = 9-2, 59 x 14 = 9-61, 59 x 15 = 10-35, 59 x 16 = 11-9, 59 x 17 = 11-68, 59 x 18 = 12-42, 59 x 19 = 13-16, 59 x 20 = 13-75, 59 x 21 = 14-49, 59 x 22 = 15-23, 59 x 23 = 15-82, 59 x 24 = 16-56, 59 x 25 = 17-30, 59 x 26 = 18-4, 59 x 27 = 18-63, 59 x 28 = 19-37, 59 x 29 = 20-11, 59 x 30 = 20-70, 59 x 31 = 21-44, 59 x 32 = 22-18, 59 x 33 = 22-77, 59 x 34 = 23-51, 59 x 35 = 24-25, 59 x 36 = 24-84, 59 x 37 = 25-58, 59 x 38 = 26-32, 59 x 39 = 27-6, 59 x 40 = 27-65, 59 x 41 = 28-39, 59 x 42 = 29-13, 59 x 43 = 29-72, 59 x 44 = 30-46, 59 x 45 = 31-20, 59 x 46 = 31-79, 59 x 47 = 32-53, 59 x 48 = 33-27, 59 x 49 = 34-1, 59 x 50 = 34-60, 59 x 51 = 35-34, 59 x 52 = 36-8, 59 x 53 = 36-67, 59 x 54 = 37-41, 59 x 55 = 38-15, 59 x 56 = 38-74, 59 x 57 = 39-48, 59 x 58 = 40-22, 59 x 59 = 40-81, 59 x 60 = 41-55, 59 x 61 = 42-29, 59 x 62 = 43-3, 59 x 63 = 43-62, 59 x 64 = 44-36, 59 x 65 = 45-10, 59 x 66 = 45-69, 59 x 67 = 46-43, 59 x 68 = 47-17, 59 x 69 = 47-76, 59 x 70 = 48-50, 59 x 71 = 49-24, 59 x 72 = 49-83, 59 x 73 = 50-57, 59 x 74 = 51-31, 59 x 75 = 52-5, 59 x 76 = 52-64, 59 x 77 = 53-38, 59 x 78 = 54-12, 59 x 79 = 54-71, 59 x 80 = 55-45, 59 x 81 = 56-19, 59 x 82 = 56-78, 59 x 83 = 57-52, 59 x 84 = 58-26, 
60 x 1 = 0-60, 60 x 2 = 1-35, 60 x 3 = 2-10, 60 x 4 = 2-70, 60 x 5 = 3-45, 60 x 6 = 4-20, 60 x 7 = 4-80, 60 x 8 = 5-55, 60 x 9 = 6-30, 60 x 10 = 7-5, 60 x 11 = 7-65, 60 x 12 = 8-40, 60 x 13 = 9-15, 60 x 14 = 9-75, 60 x 15 = 10-50, 60 x 16 = 11-25, 60 x 17 = 12-0, 60 x 18 = 12-60, 60 x 19 = 13-35, 60 x 20 = 14-10, 60 x 21 = 14-70, 60 x 22 = 15-45, 60 x 23 = 16-20, 60 x 24 = 16-80, 60 x 25 = 17-55, 60 x 26 = 18-30, 60 x 27 = 19-5, 60 x 28 = 19-65, 60 x 29 = 20-40, 60 x 30 = 21-15, 60 x 31 = 21-75, 60 x 32 = 22-50, 60 x 33 = 23-25, 60 x 34 = 24-0, 60 x 35 = 24-60, 60 x 36 = 25-35, 60 x 37 = 26-10, 60 x 38 = 26-70, 60 x 39 = 27-45, 60 x 40 = 28-20, 60 x 41 = 28-80, 60 x 42 = 29-55, 60 x 43 = 30-30, 60 x 44 = 31-5, 60 x 45 = 31-65, 60 x 46 = 32-40, 60 x 47 = 33-15, 60 x 48 = 33-75, 60 x 49 = 34-50, 60 x 50 = 35-25, 60 x 51 = 36-0, 60 x 52 = 36-60, 60 x 53 = 37-35, 60 x 54 = 38-10, 60 x 55 = 38-70, 60 x 56 = 39-45, 60 x 57 = 40-20, 60 x 58 = 40-80, 60 x 59 = 41-55, 60 x 60 = 42-30, 60 x 61 = 43-5, 60 x 62 = 43-65, 60 x 63 = 44-40, 60 x 64 = 45-15, 60 x 65 = 45-75, 60 x 66 = 46-50, 60 x 67 = 47-25, 60 x 68 = 48-0, 60 x 69 = 48-60, 60 x 70 = 49-35, 60 x 71 = 50-10, 60 x 72 = 50-70, 60 x 73 = 51-45, 60 x 74 = 52-20, 60 x 75 = 52-80, 60 x 76 = 53-55, 60 x 77 = 54-30, 60 x 78 = 55-5, 60 x 79 = 55-65, 60 x 80 = 56-40, 60 x 81 = 57-15, 60 x 82 = 57-75, 60 x 83 = 58-50, 60 x 84 = 59-25, 
61 x 1 = 0-61, 61 x 2 = 1-37, 61 x 3 = 2-13, 61 x 4 = 2-74, 61 x 5 = 3-50, 61 x 6 = 4-26, 61 x 7 = 5-2, 61 x 8 = 5-63, 61 x 9 = 6-39, 61 x 10 = 7-15, 61 x 11 = 7-76, 61 x 12 = 8-52, 61 x 13 = 9-28, 61 x 14 = 10-4, 61 x 15 = 10-65, 61 x 16 = 11-41, 61 x 17 = 12-17, 61 x 18 = 12-78, 61 x 19 = 13-54, 61 x 20 = 14-30, 61 x 21 = 15-6, 61 x 22 = 15-67, 61 x 23 = 16-43, 61 x 24 = 17-19, 61 x 25 = 17-80, 61 x 26 = 18-56, 61 x 27 = 19-32, 61 x 28 = 20-8, 61 x 29 = 20-69, 61 x 30 = 21-45, 61 x 31 = 22-21, 61 x 32 = 22-82, 61 x 33 = 23-58, 61 x 34 = 24-34, 61 x 35 = 25-10, 61 x 36 = 25-71, 61 x 37 = 26-47, 61 x 38 = 27-23, 61 x 39 = 27-84, 61 x 40 = 28-60, 61 x 41 = 29-36, 61 x 42 = 30-12, 61 x 43 = 30-73, 61 x 44 = 31-49, 61 x 45 = 32-25, 61 x 46 = 33-1, 61 x 47 = 33-62, 61 x 48 = 34-38, 61 x 49 = 35-14, 61 x 50 = 35-75, 61 x 51 = 36-51, 61 x 52 = 37-27, 61 x 53 = 38-3, 61 x 54 = 38-64, 61 x 55 = 39-40, 61 x 56 = 40-16, 61 x 57 = 40-77, 61 x 58 = 41-53, 61 x 59 = 42-29, 61 x 60 = 43-5, 61 x 61 = 43-66, 61 x 62 = 44-42, 61 x 63 = 45-18, 61 x 64 = 45-79, 61 x 65 = 46-55, 61 x 66 = 47-31, 61 x 67 = 48-7, 61 x 68 = 48-68, 61 x 69 = 49-44, 61 x 70 = 50-20, 61 x 71 = 50-81, 61 x 72 = 51-57, 61 x 73 = 52-33, 61 x 74 = 53-9, 61 x 75 = 53-70, 61 x 76 = 54-46, 61 x 77 = 55-22, 61 x 78 = 55-83, 61 x 79 = 56-59, 61 x 80 = 57-35, 61 x 81 = 58-11, 61 x 82 = 58-72, 61 x 83 = 59-48, 61 x 84 = 60-24, 
62 x 1 = 0-62, 62 x 2 = 1-39, 62 x 3 = 2-16, 62 x 4 = 2-78, 62 x 5 = 3-55, 62 x 6 = 4-32, 62 x 7 = 5-9, 62 x 8 = 5-71, 62 x 9 = 6-48, 62 x 10 = 7-25, 62 x 11 = 8-2, 62 x 12 = 8-64, 62 x 13 = 9-41, 62 x 14 = 10-18, 62 x 15 = 10-80, 62 x 16 = 11-57, 62 x 17 = 12-34, 62 x 18 = 13-11, 62 x 19 = 13-73, 62 x 20 = 14-50, 62 x 21 = 15-27, 62 x 22 = 16-4, 62 x 23 = 16-66, 62 x 24 = 17-43, 62 x 25 = 18-20, 62 x 26 = 18-82, 62 x 27 = 19-59, 62 x 28 = 20-36, 62 x 29 = 21-13, 62 x 30 = 21-75, 62 x 31 = 22-52, 62 x 32 = 23-29, 62 x 33 = 24-6, 62 x 34 = 24-68, 62 x 35 = 25-45, 62 x 36 = 26-22, 62 x 37 = 26-84, 62 x 38 = 27-61, 62 x 39 = 28-38, 62 x 40 = 29-15, 62 x 41 = 29-77, 62 x 42 = 30-54, 62 x 43 = 31-31, 62 x 44 = 32-8, 62 x 45 = 32-70, 62 x 46 = 33-47, 62 x 47 = 34-24, 62 x 48 = 35-1, 62 x 49 = 35-63, 62 x 50 = 36-40, 62 x 51 = 37-17, 62 x 52 = 37-79, 62 x 53 = 38-56, 62 x 54 = 39-33, 62 x 55 = 40-10, 62 x 56 = 40-72, 62 x 57 = 41-49, 62 x 58 = 42-26, 62 x 59 = 43-3, 62 x 60 = 43-65, 62 x 61 = 44-42, 62 x 62 = 45-19, 62 x 63 = 45-81, 62 x 64 = 46-58, 62 x 65 = 47-35, 62 x 66 = 48-12, 62 x 67 = 48-74, 62 x 68 = 49-51, 62 x 69 = 50-28, 62 x 70 = 51-5, 62 x 71 = 51-67, 62 x 72 = 52-44, 62 x 73 = 53-21, 62 x 74 = 53-83, 62 x 75 = 54-60, 62 x 76 = 55-37, 62 x 77 = 56-14, 62 x 78 = 56-76, 62 x 79 = 57-53, 62 x 80 = 58-30, 62 x 81 = 59-7, 62 x 82 = 59-69, 62 x 83 = 60-46, 62 x 84 = 61-23, 
63 x 1 = 0-63, 63 x 2 = 1-41, 63 x 3 = 2-19, 63 x 4 = 2-82, 63 x 5 = 3-60, 63 x 6 = 4-38, 63 x 7 = 5-16, 63 x 8 = 5-79, 63 x 9 = 6-57, 63 x 10 = 7-35, 63 x 11 = 8-13, 63 x 12 = 8-76, 63 x 13 = 9-54, 63 x 14 = 10-32, 63 x 15 = 11-10, 63 x 16 = 11-73, 63 x 17 = 12-51, 63 x 18 = 13-29, 63 x 19 = 14-7, 63 x 20 = 14-70, 63 x 21 = 15-48, 63 x 22 = 16-26, 63 x 23 = 17-4, 63 x 24 = 17-67, 63 x 25 = 18-45, 63 x 26 = 19-23, 63 x 27 = 20-1, 63 x 28 = 20-64, 63 x 29 = 21-42, 63 x 30 = 22-20, 63 x 31 = 22-83, 63 x 32 = 23-61, 63 x 33 = 24-39, 63 x 34 = 25-17, 63 x 35 = 25-80, 63 x 36 = 26-58, 63 x 37 = 27-36, 63 x 38 = 28-14, 63 x 39 = 28-77, 63 x 40 = 29-55, 63 x 41 = 30-33, 63 x 42 = 31-11, 63 x 43 = 31-74, 63 x 44 = 32-52, 63 x 45 = 33-30, 63 x 46 = 34-8, 63 x 47 = 34-71, 63 x 48 = 35-49, 63 x 49 = 36-27, 63 x 50 = 37-5, 63 x 51 = 37-68, 63 x 52 = 38-46, 63 x 53 = 39-24, 63 x 54 = 40-2, 63 x 55 = 40-65, 63 x 56 = 41-43, 63 x 57 = 42-21, 63 x 58 = 42-84, 63 x 59 = 43-62, 63 x 60 = 44-40, 63 x 61 = 45-18, 63 x 62 = 45-81, 63 x 63 = 46-59, 63 x 64 = 47-37, 63 x 65 = 48-15, 63 x 66 = 48-78, 63 x 67 = 49-56, 63 x 68 = 50-34, 63 x 69 = 51-12, 63 x 70 = 51-75, 63 x 71 = 52-53, 63 x 72 = 53-31, 63 x 73 = 54-9, 63 x 74 = 54-72, 63 x 75 = 55-50, 63 x 76 = 56-28, 63 x 77 = 57-6, 63 x 78 = 57-69, 63 x 79 = 58-47, 63 x 80 = 59-25, 63 x 81 = 60-3, 63 x 82 = 60-66, 63 x 83 = 61-44, 63 x 84 = 62-22, 
64 x 1 = 0-64, 64 x 2 = 1-43, 64 x 3 = 2-22, 64 x 4 = 3-1, 64 x 5 = 3-65, 64 x 6 = 4-44, 64 x 7 = 5-23, 64 x 8 = 6-2, 64 x 9 = 6-66, 64 x 10 = 7-45, 64 x 11 = 8-24, 64 x 12 = 9-3, 64 x 13 = 9-67, 64 x 14 = 10-46, 64 x 15 = 11-25, 64 x 16 = 12-4, 64 x 17 = 12-68, 64 x 18 = 13-47, 64 x 19 = 14-26, 64 x 20 = 15-5, 64 x 21 = 15-69, 64 x 22 = 16-48, 64 x 23 = 17-27, 64 x 24 = 18-6, 64 x 25 = 18-70, 64 x 26 = 19-49, 64 x 27 = 20-28, 64 x 28 = 21-7, 64 x 29 = 21-71, 64 x 30 = 22-50, 64 x 31 = 23-29, 64 x 32 = 24-8, 64 x 33 = 24-72, 64 x 34 = 25-51, 64 x 35 = 26-30, 64 x 36 = 27-9, 64 x 37 = 27-73, 64 x 38 = 28-52, 64 x 39 = 29-31, 64 x 40 = 30-10, 64 x 41 = 30-74, 64 x 42 = 31-53, 64 x 43 = 32-32, 64 x 44 = 33-11, 64 x 45 = 33-75, 64 x 46 = 34-54, 64 x 47 = 35-33, 64 x 48 = 36-12, 64 x 49 = 36-76, 64 x 50 = 37-55, 64 x 51 = 38-34, 64 x 52 = 39-13, 64 x 53 = 39-77, 64 x 54 = 40-56, 64 x 55 = 41-35, 64 x 56 = 42-14, 64 x 57 = 42-78, 64 x 58 = 43-57, 64 x 59 = 44-36, 64 x 60 = 45-15, 64 x 61 = 45-79, 64 x 62 = 46-58, 64 x 63 = 47-37, 64 x 64 = 48-16, 64 x 65 = 48-80, 64 x 66 = 49-59, 64 x 67 = 50-38, 64 x 68 = 51-17, 64 x 69 = 51-81, 64 x 70 = 52-60, 64 x 71 = 53-39, 64 x 72 = 54-18, 64 x 73 = 54-82, 64 x 74 = 55-61, 64 x 75 = 56-40, 64 x 76 = 57-19, 64 x 77 = 57-83, 64 x 78 = 58-62, 64 x 79 = 59-41, 64 x 80 = 60-20, 64 x 81 = 60-84, 64 x 82 = 61-63, 64 x 83 = 62-42, 64 x 84 = 63-21, 
65 x 1 = 0-65, 65 x 2 = 1-45, 65 x 3 = 2-25, 65 x 4 = 3-5, 65 x 5 = 3-70, 65 x 6 = 4-50, 65 x 7 = 5-30, 65 x 8 = 6-10, 65 x 9 = 6-75, 65 x 10 = 7-55, 65 x 11 = 8-35, 65 x 12 = 9-15, 65 x 13 = 9-80, 65 x 14 = 10-60, 65 x 15 = 11-40, 65 x 16 = 12-20, 65 x 17 = 13-0, 65 x 18 = 13-65, 65 x 19 = 14-45, 65 x 20 = 15-25, 65 x 21 = 16-5, 65 x 22 = 16-70, 65 x 23 = 17-50, 65 x 24 = 18-30, 65 x 25 = 19-10, 65 x 26 = 19-75, 65 x 27 = 20-55, 65 x 28 = 21-35, 65 x 29 = 22-15, 65 x 30 = 22-80, 65 x 31 = 23-60, 65 x 32 = 24-40, 65 x 33 = 25-20, 65 x 34 = 26-0, 65 x 35 = 26-65, 65 x 36 = 27-45, 65 x 37 = 28-25, 65 x 38 = 29-5, 65 x 39 = 29-70, 65 x 40 = 30-50, 65 x 41 = 31-30, 65 x 42 = 32-10, 65 x 43 = 32-75, 65 x 44 = 33-55, 65 x 45 = 34-35, 65 x 46 = 35-15, 65 x 47 = 35-80, 65 x 48 = 36-60, 65 x 49 = 37-40, 65 x 50 = 38-20, 65 x 51 = 39-0, 65 x 52 = 39-65, 65 x 53 = 40-45, 65 x 54 = 41-25, 65 x 55 = 42-5, 65 x 56 = 42-70, 65 x 57 = 43-50, 65 x 58 = 44-30, 65 x 59 = 45-10, 65 x 60 = 45-75, 65 x 61 = 46-55, 65 x 62 = 47-35, 65 x 63 = 48-15, 65 x 64 = 48-80, 65 x 65 = 49-60, 65 x 66 = 50-40, 65 x 67 = 51-20, 65 x 68 = 52-0, 65 x 69 = 52-65, 65 x 70 = 53-45, 65 x 71 = 54-25, 65 x 72 = 55-5, 65 x 73 = 55-70, 65 x 74 = 56-50, 65 x 75 = 57-30, 65 x 76 = 58-10, 65 x 77 = 58-75, 65 x 78 = 59-55, 65 x 79 = 60-35, 65 x 80 = 61-15, 65 x 81 = 61-80, 65 x 82 = 62-60, 65 x 83 = 63-40, 65 x 84 = 64-20, 
66 x 1 = 0-66, 66 x 2 = 1-47, 66 x 3 = 2-28, 66 x 4 = 3-9, 66 x 5 = 3-75, 66 x 6 = 4-56, 66 x 7 = 5-37, 66 x 8 = 6-18, 66 x 9 = 6-84, 66 x 10 = 7-65, 66 x 11 = 8-46, 66 x 12 = 9-27, 66 x 13 = 10-8, 66 x 14 = 10-74, 66 x 15 = 11-55, 66 x 16 = 12-36, 66 x 17 = 13-17, 66 x 18 = 13-83, 66 x 19 = 14-64, 66 x 20 = 15-45, 66 x 21 = 16-26, 66 x 22 = 17-7, 66 x 23 = 17-73, 66 x 24 = 18-54, 66 x 25 = 19-35, 66 x 26 = 20-16, 66 x 27 = 20-82, 66 x 28 = 21-63, 66 x 29 = 22-44, 66 x 30 = 23-25, 66 x 31 = 24-6, 66 x 32 = 24-72, 66 x 33 = 25-53, 66 x 34 = 26-34, 66 x 35 = 27-15, 66 x 36 = 27-81, 66 x 37 = 28-62, 66 x 38 = 29-43, 66 x 39 = 30-24, 66 x 40 = 31-5, 66 x 41 = 31-71, 66 x 42 = 32-52, 66 x 43 = 33-33, 66 x 44 = 34-14, 66 x 45 = 34-80, 66 x 46 = 35-61, 66 x 47 = 36-42, 66 x 48 = 37-23, 66 x 49 = 38-4, 66 x 50 = 38-70, 66 x 51 = 39-51, 66 x 52 = 40-32, 66 x 53 = 41-13, 66 x 54 = 41-79, 66 x 55 = 42-60, 66 x 56 = 43-41, 66 x 57 = 44-22, 66 x 58 = 45-3, 66 x 59 = 45-69, 66 x 60 = 46-50, 66 x 61 = 47-31, 66 x 62 = 48-12, 66 x 63 = 48-78, 66 x 64 = 49-59, 66 x 65 = 50-40, 66 x 66 = 51-21, 66 x 67 = 52-2, 66 x 68 = 52-68, 66 x 69 = 53-49, 66 x 70 = 54-30, 66 x 71 = 55-11, 66 x 72 = 55-77, 66 x 73 = 56-58, 66 x 74 = 57-39, 66 x 75 = 58-20, 66 x 76 = 59-1, 66 x 77 = 59-67, 66 x 78 = 60-48, 66 x 79 = 61-29, 66 x 80 = 62-10, 66 x 81 = 62-76, 66 x 82 = 63-57, 66 x 83 = 64-38, 66 x 84 = 65-19, 
67 x 1 = 0-67, 67 x 2 = 1-49, 67 x 3 = 2-31, 67 x 4 = 3-13, 67 x 5 = 3-80, 67 x 6 = 4-62, 67 x 7 = 5-44, 67 x 8 = 6-26, 67 x 9 = 7-8, 67 x 10 = 7-75, 67 x 11 = 8-57, 67 x 12 = 9-39, 67 x 13 = 10-21, 67 x 14 = 11-3, 67 x 15 = 11-70, 67 x 16 = 12-52, 67 x 17 = 13-34, 67 x 18 = 14-16, 67 x 19 = 14-83, 67 x 20 = 15-65, 67 x 21 = 16-47, 67 x 22 = 17-29, 67 x 23 = 18-11, 67 x 24 = 18-78, 67 x 25 = 19-60, 67 x 26 = 20-42, 67 x 27 = 21-24, 67 x 28 = 22-6, 67 x 29 = 22-73, 67 x 30 = 23-55, 67 x 31 = 24-37, 67 x 32 = 25-19, 67 x 33 = 26-1, 67 x 34 = 26-68, 67 x 35 = 27-50, 67 x 36 = 28-32, 67 x 37 = 29-14, 67 x 38 = 29-81, 67 x 39 = 30-63, 67 x 40 = 31-45, 67 x 41 = 32-27, 67 x 42 = 33-9, 67 x 43 = 33-76, 67 x 44 = 34-58, 67 x 45 = 35-40, 67 x 46 = 36-22, 67 x 47 = 37-4, 67 x 48 = 37-71, 67 x 49 = 38-53, 67 x 50 = 39-35, 67 x 51 = 40-17, 67 x 52 = 40-84, 67 x 53 = 41-66, 67 x 54 = 42-48, 67 x 55 = 43-30, 67 x 56 = 44-12, 67 x 57 = 44-79, 67 x 58 = 45-61, 67 x 59 = 46-43, 67 x 60 = 47-25, 67 x 61 = 48-7, 67 x 62 = 48-74, 67 x 63 = 49-56, 67 x 64 = 50-38, 67 x 65 = 51-20, 67 x 66 = 52-2, 67 x 67 = 52-69, 67 x 68 = 53-51, 67 x 69 = 54-33, 67 x 70 = 55-15, 67 x 71 = 55-82, 67 x 72 = 56-64, 67 x 73 = 57-46, 67 x 74 = 58-28, 67 x 75 = 59-10, 67 x 76 = 59-77, 67 x 77 = 60-59, 67 x 78 = 61-41, 67 x 79 = 62-23, 67 x 80 = 63-5, 67 x 81 = 63-72, 67 x 82 = 64-54, 67 x 83 = 65-36, 67 x 84 = 66-18, 
68 x 1 = 0-68, 68 x 2 = 1-51, 68 x 3 = 2-34, 68 x 4 = 3-17, 68 x 5 = 4-0, 68 x 6 = 4-68, 68 x 7 = 5-51, 68 x 8 = 6-34, 68 x 9 = 7-17, 68 x 10 = 8-0, 68 x 11 = 8-68, 68 x 12 = 9-51, 68 x 13 = 10-34, 68 x 14 = 11-17, 68 x 15 = 12-0, 68 x 16 = 12-68, 68 x 17 = 13-51, 68 x 18 = 14-34, 68 x 19 = 15-17, 68 x 20 = 16-0, 68 x 21 = 16-68, 68 x 22 = 17-51, 68 x 23 = 18-34, 68 x 24 = 19-17, 68 x 25 = 20-0, 68 x 26 = 20-68, 68 x 27 = 21-51, 68 x 28 = 22-34, 68 x 29 = 23-17, 68 x 30 = 24-0, 68 x 31 = 24-68, 68 x 32 = 25-51, 68 x 33 = 26-34, 68 x 34 = 27-17, 68 x 35 = 28-0, 68 x 36 = 28-68, 68 x 37 = 29-51, 68 x 38 = 30-34, 68 x 39 = 31-17, 68 x 40 = 32-0, 68 x 41 = 32-68, 68 x 42 = 33-51, 68 x 43 = 34-34, 68 x 44 = 35-17, 68 x 45 = 36-0, 68 x 46 = 36-68, 68 x 47 = 37-51, 68 x 48 = 38-34, 68 x 49 = 39-17, 68 x 50 = 40-0, 68 x 51 = 40-68, 68 x 52 = 41-51, 68 x 53 = 42-34, 68 x 54 = 43-17, 68 x 55 = 44-0, 68 x 56 = 44-68, 68 x 57 = 45-51, 68 x 58 = 46-34, 68 x 59 = 47-17, 68 x 60 = 48-0, 68 x 61 = 48-68, 68 x 62 = 49-51, 68 x 63 = 50-34, 68 x 64 = 51-17, 68 x 65 = 52-0, 68 x 66 = 52-68, 68 x 67 = 53-51, 68 x 68 = 54-34, 68 x 69 = 55-17, 68 x 70 = 56-0, 68 x 71 = 56-68, 68 x 72 = 57-51, 68 x 73 = 58-34, 68 x 74 = 59-17, 68 x 75 = 60-0, 68 x 76 = 60-68, 68 x 77 = 61-51, 68 x 78 = 62-34, 68 x 79 = 63-17, 68 x 80 = 64-0, 68 x 81 = 64-68, 68 x 82 = 65-51, 68 x 83 = 66-34, 68 x 84 = 67-17, 
69 x 1 = 0-69, 69 x 2 = 1-53, 69 x 3 = 2-37, 69 x 4 = 3-21, 69 x 5 = 4-5, 69 x 6 = 4-74, 69 x 7 = 5-58, 69 x 8 = 6-42, 69 x 9 = 7-26, 69 x 10 = 8-10, 69 x 11 = 8-79, 69 x 12 = 9-63, 69 x 13 = 10-47, 69 x 14 = 11-31, 69 x 15 = 12-15, 69 x 16 = 12-84, 69 x 17 = 13-68, 69 x 18 = 14-52, 69 x 19 = 15-36, 69 x 20 = 16-20, 69 x 21 = 17-4, 69 x 22 = 17-73, 69 x 23 = 18-57, 69 x 24 = 19-41, 69 x 25 = 20-25, 69 x 26 = 21-9, 69 x 27 = 21-78, 69 x 28 = 22-62, 69 x 29 = 23-46, 69 x 30 = 24-30, 69 x 31 = 25-14, 69 x 32 = 25-83, 69 x 33 = 26-67, 69 x 34 = 27-51, 69 x 35 = 28-35, 69 x 36 = 29-19, 69 x 37 = 30-3, 69 x 38 = 30-72, 69 x 39 = 31-56, 69 x 40 = 32-40, 69 x 41 = 33-24, 69 x 42 = 34-8, 69 x 43 = 34-77, 69 x 44 = 35-61, 69 x 45 = 36-45, 69 x 46 = 37-29, 69 x 47 = 38-13, 69 x 48 = 38-82, 69 x 49 = 39-66, 69 x 50 = 40-50, 69 x 51 = 41-34, 69 x 52 = 42-18, 69 x 53 = 43-2, 69 x 54 = 43-71, 69 x 55 = 44-55, 69 x 56 = 45-39, 69 x 57 = 46-23, 69 x 58 = 47-7, 69 x 59 = 47-76, 69 x 60 = 48-60, 69 x 61 = 49-44, 69 x 62 = 50-28, 69 x 63 = 51-12, 69 x 64 = 51-81, 69 x 65 = 52-65, 69 x 66 = 53-49, 69 x 67 = 54-33, 69 x 68 = 55-17, 69 x 69 = 56-1, 69 x 70 = 56-70, 69 x 71 = 57-54, 69 x 72 = 58-38, 69 x 73 = 59-22, 69 x 74 = 60-6, 69 x 75 = 60-75, 69 x 76 = 61-59, 69 x 77 = 62-43, 69 x 78 = 63-27, 69 x 79 = 64-11, 69 x 80 = 64-80, 69 x 81 = 65-64, 69 x 82 = 66-48, 69 x 83 = 67-32, 69 x 84 = 68-16, 
70 x 1 = 0-70, 70 x 2 = 1-55, 70 x 3 = 2-40, 70 x 4 = 3-25, 70 x 5 = 4-10, 70 x 6 = 4-80, 70 x 7 = 5-65, 70 x 8 = 6-50, 70 x 9 = 7-35, 70 x 10 = 8-20, 70 x 11 = 9-5, 70 x 12 = 9-75, 70 x 13 = 10-60, 70 x 14 = 11-45, 70 x 15 = 12-30, 70 x 16 = 13-15, 70 x 17 = 14-0, 70 x 18 = 14-70, 70 x 19 = 15-55, 70 x 20 = 16-40, 70 x 21 = 17-25, 70 x 22 = 18-10, 70 x 23 = 18-80, 70 x 24 = 19-65, 70 x 25 = 20-50, 70 x 26 = 21-35, 70 x 27 = 22-20, 70 x 28 = 23-5, 70 x 29 = 23-75, 70 x 30 = 24-60, 70 x 31 = 25-45, 70 x 32 = 26-30, 70 x 33 = 27-15, 70 x 34 = 28-0, 70 x 35 = 28-70, 70 x 36 = 29-55, 70 x 37 = 30-40, 70 x 38 = 31-25, 70 x 39 = 32-10, 70 x 40 = 32-80, 70 x 41 = 33-65, 70 x 42 = 34-50, 70 x 43 = 35-35, 70 x 44 = 36-20, 70 x 45 = 37-5, 70 x 46 = 37-75, 70 x 47 = 38-60, 70 x 48 = 39-45, 70 x 49 = 40-30, 70 x 50 = 41-15, 70 x 51 = 42-0, 70 x 52 = 42-70, 70 x 53 = 43-55, 70 x 54 = 44-40, 70 x 55 = 45-25, 70 x 56 = 46-10, 70 x 57 = 46-80, 70 x 58 = 47-65, 70 x 59 = 48-50, 70 x 60 = 49-35, 70 x 61 = 50-20, 70 x 62 = 51-5, 70 x 63 = 51-75, 70 x 64 = 52-60, 70 x 65 = 53-45, 70 x 66 = 54-30, 70 x 67 = 55-15, 70 x 68 = 56-0, 70 x 69 = 56-70, 70 x 70 = 57-55, 70 x 71 = 58-40, 70 x 72 = 59-25, 70 x 73 = 60-10, 70 x 74 = 60-80, 70 x 75 = 61-65, 70 x 76 = 62-50, 70 x 77 = 63-35, 70 x 78 = 64-20, 70 x 79 = 65-5, 70 x 80 = 65-75, 70 x 81 = 66-60, 70 x 82 = 67-45, 70 x 83 = 68-30, 70 x 84 = 69-15, 
