55 x 1 = 0-55, 55 x 2 = 1-18, 55 x 3 = 1-73, 55 x 4 = 2-36, 55 x 5 = 2-91, 55 x 6 = 3-54, 55 x 7 = 4-17, 55 x 8 = 4-72, 55 x 9 = 5-35, 55 x 10 = 5-90, 55 x 11 = 6-53, 55 x 12 = 7-16, 55 x 13 = 7-71, 55 x 14 = 8-34, 55 x 15 = 8-89, 55 x 16 = 9-52, 55 x 17 = 10-15, 55 x 18 = 10-70, 55 x 19 = 11-33, 55 x 20 = 11-88, 55 x 21 = 12-51, 55 x 22 = 13-14, 55 x 23 = 13-69, 55 x 24 = 14-32, 55 x 25 = 14-87, 55 x 26 = 15-50, 55 x 27 = 16-13, 55 x 28 = 16-68, 55 x 29 = 17-31, 55 x 30 = 17-86, 55 x 31 = 18-49, 55 x 32 = 19-12, 55 x 33 = 19-67, 55 x 34 = 20-30, 55 x 35 = 20-85, 55 x 36 = 21-48, 55 x 37 = 22-11, 55 x 38 = 22-66, 55 x 39 = 23-29, 55 x 40 = 23-84, 55 x 41 = 24-47, 55 x 42 = 25-10, 55 x 43 = 25-65, 55 x 44 = 26-28, 55 x 45 = 26-83, 55 x 46 = 27-46, 55 x 47 = 28-9, 55 x 48 = 28-64, 55 x 49 = 29-27, 55 x 50 = 29-82, 55 x 51 = 30-45, 55 x 52 = 31-8, 55 x 53 = 31-63, 55 x 54 = 32-26, 55 x 55 = 32-81, 55 x 56 = 33-44, 55 x 57 = 34-7, 55 x 58 = 34-62, 55 x 59 = 35-25, 55 x 60 = 35-80, 55 x 61 = 36-43, 55 x 62 = 37-6, 55 x 63 = 37-61, 55 x 64 = 38-24, 55 x 65 = 38-79, 55 x 66 = 39-42, 55 x 67 = 40-5, 55 x 68 = 40-60, 55 x 69 = 41-23, 55 x 70 = 41-78, 55 x 71 = 42-41, 55 x 72 = 43-4, 55 x 73 = 43-59, 55 x 74 = 44-22, 55 x 75 = 44-77, 55 x 76 = 45-40, 55 x 77 = 46-3, 55 x 78 = 46-58, 55 x 79 = 47-21, 55 x 80 = 47-76, 55 x 81 = 48-39, 55 x 82 = 49-2, 55 x 83 = 49-57, 55 x 84 = 50-20, 55 x 85 = 50-75, 55 x 86 = 51-38, 55 x 87 = 52-1, 55 x 88 = 52-56, 55 x 89 = 53-19, 55 x 90 = 53-74, 55 x 91 = 54-37, 
56 x 1 = 0-56, 56 x 2 = 1-20, 56 x 3 = 1-76, 56 x 4 = 2-40, 56 x 5 = 3-4, 56 x 6 = 3-60, 56 x 7 = 4-24, 56 x 8 = 4-80, 56 x 9 = 5-44, 56 x 10 = 6-8, 56 x 11 = 6-64, 56 x 12 = 7-28, 56 x 13 = 7-84, 56 x 14 = 8-48, 56 x 15 = 9-12, 56 x 16 = 9-68, 56 x 17 = 10-32, 56 x 18 = 10-88, 56 x 19 = 11-52, 56 x 20 = 12-16, 56 x 21 = 12-72, 56 x 22 = 13-36, 56 x 23 = 14-0, 56 x 24 = 14-56, 56 x 25 = 15-20, 56 x 26 = 15-76, 56 x 27 = 16-40, 56 x 28 = 17-4, 56 x 29 = 17-60, 56 x 30 = 18-24, 56 x 31 = 18-80, 56 x 32 = 19-44, 56 x 33 = 20-8, 56 x 34 = 20-64, 56 x 35 = 21-28, 56 x 36 = 21-84, 56 x 37 = 22-48, 56 x 38 = 23-12, 56 x 39 = 23-68, 56 x 40 = 24-32, 56 x 41 = 24-88, 56 x 42 = 25-52, 56 x 43 = 26-16, 56 x 44 = 26-72, 56 x 45 = 27-36, 56 x 46 = 28-0, 56 x 47 = 28-56, 56 x 48 = 29-20, 56 x 49 = 29-76, 56 x 50 = 30-40, 56 x 51 = 31-4, 56 x 52 = 31-60, 56 x 53 = 32-24, 56 x 54 = 32-80, 56 x 55 = 33-44, 56 x 56 = 34-8, 56 x 57 = 34-64, 56 x 58 = 35-28, 56 x 59 = 35-84, 56 x 60 = 36-48, 56 x 61 = 37-12, 56 x 62 = 37-68, 56 x 63 = 38-32, 56 x 64 = 38-88, 56 x 65 = 39-52, 56 x 66 = 40-16, 56 x 67 = 40-72, 56 x 68 = 41-36, 56 x 69 = 42-0, 56 x 70 = 42-56, 56 x 71 = 43-20, 56 x 72 = 43-76, 56 x 73 = 44-40, 56 x 74 = 45-4, 56 x 75 = 45-60, 56 x 76 = 46-24, 56 x 77 = 46-80, 56 x 78 = 47-44, 56 x 79 = 48-8, 56 x 80 = 48-64, 56 x 81 = 49-28, 56 x 82 = 49-84, 56 x 83 = 50-48, 56 x 84 = 51-12, 56 x 85 = 51-68, 56 x 86 = 52-32, 56 x 87 = 52-88, 56 x 88 = 53-52, 56 x 89 = 54-16, 56 x 90 = 54-72, 56 x 91 = 55-36, 
57 x 1 = 0-57, 57 x 2 = 1-22, 57 x 3 = 1-79, 57 x 4 = 2-44, 57 x 5 = 3-9, 57 x 6 = 3-66, 57 x 7 = 4-31, 57 x 8 = 4-88, 57 x 9 = 5-53, 57 x 10 = 6-18, 57 x 11 = 6-75, 57 x 12 = 7-40, 57 x 13 = 8-5, 57 x 14 = 8-62, 57 x 15 = 9-27, 57 x 16 = 9-84, 57 x 17 = 10-49, 57 x 18 = 11-14, 57 x 19 = 11-71, 57 x 20 = 12-36, 57 x 21 = 13-1, 57 x 22 = 13-58, 57 x 23 = 14-23, 57 x 24 = 14-80, 57 x 25 = 15-45, 57 x 26 = 16-10, 57 x 27 = 16-67, 57 x 28 = 17-32, 57 x 29 = 17-89, 57 x 30 = 18-54, 57 x 31 = 19-19, 57 x 32 = 19-76, 57 x 33 = 20-41, 57 x 34 = 21-6, 57 x 35 = 21-63, 57 x 36 = 22-28, 57 x 37 = 22-85, 57 x 38 = 23-50, 57 x 39 = 24-15, 57 x 40 = 24-72, 57 x 41 = 25-37, 57 x 42 = 26-2, 57 x 43 = 26-59, 57 x 44 = 27-24, 57 x 45 = 27-81, 57 x 46 = 28-46, 57 x 47 = 29-11, 57 x 48 = 29-68, 57 x 49 = 30-33, 57 x 50 = 30-90, 57 x 51 = 31-55, 57 x 52 = 32-20, 57 x 53 = 32-77, 57 x 54 = 33-42, 57 x 55 = 34-7, 57 x 56 = 34-64, 57 x 57 = 35-29, 57 x 58 = 35-86, 57 x 59 = 36-51, 57 x 60 = 37-16, 57 x 61 = 37-73, 57 x 62 = 38-38, 57 x 63 = 39-3, 57 x 64 = 39-60, 57 x 65 = 40-25, 57 x 66 = 40-82, 57 x 67 = 41-47, 57 x 68 = 42-12, 57 x 69 = 42-69, 57 x 70 = 43-34, 57 x 71 = 43-91, 57 x 72 = 44-56, 57 x 73 = 45-21, 57 x 74 = 45-78, 57 x 75 = 46-43, 57 x 76 = 47-8, 57 x 77 = 47-65, 57 x 78 = 48-30, 57 x 79 = 48-87, 57 x 80 = 49-52, 57 x 81 = 50-17, 57 x 82 = 50-74, 57 x 83 = 51-39, 57 x 84 = 52-4, 57 x 85 = 52-61, 57 x 86 = 53-26, 57 x 87 = 53-83, 57 x 88 = 54-48, 57 x 89 = 55-13, 57 x 90 = 55-70, 57 x 91 = 56-35, 
58 x 1 = 0-58, 58 x 2 = 1-24, 58 x 3 = 1-82, 58 x 4 = 2-48, 58 x 5 = 3-14, 58 x 6 = 3-72, 58 x 7 = 4-38, 58 x 8 = 5-4, 58 x 9 = 5-62, 58 x 10 = 6-28, 58 x 11 = 6-86, 58 x 12 = 7-52, 58 x 13 = 8-18, 58 x 14 = 8-76, 58 x 15 = 9-42, 58 x 16 = 10-8, 58 x 17 = 10-66, 58 x 18 = 11-32, 58 x 19 = 11-90, 58 x 20 = 12-56, 58 x 21 = 13-22, 58 x 22 = 13-80, 58 x 23 = 14-46, 58 x 24 = 15-12, 58 x 25 = 15-70, 58 x 26 = 16-36, 58 x 27 = 17-2, 58 x 28 = 17-60, 58 x 29 = 18-26, 58 x 30 = 18-84, 58 x 31 = 19-50, 58 x 32 = 20-16, 58 x 33 = 20-74, 58 x 34 = 21-40, 58 x 35 = 22-6, 58 x 36 = 22-64, 58 x 37 = 23-30, 58 x 38 = 23-88, 58 x 39 = 24-54, 58 x 40 = 25-20, 58 x 41 = 25-78, 58 x 42 = 26-44, 58 x 43 = 27-10, 58 x 44 = 27-68, 58 x 45 = 28-34, 58 x 46 = 29-0, 58 x 47 = 29-58, 58 x 48 = 30-24, 58 x 49 = 30-82, 58 x 50 = 31-48, 58 x 51 = 32-14, 58 x 52 = 32-72, 58 x 53 = 33-38, 58 x 54 = 34-4, 58 x 55 = 34-62, 58 x 56 = 35-28, 58 x 57 = 35-86, 58 x 58 = 36-52, 58 x 59 = 37-18, 58 x 60 = 37-76, 58 x 61 = 38-42, 58 x 62 = 39-8, 58 x 63 = 39-66, 58 x 64 = 40-32, 58 x 65 = 40-90, 58 x 66 = 41-56, 58 x 67 = 42-22, 58 x 68 = 42-80, 58 x 69 = 43-46, 58 x 70 = 44-12, 58 x 71 = 44-70, 58 x 72 = 45-36, 58 x 73 = 46-2, 58 x 74 = 46-60, 58 x 75 = 47-26, 58 x 76 = 47-84, 58 x 77 = 48-50, 58 x 78 = 49-16, 58 x 79 = 49-74, 58 x 80 = 50-40, 58 x 81 = 51-6, 58 x 82 = 51-64, 58 x 83 = 52-30, 58 x 84 = 52-88, 58 x 85 = 53-54, 58 x 86 = 54-20, 58 x 87 = 54-78, 58 x 88 = 55-44, 58 x 89 = 56-10, 58 x 90 = 56-68, 58 x 91 = 57-34, 
59 x 1 = 0-59, 59 x 2 = 1-26, 59 x 3 = 1-85, 59 x 4 = 2-52, 59 x 5 = 3-19, 59 x 6 = 3-78, 59 x 7 = 4-45, 59 x 8 = 5-12, 59 x 9 = 5-71, 59 x 10 = 6-38, 59 x 11 = 7-5, 59 x 12 = 7-64, 59 x 13 = 8-31, 59 x 14 = 8-90, 59 x 15 = 9-57, 59 x 16 = 10-24, 59 x 17 = 10-83, 59 x 18 = 11-50, 59 x 19 = 12-17, 59 x 20 = 12-76, 59 x 21 = 13-43, 59 x 22 = 14-10, 59 x 23 = 14-69, 59 x 24 = 15-36, 59 x 25 = 16-3, 59 x 26 = 16-62, 59 x 27 = 17-29, 59 x 28 = 17-88, 59 x 29 = 18-55, 59 x 30 = 19-22, 59 x 31 = 19-81, 59 x 32 = 20-48, 59 x 33 = 21-15, 59 x 34 = 21-74, 59 x 35 = 22-41, 59 x 36 = 23-8, 59 x 37 = 23-67, 59 x 38 = 24-34, 59 x 39 = 25-1, 59 x 40 = 25-60, 59 x 41 = 26-27, 59 x 42 = 26-86, 59 x 43 = 27-53, 59 x 44 = 28-20, 59 x 45 = 28-79, 59 x 46 = 29-46, 59 x 47 = 30-13, 59 x 48 = 30-72, 59 x 49 = 31-39, 59 x 50 = 32-6, 59 x 51 = 32-65, 59 x 52 = 33-32, 59 x 53 = 33-91, 59 x 54 = 34-58, 59 x 55 = 35-25, 59 x 56 = 35-84, 59 x 57 = 36-51, 59 x 58 = 37-18, 59 x 59 = 37-77, 59 x 60 = 38-44, 59 x 61 = 39-11, 59 x 62 = 39-70, 59 x 63 = 40-37, 59 x 64 = 41-4, 59 x 65 = 41-63, 59 x 66 = 42-30, 59 x 67 = 42-89, 59 x 68 = 43-56, 59 x 69 = 44-23, 59 x 70 = 44-82, 59 x 71 = 45-49, 59 x 72 = 46-16, 59 x 73 = 46-75, 59 x 74 = 47-42, 59 x 75 = 48-9, 59 x 76 = 48-68, 59 x 77 = 49-35, 59 x 78 = 50-2, 59 x 79 = 50-61, 59 x 80 = 51-28, 59 x 81 = 51-87, 59 x 82 = 52-54, 59 x 83 = 53-21, 59 x 84 = 53-80, 59 x 85 = 54-47, 59 x 86 = 55-14, 59 x 87 = 55-73, 59 x 88 = 56-40, 59 x 89 = 57-7, 59 x 90 = 57-66, 59 x 91 = 58-33, 
60 x 1 = 0-60, 60 x 2 = 1-28, 60 x 3 = 1-88, 60 x 4 = 2-56, 60 x 5 = 3-24, 60 x 6 = 3-84, 60 x 7 = 4-52, 60 x 8 = 5-20, 60 x 9 = 5-80, 60 x 10 = 6-48, 60 x 11 = 7-16, 60 x 12 = 7-76, 60 x 13 = 8-44, 60 x 14 = 9-12, 60 x 15 = 9-72, 60 x 16 = 10-40, 60 x 17 = 11-8, 60 x 18 = 11-68, 60 x 19 = 12-36, 60 x 20 = 13-4, 60 x 21 = 13-64, 60 x 22 = 14-32, 60 x 23 = 15-0, 60 x 24 = 15-60, 60 x 25 = 16-28, 60 x 26 = 16-88, 60 x 27 = 17-56, 60 x 28 = 18-24, 60 x 29 = 18-84, 60 x 30 = 19-52, 60 x 31 = 20-20, 60 x 32 = 20-80, 60 x 33 = 21-48, 60 x 34 = 22-16, 60 x 35 = 22-76, 60 x 36 = 23-44, 60 x 37 = 24-12, 60 x 38 = 24-72, 60 x 39 = 25-40, 60 x 40 = 26-8, 60 x 41 = 26-68, 60 x 42 = 27-36, 60 x 43 = 28-4, 60 x 44 = 28-64, 60 x 45 = 29-32, 60 x 46 = 30-0, 60 x 47 = 30-60, 60 x 48 = 31-28, 60 x 49 = 31-88, 60 x 50 = 32-56, 60 x 51 = 33-24, 60 x 52 = 33-84, 60 x 53 = 34-52, 60 x 54 = 35-20, 60 x 55 = 35-80, 60 x 56 = 36-48, 60 x 57 = 37-16, 60 x 58 = 37-76, 60 x 59 = 38-44, 60 x 60 = 39-12, 60 x 61 = 39-72, 60 x 62 = 40-40, 60 x 63 = 41-8, 60 x 64 = 41-68, 60 x 65 = 42-36, 60 x 66 = 43-4, 60 x 67 = 43-64, 60 x 68 = 44-32, 60 x 69 = 45-0, 60 x 70 = 45-60, 60 x 71 = 46-28, 60 x 72 = 46-88, 60 x 73 = 47-56, 60 x 74 = 48-24, 60 x 75 = 48-84, 60 x 76 = 49-52, 60 x 77 = 50-20, 60 x 78 = 50-80, 60 x 79 = 51-48, 60 x 80 = 52-16, 60 x 81 = 52-76, 60 x 82 = 53-44, 60 x 83 = 54-12, 60 x 84 = 54-72, 60 x 85 = 55-40, 60 x 86 = 56-8, 60 x 87 = 56-68, 60 x 88 = 57-36, 60 x 89 = 58-4, 60 x 90 = 58-64, 60 x 91 = 59-32, 
61 x 1 = 0-61, 61 x 2 = 1-30, 61 x 3 = 1-91, 61 x 4 = 2-60, 61 x 5 = 3-29, 61 x 6 = 3-90, 61 x 7 = 4-59, 61 x 8 = 5-28, 61 x 9 = 5-89, 61 x 10 = 6-58, 61 x 11 = 7-27, 61 x 12 = 7-88, 61 x 13 = 8-57, 61 x 14 = 9-26, 61 x 15 = 9-87, 61 x 16 = 10-56, 61 x 17 = 11-25, 61 x 18 = 11-86, 61 x 19 = 12-55, 61 x 20 = 13-24, 61 x 21 = 13-85, 61 x 22 = 14-54, 61 x 23 = 15-23, 61 x 24 = 15-84, 61 x 25 = 16-53, 61 x 26 = 17-22, 61 x 27 = 17-83, 61 x 28 = 18-52, 61 x 29 = 19-21, 61 x 30 = 19-82, 61 x 31 = 20-51, 61 x 32 = 21-20, 61 x 33 = 21-81, 61 x 34 = 22-50, 61 x 35 = 23-19, 61 x 36 = 23-80, 61 x 37 = 24-49, 61 x 38 = 25-18, 61 x 39 = 25-79, 61 x 40 = 26-48, 61 x 41 = 27-17, 61 x 42 = 27-78, 61 x 43 = 28-47, 61 x 44 = 29-16, 61 x 45 = 29-77, 61 x 46 = 30-46, 61 x 47 = 31-15, 61 x 48 = 31-76, 61 x 49 = 32-45, 61 x 50 = 33-14, 61 x 51 = 33-75, 61 x 52 = 34-44, 61 x 53 = 35-13, 61 x 54 = 35-74, 61 x 55 = 36-43, 61 x 56 = 37-12, 61 x 57 = 37-73, 61 x 58 = 38-42, 61 x 59 = 39-11, 61 x 60 = 39-72, 61 x 61 = 40-41, 61 x 62 = 41-10, 61 x 63 = 41-71, 61 x 64 = 42-40, 61 x 65 = 43-9, 61 x 66 = 43-70, 61 x 67 = 44-39, 61 x 68 = 45-8, 61 x 69 = 45-69, 61 x 70 = 46-38, 61 x 71 = 47-7, 61 x 72 = 47-68, 61 x 73 = 48-37, 61 x 74 = 49-6, 61 x 75 = 49-67, 61 x 76 = 50-36, 61 x 77 = 51-5, 61 x 78 = 51-66, 61 x 79 = 52-35, 61 x 80 = 53-4, 61 x 81 = 53-65, 61 x 82 = 54-34, 61 x 83 = 55-3, 61 x 84 = 55-64, 61 x 85 = 56-33, 61 x 86 = 57-2, 61 x 87 = 57-63, 61 x 88 = 58-32, 61 x 89 = 59-1, 61 x 90 = 59-62, 61 x 91 = 60-31, 
62 x 1 = 0-62, 62 x 2 = 1-32, 62 x 3 = 2-2, 62 x 4 = 2-64, 62 x 5 = 3-34, 62 x 6 = 4-4, 62 x 7 = 4-66, 62 x 8 = 5-36, 62 x 9 = 6-6, 62 x 10 = 6-68, 62 x 11 = 7-38, 62 x 12 = 8-8, 62 x 13 = 8-70, 62 x 14 = 9-40, 62 x 15 = 10-10, 62 x 16 = 10-72, 62 x 17 = 11-42, 62 x 18 = 12-12, 62 x 19 = 12-74, 62 x 20 = 13-44, 62 x 21 = 14-14, 62 x 22 = 14-76, 62 x 23 = 15-46, 62 x 24 = 16-16, 62 x 25 = 16-78, 62 x 26 = 17-48, 62 x 27 = 18-18, 62 x 28 = 18-80, 62 x 29 = 19-50, 62 x 30 = 20-20, 62 x 31 = 20-82, 62 x 32 = 21-52, 62 x 33 = 22-22, 62 x 34 = 22-84, 62 x 35 = 23-54, 62 x 36 = 24-24, 62 x 37 = 24-86, 62 x 38 = 25-56, 62 x 39 = 26-26, 62 x 40 = 26-88, 62 x 41 = 27-58, 62 x 42 = 28-28, 62 x 43 = 28-90, 62 x 44 = 29-60, 62 x 45 = 30-30, 62 x 46 = 31-0, 62 x 47 = 31-62, 62 x 48 = 32-32, 62 x 49 = 33-2, 62 x 50 = 33-64, 62 x 51 = 34-34, 62 x 52 = 35-4, 62 x 53 = 35-66, 62 x 54 = 36-36, 62 x 55 = 37-6, 62 x 56 = 37-68, 62 x 57 = 38-38, 62 x 58 = 39-8, 62 x 59 = 39-70, 62 x 60 = 40-40, 62 x 61 = 41-10, 62 x 62 = 41-72, 62 x 63 = 42-42, 62 x 64 = 43-12, 62 x 65 = 43-74, 62 x 66 = 44-44, 62 x 67 = 45-14, 62 x 68 = 45-76, 62 x 69 = 46-46, 62 x 70 = 47-16, 62 x 71 = 47-78, 62 x 72 = 48-48, 62 x 73 = 49-18, 62 x 74 = 49-80, 62 x 75 = 50-50, 62 x 76 = 51-20, 62 x 77 = 51-82, 62 x 78 = 52-52, 62 x 79 = 53-22, 62 x 80 = 53-84, 62 x 81 = 54-54, 62 x 82 = 55-24, 62 x 83 = 55-86, 62 x 84 = 56-56, 62 x 85 = 57-26, 62 x 86 = 57-88, 62 x 87 = 58-58, 62 x 88 = 59-28, 62 x 89 = 59-90, 62 x 90 = 60-60, 62 x 91 = 61-30, 
63 x 1 = 0-63, 63 x 2 = 1-34, 63 x 3 = 2-5, 63 x 4 = 2-68, 63 x 5 = 3-39, 63 x 6 = 4-10, 63 x 7 = 4-73, 63 x 8 = 5-44, 63 x 9 = 6-15, 63 x 10 = 6-78, 63 x 11 = 7-49, 63 x 12 = 8-20, 63 x 13 = 8-83, 63 x 14 = 9-54, 63 x 15 = 10-25, 63 x 16 = 10-88, 63 x 17 = 11-59, 63 x 18 = 12-30, 63 x 19 = 13-1, 63 x 20 = 13-64, 63 x 21 = 14-35, 63 x 22 = 15-6, 63 x 23 = 15-69, 63 x 24 = 16-40, 63 x 25 = 17-11, 63 x 26 = 17-74, 63 x 27 = 18-45, 63 x 28 = 19-16, 63 x 29 = 19-79, 63 x 30 = 20-50, 63 x 31 = 21-21, 63 x 32 = 21-84, 63 x 33 = 22-55, 63 x 34 = 23-26, 63 x 35 = 23-89, 63 x 36 = 24-60, 63 x 37 = 25-31, 63 x 38 = 26-2, 63 x 39 = 26-65, 63 x 40 = 27-36, 63 x 41 = 28-7, 63 x 42 = 28-70, 63 x 43 = 29-41, 63 x 44 = 30-12, 63 x 45 = 30-75, 63 x 46 = 31-46, 63 x 47 = 32-17, 63 x 48 = 32-80, 63 x 49 = 33-51, 63 x 50 = 34-22, 63 x 51 = 34-85, 63 x 52 = 35-56, 63 x 53 = 36-27, 63 x 54 = 36-90, 63 x 55 = 37-61, 63 x 56 = 38-32, 63 x 57 = 39-3, 63 x 58 = 39-66, 63 x 59 = 40-37, 63 x 60 = 41-8, 63 x 61 = 41-71, 63 x 62 = 42-42, 63 x 63 = 43-13, 63 x 64 = 43-76, 63 x 65 = 44-47, 63 x 66 = 45-18, 63 x 67 = 45-81, 63 x 68 = 46-52, 63 x 69 = 47-23, 63 x 70 = 47-86, 63 x 71 = 48-57, 63 x 72 = 49-28, 63 x 73 = 49-91, 63 x 74 = 50-62, 63 x 75 = 51-33, 63 x 76 = 52-4, 63 x 77 = 52-67, 63 x 78 = 53-38, 63 x 79 = 54-9, 63 x 80 = 54-72, 63 x 81 = 55-43, 63 x 82 = 56-14, 63 x 83 = 56-77, 63 x 84 = 57-48, 63 x 85 = 58-19, 63 x 86 = 58-82, 63 x 87 = 59-53, 63 x 88 = 60-24, 63 x 89 = 60-87, 63 x 90 = 61-58, 63 x 91 = 62-29, 
64 x 1 = 0-64, 64 x 2 = 1-36, 64 x 3 = 2-8, 64 x 4 = 2-72, 64 x 5 = 3-44, 64 x 6 = 4-16, 64 x 7 = 4-80, 64 x 8 = 5-52, 64 x 9 = 6-24, 64 x 10 = 6-88, 64 x 11 = 7-60, 64 x 12 = 8-32, 64 x 13 = 9-4, 64 x 14 = 9-68, 64 x 15 = 10-40, 64 x 16 = 11-12, 64 x 17 = 11-76, 64 x 18 = 12-48, 64 x 19 = 13-20, 64 x 20 = 13-84, 64 x 21 = 14-56, 64 x 22 = 15-28, 64 x 23 = 16-0, 64 x 24 = 16-64, 64 x 25 = 17-36, 64 x 26 = 18-8, 64 x 27 = 18-72, 64 x 28 = 19-44, 64 x 29 = 20-16, 64 x 30 = 20-80, 64 x 31 = 21-52, 64 x 32 = 22-24, 64 x 33 = 22-88, 64 x 34 = 23-60, 64 x 35 = 24-32, 64 x 36 = 25-4, 64 x 37 = 25-68, 64 x 38 = 26-40, 64 x 39 = 27-12, 64 x 40 = 27-76, 64 x 41 = 28-48, 64 x 42 = 29-20, 64 x 43 = 29-84, 64 x 44 = 30-56, 64 x 45 = 31-28, 64 x 46 = 32-0, 64 x 47 = 32-64, 64 x 48 = 33-36, 64 x 49 = 34-8, 64 x 50 = 34-72, 64 x 51 = 35-44, 64 x 52 = 36-16, 64 x 53 = 36-80, 64 x 54 = 37-52, 64 x 55 = 38-24, 64 x 56 = 38-88, 64 x 57 = 39-60, 64 x 58 = 40-32, 64 x 59 = 41-4, 64 x 60 = 41-68, 64 x 61 = 42-40, 64 x 62 = 43-12, 64 x 63 = 43-76, 64 x 64 = 44-48, 64 x 65 = 45-20, 64 x 66 = 45-84, 64 x 67 = 46-56, 64 x 68 = 47-28, 64 x 69 = 48-0, 64 x 70 = 48-64, 64 x 71 = 49-36, 64 x 72 = 50-8, 64 x 73 = 50-72, 64 x 74 = 51-44, 64 x 75 = 52-16, 64 x 76 = 52-80, 64 x 77 = 53-52, 64 x 78 = 54-24, 64 x 79 = 54-88, 64 x 80 = 55-60, 64 x 81 = 56-32, 64 x 82 = 57-4, 64 x 83 = 57-68, 64 x 84 = 58-40, 64 x 85 = 59-12, 64 x 86 = 59-76, 64 x 87 = 60-48, 64 x 88 = 61-20, 64 x 89 = 61-84, 64 x 90 = 62-56, 64 x 91 = 63-28, 
65 x 1 = 0-65, 65 x 2 = 1-38, 65 x 3 = 2-11, 65 x 4 = 2-76, 65 x 5 = 3-49, 65 x 6 = 4-22, 65 x 7 = 4-87, 65 x 8 = 5-60, 65 x 9 = 6-33, 65 x 10 = 7-6, 65 x 11 = 7-71, 65 x 12 = 8-44, 65 x 13 = 9-17, 65 x 14 = 9-82, 65 x 15 = 10-55, 65 x 16 = 11-28, 65 x 17 = 12-1, 65 x 18 = 12-66, 65 x 19 = 13-39, 65 x 20 = 14-12, 65 x 21 = 14-77, 65 x 22 = 15-50, 65 x 23 = 16-23, 65 x 24 = 16-88, 65 x 25 = 17-61, 65 x 26 = 18-34, 65 x 27 = 19-7, 65 x 28 = 19-72, 65 x 29 = 20-45, 65 x 30 = 21-18, 65 x 31 = 21-83, 65 x 32 = 22-56, 65 x 33 = 23-29, 65 x 34 = 24-2, 65 x 35 = 24-67, 65 x 36 = 25-40, 65 x 37 = 26-13, 65 x 38 = 26-78, 65 x 39 = 27-51, 65 x 40 = 28-24, 65 x 41 = 28-89, 65 x 42 = 29-62, 65 x 43 = 30-35, 65 x 44 = 31-8, 65 x 45 = 31-73, 65 x 46 = 32-46, 65 x 47 = 33-19, 65 x 48 = 33-84, 65 x 49 = 34-57, 65 x 50 = 35-30, 65 x 51 = 36-3, 65 x 52 = 36-68, 65 x 53 = 37-41, 65 x 54 = 38-14, 65 x 55 = 38-79, 65 x 56 = 39-52, 65 x 57 = 40-25, 65 x 58 = 40-90, 65 x 59 = 41-63, 65 x 60 = 42-36, 65 x 61 = 43-9, 65 x 62 = 43-74, 65 x 63 = 44-47, 65 x 64 = 45-20, 65 x 65 = 45-85, 65 x 66 = 46-58, 65 x 67 = 47-31, 65 x 68 = 48-4, 65 x 69 = 48-69, 65 x 70 = 49-42, 65 x 71 = 50-15, 65 x 72 = 50-80, 65 x 73 = 51-53, 65 x 74 = 52-26, 65 x 75 = 52-91, 65 x 76 = 53-64, 65 x 77 = 54-37, 65 x 78 = 55-10, 65 x 79 = 55-75, 65 x 80 = 56-48, 65 x 81 = 57-21, 65 x 82 = 57-86, 65 x 83 = 58-59, 65 x 84 = 59-32, 65 x 85 = 60-5, 65 x 86 = 60-70, 65 x 87 = 61-43, 65 x 88 = 62-16, 65 x 89 = 62-81, 65 x 90 = 63-54, 65 x 91 = 64-27, 
