53 x 1 = 0-53, 53 x 2 = 1-31, 53 x 3 = 2-9, 53 x 4 = 2-62, 53 x 5 = 3-40, 53 x 6 = 4-18, 53 x 7 = 4-71, 53 x 8 = 5-49, 53 x 9 = 6-27, 53 x 10 = 7-5, 53 x 11 = 7-58, 53 x 12 = 8-36, 53 x 13 = 9-14, 53 x 14 = 9-67, 53 x 15 = 10-45, 53 x 16 = 11-23, 53 x 17 = 12-1, 53 x 18 = 12-54, 53 x 19 = 13-32, 53 x 20 = 14-10, 53 x 21 = 14-63, 53 x 22 = 15-41, 53 x 23 = 16-19, 53 x 24 = 16-72, 53 x 25 = 17-50, 53 x 26 = 18-28, 53 x 27 = 19-6, 53 x 28 = 19-59, 53 x 29 = 20-37, 53 x 30 = 21-15, 53 x 31 = 21-68, 53 x 32 = 22-46, 53 x 33 = 23-24, 53 x 34 = 24-2, 53 x 35 = 24-55, 53 x 36 = 25-33, 53 x 37 = 26-11, 53 x 38 = 26-64, 53 x 39 = 27-42, 53 x 40 = 28-20, 53 x 41 = 28-73, 53 x 42 = 29-51, 53 x 43 = 30-29, 53 x 44 = 31-7, 53 x 45 = 31-60, 53 x 46 = 32-38, 53 x 47 = 33-16, 53 x 48 = 33-69, 53 x 49 = 34-47, 53 x 50 = 35-25, 53 x 51 = 36-3, 53 x 52 = 36-56, 53 x 53 = 37-34, 53 x 54 = 38-12, 53 x 55 = 38-65, 53 x 56 = 39-43, 53 x 57 = 40-21, 53 x 58 = 40-74, 53 x 59 = 41-52, 53 x 60 = 42-30, 53 x 61 = 43-8, 53 x 62 = 43-61, 53 x 63 = 44-39, 53 x 64 = 45-17, 53 x 65 = 45-70, 53 x 66 = 46-48, 53 x 67 = 47-26, 53 x 68 = 48-4, 53 x 69 = 48-57, 53 x 70 = 49-35, 53 x 71 = 50-13, 53 x 72 = 50-66, 53 x 73 = 51-44, 53 x 74 = 52-22, 
54 x 1 = 0-54, 54 x 2 = 1-33, 54 x 3 = 2-12, 54 x 4 = 2-66, 54 x 5 = 3-45, 54 x 6 = 4-24, 54 x 7 = 5-3, 54 x 8 = 5-57, 54 x 9 = 6-36, 54 x 10 = 7-15, 54 x 11 = 7-69, 54 x 12 = 8-48, 54 x 13 = 9-27, 54 x 14 = 10-6, 54 x 15 = 10-60, 54 x 16 = 11-39, 54 x 17 = 12-18, 54 x 18 = 12-72, 54 x 19 = 13-51, 54 x 20 = 14-30, 54 x 21 = 15-9, 54 x 22 = 15-63, 54 x 23 = 16-42, 54 x 24 = 17-21, 54 x 25 = 18-0, 54 x 26 = 18-54, 54 x 27 = 19-33, 54 x 28 = 20-12, 54 x 29 = 20-66, 54 x 30 = 21-45, 54 x 31 = 22-24, 54 x 32 = 23-3, 54 x 33 = 23-57, 54 x 34 = 24-36, 54 x 35 = 25-15, 54 x 36 = 25-69, 54 x 37 = 26-48, 54 x 38 = 27-27, 54 x 39 = 28-6, 54 x 40 = 28-60, 54 x 41 = 29-39, 54 x 42 = 30-18, 54 x 43 = 30-72, 54 x 44 = 31-51, 54 x 45 = 32-30, 54 x 46 = 33-9, 54 x 47 = 33-63, 54 x 48 = 34-42, 54 x 49 = 35-21, 54 x 50 = 36-0, 54 x 51 = 36-54, 54 x 52 = 37-33, 54 x 53 = 38-12, 54 x 54 = 38-66, 54 x 55 = 39-45, 54 x 56 = 40-24, 54 x 57 = 41-3, 54 x 58 = 41-57, 54 x 59 = 42-36, 54 x 60 = 43-15, 54 x 61 = 43-69, 54 x 62 = 44-48, 54 x 63 = 45-27, 54 x 64 = 46-6, 54 x 65 = 46-60, 54 x 66 = 47-39, 54 x 67 = 48-18, 54 x 68 = 48-72, 54 x 69 = 49-51, 54 x 70 = 50-30, 54 x 71 = 51-9, 54 x 72 = 51-63, 54 x 73 = 52-42, 54 x 74 = 53-21, 
55 x 1 = 0-55, 55 x 2 = 1-35, 55 x 3 = 2-15, 55 x 4 = 2-70, 55 x 5 = 3-50, 55 x 6 = 4-30, 55 x 7 = 5-10, 55 x 8 = 5-65, 55 x 9 = 6-45, 55 x 10 = 7-25, 55 x 11 = 8-5, 55 x 12 = 8-60, 55 x 13 = 9-40, 55 x 14 = 10-20, 55 x 15 = 11-0, 55 x 16 = 11-55, 55 x 17 = 12-35, 55 x 18 = 13-15, 55 x 19 = 13-70, 55 x 20 = 14-50, 55 x 21 = 15-30, 55 x 22 = 16-10, 55 x 23 = 16-65, 55 x 24 = 17-45, 55 x 25 = 18-25, 55 x 26 = 19-5, 55 x 27 = 19-60, 55 x 28 = 20-40, 55 x 29 = 21-20, 55 x 30 = 22-0, 55 x 31 = 22-55, 55 x 32 = 23-35, 55 x 33 = 24-15, 55 x 34 = 24-70, 55 x 35 = 25-50, 55 x 36 = 26-30, 55 x 37 = 27-10, 55 x 38 = 27-65, 55 x 39 = 28-45, 55 x 40 = 29-25, 55 x 41 = 30-5, 55 x 42 = 30-60, 55 x 43 = 31-40, 55 x 44 = 32-20, 55 x 45 = 33-0, 55 x 46 = 33-55, 55 x 47 = 34-35, 55 x 48 = 35-15, 55 x 49 = 35-70, 55 x 50 = 36-50, 55 x 51 = 37-30, 55 x 52 = 38-10, 55 x 53 = 38-65, 55 x 54 = 39-45, 55 x 55 = 40-25, 55 x 56 = 41-5, 55 x 57 = 41-60, 55 x 58 = 42-40, 55 x 59 = 43-20, 55 x 60 = 44-0, 55 x 61 = 44-55, 55 x 62 = 45-35, 55 x 63 = 46-15, 55 x 64 = 46-70, 55 x 65 = 47-50, 55 x 66 = 48-30, 55 x 67 = 49-10, 55 x 68 = 49-65, 55 x 69 = 50-45, 55 x 70 = 51-25, 55 x 71 = 52-5, 55 x 72 = 52-60, 55 x 73 = 53-40, 55 x 74 = 54-20, 
56 x 1 = 0-56, 56 x 2 = 1-37, 56 x 3 = 2-18, 56 x 4 = 2-74, 56 x 5 = 3-55, 56 x 6 = 4-36, 56 x 7 = 5-17, 56 x 8 = 5-73, 56 x 9 = 6-54, 56 x 10 = 7-35, 56 x 11 = 8-16, 56 x 12 = 8-72, 56 x 13 = 9-53, 56 x 14 = 10-34, 56 x 15 = 11-15, 56 x 16 = 11-71, 56 x 17 = 12-52, 56 x 18 = 13-33, 56 x 19 = 14-14, 56 x 20 = 14-70, 56 x 21 = 15-51, 56 x 22 = 16-32, 56 x 23 = 17-13, 56 x 24 = 17-69, 56 x 25 = 18-50, 56 x 26 = 19-31, 56 x 27 = 20-12, 56 x 28 = 20-68, 56 x 29 = 21-49, 56 x 30 = 22-30, 56 x 31 = 23-11, 56 x 32 = 23-67, 56 x 33 = 24-48, 56 x 34 = 25-29, 56 x 35 = 26-10, 56 x 36 = 26-66, 56 x 37 = 27-47, 56 x 38 = 28-28, 56 x 39 = 29-9, 56 x 40 = 29-65, 56 x 41 = 30-46, 56 x 42 = 31-27, 56 x 43 = 32-8, 56 x 44 = 32-64, 56 x 45 = 33-45, 56 x 46 = 34-26, 56 x 47 = 35-7, 56 x 48 = 35-63, 56 x 49 = 36-44, 56 x 50 = 37-25, 56 x 51 = 38-6, 56 x 52 = 38-62, 56 x 53 = 39-43, 56 x 54 = 40-24, 56 x 55 = 41-5, 56 x 56 = 41-61, 56 x 57 = 42-42, 56 x 58 = 43-23, 56 x 59 = 44-4, 56 x 60 = 44-60, 56 x 61 = 45-41, 56 x 62 = 46-22, 56 x 63 = 47-3, 56 x 64 = 47-59, 56 x 65 = 48-40, 56 x 66 = 49-21, 56 x 67 = 50-2, 56 x 68 = 50-58, 56 x 69 = 51-39, 56 x 70 = 52-20, 56 x 71 = 53-1, 56 x 72 = 53-57, 56 x 73 = 54-38, 56 x 74 = 55-19, 
57 x 1 = 0-57, 57 x 2 = 1-39, 57 x 3 = 2-21, 57 x 4 = 3-3, 57 x 5 = 3-60, 57 x 6 = 4-42, 57 x 7 = 5-24, 57 x 8 = 6-6, 57 x 9 = 6-63, 57 x 10 = 7-45, 57 x 11 = 8-27, 57 x 12 = 9-9, 57 x 13 = 9-66, 57 x 14 = 10-48, 57 x 15 = 11-30, 57 x 16 = 12-12, 57 x 17 = 12-69, 57 x 18 = 13-51, 57 x 19 = 14-33, 57 x 20 = 15-15, 57 x 21 = 15-72, 57 x 22 = 16-54, 57 x 23 = 17-36, 57 x 24 = 18-18, 57 x 25 = 19-0, 57 x 26 = 19-57, 57 x 27 = 20-39, 57 x 28 = 21-21, 57 x 29 = 22-3, 57 x 30 = 22-60, 57 x 31 = 23-42, 57 x 32 = 24-24, 57 x 33 = 25-6, 57 x 34 = 25-63, 57 x 35 = 26-45, 57 x 36 = 27-27, 57 x 37 = 28-9, 57 x 38 = 28-66, 57 x 39 = 29-48, 57 x 40 = 30-30, 57 x 41 = 31-12, 57 x 42 = 31-69, 57 x 43 = 32-51, 57 x 44 = 33-33, 57 x 45 = 34-15, 57 x 46 = 34-72, 57 x 47 = 35-54, 57 x 48 = 36-36, 57 x 49 = 37-18, 57 x 50 = 38-0, 57 x 51 = 38-57, 57 x 52 = 39-39, 57 x 53 = 40-21, 57 x 54 = 41-3, 57 x 55 = 41-60, 57 x 56 = 42-42, 57 x 57 = 43-24, 57 x 58 = 44-6, 57 x 59 = 44-63, 57 x 60 = 45-45, 57 x 61 = 46-27, 57 x 62 = 47-9, 57 x 63 = 47-66, 57 x 64 = 48-48, 57 x 65 = 49-30, 57 x 66 = 50-12, 57 x 67 = 50-69, 57 x 68 = 51-51, 57 x 69 = 52-33, 57 x 70 = 53-15, 57 x 71 = 53-72, 57 x 72 = 54-54, 57 x 73 = 55-36, 57 x 74 = 56-18, 
58 x 1 = 0-58, 58 x 2 = 1-41, 58 x 3 = 2-24, 58 x 4 = 3-7, 58 x 5 = 3-65, 58 x 6 = 4-48, 58 x 7 = 5-31, 58 x 8 = 6-14, 58 x 9 = 6-72, 58 x 10 = 7-55, 58 x 11 = 8-38, 58 x 12 = 9-21, 58 x 13 = 10-4, 58 x 14 = 10-62, 58 x 15 = 11-45, 58 x 16 = 12-28, 58 x 17 = 13-11, 58 x 18 = 13-69, 58 x 19 = 14-52, 58 x 20 = 15-35, 58 x 21 = 16-18, 58 x 22 = 17-1, 58 x 23 = 17-59, 58 x 24 = 18-42, 58 x 25 = 19-25, 58 x 26 = 20-8, 58 x 27 = 20-66, 58 x 28 = 21-49, 58 x 29 = 22-32, 58 x 30 = 23-15, 58 x 31 = 23-73, 58 x 32 = 24-56, 58 x 33 = 25-39, 58 x 34 = 26-22, 58 x 35 = 27-5, 58 x 36 = 27-63, 58 x 37 = 28-46, 58 x 38 = 29-29, 58 x 39 = 30-12, 58 x 40 = 30-70, 58 x 41 = 31-53, 58 x 42 = 32-36, 58 x 43 = 33-19, 58 x 44 = 34-2, 58 x 45 = 34-60, 58 x 46 = 35-43, 58 x 47 = 36-26, 58 x 48 = 37-9, 58 x 49 = 37-67, 58 x 50 = 38-50, 58 x 51 = 39-33, 58 x 52 = 40-16, 58 x 53 = 40-74, 58 x 54 = 41-57, 58 x 55 = 42-40, 58 x 56 = 43-23, 58 x 57 = 44-6, 58 x 58 = 44-64, 58 x 59 = 45-47, 58 x 60 = 46-30, 58 x 61 = 47-13, 58 x 62 = 47-71, 58 x 63 = 48-54, 58 x 64 = 49-37, 58 x 65 = 50-20, 58 x 66 = 51-3, 58 x 67 = 51-61, 58 x 68 = 52-44, 58 x 69 = 53-27, 58 x 70 = 54-10, 58 x 71 = 54-68, 58 x 72 = 55-51, 58 x 73 = 56-34, 58 x 74 = 57-17, 
59 x 1 = 0-59, 59 x 2 = 1-43, 59 x 3 = 2-27, 59 x 4 = 3-11, 59 x 5 = 3-70, 59 x 6 = 4-54, 59 x 7 = 5-38, 59 x 8 = 6-22, 59 x 9 = 7-6, 59 x 10 = 7-65, 59 x 11 = 8-49, 59 x 12 = 9-33, 59 x 13 = 10-17, 59 x 14 = 11-1, 59 x 15 = 11-60, 59 x 16 = 12-44, 59 x 17 = 13-28, 59 x 18 = 14-12, 59 x 19 = 14-71, 59 x 20 = 15-55, 59 x 21 = 16-39, 59 x 22 = 17-23, 59 x 23 = 18-7, 59 x 24 = 18-66, 59 x 25 = 19-50, 59 x 26 = 20-34, 59 x 27 = 21-18, 59 x 28 = 22-2, 59 x 29 = 22-61, 59 x 30 = 23-45, 59 x 31 = 24-29, 59 x 32 = 25-13, 59 x 33 = 25-72, 59 x 34 = 26-56, 59 x 35 = 27-40, 59 x 36 = 28-24, 59 x 37 = 29-8, 59 x 38 = 29-67, 59 x 39 = 30-51, 59 x 40 = 31-35, 59 x 41 = 32-19, 59 x 42 = 33-3, 59 x 43 = 33-62, 59 x 44 = 34-46, 59 x 45 = 35-30, 59 x 46 = 36-14, 59 x 47 = 36-73, 59 x 48 = 37-57, 59 x 49 = 38-41, 59 x 50 = 39-25, 59 x 51 = 40-9, 59 x 52 = 40-68, 59 x 53 = 41-52, 59 x 54 = 42-36, 59 x 55 = 43-20, 59 x 56 = 44-4, 59 x 57 = 44-63, 59 x 58 = 45-47, 59 x 59 = 46-31, 59 x 60 = 47-15, 59 x 61 = 47-74, 59 x 62 = 48-58, 59 x 63 = 49-42, 59 x 64 = 50-26, 59 x 65 = 51-10, 59 x 66 = 51-69, 59 x 67 = 52-53, 59 x 68 = 53-37, 59 x 69 = 54-21, 59 x 70 = 55-5, 59 x 71 = 55-64, 59 x 72 = 56-48, 59 x 73 = 57-32, 59 x 74 = 58-16, 
60 x 1 = 0-60, 60 x 2 = 1-45, 60 x 3 = 2-30, 60 x 4 = 3-15, 60 x 5 = 4-0, 60 x 6 = 4-60, 60 x 7 = 5-45, 60 x 8 = 6-30, 60 x 9 = 7-15, 60 x 10 = 8-0, 60 x 11 = 8-60, 60 x 12 = 9-45, 60 x 13 = 10-30, 60 x 14 = 11-15, 60 x 15 = 12-0, 60 x 16 = 12-60, 60 x 17 = 13-45, 60 x 18 = 14-30, 60 x 19 = 15-15, 60 x 20 = 16-0, 60 x 21 = 16-60, 60 x 22 = 17-45, 60 x 23 = 18-30, 60 x 24 = 19-15, 60 x 25 = 20-0, 60 x 26 = 20-60, 60 x 27 = 21-45, 60 x 28 = 22-30, 60 x 29 = 23-15, 60 x 30 = 24-0, 60 x 31 = 24-60, 60 x 32 = 25-45, 60 x 33 = 26-30, 60 x 34 = 27-15, 60 x 35 = 28-0, 60 x 36 = 28-60, 60 x 37 = 29-45, 60 x 38 = 30-30, 60 x 39 = 31-15, 60 x 40 = 32-0, 60 x 41 = 32-60, 60 x 42 = 33-45, 60 x 43 = 34-30, 60 x 44 = 35-15, 60 x 45 = 36-0, 60 x 46 = 36-60, 60 x 47 = 37-45, 60 x 48 = 38-30, 60 x 49 = 39-15, 60 x 50 = 40-0, 60 x 51 = 40-60, 60 x 52 = 41-45, 60 x 53 = 42-30, 60 x 54 = 43-15, 60 x 55 = 44-0, 60 x 56 = 44-60, 60 x 57 = 45-45, 60 x 58 = 46-30, 60 x 59 = 47-15, 60 x 60 = 48-0, 60 x 61 = 48-60, 60 x 62 = 49-45, 60 x 63 = 50-30, 60 x 64 = 51-15, 60 x 65 = 52-0, 60 x 66 = 52-60, 60 x 67 = 53-45, 60 x 68 = 54-30, 60 x 69 = 55-15, 60 x 70 = 56-0, 60 x 71 = 56-60, 60 x 72 = 57-45, 60 x 73 = 58-30, 60 x 74 = 59-15, 
61 x 1 = 0-61, 61 x 2 = 1-47, 61 x 3 = 2-33, 61 x 4 = 3-19, 61 x 5 = 4-5, 61 x 6 = 4-66, 61 x 7 = 5-52, 61 x 8 = 6-38, 61 x 9 = 7-24, 61 x 10 = 8-10, 61 x 11 = 8-71, 61 x 12 = 9-57, 61 x 13 = 10-43, 61 x 14 = 11-29, 61 x 15 = 12-15, 61 x 16 = 13-1, 61 x 17 = 13-62, 61 x 18 = 14-48, 61 x 19 = 15-34, 61 x 20 = 16-20, 61 x 21 = 17-6, 61 x 22 = 17-67, 61 x 23 = 18-53, 61 x 24 = 19-39, 61 x 25 = 20-25, 61 x 26 = 21-11, 61 x 27 = 21-72, 61 x 28 = 22-58, 61 x 29 = 23-44, 61 x 30 = 24-30, 61 x 31 = 25-16, 61 x 32 = 26-2, 61 x 33 = 26-63, 61 x 34 = 27-49, 61 x 35 = 28-35, 61 x 36 = 29-21, 61 x 37 = 30-7, 61 x 38 = 30-68, 61 x 39 = 31-54, 61 x 40 = 32-40, 61 x 41 = 33-26, 61 x 42 = 34-12, 61 x 43 = 34-73, 61 x 44 = 35-59, 61 x 45 = 36-45, 61 x 46 = 37-31, 61 x 47 = 38-17, 61 x 48 = 39-3, 61 x 49 = 39-64, 61 x 50 = 40-50, 61 x 51 = 41-36, 61 x 52 = 42-22, 61 x 53 = 43-8, 61 x 54 = 43-69, 61 x 55 = 44-55, 61 x 56 = 45-41, 61 x 57 = 46-27, 61 x 58 = 47-13, 61 x 59 = 47-74, 61 x 60 = 48-60, 61 x 61 = 49-46, 61 x 62 = 50-32, 61 x 63 = 51-18, 61 x 64 = 52-4, 61 x 65 = 52-65, 61 x 66 = 53-51, 61 x 67 = 54-37, 61 x 68 = 55-23, 61 x 69 = 56-9, 61 x 70 = 56-70, 61 x 71 = 57-56, 61 x 72 = 58-42, 61 x 73 = 59-28, 61 x 74 = 60-14, 
62 x 1 = 0-62, 62 x 2 = 1-49, 62 x 3 = 2-36, 62 x 4 = 3-23, 62 x 5 = 4-10, 62 x 6 = 4-72, 62 x 7 = 5-59, 62 x 8 = 6-46, 62 x 9 = 7-33, 62 x 10 = 8-20, 62 x 11 = 9-7, 62 x 12 = 9-69, 62 x 13 = 10-56, 62 x 14 = 11-43, 62 x 15 = 12-30, 62 x 16 = 13-17, 62 x 17 = 14-4, 62 x 18 = 14-66, 62 x 19 = 15-53, 62 x 20 = 16-40, 62 x 21 = 17-27, 62 x 22 = 18-14, 62 x 23 = 19-1, 62 x 24 = 19-63, 62 x 25 = 20-50, 62 x 26 = 21-37, 62 x 27 = 22-24, 62 x 28 = 23-11, 62 x 29 = 23-73, 62 x 30 = 24-60, 62 x 31 = 25-47, 62 x 32 = 26-34, 62 x 33 = 27-21, 62 x 34 = 28-8, 62 x 35 = 28-70, 62 x 36 = 29-57, 62 x 37 = 30-44, 62 x 38 = 31-31, 62 x 39 = 32-18, 62 x 40 = 33-5, 62 x 41 = 33-67, 62 x 42 = 34-54, 62 x 43 = 35-41, 62 x 44 = 36-28, 62 x 45 = 37-15, 62 x 46 = 38-2, 62 x 47 = 38-64, 62 x 48 = 39-51, 62 x 49 = 40-38, 62 x 50 = 41-25, 62 x 51 = 42-12, 62 x 52 = 42-74, 62 x 53 = 43-61, 62 x 54 = 44-48, 62 x 55 = 45-35, 62 x 56 = 46-22, 62 x 57 = 47-9, 62 x 58 = 47-71, 62 x 59 = 48-58, 62 x 60 = 49-45, 62 x 61 = 50-32, 62 x 62 = 51-19, 62 x 63 = 52-6, 62 x 64 = 52-68, 62 x 65 = 53-55, 62 x 66 = 54-42, 62 x 67 = 55-29, 62 x 68 = 56-16, 62 x 69 = 57-3, 62 x 70 = 57-65, 62 x 71 = 58-52, 62 x 72 = 59-39, 62 x 73 = 60-26, 62 x 74 = 61-13, 
63 x 1 = 0-63, 63 x 2 = 1-51, 63 x 3 = 2-39, 63 x 4 = 3-27, 63 x 5 = 4-15, 63 x 6 = 5-3, 63 x 7 = 5-66, 63 x 8 = 6-54, 63 x 9 = 7-42, 63 x 10 = 8-30, 63 x 11 = 9-18, 63 x 12 = 10-6, 63 x 13 = 10-69, 63 x 14 = 11-57, 63 x 15 = 12-45, 63 x 16 = 13-33, 63 x 17 = 14-21, 63 x 18 = 15-9, 63 x 19 = 15-72, 63 x 20 = 16-60, 63 x 21 = 17-48, 63 x 22 = 18-36, 63 x 23 = 19-24, 63 x 24 = 20-12, 63 x 25 = 21-0, 63 x 26 = 21-63, 63 x 27 = 22-51, 63 x 28 = 23-39, 63 x 29 = 24-27, 63 x 30 = 25-15, 63 x 31 = 26-3, 63 x 32 = 26-66, 63 x 33 = 27-54, 63 x 34 = 28-42, 63 x 35 = 29-30, 63 x 36 = 30-18, 63 x 37 = 31-6, 63 x 38 = 31-69, 63 x 39 = 32-57, 63 x 40 = 33-45, 63 x 41 = 34-33, 63 x 42 = 35-21, 63 x 43 = 36-9, 63 x 44 = 36-72, 63 x 45 = 37-60, 63 x 46 = 38-48, 63 x 47 = 39-36, 63 x 48 = 40-24, 63 x 49 = 41-12, 63 x 50 = 42-0, 63 x 51 = 42-63, 63 x 52 = 43-51, 63 x 53 = 44-39, 63 x 54 = 45-27, 63 x 55 = 46-15, 63 x 56 = 47-3, 63 x 57 = 47-66, 63 x 58 = 48-54, 63 x 59 = 49-42, 63 x 60 = 50-30, 63 x 61 = 51-18, 63 x 62 = 52-6, 63 x 63 = 52-69, 63 x 64 = 53-57, 63 x 65 = 54-45, 63 x 66 = 55-33, 63 x 67 = 56-21, 63 x 68 = 57-9, 63 x 69 = 57-72, 63 x 70 = 58-60, 63 x 71 = 59-48, 63 x 72 = 60-36, 63 x 73 = 61-24, 63 x 74 = 62-12, 
64 x 1 = 0-64, 64 x 2 = 1-53, 64 x 3 = 2-42, 64 x 4 = 3-31, 64 x 5 = 4-20, 64 x 6 = 5-9, 64 x 7 = 5-73, 64 x 8 = 6-62, 64 x 9 = 7-51, 64 x 10 = 8-40, 64 x 11 = 9-29, 64 x 12 = 10-18, 64 x 13 = 11-7, 64 x 14 = 11-71, 64 x 15 = 12-60, 64 x 16 = 13-49, 64 x 17 = 14-38, 64 x 18 = 15-27, 64 x 19 = 16-16, 64 x 20 = 17-5, 64 x 21 = 17-69, 64 x 22 = 18-58, 64 x 23 = 19-47, 64 x 24 = 20-36, 64 x 25 = 21-25, 64 x 26 = 22-14, 64 x 27 = 23-3, 64 x 28 = 23-67, 64 x 29 = 24-56, 64 x 30 = 25-45, 64 x 31 = 26-34, 64 x 32 = 27-23, 64 x 33 = 28-12, 64 x 34 = 29-1, 64 x 35 = 29-65, 64 x 36 = 30-54, 64 x 37 = 31-43, 64 x 38 = 32-32, 64 x 39 = 33-21, 64 x 40 = 34-10, 64 x 41 = 34-74, 64 x 42 = 35-63, 64 x 43 = 36-52, 64 x 44 = 37-41, 64 x 45 = 38-30, 64 x 46 = 39-19, 64 x 47 = 40-8, 64 x 48 = 40-72, 64 x 49 = 41-61, 64 x 50 = 42-50, 64 x 51 = 43-39, 64 x 52 = 44-28, 64 x 53 = 45-17, 64 x 54 = 46-6, 64 x 55 = 46-70, 64 x 56 = 47-59, 64 x 57 = 48-48, 64 x 58 = 49-37, 64 x 59 = 50-26, 64 x 60 = 51-15, 64 x 61 = 52-4, 64 x 62 = 52-68, 64 x 63 = 53-57, 64 x 64 = 54-46, 64 x 65 = 55-35, 64 x 66 = 56-24, 64 x 67 = 57-13, 64 x 68 = 58-2, 64 x 69 = 58-66, 64 x 70 = 59-55, 64 x 71 = 60-44, 64 x 72 = 61-33, 64 x 73 = 62-22, 64 x 74 = 63-11, 
65 x 1 = 0-65, 65 x 2 = 1-55, 65 x 3 = 2-45, 65 x 4 = 3-35, 65 x 5 = 4-25, 65 x 6 = 5-15, 65 x 7 = 6-5, 65 x 8 = 6-70, 65 x 9 = 7-60, 65 x 10 = 8-50, 65 x 11 = 9-40, 65 x 12 = 10-30, 65 x 13 = 11-20, 65 x 14 = 12-10, 65 x 15 = 13-0, 65 x 16 = 13-65, 65 x 17 = 14-55, 65 x 18 = 15-45, 65 x 19 = 16-35, 65 x 20 = 17-25, 65 x 21 = 18-15, 65 x 22 = 19-5, 65 x 23 = 19-70, 65 x 24 = 20-60, 65 x 25 = 21-50, 65 x 26 = 22-40, 65 x 27 = 23-30, 65 x 28 = 24-20, 65 x 29 = 25-10, 65 x 30 = 26-0, 65 x 31 = 26-65, 65 x 32 = 27-55, 65 x 33 = 28-45, 65 x 34 = 29-35, 65 x 35 = 30-25, 65 x 36 = 31-15, 65 x 37 = 32-5, 65 x 38 = 32-70, 65 x 39 = 33-60, 65 x 40 = 34-50, 65 x 41 = 35-40, 65 x 42 = 36-30, 65 x 43 = 37-20, 65 x 44 = 38-10, 65 x 45 = 39-0, 65 x 46 = 39-65, 65 x 47 = 40-55, 65 x 48 = 41-45, 65 x 49 = 42-35, 65 x 50 = 43-25, 65 x 51 = 44-15, 65 x 52 = 45-5, 65 x 53 = 45-70, 65 x 54 = 46-60, 65 x 55 = 47-50, 65 x 56 = 48-40, 65 x 57 = 49-30, 65 x 58 = 50-20, 65 x 59 = 51-10, 65 x 60 = 52-0, 65 x 61 = 52-65, 65 x 62 = 53-55, 65 x 63 = 54-45, 65 x 64 = 55-35, 65 x 65 = 56-25, 65 x 66 = 57-15, 65 x 67 = 58-5, 65 x 68 = 58-70, 65 x 69 = 59-60, 65 x 70 = 60-50, 65 x 71 = 61-40, 65 x 72 = 62-30, 65 x 73 = 63-20, 65 x 74 = 64-10, 
66 x 1 = 0-66, 66 x 2 = 1-57, 66 x 3 = 2-48, 66 x 4 = 3-39, 66 x 5 = 4-30, 66 x 6 = 5-21, 66 x 7 = 6-12, 66 x 8 = 7-3, 66 x 9 = 7-69, 66 x 10 = 8-60, 66 x 11 = 9-51, 66 x 12 = 10-42, 66 x 13 = 11-33, 66 x 14 = 12-24, 66 x 15 = 13-15, 66 x 16 = 14-6, 66 x 17 = 14-72, 66 x 18 = 15-63, 66 x 19 = 16-54, 66 x 20 = 17-45, 66 x 21 = 18-36, 66 x 22 = 19-27, 66 x 23 = 20-18, 66 x 24 = 21-9, 66 x 25 = 22-0, 66 x 26 = 22-66, 66 x 27 = 23-57, 66 x 28 = 24-48, 66 x 29 = 25-39, 66 x 30 = 26-30, 66 x 31 = 27-21, 66 x 32 = 28-12, 66 x 33 = 29-3, 66 x 34 = 29-69, 66 x 35 = 30-60, 66 x 36 = 31-51, 66 x 37 = 32-42, 66 x 38 = 33-33, 66 x 39 = 34-24, 66 x 40 = 35-15, 66 x 41 = 36-6, 66 x 42 = 36-72, 66 x 43 = 37-63, 66 x 44 = 38-54, 66 x 45 = 39-45, 66 x 46 = 40-36, 66 x 47 = 41-27, 66 x 48 = 42-18, 66 x 49 = 43-9, 66 x 50 = 44-0, 66 x 51 = 44-66, 66 x 52 = 45-57, 66 x 53 = 46-48, 66 x 54 = 47-39, 66 x 55 = 48-30, 66 x 56 = 49-21, 66 x 57 = 50-12, 66 x 58 = 51-3, 66 x 59 = 51-69, 66 x 60 = 52-60, 66 x 61 = 53-51, 66 x 62 = 54-42, 66 x 63 = 55-33, 66 x 64 = 56-24, 66 x 65 = 57-15, 66 x 66 = 58-6, 66 x 67 = 58-72, 66 x 68 = 59-63, 66 x 69 = 60-54, 66 x 70 = 61-45, 66 x 71 = 62-36, 66 x 72 = 63-27, 66 x 73 = 64-18, 66 x 74 = 65-9, 
