0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-14, 0-44 x 0-3 = 1-58, 0-44 x 0-4 = 2-28, 0-44 x 0-5 = 2-72, 0-44 x 0-6 = 3-42, 0-44 x 0-7 = 4-12, 0-44 x 0-8 = 4-56, 0-44 x 0-9 = 5-26, 0-44 x 0-10 = 5-70, 0-44 x 0-11 = 6-40, 0-44 x 0-12 = 7-10, 0-44 x 0-13 = 7-54, 0-44 x 0-14 = 8-24, 0-44 x 0-15 = 8-68, 0-44 x 0-16 = 9-38, 0-44 x 0-17 = 10-8, 0-44 x 0-18 = 10-52, 0-44 x 0-19 = 11-22, 0-44 x 0-20 = 11-66, 0-44 x 0-21 = 12-36, 0-44 x 0-22 = 13-6, 0-44 x 0-23 = 13-50, 0-44 x 0-24 = 14-20, 0-44 x 0-25 = 14-64, 0-44 x 0-26 = 15-34, 0-44 x 0-27 = 16-4, 0-44 x 0-28 = 16-48, 0-44 x 0-29 = 17-18, 0-44 x 0-30 = 17-62, 0-44 x 0-31 = 18-32, 0-44 x 0-32 = 19-2, 0-44 x 0-33 = 19-46, 0-44 x 0-34 = 20-16, 0-44 x 0-35 = 20-60, 0-44 x 0-36 = 21-30, 0-44 x 0-37 = 22-0, 0-44 x 0-38 = 22-44, 0-44 x 0-39 = 23-14, 0-44 x 0-40 = 23-58, 0-44 x 0-41 = 24-28, 0-44 x 0-42 = 24-72, 0-44 x 0-43 = 25-42, 0-44 x 0-44 = 26-12, 0-44 x 0-45 = 26-56, 0-44 x 0-46 = 27-26, 0-44 x 0-47 = 27-70, 0-44 x 0-48 = 28-40, 0-44 x 0-49 = 29-10, 0-44 x 0-50 = 29-54, 0-44 x 0-51 = 30-24, 0-44 x 0-52 = 30-68, 0-44 x 0-53 = 31-38, 0-44 x 0-54 = 32-8, 0-44 x 0-55 = 32-52, 0-44 x 0-56 = 33-22, 0-44 x 0-57 = 33-66, 0-44 x 0-58 = 34-36, 0-44 x 0-59 = 35-6, 0-44 x 0-60 = 35-50, 0-44 x 0-61 = 36-20, 0-44 x 0-62 = 36-64, 0-44 x 0-63 = 37-34, 0-44 x 0-64 = 38-4, 0-44 x 0-65 = 38-48, 0-44 x 0-66 = 39-18, 0-44 x 0-67 = 39-62, 0-44 x 0-68 = 40-32, 0-44 x 0-69 = 41-2, 0-44 x 0-70 = 41-46, 0-44 x 0-71 = 42-16, 0-44 x 0-72 = 42-60, 0-44 x 0-73 = 43-30, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-16, 0-45 x 0-3 = 1-61, 0-45 x 0-4 = 2-32, 0-45 x 0-5 = 3-3, 0-45 x 0-6 = 3-48, 0-45 x 0-7 = 4-19, 0-45 x 0-8 = 4-64, 0-45 x 0-9 = 5-35, 0-45 x 0-10 = 6-6, 0-45 x 0-11 = 6-51, 0-45 x 0-12 = 7-22, 0-45 x 0-13 = 7-67, 0-45 x 0-14 = 8-38, 0-45 x 0-15 = 9-9, 0-45 x 0-16 = 9-54, 0-45 x 0-17 = 10-25, 0-45 x 0-18 = 10-70, 0-45 x 0-19 = 11-41, 0-45 x 0-20 = 12-12, 0-45 x 0-21 = 12-57, 0-45 x 0-22 = 13-28, 0-45 x 0-23 = 13-73, 0-45 x 0-24 = 14-44, 0-45 x 0-25 = 15-15, 0-45 x 0-26 = 15-60, 0-45 x 0-27 = 16-31, 0-45 x 0-28 = 17-2, 0-45 x 0-29 = 17-47, 0-45 x 0-30 = 18-18, 0-45 x 0-31 = 18-63, 0-45 x 0-32 = 19-34, 0-45 x 0-33 = 20-5, 0-45 x 0-34 = 20-50, 0-45 x 0-35 = 21-21, 0-45 x 0-36 = 21-66, 0-45 x 0-37 = 22-37, 0-45 x 0-38 = 23-8, 0-45 x 0-39 = 23-53, 0-45 x 0-40 = 24-24, 0-45 x 0-41 = 24-69, 0-45 x 0-42 = 25-40, 0-45 x 0-43 = 26-11, 0-45 x 0-44 = 26-56, 0-45 x 0-45 = 27-27, 0-45 x 0-46 = 27-72, 0-45 x 0-47 = 28-43, 0-45 x 0-48 = 29-14, 0-45 x 0-49 = 29-59, 0-45 x 0-50 = 30-30, 0-45 x 0-51 = 31-1, 0-45 x 0-52 = 31-46, 0-45 x 0-53 = 32-17, 0-45 x 0-54 = 32-62, 0-45 x 0-55 = 33-33, 0-45 x 0-56 = 34-4, 0-45 x 0-57 = 34-49, 0-45 x 0-58 = 35-20, 0-45 x 0-59 = 35-65, 0-45 x 0-60 = 36-36, 0-45 x 0-61 = 37-7, 0-45 x 0-62 = 37-52, 0-45 x 0-63 = 38-23, 0-45 x 0-64 = 38-68, 0-45 x 0-65 = 39-39, 0-45 x 0-66 = 40-10, 0-45 x 0-67 = 40-55, 0-45 x 0-68 = 41-26, 0-45 x 0-69 = 41-71, 0-45 x 0-70 = 42-42, 0-45 x 0-71 = 43-13, 0-45 x 0-72 = 43-58, 0-45 x 0-73 = 44-29, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-18, 0-46 x 0-3 = 1-64, 0-46 x 0-4 = 2-36, 0-46 x 0-5 = 3-8, 0-46 x 0-6 = 3-54, 0-46 x 0-7 = 4-26, 0-46 x 0-8 = 4-72, 0-46 x 0-9 = 5-44, 0-46 x 0-10 = 6-16, 0-46 x 0-11 = 6-62, 0-46 x 0-12 = 7-34, 0-46 x 0-13 = 8-6, 0-46 x 0-14 = 8-52, 0-46 x 0-15 = 9-24, 0-46 x 0-16 = 9-70, 0-46 x 0-17 = 10-42, 0-46 x 0-18 = 11-14, 0-46 x 0-19 = 11-60, 0-46 x 0-20 = 12-32, 0-46 x 0-21 = 13-4, 0-46 x 0-22 = 13-50, 0-46 x 0-23 = 14-22, 0-46 x 0-24 = 14-68, 0-46 x 0-25 = 15-40, 0-46 x 0-26 = 16-12, 0-46 x 0-27 = 16-58, 0-46 x 0-28 = 17-30, 0-46 x 0-29 = 18-2, 0-46 x 0-30 = 18-48, 0-46 x 0-31 = 19-20, 0-46 x 0-32 = 19-66, 0-46 x 0-33 = 20-38, 0-46 x 0-34 = 21-10, 0-46 x 0-35 = 21-56, 0-46 x 0-36 = 22-28, 0-46 x 0-37 = 23-0, 0-46 x 0-38 = 23-46, 0-46 x 0-39 = 24-18, 0-46 x 0-40 = 24-64, 0-46 x 0-41 = 25-36, 0-46 x 0-42 = 26-8, 0-46 x 0-43 = 26-54, 0-46 x 0-44 = 27-26, 0-46 x 0-45 = 27-72, 0-46 x 0-46 = 28-44, 0-46 x 0-47 = 29-16, 0-46 x 0-48 = 29-62, 0-46 x 0-49 = 30-34, 0-46 x 0-50 = 31-6, 0-46 x 0-51 = 31-52, 0-46 x 0-52 = 32-24, 0-46 x 0-53 = 32-70, 0-46 x 0-54 = 33-42, 0-46 x 0-55 = 34-14, 0-46 x 0-56 = 34-60, 0-46 x 0-57 = 35-32, 0-46 x 0-58 = 36-4, 0-46 x 0-59 = 36-50, 0-46 x 0-60 = 37-22, 0-46 x 0-61 = 37-68, 0-46 x 0-62 = 38-40, 0-46 x 0-63 = 39-12, 0-46 x 0-64 = 39-58, 0-46 x 0-65 = 40-30, 0-46 x 0-66 = 41-2, 0-46 x 0-67 = 41-48, 0-46 x 0-68 = 42-20, 0-46 x 0-69 = 42-66, 0-46 x 0-70 = 43-38, 0-46 x 0-71 = 44-10, 0-46 x 0-72 = 44-56, 0-46 x 0-73 = 45-28, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-20, 0-47 x 0-3 = 1-67, 0-47 x 0-4 = 2-40, 0-47 x 0-5 = 3-13, 0-47 x 0-6 = 3-60, 0-47 x 0-7 = 4-33, 0-47 x 0-8 = 5-6, 0-47 x 0-9 = 5-53, 0-47 x 0-10 = 6-26, 0-47 x 0-11 = 6-73, 0-47 x 0-12 = 7-46, 0-47 x 0-13 = 8-19, 0-47 x 0-14 = 8-66, 0-47 x 0-15 = 9-39, 0-47 x 0-16 = 10-12, 0-47 x 0-17 = 10-59, 0-47 x 0-18 = 11-32, 0-47 x 0-19 = 12-5, 0-47 x 0-20 = 12-52, 0-47 x 0-21 = 13-25, 0-47 x 0-22 = 13-72, 0-47 x 0-23 = 14-45, 0-47 x 0-24 = 15-18, 0-47 x 0-25 = 15-65, 0-47 x 0-26 = 16-38, 0-47 x 0-27 = 17-11, 0-47 x 0-28 = 17-58, 0-47 x 0-29 = 18-31, 0-47 x 0-30 = 19-4, 0-47 x 0-31 = 19-51, 0-47 x 0-32 = 20-24, 0-47 x 0-33 = 20-71, 0-47 x 0-34 = 21-44, 0-47 x 0-35 = 22-17, 0-47 x 0-36 = 22-64, 0-47 x 0-37 = 23-37, 0-47 x 0-38 = 24-10, 0-47 x 0-39 = 24-57, 0-47 x 0-40 = 25-30, 0-47 x 0-41 = 26-3, 0-47 x 0-42 = 26-50, 0-47 x 0-43 = 27-23, 0-47 x 0-44 = 27-70, 0-47 x 0-45 = 28-43, 0-47 x 0-46 = 29-16, 0-47 x 0-47 = 29-63, 0-47 x 0-48 = 30-36, 0-47 x 0-49 = 31-9, 0-47 x 0-50 = 31-56, 0-47 x 0-51 = 32-29, 0-47 x 0-52 = 33-2, 0-47 x 0-53 = 33-49, 0-47 x 0-54 = 34-22, 0-47 x 0-55 = 34-69, 0-47 x 0-56 = 35-42, 0-47 x 0-57 = 36-15, 0-47 x 0-58 = 36-62, 0-47 x 0-59 = 37-35, 0-47 x 0-60 = 38-8, 0-47 x 0-61 = 38-55, 0-47 x 0-62 = 39-28, 0-47 x 0-63 = 40-1, 0-47 x 0-64 = 40-48, 0-47 x 0-65 = 41-21, 0-47 x 0-66 = 41-68, 0-47 x 0-67 = 42-41, 0-47 x 0-68 = 43-14, 0-47 x 0-69 = 43-61, 0-47 x 0-70 = 44-34, 0-47 x 0-71 = 45-7, 0-47 x 0-72 = 45-54, 0-47 x 0-73 = 46-27, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-22, 0-48 x 0-3 = 1-70, 0-48 x 0-4 = 2-44, 0-48 x 0-5 = 3-18, 0-48 x 0-6 = 3-66, 0-48 x 0-7 = 4-40, 0-48 x 0-8 = 5-14, 0-48 x 0-9 = 5-62, 0-48 x 0-10 = 6-36, 0-48 x 0-11 = 7-10, 0-48 x 0-12 = 7-58, 0-48 x 0-13 = 8-32, 0-48 x 0-14 = 9-6, 0-48 x 0-15 = 9-54, 0-48 x 0-16 = 10-28, 0-48 x 0-17 = 11-2, 0-48 x 0-18 = 11-50, 0-48 x 0-19 = 12-24, 0-48 x 0-20 = 12-72, 0-48 x 0-21 = 13-46, 0-48 x 0-22 = 14-20, 0-48 x 0-23 = 14-68, 0-48 x 0-24 = 15-42, 0-48 x 0-25 = 16-16, 0-48 x 0-26 = 16-64, 0-48 x 0-27 = 17-38, 0-48 x 0-28 = 18-12, 0-48 x 0-29 = 18-60, 0-48 x 0-30 = 19-34, 0-48 x 0-31 = 20-8, 0-48 x 0-32 = 20-56, 0-48 x 0-33 = 21-30, 0-48 x 0-34 = 22-4, 0-48 x 0-35 = 22-52, 0-48 x 0-36 = 23-26, 0-48 x 0-37 = 24-0, 0-48 x 0-38 = 24-48, 0-48 x 0-39 = 25-22, 0-48 x 0-40 = 25-70, 0-48 x 0-41 = 26-44, 0-48 x 0-42 = 27-18, 0-48 x 0-43 = 27-66, 0-48 x 0-44 = 28-40, 0-48 x 0-45 = 29-14, 0-48 x 0-46 = 29-62, 0-48 x 0-47 = 30-36, 0-48 x 0-48 = 31-10, 0-48 x 0-49 = 31-58, 0-48 x 0-50 = 32-32, 0-48 x 0-51 = 33-6, 0-48 x 0-52 = 33-54, 0-48 x 0-53 = 34-28, 0-48 x 0-54 = 35-2, 0-48 x 0-55 = 35-50, 0-48 x 0-56 = 36-24, 0-48 x 0-57 = 36-72, 0-48 x 0-58 = 37-46, 0-48 x 0-59 = 38-20, 0-48 x 0-60 = 38-68, 0-48 x 0-61 = 39-42, 0-48 x 0-62 = 40-16, 0-48 x 0-63 = 40-64, 0-48 x 0-64 = 41-38, 0-48 x 0-65 = 42-12, 0-48 x 0-66 = 42-60, 0-48 x 0-67 = 43-34, 0-48 x 0-68 = 44-8, 0-48 x 0-69 = 44-56, 0-48 x 0-70 = 45-30, 0-48 x 0-71 = 46-4, 0-48 x 0-72 = 46-52, 0-48 x 0-73 = 47-26, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-24, 0-49 x 0-3 = 1-73, 0-49 x 0-4 = 2-48, 0-49 x 0-5 = 3-23, 0-49 x 0-6 = 3-72, 0-49 x 0-7 = 4-47, 0-49 x 0-8 = 5-22, 0-49 x 0-9 = 5-71, 0-49 x 0-10 = 6-46, 0-49 x 0-11 = 7-21, 0-49 x 0-12 = 7-70, 0-49 x 0-13 = 8-45, 0-49 x 0-14 = 9-20, 0-49 x 0-15 = 9-69, 0-49 x 0-16 = 10-44, 0-49 x 0-17 = 11-19, 0-49 x 0-18 = 11-68, 0-49 x 0-19 = 12-43, 0-49 x 0-20 = 13-18, 0-49 x 0-21 = 13-67, 0-49 x 0-22 = 14-42, 0-49 x 0-23 = 15-17, 0-49 x 0-24 = 15-66, 0-49 x 0-25 = 16-41, 0-49 x 0-26 = 17-16, 0-49 x 0-27 = 17-65, 0-49 x 0-28 = 18-40, 0-49 x 0-29 = 19-15, 0-49 x 0-30 = 19-64, 0-49 x 0-31 = 20-39, 0-49 x 0-32 = 21-14, 0-49 x 0-33 = 21-63, 0-49 x 0-34 = 22-38, 0-49 x 0-35 = 23-13, 0-49 x 0-36 = 23-62, 0-49 x 0-37 = 24-37, 0-49 x 0-38 = 25-12, 0-49 x 0-39 = 25-61, 0-49 x 0-40 = 26-36, 0-49 x 0-41 = 27-11, 0-49 x 0-42 = 27-60, 0-49 x 0-43 = 28-35, 0-49 x 0-44 = 29-10, 0-49 x 0-45 = 29-59, 0-49 x 0-46 = 30-34, 0-49 x 0-47 = 31-9, 0-49 x 0-48 = 31-58, 0-49 x 0-49 = 32-33, 0-49 x 0-50 = 33-8, 0-49 x 0-51 = 33-57, 0-49 x 0-52 = 34-32, 0-49 x 0-53 = 35-7, 0-49 x 0-54 = 35-56, 0-49 x 0-55 = 36-31, 0-49 x 0-56 = 37-6, 0-49 x 0-57 = 37-55, 0-49 x 0-58 = 38-30, 0-49 x 0-59 = 39-5, 0-49 x 0-60 = 39-54, 0-49 x 0-61 = 40-29, 0-49 x 0-62 = 41-4, 0-49 x 0-63 = 41-53, 0-49 x 0-64 = 42-28, 0-49 x 0-65 = 43-3, 0-49 x 0-66 = 43-52, 0-49 x 0-67 = 44-27, 0-49 x 0-68 = 45-2, 0-49 x 0-69 = 45-51, 0-49 x 0-70 = 46-26, 0-49 x 0-71 = 47-1, 0-49 x 0-72 = 47-50, 0-49 x 0-73 = 48-25, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-26, 0-50 x 0-3 = 2-2, 0-50 x 0-4 = 2-52, 0-50 x 0-5 = 3-28, 0-50 x 0-6 = 4-4, 0-50 x 0-7 = 4-54, 0-50 x 0-8 = 5-30, 0-50 x 0-9 = 6-6, 0-50 x 0-10 = 6-56, 0-50 x 0-11 = 7-32, 0-50 x 0-12 = 8-8, 0-50 x 0-13 = 8-58, 0-50 x 0-14 = 9-34, 0-50 x 0-15 = 10-10, 0-50 x 0-16 = 10-60, 0-50 x 0-17 = 11-36, 0-50 x 0-18 = 12-12, 0-50 x 0-19 = 12-62, 0-50 x 0-20 = 13-38, 0-50 x 0-21 = 14-14, 0-50 x 0-22 = 14-64, 0-50 x 0-23 = 15-40, 0-50 x 0-24 = 16-16, 0-50 x 0-25 = 16-66, 0-50 x 0-26 = 17-42, 0-50 x 0-27 = 18-18, 0-50 x 0-28 = 18-68, 0-50 x 0-29 = 19-44, 0-50 x 0-30 = 20-20, 0-50 x 0-31 = 20-70, 0-50 x 0-32 = 21-46, 0-50 x 0-33 = 22-22, 0-50 x 0-34 = 22-72, 0-50 x 0-35 = 23-48, 0-50 x 0-36 = 24-24, 0-50 x 0-37 = 25-0, 0-50 x 0-38 = 25-50, 0-50 x 0-39 = 26-26, 0-50 x 0-40 = 27-2, 0-50 x 0-41 = 27-52, 0-50 x 0-42 = 28-28, 0-50 x 0-43 = 29-4, 0-50 x 0-44 = 29-54, 0-50 x 0-45 = 30-30, 0-50 x 0-46 = 31-6, 0-50 x 0-47 = 31-56, 0-50 x 0-48 = 32-32, 0-50 x 0-49 = 33-8, 0-50 x 0-50 = 33-58, 0-50 x 0-51 = 34-34, 0-50 x 0-52 = 35-10, 0-50 x 0-53 = 35-60, 0-50 x 0-54 = 36-36, 0-50 x 0-55 = 37-12, 0-50 x 0-56 = 37-62, 0-50 x 0-57 = 38-38, 0-50 x 0-58 = 39-14, 0-50 x 0-59 = 39-64, 0-50 x 0-60 = 40-40, 0-50 x 0-61 = 41-16, 0-50 x 0-62 = 41-66, 0-50 x 0-63 = 42-42, 0-50 x 0-64 = 43-18, 0-50 x 0-65 = 43-68, 0-50 x 0-66 = 44-44, 0-50 x 0-67 = 45-20, 0-50 x 0-68 = 45-70, 0-50 x 0-69 = 46-46, 0-50 x 0-70 = 47-22, 0-50 x 0-71 = 47-72, 0-50 x 0-72 = 48-48, 0-50 x 0-73 = 49-24, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-28, 0-51 x 0-3 = 2-5, 0-51 x 0-4 = 2-56, 0-51 x 0-5 = 3-33, 0-51 x 0-6 = 4-10, 0-51 x 0-7 = 4-61, 0-51 x 0-8 = 5-38, 0-51 x 0-9 = 6-15, 0-51 x 0-10 = 6-66, 0-51 x 0-11 = 7-43, 0-51 x 0-12 = 8-20, 0-51 x 0-13 = 8-71, 0-51 x 0-14 = 9-48, 0-51 x 0-15 = 10-25, 0-51 x 0-16 = 11-2, 0-51 x 0-17 = 11-53, 0-51 x 0-18 = 12-30, 0-51 x 0-19 = 13-7, 0-51 x 0-20 = 13-58, 0-51 x 0-21 = 14-35, 0-51 x 0-22 = 15-12, 0-51 x 0-23 = 15-63, 0-51 x 0-24 = 16-40, 0-51 x 0-25 = 17-17, 0-51 x 0-26 = 17-68, 0-51 x 0-27 = 18-45, 0-51 x 0-28 = 19-22, 0-51 x 0-29 = 19-73, 0-51 x 0-30 = 20-50, 0-51 x 0-31 = 21-27, 0-51 x 0-32 = 22-4, 0-51 x 0-33 = 22-55, 0-51 x 0-34 = 23-32, 0-51 x 0-35 = 24-9, 0-51 x 0-36 = 24-60, 0-51 x 0-37 = 25-37, 0-51 x 0-38 = 26-14, 0-51 x 0-39 = 26-65, 0-51 x 0-40 = 27-42, 0-51 x 0-41 = 28-19, 0-51 x 0-42 = 28-70, 0-51 x 0-43 = 29-47, 0-51 x 0-44 = 30-24, 0-51 x 0-45 = 31-1, 0-51 x 0-46 = 31-52, 0-51 x 0-47 = 32-29, 0-51 x 0-48 = 33-6, 0-51 x 0-49 = 33-57, 0-51 x 0-50 = 34-34, 0-51 x 0-51 = 35-11, 0-51 x 0-52 = 35-62, 0-51 x 0-53 = 36-39, 0-51 x 0-54 = 37-16, 0-51 x 0-55 = 37-67, 0-51 x 0-56 = 38-44, 0-51 x 0-57 = 39-21, 0-51 x 0-58 = 39-72, 0-51 x 0-59 = 40-49, 0-51 x 0-60 = 41-26, 0-51 x 0-61 = 42-3, 0-51 x 0-62 = 42-54, 0-51 x 0-63 = 43-31, 0-51 x 0-64 = 44-8, 0-51 x 0-65 = 44-59, 0-51 x 0-66 = 45-36, 0-51 x 0-67 = 46-13, 0-51 x 0-68 = 46-64, 0-51 x 0-69 = 47-41, 0-51 x 0-70 = 48-18, 0-51 x 0-71 = 48-69, 0-51 x 0-72 = 49-46, 0-51 x 0-73 = 50-23, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-30, 0-52 x 0-3 = 2-8, 0-52 x 0-4 = 2-60, 0-52 x 0-5 = 3-38, 0-52 x 0-6 = 4-16, 0-52 x 0-7 = 4-68, 0-52 x 0-8 = 5-46, 0-52 x 0-9 = 6-24, 0-52 x 0-10 = 7-2, 0-52 x 0-11 = 7-54, 0-52 x 0-12 = 8-32, 0-52 x 0-13 = 9-10, 0-52 x 0-14 = 9-62, 0-52 x 0-15 = 10-40, 0-52 x 0-16 = 11-18, 0-52 x 0-17 = 11-70, 0-52 x 0-18 = 12-48, 0-52 x 0-19 = 13-26, 0-52 x 0-20 = 14-4, 0-52 x 0-21 = 14-56, 0-52 x 0-22 = 15-34, 0-52 x 0-23 = 16-12, 0-52 x 0-24 = 16-64, 0-52 x 0-25 = 17-42, 0-52 x 0-26 = 18-20, 0-52 x 0-27 = 18-72, 0-52 x 0-28 = 19-50, 0-52 x 0-29 = 20-28, 0-52 x 0-30 = 21-6, 0-52 x 0-31 = 21-58, 0-52 x 0-32 = 22-36, 0-52 x 0-33 = 23-14, 0-52 x 0-34 = 23-66, 0-52 x 0-35 = 24-44, 0-52 x 0-36 = 25-22, 0-52 x 0-37 = 26-0, 0-52 x 0-38 = 26-52, 0-52 x 0-39 = 27-30, 0-52 x 0-40 = 28-8, 0-52 x 0-41 = 28-60, 0-52 x 0-42 = 29-38, 0-52 x 0-43 = 30-16, 0-52 x 0-44 = 30-68, 0-52 x 0-45 = 31-46, 0-52 x 0-46 = 32-24, 0-52 x 0-47 = 33-2, 0-52 x 0-48 = 33-54, 0-52 x 0-49 = 34-32, 0-52 x 0-50 = 35-10, 0-52 x 0-51 = 35-62, 0-52 x 0-52 = 36-40, 0-52 x 0-53 = 37-18, 0-52 x 0-54 = 37-70, 0-52 x 0-55 = 38-48, 0-52 x 0-56 = 39-26, 0-52 x 0-57 = 40-4, 0-52 x 0-58 = 40-56, 0-52 x 0-59 = 41-34, 0-52 x 0-60 = 42-12, 0-52 x 0-61 = 42-64, 0-52 x 0-62 = 43-42, 0-52 x 0-63 = 44-20, 0-52 x 0-64 = 44-72, 0-52 x 0-65 = 45-50, 0-52 x 0-66 = 46-28, 0-52 x 0-67 = 47-6, 0-52 x 0-68 = 47-58, 0-52 x 0-69 = 48-36, 0-52 x 0-70 = 49-14, 0-52 x 0-71 = 49-66, 0-52 x 0-72 = 50-44, 0-52 x 0-73 = 51-22, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-32, 0-53 x 0-3 = 2-11, 0-53 x 0-4 = 2-64, 0-53 x 0-5 = 3-43, 0-53 x 0-6 = 4-22, 0-53 x 0-7 = 5-1, 0-53 x 0-8 = 5-54, 0-53 x 0-9 = 6-33, 0-53 x 0-10 = 7-12, 0-53 x 0-11 = 7-65, 0-53 x 0-12 = 8-44, 0-53 x 0-13 = 9-23, 0-53 x 0-14 = 10-2, 0-53 x 0-15 = 10-55, 0-53 x 0-16 = 11-34, 0-53 x 0-17 = 12-13, 0-53 x 0-18 = 12-66, 0-53 x 0-19 = 13-45, 0-53 x 0-20 = 14-24, 0-53 x 0-21 = 15-3, 0-53 x 0-22 = 15-56, 0-53 x 0-23 = 16-35, 0-53 x 0-24 = 17-14, 0-53 x 0-25 = 17-67, 0-53 x 0-26 = 18-46, 0-53 x 0-27 = 19-25, 0-53 x 0-28 = 20-4, 0-53 x 0-29 = 20-57, 0-53 x 0-30 = 21-36, 0-53 x 0-31 = 22-15, 0-53 x 0-32 = 22-68, 0-53 x 0-33 = 23-47, 0-53 x 0-34 = 24-26, 0-53 x 0-35 = 25-5, 0-53 x 0-36 = 25-58, 0-53 x 0-37 = 26-37, 0-53 x 0-38 = 27-16, 0-53 x 0-39 = 27-69, 0-53 x 0-40 = 28-48, 0-53 x 0-41 = 29-27, 0-53 x 0-42 = 30-6, 0-53 x 0-43 = 30-59, 0-53 x 0-44 = 31-38, 0-53 x 0-45 = 32-17, 0-53 x 0-46 = 32-70, 0-53 x 0-47 = 33-49, 0-53 x 0-48 = 34-28, 0-53 x 0-49 = 35-7, 0-53 x 0-50 = 35-60, 0-53 x 0-51 = 36-39, 0-53 x 0-52 = 37-18, 0-53 x 0-53 = 37-71, 0-53 x 0-54 = 38-50, 0-53 x 0-55 = 39-29, 0-53 x 0-56 = 40-8, 0-53 x 0-57 = 40-61, 0-53 x 0-58 = 41-40, 0-53 x 0-59 = 42-19, 0-53 x 0-60 = 42-72, 0-53 x 0-61 = 43-51, 0-53 x 0-62 = 44-30, 0-53 x 0-63 = 45-9, 0-53 x 0-64 = 45-62, 0-53 x 0-65 = 46-41, 0-53 x 0-66 = 47-20, 0-53 x 0-67 = 47-73, 0-53 x 0-68 = 48-52, 0-53 x 0-69 = 49-31, 0-53 x 0-70 = 50-10, 0-53 x 0-71 = 50-63, 0-53 x 0-72 = 51-42, 0-53 x 0-73 = 52-21, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-34, 0-54 x 0-3 = 2-14, 0-54 x 0-4 = 2-68, 0-54 x 0-5 = 3-48, 0-54 x 0-6 = 4-28, 0-54 x 0-7 = 5-8, 0-54 x 0-8 = 5-62, 0-54 x 0-9 = 6-42, 0-54 x 0-10 = 7-22, 0-54 x 0-11 = 8-2, 0-54 x 0-12 = 8-56, 0-54 x 0-13 = 9-36, 0-54 x 0-14 = 10-16, 0-54 x 0-15 = 10-70, 0-54 x 0-16 = 11-50, 0-54 x 0-17 = 12-30, 0-54 x 0-18 = 13-10, 0-54 x 0-19 = 13-64, 0-54 x 0-20 = 14-44, 0-54 x 0-21 = 15-24, 0-54 x 0-22 = 16-4, 0-54 x 0-23 = 16-58, 0-54 x 0-24 = 17-38, 0-54 x 0-25 = 18-18, 0-54 x 0-26 = 18-72, 0-54 x 0-27 = 19-52, 0-54 x 0-28 = 20-32, 0-54 x 0-29 = 21-12, 0-54 x 0-30 = 21-66, 0-54 x 0-31 = 22-46, 0-54 x 0-32 = 23-26, 0-54 x 0-33 = 24-6, 0-54 x 0-34 = 24-60, 0-54 x 0-35 = 25-40, 0-54 x 0-36 = 26-20, 0-54 x 0-37 = 27-0, 0-54 x 0-38 = 27-54, 0-54 x 0-39 = 28-34, 0-54 x 0-40 = 29-14, 0-54 x 0-41 = 29-68, 0-54 x 0-42 = 30-48, 0-54 x 0-43 = 31-28, 0-54 x 0-44 = 32-8, 0-54 x 0-45 = 32-62, 0-54 x 0-46 = 33-42, 0-54 x 0-47 = 34-22, 0-54 x 0-48 = 35-2, 0-54 x 0-49 = 35-56, 0-54 x 0-50 = 36-36, 0-54 x 0-51 = 37-16, 0-54 x 0-52 = 37-70, 0-54 x 0-53 = 38-50, 0-54 x 0-54 = 39-30, 0-54 x 0-55 = 40-10, 0-54 x 0-56 = 40-64, 0-54 x 0-57 = 41-44, 0-54 x 0-58 = 42-24, 0-54 x 0-59 = 43-4, 0-54 x 0-60 = 43-58, 0-54 x 0-61 = 44-38, 0-54 x 0-62 = 45-18, 0-54 x 0-63 = 45-72, 0-54 x 0-64 = 46-52, 0-54 x 0-65 = 47-32, 0-54 x 0-66 = 48-12, 0-54 x 0-67 = 48-66, 0-54 x 0-68 = 49-46, 0-54 x 0-69 = 50-26, 0-54 x 0-70 = 51-6, 0-54 x 0-71 = 51-60, 0-54 x 0-72 = 52-40, 0-54 x 0-73 = 53-20, 
