0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-1, 0-41 x 0-3 = 1-42, 0-41 x 0-4 = 2-2, 0-41 x 0-5 = 2-43, 0-41 x 0-6 = 3-3, 0-41 x 0-7 = 3-44, 0-41 x 0-8 = 4-4, 0-41 x 0-9 = 4-45, 0-41 x 0-10 = 5-5, 0-41 x 0-11 = 5-46, 0-41 x 0-12 = 6-6, 0-41 x 0-13 = 6-47, 0-41 x 0-14 = 7-7, 0-41 x 0-15 = 7-48, 0-41 x 0-16 = 8-8, 0-41 x 0-17 = 8-49, 0-41 x 0-18 = 9-9, 0-41 x 0-19 = 9-50, 0-41 x 0-20 = 10-10, 0-41 x 0-21 = 10-51, 0-41 x 0-22 = 11-11, 0-41 x 0-23 = 11-52, 0-41 x 0-24 = 12-12, 0-41 x 0-25 = 12-53, 0-41 x 0-26 = 13-13, 0-41 x 0-27 = 13-54, 0-41 x 0-28 = 14-14, 0-41 x 0-29 = 14-55, 0-41 x 0-30 = 15-15, 0-41 x 0-31 = 15-56, 0-41 x 0-32 = 16-16, 0-41 x 0-33 = 16-57, 0-41 x 0-34 = 17-17, 0-41 x 0-35 = 17-58, 0-41 x 0-36 = 18-18, 0-41 x 0-37 = 18-59, 0-41 x 0-38 = 19-19, 0-41 x 0-39 = 19-60, 0-41 x 0-40 = 20-20, 0-41 x 0-41 = 20-61, 0-41 x 0-42 = 21-21, 0-41 x 0-43 = 21-62, 0-41 x 0-44 = 22-22, 0-41 x 0-45 = 22-63, 0-41 x 0-46 = 23-23, 0-41 x 0-47 = 23-64, 0-41 x 0-48 = 24-24, 0-41 x 0-49 = 24-65, 0-41 x 0-50 = 25-25, 0-41 x 0-51 = 25-66, 0-41 x 0-52 = 26-26, 0-41 x 0-53 = 26-67, 0-41 x 0-54 = 27-27, 0-41 x 0-55 = 27-68, 0-41 x 0-56 = 28-28, 0-41 x 0-57 = 28-69, 0-41 x 0-58 = 29-29, 0-41 x 0-59 = 29-70, 0-41 x 0-60 = 30-30, 0-41 x 0-61 = 30-71, 0-41 x 0-62 = 31-31, 0-41 x 0-63 = 31-72, 0-41 x 0-64 = 32-32, 0-41 x 0-65 = 32-73, 0-41 x 0-66 = 33-33, 0-41 x 0-67 = 33-74, 0-41 x 0-68 = 34-34, 0-41 x 0-69 = 34-75, 0-41 x 0-70 = 35-35, 0-41 x 0-71 = 35-76, 0-41 x 0-72 = 36-36, 0-41 x 0-73 = 36-77, 0-41 x 0-74 = 37-37, 0-41 x 0-75 = 37-78, 0-41 x 0-76 = 38-38, 0-41 x 0-77 = 38-79, 0-41 x 0-78 = 39-39, 0-41 x 0-79 = 39-80, 0-41 x 0-80 = 40-40, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-3, 0-42 x 0-3 = 1-45, 0-42 x 0-4 = 2-6, 0-42 x 0-5 = 2-48, 0-42 x 0-6 = 3-9, 0-42 x 0-7 = 3-51, 0-42 x 0-8 = 4-12, 0-42 x 0-9 = 4-54, 0-42 x 0-10 = 5-15, 0-42 x 0-11 = 5-57, 0-42 x 0-12 = 6-18, 0-42 x 0-13 = 6-60, 0-42 x 0-14 = 7-21, 0-42 x 0-15 = 7-63, 0-42 x 0-16 = 8-24, 0-42 x 0-17 = 8-66, 0-42 x 0-18 = 9-27, 0-42 x 0-19 = 9-69, 0-42 x 0-20 = 10-30, 0-42 x 0-21 = 10-72, 0-42 x 0-22 = 11-33, 0-42 x 0-23 = 11-75, 0-42 x 0-24 = 12-36, 0-42 x 0-25 = 12-78, 0-42 x 0-26 = 13-39, 0-42 x 0-27 = 14-0, 0-42 x 0-28 = 14-42, 0-42 x 0-29 = 15-3, 0-42 x 0-30 = 15-45, 0-42 x 0-31 = 16-6, 0-42 x 0-32 = 16-48, 0-42 x 0-33 = 17-9, 0-42 x 0-34 = 17-51, 0-42 x 0-35 = 18-12, 0-42 x 0-36 = 18-54, 0-42 x 0-37 = 19-15, 0-42 x 0-38 = 19-57, 0-42 x 0-39 = 20-18, 0-42 x 0-40 = 20-60, 0-42 x 0-41 = 21-21, 0-42 x 0-42 = 21-63, 0-42 x 0-43 = 22-24, 0-42 x 0-44 = 22-66, 0-42 x 0-45 = 23-27, 0-42 x 0-46 = 23-69, 0-42 x 0-47 = 24-30, 0-42 x 0-48 = 24-72, 0-42 x 0-49 = 25-33, 0-42 x 0-50 = 25-75, 0-42 x 0-51 = 26-36, 0-42 x 0-52 = 26-78, 0-42 x 0-53 = 27-39, 0-42 x 0-54 = 28-0, 0-42 x 0-55 = 28-42, 0-42 x 0-56 = 29-3, 0-42 x 0-57 = 29-45, 0-42 x 0-58 = 30-6, 0-42 x 0-59 = 30-48, 0-42 x 0-60 = 31-9, 0-42 x 0-61 = 31-51, 0-42 x 0-62 = 32-12, 0-42 x 0-63 = 32-54, 0-42 x 0-64 = 33-15, 0-42 x 0-65 = 33-57, 0-42 x 0-66 = 34-18, 0-42 x 0-67 = 34-60, 0-42 x 0-68 = 35-21, 0-42 x 0-69 = 35-63, 0-42 x 0-70 = 36-24, 0-42 x 0-71 = 36-66, 0-42 x 0-72 = 37-27, 0-42 x 0-73 = 37-69, 0-42 x 0-74 = 38-30, 0-42 x 0-75 = 38-72, 0-42 x 0-76 = 39-33, 0-42 x 0-77 = 39-75, 0-42 x 0-78 = 40-36, 0-42 x 0-79 = 40-78, 0-42 x 0-80 = 41-39, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-5, 0-43 x 0-3 = 1-48, 0-43 x 0-4 = 2-10, 0-43 x 0-5 = 2-53, 0-43 x 0-6 = 3-15, 0-43 x 0-7 = 3-58, 0-43 x 0-8 = 4-20, 0-43 x 0-9 = 4-63, 0-43 x 0-10 = 5-25, 0-43 x 0-11 = 5-68, 0-43 x 0-12 = 6-30, 0-43 x 0-13 = 6-73, 0-43 x 0-14 = 7-35, 0-43 x 0-15 = 7-78, 0-43 x 0-16 = 8-40, 0-43 x 0-17 = 9-2, 0-43 x 0-18 = 9-45, 0-43 x 0-19 = 10-7, 0-43 x 0-20 = 10-50, 0-43 x 0-21 = 11-12, 0-43 x 0-22 = 11-55, 0-43 x 0-23 = 12-17, 0-43 x 0-24 = 12-60, 0-43 x 0-25 = 13-22, 0-43 x 0-26 = 13-65, 0-43 x 0-27 = 14-27, 0-43 x 0-28 = 14-70, 0-43 x 0-29 = 15-32, 0-43 x 0-30 = 15-75, 0-43 x 0-31 = 16-37, 0-43 x 0-32 = 16-80, 0-43 x 0-33 = 17-42, 0-43 x 0-34 = 18-4, 0-43 x 0-35 = 18-47, 0-43 x 0-36 = 19-9, 0-43 x 0-37 = 19-52, 0-43 x 0-38 = 20-14, 0-43 x 0-39 = 20-57, 0-43 x 0-40 = 21-19, 0-43 x 0-41 = 21-62, 0-43 x 0-42 = 22-24, 0-43 x 0-43 = 22-67, 0-43 x 0-44 = 23-29, 0-43 x 0-45 = 23-72, 0-43 x 0-46 = 24-34, 0-43 x 0-47 = 24-77, 0-43 x 0-48 = 25-39, 0-43 x 0-49 = 26-1, 0-43 x 0-50 = 26-44, 0-43 x 0-51 = 27-6, 0-43 x 0-52 = 27-49, 0-43 x 0-53 = 28-11, 0-43 x 0-54 = 28-54, 0-43 x 0-55 = 29-16, 0-43 x 0-56 = 29-59, 0-43 x 0-57 = 30-21, 0-43 x 0-58 = 30-64, 0-43 x 0-59 = 31-26, 0-43 x 0-60 = 31-69, 0-43 x 0-61 = 32-31, 0-43 x 0-62 = 32-74, 0-43 x 0-63 = 33-36, 0-43 x 0-64 = 33-79, 0-43 x 0-65 = 34-41, 0-43 x 0-66 = 35-3, 0-43 x 0-67 = 35-46, 0-43 x 0-68 = 36-8, 0-43 x 0-69 = 36-51, 0-43 x 0-70 = 37-13, 0-43 x 0-71 = 37-56, 0-43 x 0-72 = 38-18, 0-43 x 0-73 = 38-61, 0-43 x 0-74 = 39-23, 0-43 x 0-75 = 39-66, 0-43 x 0-76 = 40-28, 0-43 x 0-77 = 40-71, 0-43 x 0-78 = 41-33, 0-43 x 0-79 = 41-76, 0-43 x 0-80 = 42-38, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-7, 0-44 x 0-3 = 1-51, 0-44 x 0-4 = 2-14, 0-44 x 0-5 = 2-58, 0-44 x 0-6 = 3-21, 0-44 x 0-7 = 3-65, 0-44 x 0-8 = 4-28, 0-44 x 0-9 = 4-72, 0-44 x 0-10 = 5-35, 0-44 x 0-11 = 5-79, 0-44 x 0-12 = 6-42, 0-44 x 0-13 = 7-5, 0-44 x 0-14 = 7-49, 0-44 x 0-15 = 8-12, 0-44 x 0-16 = 8-56, 0-44 x 0-17 = 9-19, 0-44 x 0-18 = 9-63, 0-44 x 0-19 = 10-26, 0-44 x 0-20 = 10-70, 0-44 x 0-21 = 11-33, 0-44 x 0-22 = 11-77, 0-44 x 0-23 = 12-40, 0-44 x 0-24 = 13-3, 0-44 x 0-25 = 13-47, 0-44 x 0-26 = 14-10, 0-44 x 0-27 = 14-54, 0-44 x 0-28 = 15-17, 0-44 x 0-29 = 15-61, 0-44 x 0-30 = 16-24, 0-44 x 0-31 = 16-68, 0-44 x 0-32 = 17-31, 0-44 x 0-33 = 17-75, 0-44 x 0-34 = 18-38, 0-44 x 0-35 = 19-1, 0-44 x 0-36 = 19-45, 0-44 x 0-37 = 20-8, 0-44 x 0-38 = 20-52, 0-44 x 0-39 = 21-15, 0-44 x 0-40 = 21-59, 0-44 x 0-41 = 22-22, 0-44 x 0-42 = 22-66, 0-44 x 0-43 = 23-29, 0-44 x 0-44 = 23-73, 0-44 x 0-45 = 24-36, 0-44 x 0-46 = 24-80, 0-44 x 0-47 = 25-43, 0-44 x 0-48 = 26-6, 0-44 x 0-49 = 26-50, 0-44 x 0-50 = 27-13, 0-44 x 0-51 = 27-57, 0-44 x 0-52 = 28-20, 0-44 x 0-53 = 28-64, 0-44 x 0-54 = 29-27, 0-44 x 0-55 = 29-71, 0-44 x 0-56 = 30-34, 0-44 x 0-57 = 30-78, 0-44 x 0-58 = 31-41, 0-44 x 0-59 = 32-4, 0-44 x 0-60 = 32-48, 0-44 x 0-61 = 33-11, 0-44 x 0-62 = 33-55, 0-44 x 0-63 = 34-18, 0-44 x 0-64 = 34-62, 0-44 x 0-65 = 35-25, 0-44 x 0-66 = 35-69, 0-44 x 0-67 = 36-32, 0-44 x 0-68 = 36-76, 0-44 x 0-69 = 37-39, 0-44 x 0-70 = 38-2, 0-44 x 0-71 = 38-46, 0-44 x 0-72 = 39-9, 0-44 x 0-73 = 39-53, 0-44 x 0-74 = 40-16, 0-44 x 0-75 = 40-60, 0-44 x 0-76 = 41-23, 0-44 x 0-77 = 41-67, 0-44 x 0-78 = 42-30, 0-44 x 0-79 = 42-74, 0-44 x 0-80 = 43-37, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-9, 0-45 x 0-3 = 1-54, 0-45 x 0-4 = 2-18, 0-45 x 0-5 = 2-63, 0-45 x 0-6 = 3-27, 0-45 x 0-7 = 3-72, 0-45 x 0-8 = 4-36, 0-45 x 0-9 = 5-0, 0-45 x 0-10 = 5-45, 0-45 x 0-11 = 6-9, 0-45 x 0-12 = 6-54, 0-45 x 0-13 = 7-18, 0-45 x 0-14 = 7-63, 0-45 x 0-15 = 8-27, 0-45 x 0-16 = 8-72, 0-45 x 0-17 = 9-36, 0-45 x 0-18 = 10-0, 0-45 x 0-19 = 10-45, 0-45 x 0-20 = 11-9, 0-45 x 0-21 = 11-54, 0-45 x 0-22 = 12-18, 0-45 x 0-23 = 12-63, 0-45 x 0-24 = 13-27, 0-45 x 0-25 = 13-72, 0-45 x 0-26 = 14-36, 0-45 x 0-27 = 15-0, 0-45 x 0-28 = 15-45, 0-45 x 0-29 = 16-9, 0-45 x 0-30 = 16-54, 0-45 x 0-31 = 17-18, 0-45 x 0-32 = 17-63, 0-45 x 0-33 = 18-27, 0-45 x 0-34 = 18-72, 0-45 x 0-35 = 19-36, 0-45 x 0-36 = 20-0, 0-45 x 0-37 = 20-45, 0-45 x 0-38 = 21-9, 0-45 x 0-39 = 21-54, 0-45 x 0-40 = 22-18, 0-45 x 0-41 = 22-63, 0-45 x 0-42 = 23-27, 0-45 x 0-43 = 23-72, 0-45 x 0-44 = 24-36, 0-45 x 0-45 = 25-0, 0-45 x 0-46 = 25-45, 0-45 x 0-47 = 26-9, 0-45 x 0-48 = 26-54, 0-45 x 0-49 = 27-18, 0-45 x 0-50 = 27-63, 0-45 x 0-51 = 28-27, 0-45 x 0-52 = 28-72, 0-45 x 0-53 = 29-36, 0-45 x 0-54 = 30-0, 0-45 x 0-55 = 30-45, 0-45 x 0-56 = 31-9, 0-45 x 0-57 = 31-54, 0-45 x 0-58 = 32-18, 0-45 x 0-59 = 32-63, 0-45 x 0-60 = 33-27, 0-45 x 0-61 = 33-72, 0-45 x 0-62 = 34-36, 0-45 x 0-63 = 35-0, 0-45 x 0-64 = 35-45, 0-45 x 0-65 = 36-9, 0-45 x 0-66 = 36-54, 0-45 x 0-67 = 37-18, 0-45 x 0-68 = 37-63, 0-45 x 0-69 = 38-27, 0-45 x 0-70 = 38-72, 0-45 x 0-71 = 39-36, 0-45 x 0-72 = 40-0, 0-45 x 0-73 = 40-45, 0-45 x 0-74 = 41-9, 0-45 x 0-75 = 41-54, 0-45 x 0-76 = 42-18, 0-45 x 0-77 = 42-63, 0-45 x 0-78 = 43-27, 0-45 x 0-79 = 43-72, 0-45 x 0-80 = 44-36, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-11, 0-46 x 0-3 = 1-57, 0-46 x 0-4 = 2-22, 0-46 x 0-5 = 2-68, 0-46 x 0-6 = 3-33, 0-46 x 0-7 = 3-79, 0-46 x 0-8 = 4-44, 0-46 x 0-9 = 5-9, 0-46 x 0-10 = 5-55, 0-46 x 0-11 = 6-20, 0-46 x 0-12 = 6-66, 0-46 x 0-13 = 7-31, 0-46 x 0-14 = 7-77, 0-46 x 0-15 = 8-42, 0-46 x 0-16 = 9-7, 0-46 x 0-17 = 9-53, 0-46 x 0-18 = 10-18, 0-46 x 0-19 = 10-64, 0-46 x 0-20 = 11-29, 0-46 x 0-21 = 11-75, 0-46 x 0-22 = 12-40, 0-46 x 0-23 = 13-5, 0-46 x 0-24 = 13-51, 0-46 x 0-25 = 14-16, 0-46 x 0-26 = 14-62, 0-46 x 0-27 = 15-27, 0-46 x 0-28 = 15-73, 0-46 x 0-29 = 16-38, 0-46 x 0-30 = 17-3, 0-46 x 0-31 = 17-49, 0-46 x 0-32 = 18-14, 0-46 x 0-33 = 18-60, 0-46 x 0-34 = 19-25, 0-46 x 0-35 = 19-71, 0-46 x 0-36 = 20-36, 0-46 x 0-37 = 21-1, 0-46 x 0-38 = 21-47, 0-46 x 0-39 = 22-12, 0-46 x 0-40 = 22-58, 0-46 x 0-41 = 23-23, 0-46 x 0-42 = 23-69, 0-46 x 0-43 = 24-34, 0-46 x 0-44 = 24-80, 0-46 x 0-45 = 25-45, 0-46 x 0-46 = 26-10, 0-46 x 0-47 = 26-56, 0-46 x 0-48 = 27-21, 0-46 x 0-49 = 27-67, 0-46 x 0-50 = 28-32, 0-46 x 0-51 = 28-78, 0-46 x 0-52 = 29-43, 0-46 x 0-53 = 30-8, 0-46 x 0-54 = 30-54, 0-46 x 0-55 = 31-19, 0-46 x 0-56 = 31-65, 0-46 x 0-57 = 32-30, 0-46 x 0-58 = 32-76, 0-46 x 0-59 = 33-41, 0-46 x 0-60 = 34-6, 0-46 x 0-61 = 34-52, 0-46 x 0-62 = 35-17, 0-46 x 0-63 = 35-63, 0-46 x 0-64 = 36-28, 0-46 x 0-65 = 36-74, 0-46 x 0-66 = 37-39, 0-46 x 0-67 = 38-4, 0-46 x 0-68 = 38-50, 0-46 x 0-69 = 39-15, 0-46 x 0-70 = 39-61, 0-46 x 0-71 = 40-26, 0-46 x 0-72 = 40-72, 0-46 x 0-73 = 41-37, 0-46 x 0-74 = 42-2, 0-46 x 0-75 = 42-48, 0-46 x 0-76 = 43-13, 0-46 x 0-77 = 43-59, 0-46 x 0-78 = 44-24, 0-46 x 0-79 = 44-70, 0-46 x 0-80 = 45-35, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-13, 0-47 x 0-3 = 1-60, 0-47 x 0-4 = 2-26, 0-47 x 0-5 = 2-73, 0-47 x 0-6 = 3-39, 0-47 x 0-7 = 4-5, 0-47 x 0-8 = 4-52, 0-47 x 0-9 = 5-18, 0-47 x 0-10 = 5-65, 0-47 x 0-11 = 6-31, 0-47 x 0-12 = 6-78, 0-47 x 0-13 = 7-44, 0-47 x 0-14 = 8-10, 0-47 x 0-15 = 8-57, 0-47 x 0-16 = 9-23, 0-47 x 0-17 = 9-70, 0-47 x 0-18 = 10-36, 0-47 x 0-19 = 11-2, 0-47 x 0-20 = 11-49, 0-47 x 0-21 = 12-15, 0-47 x 0-22 = 12-62, 0-47 x 0-23 = 13-28, 0-47 x 0-24 = 13-75, 0-47 x 0-25 = 14-41, 0-47 x 0-26 = 15-7, 0-47 x 0-27 = 15-54, 0-47 x 0-28 = 16-20, 0-47 x 0-29 = 16-67, 0-47 x 0-30 = 17-33, 0-47 x 0-31 = 17-80, 0-47 x 0-32 = 18-46, 0-47 x 0-33 = 19-12, 0-47 x 0-34 = 19-59, 0-47 x 0-35 = 20-25, 0-47 x 0-36 = 20-72, 0-47 x 0-37 = 21-38, 0-47 x 0-38 = 22-4, 0-47 x 0-39 = 22-51, 0-47 x 0-40 = 23-17, 0-47 x 0-41 = 23-64, 0-47 x 0-42 = 24-30, 0-47 x 0-43 = 24-77, 0-47 x 0-44 = 25-43, 0-47 x 0-45 = 26-9, 0-47 x 0-46 = 26-56, 0-47 x 0-47 = 27-22, 0-47 x 0-48 = 27-69, 0-47 x 0-49 = 28-35, 0-47 x 0-50 = 29-1, 0-47 x 0-51 = 29-48, 0-47 x 0-52 = 30-14, 0-47 x 0-53 = 30-61, 0-47 x 0-54 = 31-27, 0-47 x 0-55 = 31-74, 0-47 x 0-56 = 32-40, 0-47 x 0-57 = 33-6, 0-47 x 0-58 = 33-53, 0-47 x 0-59 = 34-19, 0-47 x 0-60 = 34-66, 0-47 x 0-61 = 35-32, 0-47 x 0-62 = 35-79, 0-47 x 0-63 = 36-45, 0-47 x 0-64 = 37-11, 0-47 x 0-65 = 37-58, 0-47 x 0-66 = 38-24, 0-47 x 0-67 = 38-71, 0-47 x 0-68 = 39-37, 0-47 x 0-69 = 40-3, 0-47 x 0-70 = 40-50, 0-47 x 0-71 = 41-16, 0-47 x 0-72 = 41-63, 0-47 x 0-73 = 42-29, 0-47 x 0-74 = 42-76, 0-47 x 0-75 = 43-42, 0-47 x 0-76 = 44-8, 0-47 x 0-77 = 44-55, 0-47 x 0-78 = 45-21, 0-47 x 0-79 = 45-68, 0-47 x 0-80 = 46-34, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-15, 0-48 x 0-3 = 1-63, 0-48 x 0-4 = 2-30, 0-48 x 0-5 = 2-78, 0-48 x 0-6 = 3-45, 0-48 x 0-7 = 4-12, 0-48 x 0-8 = 4-60, 0-48 x 0-9 = 5-27, 0-48 x 0-10 = 5-75, 0-48 x 0-11 = 6-42, 0-48 x 0-12 = 7-9, 0-48 x 0-13 = 7-57, 0-48 x 0-14 = 8-24, 0-48 x 0-15 = 8-72, 0-48 x 0-16 = 9-39, 0-48 x 0-17 = 10-6, 0-48 x 0-18 = 10-54, 0-48 x 0-19 = 11-21, 0-48 x 0-20 = 11-69, 0-48 x 0-21 = 12-36, 0-48 x 0-22 = 13-3, 0-48 x 0-23 = 13-51, 0-48 x 0-24 = 14-18, 0-48 x 0-25 = 14-66, 0-48 x 0-26 = 15-33, 0-48 x 0-27 = 16-0, 0-48 x 0-28 = 16-48, 0-48 x 0-29 = 17-15, 0-48 x 0-30 = 17-63, 0-48 x 0-31 = 18-30, 0-48 x 0-32 = 18-78, 0-48 x 0-33 = 19-45, 0-48 x 0-34 = 20-12, 0-48 x 0-35 = 20-60, 0-48 x 0-36 = 21-27, 0-48 x 0-37 = 21-75, 0-48 x 0-38 = 22-42, 0-48 x 0-39 = 23-9, 0-48 x 0-40 = 23-57, 0-48 x 0-41 = 24-24, 0-48 x 0-42 = 24-72, 0-48 x 0-43 = 25-39, 0-48 x 0-44 = 26-6, 0-48 x 0-45 = 26-54, 0-48 x 0-46 = 27-21, 0-48 x 0-47 = 27-69, 0-48 x 0-48 = 28-36, 0-48 x 0-49 = 29-3, 0-48 x 0-50 = 29-51, 0-48 x 0-51 = 30-18, 0-48 x 0-52 = 30-66, 0-48 x 0-53 = 31-33, 0-48 x 0-54 = 32-0, 0-48 x 0-55 = 32-48, 0-48 x 0-56 = 33-15, 0-48 x 0-57 = 33-63, 0-48 x 0-58 = 34-30, 0-48 x 0-59 = 34-78, 0-48 x 0-60 = 35-45, 0-48 x 0-61 = 36-12, 0-48 x 0-62 = 36-60, 0-48 x 0-63 = 37-27, 0-48 x 0-64 = 37-75, 0-48 x 0-65 = 38-42, 0-48 x 0-66 = 39-9, 0-48 x 0-67 = 39-57, 0-48 x 0-68 = 40-24, 0-48 x 0-69 = 40-72, 0-48 x 0-70 = 41-39, 0-48 x 0-71 = 42-6, 0-48 x 0-72 = 42-54, 0-48 x 0-73 = 43-21, 0-48 x 0-74 = 43-69, 0-48 x 0-75 = 44-36, 0-48 x 0-76 = 45-3, 0-48 x 0-77 = 45-51, 0-48 x 0-78 = 46-18, 0-48 x 0-79 = 46-66, 0-48 x 0-80 = 47-33, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-17, 0-49 x 0-3 = 1-66, 0-49 x 0-4 = 2-34, 0-49 x 0-5 = 3-2, 0-49 x 0-6 = 3-51, 0-49 x 0-7 = 4-19, 0-49 x 0-8 = 4-68, 0-49 x 0-9 = 5-36, 0-49 x 0-10 = 6-4, 0-49 x 0-11 = 6-53, 0-49 x 0-12 = 7-21, 0-49 x 0-13 = 7-70, 0-49 x 0-14 = 8-38, 0-49 x 0-15 = 9-6, 0-49 x 0-16 = 9-55, 0-49 x 0-17 = 10-23, 0-49 x 0-18 = 10-72, 0-49 x 0-19 = 11-40, 0-49 x 0-20 = 12-8, 0-49 x 0-21 = 12-57, 0-49 x 0-22 = 13-25, 0-49 x 0-23 = 13-74, 0-49 x 0-24 = 14-42, 0-49 x 0-25 = 15-10, 0-49 x 0-26 = 15-59, 0-49 x 0-27 = 16-27, 0-49 x 0-28 = 16-76, 0-49 x 0-29 = 17-44, 0-49 x 0-30 = 18-12, 0-49 x 0-31 = 18-61, 0-49 x 0-32 = 19-29, 0-49 x 0-33 = 19-78, 0-49 x 0-34 = 20-46, 0-49 x 0-35 = 21-14, 0-49 x 0-36 = 21-63, 0-49 x 0-37 = 22-31, 0-49 x 0-38 = 22-80, 0-49 x 0-39 = 23-48, 0-49 x 0-40 = 24-16, 0-49 x 0-41 = 24-65, 0-49 x 0-42 = 25-33, 0-49 x 0-43 = 26-1, 0-49 x 0-44 = 26-50, 0-49 x 0-45 = 27-18, 0-49 x 0-46 = 27-67, 0-49 x 0-47 = 28-35, 0-49 x 0-48 = 29-3, 0-49 x 0-49 = 29-52, 0-49 x 0-50 = 30-20, 0-49 x 0-51 = 30-69, 0-49 x 0-52 = 31-37, 0-49 x 0-53 = 32-5, 0-49 x 0-54 = 32-54, 0-49 x 0-55 = 33-22, 0-49 x 0-56 = 33-71, 0-49 x 0-57 = 34-39, 0-49 x 0-58 = 35-7, 0-49 x 0-59 = 35-56, 0-49 x 0-60 = 36-24, 0-49 x 0-61 = 36-73, 0-49 x 0-62 = 37-41, 0-49 x 0-63 = 38-9, 0-49 x 0-64 = 38-58, 0-49 x 0-65 = 39-26, 0-49 x 0-66 = 39-75, 0-49 x 0-67 = 40-43, 0-49 x 0-68 = 41-11, 0-49 x 0-69 = 41-60, 0-49 x 0-70 = 42-28, 0-49 x 0-71 = 42-77, 0-49 x 0-72 = 43-45, 0-49 x 0-73 = 44-13, 0-49 x 0-74 = 44-62, 0-49 x 0-75 = 45-30, 0-49 x 0-76 = 45-79, 0-49 x 0-77 = 46-47, 0-49 x 0-78 = 47-15, 0-49 x 0-79 = 47-64, 0-49 x 0-80 = 48-32, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-19, 0-50 x 0-3 = 1-69, 0-50 x 0-4 = 2-38, 0-50 x 0-5 = 3-7, 0-50 x 0-6 = 3-57, 0-50 x 0-7 = 4-26, 0-50 x 0-8 = 4-76, 0-50 x 0-9 = 5-45, 0-50 x 0-10 = 6-14, 0-50 x 0-11 = 6-64, 0-50 x 0-12 = 7-33, 0-50 x 0-13 = 8-2, 0-50 x 0-14 = 8-52, 0-50 x 0-15 = 9-21, 0-50 x 0-16 = 9-71, 0-50 x 0-17 = 10-40, 0-50 x 0-18 = 11-9, 0-50 x 0-19 = 11-59, 0-50 x 0-20 = 12-28, 0-50 x 0-21 = 12-78, 0-50 x 0-22 = 13-47, 0-50 x 0-23 = 14-16, 0-50 x 0-24 = 14-66, 0-50 x 0-25 = 15-35, 0-50 x 0-26 = 16-4, 0-50 x 0-27 = 16-54, 0-50 x 0-28 = 17-23, 0-50 x 0-29 = 17-73, 0-50 x 0-30 = 18-42, 0-50 x 0-31 = 19-11, 0-50 x 0-32 = 19-61, 0-50 x 0-33 = 20-30, 0-50 x 0-34 = 20-80, 0-50 x 0-35 = 21-49, 0-50 x 0-36 = 22-18, 0-50 x 0-37 = 22-68, 0-50 x 0-38 = 23-37, 0-50 x 0-39 = 24-6, 0-50 x 0-40 = 24-56, 0-50 x 0-41 = 25-25, 0-50 x 0-42 = 25-75, 0-50 x 0-43 = 26-44, 0-50 x 0-44 = 27-13, 0-50 x 0-45 = 27-63, 0-50 x 0-46 = 28-32, 0-50 x 0-47 = 29-1, 0-50 x 0-48 = 29-51, 0-50 x 0-49 = 30-20, 0-50 x 0-50 = 30-70, 0-50 x 0-51 = 31-39, 0-50 x 0-52 = 32-8, 0-50 x 0-53 = 32-58, 0-50 x 0-54 = 33-27, 0-50 x 0-55 = 33-77, 0-50 x 0-56 = 34-46, 0-50 x 0-57 = 35-15, 0-50 x 0-58 = 35-65, 0-50 x 0-59 = 36-34, 0-50 x 0-60 = 37-3, 0-50 x 0-61 = 37-53, 0-50 x 0-62 = 38-22, 0-50 x 0-63 = 38-72, 0-50 x 0-64 = 39-41, 0-50 x 0-65 = 40-10, 0-50 x 0-66 = 40-60, 0-50 x 0-67 = 41-29, 0-50 x 0-68 = 41-79, 0-50 x 0-69 = 42-48, 0-50 x 0-70 = 43-17, 0-50 x 0-71 = 43-67, 0-50 x 0-72 = 44-36, 0-50 x 0-73 = 45-5, 0-50 x 0-74 = 45-55, 0-50 x 0-75 = 46-24, 0-50 x 0-76 = 46-74, 0-50 x 0-77 = 47-43, 0-50 x 0-78 = 48-12, 0-50 x 0-79 = 48-62, 0-50 x 0-80 = 49-31, 
