0-31 x 0-1 = 0-31, 0-31 x 0-2 = 0-62, 0-31 x 0-3 = 1-14, 0-31 x 0-4 = 1-45, 0-31 x 0-5 = 1-76, 0-31 x 0-6 = 2-28, 0-31 x 0-7 = 2-59, 0-31 x 0-8 = 3-11, 0-31 x 0-9 = 3-42, 0-31 x 0-10 = 3-73, 0-31 x 0-11 = 4-25, 0-31 x 0-12 = 4-56, 0-31 x 0-13 = 5-8, 0-31 x 0-14 = 5-39, 0-31 x 0-15 = 5-70, 0-31 x 0-16 = 6-22, 0-31 x 0-17 = 6-53, 0-31 x 0-18 = 7-5, 0-31 x 0-19 = 7-36, 0-31 x 0-20 = 7-67, 0-31 x 0-21 = 8-19, 0-31 x 0-22 = 8-50, 0-31 x 0-23 = 9-2, 0-31 x 0-24 = 9-33, 0-31 x 0-25 = 9-64, 0-31 x 0-26 = 10-16, 0-31 x 0-27 = 10-47, 0-31 x 0-28 = 10-78, 0-31 x 0-29 = 11-30, 0-31 x 0-30 = 11-61, 0-31 x 0-31 = 12-13, 0-31 x 0-32 = 12-44, 0-31 x 0-33 = 12-75, 0-31 x 0-34 = 13-27, 0-31 x 0-35 = 13-58, 0-31 x 0-36 = 14-10, 0-31 x 0-37 = 14-41, 0-31 x 0-38 = 14-72, 0-31 x 0-39 = 15-24, 0-31 x 0-40 = 15-55, 0-31 x 0-41 = 16-7, 0-31 x 0-42 = 16-38, 0-31 x 0-43 = 16-69, 0-31 x 0-44 = 17-21, 0-31 x 0-45 = 17-52, 0-31 x 0-46 = 18-4, 0-31 x 0-47 = 18-35, 0-31 x 0-48 = 18-66, 0-31 x 0-49 = 19-18, 0-31 x 0-50 = 19-49, 0-31 x 0-51 = 20-1, 0-31 x 0-52 = 20-32, 0-31 x 0-53 = 20-63, 0-31 x 0-54 = 21-15, 0-31 x 0-55 = 21-46, 0-31 x 0-56 = 21-77, 0-31 x 0-57 = 22-29, 0-31 x 0-58 = 22-60, 0-31 x 0-59 = 23-12, 0-31 x 0-60 = 23-43, 0-31 x 0-61 = 23-74, 0-31 x 0-62 = 24-26, 0-31 x 0-63 = 24-57, 0-31 x 0-64 = 25-9, 0-31 x 0-65 = 25-40, 0-31 x 0-66 = 25-71, 0-31 x 0-67 = 26-23, 0-31 x 0-68 = 26-54, 0-31 x 0-69 = 27-6, 0-31 x 0-70 = 27-37, 0-31 x 0-71 = 27-68, 0-31 x 0-72 = 28-20, 0-31 x 0-73 = 28-51, 0-31 x 0-74 = 29-3, 0-31 x 0-75 = 29-34, 0-31 x 0-76 = 29-65, 0-31 x 0-77 = 30-17, 0-31 x 0-78 = 30-48, 
0-32 x 0-1 = 0-32, 0-32 x 0-2 = 0-64, 0-32 x 0-3 = 1-17, 0-32 x 0-4 = 1-49, 0-32 x 0-5 = 2-2, 0-32 x 0-6 = 2-34, 0-32 x 0-7 = 2-66, 0-32 x 0-8 = 3-19, 0-32 x 0-9 = 3-51, 0-32 x 0-10 = 4-4, 0-32 x 0-11 = 4-36, 0-32 x 0-12 = 4-68, 0-32 x 0-13 = 5-21, 0-32 x 0-14 = 5-53, 0-32 x 0-15 = 6-6, 0-32 x 0-16 = 6-38, 0-32 x 0-17 = 6-70, 0-32 x 0-18 = 7-23, 0-32 x 0-19 = 7-55, 0-32 x 0-20 = 8-8, 0-32 x 0-21 = 8-40, 0-32 x 0-22 = 8-72, 0-32 x 0-23 = 9-25, 0-32 x 0-24 = 9-57, 0-32 x 0-25 = 10-10, 0-32 x 0-26 = 10-42, 0-32 x 0-27 = 10-74, 0-32 x 0-28 = 11-27, 0-32 x 0-29 = 11-59, 0-32 x 0-30 = 12-12, 0-32 x 0-31 = 12-44, 0-32 x 0-32 = 12-76, 0-32 x 0-33 = 13-29, 0-32 x 0-34 = 13-61, 0-32 x 0-35 = 14-14, 0-32 x 0-36 = 14-46, 0-32 x 0-37 = 14-78, 0-32 x 0-38 = 15-31, 0-32 x 0-39 = 15-63, 0-32 x 0-40 = 16-16, 0-32 x 0-41 = 16-48, 0-32 x 0-42 = 17-1, 0-32 x 0-43 = 17-33, 0-32 x 0-44 = 17-65, 0-32 x 0-45 = 18-18, 0-32 x 0-46 = 18-50, 0-32 x 0-47 = 19-3, 0-32 x 0-48 = 19-35, 0-32 x 0-49 = 19-67, 0-32 x 0-50 = 20-20, 0-32 x 0-51 = 20-52, 0-32 x 0-52 = 21-5, 0-32 x 0-53 = 21-37, 0-32 x 0-54 = 21-69, 0-32 x 0-55 = 22-22, 0-32 x 0-56 = 22-54, 0-32 x 0-57 = 23-7, 0-32 x 0-58 = 23-39, 0-32 x 0-59 = 23-71, 0-32 x 0-60 = 24-24, 0-32 x 0-61 = 24-56, 0-32 x 0-62 = 25-9, 0-32 x 0-63 = 25-41, 0-32 x 0-64 = 25-73, 0-32 x 0-65 = 26-26, 0-32 x 0-66 = 26-58, 0-32 x 0-67 = 27-11, 0-32 x 0-68 = 27-43, 0-32 x 0-69 = 27-75, 0-32 x 0-70 = 28-28, 0-32 x 0-71 = 28-60, 0-32 x 0-72 = 29-13, 0-32 x 0-73 = 29-45, 0-32 x 0-74 = 29-77, 0-32 x 0-75 = 30-30, 0-32 x 0-76 = 30-62, 0-32 x 0-77 = 31-15, 0-32 x 0-78 = 31-47, 
0-33 x 0-1 = 0-33, 0-33 x 0-2 = 0-66, 0-33 x 0-3 = 1-20, 0-33 x 0-4 = 1-53, 0-33 x 0-5 = 2-7, 0-33 x 0-6 = 2-40, 0-33 x 0-7 = 2-73, 0-33 x 0-8 = 3-27, 0-33 x 0-9 = 3-60, 0-33 x 0-10 = 4-14, 0-33 x 0-11 = 4-47, 0-33 x 0-12 = 5-1, 0-33 x 0-13 = 5-34, 0-33 x 0-14 = 5-67, 0-33 x 0-15 = 6-21, 0-33 x 0-16 = 6-54, 0-33 x 0-17 = 7-8, 0-33 x 0-18 = 7-41, 0-33 x 0-19 = 7-74, 0-33 x 0-20 = 8-28, 0-33 x 0-21 = 8-61, 0-33 x 0-22 = 9-15, 0-33 x 0-23 = 9-48, 0-33 x 0-24 = 10-2, 0-33 x 0-25 = 10-35, 0-33 x 0-26 = 10-68, 0-33 x 0-27 = 11-22, 0-33 x 0-28 = 11-55, 0-33 x 0-29 = 12-9, 0-33 x 0-30 = 12-42, 0-33 x 0-31 = 12-75, 0-33 x 0-32 = 13-29, 0-33 x 0-33 = 13-62, 0-33 x 0-34 = 14-16, 0-33 x 0-35 = 14-49, 0-33 x 0-36 = 15-3, 0-33 x 0-37 = 15-36, 0-33 x 0-38 = 15-69, 0-33 x 0-39 = 16-23, 0-33 x 0-40 = 16-56, 0-33 x 0-41 = 17-10, 0-33 x 0-42 = 17-43, 0-33 x 0-43 = 17-76, 0-33 x 0-44 = 18-30, 0-33 x 0-45 = 18-63, 0-33 x 0-46 = 19-17, 0-33 x 0-47 = 19-50, 0-33 x 0-48 = 20-4, 0-33 x 0-49 = 20-37, 0-33 x 0-50 = 20-70, 0-33 x 0-51 = 21-24, 0-33 x 0-52 = 21-57, 0-33 x 0-53 = 22-11, 0-33 x 0-54 = 22-44, 0-33 x 0-55 = 22-77, 0-33 x 0-56 = 23-31, 0-33 x 0-57 = 23-64, 0-33 x 0-58 = 24-18, 0-33 x 0-59 = 24-51, 0-33 x 0-60 = 25-5, 0-33 x 0-61 = 25-38, 0-33 x 0-62 = 25-71, 0-33 x 0-63 = 26-25, 0-33 x 0-64 = 26-58, 0-33 x 0-65 = 27-12, 0-33 x 0-66 = 27-45, 0-33 x 0-67 = 27-78, 0-33 x 0-68 = 28-32, 0-33 x 0-69 = 28-65, 0-33 x 0-70 = 29-19, 0-33 x 0-71 = 29-52, 0-33 x 0-72 = 30-6, 0-33 x 0-73 = 30-39, 0-33 x 0-74 = 30-72, 0-33 x 0-75 = 31-26, 0-33 x 0-76 = 31-59, 0-33 x 0-77 = 32-13, 0-33 x 0-78 = 32-46, 
0-34 x 0-1 = 0-34, 0-34 x 0-2 = 0-68, 0-34 x 0-3 = 1-23, 0-34 x 0-4 = 1-57, 0-34 x 0-5 = 2-12, 0-34 x 0-6 = 2-46, 0-34 x 0-7 = 3-1, 0-34 x 0-8 = 3-35, 0-34 x 0-9 = 3-69, 0-34 x 0-10 = 4-24, 0-34 x 0-11 = 4-58, 0-34 x 0-12 = 5-13, 0-34 x 0-13 = 5-47, 0-34 x 0-14 = 6-2, 0-34 x 0-15 = 6-36, 0-34 x 0-16 = 6-70, 0-34 x 0-17 = 7-25, 0-34 x 0-18 = 7-59, 0-34 x 0-19 = 8-14, 0-34 x 0-20 = 8-48, 0-34 x 0-21 = 9-3, 0-34 x 0-22 = 9-37, 0-34 x 0-23 = 9-71, 0-34 x 0-24 = 10-26, 0-34 x 0-25 = 10-60, 0-34 x 0-26 = 11-15, 0-34 x 0-27 = 11-49, 0-34 x 0-28 = 12-4, 0-34 x 0-29 = 12-38, 0-34 x 0-30 = 12-72, 0-34 x 0-31 = 13-27, 0-34 x 0-32 = 13-61, 0-34 x 0-33 = 14-16, 0-34 x 0-34 = 14-50, 0-34 x 0-35 = 15-5, 0-34 x 0-36 = 15-39, 0-34 x 0-37 = 15-73, 0-34 x 0-38 = 16-28, 0-34 x 0-39 = 16-62, 0-34 x 0-40 = 17-17, 0-34 x 0-41 = 17-51, 0-34 x 0-42 = 18-6, 0-34 x 0-43 = 18-40, 0-34 x 0-44 = 18-74, 0-34 x 0-45 = 19-29, 0-34 x 0-46 = 19-63, 0-34 x 0-47 = 20-18, 0-34 x 0-48 = 20-52, 0-34 x 0-49 = 21-7, 0-34 x 0-50 = 21-41, 0-34 x 0-51 = 21-75, 0-34 x 0-52 = 22-30, 0-34 x 0-53 = 22-64, 0-34 x 0-54 = 23-19, 0-34 x 0-55 = 23-53, 0-34 x 0-56 = 24-8, 0-34 x 0-57 = 24-42, 0-34 x 0-58 = 24-76, 0-34 x 0-59 = 25-31, 0-34 x 0-60 = 25-65, 0-34 x 0-61 = 26-20, 0-34 x 0-62 = 26-54, 0-34 x 0-63 = 27-9, 0-34 x 0-64 = 27-43, 0-34 x 0-65 = 27-77, 0-34 x 0-66 = 28-32, 0-34 x 0-67 = 28-66, 0-34 x 0-68 = 29-21, 0-34 x 0-69 = 29-55, 0-34 x 0-70 = 30-10, 0-34 x 0-71 = 30-44, 0-34 x 0-72 = 30-78, 0-34 x 0-73 = 31-33, 0-34 x 0-74 = 31-67, 0-34 x 0-75 = 32-22, 0-34 x 0-76 = 32-56, 0-34 x 0-77 = 33-11, 0-34 x 0-78 = 33-45, 
0-35 x 0-1 = 0-35, 0-35 x 0-2 = 0-70, 0-35 x 0-3 = 1-26, 0-35 x 0-4 = 1-61, 0-35 x 0-5 = 2-17, 0-35 x 0-6 = 2-52, 0-35 x 0-7 = 3-8, 0-35 x 0-8 = 3-43, 0-35 x 0-9 = 3-78, 0-35 x 0-10 = 4-34, 0-35 x 0-11 = 4-69, 0-35 x 0-12 = 5-25, 0-35 x 0-13 = 5-60, 0-35 x 0-14 = 6-16, 0-35 x 0-15 = 6-51, 0-35 x 0-16 = 7-7, 0-35 x 0-17 = 7-42, 0-35 x 0-18 = 7-77, 0-35 x 0-19 = 8-33, 0-35 x 0-20 = 8-68, 0-35 x 0-21 = 9-24, 0-35 x 0-22 = 9-59, 0-35 x 0-23 = 10-15, 0-35 x 0-24 = 10-50, 0-35 x 0-25 = 11-6, 0-35 x 0-26 = 11-41, 0-35 x 0-27 = 11-76, 0-35 x 0-28 = 12-32, 0-35 x 0-29 = 12-67, 0-35 x 0-30 = 13-23, 0-35 x 0-31 = 13-58, 0-35 x 0-32 = 14-14, 0-35 x 0-33 = 14-49, 0-35 x 0-34 = 15-5, 0-35 x 0-35 = 15-40, 0-35 x 0-36 = 15-75, 0-35 x 0-37 = 16-31, 0-35 x 0-38 = 16-66, 0-35 x 0-39 = 17-22, 0-35 x 0-40 = 17-57, 0-35 x 0-41 = 18-13, 0-35 x 0-42 = 18-48, 0-35 x 0-43 = 19-4, 0-35 x 0-44 = 19-39, 0-35 x 0-45 = 19-74, 0-35 x 0-46 = 20-30, 0-35 x 0-47 = 20-65, 0-35 x 0-48 = 21-21, 0-35 x 0-49 = 21-56, 0-35 x 0-50 = 22-12, 0-35 x 0-51 = 22-47, 0-35 x 0-52 = 23-3, 0-35 x 0-53 = 23-38, 0-35 x 0-54 = 23-73, 0-35 x 0-55 = 24-29, 0-35 x 0-56 = 24-64, 0-35 x 0-57 = 25-20, 0-35 x 0-58 = 25-55, 0-35 x 0-59 = 26-11, 0-35 x 0-60 = 26-46, 0-35 x 0-61 = 27-2, 0-35 x 0-62 = 27-37, 0-35 x 0-63 = 27-72, 0-35 x 0-64 = 28-28, 0-35 x 0-65 = 28-63, 0-35 x 0-66 = 29-19, 0-35 x 0-67 = 29-54, 0-35 x 0-68 = 30-10, 0-35 x 0-69 = 30-45, 0-35 x 0-70 = 31-1, 0-35 x 0-71 = 31-36, 0-35 x 0-72 = 31-71, 0-35 x 0-73 = 32-27, 0-35 x 0-74 = 32-62, 0-35 x 0-75 = 33-18, 0-35 x 0-76 = 33-53, 0-35 x 0-77 = 34-9, 0-35 x 0-78 = 34-44, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 0-72, 0-36 x 0-3 = 1-29, 0-36 x 0-4 = 1-65, 0-36 x 0-5 = 2-22, 0-36 x 0-6 = 2-58, 0-36 x 0-7 = 3-15, 0-36 x 0-8 = 3-51, 0-36 x 0-9 = 4-8, 0-36 x 0-10 = 4-44, 0-36 x 0-11 = 5-1, 0-36 x 0-12 = 5-37, 0-36 x 0-13 = 5-73, 0-36 x 0-14 = 6-30, 0-36 x 0-15 = 6-66, 0-36 x 0-16 = 7-23, 0-36 x 0-17 = 7-59, 0-36 x 0-18 = 8-16, 0-36 x 0-19 = 8-52, 0-36 x 0-20 = 9-9, 0-36 x 0-21 = 9-45, 0-36 x 0-22 = 10-2, 0-36 x 0-23 = 10-38, 0-36 x 0-24 = 10-74, 0-36 x 0-25 = 11-31, 0-36 x 0-26 = 11-67, 0-36 x 0-27 = 12-24, 0-36 x 0-28 = 12-60, 0-36 x 0-29 = 13-17, 0-36 x 0-30 = 13-53, 0-36 x 0-31 = 14-10, 0-36 x 0-32 = 14-46, 0-36 x 0-33 = 15-3, 0-36 x 0-34 = 15-39, 0-36 x 0-35 = 15-75, 0-36 x 0-36 = 16-32, 0-36 x 0-37 = 16-68, 0-36 x 0-38 = 17-25, 0-36 x 0-39 = 17-61, 0-36 x 0-40 = 18-18, 0-36 x 0-41 = 18-54, 0-36 x 0-42 = 19-11, 0-36 x 0-43 = 19-47, 0-36 x 0-44 = 20-4, 0-36 x 0-45 = 20-40, 0-36 x 0-46 = 20-76, 0-36 x 0-47 = 21-33, 0-36 x 0-48 = 21-69, 0-36 x 0-49 = 22-26, 0-36 x 0-50 = 22-62, 0-36 x 0-51 = 23-19, 0-36 x 0-52 = 23-55, 0-36 x 0-53 = 24-12, 0-36 x 0-54 = 24-48, 0-36 x 0-55 = 25-5, 0-36 x 0-56 = 25-41, 0-36 x 0-57 = 25-77, 0-36 x 0-58 = 26-34, 0-36 x 0-59 = 26-70, 0-36 x 0-60 = 27-27, 0-36 x 0-61 = 27-63, 0-36 x 0-62 = 28-20, 0-36 x 0-63 = 28-56, 0-36 x 0-64 = 29-13, 0-36 x 0-65 = 29-49, 0-36 x 0-66 = 30-6, 0-36 x 0-67 = 30-42, 0-36 x 0-68 = 30-78, 0-36 x 0-69 = 31-35, 0-36 x 0-70 = 31-71, 0-36 x 0-71 = 32-28, 0-36 x 0-72 = 32-64, 0-36 x 0-73 = 33-21, 0-36 x 0-74 = 33-57, 0-36 x 0-75 = 34-14, 0-36 x 0-76 = 34-50, 0-36 x 0-77 = 35-7, 0-36 x 0-78 = 35-43, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 0-74, 0-37 x 0-3 = 1-32, 0-37 x 0-4 = 1-69, 0-37 x 0-5 = 2-27, 0-37 x 0-6 = 2-64, 0-37 x 0-7 = 3-22, 0-37 x 0-8 = 3-59, 0-37 x 0-9 = 4-17, 0-37 x 0-10 = 4-54, 0-37 x 0-11 = 5-12, 0-37 x 0-12 = 5-49, 0-37 x 0-13 = 6-7, 0-37 x 0-14 = 6-44, 0-37 x 0-15 = 7-2, 0-37 x 0-16 = 7-39, 0-37 x 0-17 = 7-76, 0-37 x 0-18 = 8-34, 0-37 x 0-19 = 8-71, 0-37 x 0-20 = 9-29, 0-37 x 0-21 = 9-66, 0-37 x 0-22 = 10-24, 0-37 x 0-23 = 10-61, 0-37 x 0-24 = 11-19, 0-37 x 0-25 = 11-56, 0-37 x 0-26 = 12-14, 0-37 x 0-27 = 12-51, 0-37 x 0-28 = 13-9, 0-37 x 0-29 = 13-46, 0-37 x 0-30 = 14-4, 0-37 x 0-31 = 14-41, 0-37 x 0-32 = 14-78, 0-37 x 0-33 = 15-36, 0-37 x 0-34 = 15-73, 0-37 x 0-35 = 16-31, 0-37 x 0-36 = 16-68, 0-37 x 0-37 = 17-26, 0-37 x 0-38 = 17-63, 0-37 x 0-39 = 18-21, 0-37 x 0-40 = 18-58, 0-37 x 0-41 = 19-16, 0-37 x 0-42 = 19-53, 0-37 x 0-43 = 20-11, 0-37 x 0-44 = 20-48, 0-37 x 0-45 = 21-6, 0-37 x 0-46 = 21-43, 0-37 x 0-47 = 22-1, 0-37 x 0-48 = 22-38, 0-37 x 0-49 = 22-75, 0-37 x 0-50 = 23-33, 0-37 x 0-51 = 23-70, 0-37 x 0-52 = 24-28, 0-37 x 0-53 = 24-65, 0-37 x 0-54 = 25-23, 0-37 x 0-55 = 25-60, 0-37 x 0-56 = 26-18, 0-37 x 0-57 = 26-55, 0-37 x 0-58 = 27-13, 0-37 x 0-59 = 27-50, 0-37 x 0-60 = 28-8, 0-37 x 0-61 = 28-45, 0-37 x 0-62 = 29-3, 0-37 x 0-63 = 29-40, 0-37 x 0-64 = 29-77, 0-37 x 0-65 = 30-35, 0-37 x 0-66 = 30-72, 0-37 x 0-67 = 31-30, 0-37 x 0-68 = 31-67, 0-37 x 0-69 = 32-25, 0-37 x 0-70 = 32-62, 0-37 x 0-71 = 33-20, 0-37 x 0-72 = 33-57, 0-37 x 0-73 = 34-15, 0-37 x 0-74 = 34-52, 0-37 x 0-75 = 35-10, 0-37 x 0-76 = 35-47, 0-37 x 0-77 = 36-5, 0-37 x 0-78 = 36-42, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 0-76, 0-38 x 0-3 = 1-35, 0-38 x 0-4 = 1-73, 0-38 x 0-5 = 2-32, 0-38 x 0-6 = 2-70, 0-38 x 0-7 = 3-29, 0-38 x 0-8 = 3-67, 0-38 x 0-9 = 4-26, 0-38 x 0-10 = 4-64, 0-38 x 0-11 = 5-23, 0-38 x 0-12 = 5-61, 0-38 x 0-13 = 6-20, 0-38 x 0-14 = 6-58, 0-38 x 0-15 = 7-17, 0-38 x 0-16 = 7-55, 0-38 x 0-17 = 8-14, 0-38 x 0-18 = 8-52, 0-38 x 0-19 = 9-11, 0-38 x 0-20 = 9-49, 0-38 x 0-21 = 10-8, 0-38 x 0-22 = 10-46, 0-38 x 0-23 = 11-5, 0-38 x 0-24 = 11-43, 0-38 x 0-25 = 12-2, 0-38 x 0-26 = 12-40, 0-38 x 0-27 = 12-78, 0-38 x 0-28 = 13-37, 0-38 x 0-29 = 13-75, 0-38 x 0-30 = 14-34, 0-38 x 0-31 = 14-72, 0-38 x 0-32 = 15-31, 0-38 x 0-33 = 15-69, 0-38 x 0-34 = 16-28, 0-38 x 0-35 = 16-66, 0-38 x 0-36 = 17-25, 0-38 x 0-37 = 17-63, 0-38 x 0-38 = 18-22, 0-38 x 0-39 = 18-60, 0-38 x 0-40 = 19-19, 0-38 x 0-41 = 19-57, 0-38 x 0-42 = 20-16, 0-38 x 0-43 = 20-54, 0-38 x 0-44 = 21-13, 0-38 x 0-45 = 21-51, 0-38 x 0-46 = 22-10, 0-38 x 0-47 = 22-48, 0-38 x 0-48 = 23-7, 0-38 x 0-49 = 23-45, 0-38 x 0-50 = 24-4, 0-38 x 0-51 = 24-42, 0-38 x 0-52 = 25-1, 0-38 x 0-53 = 25-39, 0-38 x 0-54 = 25-77, 0-38 x 0-55 = 26-36, 0-38 x 0-56 = 26-74, 0-38 x 0-57 = 27-33, 0-38 x 0-58 = 27-71, 0-38 x 0-59 = 28-30, 0-38 x 0-60 = 28-68, 0-38 x 0-61 = 29-27, 0-38 x 0-62 = 29-65, 0-38 x 0-63 = 30-24, 0-38 x 0-64 = 30-62, 0-38 x 0-65 = 31-21, 0-38 x 0-66 = 31-59, 0-38 x 0-67 = 32-18, 0-38 x 0-68 = 32-56, 0-38 x 0-69 = 33-15, 0-38 x 0-70 = 33-53, 0-38 x 0-71 = 34-12, 0-38 x 0-72 = 34-50, 0-38 x 0-73 = 35-9, 0-38 x 0-74 = 35-47, 0-38 x 0-75 = 36-6, 0-38 x 0-76 = 36-44, 0-38 x 0-77 = 37-3, 0-38 x 0-78 = 37-41, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 0-78, 0-39 x 0-3 = 1-38, 0-39 x 0-4 = 1-77, 0-39 x 0-5 = 2-37, 0-39 x 0-6 = 2-76, 0-39 x 0-7 = 3-36, 0-39 x 0-8 = 3-75, 0-39 x 0-9 = 4-35, 0-39 x 0-10 = 4-74, 0-39 x 0-11 = 5-34, 0-39 x 0-12 = 5-73, 0-39 x 0-13 = 6-33, 0-39 x 0-14 = 6-72, 0-39 x 0-15 = 7-32, 0-39 x 0-16 = 7-71, 0-39 x 0-17 = 8-31, 0-39 x 0-18 = 8-70, 0-39 x 0-19 = 9-30, 0-39 x 0-20 = 9-69, 0-39 x 0-21 = 10-29, 0-39 x 0-22 = 10-68, 0-39 x 0-23 = 11-28, 0-39 x 0-24 = 11-67, 0-39 x 0-25 = 12-27, 0-39 x 0-26 = 12-66, 0-39 x 0-27 = 13-26, 0-39 x 0-28 = 13-65, 0-39 x 0-29 = 14-25, 0-39 x 0-30 = 14-64, 0-39 x 0-31 = 15-24, 0-39 x 0-32 = 15-63, 0-39 x 0-33 = 16-23, 0-39 x 0-34 = 16-62, 0-39 x 0-35 = 17-22, 0-39 x 0-36 = 17-61, 0-39 x 0-37 = 18-21, 0-39 x 0-38 = 18-60, 0-39 x 0-39 = 19-20, 0-39 x 0-40 = 19-59, 0-39 x 0-41 = 20-19, 0-39 x 0-42 = 20-58, 0-39 x 0-43 = 21-18, 0-39 x 0-44 = 21-57, 0-39 x 0-45 = 22-17, 0-39 x 0-46 = 22-56, 0-39 x 0-47 = 23-16, 0-39 x 0-48 = 23-55, 0-39 x 0-49 = 24-15, 0-39 x 0-50 = 24-54, 0-39 x 0-51 = 25-14, 0-39 x 0-52 = 25-53, 0-39 x 0-53 = 26-13, 0-39 x 0-54 = 26-52, 0-39 x 0-55 = 27-12, 0-39 x 0-56 = 27-51, 0-39 x 0-57 = 28-11, 0-39 x 0-58 = 28-50, 0-39 x 0-59 = 29-10, 0-39 x 0-60 = 29-49, 0-39 x 0-61 = 30-9, 0-39 x 0-62 = 30-48, 0-39 x 0-63 = 31-8, 0-39 x 0-64 = 31-47, 0-39 x 0-65 = 32-7, 0-39 x 0-66 = 32-46, 0-39 x 0-67 = 33-6, 0-39 x 0-68 = 33-45, 0-39 x 0-69 = 34-5, 0-39 x 0-70 = 34-44, 0-39 x 0-71 = 35-4, 0-39 x 0-72 = 35-43, 0-39 x 0-73 = 36-3, 0-39 x 0-74 = 36-42, 0-39 x 0-75 = 37-2, 0-39 x 0-76 = 37-41, 0-39 x 0-77 = 38-1, 0-39 x 0-78 = 38-40, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-1, 0-40 x 0-3 = 1-41, 0-40 x 0-4 = 2-2, 0-40 x 0-5 = 2-42, 0-40 x 0-6 = 3-3, 0-40 x 0-7 = 3-43, 0-40 x 0-8 = 4-4, 0-40 x 0-9 = 4-44, 0-40 x 0-10 = 5-5, 0-40 x 0-11 = 5-45, 0-40 x 0-12 = 6-6, 0-40 x 0-13 = 6-46, 0-40 x 0-14 = 7-7, 0-40 x 0-15 = 7-47, 0-40 x 0-16 = 8-8, 0-40 x 0-17 = 8-48, 0-40 x 0-18 = 9-9, 0-40 x 0-19 = 9-49, 0-40 x 0-20 = 10-10, 0-40 x 0-21 = 10-50, 0-40 x 0-22 = 11-11, 0-40 x 0-23 = 11-51, 0-40 x 0-24 = 12-12, 0-40 x 0-25 = 12-52, 0-40 x 0-26 = 13-13, 0-40 x 0-27 = 13-53, 0-40 x 0-28 = 14-14, 0-40 x 0-29 = 14-54, 0-40 x 0-30 = 15-15, 0-40 x 0-31 = 15-55, 0-40 x 0-32 = 16-16, 0-40 x 0-33 = 16-56, 0-40 x 0-34 = 17-17, 0-40 x 0-35 = 17-57, 0-40 x 0-36 = 18-18, 0-40 x 0-37 = 18-58, 0-40 x 0-38 = 19-19, 0-40 x 0-39 = 19-59, 0-40 x 0-40 = 20-20, 0-40 x 0-41 = 20-60, 0-40 x 0-42 = 21-21, 0-40 x 0-43 = 21-61, 0-40 x 0-44 = 22-22, 0-40 x 0-45 = 22-62, 0-40 x 0-46 = 23-23, 0-40 x 0-47 = 23-63, 0-40 x 0-48 = 24-24, 0-40 x 0-49 = 24-64, 0-40 x 0-50 = 25-25, 0-40 x 0-51 = 25-65, 0-40 x 0-52 = 26-26, 0-40 x 0-53 = 26-66, 0-40 x 0-54 = 27-27, 0-40 x 0-55 = 27-67, 0-40 x 0-56 = 28-28, 0-40 x 0-57 = 28-68, 0-40 x 0-58 = 29-29, 0-40 x 0-59 = 29-69, 0-40 x 0-60 = 30-30, 0-40 x 0-61 = 30-70, 0-40 x 0-62 = 31-31, 0-40 x 0-63 = 31-71, 0-40 x 0-64 = 32-32, 0-40 x 0-65 = 32-72, 0-40 x 0-66 = 33-33, 0-40 x 0-67 = 33-73, 0-40 x 0-68 = 34-34, 0-40 x 0-69 = 34-74, 0-40 x 0-70 = 35-35, 0-40 x 0-71 = 35-75, 0-40 x 0-72 = 36-36, 0-40 x 0-73 = 36-76, 0-40 x 0-74 = 37-37, 0-40 x 0-75 = 37-77, 0-40 x 0-76 = 38-38, 0-40 x 0-77 = 38-78, 0-40 x 0-78 = 39-39, 
