0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-28, 0-47 x 0-3 = 2-9, 0-47 x 0-4 = 2-56, 0-47 x 0-5 = 3-37, 0-47 x 0-6 = 4-18, 0-47 x 0-7 = 4-65, 0-47 x 0-8 = 5-46, 0-47 x 0-9 = 6-27, 0-47 x 0-10 = 7-8, 0-47 x 0-11 = 7-55, 0-47 x 0-12 = 8-36, 0-47 x 0-13 = 9-17, 0-47 x 0-14 = 9-64, 0-47 x 0-15 = 10-45, 0-47 x 0-16 = 11-26, 0-47 x 0-17 = 12-7, 0-47 x 0-18 = 12-54, 0-47 x 0-19 = 13-35, 0-47 x 0-20 = 14-16, 0-47 x 0-21 = 14-63, 0-47 x 0-22 = 15-44, 0-47 x 0-23 = 16-25, 0-47 x 0-24 = 17-6, 0-47 x 0-25 = 17-53, 0-47 x 0-26 = 18-34, 0-47 x 0-27 = 19-15, 0-47 x 0-28 = 19-62, 0-47 x 0-29 = 20-43, 0-47 x 0-30 = 21-24, 0-47 x 0-31 = 22-5, 0-47 x 0-32 = 22-52, 0-47 x 0-33 = 23-33, 0-47 x 0-34 = 24-14, 0-47 x 0-35 = 24-61, 0-47 x 0-36 = 25-42, 0-47 x 0-37 = 26-23, 0-47 x 0-38 = 27-4, 0-47 x 0-39 = 27-51, 0-47 x 0-40 = 28-32, 0-47 x 0-41 = 29-13, 0-47 x 0-42 = 29-60, 0-47 x 0-43 = 30-41, 0-47 x 0-44 = 31-22, 0-47 x 0-45 = 32-3, 0-47 x 0-46 = 32-50, 0-47 x 0-47 = 33-31, 0-47 x 0-48 = 34-12, 0-47 x 0-49 = 34-59, 0-47 x 0-50 = 35-40, 0-47 x 0-51 = 36-21, 0-47 x 0-52 = 37-2, 0-47 x 0-53 = 37-49, 0-47 x 0-54 = 38-30, 0-47 x 0-55 = 39-11, 0-47 x 0-56 = 39-58, 0-47 x 0-57 = 40-39, 0-47 x 0-58 = 41-20, 0-47 x 0-59 = 42-1, 0-47 x 0-60 = 42-48, 0-47 x 0-61 = 43-29, 0-47 x 0-62 = 44-10, 0-47 x 0-63 = 44-57, 0-47 x 0-64 = 45-38, 0-47 x 0-65 = 46-19, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-30, 0-48 x 0-3 = 2-12, 0-48 x 0-4 = 2-60, 0-48 x 0-5 = 3-42, 0-48 x 0-6 = 4-24, 0-48 x 0-7 = 5-6, 0-48 x 0-8 = 5-54, 0-48 x 0-9 = 6-36, 0-48 x 0-10 = 7-18, 0-48 x 0-11 = 8-0, 0-48 x 0-12 = 8-48, 0-48 x 0-13 = 9-30, 0-48 x 0-14 = 10-12, 0-48 x 0-15 = 10-60, 0-48 x 0-16 = 11-42, 0-48 x 0-17 = 12-24, 0-48 x 0-18 = 13-6, 0-48 x 0-19 = 13-54, 0-48 x 0-20 = 14-36, 0-48 x 0-21 = 15-18, 0-48 x 0-22 = 16-0, 0-48 x 0-23 = 16-48, 0-48 x 0-24 = 17-30, 0-48 x 0-25 = 18-12, 0-48 x 0-26 = 18-60, 0-48 x 0-27 = 19-42, 0-48 x 0-28 = 20-24, 0-48 x 0-29 = 21-6, 0-48 x 0-30 = 21-54, 0-48 x 0-31 = 22-36, 0-48 x 0-32 = 23-18, 0-48 x 0-33 = 24-0, 0-48 x 0-34 = 24-48, 0-48 x 0-35 = 25-30, 0-48 x 0-36 = 26-12, 0-48 x 0-37 = 26-60, 0-48 x 0-38 = 27-42, 0-48 x 0-39 = 28-24, 0-48 x 0-40 = 29-6, 0-48 x 0-41 = 29-54, 0-48 x 0-42 = 30-36, 0-48 x 0-43 = 31-18, 0-48 x 0-44 = 32-0, 0-48 x 0-45 = 32-48, 0-48 x 0-46 = 33-30, 0-48 x 0-47 = 34-12, 0-48 x 0-48 = 34-60, 0-48 x 0-49 = 35-42, 0-48 x 0-50 = 36-24, 0-48 x 0-51 = 37-6, 0-48 x 0-52 = 37-54, 0-48 x 0-53 = 38-36, 0-48 x 0-54 = 39-18, 0-48 x 0-55 = 40-0, 0-48 x 0-56 = 40-48, 0-48 x 0-57 = 41-30, 0-48 x 0-58 = 42-12, 0-48 x 0-59 = 42-60, 0-48 x 0-60 = 43-42, 0-48 x 0-61 = 44-24, 0-48 x 0-62 = 45-6, 0-48 x 0-63 = 45-54, 0-48 x 0-64 = 46-36, 0-48 x 0-65 = 47-18, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-32, 0-49 x 0-3 = 2-15, 0-49 x 0-4 = 2-64, 0-49 x 0-5 = 3-47, 0-49 x 0-6 = 4-30, 0-49 x 0-7 = 5-13, 0-49 x 0-8 = 5-62, 0-49 x 0-9 = 6-45, 0-49 x 0-10 = 7-28, 0-49 x 0-11 = 8-11, 0-49 x 0-12 = 8-60, 0-49 x 0-13 = 9-43, 0-49 x 0-14 = 10-26, 0-49 x 0-15 = 11-9, 0-49 x 0-16 = 11-58, 0-49 x 0-17 = 12-41, 0-49 x 0-18 = 13-24, 0-49 x 0-19 = 14-7, 0-49 x 0-20 = 14-56, 0-49 x 0-21 = 15-39, 0-49 x 0-22 = 16-22, 0-49 x 0-23 = 17-5, 0-49 x 0-24 = 17-54, 0-49 x 0-25 = 18-37, 0-49 x 0-26 = 19-20, 0-49 x 0-27 = 20-3, 0-49 x 0-28 = 20-52, 0-49 x 0-29 = 21-35, 0-49 x 0-30 = 22-18, 0-49 x 0-31 = 23-1, 0-49 x 0-32 = 23-50, 0-49 x 0-33 = 24-33, 0-49 x 0-34 = 25-16, 0-49 x 0-35 = 25-65, 0-49 x 0-36 = 26-48, 0-49 x 0-37 = 27-31, 0-49 x 0-38 = 28-14, 0-49 x 0-39 = 28-63, 0-49 x 0-40 = 29-46, 0-49 x 0-41 = 30-29, 0-49 x 0-42 = 31-12, 0-49 x 0-43 = 31-61, 0-49 x 0-44 = 32-44, 0-49 x 0-45 = 33-27, 0-49 x 0-46 = 34-10, 0-49 x 0-47 = 34-59, 0-49 x 0-48 = 35-42, 0-49 x 0-49 = 36-25, 0-49 x 0-50 = 37-8, 0-49 x 0-51 = 37-57, 0-49 x 0-52 = 38-40, 0-49 x 0-53 = 39-23, 0-49 x 0-54 = 40-6, 0-49 x 0-55 = 40-55, 0-49 x 0-56 = 41-38, 0-49 x 0-57 = 42-21, 0-49 x 0-58 = 43-4, 0-49 x 0-59 = 43-53, 0-49 x 0-60 = 44-36, 0-49 x 0-61 = 45-19, 0-49 x 0-62 = 46-2, 0-49 x 0-63 = 46-51, 0-49 x 0-64 = 47-34, 0-49 x 0-65 = 48-17, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-34, 0-50 x 0-3 = 2-18, 0-50 x 0-4 = 3-2, 0-50 x 0-5 = 3-52, 0-50 x 0-6 = 4-36, 0-50 x 0-7 = 5-20, 0-50 x 0-8 = 6-4, 0-50 x 0-9 = 6-54, 0-50 x 0-10 = 7-38, 0-50 x 0-11 = 8-22, 0-50 x 0-12 = 9-6, 0-50 x 0-13 = 9-56, 0-50 x 0-14 = 10-40, 0-50 x 0-15 = 11-24, 0-50 x 0-16 = 12-8, 0-50 x 0-17 = 12-58, 0-50 x 0-18 = 13-42, 0-50 x 0-19 = 14-26, 0-50 x 0-20 = 15-10, 0-50 x 0-21 = 15-60, 0-50 x 0-22 = 16-44, 0-50 x 0-23 = 17-28, 0-50 x 0-24 = 18-12, 0-50 x 0-25 = 18-62, 0-50 x 0-26 = 19-46, 0-50 x 0-27 = 20-30, 0-50 x 0-28 = 21-14, 0-50 x 0-29 = 21-64, 0-50 x 0-30 = 22-48, 0-50 x 0-31 = 23-32, 0-50 x 0-32 = 24-16, 0-50 x 0-33 = 25-0, 0-50 x 0-34 = 25-50, 0-50 x 0-35 = 26-34, 0-50 x 0-36 = 27-18, 0-50 x 0-37 = 28-2, 0-50 x 0-38 = 28-52, 0-50 x 0-39 = 29-36, 0-50 x 0-40 = 30-20, 0-50 x 0-41 = 31-4, 0-50 x 0-42 = 31-54, 0-50 x 0-43 = 32-38, 0-50 x 0-44 = 33-22, 0-50 x 0-45 = 34-6, 0-50 x 0-46 = 34-56, 0-50 x 0-47 = 35-40, 0-50 x 0-48 = 36-24, 0-50 x 0-49 = 37-8, 0-50 x 0-50 = 37-58, 0-50 x 0-51 = 38-42, 0-50 x 0-52 = 39-26, 0-50 x 0-53 = 40-10, 0-50 x 0-54 = 40-60, 0-50 x 0-55 = 41-44, 0-50 x 0-56 = 42-28, 0-50 x 0-57 = 43-12, 0-50 x 0-58 = 43-62, 0-50 x 0-59 = 44-46, 0-50 x 0-60 = 45-30, 0-50 x 0-61 = 46-14, 0-50 x 0-62 = 46-64, 0-50 x 0-63 = 47-48, 0-50 x 0-64 = 48-32, 0-50 x 0-65 = 49-16, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-36, 0-51 x 0-3 = 2-21, 0-51 x 0-4 = 3-6, 0-51 x 0-5 = 3-57, 0-51 x 0-6 = 4-42, 0-51 x 0-7 = 5-27, 0-51 x 0-8 = 6-12, 0-51 x 0-9 = 6-63, 0-51 x 0-10 = 7-48, 0-51 x 0-11 = 8-33, 0-51 x 0-12 = 9-18, 0-51 x 0-13 = 10-3, 0-51 x 0-14 = 10-54, 0-51 x 0-15 = 11-39, 0-51 x 0-16 = 12-24, 0-51 x 0-17 = 13-9, 0-51 x 0-18 = 13-60, 0-51 x 0-19 = 14-45, 0-51 x 0-20 = 15-30, 0-51 x 0-21 = 16-15, 0-51 x 0-22 = 17-0, 0-51 x 0-23 = 17-51, 0-51 x 0-24 = 18-36, 0-51 x 0-25 = 19-21, 0-51 x 0-26 = 20-6, 0-51 x 0-27 = 20-57, 0-51 x 0-28 = 21-42, 0-51 x 0-29 = 22-27, 0-51 x 0-30 = 23-12, 0-51 x 0-31 = 23-63, 0-51 x 0-32 = 24-48, 0-51 x 0-33 = 25-33, 0-51 x 0-34 = 26-18, 0-51 x 0-35 = 27-3, 0-51 x 0-36 = 27-54, 0-51 x 0-37 = 28-39, 0-51 x 0-38 = 29-24, 0-51 x 0-39 = 30-9, 0-51 x 0-40 = 30-60, 0-51 x 0-41 = 31-45, 0-51 x 0-42 = 32-30, 0-51 x 0-43 = 33-15, 0-51 x 0-44 = 34-0, 0-51 x 0-45 = 34-51, 0-51 x 0-46 = 35-36, 0-51 x 0-47 = 36-21, 0-51 x 0-48 = 37-6, 0-51 x 0-49 = 37-57, 0-51 x 0-50 = 38-42, 0-51 x 0-51 = 39-27, 0-51 x 0-52 = 40-12, 0-51 x 0-53 = 40-63, 0-51 x 0-54 = 41-48, 0-51 x 0-55 = 42-33, 0-51 x 0-56 = 43-18, 0-51 x 0-57 = 44-3, 0-51 x 0-58 = 44-54, 0-51 x 0-59 = 45-39, 0-51 x 0-60 = 46-24, 0-51 x 0-61 = 47-9, 0-51 x 0-62 = 47-60, 0-51 x 0-63 = 48-45, 0-51 x 0-64 = 49-30, 0-51 x 0-65 = 50-15, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-38, 0-52 x 0-3 = 2-24, 0-52 x 0-4 = 3-10, 0-52 x 0-5 = 3-62, 0-52 x 0-6 = 4-48, 0-52 x 0-7 = 5-34, 0-52 x 0-8 = 6-20, 0-52 x 0-9 = 7-6, 0-52 x 0-10 = 7-58, 0-52 x 0-11 = 8-44, 0-52 x 0-12 = 9-30, 0-52 x 0-13 = 10-16, 0-52 x 0-14 = 11-2, 0-52 x 0-15 = 11-54, 0-52 x 0-16 = 12-40, 0-52 x 0-17 = 13-26, 0-52 x 0-18 = 14-12, 0-52 x 0-19 = 14-64, 0-52 x 0-20 = 15-50, 0-52 x 0-21 = 16-36, 0-52 x 0-22 = 17-22, 0-52 x 0-23 = 18-8, 0-52 x 0-24 = 18-60, 0-52 x 0-25 = 19-46, 0-52 x 0-26 = 20-32, 0-52 x 0-27 = 21-18, 0-52 x 0-28 = 22-4, 0-52 x 0-29 = 22-56, 0-52 x 0-30 = 23-42, 0-52 x 0-31 = 24-28, 0-52 x 0-32 = 25-14, 0-52 x 0-33 = 26-0, 0-52 x 0-34 = 26-52, 0-52 x 0-35 = 27-38, 0-52 x 0-36 = 28-24, 0-52 x 0-37 = 29-10, 0-52 x 0-38 = 29-62, 0-52 x 0-39 = 30-48, 0-52 x 0-40 = 31-34, 0-52 x 0-41 = 32-20, 0-52 x 0-42 = 33-6, 0-52 x 0-43 = 33-58, 0-52 x 0-44 = 34-44, 0-52 x 0-45 = 35-30, 0-52 x 0-46 = 36-16, 0-52 x 0-47 = 37-2, 0-52 x 0-48 = 37-54, 0-52 x 0-49 = 38-40, 0-52 x 0-50 = 39-26, 0-52 x 0-51 = 40-12, 0-52 x 0-52 = 40-64, 0-52 x 0-53 = 41-50, 0-52 x 0-54 = 42-36, 0-52 x 0-55 = 43-22, 0-52 x 0-56 = 44-8, 0-52 x 0-57 = 44-60, 0-52 x 0-58 = 45-46, 0-52 x 0-59 = 46-32, 0-52 x 0-60 = 47-18, 0-52 x 0-61 = 48-4, 0-52 x 0-62 = 48-56, 0-52 x 0-63 = 49-42, 0-52 x 0-64 = 50-28, 0-52 x 0-65 = 51-14, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-40, 0-53 x 0-3 = 2-27, 0-53 x 0-4 = 3-14, 0-53 x 0-5 = 4-1, 0-53 x 0-6 = 4-54, 0-53 x 0-7 = 5-41, 0-53 x 0-8 = 6-28, 0-53 x 0-9 = 7-15, 0-53 x 0-10 = 8-2, 0-53 x 0-11 = 8-55, 0-53 x 0-12 = 9-42, 0-53 x 0-13 = 10-29, 0-53 x 0-14 = 11-16, 0-53 x 0-15 = 12-3, 0-53 x 0-16 = 12-56, 0-53 x 0-17 = 13-43, 0-53 x 0-18 = 14-30, 0-53 x 0-19 = 15-17, 0-53 x 0-20 = 16-4, 0-53 x 0-21 = 16-57, 0-53 x 0-22 = 17-44, 0-53 x 0-23 = 18-31, 0-53 x 0-24 = 19-18, 0-53 x 0-25 = 20-5, 0-53 x 0-26 = 20-58, 0-53 x 0-27 = 21-45, 0-53 x 0-28 = 22-32, 0-53 x 0-29 = 23-19, 0-53 x 0-30 = 24-6, 0-53 x 0-31 = 24-59, 0-53 x 0-32 = 25-46, 0-53 x 0-33 = 26-33, 0-53 x 0-34 = 27-20, 0-53 x 0-35 = 28-7, 0-53 x 0-36 = 28-60, 0-53 x 0-37 = 29-47, 0-53 x 0-38 = 30-34, 0-53 x 0-39 = 31-21, 0-53 x 0-40 = 32-8, 0-53 x 0-41 = 32-61, 0-53 x 0-42 = 33-48, 0-53 x 0-43 = 34-35, 0-53 x 0-44 = 35-22, 0-53 x 0-45 = 36-9, 0-53 x 0-46 = 36-62, 0-53 x 0-47 = 37-49, 0-53 x 0-48 = 38-36, 0-53 x 0-49 = 39-23, 0-53 x 0-50 = 40-10, 0-53 x 0-51 = 40-63, 0-53 x 0-52 = 41-50, 0-53 x 0-53 = 42-37, 0-53 x 0-54 = 43-24, 0-53 x 0-55 = 44-11, 0-53 x 0-56 = 44-64, 0-53 x 0-57 = 45-51, 0-53 x 0-58 = 46-38, 0-53 x 0-59 = 47-25, 0-53 x 0-60 = 48-12, 0-53 x 0-61 = 48-65, 0-53 x 0-62 = 49-52, 0-53 x 0-63 = 50-39, 0-53 x 0-64 = 51-26, 0-53 x 0-65 = 52-13, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-42, 0-54 x 0-3 = 2-30, 0-54 x 0-4 = 3-18, 0-54 x 0-5 = 4-6, 0-54 x 0-6 = 4-60, 0-54 x 0-7 = 5-48, 0-54 x 0-8 = 6-36, 0-54 x 0-9 = 7-24, 0-54 x 0-10 = 8-12, 0-54 x 0-11 = 9-0, 0-54 x 0-12 = 9-54, 0-54 x 0-13 = 10-42, 0-54 x 0-14 = 11-30, 0-54 x 0-15 = 12-18, 0-54 x 0-16 = 13-6, 0-54 x 0-17 = 13-60, 0-54 x 0-18 = 14-48, 0-54 x 0-19 = 15-36, 0-54 x 0-20 = 16-24, 0-54 x 0-21 = 17-12, 0-54 x 0-22 = 18-0, 0-54 x 0-23 = 18-54, 0-54 x 0-24 = 19-42, 0-54 x 0-25 = 20-30, 0-54 x 0-26 = 21-18, 0-54 x 0-27 = 22-6, 0-54 x 0-28 = 22-60, 0-54 x 0-29 = 23-48, 0-54 x 0-30 = 24-36, 0-54 x 0-31 = 25-24, 0-54 x 0-32 = 26-12, 0-54 x 0-33 = 27-0, 0-54 x 0-34 = 27-54, 0-54 x 0-35 = 28-42, 0-54 x 0-36 = 29-30, 0-54 x 0-37 = 30-18, 0-54 x 0-38 = 31-6, 0-54 x 0-39 = 31-60, 0-54 x 0-40 = 32-48, 0-54 x 0-41 = 33-36, 0-54 x 0-42 = 34-24, 0-54 x 0-43 = 35-12, 0-54 x 0-44 = 36-0, 0-54 x 0-45 = 36-54, 0-54 x 0-46 = 37-42, 0-54 x 0-47 = 38-30, 0-54 x 0-48 = 39-18, 0-54 x 0-49 = 40-6, 0-54 x 0-50 = 40-60, 0-54 x 0-51 = 41-48, 0-54 x 0-52 = 42-36, 0-54 x 0-53 = 43-24, 0-54 x 0-54 = 44-12, 0-54 x 0-55 = 45-0, 0-54 x 0-56 = 45-54, 0-54 x 0-57 = 46-42, 0-54 x 0-58 = 47-30, 0-54 x 0-59 = 48-18, 0-54 x 0-60 = 49-6, 0-54 x 0-61 = 49-60, 0-54 x 0-62 = 50-48, 0-54 x 0-63 = 51-36, 0-54 x 0-64 = 52-24, 0-54 x 0-65 = 53-12, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-44, 0-55 x 0-3 = 2-33, 0-55 x 0-4 = 3-22, 0-55 x 0-5 = 4-11, 0-55 x 0-6 = 5-0, 0-55 x 0-7 = 5-55, 0-55 x 0-8 = 6-44, 0-55 x 0-9 = 7-33, 0-55 x 0-10 = 8-22, 0-55 x 0-11 = 9-11, 0-55 x 0-12 = 10-0, 0-55 x 0-13 = 10-55, 0-55 x 0-14 = 11-44, 0-55 x 0-15 = 12-33, 0-55 x 0-16 = 13-22, 0-55 x 0-17 = 14-11, 0-55 x 0-18 = 15-0, 0-55 x 0-19 = 15-55, 0-55 x 0-20 = 16-44, 0-55 x 0-21 = 17-33, 0-55 x 0-22 = 18-22, 0-55 x 0-23 = 19-11, 0-55 x 0-24 = 20-0, 0-55 x 0-25 = 20-55, 0-55 x 0-26 = 21-44, 0-55 x 0-27 = 22-33, 0-55 x 0-28 = 23-22, 0-55 x 0-29 = 24-11, 0-55 x 0-30 = 25-0, 0-55 x 0-31 = 25-55, 0-55 x 0-32 = 26-44, 0-55 x 0-33 = 27-33, 0-55 x 0-34 = 28-22, 0-55 x 0-35 = 29-11, 0-55 x 0-36 = 30-0, 0-55 x 0-37 = 30-55, 0-55 x 0-38 = 31-44, 0-55 x 0-39 = 32-33, 0-55 x 0-40 = 33-22, 0-55 x 0-41 = 34-11, 0-55 x 0-42 = 35-0, 0-55 x 0-43 = 35-55, 0-55 x 0-44 = 36-44, 0-55 x 0-45 = 37-33, 0-55 x 0-46 = 38-22, 0-55 x 0-47 = 39-11, 0-55 x 0-48 = 40-0, 0-55 x 0-49 = 40-55, 0-55 x 0-50 = 41-44, 0-55 x 0-51 = 42-33, 0-55 x 0-52 = 43-22, 0-55 x 0-53 = 44-11, 0-55 x 0-54 = 45-0, 0-55 x 0-55 = 45-55, 0-55 x 0-56 = 46-44, 0-55 x 0-57 = 47-33, 0-55 x 0-58 = 48-22, 0-55 x 0-59 = 49-11, 0-55 x 0-60 = 50-0, 0-55 x 0-61 = 50-55, 0-55 x 0-62 = 51-44, 0-55 x 0-63 = 52-33, 0-55 x 0-64 = 53-22, 0-55 x 0-65 = 54-11, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-46, 0-56 x 0-3 = 2-36, 0-56 x 0-4 = 3-26, 0-56 x 0-5 = 4-16, 0-56 x 0-6 = 5-6, 0-56 x 0-7 = 5-62, 0-56 x 0-8 = 6-52, 0-56 x 0-9 = 7-42, 0-56 x 0-10 = 8-32, 0-56 x 0-11 = 9-22, 0-56 x 0-12 = 10-12, 0-56 x 0-13 = 11-2, 0-56 x 0-14 = 11-58, 0-56 x 0-15 = 12-48, 0-56 x 0-16 = 13-38, 0-56 x 0-17 = 14-28, 0-56 x 0-18 = 15-18, 0-56 x 0-19 = 16-8, 0-56 x 0-20 = 16-64, 0-56 x 0-21 = 17-54, 0-56 x 0-22 = 18-44, 0-56 x 0-23 = 19-34, 0-56 x 0-24 = 20-24, 0-56 x 0-25 = 21-14, 0-56 x 0-26 = 22-4, 0-56 x 0-27 = 22-60, 0-56 x 0-28 = 23-50, 0-56 x 0-29 = 24-40, 0-56 x 0-30 = 25-30, 0-56 x 0-31 = 26-20, 0-56 x 0-32 = 27-10, 0-56 x 0-33 = 28-0, 0-56 x 0-34 = 28-56, 0-56 x 0-35 = 29-46, 0-56 x 0-36 = 30-36, 0-56 x 0-37 = 31-26, 0-56 x 0-38 = 32-16, 0-56 x 0-39 = 33-6, 0-56 x 0-40 = 33-62, 0-56 x 0-41 = 34-52, 0-56 x 0-42 = 35-42, 0-56 x 0-43 = 36-32, 0-56 x 0-44 = 37-22, 0-56 x 0-45 = 38-12, 0-56 x 0-46 = 39-2, 0-56 x 0-47 = 39-58, 0-56 x 0-48 = 40-48, 0-56 x 0-49 = 41-38, 0-56 x 0-50 = 42-28, 0-56 x 0-51 = 43-18, 0-56 x 0-52 = 44-8, 0-56 x 0-53 = 44-64, 0-56 x 0-54 = 45-54, 0-56 x 0-55 = 46-44, 0-56 x 0-56 = 47-34, 0-56 x 0-57 = 48-24, 0-56 x 0-58 = 49-14, 0-56 x 0-59 = 50-4, 0-56 x 0-60 = 50-60, 0-56 x 0-61 = 51-50, 0-56 x 0-62 = 52-40, 0-56 x 0-63 = 53-30, 0-56 x 0-64 = 54-20, 0-56 x 0-65 = 55-10, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-48, 0-57 x 0-3 = 2-39, 0-57 x 0-4 = 3-30, 0-57 x 0-5 = 4-21, 0-57 x 0-6 = 5-12, 0-57 x 0-7 = 6-3, 0-57 x 0-8 = 6-60, 0-57 x 0-9 = 7-51, 0-57 x 0-10 = 8-42, 0-57 x 0-11 = 9-33, 0-57 x 0-12 = 10-24, 0-57 x 0-13 = 11-15, 0-57 x 0-14 = 12-6, 0-57 x 0-15 = 12-63, 0-57 x 0-16 = 13-54, 0-57 x 0-17 = 14-45, 0-57 x 0-18 = 15-36, 0-57 x 0-19 = 16-27, 0-57 x 0-20 = 17-18, 0-57 x 0-21 = 18-9, 0-57 x 0-22 = 19-0, 0-57 x 0-23 = 19-57, 0-57 x 0-24 = 20-48, 0-57 x 0-25 = 21-39, 0-57 x 0-26 = 22-30, 0-57 x 0-27 = 23-21, 0-57 x 0-28 = 24-12, 0-57 x 0-29 = 25-3, 0-57 x 0-30 = 25-60, 0-57 x 0-31 = 26-51, 0-57 x 0-32 = 27-42, 0-57 x 0-33 = 28-33, 0-57 x 0-34 = 29-24, 0-57 x 0-35 = 30-15, 0-57 x 0-36 = 31-6, 0-57 x 0-37 = 31-63, 0-57 x 0-38 = 32-54, 0-57 x 0-39 = 33-45, 0-57 x 0-40 = 34-36, 0-57 x 0-41 = 35-27, 0-57 x 0-42 = 36-18, 0-57 x 0-43 = 37-9, 0-57 x 0-44 = 38-0, 0-57 x 0-45 = 38-57, 0-57 x 0-46 = 39-48, 0-57 x 0-47 = 40-39, 0-57 x 0-48 = 41-30, 0-57 x 0-49 = 42-21, 0-57 x 0-50 = 43-12, 0-57 x 0-51 = 44-3, 0-57 x 0-52 = 44-60, 0-57 x 0-53 = 45-51, 0-57 x 0-54 = 46-42, 0-57 x 0-55 = 47-33, 0-57 x 0-56 = 48-24, 0-57 x 0-57 = 49-15, 0-57 x 0-58 = 50-6, 0-57 x 0-59 = 50-63, 0-57 x 0-60 = 51-54, 0-57 x 0-61 = 52-45, 0-57 x 0-62 = 53-36, 0-57 x 0-63 = 54-27, 0-57 x 0-64 = 55-18, 0-57 x 0-65 = 56-9, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-50, 0-58 x 0-3 = 2-42, 0-58 x 0-4 = 3-34, 0-58 x 0-5 = 4-26, 0-58 x 0-6 = 5-18, 0-58 x 0-7 = 6-10, 0-58 x 0-8 = 7-2, 0-58 x 0-9 = 7-60, 0-58 x 0-10 = 8-52, 0-58 x 0-11 = 9-44, 0-58 x 0-12 = 10-36, 0-58 x 0-13 = 11-28, 0-58 x 0-14 = 12-20, 0-58 x 0-15 = 13-12, 0-58 x 0-16 = 14-4, 0-58 x 0-17 = 14-62, 0-58 x 0-18 = 15-54, 0-58 x 0-19 = 16-46, 0-58 x 0-20 = 17-38, 0-58 x 0-21 = 18-30, 0-58 x 0-22 = 19-22, 0-58 x 0-23 = 20-14, 0-58 x 0-24 = 21-6, 0-58 x 0-25 = 21-64, 0-58 x 0-26 = 22-56, 0-58 x 0-27 = 23-48, 0-58 x 0-28 = 24-40, 0-58 x 0-29 = 25-32, 0-58 x 0-30 = 26-24, 0-58 x 0-31 = 27-16, 0-58 x 0-32 = 28-8, 0-58 x 0-33 = 29-0, 0-58 x 0-34 = 29-58, 0-58 x 0-35 = 30-50, 0-58 x 0-36 = 31-42, 0-58 x 0-37 = 32-34, 0-58 x 0-38 = 33-26, 0-58 x 0-39 = 34-18, 0-58 x 0-40 = 35-10, 0-58 x 0-41 = 36-2, 0-58 x 0-42 = 36-60, 0-58 x 0-43 = 37-52, 0-58 x 0-44 = 38-44, 0-58 x 0-45 = 39-36, 0-58 x 0-46 = 40-28, 0-58 x 0-47 = 41-20, 0-58 x 0-48 = 42-12, 0-58 x 0-49 = 43-4, 0-58 x 0-50 = 43-62, 0-58 x 0-51 = 44-54, 0-58 x 0-52 = 45-46, 0-58 x 0-53 = 46-38, 0-58 x 0-54 = 47-30, 0-58 x 0-55 = 48-22, 0-58 x 0-56 = 49-14, 0-58 x 0-57 = 50-6, 0-58 x 0-58 = 50-64, 0-58 x 0-59 = 51-56, 0-58 x 0-60 = 52-48, 0-58 x 0-61 = 53-40, 0-58 x 0-62 = 54-32, 0-58 x 0-63 = 55-24, 0-58 x 0-64 = 56-16, 0-58 x 0-65 = 57-8, 
