39 x 1 = 0-39, 39 x 2 = 0-78, 39 x 3 = 1-9, 39 x 4 = 1-48, 39 x 5 = 1-87, 39 x 6 = 2-18, 39 x 7 = 2-57, 39 x 8 = 2-96, 39 x 9 = 3-27, 39 x 10 = 3-66, 39 x 11 = 3-105, 39 x 12 = 4-36, 39 x 13 = 4-75, 39 x 14 = 5-6, 39 x 15 = 5-45, 39 x 16 = 5-84, 39 x 17 = 6-15, 39 x 18 = 6-54, 39 x 19 = 6-93, 39 x 20 = 7-24, 39 x 21 = 7-63, 39 x 22 = 7-102, 39 x 23 = 8-33, 39 x 24 = 8-72, 39 x 25 = 9-3, 39 x 26 = 9-42, 39 x 27 = 9-81, 39 x 28 = 10-12, 39 x 29 = 10-51, 39 x 30 = 10-90, 39 x 31 = 11-21, 39 x 32 = 11-60, 39 x 33 = 11-99, 39 x 34 = 12-30, 39 x 35 = 12-69, 39 x 36 = 13-0, 39 x 37 = 13-39, 39 x 38 = 13-78, 39 x 39 = 14-9, 39 x 40 = 14-48, 39 x 41 = 14-87, 39 x 42 = 15-18, 39 x 43 = 15-57, 39 x 44 = 15-96, 39 x 45 = 16-27, 39 x 46 = 16-66, 39 x 47 = 16-105, 39 x 48 = 17-36, 39 x 49 = 17-75, 39 x 50 = 18-6, 39 x 51 = 18-45, 39 x 52 = 18-84, 39 x 53 = 19-15, 39 x 54 = 19-54, 39 x 55 = 19-93, 39 x 56 = 20-24, 39 x 57 = 20-63, 39 x 58 = 20-102, 39 x 59 = 21-33, 39 x 60 = 21-72, 39 x 61 = 22-3, 39 x 62 = 22-42, 39 x 63 = 22-81, 39 x 64 = 23-12, 39 x 65 = 23-51, 39 x 66 = 23-90, 39 x 67 = 24-21, 39 x 68 = 24-60, 39 x 69 = 24-99, 39 x 70 = 25-30, 39 x 71 = 25-69, 39 x 72 = 26-0, 39 x 73 = 26-39, 39 x 74 = 26-78, 39 x 75 = 27-9, 39 x 76 = 27-48, 39 x 77 = 27-87, 39 x 78 = 28-18, 39 x 79 = 28-57, 39 x 80 = 28-96, 39 x 81 = 29-27, 39 x 82 = 29-66, 39 x 83 = 29-105, 39 x 84 = 30-36, 39 x 85 = 30-75, 39 x 86 = 31-6, 39 x 87 = 31-45, 39 x 88 = 31-84, 39 x 89 = 32-15, 39 x 90 = 32-54, 39 x 91 = 32-93, 39 x 92 = 33-24, 39 x 93 = 33-63, 39 x 94 = 33-102, 39 x 95 = 34-33, 39 x 96 = 34-72, 39 x 97 = 35-3, 39 x 98 = 35-42, 39 x 99 = 35-81, 39 x 100 = 36-12, 39 x 101 = 36-51, 39 x 102 = 36-90, 39 x 103 = 37-21, 39 x 104 = 37-60, 39 x 105 = 37-99, 39 x 106 = 38-30, 39 x 107 = 38-69, 
40 x 1 = 0-40, 40 x 2 = 0-80, 40 x 3 = 1-12, 40 x 4 = 1-52, 40 x 5 = 1-92, 40 x 6 = 2-24, 40 x 7 = 2-64, 40 x 8 = 2-104, 40 x 9 = 3-36, 40 x 10 = 3-76, 40 x 11 = 4-8, 40 x 12 = 4-48, 40 x 13 = 4-88, 40 x 14 = 5-20, 40 x 15 = 5-60, 40 x 16 = 5-100, 40 x 17 = 6-32, 40 x 18 = 6-72, 40 x 19 = 7-4, 40 x 20 = 7-44, 40 x 21 = 7-84, 40 x 22 = 8-16, 40 x 23 = 8-56, 40 x 24 = 8-96, 40 x 25 = 9-28, 40 x 26 = 9-68, 40 x 27 = 10-0, 40 x 28 = 10-40, 40 x 29 = 10-80, 40 x 30 = 11-12, 40 x 31 = 11-52, 40 x 32 = 11-92, 40 x 33 = 12-24, 40 x 34 = 12-64, 40 x 35 = 12-104, 40 x 36 = 13-36, 40 x 37 = 13-76, 40 x 38 = 14-8, 40 x 39 = 14-48, 40 x 40 = 14-88, 40 x 41 = 15-20, 40 x 42 = 15-60, 40 x 43 = 15-100, 40 x 44 = 16-32, 40 x 45 = 16-72, 40 x 46 = 17-4, 40 x 47 = 17-44, 40 x 48 = 17-84, 40 x 49 = 18-16, 40 x 50 = 18-56, 40 x 51 = 18-96, 40 x 52 = 19-28, 40 x 53 = 19-68, 40 x 54 = 20-0, 40 x 55 = 20-40, 40 x 56 = 20-80, 40 x 57 = 21-12, 40 x 58 = 21-52, 40 x 59 = 21-92, 40 x 60 = 22-24, 40 x 61 = 22-64, 40 x 62 = 22-104, 40 x 63 = 23-36, 40 x 64 = 23-76, 40 x 65 = 24-8, 40 x 66 = 24-48, 40 x 67 = 24-88, 40 x 68 = 25-20, 40 x 69 = 25-60, 40 x 70 = 25-100, 40 x 71 = 26-32, 40 x 72 = 26-72, 40 x 73 = 27-4, 40 x 74 = 27-44, 40 x 75 = 27-84, 40 x 76 = 28-16, 40 x 77 = 28-56, 40 x 78 = 28-96, 40 x 79 = 29-28, 40 x 80 = 29-68, 40 x 81 = 30-0, 40 x 82 = 30-40, 40 x 83 = 30-80, 40 x 84 = 31-12, 40 x 85 = 31-52, 40 x 86 = 31-92, 40 x 87 = 32-24, 40 x 88 = 32-64, 40 x 89 = 32-104, 40 x 90 = 33-36, 40 x 91 = 33-76, 40 x 92 = 34-8, 40 x 93 = 34-48, 40 x 94 = 34-88, 40 x 95 = 35-20, 40 x 96 = 35-60, 40 x 97 = 35-100, 40 x 98 = 36-32, 40 x 99 = 36-72, 40 x 100 = 37-4, 40 x 101 = 37-44, 40 x 102 = 37-84, 40 x 103 = 38-16, 40 x 104 = 38-56, 40 x 105 = 38-96, 40 x 106 = 39-28, 40 x 107 = 39-68, 
41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-15, 41 x 4 = 1-56, 41 x 5 = 1-97, 41 x 6 = 2-30, 41 x 7 = 2-71, 41 x 8 = 3-4, 41 x 9 = 3-45, 41 x 10 = 3-86, 41 x 11 = 4-19, 41 x 12 = 4-60, 41 x 13 = 4-101, 41 x 14 = 5-34, 41 x 15 = 5-75, 41 x 16 = 6-8, 41 x 17 = 6-49, 41 x 18 = 6-90, 41 x 19 = 7-23, 41 x 20 = 7-64, 41 x 21 = 7-105, 41 x 22 = 8-38, 41 x 23 = 8-79, 41 x 24 = 9-12, 41 x 25 = 9-53, 41 x 26 = 9-94, 41 x 27 = 10-27, 41 x 28 = 10-68, 41 x 29 = 11-1, 41 x 30 = 11-42, 41 x 31 = 11-83, 41 x 32 = 12-16, 41 x 33 = 12-57, 41 x 34 = 12-98, 41 x 35 = 13-31, 41 x 36 = 13-72, 41 x 37 = 14-5, 41 x 38 = 14-46, 41 x 39 = 14-87, 41 x 40 = 15-20, 41 x 41 = 15-61, 41 x 42 = 15-102, 41 x 43 = 16-35, 41 x 44 = 16-76, 41 x 45 = 17-9, 41 x 46 = 17-50, 41 x 47 = 17-91, 41 x 48 = 18-24, 41 x 49 = 18-65, 41 x 50 = 18-106, 41 x 51 = 19-39, 41 x 52 = 19-80, 41 x 53 = 20-13, 41 x 54 = 20-54, 41 x 55 = 20-95, 41 x 56 = 21-28, 41 x 57 = 21-69, 41 x 58 = 22-2, 41 x 59 = 22-43, 41 x 60 = 22-84, 41 x 61 = 23-17, 41 x 62 = 23-58, 41 x 63 = 23-99, 41 x 64 = 24-32, 41 x 65 = 24-73, 41 x 66 = 25-6, 41 x 67 = 25-47, 41 x 68 = 25-88, 41 x 69 = 26-21, 41 x 70 = 26-62, 41 x 71 = 26-103, 41 x 72 = 27-36, 41 x 73 = 27-77, 41 x 74 = 28-10, 41 x 75 = 28-51, 41 x 76 = 28-92, 41 x 77 = 29-25, 41 x 78 = 29-66, 41 x 79 = 29-107, 41 x 80 = 30-40, 41 x 81 = 30-81, 41 x 82 = 31-14, 41 x 83 = 31-55, 41 x 84 = 31-96, 41 x 85 = 32-29, 41 x 86 = 32-70, 41 x 87 = 33-3, 41 x 88 = 33-44, 41 x 89 = 33-85, 41 x 90 = 34-18, 41 x 91 = 34-59, 41 x 92 = 34-100, 41 x 93 = 35-33, 41 x 94 = 35-74, 41 x 95 = 36-7, 41 x 96 = 36-48, 41 x 97 = 36-89, 41 x 98 = 37-22, 41 x 99 = 37-63, 41 x 100 = 37-104, 41 x 101 = 38-37, 41 x 102 = 38-78, 41 x 103 = 39-11, 41 x 104 = 39-52, 41 x 105 = 39-93, 41 x 106 = 40-26, 41 x 107 = 40-67, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-18, 42 x 4 = 1-60, 42 x 5 = 1-102, 42 x 6 = 2-36, 42 x 7 = 2-78, 42 x 8 = 3-12, 42 x 9 = 3-54, 42 x 10 = 3-96, 42 x 11 = 4-30, 42 x 12 = 4-72, 42 x 13 = 5-6, 42 x 14 = 5-48, 42 x 15 = 5-90, 42 x 16 = 6-24, 42 x 17 = 6-66, 42 x 18 = 7-0, 42 x 19 = 7-42, 42 x 20 = 7-84, 42 x 21 = 8-18, 42 x 22 = 8-60, 42 x 23 = 8-102, 42 x 24 = 9-36, 42 x 25 = 9-78, 42 x 26 = 10-12, 42 x 27 = 10-54, 42 x 28 = 10-96, 42 x 29 = 11-30, 42 x 30 = 11-72, 42 x 31 = 12-6, 42 x 32 = 12-48, 42 x 33 = 12-90, 42 x 34 = 13-24, 42 x 35 = 13-66, 42 x 36 = 14-0, 42 x 37 = 14-42, 42 x 38 = 14-84, 42 x 39 = 15-18, 42 x 40 = 15-60, 42 x 41 = 15-102, 42 x 42 = 16-36, 42 x 43 = 16-78, 42 x 44 = 17-12, 42 x 45 = 17-54, 42 x 46 = 17-96, 42 x 47 = 18-30, 42 x 48 = 18-72, 42 x 49 = 19-6, 42 x 50 = 19-48, 42 x 51 = 19-90, 42 x 52 = 20-24, 42 x 53 = 20-66, 42 x 54 = 21-0, 42 x 55 = 21-42, 42 x 56 = 21-84, 42 x 57 = 22-18, 42 x 58 = 22-60, 42 x 59 = 22-102, 42 x 60 = 23-36, 42 x 61 = 23-78, 42 x 62 = 24-12, 42 x 63 = 24-54, 42 x 64 = 24-96, 42 x 65 = 25-30, 42 x 66 = 25-72, 42 x 67 = 26-6, 42 x 68 = 26-48, 42 x 69 = 26-90, 42 x 70 = 27-24, 42 x 71 = 27-66, 42 x 72 = 28-0, 42 x 73 = 28-42, 42 x 74 = 28-84, 42 x 75 = 29-18, 42 x 76 = 29-60, 42 x 77 = 29-102, 42 x 78 = 30-36, 42 x 79 = 30-78, 42 x 80 = 31-12, 42 x 81 = 31-54, 42 x 82 = 31-96, 42 x 83 = 32-30, 42 x 84 = 32-72, 42 x 85 = 33-6, 42 x 86 = 33-48, 42 x 87 = 33-90, 42 x 88 = 34-24, 42 x 89 = 34-66, 42 x 90 = 35-0, 42 x 91 = 35-42, 42 x 92 = 35-84, 42 x 93 = 36-18, 42 x 94 = 36-60, 42 x 95 = 36-102, 42 x 96 = 37-36, 42 x 97 = 37-78, 42 x 98 = 38-12, 42 x 99 = 38-54, 42 x 100 = 38-96, 42 x 101 = 39-30, 42 x 102 = 39-72, 42 x 103 = 40-6, 42 x 104 = 40-48, 42 x 105 = 40-90, 42 x 106 = 41-24, 42 x 107 = 41-66, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-21, 43 x 4 = 1-64, 43 x 5 = 1-107, 43 x 6 = 2-42, 43 x 7 = 2-85, 43 x 8 = 3-20, 43 x 9 = 3-63, 43 x 10 = 3-106, 43 x 11 = 4-41, 43 x 12 = 4-84, 43 x 13 = 5-19, 43 x 14 = 5-62, 43 x 15 = 5-105, 43 x 16 = 6-40, 43 x 17 = 6-83, 43 x 18 = 7-18, 43 x 19 = 7-61, 43 x 20 = 7-104, 43 x 21 = 8-39, 43 x 22 = 8-82, 43 x 23 = 9-17, 43 x 24 = 9-60, 43 x 25 = 9-103, 43 x 26 = 10-38, 43 x 27 = 10-81, 43 x 28 = 11-16, 43 x 29 = 11-59, 43 x 30 = 11-102, 43 x 31 = 12-37, 43 x 32 = 12-80, 43 x 33 = 13-15, 43 x 34 = 13-58, 43 x 35 = 13-101, 43 x 36 = 14-36, 43 x 37 = 14-79, 43 x 38 = 15-14, 43 x 39 = 15-57, 43 x 40 = 15-100, 43 x 41 = 16-35, 43 x 42 = 16-78, 43 x 43 = 17-13, 43 x 44 = 17-56, 43 x 45 = 17-99, 43 x 46 = 18-34, 43 x 47 = 18-77, 43 x 48 = 19-12, 43 x 49 = 19-55, 43 x 50 = 19-98, 43 x 51 = 20-33, 43 x 52 = 20-76, 43 x 53 = 21-11, 43 x 54 = 21-54, 43 x 55 = 21-97, 43 x 56 = 22-32, 43 x 57 = 22-75, 43 x 58 = 23-10, 43 x 59 = 23-53, 43 x 60 = 23-96, 43 x 61 = 24-31, 43 x 62 = 24-74, 43 x 63 = 25-9, 43 x 64 = 25-52, 43 x 65 = 25-95, 43 x 66 = 26-30, 43 x 67 = 26-73, 43 x 68 = 27-8, 43 x 69 = 27-51, 43 x 70 = 27-94, 43 x 71 = 28-29, 43 x 72 = 28-72, 43 x 73 = 29-7, 43 x 74 = 29-50, 43 x 75 = 29-93, 43 x 76 = 30-28, 43 x 77 = 30-71, 43 x 78 = 31-6, 43 x 79 = 31-49, 43 x 80 = 31-92, 43 x 81 = 32-27, 43 x 82 = 32-70, 43 x 83 = 33-5, 43 x 84 = 33-48, 43 x 85 = 33-91, 43 x 86 = 34-26, 43 x 87 = 34-69, 43 x 88 = 35-4, 43 x 89 = 35-47, 43 x 90 = 35-90, 43 x 91 = 36-25, 43 x 92 = 36-68, 43 x 93 = 37-3, 43 x 94 = 37-46, 43 x 95 = 37-89, 43 x 96 = 38-24, 43 x 97 = 38-67, 43 x 98 = 39-2, 43 x 99 = 39-45, 43 x 100 = 39-88, 43 x 101 = 40-23, 43 x 102 = 40-66, 43 x 103 = 41-1, 43 x 104 = 41-44, 43 x 105 = 41-87, 43 x 106 = 42-22, 43 x 107 = 42-65, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-24, 44 x 4 = 1-68, 44 x 5 = 2-4, 44 x 6 = 2-48, 44 x 7 = 2-92, 44 x 8 = 3-28, 44 x 9 = 3-72, 44 x 10 = 4-8, 44 x 11 = 4-52, 44 x 12 = 4-96, 44 x 13 = 5-32, 44 x 14 = 5-76, 44 x 15 = 6-12, 44 x 16 = 6-56, 44 x 17 = 6-100, 44 x 18 = 7-36, 44 x 19 = 7-80, 44 x 20 = 8-16, 44 x 21 = 8-60, 44 x 22 = 8-104, 44 x 23 = 9-40, 44 x 24 = 9-84, 44 x 25 = 10-20, 44 x 26 = 10-64, 44 x 27 = 11-0, 44 x 28 = 11-44, 44 x 29 = 11-88, 44 x 30 = 12-24, 44 x 31 = 12-68, 44 x 32 = 13-4, 44 x 33 = 13-48, 44 x 34 = 13-92, 44 x 35 = 14-28, 44 x 36 = 14-72, 44 x 37 = 15-8, 44 x 38 = 15-52, 44 x 39 = 15-96, 44 x 40 = 16-32, 44 x 41 = 16-76, 44 x 42 = 17-12, 44 x 43 = 17-56, 44 x 44 = 17-100, 44 x 45 = 18-36, 44 x 46 = 18-80, 44 x 47 = 19-16, 44 x 48 = 19-60, 44 x 49 = 19-104, 44 x 50 = 20-40, 44 x 51 = 20-84, 44 x 52 = 21-20, 44 x 53 = 21-64, 44 x 54 = 22-0, 44 x 55 = 22-44, 44 x 56 = 22-88, 44 x 57 = 23-24, 44 x 58 = 23-68, 44 x 59 = 24-4, 44 x 60 = 24-48, 44 x 61 = 24-92, 44 x 62 = 25-28, 44 x 63 = 25-72, 44 x 64 = 26-8, 44 x 65 = 26-52, 44 x 66 = 26-96, 44 x 67 = 27-32, 44 x 68 = 27-76, 44 x 69 = 28-12, 44 x 70 = 28-56, 44 x 71 = 28-100, 44 x 72 = 29-36, 44 x 73 = 29-80, 44 x 74 = 30-16, 44 x 75 = 30-60, 44 x 76 = 30-104, 44 x 77 = 31-40, 44 x 78 = 31-84, 44 x 79 = 32-20, 44 x 80 = 32-64, 44 x 81 = 33-0, 44 x 82 = 33-44, 44 x 83 = 33-88, 44 x 84 = 34-24, 44 x 85 = 34-68, 44 x 86 = 35-4, 44 x 87 = 35-48, 44 x 88 = 35-92, 44 x 89 = 36-28, 44 x 90 = 36-72, 44 x 91 = 37-8, 44 x 92 = 37-52, 44 x 93 = 37-96, 44 x 94 = 38-32, 44 x 95 = 38-76, 44 x 96 = 39-12, 44 x 97 = 39-56, 44 x 98 = 39-100, 44 x 99 = 40-36, 44 x 100 = 40-80, 44 x 101 = 41-16, 44 x 102 = 41-60, 44 x 103 = 41-104, 44 x 104 = 42-40, 44 x 105 = 42-84, 44 x 106 = 43-20, 44 x 107 = 43-64, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-27, 45 x 4 = 1-72, 45 x 5 = 2-9, 45 x 6 = 2-54, 45 x 7 = 2-99, 45 x 8 = 3-36, 45 x 9 = 3-81, 45 x 10 = 4-18, 45 x 11 = 4-63, 45 x 12 = 5-0, 45 x 13 = 5-45, 45 x 14 = 5-90, 45 x 15 = 6-27, 45 x 16 = 6-72, 45 x 17 = 7-9, 45 x 18 = 7-54, 45 x 19 = 7-99, 45 x 20 = 8-36, 45 x 21 = 8-81, 45 x 22 = 9-18, 45 x 23 = 9-63, 45 x 24 = 10-0, 45 x 25 = 10-45, 45 x 26 = 10-90, 45 x 27 = 11-27, 45 x 28 = 11-72, 45 x 29 = 12-9, 45 x 30 = 12-54, 45 x 31 = 12-99, 45 x 32 = 13-36, 45 x 33 = 13-81, 45 x 34 = 14-18, 45 x 35 = 14-63, 45 x 36 = 15-0, 45 x 37 = 15-45, 45 x 38 = 15-90, 45 x 39 = 16-27, 45 x 40 = 16-72, 45 x 41 = 17-9, 45 x 42 = 17-54, 45 x 43 = 17-99, 45 x 44 = 18-36, 45 x 45 = 18-81, 45 x 46 = 19-18, 45 x 47 = 19-63, 45 x 48 = 20-0, 45 x 49 = 20-45, 45 x 50 = 20-90, 45 x 51 = 21-27, 45 x 52 = 21-72, 45 x 53 = 22-9, 45 x 54 = 22-54, 45 x 55 = 22-99, 45 x 56 = 23-36, 45 x 57 = 23-81, 45 x 58 = 24-18, 45 x 59 = 24-63, 45 x 60 = 25-0, 45 x 61 = 25-45, 45 x 62 = 25-90, 45 x 63 = 26-27, 45 x 64 = 26-72, 45 x 65 = 27-9, 45 x 66 = 27-54, 45 x 67 = 27-99, 45 x 68 = 28-36, 45 x 69 = 28-81, 45 x 70 = 29-18, 45 x 71 = 29-63, 45 x 72 = 30-0, 45 x 73 = 30-45, 45 x 74 = 30-90, 45 x 75 = 31-27, 45 x 76 = 31-72, 45 x 77 = 32-9, 45 x 78 = 32-54, 45 x 79 = 32-99, 45 x 80 = 33-36, 45 x 81 = 33-81, 45 x 82 = 34-18, 45 x 83 = 34-63, 45 x 84 = 35-0, 45 x 85 = 35-45, 45 x 86 = 35-90, 45 x 87 = 36-27, 45 x 88 = 36-72, 45 x 89 = 37-9, 45 x 90 = 37-54, 45 x 91 = 37-99, 45 x 92 = 38-36, 45 x 93 = 38-81, 45 x 94 = 39-18, 45 x 95 = 39-63, 45 x 96 = 40-0, 45 x 97 = 40-45, 45 x 98 = 40-90, 45 x 99 = 41-27, 45 x 100 = 41-72, 45 x 101 = 42-9, 45 x 102 = 42-54, 45 x 103 = 42-99, 45 x 104 = 43-36, 45 x 105 = 43-81, 45 x 106 = 44-18, 45 x 107 = 44-63, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-30, 46 x 4 = 1-76, 46 x 5 = 2-14, 46 x 6 = 2-60, 46 x 7 = 2-106, 46 x 8 = 3-44, 46 x 9 = 3-90, 46 x 10 = 4-28, 46 x 11 = 4-74, 46 x 12 = 5-12, 46 x 13 = 5-58, 46 x 14 = 5-104, 46 x 15 = 6-42, 46 x 16 = 6-88, 46 x 17 = 7-26, 46 x 18 = 7-72, 46 x 19 = 8-10, 46 x 20 = 8-56, 46 x 21 = 8-102, 46 x 22 = 9-40, 46 x 23 = 9-86, 46 x 24 = 10-24, 46 x 25 = 10-70, 46 x 26 = 11-8, 46 x 27 = 11-54, 46 x 28 = 11-100, 46 x 29 = 12-38, 46 x 30 = 12-84, 46 x 31 = 13-22, 46 x 32 = 13-68, 46 x 33 = 14-6, 46 x 34 = 14-52, 46 x 35 = 14-98, 46 x 36 = 15-36, 46 x 37 = 15-82, 46 x 38 = 16-20, 46 x 39 = 16-66, 46 x 40 = 17-4, 46 x 41 = 17-50, 46 x 42 = 17-96, 46 x 43 = 18-34, 46 x 44 = 18-80, 46 x 45 = 19-18, 46 x 46 = 19-64, 46 x 47 = 20-2, 46 x 48 = 20-48, 46 x 49 = 20-94, 46 x 50 = 21-32, 46 x 51 = 21-78, 46 x 52 = 22-16, 46 x 53 = 22-62, 46 x 54 = 23-0, 46 x 55 = 23-46, 46 x 56 = 23-92, 46 x 57 = 24-30, 46 x 58 = 24-76, 46 x 59 = 25-14, 46 x 60 = 25-60, 46 x 61 = 25-106, 46 x 62 = 26-44, 46 x 63 = 26-90, 46 x 64 = 27-28, 46 x 65 = 27-74, 46 x 66 = 28-12, 46 x 67 = 28-58, 46 x 68 = 28-104, 46 x 69 = 29-42, 46 x 70 = 29-88, 46 x 71 = 30-26, 46 x 72 = 30-72, 46 x 73 = 31-10, 46 x 74 = 31-56, 46 x 75 = 31-102, 46 x 76 = 32-40, 46 x 77 = 32-86, 46 x 78 = 33-24, 46 x 79 = 33-70, 46 x 80 = 34-8, 46 x 81 = 34-54, 46 x 82 = 34-100, 46 x 83 = 35-38, 46 x 84 = 35-84, 46 x 85 = 36-22, 46 x 86 = 36-68, 46 x 87 = 37-6, 46 x 88 = 37-52, 46 x 89 = 37-98, 46 x 90 = 38-36, 46 x 91 = 38-82, 46 x 92 = 39-20, 46 x 93 = 39-66, 46 x 94 = 40-4, 46 x 95 = 40-50, 46 x 96 = 40-96, 46 x 97 = 41-34, 46 x 98 = 41-80, 46 x 99 = 42-18, 46 x 100 = 42-64, 46 x 101 = 43-2, 46 x 102 = 43-48, 46 x 103 = 43-94, 46 x 104 = 44-32, 46 x 105 = 44-78, 46 x 106 = 45-16, 46 x 107 = 45-62, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-33, 47 x 4 = 1-80, 47 x 5 = 2-19, 47 x 6 = 2-66, 47 x 7 = 3-5, 47 x 8 = 3-52, 47 x 9 = 3-99, 47 x 10 = 4-38, 47 x 11 = 4-85, 47 x 12 = 5-24, 47 x 13 = 5-71, 47 x 14 = 6-10, 47 x 15 = 6-57, 47 x 16 = 6-104, 47 x 17 = 7-43, 47 x 18 = 7-90, 47 x 19 = 8-29, 47 x 20 = 8-76, 47 x 21 = 9-15, 47 x 22 = 9-62, 47 x 23 = 10-1, 47 x 24 = 10-48, 47 x 25 = 10-95, 47 x 26 = 11-34, 47 x 27 = 11-81, 47 x 28 = 12-20, 47 x 29 = 12-67, 47 x 30 = 13-6, 47 x 31 = 13-53, 47 x 32 = 13-100, 47 x 33 = 14-39, 47 x 34 = 14-86, 47 x 35 = 15-25, 47 x 36 = 15-72, 47 x 37 = 16-11, 47 x 38 = 16-58, 47 x 39 = 16-105, 47 x 40 = 17-44, 47 x 41 = 17-91, 47 x 42 = 18-30, 47 x 43 = 18-77, 47 x 44 = 19-16, 47 x 45 = 19-63, 47 x 46 = 20-2, 47 x 47 = 20-49, 47 x 48 = 20-96, 47 x 49 = 21-35, 47 x 50 = 21-82, 47 x 51 = 22-21, 47 x 52 = 22-68, 47 x 53 = 23-7, 47 x 54 = 23-54, 47 x 55 = 23-101, 47 x 56 = 24-40, 47 x 57 = 24-87, 47 x 58 = 25-26, 47 x 59 = 25-73, 47 x 60 = 26-12, 47 x 61 = 26-59, 47 x 62 = 26-106, 47 x 63 = 27-45, 47 x 64 = 27-92, 47 x 65 = 28-31, 47 x 66 = 28-78, 47 x 67 = 29-17, 47 x 68 = 29-64, 47 x 69 = 30-3, 47 x 70 = 30-50, 47 x 71 = 30-97, 47 x 72 = 31-36, 47 x 73 = 31-83, 47 x 74 = 32-22, 47 x 75 = 32-69, 47 x 76 = 33-8, 47 x 77 = 33-55, 47 x 78 = 33-102, 47 x 79 = 34-41, 47 x 80 = 34-88, 47 x 81 = 35-27, 47 x 82 = 35-74, 47 x 83 = 36-13, 47 x 84 = 36-60, 47 x 85 = 36-107, 47 x 86 = 37-46, 47 x 87 = 37-93, 47 x 88 = 38-32, 47 x 89 = 38-79, 47 x 90 = 39-18, 47 x 91 = 39-65, 47 x 92 = 40-4, 47 x 93 = 40-51, 47 x 94 = 40-98, 47 x 95 = 41-37, 47 x 96 = 41-84, 47 x 97 = 42-23, 47 x 98 = 42-70, 47 x 99 = 43-9, 47 x 100 = 43-56, 47 x 101 = 43-103, 47 x 102 = 44-42, 47 x 103 = 44-89, 47 x 104 = 45-28, 47 x 105 = 45-75, 47 x 106 = 46-14, 47 x 107 = 46-61, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-36, 48 x 4 = 1-84, 48 x 5 = 2-24, 48 x 6 = 2-72, 48 x 7 = 3-12, 48 x 8 = 3-60, 48 x 9 = 4-0, 48 x 10 = 4-48, 48 x 11 = 4-96, 48 x 12 = 5-36, 48 x 13 = 5-84, 48 x 14 = 6-24, 48 x 15 = 6-72, 48 x 16 = 7-12, 48 x 17 = 7-60, 48 x 18 = 8-0, 48 x 19 = 8-48, 48 x 20 = 8-96, 48 x 21 = 9-36, 48 x 22 = 9-84, 48 x 23 = 10-24, 48 x 24 = 10-72, 48 x 25 = 11-12, 48 x 26 = 11-60, 48 x 27 = 12-0, 48 x 28 = 12-48, 48 x 29 = 12-96, 48 x 30 = 13-36, 48 x 31 = 13-84, 48 x 32 = 14-24, 48 x 33 = 14-72, 48 x 34 = 15-12, 48 x 35 = 15-60, 48 x 36 = 16-0, 48 x 37 = 16-48, 48 x 38 = 16-96, 48 x 39 = 17-36, 48 x 40 = 17-84, 48 x 41 = 18-24, 48 x 42 = 18-72, 48 x 43 = 19-12, 48 x 44 = 19-60, 48 x 45 = 20-0, 48 x 46 = 20-48, 48 x 47 = 20-96, 48 x 48 = 21-36, 48 x 49 = 21-84, 48 x 50 = 22-24, 48 x 51 = 22-72, 48 x 52 = 23-12, 48 x 53 = 23-60, 48 x 54 = 24-0, 48 x 55 = 24-48, 48 x 56 = 24-96, 48 x 57 = 25-36, 48 x 58 = 25-84, 48 x 59 = 26-24, 48 x 60 = 26-72, 48 x 61 = 27-12, 48 x 62 = 27-60, 48 x 63 = 28-0, 48 x 64 = 28-48, 48 x 65 = 28-96, 48 x 66 = 29-36, 48 x 67 = 29-84, 48 x 68 = 30-24, 48 x 69 = 30-72, 48 x 70 = 31-12, 48 x 71 = 31-60, 48 x 72 = 32-0, 48 x 73 = 32-48, 48 x 74 = 32-96, 48 x 75 = 33-36, 48 x 76 = 33-84, 48 x 77 = 34-24, 48 x 78 = 34-72, 48 x 79 = 35-12, 48 x 80 = 35-60, 48 x 81 = 36-0, 48 x 82 = 36-48, 48 x 83 = 36-96, 48 x 84 = 37-36, 48 x 85 = 37-84, 48 x 86 = 38-24, 48 x 87 = 38-72, 48 x 88 = 39-12, 48 x 89 = 39-60, 48 x 90 = 40-0, 48 x 91 = 40-48, 48 x 92 = 40-96, 48 x 93 = 41-36, 48 x 94 = 41-84, 48 x 95 = 42-24, 48 x 96 = 42-72, 48 x 97 = 43-12, 48 x 98 = 43-60, 48 x 99 = 44-0, 48 x 100 = 44-48, 48 x 101 = 44-96, 48 x 102 = 45-36, 48 x 103 = 45-84, 48 x 104 = 46-24, 48 x 105 = 46-72, 48 x 106 = 47-12, 48 x 107 = 47-60, 
