0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-36, 0-50 x 0-3 = 2-22, 0-50 x 0-4 = 3-8, 0-50 x 0-5 = 3-58, 0-50 x 0-6 = 4-44, 0-50 x 0-7 = 5-30, 0-50 x 0-8 = 6-16, 0-50 x 0-9 = 7-2, 0-50 x 0-10 = 7-52, 0-50 x 0-11 = 8-38, 0-50 x 0-12 = 9-24, 0-50 x 0-13 = 10-10, 0-50 x 0-14 = 10-60, 0-50 x 0-15 = 11-46, 0-50 x 0-16 = 12-32, 0-50 x 0-17 = 13-18, 0-50 x 0-18 = 14-4, 0-50 x 0-19 = 14-54, 0-50 x 0-20 = 15-40, 0-50 x 0-21 = 16-26, 0-50 x 0-22 = 17-12, 0-50 x 0-23 = 17-62, 0-50 x 0-24 = 18-48, 0-50 x 0-25 = 19-34, 0-50 x 0-26 = 20-20, 0-50 x 0-27 = 21-6, 0-50 x 0-28 = 21-56, 0-50 x 0-29 = 22-42, 0-50 x 0-30 = 23-28, 0-50 x 0-31 = 24-14, 0-50 x 0-32 = 25-0, 0-50 x 0-33 = 25-50, 0-50 x 0-34 = 26-36, 0-50 x 0-35 = 27-22, 0-50 x 0-36 = 28-8, 0-50 x 0-37 = 28-58, 0-50 x 0-38 = 29-44, 0-50 x 0-39 = 30-30, 0-50 x 0-40 = 31-16, 0-50 x 0-41 = 32-2, 0-50 x 0-42 = 32-52, 0-50 x 0-43 = 33-38, 0-50 x 0-44 = 34-24, 0-50 x 0-45 = 35-10, 0-50 x 0-46 = 35-60, 0-50 x 0-47 = 36-46, 0-50 x 0-48 = 37-32, 0-50 x 0-49 = 38-18, 0-50 x 0-50 = 39-4, 0-50 x 0-51 = 39-54, 0-50 x 0-52 = 40-40, 0-50 x 0-53 = 41-26, 0-50 x 0-54 = 42-12, 0-50 x 0-55 = 42-62, 0-50 x 0-56 = 43-48, 0-50 x 0-57 = 44-34, 0-50 x 0-58 = 45-20, 0-50 x 0-59 = 46-6, 0-50 x 0-60 = 46-56, 0-50 x 0-61 = 47-42, 0-50 x 0-62 = 48-28, 0-50 x 0-63 = 49-14, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-38, 0-51 x 0-3 = 2-25, 0-51 x 0-4 = 3-12, 0-51 x 0-5 = 3-63, 0-51 x 0-6 = 4-50, 0-51 x 0-7 = 5-37, 0-51 x 0-8 = 6-24, 0-51 x 0-9 = 7-11, 0-51 x 0-10 = 7-62, 0-51 x 0-11 = 8-49, 0-51 x 0-12 = 9-36, 0-51 x 0-13 = 10-23, 0-51 x 0-14 = 11-10, 0-51 x 0-15 = 11-61, 0-51 x 0-16 = 12-48, 0-51 x 0-17 = 13-35, 0-51 x 0-18 = 14-22, 0-51 x 0-19 = 15-9, 0-51 x 0-20 = 15-60, 0-51 x 0-21 = 16-47, 0-51 x 0-22 = 17-34, 0-51 x 0-23 = 18-21, 0-51 x 0-24 = 19-8, 0-51 x 0-25 = 19-59, 0-51 x 0-26 = 20-46, 0-51 x 0-27 = 21-33, 0-51 x 0-28 = 22-20, 0-51 x 0-29 = 23-7, 0-51 x 0-30 = 23-58, 0-51 x 0-31 = 24-45, 0-51 x 0-32 = 25-32, 0-51 x 0-33 = 26-19, 0-51 x 0-34 = 27-6, 0-51 x 0-35 = 27-57, 0-51 x 0-36 = 28-44, 0-51 x 0-37 = 29-31, 0-51 x 0-38 = 30-18, 0-51 x 0-39 = 31-5, 0-51 x 0-40 = 31-56, 0-51 x 0-41 = 32-43, 0-51 x 0-42 = 33-30, 0-51 x 0-43 = 34-17, 0-51 x 0-44 = 35-4, 0-51 x 0-45 = 35-55, 0-51 x 0-46 = 36-42, 0-51 x 0-47 = 37-29, 0-51 x 0-48 = 38-16, 0-51 x 0-49 = 39-3, 0-51 x 0-50 = 39-54, 0-51 x 0-51 = 40-41, 0-51 x 0-52 = 41-28, 0-51 x 0-53 = 42-15, 0-51 x 0-54 = 43-2, 0-51 x 0-55 = 43-53, 0-51 x 0-56 = 44-40, 0-51 x 0-57 = 45-27, 0-51 x 0-58 = 46-14, 0-51 x 0-59 = 47-1, 0-51 x 0-60 = 47-52, 0-51 x 0-61 = 48-39, 0-51 x 0-62 = 49-26, 0-51 x 0-63 = 50-13, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-40, 0-52 x 0-3 = 2-28, 0-52 x 0-4 = 3-16, 0-52 x 0-5 = 4-4, 0-52 x 0-6 = 4-56, 0-52 x 0-7 = 5-44, 0-52 x 0-8 = 6-32, 0-52 x 0-9 = 7-20, 0-52 x 0-10 = 8-8, 0-52 x 0-11 = 8-60, 0-52 x 0-12 = 9-48, 0-52 x 0-13 = 10-36, 0-52 x 0-14 = 11-24, 0-52 x 0-15 = 12-12, 0-52 x 0-16 = 13-0, 0-52 x 0-17 = 13-52, 0-52 x 0-18 = 14-40, 0-52 x 0-19 = 15-28, 0-52 x 0-20 = 16-16, 0-52 x 0-21 = 17-4, 0-52 x 0-22 = 17-56, 0-52 x 0-23 = 18-44, 0-52 x 0-24 = 19-32, 0-52 x 0-25 = 20-20, 0-52 x 0-26 = 21-8, 0-52 x 0-27 = 21-60, 0-52 x 0-28 = 22-48, 0-52 x 0-29 = 23-36, 0-52 x 0-30 = 24-24, 0-52 x 0-31 = 25-12, 0-52 x 0-32 = 26-0, 0-52 x 0-33 = 26-52, 0-52 x 0-34 = 27-40, 0-52 x 0-35 = 28-28, 0-52 x 0-36 = 29-16, 0-52 x 0-37 = 30-4, 0-52 x 0-38 = 30-56, 0-52 x 0-39 = 31-44, 0-52 x 0-40 = 32-32, 0-52 x 0-41 = 33-20, 0-52 x 0-42 = 34-8, 0-52 x 0-43 = 34-60, 0-52 x 0-44 = 35-48, 0-52 x 0-45 = 36-36, 0-52 x 0-46 = 37-24, 0-52 x 0-47 = 38-12, 0-52 x 0-48 = 39-0, 0-52 x 0-49 = 39-52, 0-52 x 0-50 = 40-40, 0-52 x 0-51 = 41-28, 0-52 x 0-52 = 42-16, 0-52 x 0-53 = 43-4, 0-52 x 0-54 = 43-56, 0-52 x 0-55 = 44-44, 0-52 x 0-56 = 45-32, 0-52 x 0-57 = 46-20, 0-52 x 0-58 = 47-8, 0-52 x 0-59 = 47-60, 0-52 x 0-60 = 48-48, 0-52 x 0-61 = 49-36, 0-52 x 0-62 = 50-24, 0-52 x 0-63 = 51-12, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-42, 0-53 x 0-3 = 2-31, 0-53 x 0-4 = 3-20, 0-53 x 0-5 = 4-9, 0-53 x 0-6 = 4-62, 0-53 x 0-7 = 5-51, 0-53 x 0-8 = 6-40, 0-53 x 0-9 = 7-29, 0-53 x 0-10 = 8-18, 0-53 x 0-11 = 9-7, 0-53 x 0-12 = 9-60, 0-53 x 0-13 = 10-49, 0-53 x 0-14 = 11-38, 0-53 x 0-15 = 12-27, 0-53 x 0-16 = 13-16, 0-53 x 0-17 = 14-5, 0-53 x 0-18 = 14-58, 0-53 x 0-19 = 15-47, 0-53 x 0-20 = 16-36, 0-53 x 0-21 = 17-25, 0-53 x 0-22 = 18-14, 0-53 x 0-23 = 19-3, 0-53 x 0-24 = 19-56, 0-53 x 0-25 = 20-45, 0-53 x 0-26 = 21-34, 0-53 x 0-27 = 22-23, 0-53 x 0-28 = 23-12, 0-53 x 0-29 = 24-1, 0-53 x 0-30 = 24-54, 0-53 x 0-31 = 25-43, 0-53 x 0-32 = 26-32, 0-53 x 0-33 = 27-21, 0-53 x 0-34 = 28-10, 0-53 x 0-35 = 28-63, 0-53 x 0-36 = 29-52, 0-53 x 0-37 = 30-41, 0-53 x 0-38 = 31-30, 0-53 x 0-39 = 32-19, 0-53 x 0-40 = 33-8, 0-53 x 0-41 = 33-61, 0-53 x 0-42 = 34-50, 0-53 x 0-43 = 35-39, 0-53 x 0-44 = 36-28, 0-53 x 0-45 = 37-17, 0-53 x 0-46 = 38-6, 0-53 x 0-47 = 38-59, 0-53 x 0-48 = 39-48, 0-53 x 0-49 = 40-37, 0-53 x 0-50 = 41-26, 0-53 x 0-51 = 42-15, 0-53 x 0-52 = 43-4, 0-53 x 0-53 = 43-57, 0-53 x 0-54 = 44-46, 0-53 x 0-55 = 45-35, 0-53 x 0-56 = 46-24, 0-53 x 0-57 = 47-13, 0-53 x 0-58 = 48-2, 0-53 x 0-59 = 48-55, 0-53 x 0-60 = 49-44, 0-53 x 0-61 = 50-33, 0-53 x 0-62 = 51-22, 0-53 x 0-63 = 52-11, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-44, 0-54 x 0-3 = 2-34, 0-54 x 0-4 = 3-24, 0-54 x 0-5 = 4-14, 0-54 x 0-6 = 5-4, 0-54 x 0-7 = 5-58, 0-54 x 0-8 = 6-48, 0-54 x 0-9 = 7-38, 0-54 x 0-10 = 8-28, 0-54 x 0-11 = 9-18, 0-54 x 0-12 = 10-8, 0-54 x 0-13 = 10-62, 0-54 x 0-14 = 11-52, 0-54 x 0-15 = 12-42, 0-54 x 0-16 = 13-32, 0-54 x 0-17 = 14-22, 0-54 x 0-18 = 15-12, 0-54 x 0-19 = 16-2, 0-54 x 0-20 = 16-56, 0-54 x 0-21 = 17-46, 0-54 x 0-22 = 18-36, 0-54 x 0-23 = 19-26, 0-54 x 0-24 = 20-16, 0-54 x 0-25 = 21-6, 0-54 x 0-26 = 21-60, 0-54 x 0-27 = 22-50, 0-54 x 0-28 = 23-40, 0-54 x 0-29 = 24-30, 0-54 x 0-30 = 25-20, 0-54 x 0-31 = 26-10, 0-54 x 0-32 = 27-0, 0-54 x 0-33 = 27-54, 0-54 x 0-34 = 28-44, 0-54 x 0-35 = 29-34, 0-54 x 0-36 = 30-24, 0-54 x 0-37 = 31-14, 0-54 x 0-38 = 32-4, 0-54 x 0-39 = 32-58, 0-54 x 0-40 = 33-48, 0-54 x 0-41 = 34-38, 0-54 x 0-42 = 35-28, 0-54 x 0-43 = 36-18, 0-54 x 0-44 = 37-8, 0-54 x 0-45 = 37-62, 0-54 x 0-46 = 38-52, 0-54 x 0-47 = 39-42, 0-54 x 0-48 = 40-32, 0-54 x 0-49 = 41-22, 0-54 x 0-50 = 42-12, 0-54 x 0-51 = 43-2, 0-54 x 0-52 = 43-56, 0-54 x 0-53 = 44-46, 0-54 x 0-54 = 45-36, 0-54 x 0-55 = 46-26, 0-54 x 0-56 = 47-16, 0-54 x 0-57 = 48-6, 0-54 x 0-58 = 48-60, 0-54 x 0-59 = 49-50, 0-54 x 0-60 = 50-40, 0-54 x 0-61 = 51-30, 0-54 x 0-62 = 52-20, 0-54 x 0-63 = 53-10, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-46, 0-55 x 0-3 = 2-37, 0-55 x 0-4 = 3-28, 0-55 x 0-5 = 4-19, 0-55 x 0-6 = 5-10, 0-55 x 0-7 = 6-1, 0-55 x 0-8 = 6-56, 0-55 x 0-9 = 7-47, 0-55 x 0-10 = 8-38, 0-55 x 0-11 = 9-29, 0-55 x 0-12 = 10-20, 0-55 x 0-13 = 11-11, 0-55 x 0-14 = 12-2, 0-55 x 0-15 = 12-57, 0-55 x 0-16 = 13-48, 0-55 x 0-17 = 14-39, 0-55 x 0-18 = 15-30, 0-55 x 0-19 = 16-21, 0-55 x 0-20 = 17-12, 0-55 x 0-21 = 18-3, 0-55 x 0-22 = 18-58, 0-55 x 0-23 = 19-49, 0-55 x 0-24 = 20-40, 0-55 x 0-25 = 21-31, 0-55 x 0-26 = 22-22, 0-55 x 0-27 = 23-13, 0-55 x 0-28 = 24-4, 0-55 x 0-29 = 24-59, 0-55 x 0-30 = 25-50, 0-55 x 0-31 = 26-41, 0-55 x 0-32 = 27-32, 0-55 x 0-33 = 28-23, 0-55 x 0-34 = 29-14, 0-55 x 0-35 = 30-5, 0-55 x 0-36 = 30-60, 0-55 x 0-37 = 31-51, 0-55 x 0-38 = 32-42, 0-55 x 0-39 = 33-33, 0-55 x 0-40 = 34-24, 0-55 x 0-41 = 35-15, 0-55 x 0-42 = 36-6, 0-55 x 0-43 = 36-61, 0-55 x 0-44 = 37-52, 0-55 x 0-45 = 38-43, 0-55 x 0-46 = 39-34, 0-55 x 0-47 = 40-25, 0-55 x 0-48 = 41-16, 0-55 x 0-49 = 42-7, 0-55 x 0-50 = 42-62, 0-55 x 0-51 = 43-53, 0-55 x 0-52 = 44-44, 0-55 x 0-53 = 45-35, 0-55 x 0-54 = 46-26, 0-55 x 0-55 = 47-17, 0-55 x 0-56 = 48-8, 0-55 x 0-57 = 48-63, 0-55 x 0-58 = 49-54, 0-55 x 0-59 = 50-45, 0-55 x 0-60 = 51-36, 0-55 x 0-61 = 52-27, 0-55 x 0-62 = 53-18, 0-55 x 0-63 = 54-9, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-48, 0-56 x 0-3 = 2-40, 0-56 x 0-4 = 3-32, 0-56 x 0-5 = 4-24, 0-56 x 0-6 = 5-16, 0-56 x 0-7 = 6-8, 0-56 x 0-8 = 7-0, 0-56 x 0-9 = 7-56, 0-56 x 0-10 = 8-48, 0-56 x 0-11 = 9-40, 0-56 x 0-12 = 10-32, 0-56 x 0-13 = 11-24, 0-56 x 0-14 = 12-16, 0-56 x 0-15 = 13-8, 0-56 x 0-16 = 14-0, 0-56 x 0-17 = 14-56, 0-56 x 0-18 = 15-48, 0-56 x 0-19 = 16-40, 0-56 x 0-20 = 17-32, 0-56 x 0-21 = 18-24, 0-56 x 0-22 = 19-16, 0-56 x 0-23 = 20-8, 0-56 x 0-24 = 21-0, 0-56 x 0-25 = 21-56, 0-56 x 0-26 = 22-48, 0-56 x 0-27 = 23-40, 0-56 x 0-28 = 24-32, 0-56 x 0-29 = 25-24, 0-56 x 0-30 = 26-16, 0-56 x 0-31 = 27-8, 0-56 x 0-32 = 28-0, 0-56 x 0-33 = 28-56, 0-56 x 0-34 = 29-48, 0-56 x 0-35 = 30-40, 0-56 x 0-36 = 31-32, 0-56 x 0-37 = 32-24, 0-56 x 0-38 = 33-16, 0-56 x 0-39 = 34-8, 0-56 x 0-40 = 35-0, 0-56 x 0-41 = 35-56, 0-56 x 0-42 = 36-48, 0-56 x 0-43 = 37-40, 0-56 x 0-44 = 38-32, 0-56 x 0-45 = 39-24, 0-56 x 0-46 = 40-16, 0-56 x 0-47 = 41-8, 0-56 x 0-48 = 42-0, 0-56 x 0-49 = 42-56, 0-56 x 0-50 = 43-48, 0-56 x 0-51 = 44-40, 0-56 x 0-52 = 45-32, 0-56 x 0-53 = 46-24, 0-56 x 0-54 = 47-16, 0-56 x 0-55 = 48-8, 0-56 x 0-56 = 49-0, 0-56 x 0-57 = 49-56, 0-56 x 0-58 = 50-48, 0-56 x 0-59 = 51-40, 0-56 x 0-60 = 52-32, 0-56 x 0-61 = 53-24, 0-56 x 0-62 = 54-16, 0-56 x 0-63 = 55-8, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-50, 0-57 x 0-3 = 2-43, 0-57 x 0-4 = 3-36, 0-57 x 0-5 = 4-29, 0-57 x 0-6 = 5-22, 0-57 x 0-7 = 6-15, 0-57 x 0-8 = 7-8, 0-57 x 0-9 = 8-1, 0-57 x 0-10 = 8-58, 0-57 x 0-11 = 9-51, 0-57 x 0-12 = 10-44, 0-57 x 0-13 = 11-37, 0-57 x 0-14 = 12-30, 0-57 x 0-15 = 13-23, 0-57 x 0-16 = 14-16, 0-57 x 0-17 = 15-9, 0-57 x 0-18 = 16-2, 0-57 x 0-19 = 16-59, 0-57 x 0-20 = 17-52, 0-57 x 0-21 = 18-45, 0-57 x 0-22 = 19-38, 0-57 x 0-23 = 20-31, 0-57 x 0-24 = 21-24, 0-57 x 0-25 = 22-17, 0-57 x 0-26 = 23-10, 0-57 x 0-27 = 24-3, 0-57 x 0-28 = 24-60, 0-57 x 0-29 = 25-53, 0-57 x 0-30 = 26-46, 0-57 x 0-31 = 27-39, 0-57 x 0-32 = 28-32, 0-57 x 0-33 = 29-25, 0-57 x 0-34 = 30-18, 0-57 x 0-35 = 31-11, 0-57 x 0-36 = 32-4, 0-57 x 0-37 = 32-61, 0-57 x 0-38 = 33-54, 0-57 x 0-39 = 34-47, 0-57 x 0-40 = 35-40, 0-57 x 0-41 = 36-33, 0-57 x 0-42 = 37-26, 0-57 x 0-43 = 38-19, 0-57 x 0-44 = 39-12, 0-57 x 0-45 = 40-5, 0-57 x 0-46 = 40-62, 0-57 x 0-47 = 41-55, 0-57 x 0-48 = 42-48, 0-57 x 0-49 = 43-41, 0-57 x 0-50 = 44-34, 0-57 x 0-51 = 45-27, 0-57 x 0-52 = 46-20, 0-57 x 0-53 = 47-13, 0-57 x 0-54 = 48-6, 0-57 x 0-55 = 48-63, 0-57 x 0-56 = 49-56, 0-57 x 0-57 = 50-49, 0-57 x 0-58 = 51-42, 0-57 x 0-59 = 52-35, 0-57 x 0-60 = 53-28, 0-57 x 0-61 = 54-21, 0-57 x 0-62 = 55-14, 0-57 x 0-63 = 56-7, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-52, 0-58 x 0-3 = 2-46, 0-58 x 0-4 = 3-40, 0-58 x 0-5 = 4-34, 0-58 x 0-6 = 5-28, 0-58 x 0-7 = 6-22, 0-58 x 0-8 = 7-16, 0-58 x 0-9 = 8-10, 0-58 x 0-10 = 9-4, 0-58 x 0-11 = 9-62, 0-58 x 0-12 = 10-56, 0-58 x 0-13 = 11-50, 0-58 x 0-14 = 12-44, 0-58 x 0-15 = 13-38, 0-58 x 0-16 = 14-32, 0-58 x 0-17 = 15-26, 0-58 x 0-18 = 16-20, 0-58 x 0-19 = 17-14, 0-58 x 0-20 = 18-8, 0-58 x 0-21 = 19-2, 0-58 x 0-22 = 19-60, 0-58 x 0-23 = 20-54, 0-58 x 0-24 = 21-48, 0-58 x 0-25 = 22-42, 0-58 x 0-26 = 23-36, 0-58 x 0-27 = 24-30, 0-58 x 0-28 = 25-24, 0-58 x 0-29 = 26-18, 0-58 x 0-30 = 27-12, 0-58 x 0-31 = 28-6, 0-58 x 0-32 = 29-0, 0-58 x 0-33 = 29-58, 0-58 x 0-34 = 30-52, 0-58 x 0-35 = 31-46, 0-58 x 0-36 = 32-40, 0-58 x 0-37 = 33-34, 0-58 x 0-38 = 34-28, 0-58 x 0-39 = 35-22, 0-58 x 0-40 = 36-16, 0-58 x 0-41 = 37-10, 0-58 x 0-42 = 38-4, 0-58 x 0-43 = 38-62, 0-58 x 0-44 = 39-56, 0-58 x 0-45 = 40-50, 0-58 x 0-46 = 41-44, 0-58 x 0-47 = 42-38, 0-58 x 0-48 = 43-32, 0-58 x 0-49 = 44-26, 0-58 x 0-50 = 45-20, 0-58 x 0-51 = 46-14, 0-58 x 0-52 = 47-8, 0-58 x 0-53 = 48-2, 0-58 x 0-54 = 48-60, 0-58 x 0-55 = 49-54, 0-58 x 0-56 = 50-48, 0-58 x 0-57 = 51-42, 0-58 x 0-58 = 52-36, 0-58 x 0-59 = 53-30, 0-58 x 0-60 = 54-24, 0-58 x 0-61 = 55-18, 0-58 x 0-62 = 56-12, 0-58 x 0-63 = 57-6, 
0-59 x 0-1 = 0-59, 0-59 x 0-2 = 1-54, 0-59 x 0-3 = 2-49, 0-59 x 0-4 = 3-44, 0-59 x 0-5 = 4-39, 0-59 x 0-6 = 5-34, 0-59 x 0-7 = 6-29, 0-59 x 0-8 = 7-24, 0-59 x 0-9 = 8-19, 0-59 x 0-10 = 9-14, 0-59 x 0-11 = 10-9, 0-59 x 0-12 = 11-4, 0-59 x 0-13 = 11-63, 0-59 x 0-14 = 12-58, 0-59 x 0-15 = 13-53, 0-59 x 0-16 = 14-48, 0-59 x 0-17 = 15-43, 0-59 x 0-18 = 16-38, 0-59 x 0-19 = 17-33, 0-59 x 0-20 = 18-28, 0-59 x 0-21 = 19-23, 0-59 x 0-22 = 20-18, 0-59 x 0-23 = 21-13, 0-59 x 0-24 = 22-8, 0-59 x 0-25 = 23-3, 0-59 x 0-26 = 23-62, 0-59 x 0-27 = 24-57, 0-59 x 0-28 = 25-52, 0-59 x 0-29 = 26-47, 0-59 x 0-30 = 27-42, 0-59 x 0-31 = 28-37, 0-59 x 0-32 = 29-32, 0-59 x 0-33 = 30-27, 0-59 x 0-34 = 31-22, 0-59 x 0-35 = 32-17, 0-59 x 0-36 = 33-12, 0-59 x 0-37 = 34-7, 0-59 x 0-38 = 35-2, 0-59 x 0-39 = 35-61, 0-59 x 0-40 = 36-56, 0-59 x 0-41 = 37-51, 0-59 x 0-42 = 38-46, 0-59 x 0-43 = 39-41, 0-59 x 0-44 = 40-36, 0-59 x 0-45 = 41-31, 0-59 x 0-46 = 42-26, 0-59 x 0-47 = 43-21, 0-59 x 0-48 = 44-16, 0-59 x 0-49 = 45-11, 0-59 x 0-50 = 46-6, 0-59 x 0-51 = 47-1, 0-59 x 0-52 = 47-60, 0-59 x 0-53 = 48-55, 0-59 x 0-54 = 49-50, 0-59 x 0-55 = 50-45, 0-59 x 0-56 = 51-40, 0-59 x 0-57 = 52-35, 0-59 x 0-58 = 53-30, 0-59 x 0-59 = 54-25, 0-59 x 0-60 = 55-20, 0-59 x 0-61 = 56-15, 0-59 x 0-62 = 57-10, 0-59 x 0-63 = 58-5, 
0-60 x 0-1 = 0-60, 0-60 x 0-2 = 1-56, 0-60 x 0-3 = 2-52, 0-60 x 0-4 = 3-48, 0-60 x 0-5 = 4-44, 0-60 x 0-6 = 5-40, 0-60 x 0-7 = 6-36, 0-60 x 0-8 = 7-32, 0-60 x 0-9 = 8-28, 0-60 x 0-10 = 9-24, 0-60 x 0-11 = 10-20, 0-60 x 0-12 = 11-16, 0-60 x 0-13 = 12-12, 0-60 x 0-14 = 13-8, 0-60 x 0-15 = 14-4, 0-60 x 0-16 = 15-0, 0-60 x 0-17 = 15-60, 0-60 x 0-18 = 16-56, 0-60 x 0-19 = 17-52, 0-60 x 0-20 = 18-48, 0-60 x 0-21 = 19-44, 0-60 x 0-22 = 20-40, 0-60 x 0-23 = 21-36, 0-60 x 0-24 = 22-32, 0-60 x 0-25 = 23-28, 0-60 x 0-26 = 24-24, 0-60 x 0-27 = 25-20, 0-60 x 0-28 = 26-16, 0-60 x 0-29 = 27-12, 0-60 x 0-30 = 28-8, 0-60 x 0-31 = 29-4, 0-60 x 0-32 = 30-0, 0-60 x 0-33 = 30-60, 0-60 x 0-34 = 31-56, 0-60 x 0-35 = 32-52, 0-60 x 0-36 = 33-48, 0-60 x 0-37 = 34-44, 0-60 x 0-38 = 35-40, 0-60 x 0-39 = 36-36, 0-60 x 0-40 = 37-32, 0-60 x 0-41 = 38-28, 0-60 x 0-42 = 39-24, 0-60 x 0-43 = 40-20, 0-60 x 0-44 = 41-16, 0-60 x 0-45 = 42-12, 0-60 x 0-46 = 43-8, 0-60 x 0-47 = 44-4, 0-60 x 0-48 = 45-0, 0-60 x 0-49 = 45-60, 0-60 x 0-50 = 46-56, 0-60 x 0-51 = 47-52, 0-60 x 0-52 = 48-48, 0-60 x 0-53 = 49-44, 0-60 x 0-54 = 50-40, 0-60 x 0-55 = 51-36, 0-60 x 0-56 = 52-32, 0-60 x 0-57 = 53-28, 0-60 x 0-58 = 54-24, 0-60 x 0-59 = 55-20, 0-60 x 0-60 = 56-16, 0-60 x 0-61 = 57-12, 0-60 x 0-62 = 58-8, 0-60 x 0-63 = 59-4, 
0-61 x 0-1 = 0-61, 0-61 x 0-2 = 1-58, 0-61 x 0-3 = 2-55, 0-61 x 0-4 = 3-52, 0-61 x 0-5 = 4-49, 0-61 x 0-6 = 5-46, 0-61 x 0-7 = 6-43, 0-61 x 0-8 = 7-40, 0-61 x 0-9 = 8-37, 0-61 x 0-10 = 9-34, 0-61 x 0-11 = 10-31, 0-61 x 0-12 = 11-28, 0-61 x 0-13 = 12-25, 0-61 x 0-14 = 13-22, 0-61 x 0-15 = 14-19, 0-61 x 0-16 = 15-16, 0-61 x 0-17 = 16-13, 0-61 x 0-18 = 17-10, 0-61 x 0-19 = 18-7, 0-61 x 0-20 = 19-4, 0-61 x 0-21 = 20-1, 0-61 x 0-22 = 20-62, 0-61 x 0-23 = 21-59, 0-61 x 0-24 = 22-56, 0-61 x 0-25 = 23-53, 0-61 x 0-26 = 24-50, 0-61 x 0-27 = 25-47, 0-61 x 0-28 = 26-44, 0-61 x 0-29 = 27-41, 0-61 x 0-30 = 28-38, 0-61 x 0-31 = 29-35, 0-61 x 0-32 = 30-32, 0-61 x 0-33 = 31-29, 0-61 x 0-34 = 32-26, 0-61 x 0-35 = 33-23, 0-61 x 0-36 = 34-20, 0-61 x 0-37 = 35-17, 0-61 x 0-38 = 36-14, 0-61 x 0-39 = 37-11, 0-61 x 0-40 = 38-8, 0-61 x 0-41 = 39-5, 0-61 x 0-42 = 40-2, 0-61 x 0-43 = 40-63, 0-61 x 0-44 = 41-60, 0-61 x 0-45 = 42-57, 0-61 x 0-46 = 43-54, 0-61 x 0-47 = 44-51, 0-61 x 0-48 = 45-48, 0-61 x 0-49 = 46-45, 0-61 x 0-50 = 47-42, 0-61 x 0-51 = 48-39, 0-61 x 0-52 = 49-36, 0-61 x 0-53 = 50-33, 0-61 x 0-54 = 51-30, 0-61 x 0-55 = 52-27, 0-61 x 0-56 = 53-24, 0-61 x 0-57 = 54-21, 0-61 x 0-58 = 55-18, 0-61 x 0-59 = 56-15, 0-61 x 0-60 = 57-12, 0-61 x 0-61 = 58-9, 0-61 x 0-62 = 59-6, 0-61 x 0-63 = 60-3, 
0-62 x 0-1 = 0-62, 0-62 x 0-2 = 1-60, 0-62 x 0-3 = 2-58, 0-62 x 0-4 = 3-56, 0-62 x 0-5 = 4-54, 0-62 x 0-6 = 5-52, 0-62 x 0-7 = 6-50, 0-62 x 0-8 = 7-48, 0-62 x 0-9 = 8-46, 0-62 x 0-10 = 9-44, 0-62 x 0-11 = 10-42, 0-62 x 0-12 = 11-40, 0-62 x 0-13 = 12-38, 0-62 x 0-14 = 13-36, 0-62 x 0-15 = 14-34, 0-62 x 0-16 = 15-32, 0-62 x 0-17 = 16-30, 0-62 x 0-18 = 17-28, 0-62 x 0-19 = 18-26, 0-62 x 0-20 = 19-24, 0-62 x 0-21 = 20-22, 0-62 x 0-22 = 21-20, 0-62 x 0-23 = 22-18, 0-62 x 0-24 = 23-16, 0-62 x 0-25 = 24-14, 0-62 x 0-26 = 25-12, 0-62 x 0-27 = 26-10, 0-62 x 0-28 = 27-8, 0-62 x 0-29 = 28-6, 0-62 x 0-30 = 29-4, 0-62 x 0-31 = 30-2, 0-62 x 0-32 = 31-0, 0-62 x 0-33 = 31-62, 0-62 x 0-34 = 32-60, 0-62 x 0-35 = 33-58, 0-62 x 0-36 = 34-56, 0-62 x 0-37 = 35-54, 0-62 x 0-38 = 36-52, 0-62 x 0-39 = 37-50, 0-62 x 0-40 = 38-48, 0-62 x 0-41 = 39-46, 0-62 x 0-42 = 40-44, 0-62 x 0-43 = 41-42, 0-62 x 0-44 = 42-40, 0-62 x 0-45 = 43-38, 0-62 x 0-46 = 44-36, 0-62 x 0-47 = 45-34, 0-62 x 0-48 = 46-32, 0-62 x 0-49 = 47-30, 0-62 x 0-50 = 48-28, 0-62 x 0-51 = 49-26, 0-62 x 0-52 = 50-24, 0-62 x 0-53 = 51-22, 0-62 x 0-54 = 52-20, 0-62 x 0-55 = 53-18, 0-62 x 0-56 = 54-16, 0-62 x 0-57 = 55-14, 0-62 x 0-58 = 56-12, 0-62 x 0-59 = 57-10, 0-62 x 0-60 = 58-8, 0-62 x 0-61 = 59-6, 0-62 x 0-62 = 60-4, 0-62 x 0-63 = 61-2, 
