59 x 1 = 0-59, 59 x 2 = 1-34, 59 x 3 = 2-9, 59 x 4 = 2-68, 59 x 5 = 3-43, 59 x 6 = 4-18, 59 x 7 = 4-77, 59 x 8 = 5-52, 59 x 9 = 6-27, 59 x 10 = 7-2, 59 x 11 = 7-61, 59 x 12 = 8-36, 59 x 13 = 9-11, 59 x 14 = 9-70, 59 x 15 = 10-45, 59 x 16 = 11-20, 59 x 17 = 11-79, 59 x 18 = 12-54, 59 x 19 = 13-29, 59 x 20 = 14-4, 59 x 21 = 14-63, 59 x 22 = 15-38, 59 x 23 = 16-13, 59 x 24 = 16-72, 59 x 25 = 17-47, 59 x 26 = 18-22, 59 x 27 = 18-81, 59 x 28 = 19-56, 59 x 29 = 20-31, 59 x 30 = 21-6, 59 x 31 = 21-65, 59 x 32 = 22-40, 59 x 33 = 23-15, 59 x 34 = 23-74, 59 x 35 = 24-49, 59 x 36 = 25-24, 59 x 37 = 25-83, 59 x 38 = 26-58, 59 x 39 = 27-33, 59 x 40 = 28-8, 59 x 41 = 28-67, 59 x 42 = 29-42, 59 x 43 = 30-17, 59 x 44 = 30-76, 59 x 45 = 31-51, 59 x 46 = 32-26, 59 x 47 = 33-1, 59 x 48 = 33-60, 59 x 49 = 34-35, 59 x 50 = 35-10, 59 x 51 = 35-69, 59 x 52 = 36-44, 59 x 53 = 37-19, 59 x 54 = 37-78, 59 x 55 = 38-53, 59 x 56 = 39-28, 59 x 57 = 40-3, 59 x 58 = 40-62, 59 x 59 = 41-37, 59 x 60 = 42-12, 59 x 61 = 42-71, 59 x 62 = 43-46, 59 x 63 = 44-21, 59 x 64 = 44-80, 59 x 65 = 45-55, 59 x 66 = 46-30, 59 x 67 = 47-5, 59 x 68 = 47-64, 59 x 69 = 48-39, 59 x 70 = 49-14, 59 x 71 = 49-73, 59 x 72 = 50-48, 59 x 73 = 51-23, 59 x 74 = 51-82, 59 x 75 = 52-57, 59 x 76 = 53-32, 59 x 77 = 54-7, 59 x 78 = 54-66, 59 x 79 = 55-41, 59 x 80 = 56-16, 59 x 81 = 56-75, 59 x 82 = 57-50, 59 x 83 = 58-25, 
60 x 1 = 0-60, 60 x 2 = 1-36, 60 x 3 = 2-12, 60 x 4 = 2-72, 60 x 5 = 3-48, 60 x 6 = 4-24, 60 x 7 = 5-0, 60 x 8 = 5-60, 60 x 9 = 6-36, 60 x 10 = 7-12, 60 x 11 = 7-72, 60 x 12 = 8-48, 60 x 13 = 9-24, 60 x 14 = 10-0, 60 x 15 = 10-60, 60 x 16 = 11-36, 60 x 17 = 12-12, 60 x 18 = 12-72, 60 x 19 = 13-48, 60 x 20 = 14-24, 60 x 21 = 15-0, 60 x 22 = 15-60, 60 x 23 = 16-36, 60 x 24 = 17-12, 60 x 25 = 17-72, 60 x 26 = 18-48, 60 x 27 = 19-24, 60 x 28 = 20-0, 60 x 29 = 20-60, 60 x 30 = 21-36, 60 x 31 = 22-12, 60 x 32 = 22-72, 60 x 33 = 23-48, 60 x 34 = 24-24, 60 x 35 = 25-0, 60 x 36 = 25-60, 60 x 37 = 26-36, 60 x 38 = 27-12, 60 x 39 = 27-72, 60 x 40 = 28-48, 60 x 41 = 29-24, 60 x 42 = 30-0, 60 x 43 = 30-60, 60 x 44 = 31-36, 60 x 45 = 32-12, 60 x 46 = 32-72, 60 x 47 = 33-48, 60 x 48 = 34-24, 60 x 49 = 35-0, 60 x 50 = 35-60, 60 x 51 = 36-36, 60 x 52 = 37-12, 60 x 53 = 37-72, 60 x 54 = 38-48, 60 x 55 = 39-24, 60 x 56 = 40-0, 60 x 57 = 40-60, 60 x 58 = 41-36, 60 x 59 = 42-12, 60 x 60 = 42-72, 60 x 61 = 43-48, 60 x 62 = 44-24, 60 x 63 = 45-0, 60 x 64 = 45-60, 60 x 65 = 46-36, 60 x 66 = 47-12, 60 x 67 = 47-72, 60 x 68 = 48-48, 60 x 69 = 49-24, 60 x 70 = 50-0, 60 x 71 = 50-60, 60 x 72 = 51-36, 60 x 73 = 52-12, 60 x 74 = 52-72, 60 x 75 = 53-48, 60 x 76 = 54-24, 60 x 77 = 55-0, 60 x 78 = 55-60, 60 x 79 = 56-36, 60 x 80 = 57-12, 60 x 81 = 57-72, 60 x 82 = 58-48, 60 x 83 = 59-24, 
61 x 1 = 0-61, 61 x 2 = 1-38, 61 x 3 = 2-15, 61 x 4 = 2-76, 61 x 5 = 3-53, 61 x 6 = 4-30, 61 x 7 = 5-7, 61 x 8 = 5-68, 61 x 9 = 6-45, 61 x 10 = 7-22, 61 x 11 = 7-83, 61 x 12 = 8-60, 61 x 13 = 9-37, 61 x 14 = 10-14, 61 x 15 = 10-75, 61 x 16 = 11-52, 61 x 17 = 12-29, 61 x 18 = 13-6, 61 x 19 = 13-67, 61 x 20 = 14-44, 61 x 21 = 15-21, 61 x 22 = 15-82, 61 x 23 = 16-59, 61 x 24 = 17-36, 61 x 25 = 18-13, 61 x 26 = 18-74, 61 x 27 = 19-51, 61 x 28 = 20-28, 61 x 29 = 21-5, 61 x 30 = 21-66, 61 x 31 = 22-43, 61 x 32 = 23-20, 61 x 33 = 23-81, 61 x 34 = 24-58, 61 x 35 = 25-35, 61 x 36 = 26-12, 61 x 37 = 26-73, 61 x 38 = 27-50, 61 x 39 = 28-27, 61 x 40 = 29-4, 61 x 41 = 29-65, 61 x 42 = 30-42, 61 x 43 = 31-19, 61 x 44 = 31-80, 61 x 45 = 32-57, 61 x 46 = 33-34, 61 x 47 = 34-11, 61 x 48 = 34-72, 61 x 49 = 35-49, 61 x 50 = 36-26, 61 x 51 = 37-3, 61 x 52 = 37-64, 61 x 53 = 38-41, 61 x 54 = 39-18, 61 x 55 = 39-79, 61 x 56 = 40-56, 61 x 57 = 41-33, 61 x 58 = 42-10, 61 x 59 = 42-71, 61 x 60 = 43-48, 61 x 61 = 44-25, 61 x 62 = 45-2, 61 x 63 = 45-63, 61 x 64 = 46-40, 61 x 65 = 47-17, 61 x 66 = 47-78, 61 x 67 = 48-55, 61 x 68 = 49-32, 61 x 69 = 50-9, 61 x 70 = 50-70, 61 x 71 = 51-47, 61 x 72 = 52-24, 61 x 73 = 53-1, 61 x 74 = 53-62, 61 x 75 = 54-39, 61 x 76 = 55-16, 61 x 77 = 55-77, 61 x 78 = 56-54, 61 x 79 = 57-31, 61 x 80 = 58-8, 61 x 81 = 58-69, 61 x 82 = 59-46, 61 x 83 = 60-23, 
62 x 1 = 0-62, 62 x 2 = 1-40, 62 x 3 = 2-18, 62 x 4 = 2-80, 62 x 5 = 3-58, 62 x 6 = 4-36, 62 x 7 = 5-14, 62 x 8 = 5-76, 62 x 9 = 6-54, 62 x 10 = 7-32, 62 x 11 = 8-10, 62 x 12 = 8-72, 62 x 13 = 9-50, 62 x 14 = 10-28, 62 x 15 = 11-6, 62 x 16 = 11-68, 62 x 17 = 12-46, 62 x 18 = 13-24, 62 x 19 = 14-2, 62 x 20 = 14-64, 62 x 21 = 15-42, 62 x 22 = 16-20, 62 x 23 = 16-82, 62 x 24 = 17-60, 62 x 25 = 18-38, 62 x 26 = 19-16, 62 x 27 = 19-78, 62 x 28 = 20-56, 62 x 29 = 21-34, 62 x 30 = 22-12, 62 x 31 = 22-74, 62 x 32 = 23-52, 62 x 33 = 24-30, 62 x 34 = 25-8, 62 x 35 = 25-70, 62 x 36 = 26-48, 62 x 37 = 27-26, 62 x 38 = 28-4, 62 x 39 = 28-66, 62 x 40 = 29-44, 62 x 41 = 30-22, 62 x 42 = 31-0, 62 x 43 = 31-62, 62 x 44 = 32-40, 62 x 45 = 33-18, 62 x 46 = 33-80, 62 x 47 = 34-58, 62 x 48 = 35-36, 62 x 49 = 36-14, 62 x 50 = 36-76, 62 x 51 = 37-54, 62 x 52 = 38-32, 62 x 53 = 39-10, 62 x 54 = 39-72, 62 x 55 = 40-50, 62 x 56 = 41-28, 62 x 57 = 42-6, 62 x 58 = 42-68, 62 x 59 = 43-46, 62 x 60 = 44-24, 62 x 61 = 45-2, 62 x 62 = 45-64, 62 x 63 = 46-42, 62 x 64 = 47-20, 62 x 65 = 47-82, 62 x 66 = 48-60, 62 x 67 = 49-38, 62 x 68 = 50-16, 62 x 69 = 50-78, 62 x 70 = 51-56, 62 x 71 = 52-34, 62 x 72 = 53-12, 62 x 73 = 53-74, 62 x 74 = 54-52, 62 x 75 = 55-30, 62 x 76 = 56-8, 62 x 77 = 56-70, 62 x 78 = 57-48, 62 x 79 = 58-26, 62 x 80 = 59-4, 62 x 81 = 59-66, 62 x 82 = 60-44, 62 x 83 = 61-22, 
63 x 1 = 0-63, 63 x 2 = 1-42, 63 x 3 = 2-21, 63 x 4 = 3-0, 63 x 5 = 3-63, 63 x 6 = 4-42, 63 x 7 = 5-21, 63 x 8 = 6-0, 63 x 9 = 6-63, 63 x 10 = 7-42, 63 x 11 = 8-21, 63 x 12 = 9-0, 63 x 13 = 9-63, 63 x 14 = 10-42, 63 x 15 = 11-21, 63 x 16 = 12-0, 63 x 17 = 12-63, 63 x 18 = 13-42, 63 x 19 = 14-21, 63 x 20 = 15-0, 63 x 21 = 15-63, 63 x 22 = 16-42, 63 x 23 = 17-21, 63 x 24 = 18-0, 63 x 25 = 18-63, 63 x 26 = 19-42, 63 x 27 = 20-21, 63 x 28 = 21-0, 63 x 29 = 21-63, 63 x 30 = 22-42, 63 x 31 = 23-21, 63 x 32 = 24-0, 63 x 33 = 24-63, 63 x 34 = 25-42, 63 x 35 = 26-21, 63 x 36 = 27-0, 63 x 37 = 27-63, 63 x 38 = 28-42, 63 x 39 = 29-21, 63 x 40 = 30-0, 63 x 41 = 30-63, 63 x 42 = 31-42, 63 x 43 = 32-21, 63 x 44 = 33-0, 63 x 45 = 33-63, 63 x 46 = 34-42, 63 x 47 = 35-21, 63 x 48 = 36-0, 63 x 49 = 36-63, 63 x 50 = 37-42, 63 x 51 = 38-21, 63 x 52 = 39-0, 63 x 53 = 39-63, 63 x 54 = 40-42, 63 x 55 = 41-21, 63 x 56 = 42-0, 63 x 57 = 42-63, 63 x 58 = 43-42, 63 x 59 = 44-21, 63 x 60 = 45-0, 63 x 61 = 45-63, 63 x 62 = 46-42, 63 x 63 = 47-21, 63 x 64 = 48-0, 63 x 65 = 48-63, 63 x 66 = 49-42, 63 x 67 = 50-21, 63 x 68 = 51-0, 63 x 69 = 51-63, 63 x 70 = 52-42, 63 x 71 = 53-21, 63 x 72 = 54-0, 63 x 73 = 54-63, 63 x 74 = 55-42, 63 x 75 = 56-21, 63 x 76 = 57-0, 63 x 77 = 57-63, 63 x 78 = 58-42, 63 x 79 = 59-21, 63 x 80 = 60-0, 63 x 81 = 60-63, 63 x 82 = 61-42, 63 x 83 = 62-21, 
64 x 1 = 0-64, 64 x 2 = 1-44, 64 x 3 = 2-24, 64 x 4 = 3-4, 64 x 5 = 3-68, 64 x 6 = 4-48, 64 x 7 = 5-28, 64 x 8 = 6-8, 64 x 9 = 6-72, 64 x 10 = 7-52, 64 x 11 = 8-32, 64 x 12 = 9-12, 64 x 13 = 9-76, 64 x 14 = 10-56, 64 x 15 = 11-36, 64 x 16 = 12-16, 64 x 17 = 12-80, 64 x 18 = 13-60, 64 x 19 = 14-40, 64 x 20 = 15-20, 64 x 21 = 16-0, 64 x 22 = 16-64, 64 x 23 = 17-44, 64 x 24 = 18-24, 64 x 25 = 19-4, 64 x 26 = 19-68, 64 x 27 = 20-48, 64 x 28 = 21-28, 64 x 29 = 22-8, 64 x 30 = 22-72, 64 x 31 = 23-52, 64 x 32 = 24-32, 64 x 33 = 25-12, 64 x 34 = 25-76, 64 x 35 = 26-56, 64 x 36 = 27-36, 64 x 37 = 28-16, 64 x 38 = 28-80, 64 x 39 = 29-60, 64 x 40 = 30-40, 64 x 41 = 31-20, 64 x 42 = 32-0, 64 x 43 = 32-64, 64 x 44 = 33-44, 64 x 45 = 34-24, 64 x 46 = 35-4, 64 x 47 = 35-68, 64 x 48 = 36-48, 64 x 49 = 37-28, 64 x 50 = 38-8, 64 x 51 = 38-72, 64 x 52 = 39-52, 64 x 53 = 40-32, 64 x 54 = 41-12, 64 x 55 = 41-76, 64 x 56 = 42-56, 64 x 57 = 43-36, 64 x 58 = 44-16, 64 x 59 = 44-80, 64 x 60 = 45-60, 64 x 61 = 46-40, 64 x 62 = 47-20, 64 x 63 = 48-0, 64 x 64 = 48-64, 64 x 65 = 49-44, 64 x 66 = 50-24, 64 x 67 = 51-4, 64 x 68 = 51-68, 64 x 69 = 52-48, 64 x 70 = 53-28, 64 x 71 = 54-8, 64 x 72 = 54-72, 64 x 73 = 55-52, 64 x 74 = 56-32, 64 x 75 = 57-12, 64 x 76 = 57-76, 64 x 77 = 58-56, 64 x 78 = 59-36, 64 x 79 = 60-16, 64 x 80 = 60-80, 64 x 81 = 61-60, 64 x 82 = 62-40, 64 x 83 = 63-20, 
65 x 1 = 0-65, 65 x 2 = 1-46, 65 x 3 = 2-27, 65 x 4 = 3-8, 65 x 5 = 3-73, 65 x 6 = 4-54, 65 x 7 = 5-35, 65 x 8 = 6-16, 65 x 9 = 6-81, 65 x 10 = 7-62, 65 x 11 = 8-43, 65 x 12 = 9-24, 65 x 13 = 10-5, 65 x 14 = 10-70, 65 x 15 = 11-51, 65 x 16 = 12-32, 65 x 17 = 13-13, 65 x 18 = 13-78, 65 x 19 = 14-59, 65 x 20 = 15-40, 65 x 21 = 16-21, 65 x 22 = 17-2, 65 x 23 = 17-67, 65 x 24 = 18-48, 65 x 25 = 19-29, 65 x 26 = 20-10, 65 x 27 = 20-75, 65 x 28 = 21-56, 65 x 29 = 22-37, 65 x 30 = 23-18, 65 x 31 = 23-83, 65 x 32 = 24-64, 65 x 33 = 25-45, 65 x 34 = 26-26, 65 x 35 = 27-7, 65 x 36 = 27-72, 65 x 37 = 28-53, 65 x 38 = 29-34, 65 x 39 = 30-15, 65 x 40 = 30-80, 65 x 41 = 31-61, 65 x 42 = 32-42, 65 x 43 = 33-23, 65 x 44 = 34-4, 65 x 45 = 34-69, 65 x 46 = 35-50, 65 x 47 = 36-31, 65 x 48 = 37-12, 65 x 49 = 37-77, 65 x 50 = 38-58, 65 x 51 = 39-39, 65 x 52 = 40-20, 65 x 53 = 41-1, 65 x 54 = 41-66, 65 x 55 = 42-47, 65 x 56 = 43-28, 65 x 57 = 44-9, 65 x 58 = 44-74, 65 x 59 = 45-55, 65 x 60 = 46-36, 65 x 61 = 47-17, 65 x 62 = 47-82, 65 x 63 = 48-63, 65 x 64 = 49-44, 65 x 65 = 50-25, 65 x 66 = 51-6, 65 x 67 = 51-71, 65 x 68 = 52-52, 65 x 69 = 53-33, 65 x 70 = 54-14, 65 x 71 = 54-79, 65 x 72 = 55-60, 65 x 73 = 56-41, 65 x 74 = 57-22, 65 x 75 = 58-3, 65 x 76 = 58-68, 65 x 77 = 59-49, 65 x 78 = 60-30, 65 x 79 = 61-11, 65 x 80 = 61-76, 65 x 81 = 62-57, 65 x 82 = 63-38, 65 x 83 = 64-19, 
66 x 1 = 0-66, 66 x 2 = 1-48, 66 x 3 = 2-30, 66 x 4 = 3-12, 66 x 5 = 3-78, 66 x 6 = 4-60, 66 x 7 = 5-42, 66 x 8 = 6-24, 66 x 9 = 7-6, 66 x 10 = 7-72, 66 x 11 = 8-54, 66 x 12 = 9-36, 66 x 13 = 10-18, 66 x 14 = 11-0, 66 x 15 = 11-66, 66 x 16 = 12-48, 66 x 17 = 13-30, 66 x 18 = 14-12, 66 x 19 = 14-78, 66 x 20 = 15-60, 66 x 21 = 16-42, 66 x 22 = 17-24, 66 x 23 = 18-6, 66 x 24 = 18-72, 66 x 25 = 19-54, 66 x 26 = 20-36, 66 x 27 = 21-18, 66 x 28 = 22-0, 66 x 29 = 22-66, 66 x 30 = 23-48, 66 x 31 = 24-30, 66 x 32 = 25-12, 66 x 33 = 25-78, 66 x 34 = 26-60, 66 x 35 = 27-42, 66 x 36 = 28-24, 66 x 37 = 29-6, 66 x 38 = 29-72, 66 x 39 = 30-54, 66 x 40 = 31-36, 66 x 41 = 32-18, 66 x 42 = 33-0, 66 x 43 = 33-66, 66 x 44 = 34-48, 66 x 45 = 35-30, 66 x 46 = 36-12, 66 x 47 = 36-78, 66 x 48 = 37-60, 66 x 49 = 38-42, 66 x 50 = 39-24, 66 x 51 = 40-6, 66 x 52 = 40-72, 66 x 53 = 41-54, 66 x 54 = 42-36, 66 x 55 = 43-18, 66 x 56 = 44-0, 66 x 57 = 44-66, 66 x 58 = 45-48, 66 x 59 = 46-30, 66 x 60 = 47-12, 66 x 61 = 47-78, 66 x 62 = 48-60, 66 x 63 = 49-42, 66 x 64 = 50-24, 66 x 65 = 51-6, 66 x 66 = 51-72, 66 x 67 = 52-54, 66 x 68 = 53-36, 66 x 69 = 54-18, 66 x 70 = 55-0, 66 x 71 = 55-66, 66 x 72 = 56-48, 66 x 73 = 57-30, 66 x 74 = 58-12, 66 x 75 = 58-78, 66 x 76 = 59-60, 66 x 77 = 60-42, 66 x 78 = 61-24, 66 x 79 = 62-6, 66 x 80 = 62-72, 66 x 81 = 63-54, 66 x 82 = 64-36, 66 x 83 = 65-18, 
67 x 1 = 0-67, 67 x 2 = 1-50, 67 x 3 = 2-33, 67 x 4 = 3-16, 67 x 5 = 3-83, 67 x 6 = 4-66, 67 x 7 = 5-49, 67 x 8 = 6-32, 67 x 9 = 7-15, 67 x 10 = 7-82, 67 x 11 = 8-65, 67 x 12 = 9-48, 67 x 13 = 10-31, 67 x 14 = 11-14, 67 x 15 = 11-81, 67 x 16 = 12-64, 67 x 17 = 13-47, 67 x 18 = 14-30, 67 x 19 = 15-13, 67 x 20 = 15-80, 67 x 21 = 16-63, 67 x 22 = 17-46, 67 x 23 = 18-29, 67 x 24 = 19-12, 67 x 25 = 19-79, 67 x 26 = 20-62, 67 x 27 = 21-45, 67 x 28 = 22-28, 67 x 29 = 23-11, 67 x 30 = 23-78, 67 x 31 = 24-61, 67 x 32 = 25-44, 67 x 33 = 26-27, 67 x 34 = 27-10, 67 x 35 = 27-77, 67 x 36 = 28-60, 67 x 37 = 29-43, 67 x 38 = 30-26, 67 x 39 = 31-9, 67 x 40 = 31-76, 67 x 41 = 32-59, 67 x 42 = 33-42, 67 x 43 = 34-25, 67 x 44 = 35-8, 67 x 45 = 35-75, 67 x 46 = 36-58, 67 x 47 = 37-41, 67 x 48 = 38-24, 67 x 49 = 39-7, 67 x 50 = 39-74, 67 x 51 = 40-57, 67 x 52 = 41-40, 67 x 53 = 42-23, 67 x 54 = 43-6, 67 x 55 = 43-73, 67 x 56 = 44-56, 67 x 57 = 45-39, 67 x 58 = 46-22, 67 x 59 = 47-5, 67 x 60 = 47-72, 67 x 61 = 48-55, 67 x 62 = 49-38, 67 x 63 = 50-21, 67 x 64 = 51-4, 67 x 65 = 51-71, 67 x 66 = 52-54, 67 x 67 = 53-37, 67 x 68 = 54-20, 67 x 69 = 55-3, 67 x 70 = 55-70, 67 x 71 = 56-53, 67 x 72 = 57-36, 67 x 73 = 58-19, 67 x 74 = 59-2, 67 x 75 = 59-69, 67 x 76 = 60-52, 67 x 77 = 61-35, 67 x 78 = 62-18, 67 x 79 = 63-1, 67 x 80 = 63-68, 67 x 81 = 64-51, 67 x 82 = 65-34, 67 x 83 = 66-17, 
68 x 1 = 0-68, 68 x 2 = 1-52, 68 x 3 = 2-36, 68 x 4 = 3-20, 68 x 5 = 4-4, 68 x 6 = 4-72, 68 x 7 = 5-56, 68 x 8 = 6-40, 68 x 9 = 7-24, 68 x 10 = 8-8, 68 x 11 = 8-76, 68 x 12 = 9-60, 68 x 13 = 10-44, 68 x 14 = 11-28, 68 x 15 = 12-12, 68 x 16 = 12-80, 68 x 17 = 13-64, 68 x 18 = 14-48, 68 x 19 = 15-32, 68 x 20 = 16-16, 68 x 21 = 17-0, 68 x 22 = 17-68, 68 x 23 = 18-52, 68 x 24 = 19-36, 68 x 25 = 20-20, 68 x 26 = 21-4, 68 x 27 = 21-72, 68 x 28 = 22-56, 68 x 29 = 23-40, 68 x 30 = 24-24, 68 x 31 = 25-8, 68 x 32 = 25-76, 68 x 33 = 26-60, 68 x 34 = 27-44, 68 x 35 = 28-28, 68 x 36 = 29-12, 68 x 37 = 29-80, 68 x 38 = 30-64, 68 x 39 = 31-48, 68 x 40 = 32-32, 68 x 41 = 33-16, 68 x 42 = 34-0, 68 x 43 = 34-68, 68 x 44 = 35-52, 68 x 45 = 36-36, 68 x 46 = 37-20, 68 x 47 = 38-4, 68 x 48 = 38-72, 68 x 49 = 39-56, 68 x 50 = 40-40, 68 x 51 = 41-24, 68 x 52 = 42-8, 68 x 53 = 42-76, 68 x 54 = 43-60, 68 x 55 = 44-44, 68 x 56 = 45-28, 68 x 57 = 46-12, 68 x 58 = 46-80, 68 x 59 = 47-64, 68 x 60 = 48-48, 68 x 61 = 49-32, 68 x 62 = 50-16, 68 x 63 = 51-0, 68 x 64 = 51-68, 68 x 65 = 52-52, 68 x 66 = 53-36, 68 x 67 = 54-20, 68 x 68 = 55-4, 68 x 69 = 55-72, 68 x 70 = 56-56, 68 x 71 = 57-40, 68 x 72 = 58-24, 68 x 73 = 59-8, 68 x 74 = 59-76, 68 x 75 = 60-60, 68 x 76 = 61-44, 68 x 77 = 62-28, 68 x 78 = 63-12, 68 x 79 = 63-80, 68 x 80 = 64-64, 68 x 81 = 65-48, 68 x 82 = 66-32, 68 x 83 = 67-16, 
69 x 1 = 0-69, 69 x 2 = 1-54, 69 x 3 = 2-39, 69 x 4 = 3-24, 69 x 5 = 4-9, 69 x 6 = 4-78, 69 x 7 = 5-63, 69 x 8 = 6-48, 69 x 9 = 7-33, 69 x 10 = 8-18, 69 x 11 = 9-3, 69 x 12 = 9-72, 69 x 13 = 10-57, 69 x 14 = 11-42, 69 x 15 = 12-27, 69 x 16 = 13-12, 69 x 17 = 13-81, 69 x 18 = 14-66, 69 x 19 = 15-51, 69 x 20 = 16-36, 69 x 21 = 17-21, 69 x 22 = 18-6, 69 x 23 = 18-75, 69 x 24 = 19-60, 69 x 25 = 20-45, 69 x 26 = 21-30, 69 x 27 = 22-15, 69 x 28 = 23-0, 69 x 29 = 23-69, 69 x 30 = 24-54, 69 x 31 = 25-39, 69 x 32 = 26-24, 69 x 33 = 27-9, 69 x 34 = 27-78, 69 x 35 = 28-63, 69 x 36 = 29-48, 69 x 37 = 30-33, 69 x 38 = 31-18, 69 x 39 = 32-3, 69 x 40 = 32-72, 69 x 41 = 33-57, 69 x 42 = 34-42, 69 x 43 = 35-27, 69 x 44 = 36-12, 69 x 45 = 36-81, 69 x 46 = 37-66, 69 x 47 = 38-51, 69 x 48 = 39-36, 69 x 49 = 40-21, 69 x 50 = 41-6, 69 x 51 = 41-75, 69 x 52 = 42-60, 69 x 53 = 43-45, 69 x 54 = 44-30, 69 x 55 = 45-15, 69 x 56 = 46-0, 69 x 57 = 46-69, 69 x 58 = 47-54, 69 x 59 = 48-39, 69 x 60 = 49-24, 69 x 61 = 50-9, 69 x 62 = 50-78, 69 x 63 = 51-63, 69 x 64 = 52-48, 69 x 65 = 53-33, 69 x 66 = 54-18, 69 x 67 = 55-3, 69 x 68 = 55-72, 69 x 69 = 56-57, 69 x 70 = 57-42, 69 x 71 = 58-27, 69 x 72 = 59-12, 69 x 73 = 59-81, 69 x 74 = 60-66, 69 x 75 = 61-51, 69 x 76 = 62-36, 69 x 77 = 63-21, 69 x 78 = 64-6, 69 x 79 = 64-75, 69 x 80 = 65-60, 69 x 81 = 66-45, 69 x 82 = 67-30, 69 x 83 = 68-15, 
70 x 1 = 0-70, 70 x 2 = 1-56, 70 x 3 = 2-42, 70 x 4 = 3-28, 70 x 5 = 4-14, 70 x 6 = 5-0, 70 x 7 = 5-70, 70 x 8 = 6-56, 70 x 9 = 7-42, 70 x 10 = 8-28, 70 x 11 = 9-14, 70 x 12 = 10-0, 70 x 13 = 10-70, 70 x 14 = 11-56, 70 x 15 = 12-42, 70 x 16 = 13-28, 70 x 17 = 14-14, 70 x 18 = 15-0, 70 x 19 = 15-70, 70 x 20 = 16-56, 70 x 21 = 17-42, 70 x 22 = 18-28, 70 x 23 = 19-14, 70 x 24 = 20-0, 70 x 25 = 20-70, 70 x 26 = 21-56, 70 x 27 = 22-42, 70 x 28 = 23-28, 70 x 29 = 24-14, 70 x 30 = 25-0, 70 x 31 = 25-70, 70 x 32 = 26-56, 70 x 33 = 27-42, 70 x 34 = 28-28, 70 x 35 = 29-14, 70 x 36 = 30-0, 70 x 37 = 30-70, 70 x 38 = 31-56, 70 x 39 = 32-42, 70 x 40 = 33-28, 70 x 41 = 34-14, 70 x 42 = 35-0, 70 x 43 = 35-70, 70 x 44 = 36-56, 70 x 45 = 37-42, 70 x 46 = 38-28, 70 x 47 = 39-14, 70 x 48 = 40-0, 70 x 49 = 40-70, 70 x 50 = 41-56, 70 x 51 = 42-42, 70 x 52 = 43-28, 70 x 53 = 44-14, 70 x 54 = 45-0, 70 x 55 = 45-70, 70 x 56 = 46-56, 70 x 57 = 47-42, 70 x 58 = 48-28, 70 x 59 = 49-14, 70 x 60 = 50-0, 70 x 61 = 50-70, 70 x 62 = 51-56, 70 x 63 = 52-42, 70 x 64 = 53-28, 70 x 65 = 54-14, 70 x 66 = 55-0, 70 x 67 = 55-70, 70 x 68 = 56-56, 70 x 69 = 57-42, 70 x 70 = 58-28, 70 x 71 = 59-14, 70 x 72 = 60-0, 70 x 73 = 60-70, 70 x 74 = 61-56, 70 x 75 = 62-42, 70 x 76 = 63-28, 70 x 77 = 64-14, 70 x 78 = 65-0, 70 x 79 = 65-70, 70 x 80 = 66-56, 70 x 81 = 67-42, 70 x 82 = 68-28, 70 x 83 = 69-14, 
