0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-21, 0-39 x 0-3 = 2-3, 0-39 x 0-4 = 2-42, 0-39 x 0-5 = 3-24, 0-39 x 0-6 = 4-6, 0-39 x 0-7 = 4-45, 0-39 x 0-8 = 5-27, 0-39 x 0-9 = 6-9, 0-39 x 0-10 = 6-48, 0-39 x 0-11 = 7-30, 0-39 x 0-12 = 8-12, 0-39 x 0-13 = 8-51, 0-39 x 0-14 = 9-33, 0-39 x 0-15 = 10-15, 0-39 x 0-16 = 10-54, 0-39 x 0-17 = 11-36, 0-39 x 0-18 = 12-18, 0-39 x 0-19 = 13-0, 0-39 x 0-20 = 13-39, 0-39 x 0-21 = 14-21, 0-39 x 0-22 = 15-3, 0-39 x 0-23 = 15-42, 0-39 x 0-24 = 16-24, 0-39 x 0-25 = 17-6, 0-39 x 0-26 = 17-45, 0-39 x 0-27 = 18-27, 0-39 x 0-28 = 19-9, 0-39 x 0-29 = 19-48, 0-39 x 0-30 = 20-30, 0-39 x 0-31 = 21-12, 0-39 x 0-32 = 21-51, 0-39 x 0-33 = 22-33, 0-39 x 0-34 = 23-15, 0-39 x 0-35 = 23-54, 0-39 x 0-36 = 24-36, 0-39 x 0-37 = 25-18, 0-39 x 0-38 = 26-0, 0-39 x 0-39 = 26-39, 0-39 x 0-40 = 27-21, 0-39 x 0-41 = 28-3, 0-39 x 0-42 = 28-42, 0-39 x 0-43 = 29-24, 0-39 x 0-44 = 30-6, 0-39 x 0-45 = 30-45, 0-39 x 0-46 = 31-27, 0-39 x 0-47 = 32-9, 0-39 x 0-48 = 32-48, 0-39 x 0-49 = 33-30, 0-39 x 0-50 = 34-12, 0-39 x 0-51 = 34-51, 0-39 x 0-52 = 35-33, 0-39 x 0-53 = 36-15, 0-39 x 0-54 = 36-54, 0-39 x 0-55 = 37-36, 0-39 x 0-56 = 38-18, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-23, 0-40 x 0-3 = 2-6, 0-40 x 0-4 = 2-46, 0-40 x 0-5 = 3-29, 0-40 x 0-6 = 4-12, 0-40 x 0-7 = 4-52, 0-40 x 0-8 = 5-35, 0-40 x 0-9 = 6-18, 0-40 x 0-10 = 7-1, 0-40 x 0-11 = 7-41, 0-40 x 0-12 = 8-24, 0-40 x 0-13 = 9-7, 0-40 x 0-14 = 9-47, 0-40 x 0-15 = 10-30, 0-40 x 0-16 = 11-13, 0-40 x 0-17 = 11-53, 0-40 x 0-18 = 12-36, 0-40 x 0-19 = 13-19, 0-40 x 0-20 = 14-2, 0-40 x 0-21 = 14-42, 0-40 x 0-22 = 15-25, 0-40 x 0-23 = 16-8, 0-40 x 0-24 = 16-48, 0-40 x 0-25 = 17-31, 0-40 x 0-26 = 18-14, 0-40 x 0-27 = 18-54, 0-40 x 0-28 = 19-37, 0-40 x 0-29 = 20-20, 0-40 x 0-30 = 21-3, 0-40 x 0-31 = 21-43, 0-40 x 0-32 = 22-26, 0-40 x 0-33 = 23-9, 0-40 x 0-34 = 23-49, 0-40 x 0-35 = 24-32, 0-40 x 0-36 = 25-15, 0-40 x 0-37 = 25-55, 0-40 x 0-38 = 26-38, 0-40 x 0-39 = 27-21, 0-40 x 0-40 = 28-4, 0-40 x 0-41 = 28-44, 0-40 x 0-42 = 29-27, 0-40 x 0-43 = 30-10, 0-40 x 0-44 = 30-50, 0-40 x 0-45 = 31-33, 0-40 x 0-46 = 32-16, 0-40 x 0-47 = 32-56, 0-40 x 0-48 = 33-39, 0-40 x 0-49 = 34-22, 0-40 x 0-50 = 35-5, 0-40 x 0-51 = 35-45, 0-40 x 0-52 = 36-28, 0-40 x 0-53 = 37-11, 0-40 x 0-54 = 37-51, 0-40 x 0-55 = 38-34, 0-40 x 0-56 = 39-17, 
0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-25, 0-41 x 0-3 = 2-9, 0-41 x 0-4 = 2-50, 0-41 x 0-5 = 3-34, 0-41 x 0-6 = 4-18, 0-41 x 0-7 = 5-2, 0-41 x 0-8 = 5-43, 0-41 x 0-9 = 6-27, 0-41 x 0-10 = 7-11, 0-41 x 0-11 = 7-52, 0-41 x 0-12 = 8-36, 0-41 x 0-13 = 9-20, 0-41 x 0-14 = 10-4, 0-41 x 0-15 = 10-45, 0-41 x 0-16 = 11-29, 0-41 x 0-17 = 12-13, 0-41 x 0-18 = 12-54, 0-41 x 0-19 = 13-38, 0-41 x 0-20 = 14-22, 0-41 x 0-21 = 15-6, 0-41 x 0-22 = 15-47, 0-41 x 0-23 = 16-31, 0-41 x 0-24 = 17-15, 0-41 x 0-25 = 17-56, 0-41 x 0-26 = 18-40, 0-41 x 0-27 = 19-24, 0-41 x 0-28 = 20-8, 0-41 x 0-29 = 20-49, 0-41 x 0-30 = 21-33, 0-41 x 0-31 = 22-17, 0-41 x 0-32 = 23-1, 0-41 x 0-33 = 23-42, 0-41 x 0-34 = 24-26, 0-41 x 0-35 = 25-10, 0-41 x 0-36 = 25-51, 0-41 x 0-37 = 26-35, 0-41 x 0-38 = 27-19, 0-41 x 0-39 = 28-3, 0-41 x 0-40 = 28-44, 0-41 x 0-41 = 29-28, 0-41 x 0-42 = 30-12, 0-41 x 0-43 = 30-53, 0-41 x 0-44 = 31-37, 0-41 x 0-45 = 32-21, 0-41 x 0-46 = 33-5, 0-41 x 0-47 = 33-46, 0-41 x 0-48 = 34-30, 0-41 x 0-49 = 35-14, 0-41 x 0-50 = 35-55, 0-41 x 0-51 = 36-39, 0-41 x 0-52 = 37-23, 0-41 x 0-53 = 38-7, 0-41 x 0-54 = 38-48, 0-41 x 0-55 = 39-32, 0-41 x 0-56 = 40-16, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-27, 0-42 x 0-3 = 2-12, 0-42 x 0-4 = 2-54, 0-42 x 0-5 = 3-39, 0-42 x 0-6 = 4-24, 0-42 x 0-7 = 5-9, 0-42 x 0-8 = 5-51, 0-42 x 0-9 = 6-36, 0-42 x 0-10 = 7-21, 0-42 x 0-11 = 8-6, 0-42 x 0-12 = 8-48, 0-42 x 0-13 = 9-33, 0-42 x 0-14 = 10-18, 0-42 x 0-15 = 11-3, 0-42 x 0-16 = 11-45, 0-42 x 0-17 = 12-30, 0-42 x 0-18 = 13-15, 0-42 x 0-19 = 14-0, 0-42 x 0-20 = 14-42, 0-42 x 0-21 = 15-27, 0-42 x 0-22 = 16-12, 0-42 x 0-23 = 16-54, 0-42 x 0-24 = 17-39, 0-42 x 0-25 = 18-24, 0-42 x 0-26 = 19-9, 0-42 x 0-27 = 19-51, 0-42 x 0-28 = 20-36, 0-42 x 0-29 = 21-21, 0-42 x 0-30 = 22-6, 0-42 x 0-31 = 22-48, 0-42 x 0-32 = 23-33, 0-42 x 0-33 = 24-18, 0-42 x 0-34 = 25-3, 0-42 x 0-35 = 25-45, 0-42 x 0-36 = 26-30, 0-42 x 0-37 = 27-15, 0-42 x 0-38 = 28-0, 0-42 x 0-39 = 28-42, 0-42 x 0-40 = 29-27, 0-42 x 0-41 = 30-12, 0-42 x 0-42 = 30-54, 0-42 x 0-43 = 31-39, 0-42 x 0-44 = 32-24, 0-42 x 0-45 = 33-9, 0-42 x 0-46 = 33-51, 0-42 x 0-47 = 34-36, 0-42 x 0-48 = 35-21, 0-42 x 0-49 = 36-6, 0-42 x 0-50 = 36-48, 0-42 x 0-51 = 37-33, 0-42 x 0-52 = 38-18, 0-42 x 0-53 = 39-3, 0-42 x 0-54 = 39-45, 0-42 x 0-55 = 40-30, 0-42 x 0-56 = 41-15, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-29, 0-43 x 0-3 = 2-15, 0-43 x 0-4 = 3-1, 0-43 x 0-5 = 3-44, 0-43 x 0-6 = 4-30, 0-43 x 0-7 = 5-16, 0-43 x 0-8 = 6-2, 0-43 x 0-9 = 6-45, 0-43 x 0-10 = 7-31, 0-43 x 0-11 = 8-17, 0-43 x 0-12 = 9-3, 0-43 x 0-13 = 9-46, 0-43 x 0-14 = 10-32, 0-43 x 0-15 = 11-18, 0-43 x 0-16 = 12-4, 0-43 x 0-17 = 12-47, 0-43 x 0-18 = 13-33, 0-43 x 0-19 = 14-19, 0-43 x 0-20 = 15-5, 0-43 x 0-21 = 15-48, 0-43 x 0-22 = 16-34, 0-43 x 0-23 = 17-20, 0-43 x 0-24 = 18-6, 0-43 x 0-25 = 18-49, 0-43 x 0-26 = 19-35, 0-43 x 0-27 = 20-21, 0-43 x 0-28 = 21-7, 0-43 x 0-29 = 21-50, 0-43 x 0-30 = 22-36, 0-43 x 0-31 = 23-22, 0-43 x 0-32 = 24-8, 0-43 x 0-33 = 24-51, 0-43 x 0-34 = 25-37, 0-43 x 0-35 = 26-23, 0-43 x 0-36 = 27-9, 0-43 x 0-37 = 27-52, 0-43 x 0-38 = 28-38, 0-43 x 0-39 = 29-24, 0-43 x 0-40 = 30-10, 0-43 x 0-41 = 30-53, 0-43 x 0-42 = 31-39, 0-43 x 0-43 = 32-25, 0-43 x 0-44 = 33-11, 0-43 x 0-45 = 33-54, 0-43 x 0-46 = 34-40, 0-43 x 0-47 = 35-26, 0-43 x 0-48 = 36-12, 0-43 x 0-49 = 36-55, 0-43 x 0-50 = 37-41, 0-43 x 0-51 = 38-27, 0-43 x 0-52 = 39-13, 0-43 x 0-53 = 39-56, 0-43 x 0-54 = 40-42, 0-43 x 0-55 = 41-28, 0-43 x 0-56 = 42-14, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-31, 0-44 x 0-3 = 2-18, 0-44 x 0-4 = 3-5, 0-44 x 0-5 = 3-49, 0-44 x 0-6 = 4-36, 0-44 x 0-7 = 5-23, 0-44 x 0-8 = 6-10, 0-44 x 0-9 = 6-54, 0-44 x 0-10 = 7-41, 0-44 x 0-11 = 8-28, 0-44 x 0-12 = 9-15, 0-44 x 0-13 = 10-2, 0-44 x 0-14 = 10-46, 0-44 x 0-15 = 11-33, 0-44 x 0-16 = 12-20, 0-44 x 0-17 = 13-7, 0-44 x 0-18 = 13-51, 0-44 x 0-19 = 14-38, 0-44 x 0-20 = 15-25, 0-44 x 0-21 = 16-12, 0-44 x 0-22 = 16-56, 0-44 x 0-23 = 17-43, 0-44 x 0-24 = 18-30, 0-44 x 0-25 = 19-17, 0-44 x 0-26 = 20-4, 0-44 x 0-27 = 20-48, 0-44 x 0-28 = 21-35, 0-44 x 0-29 = 22-22, 0-44 x 0-30 = 23-9, 0-44 x 0-31 = 23-53, 0-44 x 0-32 = 24-40, 0-44 x 0-33 = 25-27, 0-44 x 0-34 = 26-14, 0-44 x 0-35 = 27-1, 0-44 x 0-36 = 27-45, 0-44 x 0-37 = 28-32, 0-44 x 0-38 = 29-19, 0-44 x 0-39 = 30-6, 0-44 x 0-40 = 30-50, 0-44 x 0-41 = 31-37, 0-44 x 0-42 = 32-24, 0-44 x 0-43 = 33-11, 0-44 x 0-44 = 33-55, 0-44 x 0-45 = 34-42, 0-44 x 0-46 = 35-29, 0-44 x 0-47 = 36-16, 0-44 x 0-48 = 37-3, 0-44 x 0-49 = 37-47, 0-44 x 0-50 = 38-34, 0-44 x 0-51 = 39-21, 0-44 x 0-52 = 40-8, 0-44 x 0-53 = 40-52, 0-44 x 0-54 = 41-39, 0-44 x 0-55 = 42-26, 0-44 x 0-56 = 43-13, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-33, 0-45 x 0-3 = 2-21, 0-45 x 0-4 = 3-9, 0-45 x 0-5 = 3-54, 0-45 x 0-6 = 4-42, 0-45 x 0-7 = 5-30, 0-45 x 0-8 = 6-18, 0-45 x 0-9 = 7-6, 0-45 x 0-10 = 7-51, 0-45 x 0-11 = 8-39, 0-45 x 0-12 = 9-27, 0-45 x 0-13 = 10-15, 0-45 x 0-14 = 11-3, 0-45 x 0-15 = 11-48, 0-45 x 0-16 = 12-36, 0-45 x 0-17 = 13-24, 0-45 x 0-18 = 14-12, 0-45 x 0-19 = 15-0, 0-45 x 0-20 = 15-45, 0-45 x 0-21 = 16-33, 0-45 x 0-22 = 17-21, 0-45 x 0-23 = 18-9, 0-45 x 0-24 = 18-54, 0-45 x 0-25 = 19-42, 0-45 x 0-26 = 20-30, 0-45 x 0-27 = 21-18, 0-45 x 0-28 = 22-6, 0-45 x 0-29 = 22-51, 0-45 x 0-30 = 23-39, 0-45 x 0-31 = 24-27, 0-45 x 0-32 = 25-15, 0-45 x 0-33 = 26-3, 0-45 x 0-34 = 26-48, 0-45 x 0-35 = 27-36, 0-45 x 0-36 = 28-24, 0-45 x 0-37 = 29-12, 0-45 x 0-38 = 30-0, 0-45 x 0-39 = 30-45, 0-45 x 0-40 = 31-33, 0-45 x 0-41 = 32-21, 0-45 x 0-42 = 33-9, 0-45 x 0-43 = 33-54, 0-45 x 0-44 = 34-42, 0-45 x 0-45 = 35-30, 0-45 x 0-46 = 36-18, 0-45 x 0-47 = 37-6, 0-45 x 0-48 = 37-51, 0-45 x 0-49 = 38-39, 0-45 x 0-50 = 39-27, 0-45 x 0-51 = 40-15, 0-45 x 0-52 = 41-3, 0-45 x 0-53 = 41-48, 0-45 x 0-54 = 42-36, 0-45 x 0-55 = 43-24, 0-45 x 0-56 = 44-12, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-35, 0-46 x 0-3 = 2-24, 0-46 x 0-4 = 3-13, 0-46 x 0-5 = 4-2, 0-46 x 0-6 = 4-48, 0-46 x 0-7 = 5-37, 0-46 x 0-8 = 6-26, 0-46 x 0-9 = 7-15, 0-46 x 0-10 = 8-4, 0-46 x 0-11 = 8-50, 0-46 x 0-12 = 9-39, 0-46 x 0-13 = 10-28, 0-46 x 0-14 = 11-17, 0-46 x 0-15 = 12-6, 0-46 x 0-16 = 12-52, 0-46 x 0-17 = 13-41, 0-46 x 0-18 = 14-30, 0-46 x 0-19 = 15-19, 0-46 x 0-20 = 16-8, 0-46 x 0-21 = 16-54, 0-46 x 0-22 = 17-43, 0-46 x 0-23 = 18-32, 0-46 x 0-24 = 19-21, 0-46 x 0-25 = 20-10, 0-46 x 0-26 = 20-56, 0-46 x 0-27 = 21-45, 0-46 x 0-28 = 22-34, 0-46 x 0-29 = 23-23, 0-46 x 0-30 = 24-12, 0-46 x 0-31 = 25-1, 0-46 x 0-32 = 25-47, 0-46 x 0-33 = 26-36, 0-46 x 0-34 = 27-25, 0-46 x 0-35 = 28-14, 0-46 x 0-36 = 29-3, 0-46 x 0-37 = 29-49, 0-46 x 0-38 = 30-38, 0-46 x 0-39 = 31-27, 0-46 x 0-40 = 32-16, 0-46 x 0-41 = 33-5, 0-46 x 0-42 = 33-51, 0-46 x 0-43 = 34-40, 0-46 x 0-44 = 35-29, 0-46 x 0-45 = 36-18, 0-46 x 0-46 = 37-7, 0-46 x 0-47 = 37-53, 0-46 x 0-48 = 38-42, 0-46 x 0-49 = 39-31, 0-46 x 0-50 = 40-20, 0-46 x 0-51 = 41-9, 0-46 x 0-52 = 41-55, 0-46 x 0-53 = 42-44, 0-46 x 0-54 = 43-33, 0-46 x 0-55 = 44-22, 0-46 x 0-56 = 45-11, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-37, 0-47 x 0-3 = 2-27, 0-47 x 0-4 = 3-17, 0-47 x 0-5 = 4-7, 0-47 x 0-6 = 4-54, 0-47 x 0-7 = 5-44, 0-47 x 0-8 = 6-34, 0-47 x 0-9 = 7-24, 0-47 x 0-10 = 8-14, 0-47 x 0-11 = 9-4, 0-47 x 0-12 = 9-51, 0-47 x 0-13 = 10-41, 0-47 x 0-14 = 11-31, 0-47 x 0-15 = 12-21, 0-47 x 0-16 = 13-11, 0-47 x 0-17 = 14-1, 0-47 x 0-18 = 14-48, 0-47 x 0-19 = 15-38, 0-47 x 0-20 = 16-28, 0-47 x 0-21 = 17-18, 0-47 x 0-22 = 18-8, 0-47 x 0-23 = 18-55, 0-47 x 0-24 = 19-45, 0-47 x 0-25 = 20-35, 0-47 x 0-26 = 21-25, 0-47 x 0-27 = 22-15, 0-47 x 0-28 = 23-5, 0-47 x 0-29 = 23-52, 0-47 x 0-30 = 24-42, 0-47 x 0-31 = 25-32, 0-47 x 0-32 = 26-22, 0-47 x 0-33 = 27-12, 0-47 x 0-34 = 28-2, 0-47 x 0-35 = 28-49, 0-47 x 0-36 = 29-39, 0-47 x 0-37 = 30-29, 0-47 x 0-38 = 31-19, 0-47 x 0-39 = 32-9, 0-47 x 0-40 = 32-56, 0-47 x 0-41 = 33-46, 0-47 x 0-42 = 34-36, 0-47 x 0-43 = 35-26, 0-47 x 0-44 = 36-16, 0-47 x 0-45 = 37-6, 0-47 x 0-46 = 37-53, 0-47 x 0-47 = 38-43, 0-47 x 0-48 = 39-33, 0-47 x 0-49 = 40-23, 0-47 x 0-50 = 41-13, 0-47 x 0-51 = 42-3, 0-47 x 0-52 = 42-50, 0-47 x 0-53 = 43-40, 0-47 x 0-54 = 44-30, 0-47 x 0-55 = 45-20, 0-47 x 0-56 = 46-10, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-39, 0-48 x 0-3 = 2-30, 0-48 x 0-4 = 3-21, 0-48 x 0-5 = 4-12, 0-48 x 0-6 = 5-3, 0-48 x 0-7 = 5-51, 0-48 x 0-8 = 6-42, 0-48 x 0-9 = 7-33, 0-48 x 0-10 = 8-24, 0-48 x 0-11 = 9-15, 0-48 x 0-12 = 10-6, 0-48 x 0-13 = 10-54, 0-48 x 0-14 = 11-45, 0-48 x 0-15 = 12-36, 0-48 x 0-16 = 13-27, 0-48 x 0-17 = 14-18, 0-48 x 0-18 = 15-9, 0-48 x 0-19 = 16-0, 0-48 x 0-20 = 16-48, 0-48 x 0-21 = 17-39, 0-48 x 0-22 = 18-30, 0-48 x 0-23 = 19-21, 0-48 x 0-24 = 20-12, 0-48 x 0-25 = 21-3, 0-48 x 0-26 = 21-51, 0-48 x 0-27 = 22-42, 0-48 x 0-28 = 23-33, 0-48 x 0-29 = 24-24, 0-48 x 0-30 = 25-15, 0-48 x 0-31 = 26-6, 0-48 x 0-32 = 26-54, 0-48 x 0-33 = 27-45, 0-48 x 0-34 = 28-36, 0-48 x 0-35 = 29-27, 0-48 x 0-36 = 30-18, 0-48 x 0-37 = 31-9, 0-48 x 0-38 = 32-0, 0-48 x 0-39 = 32-48, 0-48 x 0-40 = 33-39, 0-48 x 0-41 = 34-30, 0-48 x 0-42 = 35-21, 0-48 x 0-43 = 36-12, 0-48 x 0-44 = 37-3, 0-48 x 0-45 = 37-51, 0-48 x 0-46 = 38-42, 0-48 x 0-47 = 39-33, 0-48 x 0-48 = 40-24, 0-48 x 0-49 = 41-15, 0-48 x 0-50 = 42-6, 0-48 x 0-51 = 42-54, 0-48 x 0-52 = 43-45, 0-48 x 0-53 = 44-36, 0-48 x 0-54 = 45-27, 0-48 x 0-55 = 46-18, 0-48 x 0-56 = 47-9, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-41, 0-49 x 0-3 = 2-33, 0-49 x 0-4 = 3-25, 0-49 x 0-5 = 4-17, 0-49 x 0-6 = 5-9, 0-49 x 0-7 = 6-1, 0-49 x 0-8 = 6-50, 0-49 x 0-9 = 7-42, 0-49 x 0-10 = 8-34, 0-49 x 0-11 = 9-26, 0-49 x 0-12 = 10-18, 0-49 x 0-13 = 11-10, 0-49 x 0-14 = 12-2, 0-49 x 0-15 = 12-51, 0-49 x 0-16 = 13-43, 0-49 x 0-17 = 14-35, 0-49 x 0-18 = 15-27, 0-49 x 0-19 = 16-19, 0-49 x 0-20 = 17-11, 0-49 x 0-21 = 18-3, 0-49 x 0-22 = 18-52, 0-49 x 0-23 = 19-44, 0-49 x 0-24 = 20-36, 0-49 x 0-25 = 21-28, 0-49 x 0-26 = 22-20, 0-49 x 0-27 = 23-12, 0-49 x 0-28 = 24-4, 0-49 x 0-29 = 24-53, 0-49 x 0-30 = 25-45, 0-49 x 0-31 = 26-37, 0-49 x 0-32 = 27-29, 0-49 x 0-33 = 28-21, 0-49 x 0-34 = 29-13, 0-49 x 0-35 = 30-5, 0-49 x 0-36 = 30-54, 0-49 x 0-37 = 31-46, 0-49 x 0-38 = 32-38, 0-49 x 0-39 = 33-30, 0-49 x 0-40 = 34-22, 0-49 x 0-41 = 35-14, 0-49 x 0-42 = 36-6, 0-49 x 0-43 = 36-55, 0-49 x 0-44 = 37-47, 0-49 x 0-45 = 38-39, 0-49 x 0-46 = 39-31, 0-49 x 0-47 = 40-23, 0-49 x 0-48 = 41-15, 0-49 x 0-49 = 42-7, 0-49 x 0-50 = 42-56, 0-49 x 0-51 = 43-48, 0-49 x 0-52 = 44-40, 0-49 x 0-53 = 45-32, 0-49 x 0-54 = 46-24, 0-49 x 0-55 = 47-16, 0-49 x 0-56 = 48-8, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-43, 0-50 x 0-3 = 2-36, 0-50 x 0-4 = 3-29, 0-50 x 0-5 = 4-22, 0-50 x 0-6 = 5-15, 0-50 x 0-7 = 6-8, 0-50 x 0-8 = 7-1, 0-50 x 0-9 = 7-51, 0-50 x 0-10 = 8-44, 0-50 x 0-11 = 9-37, 0-50 x 0-12 = 10-30, 0-50 x 0-13 = 11-23, 0-50 x 0-14 = 12-16, 0-50 x 0-15 = 13-9, 0-50 x 0-16 = 14-2, 0-50 x 0-17 = 14-52, 0-50 x 0-18 = 15-45, 0-50 x 0-19 = 16-38, 0-50 x 0-20 = 17-31, 0-50 x 0-21 = 18-24, 0-50 x 0-22 = 19-17, 0-50 x 0-23 = 20-10, 0-50 x 0-24 = 21-3, 0-50 x 0-25 = 21-53, 0-50 x 0-26 = 22-46, 0-50 x 0-27 = 23-39, 0-50 x 0-28 = 24-32, 0-50 x 0-29 = 25-25, 0-50 x 0-30 = 26-18, 0-50 x 0-31 = 27-11, 0-50 x 0-32 = 28-4, 0-50 x 0-33 = 28-54, 0-50 x 0-34 = 29-47, 0-50 x 0-35 = 30-40, 0-50 x 0-36 = 31-33, 0-50 x 0-37 = 32-26, 0-50 x 0-38 = 33-19, 0-50 x 0-39 = 34-12, 0-50 x 0-40 = 35-5, 0-50 x 0-41 = 35-55, 0-50 x 0-42 = 36-48, 0-50 x 0-43 = 37-41, 0-50 x 0-44 = 38-34, 0-50 x 0-45 = 39-27, 0-50 x 0-46 = 40-20, 0-50 x 0-47 = 41-13, 0-50 x 0-48 = 42-6, 0-50 x 0-49 = 42-56, 0-50 x 0-50 = 43-49, 0-50 x 0-51 = 44-42, 0-50 x 0-52 = 45-35, 0-50 x 0-53 = 46-28, 0-50 x 0-54 = 47-21, 0-50 x 0-55 = 48-14, 0-50 x 0-56 = 49-7, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-45, 0-51 x 0-3 = 2-39, 0-51 x 0-4 = 3-33, 0-51 x 0-5 = 4-27, 0-51 x 0-6 = 5-21, 0-51 x 0-7 = 6-15, 0-51 x 0-8 = 7-9, 0-51 x 0-9 = 8-3, 0-51 x 0-10 = 8-54, 0-51 x 0-11 = 9-48, 0-51 x 0-12 = 10-42, 0-51 x 0-13 = 11-36, 0-51 x 0-14 = 12-30, 0-51 x 0-15 = 13-24, 0-51 x 0-16 = 14-18, 0-51 x 0-17 = 15-12, 0-51 x 0-18 = 16-6, 0-51 x 0-19 = 17-0, 0-51 x 0-20 = 17-51, 0-51 x 0-21 = 18-45, 0-51 x 0-22 = 19-39, 0-51 x 0-23 = 20-33, 0-51 x 0-24 = 21-27, 0-51 x 0-25 = 22-21, 0-51 x 0-26 = 23-15, 0-51 x 0-27 = 24-9, 0-51 x 0-28 = 25-3, 0-51 x 0-29 = 25-54, 0-51 x 0-30 = 26-48, 0-51 x 0-31 = 27-42, 0-51 x 0-32 = 28-36, 0-51 x 0-33 = 29-30, 0-51 x 0-34 = 30-24, 0-51 x 0-35 = 31-18, 0-51 x 0-36 = 32-12, 0-51 x 0-37 = 33-6, 0-51 x 0-38 = 34-0, 0-51 x 0-39 = 34-51, 0-51 x 0-40 = 35-45, 0-51 x 0-41 = 36-39, 0-51 x 0-42 = 37-33, 0-51 x 0-43 = 38-27, 0-51 x 0-44 = 39-21, 0-51 x 0-45 = 40-15, 0-51 x 0-46 = 41-9, 0-51 x 0-47 = 42-3, 0-51 x 0-48 = 42-54, 0-51 x 0-49 = 43-48, 0-51 x 0-50 = 44-42, 0-51 x 0-51 = 45-36, 0-51 x 0-52 = 46-30, 0-51 x 0-53 = 47-24, 0-51 x 0-54 = 48-18, 0-51 x 0-55 = 49-12, 0-51 x 0-56 = 50-6, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-47, 0-52 x 0-3 = 2-42, 0-52 x 0-4 = 3-37, 0-52 x 0-5 = 4-32, 0-52 x 0-6 = 5-27, 0-52 x 0-7 = 6-22, 0-52 x 0-8 = 7-17, 0-52 x 0-9 = 8-12, 0-52 x 0-10 = 9-7, 0-52 x 0-11 = 10-2, 0-52 x 0-12 = 10-54, 0-52 x 0-13 = 11-49, 0-52 x 0-14 = 12-44, 0-52 x 0-15 = 13-39, 0-52 x 0-16 = 14-34, 0-52 x 0-17 = 15-29, 0-52 x 0-18 = 16-24, 0-52 x 0-19 = 17-19, 0-52 x 0-20 = 18-14, 0-52 x 0-21 = 19-9, 0-52 x 0-22 = 20-4, 0-52 x 0-23 = 20-56, 0-52 x 0-24 = 21-51, 0-52 x 0-25 = 22-46, 0-52 x 0-26 = 23-41, 0-52 x 0-27 = 24-36, 0-52 x 0-28 = 25-31, 0-52 x 0-29 = 26-26, 0-52 x 0-30 = 27-21, 0-52 x 0-31 = 28-16, 0-52 x 0-32 = 29-11, 0-52 x 0-33 = 30-6, 0-52 x 0-34 = 31-1, 0-52 x 0-35 = 31-53, 0-52 x 0-36 = 32-48, 0-52 x 0-37 = 33-43, 0-52 x 0-38 = 34-38, 0-52 x 0-39 = 35-33, 0-52 x 0-40 = 36-28, 0-52 x 0-41 = 37-23, 0-52 x 0-42 = 38-18, 0-52 x 0-43 = 39-13, 0-52 x 0-44 = 40-8, 0-52 x 0-45 = 41-3, 0-52 x 0-46 = 41-55, 0-52 x 0-47 = 42-50, 0-52 x 0-48 = 43-45, 0-52 x 0-49 = 44-40, 0-52 x 0-50 = 45-35, 0-52 x 0-51 = 46-30, 0-52 x 0-52 = 47-25, 0-52 x 0-53 = 48-20, 0-52 x 0-54 = 49-15, 0-52 x 0-55 = 50-10, 0-52 x 0-56 = 51-5, 
