51 x 1 = 0-51, 51 x 2 = 1-1, 51 x 3 = 1-52, 51 x 4 = 2-2, 51 x 5 = 2-53, 51 x 6 = 3-3, 51 x 7 = 3-54, 51 x 8 = 4-4, 51 x 9 = 4-55, 51 x 10 = 5-5, 51 x 11 = 5-56, 51 x 12 = 6-6, 51 x 13 = 6-57, 51 x 14 = 7-7, 51 x 15 = 7-58, 51 x 16 = 8-8, 51 x 17 = 8-59, 51 x 18 = 9-9, 51 x 19 = 9-60, 51 x 20 = 10-10, 51 x 21 = 10-61, 51 x 22 = 11-11, 51 x 23 = 11-62, 51 x 24 = 12-12, 51 x 25 = 12-63, 51 x 26 = 13-13, 51 x 27 = 13-64, 51 x 28 = 14-14, 51 x 29 = 14-65, 51 x 30 = 15-15, 51 x 31 = 15-66, 51 x 32 = 16-16, 51 x 33 = 16-67, 51 x 34 = 17-17, 51 x 35 = 17-68, 51 x 36 = 18-18, 51 x 37 = 18-69, 51 x 38 = 19-19, 51 x 39 = 19-70, 51 x 40 = 20-20, 51 x 41 = 20-71, 51 x 42 = 21-21, 51 x 43 = 21-72, 51 x 44 = 22-22, 51 x 45 = 22-73, 51 x 46 = 23-23, 51 x 47 = 23-74, 51 x 48 = 24-24, 51 x 49 = 24-75, 51 x 50 = 25-25, 51 x 51 = 25-76, 51 x 52 = 26-26, 51 x 53 = 26-77, 51 x 54 = 27-27, 51 x 55 = 27-78, 51 x 56 = 28-28, 51 x 57 = 28-79, 51 x 58 = 29-29, 51 x 59 = 29-80, 51 x 60 = 30-30, 51 x 61 = 30-81, 51 x 62 = 31-31, 51 x 63 = 31-82, 51 x 64 = 32-32, 51 x 65 = 32-83, 51 x 66 = 33-33, 51 x 67 = 33-84, 51 x 68 = 34-34, 51 x 69 = 34-85, 51 x 70 = 35-35, 51 x 71 = 35-86, 51 x 72 = 36-36, 51 x 73 = 36-87, 51 x 74 = 37-37, 51 x 75 = 37-88, 51 x 76 = 38-38, 51 x 77 = 38-89, 51 x 78 = 39-39, 51 x 79 = 39-90, 51 x 80 = 40-40, 51 x 81 = 40-91, 51 x 82 = 41-41, 51 x 83 = 41-92, 51 x 84 = 42-42, 51 x 85 = 42-93, 51 x 86 = 43-43, 51 x 87 = 43-94, 51 x 88 = 44-44, 51 x 89 = 44-95, 51 x 90 = 45-45, 51 x 91 = 45-96, 51 x 92 = 46-46, 51 x 93 = 46-97, 51 x 94 = 47-47, 51 x 95 = 47-98, 51 x 96 = 48-48, 51 x 97 = 48-99, 51 x 98 = 49-49, 51 x 99 = 49-100, 51 x 100 = 50-50, 
52 x 1 = 0-52, 52 x 2 = 1-3, 52 x 3 = 1-55, 52 x 4 = 2-6, 52 x 5 = 2-58, 52 x 6 = 3-9, 52 x 7 = 3-61, 52 x 8 = 4-12, 52 x 9 = 4-64, 52 x 10 = 5-15, 52 x 11 = 5-67, 52 x 12 = 6-18, 52 x 13 = 6-70, 52 x 14 = 7-21, 52 x 15 = 7-73, 52 x 16 = 8-24, 52 x 17 = 8-76, 52 x 18 = 9-27, 52 x 19 = 9-79, 52 x 20 = 10-30, 52 x 21 = 10-82, 52 x 22 = 11-33, 52 x 23 = 11-85, 52 x 24 = 12-36, 52 x 25 = 12-88, 52 x 26 = 13-39, 52 x 27 = 13-91, 52 x 28 = 14-42, 52 x 29 = 14-94, 52 x 30 = 15-45, 52 x 31 = 15-97, 52 x 32 = 16-48, 52 x 33 = 16-100, 52 x 34 = 17-51, 52 x 35 = 18-2, 52 x 36 = 18-54, 52 x 37 = 19-5, 52 x 38 = 19-57, 52 x 39 = 20-8, 52 x 40 = 20-60, 52 x 41 = 21-11, 52 x 42 = 21-63, 52 x 43 = 22-14, 52 x 44 = 22-66, 52 x 45 = 23-17, 52 x 46 = 23-69, 52 x 47 = 24-20, 52 x 48 = 24-72, 52 x 49 = 25-23, 52 x 50 = 25-75, 52 x 51 = 26-26, 52 x 52 = 26-78, 52 x 53 = 27-29, 52 x 54 = 27-81, 52 x 55 = 28-32, 52 x 56 = 28-84, 52 x 57 = 29-35, 52 x 58 = 29-87, 52 x 59 = 30-38, 52 x 60 = 30-90, 52 x 61 = 31-41, 52 x 62 = 31-93, 52 x 63 = 32-44, 52 x 64 = 32-96, 52 x 65 = 33-47, 52 x 66 = 33-99, 52 x 67 = 34-50, 52 x 68 = 35-1, 52 x 69 = 35-53, 52 x 70 = 36-4, 52 x 71 = 36-56, 52 x 72 = 37-7, 52 x 73 = 37-59, 52 x 74 = 38-10, 52 x 75 = 38-62, 52 x 76 = 39-13, 52 x 77 = 39-65, 52 x 78 = 40-16, 52 x 79 = 40-68, 52 x 80 = 41-19, 52 x 81 = 41-71, 52 x 82 = 42-22, 52 x 83 = 42-74, 52 x 84 = 43-25, 52 x 85 = 43-77, 52 x 86 = 44-28, 52 x 87 = 44-80, 52 x 88 = 45-31, 52 x 89 = 45-83, 52 x 90 = 46-34, 52 x 91 = 46-86, 52 x 92 = 47-37, 52 x 93 = 47-89, 52 x 94 = 48-40, 52 x 95 = 48-92, 52 x 96 = 49-43, 52 x 97 = 49-95, 52 x 98 = 50-46, 52 x 99 = 50-98, 52 x 100 = 51-49, 
53 x 1 = 0-53, 53 x 2 = 1-5, 53 x 3 = 1-58, 53 x 4 = 2-10, 53 x 5 = 2-63, 53 x 6 = 3-15, 53 x 7 = 3-68, 53 x 8 = 4-20, 53 x 9 = 4-73, 53 x 10 = 5-25, 53 x 11 = 5-78, 53 x 12 = 6-30, 53 x 13 = 6-83, 53 x 14 = 7-35, 53 x 15 = 7-88, 53 x 16 = 8-40, 53 x 17 = 8-93, 53 x 18 = 9-45, 53 x 19 = 9-98, 53 x 20 = 10-50, 53 x 21 = 11-2, 53 x 22 = 11-55, 53 x 23 = 12-7, 53 x 24 = 12-60, 53 x 25 = 13-12, 53 x 26 = 13-65, 53 x 27 = 14-17, 53 x 28 = 14-70, 53 x 29 = 15-22, 53 x 30 = 15-75, 53 x 31 = 16-27, 53 x 32 = 16-80, 53 x 33 = 17-32, 53 x 34 = 17-85, 53 x 35 = 18-37, 53 x 36 = 18-90, 53 x 37 = 19-42, 53 x 38 = 19-95, 53 x 39 = 20-47, 53 x 40 = 20-100, 53 x 41 = 21-52, 53 x 42 = 22-4, 53 x 43 = 22-57, 53 x 44 = 23-9, 53 x 45 = 23-62, 53 x 46 = 24-14, 53 x 47 = 24-67, 53 x 48 = 25-19, 53 x 49 = 25-72, 53 x 50 = 26-24, 53 x 51 = 26-77, 53 x 52 = 27-29, 53 x 53 = 27-82, 53 x 54 = 28-34, 53 x 55 = 28-87, 53 x 56 = 29-39, 53 x 57 = 29-92, 53 x 58 = 30-44, 53 x 59 = 30-97, 53 x 60 = 31-49, 53 x 61 = 32-1, 53 x 62 = 32-54, 53 x 63 = 33-6, 53 x 64 = 33-59, 53 x 65 = 34-11, 53 x 66 = 34-64, 53 x 67 = 35-16, 53 x 68 = 35-69, 53 x 69 = 36-21, 53 x 70 = 36-74, 53 x 71 = 37-26, 53 x 72 = 37-79, 53 x 73 = 38-31, 53 x 74 = 38-84, 53 x 75 = 39-36, 53 x 76 = 39-89, 53 x 77 = 40-41, 53 x 78 = 40-94, 53 x 79 = 41-46, 53 x 80 = 41-99, 53 x 81 = 42-51, 53 x 82 = 43-3, 53 x 83 = 43-56, 53 x 84 = 44-8, 53 x 85 = 44-61, 53 x 86 = 45-13, 53 x 87 = 45-66, 53 x 88 = 46-18, 53 x 89 = 46-71, 53 x 90 = 47-23, 53 x 91 = 47-76, 53 x 92 = 48-28, 53 x 93 = 48-81, 53 x 94 = 49-33, 53 x 95 = 49-86, 53 x 96 = 50-38, 53 x 97 = 50-91, 53 x 98 = 51-43, 53 x 99 = 51-96, 53 x 100 = 52-48, 
54 x 1 = 0-54, 54 x 2 = 1-7, 54 x 3 = 1-61, 54 x 4 = 2-14, 54 x 5 = 2-68, 54 x 6 = 3-21, 54 x 7 = 3-75, 54 x 8 = 4-28, 54 x 9 = 4-82, 54 x 10 = 5-35, 54 x 11 = 5-89, 54 x 12 = 6-42, 54 x 13 = 6-96, 54 x 14 = 7-49, 54 x 15 = 8-2, 54 x 16 = 8-56, 54 x 17 = 9-9, 54 x 18 = 9-63, 54 x 19 = 10-16, 54 x 20 = 10-70, 54 x 21 = 11-23, 54 x 22 = 11-77, 54 x 23 = 12-30, 54 x 24 = 12-84, 54 x 25 = 13-37, 54 x 26 = 13-91, 54 x 27 = 14-44, 54 x 28 = 14-98, 54 x 29 = 15-51, 54 x 30 = 16-4, 54 x 31 = 16-58, 54 x 32 = 17-11, 54 x 33 = 17-65, 54 x 34 = 18-18, 54 x 35 = 18-72, 54 x 36 = 19-25, 54 x 37 = 19-79, 54 x 38 = 20-32, 54 x 39 = 20-86, 54 x 40 = 21-39, 54 x 41 = 21-93, 54 x 42 = 22-46, 54 x 43 = 22-100, 54 x 44 = 23-53, 54 x 45 = 24-6, 54 x 46 = 24-60, 54 x 47 = 25-13, 54 x 48 = 25-67, 54 x 49 = 26-20, 54 x 50 = 26-74, 54 x 51 = 27-27, 54 x 52 = 27-81, 54 x 53 = 28-34, 54 x 54 = 28-88, 54 x 55 = 29-41, 54 x 56 = 29-95, 54 x 57 = 30-48, 54 x 58 = 31-1, 54 x 59 = 31-55, 54 x 60 = 32-8, 54 x 61 = 32-62, 54 x 62 = 33-15, 54 x 63 = 33-69, 54 x 64 = 34-22, 54 x 65 = 34-76, 54 x 66 = 35-29, 54 x 67 = 35-83, 54 x 68 = 36-36, 54 x 69 = 36-90, 54 x 70 = 37-43, 54 x 71 = 37-97, 54 x 72 = 38-50, 54 x 73 = 39-3, 54 x 74 = 39-57, 54 x 75 = 40-10, 54 x 76 = 40-64, 54 x 77 = 41-17, 54 x 78 = 41-71, 54 x 79 = 42-24, 54 x 80 = 42-78, 54 x 81 = 43-31, 54 x 82 = 43-85, 54 x 83 = 44-38, 54 x 84 = 44-92, 54 x 85 = 45-45, 54 x 86 = 45-99, 54 x 87 = 46-52, 54 x 88 = 47-5, 54 x 89 = 47-59, 54 x 90 = 48-12, 54 x 91 = 48-66, 54 x 92 = 49-19, 54 x 93 = 49-73, 54 x 94 = 50-26, 54 x 95 = 50-80, 54 x 96 = 51-33, 54 x 97 = 51-87, 54 x 98 = 52-40, 54 x 99 = 52-94, 54 x 100 = 53-47, 
55 x 1 = 0-55, 55 x 2 = 1-9, 55 x 3 = 1-64, 55 x 4 = 2-18, 55 x 5 = 2-73, 55 x 6 = 3-27, 55 x 7 = 3-82, 55 x 8 = 4-36, 55 x 9 = 4-91, 55 x 10 = 5-45, 55 x 11 = 5-100, 55 x 12 = 6-54, 55 x 13 = 7-8, 55 x 14 = 7-63, 55 x 15 = 8-17, 55 x 16 = 8-72, 55 x 17 = 9-26, 55 x 18 = 9-81, 55 x 19 = 10-35, 55 x 20 = 10-90, 55 x 21 = 11-44, 55 x 22 = 11-99, 55 x 23 = 12-53, 55 x 24 = 13-7, 55 x 25 = 13-62, 55 x 26 = 14-16, 55 x 27 = 14-71, 55 x 28 = 15-25, 55 x 29 = 15-80, 55 x 30 = 16-34, 55 x 31 = 16-89, 55 x 32 = 17-43, 55 x 33 = 17-98, 55 x 34 = 18-52, 55 x 35 = 19-6, 55 x 36 = 19-61, 55 x 37 = 20-15, 55 x 38 = 20-70, 55 x 39 = 21-24, 55 x 40 = 21-79, 55 x 41 = 22-33, 55 x 42 = 22-88, 55 x 43 = 23-42, 55 x 44 = 23-97, 55 x 45 = 24-51, 55 x 46 = 25-5, 55 x 47 = 25-60, 55 x 48 = 26-14, 55 x 49 = 26-69, 55 x 50 = 27-23, 55 x 51 = 27-78, 55 x 52 = 28-32, 55 x 53 = 28-87, 55 x 54 = 29-41, 55 x 55 = 29-96, 55 x 56 = 30-50, 55 x 57 = 31-4, 55 x 58 = 31-59, 55 x 59 = 32-13, 55 x 60 = 32-68, 55 x 61 = 33-22, 55 x 62 = 33-77, 55 x 63 = 34-31, 55 x 64 = 34-86, 55 x 65 = 35-40, 55 x 66 = 35-95, 55 x 67 = 36-49, 55 x 68 = 37-3, 55 x 69 = 37-58, 55 x 70 = 38-12, 55 x 71 = 38-67, 55 x 72 = 39-21, 55 x 73 = 39-76, 55 x 74 = 40-30, 55 x 75 = 40-85, 55 x 76 = 41-39, 55 x 77 = 41-94, 55 x 78 = 42-48, 55 x 79 = 43-2, 55 x 80 = 43-57, 55 x 81 = 44-11, 55 x 82 = 44-66, 55 x 83 = 45-20, 55 x 84 = 45-75, 55 x 85 = 46-29, 55 x 86 = 46-84, 55 x 87 = 47-38, 55 x 88 = 47-93, 55 x 89 = 48-47, 55 x 90 = 49-1, 55 x 91 = 49-56, 55 x 92 = 50-10, 55 x 93 = 50-65, 55 x 94 = 51-19, 55 x 95 = 51-74, 55 x 96 = 52-28, 55 x 97 = 52-83, 55 x 98 = 53-37, 55 x 99 = 53-92, 55 x 100 = 54-46, 
56 x 1 = 0-56, 56 x 2 = 1-11, 56 x 3 = 1-67, 56 x 4 = 2-22, 56 x 5 = 2-78, 56 x 6 = 3-33, 56 x 7 = 3-89, 56 x 8 = 4-44, 56 x 9 = 4-100, 56 x 10 = 5-55, 56 x 11 = 6-10, 56 x 12 = 6-66, 56 x 13 = 7-21, 56 x 14 = 7-77, 56 x 15 = 8-32, 56 x 16 = 8-88, 56 x 17 = 9-43, 56 x 18 = 9-99, 56 x 19 = 10-54, 56 x 20 = 11-9, 56 x 21 = 11-65, 56 x 22 = 12-20, 56 x 23 = 12-76, 56 x 24 = 13-31, 56 x 25 = 13-87, 56 x 26 = 14-42, 56 x 27 = 14-98, 56 x 28 = 15-53, 56 x 29 = 16-8, 56 x 30 = 16-64, 56 x 31 = 17-19, 56 x 32 = 17-75, 56 x 33 = 18-30, 56 x 34 = 18-86, 56 x 35 = 19-41, 56 x 36 = 19-97, 56 x 37 = 20-52, 56 x 38 = 21-7, 56 x 39 = 21-63, 56 x 40 = 22-18, 56 x 41 = 22-74, 56 x 42 = 23-29, 56 x 43 = 23-85, 56 x 44 = 24-40, 56 x 45 = 24-96, 56 x 46 = 25-51, 56 x 47 = 26-6, 56 x 48 = 26-62, 56 x 49 = 27-17, 56 x 50 = 27-73, 56 x 51 = 28-28, 56 x 52 = 28-84, 56 x 53 = 29-39, 56 x 54 = 29-95, 56 x 55 = 30-50, 56 x 56 = 31-5, 56 x 57 = 31-61, 56 x 58 = 32-16, 56 x 59 = 32-72, 56 x 60 = 33-27, 56 x 61 = 33-83, 56 x 62 = 34-38, 56 x 63 = 34-94, 56 x 64 = 35-49, 56 x 65 = 36-4, 56 x 66 = 36-60, 56 x 67 = 37-15, 56 x 68 = 37-71, 56 x 69 = 38-26, 56 x 70 = 38-82, 56 x 71 = 39-37, 56 x 72 = 39-93, 56 x 73 = 40-48, 56 x 74 = 41-3, 56 x 75 = 41-59, 56 x 76 = 42-14, 56 x 77 = 42-70, 56 x 78 = 43-25, 56 x 79 = 43-81, 56 x 80 = 44-36, 56 x 81 = 44-92, 56 x 82 = 45-47, 56 x 83 = 46-2, 56 x 84 = 46-58, 56 x 85 = 47-13, 56 x 86 = 47-69, 56 x 87 = 48-24, 56 x 88 = 48-80, 56 x 89 = 49-35, 56 x 90 = 49-91, 56 x 91 = 50-46, 56 x 92 = 51-1, 56 x 93 = 51-57, 56 x 94 = 52-12, 56 x 95 = 52-68, 56 x 96 = 53-23, 56 x 97 = 53-79, 56 x 98 = 54-34, 56 x 99 = 54-90, 56 x 100 = 55-45, 
57 x 1 = 0-57, 57 x 2 = 1-13, 57 x 3 = 1-70, 57 x 4 = 2-26, 57 x 5 = 2-83, 57 x 6 = 3-39, 57 x 7 = 3-96, 57 x 8 = 4-52, 57 x 9 = 5-8, 57 x 10 = 5-65, 57 x 11 = 6-21, 57 x 12 = 6-78, 57 x 13 = 7-34, 57 x 14 = 7-91, 57 x 15 = 8-47, 57 x 16 = 9-3, 57 x 17 = 9-60, 57 x 18 = 10-16, 57 x 19 = 10-73, 57 x 20 = 11-29, 57 x 21 = 11-86, 57 x 22 = 12-42, 57 x 23 = 12-99, 57 x 24 = 13-55, 57 x 25 = 14-11, 57 x 26 = 14-68, 57 x 27 = 15-24, 57 x 28 = 15-81, 57 x 29 = 16-37, 57 x 30 = 16-94, 57 x 31 = 17-50, 57 x 32 = 18-6, 57 x 33 = 18-63, 57 x 34 = 19-19, 57 x 35 = 19-76, 57 x 36 = 20-32, 57 x 37 = 20-89, 57 x 38 = 21-45, 57 x 39 = 22-1, 57 x 40 = 22-58, 57 x 41 = 23-14, 57 x 42 = 23-71, 57 x 43 = 24-27, 57 x 44 = 24-84, 57 x 45 = 25-40, 57 x 46 = 25-97, 57 x 47 = 26-53, 57 x 48 = 27-9, 57 x 49 = 27-66, 57 x 50 = 28-22, 57 x 51 = 28-79, 57 x 52 = 29-35, 57 x 53 = 29-92, 57 x 54 = 30-48, 57 x 55 = 31-4, 57 x 56 = 31-61, 57 x 57 = 32-17, 57 x 58 = 32-74, 57 x 59 = 33-30, 57 x 60 = 33-87, 57 x 61 = 34-43, 57 x 62 = 34-100, 57 x 63 = 35-56, 57 x 64 = 36-12, 57 x 65 = 36-69, 57 x 66 = 37-25, 57 x 67 = 37-82, 57 x 68 = 38-38, 57 x 69 = 38-95, 57 x 70 = 39-51, 57 x 71 = 40-7, 57 x 72 = 40-64, 57 x 73 = 41-20, 57 x 74 = 41-77, 57 x 75 = 42-33, 57 x 76 = 42-90, 57 x 77 = 43-46, 57 x 78 = 44-2, 57 x 79 = 44-59, 57 x 80 = 45-15, 57 x 81 = 45-72, 57 x 82 = 46-28, 57 x 83 = 46-85, 57 x 84 = 47-41, 57 x 85 = 47-98, 57 x 86 = 48-54, 57 x 87 = 49-10, 57 x 88 = 49-67, 57 x 89 = 50-23, 57 x 90 = 50-80, 57 x 91 = 51-36, 57 x 92 = 51-93, 57 x 93 = 52-49, 57 x 94 = 53-5, 57 x 95 = 53-62, 57 x 96 = 54-18, 57 x 97 = 54-75, 57 x 98 = 55-31, 57 x 99 = 55-88, 57 x 100 = 56-44, 
58 x 1 = 0-58, 58 x 2 = 1-15, 58 x 3 = 1-73, 58 x 4 = 2-30, 58 x 5 = 2-88, 58 x 6 = 3-45, 58 x 7 = 4-2, 58 x 8 = 4-60, 58 x 9 = 5-17, 58 x 10 = 5-75, 58 x 11 = 6-32, 58 x 12 = 6-90, 58 x 13 = 7-47, 58 x 14 = 8-4, 58 x 15 = 8-62, 58 x 16 = 9-19, 58 x 17 = 9-77, 58 x 18 = 10-34, 58 x 19 = 10-92, 58 x 20 = 11-49, 58 x 21 = 12-6, 58 x 22 = 12-64, 58 x 23 = 13-21, 58 x 24 = 13-79, 58 x 25 = 14-36, 58 x 26 = 14-94, 58 x 27 = 15-51, 58 x 28 = 16-8, 58 x 29 = 16-66, 58 x 30 = 17-23, 58 x 31 = 17-81, 58 x 32 = 18-38, 58 x 33 = 18-96, 58 x 34 = 19-53, 58 x 35 = 20-10, 58 x 36 = 20-68, 58 x 37 = 21-25, 58 x 38 = 21-83, 58 x 39 = 22-40, 58 x 40 = 22-98, 58 x 41 = 23-55, 58 x 42 = 24-12, 58 x 43 = 24-70, 58 x 44 = 25-27, 58 x 45 = 25-85, 58 x 46 = 26-42, 58 x 47 = 26-100, 58 x 48 = 27-57, 58 x 49 = 28-14, 58 x 50 = 28-72, 58 x 51 = 29-29, 58 x 52 = 29-87, 58 x 53 = 30-44, 58 x 54 = 31-1, 58 x 55 = 31-59, 58 x 56 = 32-16, 58 x 57 = 32-74, 58 x 58 = 33-31, 58 x 59 = 33-89, 58 x 60 = 34-46, 58 x 61 = 35-3, 58 x 62 = 35-61, 58 x 63 = 36-18, 58 x 64 = 36-76, 58 x 65 = 37-33, 58 x 66 = 37-91, 58 x 67 = 38-48, 58 x 68 = 39-5, 58 x 69 = 39-63, 58 x 70 = 40-20, 58 x 71 = 40-78, 58 x 72 = 41-35, 58 x 73 = 41-93, 58 x 74 = 42-50, 58 x 75 = 43-7, 58 x 76 = 43-65, 58 x 77 = 44-22, 58 x 78 = 44-80, 58 x 79 = 45-37, 58 x 80 = 45-95, 58 x 81 = 46-52, 58 x 82 = 47-9, 58 x 83 = 47-67, 58 x 84 = 48-24, 58 x 85 = 48-82, 58 x 86 = 49-39, 58 x 87 = 49-97, 58 x 88 = 50-54, 58 x 89 = 51-11, 58 x 90 = 51-69, 58 x 91 = 52-26, 58 x 92 = 52-84, 58 x 93 = 53-41, 58 x 94 = 53-99, 58 x 95 = 54-56, 58 x 96 = 55-13, 58 x 97 = 55-71, 58 x 98 = 56-28, 58 x 99 = 56-86, 58 x 100 = 57-43, 
59 x 1 = 0-59, 59 x 2 = 1-17, 59 x 3 = 1-76, 59 x 4 = 2-34, 59 x 5 = 2-93, 59 x 6 = 3-51, 59 x 7 = 4-9, 59 x 8 = 4-68, 59 x 9 = 5-26, 59 x 10 = 5-85, 59 x 11 = 6-43, 59 x 12 = 7-1, 59 x 13 = 7-60, 59 x 14 = 8-18, 59 x 15 = 8-77, 59 x 16 = 9-35, 59 x 17 = 9-94, 59 x 18 = 10-52, 59 x 19 = 11-10, 59 x 20 = 11-69, 59 x 21 = 12-27, 59 x 22 = 12-86, 59 x 23 = 13-44, 59 x 24 = 14-2, 59 x 25 = 14-61, 59 x 26 = 15-19, 59 x 27 = 15-78, 59 x 28 = 16-36, 59 x 29 = 16-95, 59 x 30 = 17-53, 59 x 31 = 18-11, 59 x 32 = 18-70, 59 x 33 = 19-28, 59 x 34 = 19-87, 59 x 35 = 20-45, 59 x 36 = 21-3, 59 x 37 = 21-62, 59 x 38 = 22-20, 59 x 39 = 22-79, 59 x 40 = 23-37, 59 x 41 = 23-96, 59 x 42 = 24-54, 59 x 43 = 25-12, 59 x 44 = 25-71, 59 x 45 = 26-29, 59 x 46 = 26-88, 59 x 47 = 27-46, 59 x 48 = 28-4, 59 x 49 = 28-63, 59 x 50 = 29-21, 59 x 51 = 29-80, 59 x 52 = 30-38, 59 x 53 = 30-97, 59 x 54 = 31-55, 59 x 55 = 32-13, 59 x 56 = 32-72, 59 x 57 = 33-30, 59 x 58 = 33-89, 59 x 59 = 34-47, 59 x 60 = 35-5, 59 x 61 = 35-64, 59 x 62 = 36-22, 59 x 63 = 36-81, 59 x 64 = 37-39, 59 x 65 = 37-98, 59 x 66 = 38-56, 59 x 67 = 39-14, 59 x 68 = 39-73, 59 x 69 = 40-31, 59 x 70 = 40-90, 59 x 71 = 41-48, 59 x 72 = 42-6, 59 x 73 = 42-65, 59 x 74 = 43-23, 59 x 75 = 43-82, 59 x 76 = 44-40, 59 x 77 = 44-99, 59 x 78 = 45-57, 59 x 79 = 46-15, 59 x 80 = 46-74, 59 x 81 = 47-32, 59 x 82 = 47-91, 59 x 83 = 48-49, 59 x 84 = 49-7, 59 x 85 = 49-66, 59 x 86 = 50-24, 59 x 87 = 50-83, 59 x 88 = 51-41, 59 x 89 = 51-100, 59 x 90 = 52-58, 59 x 91 = 53-16, 59 x 92 = 53-75, 59 x 93 = 54-33, 59 x 94 = 54-92, 59 x 95 = 55-50, 59 x 96 = 56-8, 59 x 97 = 56-67, 59 x 98 = 57-25, 59 x 99 = 57-84, 59 x 100 = 58-42, 
60 x 1 = 0-60, 60 x 2 = 1-19, 60 x 3 = 1-79, 60 x 4 = 2-38, 60 x 5 = 2-98, 60 x 6 = 3-57, 60 x 7 = 4-16, 60 x 8 = 4-76, 60 x 9 = 5-35, 60 x 10 = 5-95, 60 x 11 = 6-54, 60 x 12 = 7-13, 60 x 13 = 7-73, 60 x 14 = 8-32, 60 x 15 = 8-92, 60 x 16 = 9-51, 60 x 17 = 10-10, 60 x 18 = 10-70, 60 x 19 = 11-29, 60 x 20 = 11-89, 60 x 21 = 12-48, 60 x 22 = 13-7, 60 x 23 = 13-67, 60 x 24 = 14-26, 60 x 25 = 14-86, 60 x 26 = 15-45, 60 x 27 = 16-4, 60 x 28 = 16-64, 60 x 29 = 17-23, 60 x 30 = 17-83, 60 x 31 = 18-42, 60 x 32 = 19-1, 60 x 33 = 19-61, 60 x 34 = 20-20, 60 x 35 = 20-80, 60 x 36 = 21-39, 60 x 37 = 21-99, 60 x 38 = 22-58, 60 x 39 = 23-17, 60 x 40 = 23-77, 60 x 41 = 24-36, 60 x 42 = 24-96, 60 x 43 = 25-55, 60 x 44 = 26-14, 60 x 45 = 26-74, 60 x 46 = 27-33, 60 x 47 = 27-93, 60 x 48 = 28-52, 60 x 49 = 29-11, 60 x 50 = 29-71, 60 x 51 = 30-30, 60 x 52 = 30-90, 60 x 53 = 31-49, 60 x 54 = 32-8, 60 x 55 = 32-68, 60 x 56 = 33-27, 60 x 57 = 33-87, 60 x 58 = 34-46, 60 x 59 = 35-5, 60 x 60 = 35-65, 60 x 61 = 36-24, 60 x 62 = 36-84, 60 x 63 = 37-43, 60 x 64 = 38-2, 60 x 65 = 38-62, 60 x 66 = 39-21, 60 x 67 = 39-81, 60 x 68 = 40-40, 60 x 69 = 40-100, 60 x 70 = 41-59, 60 x 71 = 42-18, 60 x 72 = 42-78, 60 x 73 = 43-37, 60 x 74 = 43-97, 60 x 75 = 44-56, 60 x 76 = 45-15, 60 x 77 = 45-75, 60 x 78 = 46-34, 60 x 79 = 46-94, 60 x 80 = 47-53, 60 x 81 = 48-12, 60 x 82 = 48-72, 60 x 83 = 49-31, 60 x 84 = 49-91, 60 x 85 = 50-50, 60 x 86 = 51-9, 60 x 87 = 51-69, 60 x 88 = 52-28, 60 x 89 = 52-88, 60 x 90 = 53-47, 60 x 91 = 54-6, 60 x 92 = 54-66, 60 x 93 = 55-25, 60 x 94 = 55-85, 60 x 95 = 56-44, 60 x 96 = 57-3, 60 x 97 = 57-63, 60 x 98 = 58-22, 60 x 99 = 58-82, 60 x 100 = 59-41, 
