0-37 x 0-1 = 0-37, 0-37 x 0-2 = 1-13, 0-37 x 0-3 = 1-50, 0-37 x 0-4 = 2-26, 0-37 x 0-5 = 3-2, 0-37 x 0-6 = 3-39, 0-37 x 0-7 = 4-15, 0-37 x 0-8 = 4-52, 0-37 x 0-9 = 5-28, 0-37 x 0-10 = 6-4, 0-37 x 0-11 = 6-41, 0-37 x 0-12 = 7-17, 0-37 x 0-13 = 7-54, 0-37 x 0-14 = 8-30, 0-37 x 0-15 = 9-6, 0-37 x 0-16 = 9-43, 0-37 x 0-17 = 10-19, 0-37 x 0-18 = 10-56, 0-37 x 0-19 = 11-32, 0-37 x 0-20 = 12-8, 0-37 x 0-21 = 12-45, 0-37 x 0-22 = 13-21, 0-37 x 0-23 = 13-58, 0-37 x 0-24 = 14-34, 0-37 x 0-25 = 15-10, 0-37 x 0-26 = 15-47, 0-37 x 0-27 = 16-23, 0-37 x 0-28 = 16-60, 0-37 x 0-29 = 17-36, 0-37 x 0-30 = 18-12, 0-37 x 0-31 = 18-49, 0-37 x 0-32 = 19-25, 0-37 x 0-33 = 20-1, 0-37 x 0-34 = 20-38, 0-37 x 0-35 = 21-14, 0-37 x 0-36 = 21-51, 0-37 x 0-37 = 22-27, 0-37 x 0-38 = 23-3, 0-37 x 0-39 = 23-40, 0-37 x 0-40 = 24-16, 0-37 x 0-41 = 24-53, 0-37 x 0-42 = 25-29, 0-37 x 0-43 = 26-5, 0-37 x 0-44 = 26-42, 0-37 x 0-45 = 27-18, 0-37 x 0-46 = 27-55, 0-37 x 0-47 = 28-31, 0-37 x 0-48 = 29-7, 0-37 x 0-49 = 29-44, 0-37 x 0-50 = 30-20, 0-37 x 0-51 = 30-57, 0-37 x 0-52 = 31-33, 0-37 x 0-53 = 32-9, 0-37 x 0-54 = 32-46, 0-37 x 0-55 = 33-22, 0-37 x 0-56 = 33-59, 0-37 x 0-57 = 34-35, 0-37 x 0-58 = 35-11, 0-37 x 0-59 = 35-48, 0-37 x 0-60 = 36-24, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 1-15, 0-38 x 0-3 = 1-53, 0-38 x 0-4 = 2-30, 0-38 x 0-5 = 3-7, 0-38 x 0-6 = 3-45, 0-38 x 0-7 = 4-22, 0-38 x 0-8 = 4-60, 0-38 x 0-9 = 5-37, 0-38 x 0-10 = 6-14, 0-38 x 0-11 = 6-52, 0-38 x 0-12 = 7-29, 0-38 x 0-13 = 8-6, 0-38 x 0-14 = 8-44, 0-38 x 0-15 = 9-21, 0-38 x 0-16 = 9-59, 0-38 x 0-17 = 10-36, 0-38 x 0-18 = 11-13, 0-38 x 0-19 = 11-51, 0-38 x 0-20 = 12-28, 0-38 x 0-21 = 13-5, 0-38 x 0-22 = 13-43, 0-38 x 0-23 = 14-20, 0-38 x 0-24 = 14-58, 0-38 x 0-25 = 15-35, 0-38 x 0-26 = 16-12, 0-38 x 0-27 = 16-50, 0-38 x 0-28 = 17-27, 0-38 x 0-29 = 18-4, 0-38 x 0-30 = 18-42, 0-38 x 0-31 = 19-19, 0-38 x 0-32 = 19-57, 0-38 x 0-33 = 20-34, 0-38 x 0-34 = 21-11, 0-38 x 0-35 = 21-49, 0-38 x 0-36 = 22-26, 0-38 x 0-37 = 23-3, 0-38 x 0-38 = 23-41, 0-38 x 0-39 = 24-18, 0-38 x 0-40 = 24-56, 0-38 x 0-41 = 25-33, 0-38 x 0-42 = 26-10, 0-38 x 0-43 = 26-48, 0-38 x 0-44 = 27-25, 0-38 x 0-45 = 28-2, 0-38 x 0-46 = 28-40, 0-38 x 0-47 = 29-17, 0-38 x 0-48 = 29-55, 0-38 x 0-49 = 30-32, 0-38 x 0-50 = 31-9, 0-38 x 0-51 = 31-47, 0-38 x 0-52 = 32-24, 0-38 x 0-53 = 33-1, 0-38 x 0-54 = 33-39, 0-38 x 0-55 = 34-16, 0-38 x 0-56 = 34-54, 0-38 x 0-57 = 35-31, 0-38 x 0-58 = 36-8, 0-38 x 0-59 = 36-46, 0-38 x 0-60 = 37-23, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-17, 0-39 x 0-3 = 1-56, 0-39 x 0-4 = 2-34, 0-39 x 0-5 = 3-12, 0-39 x 0-6 = 3-51, 0-39 x 0-7 = 4-29, 0-39 x 0-8 = 5-7, 0-39 x 0-9 = 5-46, 0-39 x 0-10 = 6-24, 0-39 x 0-11 = 7-2, 0-39 x 0-12 = 7-41, 0-39 x 0-13 = 8-19, 0-39 x 0-14 = 8-58, 0-39 x 0-15 = 9-36, 0-39 x 0-16 = 10-14, 0-39 x 0-17 = 10-53, 0-39 x 0-18 = 11-31, 0-39 x 0-19 = 12-9, 0-39 x 0-20 = 12-48, 0-39 x 0-21 = 13-26, 0-39 x 0-22 = 14-4, 0-39 x 0-23 = 14-43, 0-39 x 0-24 = 15-21, 0-39 x 0-25 = 15-60, 0-39 x 0-26 = 16-38, 0-39 x 0-27 = 17-16, 0-39 x 0-28 = 17-55, 0-39 x 0-29 = 18-33, 0-39 x 0-30 = 19-11, 0-39 x 0-31 = 19-50, 0-39 x 0-32 = 20-28, 0-39 x 0-33 = 21-6, 0-39 x 0-34 = 21-45, 0-39 x 0-35 = 22-23, 0-39 x 0-36 = 23-1, 0-39 x 0-37 = 23-40, 0-39 x 0-38 = 24-18, 0-39 x 0-39 = 24-57, 0-39 x 0-40 = 25-35, 0-39 x 0-41 = 26-13, 0-39 x 0-42 = 26-52, 0-39 x 0-43 = 27-30, 0-39 x 0-44 = 28-8, 0-39 x 0-45 = 28-47, 0-39 x 0-46 = 29-25, 0-39 x 0-47 = 30-3, 0-39 x 0-48 = 30-42, 0-39 x 0-49 = 31-20, 0-39 x 0-50 = 31-59, 0-39 x 0-51 = 32-37, 0-39 x 0-52 = 33-15, 0-39 x 0-53 = 33-54, 0-39 x 0-54 = 34-32, 0-39 x 0-55 = 35-10, 0-39 x 0-56 = 35-49, 0-39 x 0-57 = 36-27, 0-39 x 0-58 = 37-5, 0-39 x 0-59 = 37-44, 0-39 x 0-60 = 38-22, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-19, 0-40 x 0-3 = 1-59, 0-40 x 0-4 = 2-38, 0-40 x 0-5 = 3-17, 0-40 x 0-6 = 3-57, 0-40 x 0-7 = 4-36, 0-40 x 0-8 = 5-15, 0-40 x 0-9 = 5-55, 0-40 x 0-10 = 6-34, 0-40 x 0-11 = 7-13, 0-40 x 0-12 = 7-53, 0-40 x 0-13 = 8-32, 0-40 x 0-14 = 9-11, 0-40 x 0-15 = 9-51, 0-40 x 0-16 = 10-30, 0-40 x 0-17 = 11-9, 0-40 x 0-18 = 11-49, 0-40 x 0-19 = 12-28, 0-40 x 0-20 = 13-7, 0-40 x 0-21 = 13-47, 0-40 x 0-22 = 14-26, 0-40 x 0-23 = 15-5, 0-40 x 0-24 = 15-45, 0-40 x 0-25 = 16-24, 0-40 x 0-26 = 17-3, 0-40 x 0-27 = 17-43, 0-40 x 0-28 = 18-22, 0-40 x 0-29 = 19-1, 0-40 x 0-30 = 19-41, 0-40 x 0-31 = 20-20, 0-40 x 0-32 = 20-60, 0-40 x 0-33 = 21-39, 0-40 x 0-34 = 22-18, 0-40 x 0-35 = 22-58, 0-40 x 0-36 = 23-37, 0-40 x 0-37 = 24-16, 0-40 x 0-38 = 24-56, 0-40 x 0-39 = 25-35, 0-40 x 0-40 = 26-14, 0-40 x 0-41 = 26-54, 0-40 x 0-42 = 27-33, 0-40 x 0-43 = 28-12, 0-40 x 0-44 = 28-52, 0-40 x 0-45 = 29-31, 0-40 x 0-46 = 30-10, 0-40 x 0-47 = 30-50, 0-40 x 0-48 = 31-29, 0-40 x 0-49 = 32-8, 0-40 x 0-50 = 32-48, 0-40 x 0-51 = 33-27, 0-40 x 0-52 = 34-6, 0-40 x 0-53 = 34-46, 0-40 x 0-54 = 35-25, 0-40 x 0-55 = 36-4, 0-40 x 0-56 = 36-44, 0-40 x 0-57 = 37-23, 0-40 x 0-58 = 38-2, 0-40 x 0-59 = 38-42, 0-40 x 0-60 = 39-21, 
0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-21, 0-41 x 0-3 = 2-1, 0-41 x 0-4 = 2-42, 0-41 x 0-5 = 3-22, 0-41 x 0-6 = 4-2, 0-41 x 0-7 = 4-43, 0-41 x 0-8 = 5-23, 0-41 x 0-9 = 6-3, 0-41 x 0-10 = 6-44, 0-41 x 0-11 = 7-24, 0-41 x 0-12 = 8-4, 0-41 x 0-13 = 8-45, 0-41 x 0-14 = 9-25, 0-41 x 0-15 = 10-5, 0-41 x 0-16 = 10-46, 0-41 x 0-17 = 11-26, 0-41 x 0-18 = 12-6, 0-41 x 0-19 = 12-47, 0-41 x 0-20 = 13-27, 0-41 x 0-21 = 14-7, 0-41 x 0-22 = 14-48, 0-41 x 0-23 = 15-28, 0-41 x 0-24 = 16-8, 0-41 x 0-25 = 16-49, 0-41 x 0-26 = 17-29, 0-41 x 0-27 = 18-9, 0-41 x 0-28 = 18-50, 0-41 x 0-29 = 19-30, 0-41 x 0-30 = 20-10, 0-41 x 0-31 = 20-51, 0-41 x 0-32 = 21-31, 0-41 x 0-33 = 22-11, 0-41 x 0-34 = 22-52, 0-41 x 0-35 = 23-32, 0-41 x 0-36 = 24-12, 0-41 x 0-37 = 24-53, 0-41 x 0-38 = 25-33, 0-41 x 0-39 = 26-13, 0-41 x 0-40 = 26-54, 0-41 x 0-41 = 27-34, 0-41 x 0-42 = 28-14, 0-41 x 0-43 = 28-55, 0-41 x 0-44 = 29-35, 0-41 x 0-45 = 30-15, 0-41 x 0-46 = 30-56, 0-41 x 0-47 = 31-36, 0-41 x 0-48 = 32-16, 0-41 x 0-49 = 32-57, 0-41 x 0-50 = 33-37, 0-41 x 0-51 = 34-17, 0-41 x 0-52 = 34-58, 0-41 x 0-53 = 35-38, 0-41 x 0-54 = 36-18, 0-41 x 0-55 = 36-59, 0-41 x 0-56 = 37-39, 0-41 x 0-57 = 38-19, 0-41 x 0-58 = 38-60, 0-41 x 0-59 = 39-40, 0-41 x 0-60 = 40-20, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-23, 0-42 x 0-3 = 2-4, 0-42 x 0-4 = 2-46, 0-42 x 0-5 = 3-27, 0-42 x 0-6 = 4-8, 0-42 x 0-7 = 4-50, 0-42 x 0-8 = 5-31, 0-42 x 0-9 = 6-12, 0-42 x 0-10 = 6-54, 0-42 x 0-11 = 7-35, 0-42 x 0-12 = 8-16, 0-42 x 0-13 = 8-58, 0-42 x 0-14 = 9-39, 0-42 x 0-15 = 10-20, 0-42 x 0-16 = 11-1, 0-42 x 0-17 = 11-43, 0-42 x 0-18 = 12-24, 0-42 x 0-19 = 13-5, 0-42 x 0-20 = 13-47, 0-42 x 0-21 = 14-28, 0-42 x 0-22 = 15-9, 0-42 x 0-23 = 15-51, 0-42 x 0-24 = 16-32, 0-42 x 0-25 = 17-13, 0-42 x 0-26 = 17-55, 0-42 x 0-27 = 18-36, 0-42 x 0-28 = 19-17, 0-42 x 0-29 = 19-59, 0-42 x 0-30 = 20-40, 0-42 x 0-31 = 21-21, 0-42 x 0-32 = 22-2, 0-42 x 0-33 = 22-44, 0-42 x 0-34 = 23-25, 0-42 x 0-35 = 24-6, 0-42 x 0-36 = 24-48, 0-42 x 0-37 = 25-29, 0-42 x 0-38 = 26-10, 0-42 x 0-39 = 26-52, 0-42 x 0-40 = 27-33, 0-42 x 0-41 = 28-14, 0-42 x 0-42 = 28-56, 0-42 x 0-43 = 29-37, 0-42 x 0-44 = 30-18, 0-42 x 0-45 = 30-60, 0-42 x 0-46 = 31-41, 0-42 x 0-47 = 32-22, 0-42 x 0-48 = 33-3, 0-42 x 0-49 = 33-45, 0-42 x 0-50 = 34-26, 0-42 x 0-51 = 35-7, 0-42 x 0-52 = 35-49, 0-42 x 0-53 = 36-30, 0-42 x 0-54 = 37-11, 0-42 x 0-55 = 37-53, 0-42 x 0-56 = 38-34, 0-42 x 0-57 = 39-15, 0-42 x 0-58 = 39-57, 0-42 x 0-59 = 40-38, 0-42 x 0-60 = 41-19, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-25, 0-43 x 0-3 = 2-7, 0-43 x 0-4 = 2-50, 0-43 x 0-5 = 3-32, 0-43 x 0-6 = 4-14, 0-43 x 0-7 = 4-57, 0-43 x 0-8 = 5-39, 0-43 x 0-9 = 6-21, 0-43 x 0-10 = 7-3, 0-43 x 0-11 = 7-46, 0-43 x 0-12 = 8-28, 0-43 x 0-13 = 9-10, 0-43 x 0-14 = 9-53, 0-43 x 0-15 = 10-35, 0-43 x 0-16 = 11-17, 0-43 x 0-17 = 11-60, 0-43 x 0-18 = 12-42, 0-43 x 0-19 = 13-24, 0-43 x 0-20 = 14-6, 0-43 x 0-21 = 14-49, 0-43 x 0-22 = 15-31, 0-43 x 0-23 = 16-13, 0-43 x 0-24 = 16-56, 0-43 x 0-25 = 17-38, 0-43 x 0-26 = 18-20, 0-43 x 0-27 = 19-2, 0-43 x 0-28 = 19-45, 0-43 x 0-29 = 20-27, 0-43 x 0-30 = 21-9, 0-43 x 0-31 = 21-52, 0-43 x 0-32 = 22-34, 0-43 x 0-33 = 23-16, 0-43 x 0-34 = 23-59, 0-43 x 0-35 = 24-41, 0-43 x 0-36 = 25-23, 0-43 x 0-37 = 26-5, 0-43 x 0-38 = 26-48, 0-43 x 0-39 = 27-30, 0-43 x 0-40 = 28-12, 0-43 x 0-41 = 28-55, 0-43 x 0-42 = 29-37, 0-43 x 0-43 = 30-19, 0-43 x 0-44 = 31-1, 0-43 x 0-45 = 31-44, 0-43 x 0-46 = 32-26, 0-43 x 0-47 = 33-8, 0-43 x 0-48 = 33-51, 0-43 x 0-49 = 34-33, 0-43 x 0-50 = 35-15, 0-43 x 0-51 = 35-58, 0-43 x 0-52 = 36-40, 0-43 x 0-53 = 37-22, 0-43 x 0-54 = 38-4, 0-43 x 0-55 = 38-47, 0-43 x 0-56 = 39-29, 0-43 x 0-57 = 40-11, 0-43 x 0-58 = 40-54, 0-43 x 0-59 = 41-36, 0-43 x 0-60 = 42-18, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-27, 0-44 x 0-3 = 2-10, 0-44 x 0-4 = 2-54, 0-44 x 0-5 = 3-37, 0-44 x 0-6 = 4-20, 0-44 x 0-7 = 5-3, 0-44 x 0-8 = 5-47, 0-44 x 0-9 = 6-30, 0-44 x 0-10 = 7-13, 0-44 x 0-11 = 7-57, 0-44 x 0-12 = 8-40, 0-44 x 0-13 = 9-23, 0-44 x 0-14 = 10-6, 0-44 x 0-15 = 10-50, 0-44 x 0-16 = 11-33, 0-44 x 0-17 = 12-16, 0-44 x 0-18 = 12-60, 0-44 x 0-19 = 13-43, 0-44 x 0-20 = 14-26, 0-44 x 0-21 = 15-9, 0-44 x 0-22 = 15-53, 0-44 x 0-23 = 16-36, 0-44 x 0-24 = 17-19, 0-44 x 0-25 = 18-2, 0-44 x 0-26 = 18-46, 0-44 x 0-27 = 19-29, 0-44 x 0-28 = 20-12, 0-44 x 0-29 = 20-56, 0-44 x 0-30 = 21-39, 0-44 x 0-31 = 22-22, 0-44 x 0-32 = 23-5, 0-44 x 0-33 = 23-49, 0-44 x 0-34 = 24-32, 0-44 x 0-35 = 25-15, 0-44 x 0-36 = 25-59, 0-44 x 0-37 = 26-42, 0-44 x 0-38 = 27-25, 0-44 x 0-39 = 28-8, 0-44 x 0-40 = 28-52, 0-44 x 0-41 = 29-35, 0-44 x 0-42 = 30-18, 0-44 x 0-43 = 31-1, 0-44 x 0-44 = 31-45, 0-44 x 0-45 = 32-28, 0-44 x 0-46 = 33-11, 0-44 x 0-47 = 33-55, 0-44 x 0-48 = 34-38, 0-44 x 0-49 = 35-21, 0-44 x 0-50 = 36-4, 0-44 x 0-51 = 36-48, 0-44 x 0-52 = 37-31, 0-44 x 0-53 = 38-14, 0-44 x 0-54 = 38-58, 0-44 x 0-55 = 39-41, 0-44 x 0-56 = 40-24, 0-44 x 0-57 = 41-7, 0-44 x 0-58 = 41-51, 0-44 x 0-59 = 42-34, 0-44 x 0-60 = 43-17, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-29, 0-45 x 0-3 = 2-13, 0-45 x 0-4 = 2-58, 0-45 x 0-5 = 3-42, 0-45 x 0-6 = 4-26, 0-45 x 0-7 = 5-10, 0-45 x 0-8 = 5-55, 0-45 x 0-9 = 6-39, 0-45 x 0-10 = 7-23, 0-45 x 0-11 = 8-7, 0-45 x 0-12 = 8-52, 0-45 x 0-13 = 9-36, 0-45 x 0-14 = 10-20, 0-45 x 0-15 = 11-4, 0-45 x 0-16 = 11-49, 0-45 x 0-17 = 12-33, 0-45 x 0-18 = 13-17, 0-45 x 0-19 = 14-1, 0-45 x 0-20 = 14-46, 0-45 x 0-21 = 15-30, 0-45 x 0-22 = 16-14, 0-45 x 0-23 = 16-59, 0-45 x 0-24 = 17-43, 0-45 x 0-25 = 18-27, 0-45 x 0-26 = 19-11, 0-45 x 0-27 = 19-56, 0-45 x 0-28 = 20-40, 0-45 x 0-29 = 21-24, 0-45 x 0-30 = 22-8, 0-45 x 0-31 = 22-53, 0-45 x 0-32 = 23-37, 0-45 x 0-33 = 24-21, 0-45 x 0-34 = 25-5, 0-45 x 0-35 = 25-50, 0-45 x 0-36 = 26-34, 0-45 x 0-37 = 27-18, 0-45 x 0-38 = 28-2, 0-45 x 0-39 = 28-47, 0-45 x 0-40 = 29-31, 0-45 x 0-41 = 30-15, 0-45 x 0-42 = 30-60, 0-45 x 0-43 = 31-44, 0-45 x 0-44 = 32-28, 0-45 x 0-45 = 33-12, 0-45 x 0-46 = 33-57, 0-45 x 0-47 = 34-41, 0-45 x 0-48 = 35-25, 0-45 x 0-49 = 36-9, 0-45 x 0-50 = 36-54, 0-45 x 0-51 = 37-38, 0-45 x 0-52 = 38-22, 0-45 x 0-53 = 39-6, 0-45 x 0-54 = 39-51, 0-45 x 0-55 = 40-35, 0-45 x 0-56 = 41-19, 0-45 x 0-57 = 42-3, 0-45 x 0-58 = 42-48, 0-45 x 0-59 = 43-32, 0-45 x 0-60 = 44-16, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-31, 0-46 x 0-3 = 2-16, 0-46 x 0-4 = 3-1, 0-46 x 0-5 = 3-47, 0-46 x 0-6 = 4-32, 0-46 x 0-7 = 5-17, 0-46 x 0-8 = 6-2, 0-46 x 0-9 = 6-48, 0-46 x 0-10 = 7-33, 0-46 x 0-11 = 8-18, 0-46 x 0-12 = 9-3, 0-46 x 0-13 = 9-49, 0-46 x 0-14 = 10-34, 0-46 x 0-15 = 11-19, 0-46 x 0-16 = 12-4, 0-46 x 0-17 = 12-50, 0-46 x 0-18 = 13-35, 0-46 x 0-19 = 14-20, 0-46 x 0-20 = 15-5, 0-46 x 0-21 = 15-51, 0-46 x 0-22 = 16-36, 0-46 x 0-23 = 17-21, 0-46 x 0-24 = 18-6, 0-46 x 0-25 = 18-52, 0-46 x 0-26 = 19-37, 0-46 x 0-27 = 20-22, 0-46 x 0-28 = 21-7, 0-46 x 0-29 = 21-53, 0-46 x 0-30 = 22-38, 0-46 x 0-31 = 23-23, 0-46 x 0-32 = 24-8, 0-46 x 0-33 = 24-54, 0-46 x 0-34 = 25-39, 0-46 x 0-35 = 26-24, 0-46 x 0-36 = 27-9, 0-46 x 0-37 = 27-55, 0-46 x 0-38 = 28-40, 0-46 x 0-39 = 29-25, 0-46 x 0-40 = 30-10, 0-46 x 0-41 = 30-56, 0-46 x 0-42 = 31-41, 0-46 x 0-43 = 32-26, 0-46 x 0-44 = 33-11, 0-46 x 0-45 = 33-57, 0-46 x 0-46 = 34-42, 0-46 x 0-47 = 35-27, 0-46 x 0-48 = 36-12, 0-46 x 0-49 = 36-58, 0-46 x 0-50 = 37-43, 0-46 x 0-51 = 38-28, 0-46 x 0-52 = 39-13, 0-46 x 0-53 = 39-59, 0-46 x 0-54 = 40-44, 0-46 x 0-55 = 41-29, 0-46 x 0-56 = 42-14, 0-46 x 0-57 = 42-60, 0-46 x 0-58 = 43-45, 0-46 x 0-59 = 44-30, 0-46 x 0-60 = 45-15, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-33, 0-47 x 0-3 = 2-19, 0-47 x 0-4 = 3-5, 0-47 x 0-5 = 3-52, 0-47 x 0-6 = 4-38, 0-47 x 0-7 = 5-24, 0-47 x 0-8 = 6-10, 0-47 x 0-9 = 6-57, 0-47 x 0-10 = 7-43, 0-47 x 0-11 = 8-29, 0-47 x 0-12 = 9-15, 0-47 x 0-13 = 10-1, 0-47 x 0-14 = 10-48, 0-47 x 0-15 = 11-34, 0-47 x 0-16 = 12-20, 0-47 x 0-17 = 13-6, 0-47 x 0-18 = 13-53, 0-47 x 0-19 = 14-39, 0-47 x 0-20 = 15-25, 0-47 x 0-21 = 16-11, 0-47 x 0-22 = 16-58, 0-47 x 0-23 = 17-44, 0-47 x 0-24 = 18-30, 0-47 x 0-25 = 19-16, 0-47 x 0-26 = 20-2, 0-47 x 0-27 = 20-49, 0-47 x 0-28 = 21-35, 0-47 x 0-29 = 22-21, 0-47 x 0-30 = 23-7, 0-47 x 0-31 = 23-54, 0-47 x 0-32 = 24-40, 0-47 x 0-33 = 25-26, 0-47 x 0-34 = 26-12, 0-47 x 0-35 = 26-59, 0-47 x 0-36 = 27-45, 0-47 x 0-37 = 28-31, 0-47 x 0-38 = 29-17, 0-47 x 0-39 = 30-3, 0-47 x 0-40 = 30-50, 0-47 x 0-41 = 31-36, 0-47 x 0-42 = 32-22, 0-47 x 0-43 = 33-8, 0-47 x 0-44 = 33-55, 0-47 x 0-45 = 34-41, 0-47 x 0-46 = 35-27, 0-47 x 0-47 = 36-13, 0-47 x 0-48 = 36-60, 0-47 x 0-49 = 37-46, 0-47 x 0-50 = 38-32, 0-47 x 0-51 = 39-18, 0-47 x 0-52 = 40-4, 0-47 x 0-53 = 40-51, 0-47 x 0-54 = 41-37, 0-47 x 0-55 = 42-23, 0-47 x 0-56 = 43-9, 0-47 x 0-57 = 43-56, 0-47 x 0-58 = 44-42, 0-47 x 0-59 = 45-28, 0-47 x 0-60 = 46-14, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-35, 0-48 x 0-3 = 2-22, 0-48 x 0-4 = 3-9, 0-48 x 0-5 = 3-57, 0-48 x 0-6 = 4-44, 0-48 x 0-7 = 5-31, 0-48 x 0-8 = 6-18, 0-48 x 0-9 = 7-5, 0-48 x 0-10 = 7-53, 0-48 x 0-11 = 8-40, 0-48 x 0-12 = 9-27, 0-48 x 0-13 = 10-14, 0-48 x 0-14 = 11-1, 0-48 x 0-15 = 11-49, 0-48 x 0-16 = 12-36, 0-48 x 0-17 = 13-23, 0-48 x 0-18 = 14-10, 0-48 x 0-19 = 14-58, 0-48 x 0-20 = 15-45, 0-48 x 0-21 = 16-32, 0-48 x 0-22 = 17-19, 0-48 x 0-23 = 18-6, 0-48 x 0-24 = 18-54, 0-48 x 0-25 = 19-41, 0-48 x 0-26 = 20-28, 0-48 x 0-27 = 21-15, 0-48 x 0-28 = 22-2, 0-48 x 0-29 = 22-50, 0-48 x 0-30 = 23-37, 0-48 x 0-31 = 24-24, 0-48 x 0-32 = 25-11, 0-48 x 0-33 = 25-59, 0-48 x 0-34 = 26-46, 0-48 x 0-35 = 27-33, 0-48 x 0-36 = 28-20, 0-48 x 0-37 = 29-7, 0-48 x 0-38 = 29-55, 0-48 x 0-39 = 30-42, 0-48 x 0-40 = 31-29, 0-48 x 0-41 = 32-16, 0-48 x 0-42 = 33-3, 0-48 x 0-43 = 33-51, 0-48 x 0-44 = 34-38, 0-48 x 0-45 = 35-25, 0-48 x 0-46 = 36-12, 0-48 x 0-47 = 36-60, 0-48 x 0-48 = 37-47, 0-48 x 0-49 = 38-34, 0-48 x 0-50 = 39-21, 0-48 x 0-51 = 40-8, 0-48 x 0-52 = 40-56, 0-48 x 0-53 = 41-43, 0-48 x 0-54 = 42-30, 0-48 x 0-55 = 43-17, 0-48 x 0-56 = 44-4, 0-48 x 0-57 = 44-52, 0-48 x 0-58 = 45-39, 0-48 x 0-59 = 46-26, 0-48 x 0-60 = 47-13, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-37, 0-49 x 0-3 = 2-25, 0-49 x 0-4 = 3-13, 0-49 x 0-5 = 4-1, 0-49 x 0-6 = 4-50, 0-49 x 0-7 = 5-38, 0-49 x 0-8 = 6-26, 0-49 x 0-9 = 7-14, 0-49 x 0-10 = 8-2, 0-49 x 0-11 = 8-51, 0-49 x 0-12 = 9-39, 0-49 x 0-13 = 10-27, 0-49 x 0-14 = 11-15, 0-49 x 0-15 = 12-3, 0-49 x 0-16 = 12-52, 0-49 x 0-17 = 13-40, 0-49 x 0-18 = 14-28, 0-49 x 0-19 = 15-16, 0-49 x 0-20 = 16-4, 0-49 x 0-21 = 16-53, 0-49 x 0-22 = 17-41, 0-49 x 0-23 = 18-29, 0-49 x 0-24 = 19-17, 0-49 x 0-25 = 20-5, 0-49 x 0-26 = 20-54, 0-49 x 0-27 = 21-42, 0-49 x 0-28 = 22-30, 0-49 x 0-29 = 23-18, 0-49 x 0-30 = 24-6, 0-49 x 0-31 = 24-55, 0-49 x 0-32 = 25-43, 0-49 x 0-33 = 26-31, 0-49 x 0-34 = 27-19, 0-49 x 0-35 = 28-7, 0-49 x 0-36 = 28-56, 0-49 x 0-37 = 29-44, 0-49 x 0-38 = 30-32, 0-49 x 0-39 = 31-20, 0-49 x 0-40 = 32-8, 0-49 x 0-41 = 32-57, 0-49 x 0-42 = 33-45, 0-49 x 0-43 = 34-33, 0-49 x 0-44 = 35-21, 0-49 x 0-45 = 36-9, 0-49 x 0-46 = 36-58, 0-49 x 0-47 = 37-46, 0-49 x 0-48 = 38-34, 0-49 x 0-49 = 39-22, 0-49 x 0-50 = 40-10, 0-49 x 0-51 = 40-59, 0-49 x 0-52 = 41-47, 0-49 x 0-53 = 42-35, 0-49 x 0-54 = 43-23, 0-49 x 0-55 = 44-11, 0-49 x 0-56 = 44-60, 0-49 x 0-57 = 45-48, 0-49 x 0-58 = 46-36, 0-49 x 0-59 = 47-24, 0-49 x 0-60 = 48-12, 
