47 x 1 = 0-47, 47 x 2 = 1-8, 47 x 3 = 1-55, 47 x 4 = 2-16, 47 x 5 = 2-63, 47 x 6 = 3-24, 47 x 7 = 3-71, 47 x 8 = 4-32, 47 x 9 = 4-79, 47 x 10 = 5-40, 47 x 11 = 6-1, 47 x 12 = 6-48, 47 x 13 = 7-9, 47 x 14 = 7-56, 47 x 15 = 8-17, 47 x 16 = 8-64, 47 x 17 = 9-25, 47 x 18 = 9-72, 47 x 19 = 10-33, 47 x 20 = 10-80, 47 x 21 = 11-41, 47 x 22 = 12-2, 47 x 23 = 12-49, 47 x 24 = 13-10, 47 x 25 = 13-57, 47 x 26 = 14-18, 47 x 27 = 14-65, 47 x 28 = 15-26, 47 x 29 = 15-73, 47 x 30 = 16-34, 47 x 31 = 16-81, 47 x 32 = 17-42, 47 x 33 = 18-3, 47 x 34 = 18-50, 47 x 35 = 19-11, 47 x 36 = 19-58, 47 x 37 = 20-19, 47 x 38 = 20-66, 47 x 39 = 21-27, 47 x 40 = 21-74, 47 x 41 = 22-35, 47 x 42 = 22-82, 47 x 43 = 23-43, 47 x 44 = 24-4, 47 x 45 = 24-51, 47 x 46 = 25-12, 47 x 47 = 25-59, 47 x 48 = 26-20, 47 x 49 = 26-67, 47 x 50 = 27-28, 47 x 51 = 27-75, 47 x 52 = 28-36, 47 x 53 = 28-83, 47 x 54 = 29-44, 47 x 55 = 30-5, 47 x 56 = 30-52, 47 x 57 = 31-13, 47 x 58 = 31-60, 47 x 59 = 32-21, 47 x 60 = 32-68, 47 x 61 = 33-29, 47 x 62 = 33-76, 47 x 63 = 34-37, 47 x 64 = 34-84, 47 x 65 = 35-45, 47 x 66 = 36-6, 47 x 67 = 36-53, 47 x 68 = 37-14, 47 x 69 = 37-61, 47 x 70 = 38-22, 47 x 71 = 38-69, 47 x 72 = 39-30, 47 x 73 = 39-77, 47 x 74 = 40-38, 47 x 75 = 40-85, 47 x 76 = 41-46, 47 x 77 = 42-7, 47 x 78 = 42-54, 47 x 79 = 43-15, 47 x 80 = 43-62, 47 x 81 = 44-23, 47 x 82 = 44-70, 47 x 83 = 45-31, 47 x 84 = 45-78, 47 x 85 = 46-39, 
48 x 1 = 0-48, 48 x 2 = 1-10, 48 x 3 = 1-58, 48 x 4 = 2-20, 48 x 5 = 2-68, 48 x 6 = 3-30, 48 x 7 = 3-78, 48 x 8 = 4-40, 48 x 9 = 5-2, 48 x 10 = 5-50, 48 x 11 = 6-12, 48 x 12 = 6-60, 48 x 13 = 7-22, 48 x 14 = 7-70, 48 x 15 = 8-32, 48 x 16 = 8-80, 48 x 17 = 9-42, 48 x 18 = 10-4, 48 x 19 = 10-52, 48 x 20 = 11-14, 48 x 21 = 11-62, 48 x 22 = 12-24, 48 x 23 = 12-72, 48 x 24 = 13-34, 48 x 25 = 13-82, 48 x 26 = 14-44, 48 x 27 = 15-6, 48 x 28 = 15-54, 48 x 29 = 16-16, 48 x 30 = 16-64, 48 x 31 = 17-26, 48 x 32 = 17-74, 48 x 33 = 18-36, 48 x 34 = 18-84, 48 x 35 = 19-46, 48 x 36 = 20-8, 48 x 37 = 20-56, 48 x 38 = 21-18, 48 x 39 = 21-66, 48 x 40 = 22-28, 48 x 41 = 22-76, 48 x 42 = 23-38, 48 x 43 = 24-0, 48 x 44 = 24-48, 48 x 45 = 25-10, 48 x 46 = 25-58, 48 x 47 = 26-20, 48 x 48 = 26-68, 48 x 49 = 27-30, 48 x 50 = 27-78, 48 x 51 = 28-40, 48 x 52 = 29-2, 48 x 53 = 29-50, 48 x 54 = 30-12, 48 x 55 = 30-60, 48 x 56 = 31-22, 48 x 57 = 31-70, 48 x 58 = 32-32, 48 x 59 = 32-80, 48 x 60 = 33-42, 48 x 61 = 34-4, 48 x 62 = 34-52, 48 x 63 = 35-14, 48 x 64 = 35-62, 48 x 65 = 36-24, 48 x 66 = 36-72, 48 x 67 = 37-34, 48 x 68 = 37-82, 48 x 69 = 38-44, 48 x 70 = 39-6, 48 x 71 = 39-54, 48 x 72 = 40-16, 48 x 73 = 40-64, 48 x 74 = 41-26, 48 x 75 = 41-74, 48 x 76 = 42-36, 48 x 77 = 42-84, 48 x 78 = 43-46, 48 x 79 = 44-8, 48 x 80 = 44-56, 48 x 81 = 45-18, 48 x 82 = 45-66, 48 x 83 = 46-28, 48 x 84 = 46-76, 48 x 85 = 47-38, 
49 x 1 = 0-49, 49 x 2 = 1-12, 49 x 3 = 1-61, 49 x 4 = 2-24, 49 x 5 = 2-73, 49 x 6 = 3-36, 49 x 7 = 3-85, 49 x 8 = 4-48, 49 x 9 = 5-11, 49 x 10 = 5-60, 49 x 11 = 6-23, 49 x 12 = 6-72, 49 x 13 = 7-35, 49 x 14 = 7-84, 49 x 15 = 8-47, 49 x 16 = 9-10, 49 x 17 = 9-59, 49 x 18 = 10-22, 49 x 19 = 10-71, 49 x 20 = 11-34, 49 x 21 = 11-83, 49 x 22 = 12-46, 49 x 23 = 13-9, 49 x 24 = 13-58, 49 x 25 = 14-21, 49 x 26 = 14-70, 49 x 27 = 15-33, 49 x 28 = 15-82, 49 x 29 = 16-45, 49 x 30 = 17-8, 49 x 31 = 17-57, 49 x 32 = 18-20, 49 x 33 = 18-69, 49 x 34 = 19-32, 49 x 35 = 19-81, 49 x 36 = 20-44, 49 x 37 = 21-7, 49 x 38 = 21-56, 49 x 39 = 22-19, 49 x 40 = 22-68, 49 x 41 = 23-31, 49 x 42 = 23-80, 49 x 43 = 24-43, 49 x 44 = 25-6, 49 x 45 = 25-55, 49 x 46 = 26-18, 49 x 47 = 26-67, 49 x 48 = 27-30, 49 x 49 = 27-79, 49 x 50 = 28-42, 49 x 51 = 29-5, 49 x 52 = 29-54, 49 x 53 = 30-17, 49 x 54 = 30-66, 49 x 55 = 31-29, 49 x 56 = 31-78, 49 x 57 = 32-41, 49 x 58 = 33-4, 49 x 59 = 33-53, 49 x 60 = 34-16, 49 x 61 = 34-65, 49 x 62 = 35-28, 49 x 63 = 35-77, 49 x 64 = 36-40, 49 x 65 = 37-3, 49 x 66 = 37-52, 49 x 67 = 38-15, 49 x 68 = 38-64, 49 x 69 = 39-27, 49 x 70 = 39-76, 49 x 71 = 40-39, 49 x 72 = 41-2, 49 x 73 = 41-51, 49 x 74 = 42-14, 49 x 75 = 42-63, 49 x 76 = 43-26, 49 x 77 = 43-75, 49 x 78 = 44-38, 49 x 79 = 45-1, 49 x 80 = 45-50, 49 x 81 = 46-13, 49 x 82 = 46-62, 49 x 83 = 47-25, 49 x 84 = 47-74, 49 x 85 = 48-37, 
50 x 1 = 0-50, 50 x 2 = 1-14, 50 x 3 = 1-64, 50 x 4 = 2-28, 50 x 5 = 2-78, 50 x 6 = 3-42, 50 x 7 = 4-6, 50 x 8 = 4-56, 50 x 9 = 5-20, 50 x 10 = 5-70, 50 x 11 = 6-34, 50 x 12 = 6-84, 50 x 13 = 7-48, 50 x 14 = 8-12, 50 x 15 = 8-62, 50 x 16 = 9-26, 50 x 17 = 9-76, 50 x 18 = 10-40, 50 x 19 = 11-4, 50 x 20 = 11-54, 50 x 21 = 12-18, 50 x 22 = 12-68, 50 x 23 = 13-32, 50 x 24 = 13-82, 50 x 25 = 14-46, 50 x 26 = 15-10, 50 x 27 = 15-60, 50 x 28 = 16-24, 50 x 29 = 16-74, 50 x 30 = 17-38, 50 x 31 = 18-2, 50 x 32 = 18-52, 50 x 33 = 19-16, 50 x 34 = 19-66, 50 x 35 = 20-30, 50 x 36 = 20-80, 50 x 37 = 21-44, 50 x 38 = 22-8, 50 x 39 = 22-58, 50 x 40 = 23-22, 50 x 41 = 23-72, 50 x 42 = 24-36, 50 x 43 = 25-0, 50 x 44 = 25-50, 50 x 45 = 26-14, 50 x 46 = 26-64, 50 x 47 = 27-28, 50 x 48 = 27-78, 50 x 49 = 28-42, 50 x 50 = 29-6, 50 x 51 = 29-56, 50 x 52 = 30-20, 50 x 53 = 30-70, 50 x 54 = 31-34, 50 x 55 = 31-84, 50 x 56 = 32-48, 50 x 57 = 33-12, 50 x 58 = 33-62, 50 x 59 = 34-26, 50 x 60 = 34-76, 50 x 61 = 35-40, 50 x 62 = 36-4, 50 x 63 = 36-54, 50 x 64 = 37-18, 50 x 65 = 37-68, 50 x 66 = 38-32, 50 x 67 = 38-82, 50 x 68 = 39-46, 50 x 69 = 40-10, 50 x 70 = 40-60, 50 x 71 = 41-24, 50 x 72 = 41-74, 50 x 73 = 42-38, 50 x 74 = 43-2, 50 x 75 = 43-52, 50 x 76 = 44-16, 50 x 77 = 44-66, 50 x 78 = 45-30, 50 x 79 = 45-80, 50 x 80 = 46-44, 50 x 81 = 47-8, 50 x 82 = 47-58, 50 x 83 = 48-22, 50 x 84 = 48-72, 50 x 85 = 49-36, 
51 x 1 = 0-51, 51 x 2 = 1-16, 51 x 3 = 1-67, 51 x 4 = 2-32, 51 x 5 = 2-83, 51 x 6 = 3-48, 51 x 7 = 4-13, 51 x 8 = 4-64, 51 x 9 = 5-29, 51 x 10 = 5-80, 51 x 11 = 6-45, 51 x 12 = 7-10, 51 x 13 = 7-61, 51 x 14 = 8-26, 51 x 15 = 8-77, 51 x 16 = 9-42, 51 x 17 = 10-7, 51 x 18 = 10-58, 51 x 19 = 11-23, 51 x 20 = 11-74, 51 x 21 = 12-39, 51 x 22 = 13-4, 51 x 23 = 13-55, 51 x 24 = 14-20, 51 x 25 = 14-71, 51 x 26 = 15-36, 51 x 27 = 16-1, 51 x 28 = 16-52, 51 x 29 = 17-17, 51 x 30 = 17-68, 51 x 31 = 18-33, 51 x 32 = 18-84, 51 x 33 = 19-49, 51 x 34 = 20-14, 51 x 35 = 20-65, 51 x 36 = 21-30, 51 x 37 = 21-81, 51 x 38 = 22-46, 51 x 39 = 23-11, 51 x 40 = 23-62, 51 x 41 = 24-27, 51 x 42 = 24-78, 51 x 43 = 25-43, 51 x 44 = 26-8, 51 x 45 = 26-59, 51 x 46 = 27-24, 51 x 47 = 27-75, 51 x 48 = 28-40, 51 x 49 = 29-5, 51 x 50 = 29-56, 51 x 51 = 30-21, 51 x 52 = 30-72, 51 x 53 = 31-37, 51 x 54 = 32-2, 51 x 55 = 32-53, 51 x 56 = 33-18, 51 x 57 = 33-69, 51 x 58 = 34-34, 51 x 59 = 34-85, 51 x 60 = 35-50, 51 x 61 = 36-15, 51 x 62 = 36-66, 51 x 63 = 37-31, 51 x 64 = 37-82, 51 x 65 = 38-47, 51 x 66 = 39-12, 51 x 67 = 39-63, 51 x 68 = 40-28, 51 x 69 = 40-79, 51 x 70 = 41-44, 51 x 71 = 42-9, 51 x 72 = 42-60, 51 x 73 = 43-25, 51 x 74 = 43-76, 51 x 75 = 44-41, 51 x 76 = 45-6, 51 x 77 = 45-57, 51 x 78 = 46-22, 51 x 79 = 46-73, 51 x 80 = 47-38, 51 x 81 = 48-3, 51 x 82 = 48-54, 51 x 83 = 49-19, 51 x 84 = 49-70, 51 x 85 = 50-35, 
52 x 1 = 0-52, 52 x 2 = 1-18, 52 x 3 = 1-70, 52 x 4 = 2-36, 52 x 5 = 3-2, 52 x 6 = 3-54, 52 x 7 = 4-20, 52 x 8 = 4-72, 52 x 9 = 5-38, 52 x 10 = 6-4, 52 x 11 = 6-56, 52 x 12 = 7-22, 52 x 13 = 7-74, 52 x 14 = 8-40, 52 x 15 = 9-6, 52 x 16 = 9-58, 52 x 17 = 10-24, 52 x 18 = 10-76, 52 x 19 = 11-42, 52 x 20 = 12-8, 52 x 21 = 12-60, 52 x 22 = 13-26, 52 x 23 = 13-78, 52 x 24 = 14-44, 52 x 25 = 15-10, 52 x 26 = 15-62, 52 x 27 = 16-28, 52 x 28 = 16-80, 52 x 29 = 17-46, 52 x 30 = 18-12, 52 x 31 = 18-64, 52 x 32 = 19-30, 52 x 33 = 19-82, 52 x 34 = 20-48, 52 x 35 = 21-14, 52 x 36 = 21-66, 52 x 37 = 22-32, 52 x 38 = 22-84, 52 x 39 = 23-50, 52 x 40 = 24-16, 52 x 41 = 24-68, 52 x 42 = 25-34, 52 x 43 = 26-0, 52 x 44 = 26-52, 52 x 45 = 27-18, 52 x 46 = 27-70, 52 x 47 = 28-36, 52 x 48 = 29-2, 52 x 49 = 29-54, 52 x 50 = 30-20, 52 x 51 = 30-72, 52 x 52 = 31-38, 52 x 53 = 32-4, 52 x 54 = 32-56, 52 x 55 = 33-22, 52 x 56 = 33-74, 52 x 57 = 34-40, 52 x 58 = 35-6, 52 x 59 = 35-58, 52 x 60 = 36-24, 52 x 61 = 36-76, 52 x 62 = 37-42, 52 x 63 = 38-8, 52 x 64 = 38-60, 52 x 65 = 39-26, 52 x 66 = 39-78, 52 x 67 = 40-44, 52 x 68 = 41-10, 52 x 69 = 41-62, 52 x 70 = 42-28, 52 x 71 = 42-80, 52 x 72 = 43-46, 52 x 73 = 44-12, 52 x 74 = 44-64, 52 x 75 = 45-30, 52 x 76 = 45-82, 52 x 77 = 46-48, 52 x 78 = 47-14, 52 x 79 = 47-66, 52 x 80 = 48-32, 52 x 81 = 48-84, 52 x 82 = 49-50, 52 x 83 = 50-16, 52 x 84 = 50-68, 52 x 85 = 51-34, 
53 x 1 = 0-53, 53 x 2 = 1-20, 53 x 3 = 1-73, 53 x 4 = 2-40, 53 x 5 = 3-7, 53 x 6 = 3-60, 53 x 7 = 4-27, 53 x 8 = 4-80, 53 x 9 = 5-47, 53 x 10 = 6-14, 53 x 11 = 6-67, 53 x 12 = 7-34, 53 x 13 = 8-1, 53 x 14 = 8-54, 53 x 15 = 9-21, 53 x 16 = 9-74, 53 x 17 = 10-41, 53 x 18 = 11-8, 53 x 19 = 11-61, 53 x 20 = 12-28, 53 x 21 = 12-81, 53 x 22 = 13-48, 53 x 23 = 14-15, 53 x 24 = 14-68, 53 x 25 = 15-35, 53 x 26 = 16-2, 53 x 27 = 16-55, 53 x 28 = 17-22, 53 x 29 = 17-75, 53 x 30 = 18-42, 53 x 31 = 19-9, 53 x 32 = 19-62, 53 x 33 = 20-29, 53 x 34 = 20-82, 53 x 35 = 21-49, 53 x 36 = 22-16, 53 x 37 = 22-69, 53 x 38 = 23-36, 53 x 39 = 24-3, 53 x 40 = 24-56, 53 x 41 = 25-23, 53 x 42 = 25-76, 53 x 43 = 26-43, 53 x 44 = 27-10, 53 x 45 = 27-63, 53 x 46 = 28-30, 53 x 47 = 28-83, 53 x 48 = 29-50, 53 x 49 = 30-17, 53 x 50 = 30-70, 53 x 51 = 31-37, 53 x 52 = 32-4, 53 x 53 = 32-57, 53 x 54 = 33-24, 53 x 55 = 33-77, 53 x 56 = 34-44, 53 x 57 = 35-11, 53 x 58 = 35-64, 53 x 59 = 36-31, 53 x 60 = 36-84, 53 x 61 = 37-51, 53 x 62 = 38-18, 53 x 63 = 38-71, 53 x 64 = 39-38, 53 x 65 = 40-5, 53 x 66 = 40-58, 53 x 67 = 41-25, 53 x 68 = 41-78, 53 x 69 = 42-45, 53 x 70 = 43-12, 53 x 71 = 43-65, 53 x 72 = 44-32, 53 x 73 = 44-85, 53 x 74 = 45-52, 53 x 75 = 46-19, 53 x 76 = 46-72, 53 x 77 = 47-39, 53 x 78 = 48-6, 53 x 79 = 48-59, 53 x 80 = 49-26, 53 x 81 = 49-79, 53 x 82 = 50-46, 53 x 83 = 51-13, 53 x 84 = 51-66, 53 x 85 = 52-33, 
54 x 1 = 0-54, 54 x 2 = 1-22, 54 x 3 = 1-76, 54 x 4 = 2-44, 54 x 5 = 3-12, 54 x 6 = 3-66, 54 x 7 = 4-34, 54 x 8 = 5-2, 54 x 9 = 5-56, 54 x 10 = 6-24, 54 x 11 = 6-78, 54 x 12 = 7-46, 54 x 13 = 8-14, 54 x 14 = 8-68, 54 x 15 = 9-36, 54 x 16 = 10-4, 54 x 17 = 10-58, 54 x 18 = 11-26, 54 x 19 = 11-80, 54 x 20 = 12-48, 54 x 21 = 13-16, 54 x 22 = 13-70, 54 x 23 = 14-38, 54 x 24 = 15-6, 54 x 25 = 15-60, 54 x 26 = 16-28, 54 x 27 = 16-82, 54 x 28 = 17-50, 54 x 29 = 18-18, 54 x 30 = 18-72, 54 x 31 = 19-40, 54 x 32 = 20-8, 54 x 33 = 20-62, 54 x 34 = 21-30, 54 x 35 = 21-84, 54 x 36 = 22-52, 54 x 37 = 23-20, 54 x 38 = 23-74, 54 x 39 = 24-42, 54 x 40 = 25-10, 54 x 41 = 25-64, 54 x 42 = 26-32, 54 x 43 = 27-0, 54 x 44 = 27-54, 54 x 45 = 28-22, 54 x 46 = 28-76, 54 x 47 = 29-44, 54 x 48 = 30-12, 54 x 49 = 30-66, 54 x 50 = 31-34, 54 x 51 = 32-2, 54 x 52 = 32-56, 54 x 53 = 33-24, 54 x 54 = 33-78, 54 x 55 = 34-46, 54 x 56 = 35-14, 54 x 57 = 35-68, 54 x 58 = 36-36, 54 x 59 = 37-4, 54 x 60 = 37-58, 54 x 61 = 38-26, 54 x 62 = 38-80, 54 x 63 = 39-48, 54 x 64 = 40-16, 54 x 65 = 40-70, 54 x 66 = 41-38, 54 x 67 = 42-6, 54 x 68 = 42-60, 54 x 69 = 43-28, 54 x 70 = 43-82, 54 x 71 = 44-50, 54 x 72 = 45-18, 54 x 73 = 45-72, 54 x 74 = 46-40, 54 x 75 = 47-8, 54 x 76 = 47-62, 54 x 77 = 48-30, 54 x 78 = 48-84, 54 x 79 = 49-52, 54 x 80 = 50-20, 54 x 81 = 50-74, 54 x 82 = 51-42, 54 x 83 = 52-10, 54 x 84 = 52-64, 54 x 85 = 53-32, 
55 x 1 = 0-55, 55 x 2 = 1-24, 55 x 3 = 1-79, 55 x 4 = 2-48, 55 x 5 = 3-17, 55 x 6 = 3-72, 55 x 7 = 4-41, 55 x 8 = 5-10, 55 x 9 = 5-65, 55 x 10 = 6-34, 55 x 11 = 7-3, 55 x 12 = 7-58, 55 x 13 = 8-27, 55 x 14 = 8-82, 55 x 15 = 9-51, 55 x 16 = 10-20, 55 x 17 = 10-75, 55 x 18 = 11-44, 55 x 19 = 12-13, 55 x 20 = 12-68, 55 x 21 = 13-37, 55 x 22 = 14-6, 55 x 23 = 14-61, 55 x 24 = 15-30, 55 x 25 = 15-85, 55 x 26 = 16-54, 55 x 27 = 17-23, 55 x 28 = 17-78, 55 x 29 = 18-47, 55 x 30 = 19-16, 55 x 31 = 19-71, 55 x 32 = 20-40, 55 x 33 = 21-9, 55 x 34 = 21-64, 55 x 35 = 22-33, 55 x 36 = 23-2, 55 x 37 = 23-57, 55 x 38 = 24-26, 55 x 39 = 24-81, 55 x 40 = 25-50, 55 x 41 = 26-19, 55 x 42 = 26-74, 55 x 43 = 27-43, 55 x 44 = 28-12, 55 x 45 = 28-67, 55 x 46 = 29-36, 55 x 47 = 30-5, 55 x 48 = 30-60, 55 x 49 = 31-29, 55 x 50 = 31-84, 55 x 51 = 32-53, 55 x 52 = 33-22, 55 x 53 = 33-77, 55 x 54 = 34-46, 55 x 55 = 35-15, 55 x 56 = 35-70, 55 x 57 = 36-39, 55 x 58 = 37-8, 55 x 59 = 37-63, 55 x 60 = 38-32, 55 x 61 = 39-1, 55 x 62 = 39-56, 55 x 63 = 40-25, 55 x 64 = 40-80, 55 x 65 = 41-49, 55 x 66 = 42-18, 55 x 67 = 42-73, 55 x 68 = 43-42, 55 x 69 = 44-11, 55 x 70 = 44-66, 55 x 71 = 45-35, 55 x 72 = 46-4, 55 x 73 = 46-59, 55 x 74 = 47-28, 55 x 75 = 47-83, 55 x 76 = 48-52, 55 x 77 = 49-21, 55 x 78 = 49-76, 55 x 79 = 50-45, 55 x 80 = 51-14, 55 x 81 = 51-69, 55 x 82 = 52-38, 55 x 83 = 53-7, 55 x 84 = 53-62, 55 x 85 = 54-31, 
56 x 1 = 0-56, 56 x 2 = 1-26, 56 x 3 = 1-82, 56 x 4 = 2-52, 56 x 5 = 3-22, 56 x 6 = 3-78, 56 x 7 = 4-48, 56 x 8 = 5-18, 56 x 9 = 5-74, 56 x 10 = 6-44, 56 x 11 = 7-14, 56 x 12 = 7-70, 56 x 13 = 8-40, 56 x 14 = 9-10, 56 x 15 = 9-66, 56 x 16 = 10-36, 56 x 17 = 11-6, 56 x 18 = 11-62, 56 x 19 = 12-32, 56 x 20 = 13-2, 56 x 21 = 13-58, 56 x 22 = 14-28, 56 x 23 = 14-84, 56 x 24 = 15-54, 56 x 25 = 16-24, 56 x 26 = 16-80, 56 x 27 = 17-50, 56 x 28 = 18-20, 56 x 29 = 18-76, 56 x 30 = 19-46, 56 x 31 = 20-16, 56 x 32 = 20-72, 56 x 33 = 21-42, 56 x 34 = 22-12, 56 x 35 = 22-68, 56 x 36 = 23-38, 56 x 37 = 24-8, 56 x 38 = 24-64, 56 x 39 = 25-34, 56 x 40 = 26-4, 56 x 41 = 26-60, 56 x 42 = 27-30, 56 x 43 = 28-0, 56 x 44 = 28-56, 56 x 45 = 29-26, 56 x 46 = 29-82, 56 x 47 = 30-52, 56 x 48 = 31-22, 56 x 49 = 31-78, 56 x 50 = 32-48, 56 x 51 = 33-18, 56 x 52 = 33-74, 56 x 53 = 34-44, 56 x 54 = 35-14, 56 x 55 = 35-70, 56 x 56 = 36-40, 56 x 57 = 37-10, 56 x 58 = 37-66, 56 x 59 = 38-36, 56 x 60 = 39-6, 56 x 61 = 39-62, 56 x 62 = 40-32, 56 x 63 = 41-2, 56 x 64 = 41-58, 56 x 65 = 42-28, 56 x 66 = 42-84, 56 x 67 = 43-54, 56 x 68 = 44-24, 56 x 69 = 44-80, 56 x 70 = 45-50, 56 x 71 = 46-20, 56 x 72 = 46-76, 56 x 73 = 47-46, 56 x 74 = 48-16, 56 x 75 = 48-72, 56 x 76 = 49-42, 56 x 77 = 50-12, 56 x 78 = 50-68, 56 x 79 = 51-38, 56 x 80 = 52-8, 56 x 81 = 52-64, 56 x 82 = 53-34, 56 x 83 = 54-4, 56 x 84 = 54-60, 56 x 85 = 55-30, 
57 x 1 = 0-57, 57 x 2 = 1-28, 57 x 3 = 1-85, 57 x 4 = 2-56, 57 x 5 = 3-27, 57 x 6 = 3-84, 57 x 7 = 4-55, 57 x 8 = 5-26, 57 x 9 = 5-83, 57 x 10 = 6-54, 57 x 11 = 7-25, 57 x 12 = 7-82, 57 x 13 = 8-53, 57 x 14 = 9-24, 57 x 15 = 9-81, 57 x 16 = 10-52, 57 x 17 = 11-23, 57 x 18 = 11-80, 57 x 19 = 12-51, 57 x 20 = 13-22, 57 x 21 = 13-79, 57 x 22 = 14-50, 57 x 23 = 15-21, 57 x 24 = 15-78, 57 x 25 = 16-49, 57 x 26 = 17-20, 57 x 27 = 17-77, 57 x 28 = 18-48, 57 x 29 = 19-19, 57 x 30 = 19-76, 57 x 31 = 20-47, 57 x 32 = 21-18, 57 x 33 = 21-75, 57 x 34 = 22-46, 57 x 35 = 23-17, 57 x 36 = 23-74, 57 x 37 = 24-45, 57 x 38 = 25-16, 57 x 39 = 25-73, 57 x 40 = 26-44, 57 x 41 = 27-15, 57 x 42 = 27-72, 57 x 43 = 28-43, 57 x 44 = 29-14, 57 x 45 = 29-71, 57 x 46 = 30-42, 57 x 47 = 31-13, 57 x 48 = 31-70, 57 x 49 = 32-41, 57 x 50 = 33-12, 57 x 51 = 33-69, 57 x 52 = 34-40, 57 x 53 = 35-11, 57 x 54 = 35-68, 57 x 55 = 36-39, 57 x 56 = 37-10, 57 x 57 = 37-67, 57 x 58 = 38-38, 57 x 59 = 39-9, 57 x 60 = 39-66, 57 x 61 = 40-37, 57 x 62 = 41-8, 57 x 63 = 41-65, 57 x 64 = 42-36, 57 x 65 = 43-7, 57 x 66 = 43-64, 57 x 67 = 44-35, 57 x 68 = 45-6, 57 x 69 = 45-63, 57 x 70 = 46-34, 57 x 71 = 47-5, 57 x 72 = 47-62, 57 x 73 = 48-33, 57 x 74 = 49-4, 57 x 75 = 49-61, 57 x 76 = 50-32, 57 x 77 = 51-3, 57 x 78 = 51-60, 57 x 79 = 52-31, 57 x 80 = 53-2, 57 x 81 = 53-59, 57 x 82 = 54-30, 57 x 83 = 55-1, 57 x 84 = 55-58, 57 x 85 = 56-29, 
58 x 1 = 0-58, 58 x 2 = 1-30, 58 x 3 = 2-2, 58 x 4 = 2-60, 58 x 5 = 3-32, 58 x 6 = 4-4, 58 x 7 = 4-62, 58 x 8 = 5-34, 58 x 9 = 6-6, 58 x 10 = 6-64, 58 x 11 = 7-36, 58 x 12 = 8-8, 58 x 13 = 8-66, 58 x 14 = 9-38, 58 x 15 = 10-10, 58 x 16 = 10-68, 58 x 17 = 11-40, 58 x 18 = 12-12, 58 x 19 = 12-70, 58 x 20 = 13-42, 58 x 21 = 14-14, 58 x 22 = 14-72, 58 x 23 = 15-44, 58 x 24 = 16-16, 58 x 25 = 16-74, 58 x 26 = 17-46, 58 x 27 = 18-18, 58 x 28 = 18-76, 58 x 29 = 19-48, 58 x 30 = 20-20, 58 x 31 = 20-78, 58 x 32 = 21-50, 58 x 33 = 22-22, 58 x 34 = 22-80, 58 x 35 = 23-52, 58 x 36 = 24-24, 58 x 37 = 24-82, 58 x 38 = 25-54, 58 x 39 = 26-26, 58 x 40 = 26-84, 58 x 41 = 27-56, 58 x 42 = 28-28, 58 x 43 = 29-0, 58 x 44 = 29-58, 58 x 45 = 30-30, 58 x 46 = 31-2, 58 x 47 = 31-60, 58 x 48 = 32-32, 58 x 49 = 33-4, 58 x 50 = 33-62, 58 x 51 = 34-34, 58 x 52 = 35-6, 58 x 53 = 35-64, 58 x 54 = 36-36, 58 x 55 = 37-8, 58 x 56 = 37-66, 58 x 57 = 38-38, 58 x 58 = 39-10, 58 x 59 = 39-68, 58 x 60 = 40-40, 58 x 61 = 41-12, 58 x 62 = 41-70, 58 x 63 = 42-42, 58 x 64 = 43-14, 58 x 65 = 43-72, 58 x 66 = 44-44, 58 x 67 = 45-16, 58 x 68 = 45-74, 58 x 69 = 46-46, 58 x 70 = 47-18, 58 x 71 = 47-76, 58 x 72 = 48-48, 58 x 73 = 49-20, 58 x 74 = 49-78, 58 x 75 = 50-50, 58 x 76 = 51-22, 58 x 77 = 51-80, 58 x 78 = 52-52, 58 x 79 = 53-24, 58 x 80 = 53-82, 58 x 81 = 54-54, 58 x 82 = 55-26, 58 x 83 = 55-84, 58 x 84 = 56-56, 58 x 85 = 57-28, 
