51 x 1 = 0-51, 51 x 2 = 1-3, 51 x 3 = 1-54, 51 x 4 = 2-6, 51 x 5 = 2-57, 51 x 6 = 3-9, 51 x 7 = 3-60, 51 x 8 = 4-12, 51 x 9 = 4-63, 51 x 10 = 5-15, 51 x 11 = 5-66, 51 x 12 = 6-18, 51 x 13 = 6-69, 51 x 14 = 7-21, 51 x 15 = 7-72, 51 x 16 = 8-24, 51 x 17 = 8-75, 51 x 18 = 9-27, 51 x 19 = 9-78, 51 x 20 = 10-30, 51 x 21 = 10-81, 51 x 22 = 11-33, 51 x 23 = 11-84, 51 x 24 = 12-36, 51 x 25 = 12-87, 51 x 26 = 13-39, 51 x 27 = 13-90, 51 x 28 = 14-42, 51 x 29 = 14-93, 51 x 30 = 15-45, 51 x 31 = 15-96, 51 x 32 = 16-48, 51 x 33 = 17-0, 51 x 34 = 17-51, 51 x 35 = 18-3, 51 x 36 = 18-54, 51 x 37 = 19-6, 51 x 38 = 19-57, 51 x 39 = 20-9, 51 x 40 = 20-60, 51 x 41 = 21-12, 51 x 42 = 21-63, 51 x 43 = 22-15, 51 x 44 = 22-66, 51 x 45 = 23-18, 51 x 46 = 23-69, 51 x 47 = 24-21, 51 x 48 = 24-72, 51 x 49 = 25-24, 51 x 50 = 25-75, 51 x 51 = 26-27, 51 x 52 = 26-78, 51 x 53 = 27-30, 51 x 54 = 27-81, 51 x 55 = 28-33, 51 x 56 = 28-84, 51 x 57 = 29-36, 51 x 58 = 29-87, 51 x 59 = 30-39, 51 x 60 = 30-90, 51 x 61 = 31-42, 51 x 62 = 31-93, 51 x 63 = 32-45, 51 x 64 = 32-96, 51 x 65 = 33-48, 51 x 66 = 34-0, 51 x 67 = 34-51, 51 x 68 = 35-3, 51 x 69 = 35-54, 51 x 70 = 36-6, 51 x 71 = 36-57, 51 x 72 = 37-9, 51 x 73 = 37-60, 51 x 74 = 38-12, 51 x 75 = 38-63, 51 x 76 = 39-15, 51 x 77 = 39-66, 51 x 78 = 40-18, 51 x 79 = 40-69, 51 x 80 = 41-21, 51 x 81 = 41-72, 51 x 82 = 42-24, 51 x 83 = 42-75, 51 x 84 = 43-27, 51 x 85 = 43-78, 51 x 86 = 44-30, 51 x 87 = 44-81, 51 x 88 = 45-33, 51 x 89 = 45-84, 51 x 90 = 46-36, 51 x 91 = 46-87, 51 x 92 = 47-39, 51 x 93 = 47-90, 51 x 94 = 48-42, 51 x 95 = 48-93, 51 x 96 = 49-45, 51 x 97 = 49-96, 51 x 98 = 50-48, 
52 x 1 = 0-52, 52 x 2 = 1-5, 52 x 3 = 1-57, 52 x 4 = 2-10, 52 x 5 = 2-62, 52 x 6 = 3-15, 52 x 7 = 3-67, 52 x 8 = 4-20, 52 x 9 = 4-72, 52 x 10 = 5-25, 52 x 11 = 5-77, 52 x 12 = 6-30, 52 x 13 = 6-82, 52 x 14 = 7-35, 52 x 15 = 7-87, 52 x 16 = 8-40, 52 x 17 = 8-92, 52 x 18 = 9-45, 52 x 19 = 9-97, 52 x 20 = 10-50, 52 x 21 = 11-3, 52 x 22 = 11-55, 52 x 23 = 12-8, 52 x 24 = 12-60, 52 x 25 = 13-13, 52 x 26 = 13-65, 52 x 27 = 14-18, 52 x 28 = 14-70, 52 x 29 = 15-23, 52 x 30 = 15-75, 52 x 31 = 16-28, 52 x 32 = 16-80, 52 x 33 = 17-33, 52 x 34 = 17-85, 52 x 35 = 18-38, 52 x 36 = 18-90, 52 x 37 = 19-43, 52 x 38 = 19-95, 52 x 39 = 20-48, 52 x 40 = 21-1, 52 x 41 = 21-53, 52 x 42 = 22-6, 52 x 43 = 22-58, 52 x 44 = 23-11, 52 x 45 = 23-63, 52 x 46 = 24-16, 52 x 47 = 24-68, 52 x 48 = 25-21, 52 x 49 = 25-73, 52 x 50 = 26-26, 52 x 51 = 26-78, 52 x 52 = 27-31, 52 x 53 = 27-83, 52 x 54 = 28-36, 52 x 55 = 28-88, 52 x 56 = 29-41, 52 x 57 = 29-93, 52 x 58 = 30-46, 52 x 59 = 30-98, 52 x 60 = 31-51, 52 x 61 = 32-4, 52 x 62 = 32-56, 52 x 63 = 33-9, 52 x 64 = 33-61, 52 x 65 = 34-14, 52 x 66 = 34-66, 52 x 67 = 35-19, 52 x 68 = 35-71, 52 x 69 = 36-24, 52 x 70 = 36-76, 52 x 71 = 37-29, 52 x 72 = 37-81, 52 x 73 = 38-34, 52 x 74 = 38-86, 52 x 75 = 39-39, 52 x 76 = 39-91, 52 x 77 = 40-44, 52 x 78 = 40-96, 52 x 79 = 41-49, 52 x 80 = 42-2, 52 x 81 = 42-54, 52 x 82 = 43-7, 52 x 83 = 43-59, 52 x 84 = 44-12, 52 x 85 = 44-64, 52 x 86 = 45-17, 52 x 87 = 45-69, 52 x 88 = 46-22, 52 x 89 = 46-74, 52 x 90 = 47-27, 52 x 91 = 47-79, 52 x 92 = 48-32, 52 x 93 = 48-84, 52 x 94 = 49-37, 52 x 95 = 49-89, 52 x 96 = 50-42, 52 x 97 = 50-94, 52 x 98 = 51-47, 
53 x 1 = 0-53, 53 x 2 = 1-7, 53 x 3 = 1-60, 53 x 4 = 2-14, 53 x 5 = 2-67, 53 x 6 = 3-21, 53 x 7 = 3-74, 53 x 8 = 4-28, 53 x 9 = 4-81, 53 x 10 = 5-35, 53 x 11 = 5-88, 53 x 12 = 6-42, 53 x 13 = 6-95, 53 x 14 = 7-49, 53 x 15 = 8-3, 53 x 16 = 8-56, 53 x 17 = 9-10, 53 x 18 = 9-63, 53 x 19 = 10-17, 53 x 20 = 10-70, 53 x 21 = 11-24, 53 x 22 = 11-77, 53 x 23 = 12-31, 53 x 24 = 12-84, 53 x 25 = 13-38, 53 x 26 = 13-91, 53 x 27 = 14-45, 53 x 28 = 14-98, 53 x 29 = 15-52, 53 x 30 = 16-6, 53 x 31 = 16-59, 53 x 32 = 17-13, 53 x 33 = 17-66, 53 x 34 = 18-20, 53 x 35 = 18-73, 53 x 36 = 19-27, 53 x 37 = 19-80, 53 x 38 = 20-34, 53 x 39 = 20-87, 53 x 40 = 21-41, 53 x 41 = 21-94, 53 x 42 = 22-48, 53 x 43 = 23-2, 53 x 44 = 23-55, 53 x 45 = 24-9, 53 x 46 = 24-62, 53 x 47 = 25-16, 53 x 48 = 25-69, 53 x 49 = 26-23, 53 x 50 = 26-76, 53 x 51 = 27-30, 53 x 52 = 27-83, 53 x 53 = 28-37, 53 x 54 = 28-90, 53 x 55 = 29-44, 53 x 56 = 29-97, 53 x 57 = 30-51, 53 x 58 = 31-5, 53 x 59 = 31-58, 53 x 60 = 32-12, 53 x 61 = 32-65, 53 x 62 = 33-19, 53 x 63 = 33-72, 53 x 64 = 34-26, 53 x 65 = 34-79, 53 x 66 = 35-33, 53 x 67 = 35-86, 53 x 68 = 36-40, 53 x 69 = 36-93, 53 x 70 = 37-47, 53 x 71 = 38-1, 53 x 72 = 38-54, 53 x 73 = 39-8, 53 x 74 = 39-61, 53 x 75 = 40-15, 53 x 76 = 40-68, 53 x 77 = 41-22, 53 x 78 = 41-75, 53 x 79 = 42-29, 53 x 80 = 42-82, 53 x 81 = 43-36, 53 x 82 = 43-89, 53 x 83 = 44-43, 53 x 84 = 44-96, 53 x 85 = 45-50, 53 x 86 = 46-4, 53 x 87 = 46-57, 53 x 88 = 47-11, 53 x 89 = 47-64, 53 x 90 = 48-18, 53 x 91 = 48-71, 53 x 92 = 49-25, 53 x 93 = 49-78, 53 x 94 = 50-32, 53 x 95 = 50-85, 53 x 96 = 51-39, 53 x 97 = 51-92, 53 x 98 = 52-46, 
54 x 1 = 0-54, 54 x 2 = 1-9, 54 x 3 = 1-63, 54 x 4 = 2-18, 54 x 5 = 2-72, 54 x 6 = 3-27, 54 x 7 = 3-81, 54 x 8 = 4-36, 54 x 9 = 4-90, 54 x 10 = 5-45, 54 x 11 = 6-0, 54 x 12 = 6-54, 54 x 13 = 7-9, 54 x 14 = 7-63, 54 x 15 = 8-18, 54 x 16 = 8-72, 54 x 17 = 9-27, 54 x 18 = 9-81, 54 x 19 = 10-36, 54 x 20 = 10-90, 54 x 21 = 11-45, 54 x 22 = 12-0, 54 x 23 = 12-54, 54 x 24 = 13-9, 54 x 25 = 13-63, 54 x 26 = 14-18, 54 x 27 = 14-72, 54 x 28 = 15-27, 54 x 29 = 15-81, 54 x 30 = 16-36, 54 x 31 = 16-90, 54 x 32 = 17-45, 54 x 33 = 18-0, 54 x 34 = 18-54, 54 x 35 = 19-9, 54 x 36 = 19-63, 54 x 37 = 20-18, 54 x 38 = 20-72, 54 x 39 = 21-27, 54 x 40 = 21-81, 54 x 41 = 22-36, 54 x 42 = 22-90, 54 x 43 = 23-45, 54 x 44 = 24-0, 54 x 45 = 24-54, 54 x 46 = 25-9, 54 x 47 = 25-63, 54 x 48 = 26-18, 54 x 49 = 26-72, 54 x 50 = 27-27, 54 x 51 = 27-81, 54 x 52 = 28-36, 54 x 53 = 28-90, 54 x 54 = 29-45, 54 x 55 = 30-0, 54 x 56 = 30-54, 54 x 57 = 31-9, 54 x 58 = 31-63, 54 x 59 = 32-18, 54 x 60 = 32-72, 54 x 61 = 33-27, 54 x 62 = 33-81, 54 x 63 = 34-36, 54 x 64 = 34-90, 54 x 65 = 35-45, 54 x 66 = 36-0, 54 x 67 = 36-54, 54 x 68 = 37-9, 54 x 69 = 37-63, 54 x 70 = 38-18, 54 x 71 = 38-72, 54 x 72 = 39-27, 54 x 73 = 39-81, 54 x 74 = 40-36, 54 x 75 = 40-90, 54 x 76 = 41-45, 54 x 77 = 42-0, 54 x 78 = 42-54, 54 x 79 = 43-9, 54 x 80 = 43-63, 54 x 81 = 44-18, 54 x 82 = 44-72, 54 x 83 = 45-27, 54 x 84 = 45-81, 54 x 85 = 46-36, 54 x 86 = 46-90, 54 x 87 = 47-45, 54 x 88 = 48-0, 54 x 89 = 48-54, 54 x 90 = 49-9, 54 x 91 = 49-63, 54 x 92 = 50-18, 54 x 93 = 50-72, 54 x 94 = 51-27, 54 x 95 = 51-81, 54 x 96 = 52-36, 54 x 97 = 52-90, 54 x 98 = 53-45, 
55 x 1 = 0-55, 55 x 2 = 1-11, 55 x 3 = 1-66, 55 x 4 = 2-22, 55 x 5 = 2-77, 55 x 6 = 3-33, 55 x 7 = 3-88, 55 x 8 = 4-44, 55 x 9 = 5-0, 55 x 10 = 5-55, 55 x 11 = 6-11, 55 x 12 = 6-66, 55 x 13 = 7-22, 55 x 14 = 7-77, 55 x 15 = 8-33, 55 x 16 = 8-88, 55 x 17 = 9-44, 55 x 18 = 10-0, 55 x 19 = 10-55, 55 x 20 = 11-11, 55 x 21 = 11-66, 55 x 22 = 12-22, 55 x 23 = 12-77, 55 x 24 = 13-33, 55 x 25 = 13-88, 55 x 26 = 14-44, 55 x 27 = 15-0, 55 x 28 = 15-55, 55 x 29 = 16-11, 55 x 30 = 16-66, 55 x 31 = 17-22, 55 x 32 = 17-77, 55 x 33 = 18-33, 55 x 34 = 18-88, 55 x 35 = 19-44, 55 x 36 = 20-0, 55 x 37 = 20-55, 55 x 38 = 21-11, 55 x 39 = 21-66, 55 x 40 = 22-22, 55 x 41 = 22-77, 55 x 42 = 23-33, 55 x 43 = 23-88, 55 x 44 = 24-44, 55 x 45 = 25-0, 55 x 46 = 25-55, 55 x 47 = 26-11, 55 x 48 = 26-66, 55 x 49 = 27-22, 55 x 50 = 27-77, 55 x 51 = 28-33, 55 x 52 = 28-88, 55 x 53 = 29-44, 55 x 54 = 30-0, 55 x 55 = 30-55, 55 x 56 = 31-11, 55 x 57 = 31-66, 55 x 58 = 32-22, 55 x 59 = 32-77, 55 x 60 = 33-33, 55 x 61 = 33-88, 55 x 62 = 34-44, 55 x 63 = 35-0, 55 x 64 = 35-55, 55 x 65 = 36-11, 55 x 66 = 36-66, 55 x 67 = 37-22, 55 x 68 = 37-77, 55 x 69 = 38-33, 55 x 70 = 38-88, 55 x 71 = 39-44, 55 x 72 = 40-0, 55 x 73 = 40-55, 55 x 74 = 41-11, 55 x 75 = 41-66, 55 x 76 = 42-22, 55 x 77 = 42-77, 55 x 78 = 43-33, 55 x 79 = 43-88, 55 x 80 = 44-44, 55 x 81 = 45-0, 55 x 82 = 45-55, 55 x 83 = 46-11, 55 x 84 = 46-66, 55 x 85 = 47-22, 55 x 86 = 47-77, 55 x 87 = 48-33, 55 x 88 = 48-88, 55 x 89 = 49-44, 55 x 90 = 50-0, 55 x 91 = 50-55, 55 x 92 = 51-11, 55 x 93 = 51-66, 55 x 94 = 52-22, 55 x 95 = 52-77, 55 x 96 = 53-33, 55 x 97 = 53-88, 55 x 98 = 54-44, 
56 x 1 = 0-56, 56 x 2 = 1-13, 56 x 3 = 1-69, 56 x 4 = 2-26, 56 x 5 = 2-82, 56 x 6 = 3-39, 56 x 7 = 3-95, 56 x 8 = 4-52, 56 x 9 = 5-9, 56 x 10 = 5-65, 56 x 11 = 6-22, 56 x 12 = 6-78, 56 x 13 = 7-35, 56 x 14 = 7-91, 56 x 15 = 8-48, 56 x 16 = 9-5, 56 x 17 = 9-61, 56 x 18 = 10-18, 56 x 19 = 10-74, 56 x 20 = 11-31, 56 x 21 = 11-87, 56 x 22 = 12-44, 56 x 23 = 13-1, 56 x 24 = 13-57, 56 x 25 = 14-14, 56 x 26 = 14-70, 56 x 27 = 15-27, 56 x 28 = 15-83, 56 x 29 = 16-40, 56 x 30 = 16-96, 56 x 31 = 17-53, 56 x 32 = 18-10, 56 x 33 = 18-66, 56 x 34 = 19-23, 56 x 35 = 19-79, 56 x 36 = 20-36, 56 x 37 = 20-92, 56 x 38 = 21-49, 56 x 39 = 22-6, 56 x 40 = 22-62, 56 x 41 = 23-19, 56 x 42 = 23-75, 56 x 43 = 24-32, 56 x 44 = 24-88, 56 x 45 = 25-45, 56 x 46 = 26-2, 56 x 47 = 26-58, 56 x 48 = 27-15, 56 x 49 = 27-71, 56 x 50 = 28-28, 56 x 51 = 28-84, 56 x 52 = 29-41, 56 x 53 = 29-97, 56 x 54 = 30-54, 56 x 55 = 31-11, 56 x 56 = 31-67, 56 x 57 = 32-24, 56 x 58 = 32-80, 56 x 59 = 33-37, 56 x 60 = 33-93, 56 x 61 = 34-50, 56 x 62 = 35-7, 56 x 63 = 35-63, 56 x 64 = 36-20, 56 x 65 = 36-76, 56 x 66 = 37-33, 56 x 67 = 37-89, 56 x 68 = 38-46, 56 x 69 = 39-3, 56 x 70 = 39-59, 56 x 71 = 40-16, 56 x 72 = 40-72, 56 x 73 = 41-29, 56 x 74 = 41-85, 56 x 75 = 42-42, 56 x 76 = 42-98, 56 x 77 = 43-55, 56 x 78 = 44-12, 56 x 79 = 44-68, 56 x 80 = 45-25, 56 x 81 = 45-81, 56 x 82 = 46-38, 56 x 83 = 46-94, 56 x 84 = 47-51, 56 x 85 = 48-8, 56 x 86 = 48-64, 56 x 87 = 49-21, 56 x 88 = 49-77, 56 x 89 = 50-34, 56 x 90 = 50-90, 56 x 91 = 51-47, 56 x 92 = 52-4, 56 x 93 = 52-60, 56 x 94 = 53-17, 56 x 95 = 53-73, 56 x 96 = 54-30, 56 x 97 = 54-86, 56 x 98 = 55-43, 
57 x 1 = 0-57, 57 x 2 = 1-15, 57 x 3 = 1-72, 57 x 4 = 2-30, 57 x 5 = 2-87, 57 x 6 = 3-45, 57 x 7 = 4-3, 57 x 8 = 4-60, 57 x 9 = 5-18, 57 x 10 = 5-75, 57 x 11 = 6-33, 57 x 12 = 6-90, 57 x 13 = 7-48, 57 x 14 = 8-6, 57 x 15 = 8-63, 57 x 16 = 9-21, 57 x 17 = 9-78, 57 x 18 = 10-36, 57 x 19 = 10-93, 57 x 20 = 11-51, 57 x 21 = 12-9, 57 x 22 = 12-66, 57 x 23 = 13-24, 57 x 24 = 13-81, 57 x 25 = 14-39, 57 x 26 = 14-96, 57 x 27 = 15-54, 57 x 28 = 16-12, 57 x 29 = 16-69, 57 x 30 = 17-27, 57 x 31 = 17-84, 57 x 32 = 18-42, 57 x 33 = 19-0, 57 x 34 = 19-57, 57 x 35 = 20-15, 57 x 36 = 20-72, 57 x 37 = 21-30, 57 x 38 = 21-87, 57 x 39 = 22-45, 57 x 40 = 23-3, 57 x 41 = 23-60, 57 x 42 = 24-18, 57 x 43 = 24-75, 57 x 44 = 25-33, 57 x 45 = 25-90, 57 x 46 = 26-48, 57 x 47 = 27-6, 57 x 48 = 27-63, 57 x 49 = 28-21, 57 x 50 = 28-78, 57 x 51 = 29-36, 57 x 52 = 29-93, 57 x 53 = 30-51, 57 x 54 = 31-9, 57 x 55 = 31-66, 57 x 56 = 32-24, 57 x 57 = 32-81, 57 x 58 = 33-39, 57 x 59 = 33-96, 57 x 60 = 34-54, 57 x 61 = 35-12, 57 x 62 = 35-69, 57 x 63 = 36-27, 57 x 64 = 36-84, 57 x 65 = 37-42, 57 x 66 = 38-0, 57 x 67 = 38-57, 57 x 68 = 39-15, 57 x 69 = 39-72, 57 x 70 = 40-30, 57 x 71 = 40-87, 57 x 72 = 41-45, 57 x 73 = 42-3, 57 x 74 = 42-60, 57 x 75 = 43-18, 57 x 76 = 43-75, 57 x 77 = 44-33, 57 x 78 = 44-90, 57 x 79 = 45-48, 57 x 80 = 46-6, 57 x 81 = 46-63, 57 x 82 = 47-21, 57 x 83 = 47-78, 57 x 84 = 48-36, 57 x 85 = 48-93, 57 x 86 = 49-51, 57 x 87 = 50-9, 57 x 88 = 50-66, 57 x 89 = 51-24, 57 x 90 = 51-81, 57 x 91 = 52-39, 57 x 92 = 52-96, 57 x 93 = 53-54, 57 x 94 = 54-12, 57 x 95 = 54-69, 57 x 96 = 55-27, 57 x 97 = 55-84, 57 x 98 = 56-42, 
58 x 1 = 0-58, 58 x 2 = 1-17, 58 x 3 = 1-75, 58 x 4 = 2-34, 58 x 5 = 2-92, 58 x 6 = 3-51, 58 x 7 = 4-10, 58 x 8 = 4-68, 58 x 9 = 5-27, 58 x 10 = 5-85, 58 x 11 = 6-44, 58 x 12 = 7-3, 58 x 13 = 7-61, 58 x 14 = 8-20, 58 x 15 = 8-78, 58 x 16 = 9-37, 58 x 17 = 9-95, 58 x 18 = 10-54, 58 x 19 = 11-13, 58 x 20 = 11-71, 58 x 21 = 12-30, 58 x 22 = 12-88, 58 x 23 = 13-47, 58 x 24 = 14-6, 58 x 25 = 14-64, 58 x 26 = 15-23, 58 x 27 = 15-81, 58 x 28 = 16-40, 58 x 29 = 16-98, 58 x 30 = 17-57, 58 x 31 = 18-16, 58 x 32 = 18-74, 58 x 33 = 19-33, 58 x 34 = 19-91, 58 x 35 = 20-50, 58 x 36 = 21-9, 58 x 37 = 21-67, 58 x 38 = 22-26, 58 x 39 = 22-84, 58 x 40 = 23-43, 58 x 41 = 24-2, 58 x 42 = 24-60, 58 x 43 = 25-19, 58 x 44 = 25-77, 58 x 45 = 26-36, 58 x 46 = 26-94, 58 x 47 = 27-53, 58 x 48 = 28-12, 58 x 49 = 28-70, 58 x 50 = 29-29, 58 x 51 = 29-87, 58 x 52 = 30-46, 58 x 53 = 31-5, 58 x 54 = 31-63, 58 x 55 = 32-22, 58 x 56 = 32-80, 58 x 57 = 33-39, 58 x 58 = 33-97, 58 x 59 = 34-56, 58 x 60 = 35-15, 58 x 61 = 35-73, 58 x 62 = 36-32, 58 x 63 = 36-90, 58 x 64 = 37-49, 58 x 65 = 38-8, 58 x 66 = 38-66, 58 x 67 = 39-25, 58 x 68 = 39-83, 58 x 69 = 40-42, 58 x 70 = 41-1, 58 x 71 = 41-59, 58 x 72 = 42-18, 58 x 73 = 42-76, 58 x 74 = 43-35, 58 x 75 = 43-93, 58 x 76 = 44-52, 58 x 77 = 45-11, 58 x 78 = 45-69, 58 x 79 = 46-28, 58 x 80 = 46-86, 58 x 81 = 47-45, 58 x 82 = 48-4, 58 x 83 = 48-62, 58 x 84 = 49-21, 58 x 85 = 49-79, 58 x 86 = 50-38, 58 x 87 = 50-96, 58 x 88 = 51-55, 58 x 89 = 52-14, 58 x 90 = 52-72, 58 x 91 = 53-31, 58 x 92 = 53-89, 58 x 93 = 54-48, 58 x 94 = 55-7, 58 x 95 = 55-65, 58 x 96 = 56-24, 58 x 97 = 56-82, 58 x 98 = 57-41, 
59 x 1 = 0-59, 59 x 2 = 1-19, 59 x 3 = 1-78, 59 x 4 = 2-38, 59 x 5 = 2-97, 59 x 6 = 3-57, 59 x 7 = 4-17, 59 x 8 = 4-76, 59 x 9 = 5-36, 59 x 10 = 5-95, 59 x 11 = 6-55, 59 x 12 = 7-15, 59 x 13 = 7-74, 59 x 14 = 8-34, 59 x 15 = 8-93, 59 x 16 = 9-53, 59 x 17 = 10-13, 59 x 18 = 10-72, 59 x 19 = 11-32, 59 x 20 = 11-91, 59 x 21 = 12-51, 59 x 22 = 13-11, 59 x 23 = 13-70, 59 x 24 = 14-30, 59 x 25 = 14-89, 59 x 26 = 15-49, 59 x 27 = 16-9, 59 x 28 = 16-68, 59 x 29 = 17-28, 59 x 30 = 17-87, 59 x 31 = 18-47, 59 x 32 = 19-7, 59 x 33 = 19-66, 59 x 34 = 20-26, 59 x 35 = 20-85, 59 x 36 = 21-45, 59 x 37 = 22-5, 59 x 38 = 22-64, 59 x 39 = 23-24, 59 x 40 = 23-83, 59 x 41 = 24-43, 59 x 42 = 25-3, 59 x 43 = 25-62, 59 x 44 = 26-22, 59 x 45 = 26-81, 59 x 46 = 27-41, 59 x 47 = 28-1, 59 x 48 = 28-60, 59 x 49 = 29-20, 59 x 50 = 29-79, 59 x 51 = 30-39, 59 x 52 = 30-98, 59 x 53 = 31-58, 59 x 54 = 32-18, 59 x 55 = 32-77, 59 x 56 = 33-37, 59 x 57 = 33-96, 59 x 58 = 34-56, 59 x 59 = 35-16, 59 x 60 = 35-75, 59 x 61 = 36-35, 59 x 62 = 36-94, 59 x 63 = 37-54, 59 x 64 = 38-14, 59 x 65 = 38-73, 59 x 66 = 39-33, 59 x 67 = 39-92, 59 x 68 = 40-52, 59 x 69 = 41-12, 59 x 70 = 41-71, 59 x 71 = 42-31, 59 x 72 = 42-90, 59 x 73 = 43-50, 59 x 74 = 44-10, 59 x 75 = 44-69, 59 x 76 = 45-29, 59 x 77 = 45-88, 59 x 78 = 46-48, 59 x 79 = 47-8, 59 x 80 = 47-67, 59 x 81 = 48-27, 59 x 82 = 48-86, 59 x 83 = 49-46, 59 x 84 = 50-6, 59 x 85 = 50-65, 59 x 86 = 51-25, 59 x 87 = 51-84, 59 x 88 = 52-44, 59 x 89 = 53-4, 59 x 90 = 53-63, 59 x 91 = 54-23, 59 x 92 = 54-82, 59 x 93 = 55-42, 59 x 94 = 56-2, 59 x 95 = 56-61, 59 x 96 = 57-21, 59 x 97 = 57-80, 59 x 98 = 58-40, 
60 x 1 = 0-60, 60 x 2 = 1-21, 60 x 3 = 1-81, 60 x 4 = 2-42, 60 x 5 = 3-3, 60 x 6 = 3-63, 60 x 7 = 4-24, 60 x 8 = 4-84, 60 x 9 = 5-45, 60 x 10 = 6-6, 60 x 11 = 6-66, 60 x 12 = 7-27, 60 x 13 = 7-87, 60 x 14 = 8-48, 60 x 15 = 9-9, 60 x 16 = 9-69, 60 x 17 = 10-30, 60 x 18 = 10-90, 60 x 19 = 11-51, 60 x 20 = 12-12, 60 x 21 = 12-72, 60 x 22 = 13-33, 60 x 23 = 13-93, 60 x 24 = 14-54, 60 x 25 = 15-15, 60 x 26 = 15-75, 60 x 27 = 16-36, 60 x 28 = 16-96, 60 x 29 = 17-57, 60 x 30 = 18-18, 60 x 31 = 18-78, 60 x 32 = 19-39, 60 x 33 = 20-0, 60 x 34 = 20-60, 60 x 35 = 21-21, 60 x 36 = 21-81, 60 x 37 = 22-42, 60 x 38 = 23-3, 60 x 39 = 23-63, 60 x 40 = 24-24, 60 x 41 = 24-84, 60 x 42 = 25-45, 60 x 43 = 26-6, 60 x 44 = 26-66, 60 x 45 = 27-27, 60 x 46 = 27-87, 60 x 47 = 28-48, 60 x 48 = 29-9, 60 x 49 = 29-69, 60 x 50 = 30-30, 60 x 51 = 30-90, 60 x 52 = 31-51, 60 x 53 = 32-12, 60 x 54 = 32-72, 60 x 55 = 33-33, 60 x 56 = 33-93, 60 x 57 = 34-54, 60 x 58 = 35-15, 60 x 59 = 35-75, 60 x 60 = 36-36, 60 x 61 = 36-96, 60 x 62 = 37-57, 60 x 63 = 38-18, 60 x 64 = 38-78, 60 x 65 = 39-39, 60 x 66 = 40-0, 60 x 67 = 40-60, 60 x 68 = 41-21, 60 x 69 = 41-81, 60 x 70 = 42-42, 60 x 71 = 43-3, 60 x 72 = 43-63, 60 x 73 = 44-24, 60 x 74 = 44-84, 60 x 75 = 45-45, 60 x 76 = 46-6, 60 x 77 = 46-66, 60 x 78 = 47-27, 60 x 79 = 47-87, 60 x 80 = 48-48, 60 x 81 = 49-9, 60 x 82 = 49-69, 60 x 83 = 50-30, 60 x 84 = 50-90, 60 x 85 = 51-51, 60 x 86 = 52-12, 60 x 87 = 52-72, 60 x 88 = 53-33, 60 x 89 = 53-93, 60 x 90 = 54-54, 60 x 91 = 55-15, 60 x 92 = 55-75, 60 x 93 = 56-36, 60 x 94 = 56-96, 60 x 95 = 57-57, 60 x 96 = 58-18, 60 x 97 = 58-78, 60 x 98 = 59-39, 
