51 x 1 = 0-51, 51 x 2 = 0-102, 51 x 3 = 1-48, 51 x 4 = 1-99, 51 x 5 = 2-45, 51 x 6 = 2-96, 51 x 7 = 3-42, 51 x 8 = 3-93, 51 x 9 = 4-39, 51 x 10 = 4-90, 51 x 11 = 5-36, 51 x 12 = 5-87, 51 x 13 = 6-33, 51 x 14 = 6-84, 51 x 15 = 7-30, 51 x 16 = 7-81, 51 x 17 = 8-27, 51 x 18 = 8-78, 51 x 19 = 9-24, 51 x 20 = 9-75, 51 x 21 = 10-21, 51 x 22 = 10-72, 51 x 23 = 11-18, 51 x 24 = 11-69, 51 x 25 = 12-15, 51 x 26 = 12-66, 51 x 27 = 13-12, 51 x 28 = 13-63, 51 x 29 = 14-9, 51 x 30 = 14-60, 51 x 31 = 15-6, 51 x 32 = 15-57, 51 x 33 = 16-3, 51 x 34 = 16-54, 51 x 35 = 17-0, 51 x 36 = 17-51, 51 x 37 = 17-102, 51 x 38 = 18-48, 51 x 39 = 18-99, 51 x 40 = 19-45, 51 x 41 = 19-96, 51 x 42 = 20-42, 51 x 43 = 20-93, 51 x 44 = 21-39, 51 x 45 = 21-90, 51 x 46 = 22-36, 51 x 47 = 22-87, 51 x 48 = 23-33, 51 x 49 = 23-84, 51 x 50 = 24-30, 51 x 51 = 24-81, 51 x 52 = 25-27, 51 x 53 = 25-78, 51 x 54 = 26-24, 51 x 55 = 26-75, 51 x 56 = 27-21, 51 x 57 = 27-72, 51 x 58 = 28-18, 51 x 59 = 28-69, 51 x 60 = 29-15, 51 x 61 = 29-66, 51 x 62 = 30-12, 51 x 63 = 30-63, 51 x 64 = 31-9, 51 x 65 = 31-60, 51 x 66 = 32-6, 51 x 67 = 32-57, 51 x 68 = 33-3, 51 x 69 = 33-54, 51 x 70 = 34-0, 51 x 71 = 34-51, 51 x 72 = 34-102, 51 x 73 = 35-48, 51 x 74 = 35-99, 51 x 75 = 36-45, 51 x 76 = 36-96, 51 x 77 = 37-42, 51 x 78 = 37-93, 51 x 79 = 38-39, 51 x 80 = 38-90, 51 x 81 = 39-36, 51 x 82 = 39-87, 51 x 83 = 40-33, 51 x 84 = 40-84, 51 x 85 = 41-30, 51 x 86 = 41-81, 51 x 87 = 42-27, 51 x 88 = 42-78, 51 x 89 = 43-24, 51 x 90 = 43-75, 51 x 91 = 44-21, 51 x 92 = 44-72, 51 x 93 = 45-18, 51 x 94 = 45-69, 51 x 95 = 46-15, 51 x 96 = 46-66, 51 x 97 = 47-12, 51 x 98 = 47-63, 51 x 99 = 48-9, 51 x 100 = 48-60, 51 x 101 = 49-6, 51 x 102 = 49-57, 51 x 103 = 50-3, 51 x 104 = 50-54, 
52 x 1 = 0-52, 52 x 2 = 0-104, 52 x 3 = 1-51, 52 x 4 = 1-103, 52 x 5 = 2-50, 52 x 6 = 2-102, 52 x 7 = 3-49, 52 x 8 = 3-101, 52 x 9 = 4-48, 52 x 10 = 4-100, 52 x 11 = 5-47, 52 x 12 = 5-99, 52 x 13 = 6-46, 52 x 14 = 6-98, 52 x 15 = 7-45, 52 x 16 = 7-97, 52 x 17 = 8-44, 52 x 18 = 8-96, 52 x 19 = 9-43, 52 x 20 = 9-95, 52 x 21 = 10-42, 52 x 22 = 10-94, 52 x 23 = 11-41, 52 x 24 = 11-93, 52 x 25 = 12-40, 52 x 26 = 12-92, 52 x 27 = 13-39, 52 x 28 = 13-91, 52 x 29 = 14-38, 52 x 30 = 14-90, 52 x 31 = 15-37, 52 x 32 = 15-89, 52 x 33 = 16-36, 52 x 34 = 16-88, 52 x 35 = 17-35, 52 x 36 = 17-87, 52 x 37 = 18-34, 52 x 38 = 18-86, 52 x 39 = 19-33, 52 x 40 = 19-85, 52 x 41 = 20-32, 52 x 42 = 20-84, 52 x 43 = 21-31, 52 x 44 = 21-83, 52 x 45 = 22-30, 52 x 46 = 22-82, 52 x 47 = 23-29, 52 x 48 = 23-81, 52 x 49 = 24-28, 52 x 50 = 24-80, 52 x 51 = 25-27, 52 x 52 = 25-79, 52 x 53 = 26-26, 52 x 54 = 26-78, 52 x 55 = 27-25, 52 x 56 = 27-77, 52 x 57 = 28-24, 52 x 58 = 28-76, 52 x 59 = 29-23, 52 x 60 = 29-75, 52 x 61 = 30-22, 52 x 62 = 30-74, 52 x 63 = 31-21, 52 x 64 = 31-73, 52 x 65 = 32-20, 52 x 66 = 32-72, 52 x 67 = 33-19, 52 x 68 = 33-71, 52 x 69 = 34-18, 52 x 70 = 34-70, 52 x 71 = 35-17, 52 x 72 = 35-69, 52 x 73 = 36-16, 52 x 74 = 36-68, 52 x 75 = 37-15, 52 x 76 = 37-67, 52 x 77 = 38-14, 52 x 78 = 38-66, 52 x 79 = 39-13, 52 x 80 = 39-65, 52 x 81 = 40-12, 52 x 82 = 40-64, 52 x 83 = 41-11, 52 x 84 = 41-63, 52 x 85 = 42-10, 52 x 86 = 42-62, 52 x 87 = 43-9, 52 x 88 = 43-61, 52 x 89 = 44-8, 52 x 90 = 44-60, 52 x 91 = 45-7, 52 x 92 = 45-59, 52 x 93 = 46-6, 52 x 94 = 46-58, 52 x 95 = 47-5, 52 x 96 = 47-57, 52 x 97 = 48-4, 52 x 98 = 48-56, 52 x 99 = 49-3, 52 x 100 = 49-55, 52 x 101 = 50-2, 52 x 102 = 50-54, 52 x 103 = 51-1, 52 x 104 = 51-53, 
53 x 1 = 0-53, 53 x 2 = 1-1, 53 x 3 = 1-54, 53 x 4 = 2-2, 53 x 5 = 2-55, 53 x 6 = 3-3, 53 x 7 = 3-56, 53 x 8 = 4-4, 53 x 9 = 4-57, 53 x 10 = 5-5, 53 x 11 = 5-58, 53 x 12 = 6-6, 53 x 13 = 6-59, 53 x 14 = 7-7, 53 x 15 = 7-60, 53 x 16 = 8-8, 53 x 17 = 8-61, 53 x 18 = 9-9, 53 x 19 = 9-62, 53 x 20 = 10-10, 53 x 21 = 10-63, 53 x 22 = 11-11, 53 x 23 = 11-64, 53 x 24 = 12-12, 53 x 25 = 12-65, 53 x 26 = 13-13, 53 x 27 = 13-66, 53 x 28 = 14-14, 53 x 29 = 14-67, 53 x 30 = 15-15, 53 x 31 = 15-68, 53 x 32 = 16-16, 53 x 33 = 16-69, 53 x 34 = 17-17, 53 x 35 = 17-70, 53 x 36 = 18-18, 53 x 37 = 18-71, 53 x 38 = 19-19, 53 x 39 = 19-72, 53 x 40 = 20-20, 53 x 41 = 20-73, 53 x 42 = 21-21, 53 x 43 = 21-74, 53 x 44 = 22-22, 53 x 45 = 22-75, 53 x 46 = 23-23, 53 x 47 = 23-76, 53 x 48 = 24-24, 53 x 49 = 24-77, 53 x 50 = 25-25, 53 x 51 = 25-78, 53 x 52 = 26-26, 53 x 53 = 26-79, 53 x 54 = 27-27, 53 x 55 = 27-80, 53 x 56 = 28-28, 53 x 57 = 28-81, 53 x 58 = 29-29, 53 x 59 = 29-82, 53 x 60 = 30-30, 53 x 61 = 30-83, 53 x 62 = 31-31, 53 x 63 = 31-84, 53 x 64 = 32-32, 53 x 65 = 32-85, 53 x 66 = 33-33, 53 x 67 = 33-86, 53 x 68 = 34-34, 53 x 69 = 34-87, 53 x 70 = 35-35, 53 x 71 = 35-88, 53 x 72 = 36-36, 53 x 73 = 36-89, 53 x 74 = 37-37, 53 x 75 = 37-90, 53 x 76 = 38-38, 53 x 77 = 38-91, 53 x 78 = 39-39, 53 x 79 = 39-92, 53 x 80 = 40-40, 53 x 81 = 40-93, 53 x 82 = 41-41, 53 x 83 = 41-94, 53 x 84 = 42-42, 53 x 85 = 42-95, 53 x 86 = 43-43, 53 x 87 = 43-96, 53 x 88 = 44-44, 53 x 89 = 44-97, 53 x 90 = 45-45, 53 x 91 = 45-98, 53 x 92 = 46-46, 53 x 93 = 46-99, 53 x 94 = 47-47, 53 x 95 = 47-100, 53 x 96 = 48-48, 53 x 97 = 48-101, 53 x 98 = 49-49, 53 x 99 = 49-102, 53 x 100 = 50-50, 53 x 101 = 50-103, 53 x 102 = 51-51, 53 x 103 = 51-104, 53 x 104 = 52-52, 
54 x 1 = 0-54, 54 x 2 = 1-3, 54 x 3 = 1-57, 54 x 4 = 2-6, 54 x 5 = 2-60, 54 x 6 = 3-9, 54 x 7 = 3-63, 54 x 8 = 4-12, 54 x 9 = 4-66, 54 x 10 = 5-15, 54 x 11 = 5-69, 54 x 12 = 6-18, 54 x 13 = 6-72, 54 x 14 = 7-21, 54 x 15 = 7-75, 54 x 16 = 8-24, 54 x 17 = 8-78, 54 x 18 = 9-27, 54 x 19 = 9-81, 54 x 20 = 10-30, 54 x 21 = 10-84, 54 x 22 = 11-33, 54 x 23 = 11-87, 54 x 24 = 12-36, 54 x 25 = 12-90, 54 x 26 = 13-39, 54 x 27 = 13-93, 54 x 28 = 14-42, 54 x 29 = 14-96, 54 x 30 = 15-45, 54 x 31 = 15-99, 54 x 32 = 16-48, 54 x 33 = 16-102, 54 x 34 = 17-51, 54 x 35 = 18-0, 54 x 36 = 18-54, 54 x 37 = 19-3, 54 x 38 = 19-57, 54 x 39 = 20-6, 54 x 40 = 20-60, 54 x 41 = 21-9, 54 x 42 = 21-63, 54 x 43 = 22-12, 54 x 44 = 22-66, 54 x 45 = 23-15, 54 x 46 = 23-69, 54 x 47 = 24-18, 54 x 48 = 24-72, 54 x 49 = 25-21, 54 x 50 = 25-75, 54 x 51 = 26-24, 54 x 52 = 26-78, 54 x 53 = 27-27, 54 x 54 = 27-81, 54 x 55 = 28-30, 54 x 56 = 28-84, 54 x 57 = 29-33, 54 x 58 = 29-87, 54 x 59 = 30-36, 54 x 60 = 30-90, 54 x 61 = 31-39, 54 x 62 = 31-93, 54 x 63 = 32-42, 54 x 64 = 32-96, 54 x 65 = 33-45, 54 x 66 = 33-99, 54 x 67 = 34-48, 54 x 68 = 34-102, 54 x 69 = 35-51, 54 x 70 = 36-0, 54 x 71 = 36-54, 54 x 72 = 37-3, 54 x 73 = 37-57, 54 x 74 = 38-6, 54 x 75 = 38-60, 54 x 76 = 39-9, 54 x 77 = 39-63, 54 x 78 = 40-12, 54 x 79 = 40-66, 54 x 80 = 41-15, 54 x 81 = 41-69, 54 x 82 = 42-18, 54 x 83 = 42-72, 54 x 84 = 43-21, 54 x 85 = 43-75, 54 x 86 = 44-24, 54 x 87 = 44-78, 54 x 88 = 45-27, 54 x 89 = 45-81, 54 x 90 = 46-30, 54 x 91 = 46-84, 54 x 92 = 47-33, 54 x 93 = 47-87, 54 x 94 = 48-36, 54 x 95 = 48-90, 54 x 96 = 49-39, 54 x 97 = 49-93, 54 x 98 = 50-42, 54 x 99 = 50-96, 54 x 100 = 51-45, 54 x 101 = 51-99, 54 x 102 = 52-48, 54 x 103 = 52-102, 54 x 104 = 53-51, 
55 x 1 = 0-55, 55 x 2 = 1-5, 55 x 3 = 1-60, 55 x 4 = 2-10, 55 x 5 = 2-65, 55 x 6 = 3-15, 55 x 7 = 3-70, 55 x 8 = 4-20, 55 x 9 = 4-75, 55 x 10 = 5-25, 55 x 11 = 5-80, 55 x 12 = 6-30, 55 x 13 = 6-85, 55 x 14 = 7-35, 55 x 15 = 7-90, 55 x 16 = 8-40, 55 x 17 = 8-95, 55 x 18 = 9-45, 55 x 19 = 9-100, 55 x 20 = 10-50, 55 x 21 = 11-0, 55 x 22 = 11-55, 55 x 23 = 12-5, 55 x 24 = 12-60, 55 x 25 = 13-10, 55 x 26 = 13-65, 55 x 27 = 14-15, 55 x 28 = 14-70, 55 x 29 = 15-20, 55 x 30 = 15-75, 55 x 31 = 16-25, 55 x 32 = 16-80, 55 x 33 = 17-30, 55 x 34 = 17-85, 55 x 35 = 18-35, 55 x 36 = 18-90, 55 x 37 = 19-40, 55 x 38 = 19-95, 55 x 39 = 20-45, 55 x 40 = 20-100, 55 x 41 = 21-50, 55 x 42 = 22-0, 55 x 43 = 22-55, 55 x 44 = 23-5, 55 x 45 = 23-60, 55 x 46 = 24-10, 55 x 47 = 24-65, 55 x 48 = 25-15, 55 x 49 = 25-70, 55 x 50 = 26-20, 55 x 51 = 26-75, 55 x 52 = 27-25, 55 x 53 = 27-80, 55 x 54 = 28-30, 55 x 55 = 28-85, 55 x 56 = 29-35, 55 x 57 = 29-90, 55 x 58 = 30-40, 55 x 59 = 30-95, 55 x 60 = 31-45, 55 x 61 = 31-100, 55 x 62 = 32-50, 55 x 63 = 33-0, 55 x 64 = 33-55, 55 x 65 = 34-5, 55 x 66 = 34-60, 55 x 67 = 35-10, 55 x 68 = 35-65, 55 x 69 = 36-15, 55 x 70 = 36-70, 55 x 71 = 37-20, 55 x 72 = 37-75, 55 x 73 = 38-25, 55 x 74 = 38-80, 55 x 75 = 39-30, 55 x 76 = 39-85, 55 x 77 = 40-35, 55 x 78 = 40-90, 55 x 79 = 41-40, 55 x 80 = 41-95, 55 x 81 = 42-45, 55 x 82 = 42-100, 55 x 83 = 43-50, 55 x 84 = 44-0, 55 x 85 = 44-55, 55 x 86 = 45-5, 55 x 87 = 45-60, 55 x 88 = 46-10, 55 x 89 = 46-65, 55 x 90 = 47-15, 55 x 91 = 47-70, 55 x 92 = 48-20, 55 x 93 = 48-75, 55 x 94 = 49-25, 55 x 95 = 49-80, 55 x 96 = 50-30, 55 x 97 = 50-85, 55 x 98 = 51-35, 55 x 99 = 51-90, 55 x 100 = 52-40, 55 x 101 = 52-95, 55 x 102 = 53-45, 55 x 103 = 53-100, 55 x 104 = 54-50, 
56 x 1 = 0-56, 56 x 2 = 1-7, 56 x 3 = 1-63, 56 x 4 = 2-14, 56 x 5 = 2-70, 56 x 6 = 3-21, 56 x 7 = 3-77, 56 x 8 = 4-28, 56 x 9 = 4-84, 56 x 10 = 5-35, 56 x 11 = 5-91, 56 x 12 = 6-42, 56 x 13 = 6-98, 56 x 14 = 7-49, 56 x 15 = 8-0, 56 x 16 = 8-56, 56 x 17 = 9-7, 56 x 18 = 9-63, 56 x 19 = 10-14, 56 x 20 = 10-70, 56 x 21 = 11-21, 56 x 22 = 11-77, 56 x 23 = 12-28, 56 x 24 = 12-84, 56 x 25 = 13-35, 56 x 26 = 13-91, 56 x 27 = 14-42, 56 x 28 = 14-98, 56 x 29 = 15-49, 56 x 30 = 16-0, 56 x 31 = 16-56, 56 x 32 = 17-7, 56 x 33 = 17-63, 56 x 34 = 18-14, 56 x 35 = 18-70, 56 x 36 = 19-21, 56 x 37 = 19-77, 56 x 38 = 20-28, 56 x 39 = 20-84, 56 x 40 = 21-35, 56 x 41 = 21-91, 56 x 42 = 22-42, 56 x 43 = 22-98, 56 x 44 = 23-49, 56 x 45 = 24-0, 56 x 46 = 24-56, 56 x 47 = 25-7, 56 x 48 = 25-63, 56 x 49 = 26-14, 56 x 50 = 26-70, 56 x 51 = 27-21, 56 x 52 = 27-77, 56 x 53 = 28-28, 56 x 54 = 28-84, 56 x 55 = 29-35, 56 x 56 = 29-91, 56 x 57 = 30-42, 56 x 58 = 30-98, 56 x 59 = 31-49, 56 x 60 = 32-0, 56 x 61 = 32-56, 56 x 62 = 33-7, 56 x 63 = 33-63, 56 x 64 = 34-14, 56 x 65 = 34-70, 56 x 66 = 35-21, 56 x 67 = 35-77, 56 x 68 = 36-28, 56 x 69 = 36-84, 56 x 70 = 37-35, 56 x 71 = 37-91, 56 x 72 = 38-42, 56 x 73 = 38-98, 56 x 74 = 39-49, 56 x 75 = 40-0, 56 x 76 = 40-56, 56 x 77 = 41-7, 56 x 78 = 41-63, 56 x 79 = 42-14, 56 x 80 = 42-70, 56 x 81 = 43-21, 56 x 82 = 43-77, 56 x 83 = 44-28, 56 x 84 = 44-84, 56 x 85 = 45-35, 56 x 86 = 45-91, 56 x 87 = 46-42, 56 x 88 = 46-98, 56 x 89 = 47-49, 56 x 90 = 48-0, 56 x 91 = 48-56, 56 x 92 = 49-7, 56 x 93 = 49-63, 56 x 94 = 50-14, 56 x 95 = 50-70, 56 x 96 = 51-21, 56 x 97 = 51-77, 56 x 98 = 52-28, 56 x 99 = 52-84, 56 x 100 = 53-35, 56 x 101 = 53-91, 56 x 102 = 54-42, 56 x 103 = 54-98, 56 x 104 = 55-49, 
57 x 1 = 0-57, 57 x 2 = 1-9, 57 x 3 = 1-66, 57 x 4 = 2-18, 57 x 5 = 2-75, 57 x 6 = 3-27, 57 x 7 = 3-84, 57 x 8 = 4-36, 57 x 9 = 4-93, 57 x 10 = 5-45, 57 x 11 = 5-102, 57 x 12 = 6-54, 57 x 13 = 7-6, 57 x 14 = 7-63, 57 x 15 = 8-15, 57 x 16 = 8-72, 57 x 17 = 9-24, 57 x 18 = 9-81, 57 x 19 = 10-33, 57 x 20 = 10-90, 57 x 21 = 11-42, 57 x 22 = 11-99, 57 x 23 = 12-51, 57 x 24 = 13-3, 57 x 25 = 13-60, 57 x 26 = 14-12, 57 x 27 = 14-69, 57 x 28 = 15-21, 57 x 29 = 15-78, 57 x 30 = 16-30, 57 x 31 = 16-87, 57 x 32 = 17-39, 57 x 33 = 17-96, 57 x 34 = 18-48, 57 x 35 = 19-0, 57 x 36 = 19-57, 57 x 37 = 20-9, 57 x 38 = 20-66, 57 x 39 = 21-18, 57 x 40 = 21-75, 57 x 41 = 22-27, 57 x 42 = 22-84, 57 x 43 = 23-36, 57 x 44 = 23-93, 57 x 45 = 24-45, 57 x 46 = 24-102, 57 x 47 = 25-54, 57 x 48 = 26-6, 57 x 49 = 26-63, 57 x 50 = 27-15, 57 x 51 = 27-72, 57 x 52 = 28-24, 57 x 53 = 28-81, 57 x 54 = 29-33, 57 x 55 = 29-90, 57 x 56 = 30-42, 57 x 57 = 30-99, 57 x 58 = 31-51, 57 x 59 = 32-3, 57 x 60 = 32-60, 57 x 61 = 33-12, 57 x 62 = 33-69, 57 x 63 = 34-21, 57 x 64 = 34-78, 57 x 65 = 35-30, 57 x 66 = 35-87, 57 x 67 = 36-39, 57 x 68 = 36-96, 57 x 69 = 37-48, 57 x 70 = 38-0, 57 x 71 = 38-57, 57 x 72 = 39-9, 57 x 73 = 39-66, 57 x 74 = 40-18, 57 x 75 = 40-75, 57 x 76 = 41-27, 57 x 77 = 41-84, 57 x 78 = 42-36, 57 x 79 = 42-93, 57 x 80 = 43-45, 57 x 81 = 43-102, 57 x 82 = 44-54, 57 x 83 = 45-6, 57 x 84 = 45-63, 57 x 85 = 46-15, 57 x 86 = 46-72, 57 x 87 = 47-24, 57 x 88 = 47-81, 57 x 89 = 48-33, 57 x 90 = 48-90, 57 x 91 = 49-42, 57 x 92 = 49-99, 57 x 93 = 50-51, 57 x 94 = 51-3, 57 x 95 = 51-60, 57 x 96 = 52-12, 57 x 97 = 52-69, 57 x 98 = 53-21, 57 x 99 = 53-78, 57 x 100 = 54-30, 57 x 101 = 54-87, 57 x 102 = 55-39, 57 x 103 = 55-96, 57 x 104 = 56-48, 
58 x 1 = 0-58, 58 x 2 = 1-11, 58 x 3 = 1-69, 58 x 4 = 2-22, 58 x 5 = 2-80, 58 x 6 = 3-33, 58 x 7 = 3-91, 58 x 8 = 4-44, 58 x 9 = 4-102, 58 x 10 = 5-55, 58 x 11 = 6-8, 58 x 12 = 6-66, 58 x 13 = 7-19, 58 x 14 = 7-77, 58 x 15 = 8-30, 58 x 16 = 8-88, 58 x 17 = 9-41, 58 x 18 = 9-99, 58 x 19 = 10-52, 58 x 20 = 11-5, 58 x 21 = 11-63, 58 x 22 = 12-16, 58 x 23 = 12-74, 58 x 24 = 13-27, 58 x 25 = 13-85, 58 x 26 = 14-38, 58 x 27 = 14-96, 58 x 28 = 15-49, 58 x 29 = 16-2, 58 x 30 = 16-60, 58 x 31 = 17-13, 58 x 32 = 17-71, 58 x 33 = 18-24, 58 x 34 = 18-82, 58 x 35 = 19-35, 58 x 36 = 19-93, 58 x 37 = 20-46, 58 x 38 = 20-104, 58 x 39 = 21-57, 58 x 40 = 22-10, 58 x 41 = 22-68, 58 x 42 = 23-21, 58 x 43 = 23-79, 58 x 44 = 24-32, 58 x 45 = 24-90, 58 x 46 = 25-43, 58 x 47 = 25-101, 58 x 48 = 26-54, 58 x 49 = 27-7, 58 x 50 = 27-65, 58 x 51 = 28-18, 58 x 52 = 28-76, 58 x 53 = 29-29, 58 x 54 = 29-87, 58 x 55 = 30-40, 58 x 56 = 30-98, 58 x 57 = 31-51, 58 x 58 = 32-4, 58 x 59 = 32-62, 58 x 60 = 33-15, 58 x 61 = 33-73, 58 x 62 = 34-26, 58 x 63 = 34-84, 58 x 64 = 35-37, 58 x 65 = 35-95, 58 x 66 = 36-48, 58 x 67 = 37-1, 58 x 68 = 37-59, 58 x 69 = 38-12, 58 x 70 = 38-70, 58 x 71 = 39-23, 58 x 72 = 39-81, 58 x 73 = 40-34, 58 x 74 = 40-92, 58 x 75 = 41-45, 58 x 76 = 41-103, 58 x 77 = 42-56, 58 x 78 = 43-9, 58 x 79 = 43-67, 58 x 80 = 44-20, 58 x 81 = 44-78, 58 x 82 = 45-31, 58 x 83 = 45-89, 58 x 84 = 46-42, 58 x 85 = 46-100, 58 x 86 = 47-53, 58 x 87 = 48-6, 58 x 88 = 48-64, 58 x 89 = 49-17, 58 x 90 = 49-75, 58 x 91 = 50-28, 58 x 92 = 50-86, 58 x 93 = 51-39, 58 x 94 = 51-97, 58 x 95 = 52-50, 58 x 96 = 53-3, 58 x 97 = 53-61, 58 x 98 = 54-14, 58 x 99 = 54-72, 58 x 100 = 55-25, 58 x 101 = 55-83, 58 x 102 = 56-36, 58 x 103 = 56-94, 58 x 104 = 57-47, 
59 x 1 = 0-59, 59 x 2 = 1-13, 59 x 3 = 1-72, 59 x 4 = 2-26, 59 x 5 = 2-85, 59 x 6 = 3-39, 59 x 7 = 3-98, 59 x 8 = 4-52, 59 x 9 = 5-6, 59 x 10 = 5-65, 59 x 11 = 6-19, 59 x 12 = 6-78, 59 x 13 = 7-32, 59 x 14 = 7-91, 59 x 15 = 8-45, 59 x 16 = 8-104, 59 x 17 = 9-58, 59 x 18 = 10-12, 59 x 19 = 10-71, 59 x 20 = 11-25, 59 x 21 = 11-84, 59 x 22 = 12-38, 59 x 23 = 12-97, 59 x 24 = 13-51, 59 x 25 = 14-5, 59 x 26 = 14-64, 59 x 27 = 15-18, 59 x 28 = 15-77, 59 x 29 = 16-31, 59 x 30 = 16-90, 59 x 31 = 17-44, 59 x 32 = 17-103, 59 x 33 = 18-57, 59 x 34 = 19-11, 59 x 35 = 19-70, 59 x 36 = 20-24, 59 x 37 = 20-83, 59 x 38 = 21-37, 59 x 39 = 21-96, 59 x 40 = 22-50, 59 x 41 = 23-4, 59 x 42 = 23-63, 59 x 43 = 24-17, 59 x 44 = 24-76, 59 x 45 = 25-30, 59 x 46 = 25-89, 59 x 47 = 26-43, 59 x 48 = 26-102, 59 x 49 = 27-56, 59 x 50 = 28-10, 59 x 51 = 28-69, 59 x 52 = 29-23, 59 x 53 = 29-82, 59 x 54 = 30-36, 59 x 55 = 30-95, 59 x 56 = 31-49, 59 x 57 = 32-3, 59 x 58 = 32-62, 59 x 59 = 33-16, 59 x 60 = 33-75, 59 x 61 = 34-29, 59 x 62 = 34-88, 59 x 63 = 35-42, 59 x 64 = 35-101, 59 x 65 = 36-55, 59 x 66 = 37-9, 59 x 67 = 37-68, 59 x 68 = 38-22, 59 x 69 = 38-81, 59 x 70 = 39-35, 59 x 71 = 39-94, 59 x 72 = 40-48, 59 x 73 = 41-2, 59 x 74 = 41-61, 59 x 75 = 42-15, 59 x 76 = 42-74, 59 x 77 = 43-28, 59 x 78 = 43-87, 59 x 79 = 44-41, 59 x 80 = 44-100, 59 x 81 = 45-54, 59 x 82 = 46-8, 59 x 83 = 46-67, 59 x 84 = 47-21, 59 x 85 = 47-80, 59 x 86 = 48-34, 59 x 87 = 48-93, 59 x 88 = 49-47, 59 x 89 = 50-1, 59 x 90 = 50-60, 59 x 91 = 51-14, 59 x 92 = 51-73, 59 x 93 = 52-27, 59 x 94 = 52-86, 59 x 95 = 53-40, 59 x 96 = 53-99, 59 x 97 = 54-53, 59 x 98 = 55-7, 59 x 99 = 55-66, 59 x 100 = 56-20, 59 x 101 = 56-79, 59 x 102 = 57-33, 59 x 103 = 57-92, 59 x 104 = 58-46, 
60 x 1 = 0-60, 60 x 2 = 1-15, 60 x 3 = 1-75, 60 x 4 = 2-30, 60 x 5 = 2-90, 60 x 6 = 3-45, 60 x 7 = 4-0, 60 x 8 = 4-60, 60 x 9 = 5-15, 60 x 10 = 5-75, 60 x 11 = 6-30, 60 x 12 = 6-90, 60 x 13 = 7-45, 60 x 14 = 8-0, 60 x 15 = 8-60, 60 x 16 = 9-15, 60 x 17 = 9-75, 60 x 18 = 10-30, 60 x 19 = 10-90, 60 x 20 = 11-45, 60 x 21 = 12-0, 60 x 22 = 12-60, 60 x 23 = 13-15, 60 x 24 = 13-75, 60 x 25 = 14-30, 60 x 26 = 14-90, 60 x 27 = 15-45, 60 x 28 = 16-0, 60 x 29 = 16-60, 60 x 30 = 17-15, 60 x 31 = 17-75, 60 x 32 = 18-30, 60 x 33 = 18-90, 60 x 34 = 19-45, 60 x 35 = 20-0, 60 x 36 = 20-60, 60 x 37 = 21-15, 60 x 38 = 21-75, 60 x 39 = 22-30, 60 x 40 = 22-90, 60 x 41 = 23-45, 60 x 42 = 24-0, 60 x 43 = 24-60, 60 x 44 = 25-15, 60 x 45 = 25-75, 60 x 46 = 26-30, 60 x 47 = 26-90, 60 x 48 = 27-45, 60 x 49 = 28-0, 60 x 50 = 28-60, 60 x 51 = 29-15, 60 x 52 = 29-75, 60 x 53 = 30-30, 60 x 54 = 30-90, 60 x 55 = 31-45, 60 x 56 = 32-0, 60 x 57 = 32-60, 60 x 58 = 33-15, 60 x 59 = 33-75, 60 x 60 = 34-30, 60 x 61 = 34-90, 60 x 62 = 35-45, 60 x 63 = 36-0, 60 x 64 = 36-60, 60 x 65 = 37-15, 60 x 66 = 37-75, 60 x 67 = 38-30, 60 x 68 = 38-90, 60 x 69 = 39-45, 60 x 70 = 40-0, 60 x 71 = 40-60, 60 x 72 = 41-15, 60 x 73 = 41-75, 60 x 74 = 42-30, 60 x 75 = 42-90, 60 x 76 = 43-45, 60 x 77 = 44-0, 60 x 78 = 44-60, 60 x 79 = 45-15, 60 x 80 = 45-75, 60 x 81 = 46-30, 60 x 82 = 46-90, 60 x 83 = 47-45, 60 x 84 = 48-0, 60 x 85 = 48-60, 60 x 86 = 49-15, 60 x 87 = 49-75, 60 x 88 = 50-30, 60 x 89 = 50-90, 60 x 90 = 51-45, 60 x 91 = 52-0, 60 x 92 = 52-60, 60 x 93 = 53-15, 60 x 94 = 53-75, 60 x 95 = 54-30, 60 x 96 = 54-90, 60 x 97 = 55-45, 60 x 98 = 56-0, 60 x 99 = 56-60, 60 x 100 = 57-15, 60 x 101 = 57-75, 60 x 102 = 58-30, 60 x 103 = 58-90, 60 x 104 = 59-45, 
