51 x 1 = 0-51, 51 x 2 = 0-102, 51 x 3 = 1-49, 51 x 4 = 1-100, 51 x 5 = 2-47, 51 x 6 = 2-98, 51 x 7 = 3-45, 51 x 8 = 3-96, 51 x 9 = 4-43, 51 x 10 = 4-94, 51 x 11 = 5-41, 51 x 12 = 5-92, 51 x 13 = 6-39, 51 x 14 = 6-90, 51 x 15 = 7-37, 51 x 16 = 7-88, 51 x 17 = 8-35, 51 x 18 = 8-86, 51 x 19 = 9-33, 51 x 20 = 9-84, 51 x 21 = 10-31, 51 x 22 = 10-82, 51 x 23 = 11-29, 51 x 24 = 11-80, 51 x 25 = 12-27, 51 x 26 = 12-78, 51 x 27 = 13-25, 51 x 28 = 13-76, 51 x 29 = 14-23, 51 x 30 = 14-74, 51 x 31 = 15-21, 51 x 32 = 15-72, 51 x 33 = 16-19, 51 x 34 = 16-70, 51 x 35 = 17-17, 51 x 36 = 17-68, 51 x 37 = 18-15, 51 x 38 = 18-66, 51 x 39 = 19-13, 51 x 40 = 19-64, 51 x 41 = 20-11, 51 x 42 = 20-62, 51 x 43 = 21-9, 51 x 44 = 21-60, 51 x 45 = 22-7, 51 x 46 = 22-58, 51 x 47 = 23-5, 51 x 48 = 23-56, 51 x 49 = 24-3, 51 x 50 = 24-54, 51 x 51 = 25-1, 51 x 52 = 25-52, 51 x 53 = 25-103, 51 x 54 = 26-50, 51 x 55 = 26-101, 51 x 56 = 27-48, 51 x 57 = 27-99, 51 x 58 = 28-46, 51 x 59 = 28-97, 51 x 60 = 29-44, 51 x 61 = 29-95, 51 x 62 = 30-42, 51 x 63 = 30-93, 51 x 64 = 31-40, 51 x 65 = 31-91, 51 x 66 = 32-38, 51 x 67 = 32-89, 51 x 68 = 33-36, 51 x 69 = 33-87, 51 x 70 = 34-34, 51 x 71 = 34-85, 51 x 72 = 35-32, 51 x 73 = 35-83, 51 x 74 = 36-30, 51 x 75 = 36-81, 51 x 76 = 37-28, 51 x 77 = 37-79, 51 x 78 = 38-26, 51 x 79 = 38-77, 51 x 80 = 39-24, 51 x 81 = 39-75, 51 x 82 = 40-22, 51 x 83 = 40-73, 51 x 84 = 41-20, 51 x 85 = 41-71, 51 x 86 = 42-18, 51 x 87 = 42-69, 51 x 88 = 43-16, 51 x 89 = 43-67, 51 x 90 = 44-14, 51 x 91 = 44-65, 51 x 92 = 45-12, 51 x 93 = 45-63, 51 x 94 = 46-10, 51 x 95 = 46-61, 51 x 96 = 47-8, 51 x 97 = 47-59, 51 x 98 = 48-6, 51 x 99 = 48-57, 51 x 100 = 49-4, 51 x 101 = 49-55, 51 x 102 = 50-2, 51 x 103 = 50-53, 
52 x 1 = 0-52, 52 x 2 = 1-0, 52 x 3 = 1-52, 52 x 4 = 2-0, 52 x 5 = 2-52, 52 x 6 = 3-0, 52 x 7 = 3-52, 52 x 8 = 4-0, 52 x 9 = 4-52, 52 x 10 = 5-0, 52 x 11 = 5-52, 52 x 12 = 6-0, 52 x 13 = 6-52, 52 x 14 = 7-0, 52 x 15 = 7-52, 52 x 16 = 8-0, 52 x 17 = 8-52, 52 x 18 = 9-0, 52 x 19 = 9-52, 52 x 20 = 10-0, 52 x 21 = 10-52, 52 x 22 = 11-0, 52 x 23 = 11-52, 52 x 24 = 12-0, 52 x 25 = 12-52, 52 x 26 = 13-0, 52 x 27 = 13-52, 52 x 28 = 14-0, 52 x 29 = 14-52, 52 x 30 = 15-0, 52 x 31 = 15-52, 52 x 32 = 16-0, 52 x 33 = 16-52, 52 x 34 = 17-0, 52 x 35 = 17-52, 52 x 36 = 18-0, 52 x 37 = 18-52, 52 x 38 = 19-0, 52 x 39 = 19-52, 52 x 40 = 20-0, 52 x 41 = 20-52, 52 x 42 = 21-0, 52 x 43 = 21-52, 52 x 44 = 22-0, 52 x 45 = 22-52, 52 x 46 = 23-0, 52 x 47 = 23-52, 52 x 48 = 24-0, 52 x 49 = 24-52, 52 x 50 = 25-0, 52 x 51 = 25-52, 52 x 52 = 26-0, 52 x 53 = 26-52, 52 x 54 = 27-0, 52 x 55 = 27-52, 52 x 56 = 28-0, 52 x 57 = 28-52, 52 x 58 = 29-0, 52 x 59 = 29-52, 52 x 60 = 30-0, 52 x 61 = 30-52, 52 x 62 = 31-0, 52 x 63 = 31-52, 52 x 64 = 32-0, 52 x 65 = 32-52, 52 x 66 = 33-0, 52 x 67 = 33-52, 52 x 68 = 34-0, 52 x 69 = 34-52, 52 x 70 = 35-0, 52 x 71 = 35-52, 52 x 72 = 36-0, 52 x 73 = 36-52, 52 x 74 = 37-0, 52 x 75 = 37-52, 52 x 76 = 38-0, 52 x 77 = 38-52, 52 x 78 = 39-0, 52 x 79 = 39-52, 52 x 80 = 40-0, 52 x 81 = 40-52, 52 x 82 = 41-0, 52 x 83 = 41-52, 52 x 84 = 42-0, 52 x 85 = 42-52, 52 x 86 = 43-0, 52 x 87 = 43-52, 52 x 88 = 44-0, 52 x 89 = 44-52, 52 x 90 = 45-0, 52 x 91 = 45-52, 52 x 92 = 46-0, 52 x 93 = 46-52, 52 x 94 = 47-0, 52 x 95 = 47-52, 52 x 96 = 48-0, 52 x 97 = 48-52, 52 x 98 = 49-0, 52 x 99 = 49-52, 52 x 100 = 50-0, 52 x 101 = 50-52, 52 x 102 = 51-0, 52 x 103 = 51-52, 
53 x 1 = 0-53, 53 x 2 = 1-2, 53 x 3 = 1-55, 53 x 4 = 2-4, 53 x 5 = 2-57, 53 x 6 = 3-6, 53 x 7 = 3-59, 53 x 8 = 4-8, 53 x 9 = 4-61, 53 x 10 = 5-10, 53 x 11 = 5-63, 53 x 12 = 6-12, 53 x 13 = 6-65, 53 x 14 = 7-14, 53 x 15 = 7-67, 53 x 16 = 8-16, 53 x 17 = 8-69, 53 x 18 = 9-18, 53 x 19 = 9-71, 53 x 20 = 10-20, 53 x 21 = 10-73, 53 x 22 = 11-22, 53 x 23 = 11-75, 53 x 24 = 12-24, 53 x 25 = 12-77, 53 x 26 = 13-26, 53 x 27 = 13-79, 53 x 28 = 14-28, 53 x 29 = 14-81, 53 x 30 = 15-30, 53 x 31 = 15-83, 53 x 32 = 16-32, 53 x 33 = 16-85, 53 x 34 = 17-34, 53 x 35 = 17-87, 53 x 36 = 18-36, 53 x 37 = 18-89, 53 x 38 = 19-38, 53 x 39 = 19-91, 53 x 40 = 20-40, 53 x 41 = 20-93, 53 x 42 = 21-42, 53 x 43 = 21-95, 53 x 44 = 22-44, 53 x 45 = 22-97, 53 x 46 = 23-46, 53 x 47 = 23-99, 53 x 48 = 24-48, 53 x 49 = 24-101, 53 x 50 = 25-50, 53 x 51 = 25-103, 53 x 52 = 26-52, 53 x 53 = 27-1, 53 x 54 = 27-54, 53 x 55 = 28-3, 53 x 56 = 28-56, 53 x 57 = 29-5, 53 x 58 = 29-58, 53 x 59 = 30-7, 53 x 60 = 30-60, 53 x 61 = 31-9, 53 x 62 = 31-62, 53 x 63 = 32-11, 53 x 64 = 32-64, 53 x 65 = 33-13, 53 x 66 = 33-66, 53 x 67 = 34-15, 53 x 68 = 34-68, 53 x 69 = 35-17, 53 x 70 = 35-70, 53 x 71 = 36-19, 53 x 72 = 36-72, 53 x 73 = 37-21, 53 x 74 = 37-74, 53 x 75 = 38-23, 53 x 76 = 38-76, 53 x 77 = 39-25, 53 x 78 = 39-78, 53 x 79 = 40-27, 53 x 80 = 40-80, 53 x 81 = 41-29, 53 x 82 = 41-82, 53 x 83 = 42-31, 53 x 84 = 42-84, 53 x 85 = 43-33, 53 x 86 = 43-86, 53 x 87 = 44-35, 53 x 88 = 44-88, 53 x 89 = 45-37, 53 x 90 = 45-90, 53 x 91 = 46-39, 53 x 92 = 46-92, 53 x 93 = 47-41, 53 x 94 = 47-94, 53 x 95 = 48-43, 53 x 96 = 48-96, 53 x 97 = 49-45, 53 x 98 = 49-98, 53 x 99 = 50-47, 53 x 100 = 50-100, 53 x 101 = 51-49, 53 x 102 = 51-102, 53 x 103 = 52-51, 
54 x 1 = 0-54, 54 x 2 = 1-4, 54 x 3 = 1-58, 54 x 4 = 2-8, 54 x 5 = 2-62, 54 x 6 = 3-12, 54 x 7 = 3-66, 54 x 8 = 4-16, 54 x 9 = 4-70, 54 x 10 = 5-20, 54 x 11 = 5-74, 54 x 12 = 6-24, 54 x 13 = 6-78, 54 x 14 = 7-28, 54 x 15 = 7-82, 54 x 16 = 8-32, 54 x 17 = 8-86, 54 x 18 = 9-36, 54 x 19 = 9-90, 54 x 20 = 10-40, 54 x 21 = 10-94, 54 x 22 = 11-44, 54 x 23 = 11-98, 54 x 24 = 12-48, 54 x 25 = 12-102, 54 x 26 = 13-52, 54 x 27 = 14-2, 54 x 28 = 14-56, 54 x 29 = 15-6, 54 x 30 = 15-60, 54 x 31 = 16-10, 54 x 32 = 16-64, 54 x 33 = 17-14, 54 x 34 = 17-68, 54 x 35 = 18-18, 54 x 36 = 18-72, 54 x 37 = 19-22, 54 x 38 = 19-76, 54 x 39 = 20-26, 54 x 40 = 20-80, 54 x 41 = 21-30, 54 x 42 = 21-84, 54 x 43 = 22-34, 54 x 44 = 22-88, 54 x 45 = 23-38, 54 x 46 = 23-92, 54 x 47 = 24-42, 54 x 48 = 24-96, 54 x 49 = 25-46, 54 x 50 = 25-100, 54 x 51 = 26-50, 54 x 52 = 27-0, 54 x 53 = 27-54, 54 x 54 = 28-4, 54 x 55 = 28-58, 54 x 56 = 29-8, 54 x 57 = 29-62, 54 x 58 = 30-12, 54 x 59 = 30-66, 54 x 60 = 31-16, 54 x 61 = 31-70, 54 x 62 = 32-20, 54 x 63 = 32-74, 54 x 64 = 33-24, 54 x 65 = 33-78, 54 x 66 = 34-28, 54 x 67 = 34-82, 54 x 68 = 35-32, 54 x 69 = 35-86, 54 x 70 = 36-36, 54 x 71 = 36-90, 54 x 72 = 37-40, 54 x 73 = 37-94, 54 x 74 = 38-44, 54 x 75 = 38-98, 54 x 76 = 39-48, 54 x 77 = 39-102, 54 x 78 = 40-52, 54 x 79 = 41-2, 54 x 80 = 41-56, 54 x 81 = 42-6, 54 x 82 = 42-60, 54 x 83 = 43-10, 54 x 84 = 43-64, 54 x 85 = 44-14, 54 x 86 = 44-68, 54 x 87 = 45-18, 54 x 88 = 45-72, 54 x 89 = 46-22, 54 x 90 = 46-76, 54 x 91 = 47-26, 54 x 92 = 47-80, 54 x 93 = 48-30, 54 x 94 = 48-84, 54 x 95 = 49-34, 54 x 96 = 49-88, 54 x 97 = 50-38, 54 x 98 = 50-92, 54 x 99 = 51-42, 54 x 100 = 51-96, 54 x 101 = 52-46, 54 x 102 = 52-100, 54 x 103 = 53-50, 
55 x 1 = 0-55, 55 x 2 = 1-6, 55 x 3 = 1-61, 55 x 4 = 2-12, 55 x 5 = 2-67, 55 x 6 = 3-18, 55 x 7 = 3-73, 55 x 8 = 4-24, 55 x 9 = 4-79, 55 x 10 = 5-30, 55 x 11 = 5-85, 55 x 12 = 6-36, 55 x 13 = 6-91, 55 x 14 = 7-42, 55 x 15 = 7-97, 55 x 16 = 8-48, 55 x 17 = 8-103, 55 x 18 = 9-54, 55 x 19 = 10-5, 55 x 20 = 10-60, 55 x 21 = 11-11, 55 x 22 = 11-66, 55 x 23 = 12-17, 55 x 24 = 12-72, 55 x 25 = 13-23, 55 x 26 = 13-78, 55 x 27 = 14-29, 55 x 28 = 14-84, 55 x 29 = 15-35, 55 x 30 = 15-90, 55 x 31 = 16-41, 55 x 32 = 16-96, 55 x 33 = 17-47, 55 x 34 = 17-102, 55 x 35 = 18-53, 55 x 36 = 19-4, 55 x 37 = 19-59, 55 x 38 = 20-10, 55 x 39 = 20-65, 55 x 40 = 21-16, 55 x 41 = 21-71, 55 x 42 = 22-22, 55 x 43 = 22-77, 55 x 44 = 23-28, 55 x 45 = 23-83, 55 x 46 = 24-34, 55 x 47 = 24-89, 55 x 48 = 25-40, 55 x 49 = 25-95, 55 x 50 = 26-46, 55 x 51 = 26-101, 55 x 52 = 27-52, 55 x 53 = 28-3, 55 x 54 = 28-58, 55 x 55 = 29-9, 55 x 56 = 29-64, 55 x 57 = 30-15, 55 x 58 = 30-70, 55 x 59 = 31-21, 55 x 60 = 31-76, 55 x 61 = 32-27, 55 x 62 = 32-82, 55 x 63 = 33-33, 55 x 64 = 33-88, 55 x 65 = 34-39, 55 x 66 = 34-94, 55 x 67 = 35-45, 55 x 68 = 35-100, 55 x 69 = 36-51, 55 x 70 = 37-2, 55 x 71 = 37-57, 55 x 72 = 38-8, 55 x 73 = 38-63, 55 x 74 = 39-14, 55 x 75 = 39-69, 55 x 76 = 40-20, 55 x 77 = 40-75, 55 x 78 = 41-26, 55 x 79 = 41-81, 55 x 80 = 42-32, 55 x 81 = 42-87, 55 x 82 = 43-38, 55 x 83 = 43-93, 55 x 84 = 44-44, 55 x 85 = 44-99, 55 x 86 = 45-50, 55 x 87 = 46-1, 55 x 88 = 46-56, 55 x 89 = 47-7, 55 x 90 = 47-62, 55 x 91 = 48-13, 55 x 92 = 48-68, 55 x 93 = 49-19, 55 x 94 = 49-74, 55 x 95 = 50-25, 55 x 96 = 50-80, 55 x 97 = 51-31, 55 x 98 = 51-86, 55 x 99 = 52-37, 55 x 100 = 52-92, 55 x 101 = 53-43, 55 x 102 = 53-98, 55 x 103 = 54-49, 
56 x 1 = 0-56, 56 x 2 = 1-8, 56 x 3 = 1-64, 56 x 4 = 2-16, 56 x 5 = 2-72, 56 x 6 = 3-24, 56 x 7 = 3-80, 56 x 8 = 4-32, 56 x 9 = 4-88, 56 x 10 = 5-40, 56 x 11 = 5-96, 56 x 12 = 6-48, 56 x 13 = 7-0, 56 x 14 = 7-56, 56 x 15 = 8-8, 56 x 16 = 8-64, 56 x 17 = 9-16, 56 x 18 = 9-72, 56 x 19 = 10-24, 56 x 20 = 10-80, 56 x 21 = 11-32, 56 x 22 = 11-88, 56 x 23 = 12-40, 56 x 24 = 12-96, 56 x 25 = 13-48, 56 x 26 = 14-0, 56 x 27 = 14-56, 56 x 28 = 15-8, 56 x 29 = 15-64, 56 x 30 = 16-16, 56 x 31 = 16-72, 56 x 32 = 17-24, 56 x 33 = 17-80, 56 x 34 = 18-32, 56 x 35 = 18-88, 56 x 36 = 19-40, 56 x 37 = 19-96, 56 x 38 = 20-48, 56 x 39 = 21-0, 56 x 40 = 21-56, 56 x 41 = 22-8, 56 x 42 = 22-64, 56 x 43 = 23-16, 56 x 44 = 23-72, 56 x 45 = 24-24, 56 x 46 = 24-80, 56 x 47 = 25-32, 56 x 48 = 25-88, 56 x 49 = 26-40, 56 x 50 = 26-96, 56 x 51 = 27-48, 56 x 52 = 28-0, 56 x 53 = 28-56, 56 x 54 = 29-8, 56 x 55 = 29-64, 56 x 56 = 30-16, 56 x 57 = 30-72, 56 x 58 = 31-24, 56 x 59 = 31-80, 56 x 60 = 32-32, 56 x 61 = 32-88, 56 x 62 = 33-40, 56 x 63 = 33-96, 56 x 64 = 34-48, 56 x 65 = 35-0, 56 x 66 = 35-56, 56 x 67 = 36-8, 56 x 68 = 36-64, 56 x 69 = 37-16, 56 x 70 = 37-72, 56 x 71 = 38-24, 56 x 72 = 38-80, 56 x 73 = 39-32, 56 x 74 = 39-88, 56 x 75 = 40-40, 56 x 76 = 40-96, 56 x 77 = 41-48, 56 x 78 = 42-0, 56 x 79 = 42-56, 56 x 80 = 43-8, 56 x 81 = 43-64, 56 x 82 = 44-16, 56 x 83 = 44-72, 56 x 84 = 45-24, 56 x 85 = 45-80, 56 x 86 = 46-32, 56 x 87 = 46-88, 56 x 88 = 47-40, 56 x 89 = 47-96, 56 x 90 = 48-48, 56 x 91 = 49-0, 56 x 92 = 49-56, 56 x 93 = 50-8, 56 x 94 = 50-64, 56 x 95 = 51-16, 56 x 96 = 51-72, 56 x 97 = 52-24, 56 x 98 = 52-80, 56 x 99 = 53-32, 56 x 100 = 53-88, 56 x 101 = 54-40, 56 x 102 = 54-96, 56 x 103 = 55-48, 
57 x 1 = 0-57, 57 x 2 = 1-10, 57 x 3 = 1-67, 57 x 4 = 2-20, 57 x 5 = 2-77, 57 x 6 = 3-30, 57 x 7 = 3-87, 57 x 8 = 4-40, 57 x 9 = 4-97, 57 x 10 = 5-50, 57 x 11 = 6-3, 57 x 12 = 6-60, 57 x 13 = 7-13, 57 x 14 = 7-70, 57 x 15 = 8-23, 57 x 16 = 8-80, 57 x 17 = 9-33, 57 x 18 = 9-90, 57 x 19 = 10-43, 57 x 20 = 10-100, 57 x 21 = 11-53, 57 x 22 = 12-6, 57 x 23 = 12-63, 57 x 24 = 13-16, 57 x 25 = 13-73, 57 x 26 = 14-26, 57 x 27 = 14-83, 57 x 28 = 15-36, 57 x 29 = 15-93, 57 x 30 = 16-46, 57 x 31 = 16-103, 57 x 32 = 17-56, 57 x 33 = 18-9, 57 x 34 = 18-66, 57 x 35 = 19-19, 57 x 36 = 19-76, 57 x 37 = 20-29, 57 x 38 = 20-86, 57 x 39 = 21-39, 57 x 40 = 21-96, 57 x 41 = 22-49, 57 x 42 = 23-2, 57 x 43 = 23-59, 57 x 44 = 24-12, 57 x 45 = 24-69, 57 x 46 = 25-22, 57 x 47 = 25-79, 57 x 48 = 26-32, 57 x 49 = 26-89, 57 x 50 = 27-42, 57 x 51 = 27-99, 57 x 52 = 28-52, 57 x 53 = 29-5, 57 x 54 = 29-62, 57 x 55 = 30-15, 57 x 56 = 30-72, 57 x 57 = 31-25, 57 x 58 = 31-82, 57 x 59 = 32-35, 57 x 60 = 32-92, 57 x 61 = 33-45, 57 x 62 = 33-102, 57 x 63 = 34-55, 57 x 64 = 35-8, 57 x 65 = 35-65, 57 x 66 = 36-18, 57 x 67 = 36-75, 57 x 68 = 37-28, 57 x 69 = 37-85, 57 x 70 = 38-38, 57 x 71 = 38-95, 57 x 72 = 39-48, 57 x 73 = 40-1, 57 x 74 = 40-58, 57 x 75 = 41-11, 57 x 76 = 41-68, 57 x 77 = 42-21, 57 x 78 = 42-78, 57 x 79 = 43-31, 57 x 80 = 43-88, 57 x 81 = 44-41, 57 x 82 = 44-98, 57 x 83 = 45-51, 57 x 84 = 46-4, 57 x 85 = 46-61, 57 x 86 = 47-14, 57 x 87 = 47-71, 57 x 88 = 48-24, 57 x 89 = 48-81, 57 x 90 = 49-34, 57 x 91 = 49-91, 57 x 92 = 50-44, 57 x 93 = 50-101, 57 x 94 = 51-54, 57 x 95 = 52-7, 57 x 96 = 52-64, 57 x 97 = 53-17, 57 x 98 = 53-74, 57 x 99 = 54-27, 57 x 100 = 54-84, 57 x 101 = 55-37, 57 x 102 = 55-94, 57 x 103 = 56-47, 
58 x 1 = 0-58, 58 x 2 = 1-12, 58 x 3 = 1-70, 58 x 4 = 2-24, 58 x 5 = 2-82, 58 x 6 = 3-36, 58 x 7 = 3-94, 58 x 8 = 4-48, 58 x 9 = 5-2, 58 x 10 = 5-60, 58 x 11 = 6-14, 58 x 12 = 6-72, 58 x 13 = 7-26, 58 x 14 = 7-84, 58 x 15 = 8-38, 58 x 16 = 8-96, 58 x 17 = 9-50, 58 x 18 = 10-4, 58 x 19 = 10-62, 58 x 20 = 11-16, 58 x 21 = 11-74, 58 x 22 = 12-28, 58 x 23 = 12-86, 58 x 24 = 13-40, 58 x 25 = 13-98, 58 x 26 = 14-52, 58 x 27 = 15-6, 58 x 28 = 15-64, 58 x 29 = 16-18, 58 x 30 = 16-76, 58 x 31 = 17-30, 58 x 32 = 17-88, 58 x 33 = 18-42, 58 x 34 = 18-100, 58 x 35 = 19-54, 58 x 36 = 20-8, 58 x 37 = 20-66, 58 x 38 = 21-20, 58 x 39 = 21-78, 58 x 40 = 22-32, 58 x 41 = 22-90, 58 x 42 = 23-44, 58 x 43 = 23-102, 58 x 44 = 24-56, 58 x 45 = 25-10, 58 x 46 = 25-68, 58 x 47 = 26-22, 58 x 48 = 26-80, 58 x 49 = 27-34, 58 x 50 = 27-92, 58 x 51 = 28-46, 58 x 52 = 29-0, 58 x 53 = 29-58, 58 x 54 = 30-12, 58 x 55 = 30-70, 58 x 56 = 31-24, 58 x 57 = 31-82, 58 x 58 = 32-36, 58 x 59 = 32-94, 58 x 60 = 33-48, 58 x 61 = 34-2, 58 x 62 = 34-60, 58 x 63 = 35-14, 58 x 64 = 35-72, 58 x 65 = 36-26, 58 x 66 = 36-84, 58 x 67 = 37-38, 58 x 68 = 37-96, 58 x 69 = 38-50, 58 x 70 = 39-4, 58 x 71 = 39-62, 58 x 72 = 40-16, 58 x 73 = 40-74, 58 x 74 = 41-28, 58 x 75 = 41-86, 58 x 76 = 42-40, 58 x 77 = 42-98, 58 x 78 = 43-52, 58 x 79 = 44-6, 58 x 80 = 44-64, 58 x 81 = 45-18, 58 x 82 = 45-76, 58 x 83 = 46-30, 58 x 84 = 46-88, 58 x 85 = 47-42, 58 x 86 = 47-100, 58 x 87 = 48-54, 58 x 88 = 49-8, 58 x 89 = 49-66, 58 x 90 = 50-20, 58 x 91 = 50-78, 58 x 92 = 51-32, 58 x 93 = 51-90, 58 x 94 = 52-44, 58 x 95 = 52-102, 58 x 96 = 53-56, 58 x 97 = 54-10, 58 x 98 = 54-68, 58 x 99 = 55-22, 58 x 100 = 55-80, 58 x 101 = 56-34, 58 x 102 = 56-92, 58 x 103 = 57-46, 
59 x 1 = 0-59, 59 x 2 = 1-14, 59 x 3 = 1-73, 59 x 4 = 2-28, 59 x 5 = 2-87, 59 x 6 = 3-42, 59 x 7 = 3-101, 59 x 8 = 4-56, 59 x 9 = 5-11, 59 x 10 = 5-70, 59 x 11 = 6-25, 59 x 12 = 6-84, 59 x 13 = 7-39, 59 x 14 = 7-98, 59 x 15 = 8-53, 59 x 16 = 9-8, 59 x 17 = 9-67, 59 x 18 = 10-22, 59 x 19 = 10-81, 59 x 20 = 11-36, 59 x 21 = 11-95, 59 x 22 = 12-50, 59 x 23 = 13-5, 59 x 24 = 13-64, 59 x 25 = 14-19, 59 x 26 = 14-78, 59 x 27 = 15-33, 59 x 28 = 15-92, 59 x 29 = 16-47, 59 x 30 = 17-2, 59 x 31 = 17-61, 59 x 32 = 18-16, 59 x 33 = 18-75, 59 x 34 = 19-30, 59 x 35 = 19-89, 59 x 36 = 20-44, 59 x 37 = 20-103, 59 x 38 = 21-58, 59 x 39 = 22-13, 59 x 40 = 22-72, 59 x 41 = 23-27, 59 x 42 = 23-86, 59 x 43 = 24-41, 59 x 44 = 24-100, 59 x 45 = 25-55, 59 x 46 = 26-10, 59 x 47 = 26-69, 59 x 48 = 27-24, 59 x 49 = 27-83, 59 x 50 = 28-38, 59 x 51 = 28-97, 59 x 52 = 29-52, 59 x 53 = 30-7, 59 x 54 = 30-66, 59 x 55 = 31-21, 59 x 56 = 31-80, 59 x 57 = 32-35, 59 x 58 = 32-94, 59 x 59 = 33-49, 59 x 60 = 34-4, 59 x 61 = 34-63, 59 x 62 = 35-18, 59 x 63 = 35-77, 59 x 64 = 36-32, 59 x 65 = 36-91, 59 x 66 = 37-46, 59 x 67 = 38-1, 59 x 68 = 38-60, 59 x 69 = 39-15, 59 x 70 = 39-74, 59 x 71 = 40-29, 59 x 72 = 40-88, 59 x 73 = 41-43, 59 x 74 = 41-102, 59 x 75 = 42-57, 59 x 76 = 43-12, 59 x 77 = 43-71, 59 x 78 = 44-26, 59 x 79 = 44-85, 59 x 80 = 45-40, 59 x 81 = 45-99, 59 x 82 = 46-54, 59 x 83 = 47-9, 59 x 84 = 47-68, 59 x 85 = 48-23, 59 x 86 = 48-82, 59 x 87 = 49-37, 59 x 88 = 49-96, 59 x 89 = 50-51, 59 x 90 = 51-6, 59 x 91 = 51-65, 59 x 92 = 52-20, 59 x 93 = 52-79, 59 x 94 = 53-34, 59 x 95 = 53-93, 59 x 96 = 54-48, 59 x 97 = 55-3, 59 x 98 = 55-62, 59 x 99 = 56-17, 59 x 100 = 56-76, 59 x 101 = 57-31, 59 x 102 = 57-90, 59 x 103 = 58-45, 
60 x 1 = 0-60, 60 x 2 = 1-16, 60 x 3 = 1-76, 60 x 4 = 2-32, 60 x 5 = 2-92, 60 x 6 = 3-48, 60 x 7 = 4-4, 60 x 8 = 4-64, 60 x 9 = 5-20, 60 x 10 = 5-80, 60 x 11 = 6-36, 60 x 12 = 6-96, 60 x 13 = 7-52, 60 x 14 = 8-8, 60 x 15 = 8-68, 60 x 16 = 9-24, 60 x 17 = 9-84, 60 x 18 = 10-40, 60 x 19 = 10-100, 60 x 20 = 11-56, 60 x 21 = 12-12, 60 x 22 = 12-72, 60 x 23 = 13-28, 60 x 24 = 13-88, 60 x 25 = 14-44, 60 x 26 = 15-0, 60 x 27 = 15-60, 60 x 28 = 16-16, 60 x 29 = 16-76, 60 x 30 = 17-32, 60 x 31 = 17-92, 60 x 32 = 18-48, 60 x 33 = 19-4, 60 x 34 = 19-64, 60 x 35 = 20-20, 60 x 36 = 20-80, 60 x 37 = 21-36, 60 x 38 = 21-96, 60 x 39 = 22-52, 60 x 40 = 23-8, 60 x 41 = 23-68, 60 x 42 = 24-24, 60 x 43 = 24-84, 60 x 44 = 25-40, 60 x 45 = 25-100, 60 x 46 = 26-56, 60 x 47 = 27-12, 60 x 48 = 27-72, 60 x 49 = 28-28, 60 x 50 = 28-88, 60 x 51 = 29-44, 60 x 52 = 30-0, 60 x 53 = 30-60, 60 x 54 = 31-16, 60 x 55 = 31-76, 60 x 56 = 32-32, 60 x 57 = 32-92, 60 x 58 = 33-48, 60 x 59 = 34-4, 60 x 60 = 34-64, 60 x 61 = 35-20, 60 x 62 = 35-80, 60 x 63 = 36-36, 60 x 64 = 36-96, 60 x 65 = 37-52, 60 x 66 = 38-8, 60 x 67 = 38-68, 60 x 68 = 39-24, 60 x 69 = 39-84, 60 x 70 = 40-40, 60 x 71 = 40-100, 60 x 72 = 41-56, 60 x 73 = 42-12, 60 x 74 = 42-72, 60 x 75 = 43-28, 60 x 76 = 43-88, 60 x 77 = 44-44, 60 x 78 = 45-0, 60 x 79 = 45-60, 60 x 80 = 46-16, 60 x 81 = 46-76, 60 x 82 = 47-32, 60 x 83 = 47-92, 60 x 84 = 48-48, 60 x 85 = 49-4, 60 x 86 = 49-64, 60 x 87 = 50-20, 60 x 88 = 50-80, 60 x 89 = 51-36, 60 x 90 = 51-96, 60 x 91 = 52-52, 60 x 92 = 53-8, 60 x 93 = 53-68, 60 x 94 = 54-24, 60 x 95 = 54-84, 60 x 96 = 55-40, 60 x 97 = 55-100, 60 x 98 = 56-56, 60 x 99 = 57-12, 60 x 100 = 57-72, 60 x 101 = 58-28, 60 x 102 = 58-88, 60 x 103 = 59-44, 
