63 x 1 = 0-63, 63 x 2 = 1-44, 63 x 3 = 2-25, 63 x 4 = 3-6, 63 x 5 = 3-69, 63 x 6 = 4-50, 63 x 7 = 5-31, 63 x 8 = 6-12, 63 x 9 = 6-75, 63 x 10 = 7-56, 63 x 11 = 8-37, 63 x 12 = 9-18, 63 x 13 = 9-81, 63 x 14 = 10-62, 63 x 15 = 11-43, 63 x 16 = 12-24, 63 x 17 = 13-5, 63 x 18 = 13-68, 63 x 19 = 14-49, 63 x 20 = 15-30, 63 x 21 = 16-11, 63 x 22 = 16-74, 63 x 23 = 17-55, 63 x 24 = 18-36, 63 x 25 = 19-17, 63 x 26 = 19-80, 63 x 27 = 20-61, 63 x 28 = 21-42, 63 x 29 = 22-23, 63 x 30 = 23-4, 63 x 31 = 23-67, 63 x 32 = 24-48, 63 x 33 = 25-29, 63 x 34 = 26-10, 63 x 35 = 26-73, 63 x 36 = 27-54, 63 x 37 = 28-35, 63 x 38 = 29-16, 63 x 39 = 29-79, 63 x 40 = 30-60, 63 x 41 = 31-41, 63 x 42 = 32-22, 63 x 43 = 33-3, 63 x 44 = 33-66, 63 x 45 = 34-47, 63 x 46 = 35-28, 63 x 47 = 36-9, 63 x 48 = 36-72, 63 x 49 = 37-53, 63 x 50 = 38-34, 63 x 51 = 39-15, 63 x 52 = 39-78, 63 x 53 = 40-59, 63 x 54 = 41-40, 63 x 55 = 42-21, 63 x 56 = 43-2, 63 x 57 = 43-65, 63 x 58 = 44-46, 63 x 59 = 45-27, 63 x 60 = 46-8, 63 x 61 = 46-71, 63 x 62 = 47-52, 63 x 63 = 48-33, 63 x 64 = 49-14, 63 x 65 = 49-77, 63 x 66 = 50-58, 63 x 67 = 51-39, 63 x 68 = 52-20, 63 x 69 = 53-1, 63 x 70 = 53-64, 63 x 71 = 54-45, 63 x 72 = 55-26, 63 x 73 = 56-7, 63 x 74 = 56-70, 63 x 75 = 57-51, 63 x 76 = 58-32, 63 x 77 = 59-13, 63 x 78 = 59-76, 63 x 79 = 60-57, 63 x 80 = 61-38, 63 x 81 = 62-19, 
64 x 1 = 0-64, 64 x 2 = 1-46, 64 x 3 = 2-28, 64 x 4 = 3-10, 64 x 5 = 3-74, 64 x 6 = 4-56, 64 x 7 = 5-38, 64 x 8 = 6-20, 64 x 9 = 7-2, 64 x 10 = 7-66, 64 x 11 = 8-48, 64 x 12 = 9-30, 64 x 13 = 10-12, 64 x 14 = 10-76, 64 x 15 = 11-58, 64 x 16 = 12-40, 64 x 17 = 13-22, 64 x 18 = 14-4, 64 x 19 = 14-68, 64 x 20 = 15-50, 64 x 21 = 16-32, 64 x 22 = 17-14, 64 x 23 = 17-78, 64 x 24 = 18-60, 64 x 25 = 19-42, 64 x 26 = 20-24, 64 x 27 = 21-6, 64 x 28 = 21-70, 64 x 29 = 22-52, 64 x 30 = 23-34, 64 x 31 = 24-16, 64 x 32 = 24-80, 64 x 33 = 25-62, 64 x 34 = 26-44, 64 x 35 = 27-26, 64 x 36 = 28-8, 64 x 37 = 28-72, 64 x 38 = 29-54, 64 x 39 = 30-36, 64 x 40 = 31-18, 64 x 41 = 32-0, 64 x 42 = 32-64, 64 x 43 = 33-46, 64 x 44 = 34-28, 64 x 45 = 35-10, 64 x 46 = 35-74, 64 x 47 = 36-56, 64 x 48 = 37-38, 64 x 49 = 38-20, 64 x 50 = 39-2, 64 x 51 = 39-66, 64 x 52 = 40-48, 64 x 53 = 41-30, 64 x 54 = 42-12, 64 x 55 = 42-76, 64 x 56 = 43-58, 64 x 57 = 44-40, 64 x 58 = 45-22, 64 x 59 = 46-4, 64 x 60 = 46-68, 64 x 61 = 47-50, 64 x 62 = 48-32, 64 x 63 = 49-14, 64 x 64 = 49-78, 64 x 65 = 50-60, 64 x 66 = 51-42, 64 x 67 = 52-24, 64 x 68 = 53-6, 64 x 69 = 53-70, 64 x 70 = 54-52, 64 x 71 = 55-34, 64 x 72 = 56-16, 64 x 73 = 56-80, 64 x 74 = 57-62, 64 x 75 = 58-44, 64 x 76 = 59-26, 64 x 77 = 60-8, 64 x 78 = 60-72, 64 x 79 = 61-54, 64 x 80 = 62-36, 64 x 81 = 63-18, 
65 x 1 = 0-65, 65 x 2 = 1-48, 65 x 3 = 2-31, 65 x 4 = 3-14, 65 x 5 = 3-79, 65 x 6 = 4-62, 65 x 7 = 5-45, 65 x 8 = 6-28, 65 x 9 = 7-11, 65 x 10 = 7-76, 65 x 11 = 8-59, 65 x 12 = 9-42, 65 x 13 = 10-25, 65 x 14 = 11-8, 65 x 15 = 11-73, 65 x 16 = 12-56, 65 x 17 = 13-39, 65 x 18 = 14-22, 65 x 19 = 15-5, 65 x 20 = 15-70, 65 x 21 = 16-53, 65 x 22 = 17-36, 65 x 23 = 18-19, 65 x 24 = 19-2, 65 x 25 = 19-67, 65 x 26 = 20-50, 65 x 27 = 21-33, 65 x 28 = 22-16, 65 x 29 = 22-81, 65 x 30 = 23-64, 65 x 31 = 24-47, 65 x 32 = 25-30, 65 x 33 = 26-13, 65 x 34 = 26-78, 65 x 35 = 27-61, 65 x 36 = 28-44, 65 x 37 = 29-27, 65 x 38 = 30-10, 65 x 39 = 30-75, 65 x 40 = 31-58, 65 x 41 = 32-41, 65 x 42 = 33-24, 65 x 43 = 34-7, 65 x 44 = 34-72, 65 x 45 = 35-55, 65 x 46 = 36-38, 65 x 47 = 37-21, 65 x 48 = 38-4, 65 x 49 = 38-69, 65 x 50 = 39-52, 65 x 51 = 40-35, 65 x 52 = 41-18, 65 x 53 = 42-1, 65 x 54 = 42-66, 65 x 55 = 43-49, 65 x 56 = 44-32, 65 x 57 = 45-15, 65 x 58 = 45-80, 65 x 59 = 46-63, 65 x 60 = 47-46, 65 x 61 = 48-29, 65 x 62 = 49-12, 65 x 63 = 49-77, 65 x 64 = 50-60, 65 x 65 = 51-43, 65 x 66 = 52-26, 65 x 67 = 53-9, 65 x 68 = 53-74, 65 x 69 = 54-57, 65 x 70 = 55-40, 65 x 71 = 56-23, 65 x 72 = 57-6, 65 x 73 = 57-71, 65 x 74 = 58-54, 65 x 75 = 59-37, 65 x 76 = 60-20, 65 x 77 = 61-3, 65 x 78 = 61-68, 65 x 79 = 62-51, 65 x 80 = 63-34, 65 x 81 = 64-17, 
66 x 1 = 0-66, 66 x 2 = 1-50, 66 x 3 = 2-34, 66 x 4 = 3-18, 66 x 5 = 4-2, 66 x 6 = 4-68, 66 x 7 = 5-52, 66 x 8 = 6-36, 66 x 9 = 7-20, 66 x 10 = 8-4, 66 x 11 = 8-70, 66 x 12 = 9-54, 66 x 13 = 10-38, 66 x 14 = 11-22, 66 x 15 = 12-6, 66 x 16 = 12-72, 66 x 17 = 13-56, 66 x 18 = 14-40, 66 x 19 = 15-24, 66 x 20 = 16-8, 66 x 21 = 16-74, 66 x 22 = 17-58, 66 x 23 = 18-42, 66 x 24 = 19-26, 66 x 25 = 20-10, 66 x 26 = 20-76, 66 x 27 = 21-60, 66 x 28 = 22-44, 66 x 29 = 23-28, 66 x 30 = 24-12, 66 x 31 = 24-78, 66 x 32 = 25-62, 66 x 33 = 26-46, 66 x 34 = 27-30, 66 x 35 = 28-14, 66 x 36 = 28-80, 66 x 37 = 29-64, 66 x 38 = 30-48, 66 x 39 = 31-32, 66 x 40 = 32-16, 66 x 41 = 33-0, 66 x 42 = 33-66, 66 x 43 = 34-50, 66 x 44 = 35-34, 66 x 45 = 36-18, 66 x 46 = 37-2, 66 x 47 = 37-68, 66 x 48 = 38-52, 66 x 49 = 39-36, 66 x 50 = 40-20, 66 x 51 = 41-4, 66 x 52 = 41-70, 66 x 53 = 42-54, 66 x 54 = 43-38, 66 x 55 = 44-22, 66 x 56 = 45-6, 66 x 57 = 45-72, 66 x 58 = 46-56, 66 x 59 = 47-40, 66 x 60 = 48-24, 66 x 61 = 49-8, 66 x 62 = 49-74, 66 x 63 = 50-58, 66 x 64 = 51-42, 66 x 65 = 52-26, 66 x 66 = 53-10, 66 x 67 = 53-76, 66 x 68 = 54-60, 66 x 69 = 55-44, 66 x 70 = 56-28, 66 x 71 = 57-12, 66 x 72 = 57-78, 66 x 73 = 58-62, 66 x 74 = 59-46, 66 x 75 = 60-30, 66 x 76 = 61-14, 66 x 77 = 61-80, 66 x 78 = 62-64, 66 x 79 = 63-48, 66 x 80 = 64-32, 66 x 81 = 65-16, 
67 x 1 = 0-67, 67 x 2 = 1-52, 67 x 3 = 2-37, 67 x 4 = 3-22, 67 x 5 = 4-7, 67 x 6 = 4-74, 67 x 7 = 5-59, 67 x 8 = 6-44, 67 x 9 = 7-29, 67 x 10 = 8-14, 67 x 11 = 8-81, 67 x 12 = 9-66, 67 x 13 = 10-51, 67 x 14 = 11-36, 67 x 15 = 12-21, 67 x 16 = 13-6, 67 x 17 = 13-73, 67 x 18 = 14-58, 67 x 19 = 15-43, 67 x 20 = 16-28, 67 x 21 = 17-13, 67 x 22 = 17-80, 67 x 23 = 18-65, 67 x 24 = 19-50, 67 x 25 = 20-35, 67 x 26 = 21-20, 67 x 27 = 22-5, 67 x 28 = 22-72, 67 x 29 = 23-57, 67 x 30 = 24-42, 67 x 31 = 25-27, 67 x 32 = 26-12, 67 x 33 = 26-79, 67 x 34 = 27-64, 67 x 35 = 28-49, 67 x 36 = 29-34, 67 x 37 = 30-19, 67 x 38 = 31-4, 67 x 39 = 31-71, 67 x 40 = 32-56, 67 x 41 = 33-41, 67 x 42 = 34-26, 67 x 43 = 35-11, 67 x 44 = 35-78, 67 x 45 = 36-63, 67 x 46 = 37-48, 67 x 47 = 38-33, 67 x 48 = 39-18, 67 x 49 = 40-3, 67 x 50 = 40-70, 67 x 51 = 41-55, 67 x 52 = 42-40, 67 x 53 = 43-25, 67 x 54 = 44-10, 67 x 55 = 44-77, 67 x 56 = 45-62, 67 x 57 = 46-47, 67 x 58 = 47-32, 67 x 59 = 48-17, 67 x 60 = 49-2, 67 x 61 = 49-69, 67 x 62 = 50-54, 67 x 63 = 51-39, 67 x 64 = 52-24, 67 x 65 = 53-9, 67 x 66 = 53-76, 67 x 67 = 54-61, 67 x 68 = 55-46, 67 x 69 = 56-31, 67 x 70 = 57-16, 67 x 71 = 58-1, 67 x 72 = 58-68, 67 x 73 = 59-53, 67 x 74 = 60-38, 67 x 75 = 61-23, 67 x 76 = 62-8, 67 x 77 = 62-75, 67 x 78 = 63-60, 67 x 79 = 64-45, 67 x 80 = 65-30, 67 x 81 = 66-15, 
68 x 1 = 0-68, 68 x 2 = 1-54, 68 x 3 = 2-40, 68 x 4 = 3-26, 68 x 5 = 4-12, 68 x 6 = 4-80, 68 x 7 = 5-66, 68 x 8 = 6-52, 68 x 9 = 7-38, 68 x 10 = 8-24, 68 x 11 = 9-10, 68 x 12 = 9-78, 68 x 13 = 10-64, 68 x 14 = 11-50, 68 x 15 = 12-36, 68 x 16 = 13-22, 68 x 17 = 14-8, 68 x 18 = 14-76, 68 x 19 = 15-62, 68 x 20 = 16-48, 68 x 21 = 17-34, 68 x 22 = 18-20, 68 x 23 = 19-6, 68 x 24 = 19-74, 68 x 25 = 20-60, 68 x 26 = 21-46, 68 x 27 = 22-32, 68 x 28 = 23-18, 68 x 29 = 24-4, 68 x 30 = 24-72, 68 x 31 = 25-58, 68 x 32 = 26-44, 68 x 33 = 27-30, 68 x 34 = 28-16, 68 x 35 = 29-2, 68 x 36 = 29-70, 68 x 37 = 30-56, 68 x 38 = 31-42, 68 x 39 = 32-28, 68 x 40 = 33-14, 68 x 41 = 34-0, 68 x 42 = 34-68, 68 x 43 = 35-54, 68 x 44 = 36-40, 68 x 45 = 37-26, 68 x 46 = 38-12, 68 x 47 = 38-80, 68 x 48 = 39-66, 68 x 49 = 40-52, 68 x 50 = 41-38, 68 x 51 = 42-24, 68 x 52 = 43-10, 68 x 53 = 43-78, 68 x 54 = 44-64, 68 x 55 = 45-50, 68 x 56 = 46-36, 68 x 57 = 47-22, 68 x 58 = 48-8, 68 x 59 = 48-76, 68 x 60 = 49-62, 68 x 61 = 50-48, 68 x 62 = 51-34, 68 x 63 = 52-20, 68 x 64 = 53-6, 68 x 65 = 53-74, 68 x 66 = 54-60, 68 x 67 = 55-46, 68 x 68 = 56-32, 68 x 69 = 57-18, 68 x 70 = 58-4, 68 x 71 = 58-72, 68 x 72 = 59-58, 68 x 73 = 60-44, 68 x 74 = 61-30, 68 x 75 = 62-16, 68 x 76 = 63-2, 68 x 77 = 63-70, 68 x 78 = 64-56, 68 x 79 = 65-42, 68 x 80 = 66-28, 68 x 81 = 67-14, 
69 x 1 = 0-69, 69 x 2 = 1-56, 69 x 3 = 2-43, 69 x 4 = 3-30, 69 x 5 = 4-17, 69 x 6 = 5-4, 69 x 7 = 5-73, 69 x 8 = 6-60, 69 x 9 = 7-47, 69 x 10 = 8-34, 69 x 11 = 9-21, 69 x 12 = 10-8, 69 x 13 = 10-77, 69 x 14 = 11-64, 69 x 15 = 12-51, 69 x 16 = 13-38, 69 x 17 = 14-25, 69 x 18 = 15-12, 69 x 19 = 15-81, 69 x 20 = 16-68, 69 x 21 = 17-55, 69 x 22 = 18-42, 69 x 23 = 19-29, 69 x 24 = 20-16, 69 x 25 = 21-3, 69 x 26 = 21-72, 69 x 27 = 22-59, 69 x 28 = 23-46, 69 x 29 = 24-33, 69 x 30 = 25-20, 69 x 31 = 26-7, 69 x 32 = 26-76, 69 x 33 = 27-63, 69 x 34 = 28-50, 69 x 35 = 29-37, 69 x 36 = 30-24, 69 x 37 = 31-11, 69 x 38 = 31-80, 69 x 39 = 32-67, 69 x 40 = 33-54, 69 x 41 = 34-41, 69 x 42 = 35-28, 69 x 43 = 36-15, 69 x 44 = 37-2, 69 x 45 = 37-71, 69 x 46 = 38-58, 69 x 47 = 39-45, 69 x 48 = 40-32, 69 x 49 = 41-19, 69 x 50 = 42-6, 69 x 51 = 42-75, 69 x 52 = 43-62, 69 x 53 = 44-49, 69 x 54 = 45-36, 69 x 55 = 46-23, 69 x 56 = 47-10, 69 x 57 = 47-79, 69 x 58 = 48-66, 69 x 59 = 49-53, 69 x 60 = 50-40, 69 x 61 = 51-27, 69 x 62 = 52-14, 69 x 63 = 53-1, 69 x 64 = 53-70, 69 x 65 = 54-57, 69 x 66 = 55-44, 69 x 67 = 56-31, 69 x 68 = 57-18, 69 x 69 = 58-5, 69 x 70 = 58-74, 69 x 71 = 59-61, 69 x 72 = 60-48, 69 x 73 = 61-35, 69 x 74 = 62-22, 69 x 75 = 63-9, 69 x 76 = 63-78, 69 x 77 = 64-65, 69 x 78 = 65-52, 69 x 79 = 66-39, 69 x 80 = 67-26, 69 x 81 = 68-13, 
70 x 1 = 0-70, 70 x 2 = 1-58, 70 x 3 = 2-46, 70 x 4 = 3-34, 70 x 5 = 4-22, 70 x 6 = 5-10, 70 x 7 = 5-80, 70 x 8 = 6-68, 70 x 9 = 7-56, 70 x 10 = 8-44, 70 x 11 = 9-32, 70 x 12 = 10-20, 70 x 13 = 11-8, 70 x 14 = 11-78, 70 x 15 = 12-66, 70 x 16 = 13-54, 70 x 17 = 14-42, 70 x 18 = 15-30, 70 x 19 = 16-18, 70 x 20 = 17-6, 70 x 21 = 17-76, 70 x 22 = 18-64, 70 x 23 = 19-52, 70 x 24 = 20-40, 70 x 25 = 21-28, 70 x 26 = 22-16, 70 x 27 = 23-4, 70 x 28 = 23-74, 70 x 29 = 24-62, 70 x 30 = 25-50, 70 x 31 = 26-38, 70 x 32 = 27-26, 70 x 33 = 28-14, 70 x 34 = 29-2, 70 x 35 = 29-72, 70 x 36 = 30-60, 70 x 37 = 31-48, 70 x 38 = 32-36, 70 x 39 = 33-24, 70 x 40 = 34-12, 70 x 41 = 35-0, 70 x 42 = 35-70, 70 x 43 = 36-58, 70 x 44 = 37-46, 70 x 45 = 38-34, 70 x 46 = 39-22, 70 x 47 = 40-10, 70 x 48 = 40-80, 70 x 49 = 41-68, 70 x 50 = 42-56, 70 x 51 = 43-44, 70 x 52 = 44-32, 70 x 53 = 45-20, 70 x 54 = 46-8, 70 x 55 = 46-78, 70 x 56 = 47-66, 70 x 57 = 48-54, 70 x 58 = 49-42, 70 x 59 = 50-30, 70 x 60 = 51-18, 70 x 61 = 52-6, 70 x 62 = 52-76, 70 x 63 = 53-64, 70 x 64 = 54-52, 70 x 65 = 55-40, 70 x 66 = 56-28, 70 x 67 = 57-16, 70 x 68 = 58-4, 70 x 69 = 58-74, 70 x 70 = 59-62, 70 x 71 = 60-50, 70 x 72 = 61-38, 70 x 73 = 62-26, 70 x 74 = 63-14, 70 x 75 = 64-2, 70 x 76 = 64-72, 70 x 77 = 65-60, 70 x 78 = 66-48, 70 x 79 = 67-36, 70 x 80 = 68-24, 70 x 81 = 69-12, 
71 x 1 = 0-71, 71 x 2 = 1-60, 71 x 3 = 2-49, 71 x 4 = 3-38, 71 x 5 = 4-27, 71 x 6 = 5-16, 71 x 7 = 6-5, 71 x 8 = 6-76, 71 x 9 = 7-65, 71 x 10 = 8-54, 71 x 11 = 9-43, 71 x 12 = 10-32, 71 x 13 = 11-21, 71 x 14 = 12-10, 71 x 15 = 12-81, 71 x 16 = 13-70, 71 x 17 = 14-59, 71 x 18 = 15-48, 71 x 19 = 16-37, 71 x 20 = 17-26, 71 x 21 = 18-15, 71 x 22 = 19-4, 71 x 23 = 19-75, 71 x 24 = 20-64, 71 x 25 = 21-53, 71 x 26 = 22-42, 71 x 27 = 23-31, 71 x 28 = 24-20, 71 x 29 = 25-9, 71 x 30 = 25-80, 71 x 31 = 26-69, 71 x 32 = 27-58, 71 x 33 = 28-47, 71 x 34 = 29-36, 71 x 35 = 30-25, 71 x 36 = 31-14, 71 x 37 = 32-3, 71 x 38 = 32-74, 71 x 39 = 33-63, 71 x 40 = 34-52, 71 x 41 = 35-41, 71 x 42 = 36-30, 71 x 43 = 37-19, 71 x 44 = 38-8, 71 x 45 = 38-79, 71 x 46 = 39-68, 71 x 47 = 40-57, 71 x 48 = 41-46, 71 x 49 = 42-35, 71 x 50 = 43-24, 71 x 51 = 44-13, 71 x 52 = 45-2, 71 x 53 = 45-73, 71 x 54 = 46-62, 71 x 55 = 47-51, 71 x 56 = 48-40, 71 x 57 = 49-29, 71 x 58 = 50-18, 71 x 59 = 51-7, 71 x 60 = 51-78, 71 x 61 = 52-67, 71 x 62 = 53-56, 71 x 63 = 54-45, 71 x 64 = 55-34, 71 x 65 = 56-23, 71 x 66 = 57-12, 71 x 67 = 58-1, 71 x 68 = 58-72, 71 x 69 = 59-61, 71 x 70 = 60-50, 71 x 71 = 61-39, 71 x 72 = 62-28, 71 x 73 = 63-17, 71 x 74 = 64-6, 71 x 75 = 64-77, 71 x 76 = 65-66, 71 x 77 = 66-55, 71 x 78 = 67-44, 71 x 79 = 68-33, 71 x 80 = 69-22, 71 x 81 = 70-11, 
72 x 1 = 0-72, 72 x 2 = 1-62, 72 x 3 = 2-52, 72 x 4 = 3-42, 72 x 5 = 4-32, 72 x 6 = 5-22, 72 x 7 = 6-12, 72 x 8 = 7-2, 72 x 9 = 7-74, 72 x 10 = 8-64, 72 x 11 = 9-54, 72 x 12 = 10-44, 72 x 13 = 11-34, 72 x 14 = 12-24, 72 x 15 = 13-14, 72 x 16 = 14-4, 72 x 17 = 14-76, 72 x 18 = 15-66, 72 x 19 = 16-56, 72 x 20 = 17-46, 72 x 21 = 18-36, 72 x 22 = 19-26, 72 x 23 = 20-16, 72 x 24 = 21-6, 72 x 25 = 21-78, 72 x 26 = 22-68, 72 x 27 = 23-58, 72 x 28 = 24-48, 72 x 29 = 25-38, 72 x 30 = 26-28, 72 x 31 = 27-18, 72 x 32 = 28-8, 72 x 33 = 28-80, 72 x 34 = 29-70, 72 x 35 = 30-60, 72 x 36 = 31-50, 72 x 37 = 32-40, 72 x 38 = 33-30, 72 x 39 = 34-20, 72 x 40 = 35-10, 72 x 41 = 36-0, 72 x 42 = 36-72, 72 x 43 = 37-62, 72 x 44 = 38-52, 72 x 45 = 39-42, 72 x 46 = 40-32, 72 x 47 = 41-22, 72 x 48 = 42-12, 72 x 49 = 43-2, 72 x 50 = 43-74, 72 x 51 = 44-64, 72 x 52 = 45-54, 72 x 53 = 46-44, 72 x 54 = 47-34, 72 x 55 = 48-24, 72 x 56 = 49-14, 72 x 57 = 50-4, 72 x 58 = 50-76, 72 x 59 = 51-66, 72 x 60 = 52-56, 72 x 61 = 53-46, 72 x 62 = 54-36, 72 x 63 = 55-26, 72 x 64 = 56-16, 72 x 65 = 57-6, 72 x 66 = 57-78, 72 x 67 = 58-68, 72 x 68 = 59-58, 72 x 69 = 60-48, 72 x 70 = 61-38, 72 x 71 = 62-28, 72 x 72 = 63-18, 72 x 73 = 64-8, 72 x 74 = 64-80, 72 x 75 = 65-70, 72 x 76 = 66-60, 72 x 77 = 67-50, 72 x 78 = 68-40, 72 x 79 = 69-30, 72 x 80 = 70-20, 72 x 81 = 71-10, 
73 x 1 = 0-73, 73 x 2 = 1-64, 73 x 3 = 2-55, 73 x 4 = 3-46, 73 x 5 = 4-37, 73 x 6 = 5-28, 73 x 7 = 6-19, 73 x 8 = 7-10, 73 x 9 = 8-1, 73 x 10 = 8-74, 73 x 11 = 9-65, 73 x 12 = 10-56, 73 x 13 = 11-47, 73 x 14 = 12-38, 73 x 15 = 13-29, 73 x 16 = 14-20, 73 x 17 = 15-11, 73 x 18 = 16-2, 73 x 19 = 16-75, 73 x 20 = 17-66, 73 x 21 = 18-57, 73 x 22 = 19-48, 73 x 23 = 20-39, 73 x 24 = 21-30, 73 x 25 = 22-21, 73 x 26 = 23-12, 73 x 27 = 24-3, 73 x 28 = 24-76, 73 x 29 = 25-67, 73 x 30 = 26-58, 73 x 31 = 27-49, 73 x 32 = 28-40, 73 x 33 = 29-31, 73 x 34 = 30-22, 73 x 35 = 31-13, 73 x 36 = 32-4, 73 x 37 = 32-77, 73 x 38 = 33-68, 73 x 39 = 34-59, 73 x 40 = 35-50, 73 x 41 = 36-41, 73 x 42 = 37-32, 73 x 43 = 38-23, 73 x 44 = 39-14, 73 x 45 = 40-5, 73 x 46 = 40-78, 73 x 47 = 41-69, 73 x 48 = 42-60, 73 x 49 = 43-51, 73 x 50 = 44-42, 73 x 51 = 45-33, 73 x 52 = 46-24, 73 x 53 = 47-15, 73 x 54 = 48-6, 73 x 55 = 48-79, 73 x 56 = 49-70, 73 x 57 = 50-61, 73 x 58 = 51-52, 73 x 59 = 52-43, 73 x 60 = 53-34, 73 x 61 = 54-25, 73 x 62 = 55-16, 73 x 63 = 56-7, 73 x 64 = 56-80, 73 x 65 = 57-71, 73 x 66 = 58-62, 73 x 67 = 59-53, 73 x 68 = 60-44, 73 x 69 = 61-35, 73 x 70 = 62-26, 73 x 71 = 63-17, 73 x 72 = 64-8, 73 x 73 = 64-81, 73 x 74 = 65-72, 73 x 75 = 66-63, 73 x 76 = 67-54, 73 x 77 = 68-45, 73 x 78 = 69-36, 73 x 79 = 70-27, 73 x 80 = 71-18, 73 x 81 = 72-9, 
74 x 1 = 0-74, 74 x 2 = 1-66, 74 x 3 = 2-58, 74 x 4 = 3-50, 74 x 5 = 4-42, 74 x 6 = 5-34, 74 x 7 = 6-26, 74 x 8 = 7-18, 74 x 9 = 8-10, 74 x 10 = 9-2, 74 x 11 = 9-76, 74 x 12 = 10-68, 74 x 13 = 11-60, 74 x 14 = 12-52, 74 x 15 = 13-44, 74 x 16 = 14-36, 74 x 17 = 15-28, 74 x 18 = 16-20, 74 x 19 = 17-12, 74 x 20 = 18-4, 74 x 21 = 18-78, 74 x 22 = 19-70, 74 x 23 = 20-62, 74 x 24 = 21-54, 74 x 25 = 22-46, 74 x 26 = 23-38, 74 x 27 = 24-30, 74 x 28 = 25-22, 74 x 29 = 26-14, 74 x 30 = 27-6, 74 x 31 = 27-80, 74 x 32 = 28-72, 74 x 33 = 29-64, 74 x 34 = 30-56, 74 x 35 = 31-48, 74 x 36 = 32-40, 74 x 37 = 33-32, 74 x 38 = 34-24, 74 x 39 = 35-16, 74 x 40 = 36-8, 74 x 41 = 37-0, 74 x 42 = 37-74, 74 x 43 = 38-66, 74 x 44 = 39-58, 74 x 45 = 40-50, 74 x 46 = 41-42, 74 x 47 = 42-34, 74 x 48 = 43-26, 74 x 49 = 44-18, 74 x 50 = 45-10, 74 x 51 = 46-2, 74 x 52 = 46-76, 74 x 53 = 47-68, 74 x 54 = 48-60, 74 x 55 = 49-52, 74 x 56 = 50-44, 74 x 57 = 51-36, 74 x 58 = 52-28, 74 x 59 = 53-20, 74 x 60 = 54-12, 74 x 61 = 55-4, 74 x 62 = 55-78, 74 x 63 = 56-70, 74 x 64 = 57-62, 74 x 65 = 58-54, 74 x 66 = 59-46, 74 x 67 = 60-38, 74 x 68 = 61-30, 74 x 69 = 62-22, 74 x 70 = 63-14, 74 x 71 = 64-6, 74 x 72 = 64-80, 74 x 73 = 65-72, 74 x 74 = 66-64, 74 x 75 = 67-56, 74 x 76 = 68-48, 74 x 77 = 69-40, 74 x 78 = 70-32, 74 x 79 = 71-24, 74 x 80 = 72-16, 74 x 81 = 73-8, 
75 x 1 = 0-75, 75 x 2 = 1-68, 75 x 3 = 2-61, 75 x 4 = 3-54, 75 x 5 = 4-47, 75 x 6 = 5-40, 75 x 7 = 6-33, 75 x 8 = 7-26, 75 x 9 = 8-19, 75 x 10 = 9-12, 75 x 11 = 10-5, 75 x 12 = 10-80, 75 x 13 = 11-73, 75 x 14 = 12-66, 75 x 15 = 13-59, 75 x 16 = 14-52, 75 x 17 = 15-45, 75 x 18 = 16-38, 75 x 19 = 17-31, 75 x 20 = 18-24, 75 x 21 = 19-17, 75 x 22 = 20-10, 75 x 23 = 21-3, 75 x 24 = 21-78, 75 x 25 = 22-71, 75 x 26 = 23-64, 75 x 27 = 24-57, 75 x 28 = 25-50, 75 x 29 = 26-43, 75 x 30 = 27-36, 75 x 31 = 28-29, 75 x 32 = 29-22, 75 x 33 = 30-15, 75 x 34 = 31-8, 75 x 35 = 32-1, 75 x 36 = 32-76, 75 x 37 = 33-69, 75 x 38 = 34-62, 75 x 39 = 35-55, 75 x 40 = 36-48, 75 x 41 = 37-41, 75 x 42 = 38-34, 75 x 43 = 39-27, 75 x 44 = 40-20, 75 x 45 = 41-13, 75 x 46 = 42-6, 75 x 47 = 42-81, 75 x 48 = 43-74, 75 x 49 = 44-67, 75 x 50 = 45-60, 75 x 51 = 46-53, 75 x 52 = 47-46, 75 x 53 = 48-39, 75 x 54 = 49-32, 75 x 55 = 50-25, 75 x 56 = 51-18, 75 x 57 = 52-11, 75 x 58 = 53-4, 75 x 59 = 53-79, 75 x 60 = 54-72, 75 x 61 = 55-65, 75 x 62 = 56-58, 75 x 63 = 57-51, 75 x 64 = 58-44, 75 x 65 = 59-37, 75 x 66 = 60-30, 75 x 67 = 61-23, 75 x 68 = 62-16, 75 x 69 = 63-9, 75 x 70 = 64-2, 75 x 71 = 64-77, 75 x 72 = 65-70, 75 x 73 = 66-63, 75 x 74 = 67-56, 75 x 75 = 68-49, 75 x 76 = 69-42, 75 x 77 = 70-35, 75 x 78 = 71-28, 75 x 79 = 72-21, 75 x 80 = 73-14, 75 x 81 = 74-7, 
