0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-26, 0-47 x 0-3 = 2-5, 0-47 x 0-4 = 2-52, 0-47 x 0-5 = 3-31, 0-47 x 0-6 = 4-10, 0-47 x 0-7 = 4-57, 0-47 x 0-8 = 5-36, 0-47 x 0-9 = 6-15, 0-47 x 0-10 = 6-62, 0-47 x 0-11 = 7-41, 0-47 x 0-12 = 8-20, 0-47 x 0-13 = 8-67, 0-47 x 0-14 = 9-46, 0-47 x 0-15 = 10-25, 0-47 x 0-16 = 11-4, 0-47 x 0-17 = 11-51, 0-47 x 0-18 = 12-30, 0-47 x 0-19 = 13-9, 0-47 x 0-20 = 13-56, 0-47 x 0-21 = 14-35, 0-47 x 0-22 = 15-14, 0-47 x 0-23 = 15-61, 0-47 x 0-24 = 16-40, 0-47 x 0-25 = 17-19, 0-47 x 0-26 = 17-66, 0-47 x 0-27 = 18-45, 0-47 x 0-28 = 19-24, 0-47 x 0-29 = 20-3, 0-47 x 0-30 = 20-50, 0-47 x 0-31 = 21-29, 0-47 x 0-32 = 22-8, 0-47 x 0-33 = 22-55, 0-47 x 0-34 = 23-34, 0-47 x 0-35 = 24-13, 0-47 x 0-36 = 24-60, 0-47 x 0-37 = 25-39, 0-47 x 0-38 = 26-18, 0-47 x 0-39 = 26-65, 0-47 x 0-40 = 27-44, 0-47 x 0-41 = 28-23, 0-47 x 0-42 = 29-2, 0-47 x 0-43 = 29-49, 0-47 x 0-44 = 30-28, 0-47 x 0-45 = 31-7, 0-47 x 0-46 = 31-54, 0-47 x 0-47 = 32-33, 0-47 x 0-48 = 33-12, 0-47 x 0-49 = 33-59, 0-47 x 0-50 = 34-38, 0-47 x 0-51 = 35-17, 0-47 x 0-52 = 35-64, 0-47 x 0-53 = 36-43, 0-47 x 0-54 = 37-22, 0-47 x 0-55 = 38-1, 0-47 x 0-56 = 38-48, 0-47 x 0-57 = 39-27, 0-47 x 0-58 = 40-6, 0-47 x 0-59 = 40-53, 0-47 x 0-60 = 41-32, 0-47 x 0-61 = 42-11, 0-47 x 0-62 = 42-58, 0-47 x 0-63 = 43-37, 0-47 x 0-64 = 44-16, 0-47 x 0-65 = 44-63, 0-47 x 0-66 = 45-42, 0-47 x 0-67 = 46-21, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-28, 0-48 x 0-3 = 2-8, 0-48 x 0-4 = 2-56, 0-48 x 0-5 = 3-36, 0-48 x 0-6 = 4-16, 0-48 x 0-7 = 4-64, 0-48 x 0-8 = 5-44, 0-48 x 0-9 = 6-24, 0-48 x 0-10 = 7-4, 0-48 x 0-11 = 7-52, 0-48 x 0-12 = 8-32, 0-48 x 0-13 = 9-12, 0-48 x 0-14 = 9-60, 0-48 x 0-15 = 10-40, 0-48 x 0-16 = 11-20, 0-48 x 0-17 = 12-0, 0-48 x 0-18 = 12-48, 0-48 x 0-19 = 13-28, 0-48 x 0-20 = 14-8, 0-48 x 0-21 = 14-56, 0-48 x 0-22 = 15-36, 0-48 x 0-23 = 16-16, 0-48 x 0-24 = 16-64, 0-48 x 0-25 = 17-44, 0-48 x 0-26 = 18-24, 0-48 x 0-27 = 19-4, 0-48 x 0-28 = 19-52, 0-48 x 0-29 = 20-32, 0-48 x 0-30 = 21-12, 0-48 x 0-31 = 21-60, 0-48 x 0-32 = 22-40, 0-48 x 0-33 = 23-20, 0-48 x 0-34 = 24-0, 0-48 x 0-35 = 24-48, 0-48 x 0-36 = 25-28, 0-48 x 0-37 = 26-8, 0-48 x 0-38 = 26-56, 0-48 x 0-39 = 27-36, 0-48 x 0-40 = 28-16, 0-48 x 0-41 = 28-64, 0-48 x 0-42 = 29-44, 0-48 x 0-43 = 30-24, 0-48 x 0-44 = 31-4, 0-48 x 0-45 = 31-52, 0-48 x 0-46 = 32-32, 0-48 x 0-47 = 33-12, 0-48 x 0-48 = 33-60, 0-48 x 0-49 = 34-40, 0-48 x 0-50 = 35-20, 0-48 x 0-51 = 36-0, 0-48 x 0-52 = 36-48, 0-48 x 0-53 = 37-28, 0-48 x 0-54 = 38-8, 0-48 x 0-55 = 38-56, 0-48 x 0-56 = 39-36, 0-48 x 0-57 = 40-16, 0-48 x 0-58 = 40-64, 0-48 x 0-59 = 41-44, 0-48 x 0-60 = 42-24, 0-48 x 0-61 = 43-4, 0-48 x 0-62 = 43-52, 0-48 x 0-63 = 44-32, 0-48 x 0-64 = 45-12, 0-48 x 0-65 = 45-60, 0-48 x 0-66 = 46-40, 0-48 x 0-67 = 47-20, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-30, 0-49 x 0-3 = 2-11, 0-49 x 0-4 = 2-60, 0-49 x 0-5 = 3-41, 0-49 x 0-6 = 4-22, 0-49 x 0-7 = 5-3, 0-49 x 0-8 = 5-52, 0-49 x 0-9 = 6-33, 0-49 x 0-10 = 7-14, 0-49 x 0-11 = 7-63, 0-49 x 0-12 = 8-44, 0-49 x 0-13 = 9-25, 0-49 x 0-14 = 10-6, 0-49 x 0-15 = 10-55, 0-49 x 0-16 = 11-36, 0-49 x 0-17 = 12-17, 0-49 x 0-18 = 12-66, 0-49 x 0-19 = 13-47, 0-49 x 0-20 = 14-28, 0-49 x 0-21 = 15-9, 0-49 x 0-22 = 15-58, 0-49 x 0-23 = 16-39, 0-49 x 0-24 = 17-20, 0-49 x 0-25 = 18-1, 0-49 x 0-26 = 18-50, 0-49 x 0-27 = 19-31, 0-49 x 0-28 = 20-12, 0-49 x 0-29 = 20-61, 0-49 x 0-30 = 21-42, 0-49 x 0-31 = 22-23, 0-49 x 0-32 = 23-4, 0-49 x 0-33 = 23-53, 0-49 x 0-34 = 24-34, 0-49 x 0-35 = 25-15, 0-49 x 0-36 = 25-64, 0-49 x 0-37 = 26-45, 0-49 x 0-38 = 27-26, 0-49 x 0-39 = 28-7, 0-49 x 0-40 = 28-56, 0-49 x 0-41 = 29-37, 0-49 x 0-42 = 30-18, 0-49 x 0-43 = 30-67, 0-49 x 0-44 = 31-48, 0-49 x 0-45 = 32-29, 0-49 x 0-46 = 33-10, 0-49 x 0-47 = 33-59, 0-49 x 0-48 = 34-40, 0-49 x 0-49 = 35-21, 0-49 x 0-50 = 36-2, 0-49 x 0-51 = 36-51, 0-49 x 0-52 = 37-32, 0-49 x 0-53 = 38-13, 0-49 x 0-54 = 38-62, 0-49 x 0-55 = 39-43, 0-49 x 0-56 = 40-24, 0-49 x 0-57 = 41-5, 0-49 x 0-58 = 41-54, 0-49 x 0-59 = 42-35, 0-49 x 0-60 = 43-16, 0-49 x 0-61 = 43-65, 0-49 x 0-62 = 44-46, 0-49 x 0-63 = 45-27, 0-49 x 0-64 = 46-8, 0-49 x 0-65 = 46-57, 0-49 x 0-66 = 47-38, 0-49 x 0-67 = 48-19, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-32, 0-50 x 0-3 = 2-14, 0-50 x 0-4 = 2-64, 0-50 x 0-5 = 3-46, 0-50 x 0-6 = 4-28, 0-50 x 0-7 = 5-10, 0-50 x 0-8 = 5-60, 0-50 x 0-9 = 6-42, 0-50 x 0-10 = 7-24, 0-50 x 0-11 = 8-6, 0-50 x 0-12 = 8-56, 0-50 x 0-13 = 9-38, 0-50 x 0-14 = 10-20, 0-50 x 0-15 = 11-2, 0-50 x 0-16 = 11-52, 0-50 x 0-17 = 12-34, 0-50 x 0-18 = 13-16, 0-50 x 0-19 = 13-66, 0-50 x 0-20 = 14-48, 0-50 x 0-21 = 15-30, 0-50 x 0-22 = 16-12, 0-50 x 0-23 = 16-62, 0-50 x 0-24 = 17-44, 0-50 x 0-25 = 18-26, 0-50 x 0-26 = 19-8, 0-50 x 0-27 = 19-58, 0-50 x 0-28 = 20-40, 0-50 x 0-29 = 21-22, 0-50 x 0-30 = 22-4, 0-50 x 0-31 = 22-54, 0-50 x 0-32 = 23-36, 0-50 x 0-33 = 24-18, 0-50 x 0-34 = 25-0, 0-50 x 0-35 = 25-50, 0-50 x 0-36 = 26-32, 0-50 x 0-37 = 27-14, 0-50 x 0-38 = 27-64, 0-50 x 0-39 = 28-46, 0-50 x 0-40 = 29-28, 0-50 x 0-41 = 30-10, 0-50 x 0-42 = 30-60, 0-50 x 0-43 = 31-42, 0-50 x 0-44 = 32-24, 0-50 x 0-45 = 33-6, 0-50 x 0-46 = 33-56, 0-50 x 0-47 = 34-38, 0-50 x 0-48 = 35-20, 0-50 x 0-49 = 36-2, 0-50 x 0-50 = 36-52, 0-50 x 0-51 = 37-34, 0-50 x 0-52 = 38-16, 0-50 x 0-53 = 38-66, 0-50 x 0-54 = 39-48, 0-50 x 0-55 = 40-30, 0-50 x 0-56 = 41-12, 0-50 x 0-57 = 41-62, 0-50 x 0-58 = 42-44, 0-50 x 0-59 = 43-26, 0-50 x 0-60 = 44-8, 0-50 x 0-61 = 44-58, 0-50 x 0-62 = 45-40, 0-50 x 0-63 = 46-22, 0-50 x 0-64 = 47-4, 0-50 x 0-65 = 47-54, 0-50 x 0-66 = 48-36, 0-50 x 0-67 = 49-18, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-34, 0-51 x 0-3 = 2-17, 0-51 x 0-4 = 3-0, 0-51 x 0-5 = 3-51, 0-51 x 0-6 = 4-34, 0-51 x 0-7 = 5-17, 0-51 x 0-8 = 6-0, 0-51 x 0-9 = 6-51, 0-51 x 0-10 = 7-34, 0-51 x 0-11 = 8-17, 0-51 x 0-12 = 9-0, 0-51 x 0-13 = 9-51, 0-51 x 0-14 = 10-34, 0-51 x 0-15 = 11-17, 0-51 x 0-16 = 12-0, 0-51 x 0-17 = 12-51, 0-51 x 0-18 = 13-34, 0-51 x 0-19 = 14-17, 0-51 x 0-20 = 15-0, 0-51 x 0-21 = 15-51, 0-51 x 0-22 = 16-34, 0-51 x 0-23 = 17-17, 0-51 x 0-24 = 18-0, 0-51 x 0-25 = 18-51, 0-51 x 0-26 = 19-34, 0-51 x 0-27 = 20-17, 0-51 x 0-28 = 21-0, 0-51 x 0-29 = 21-51, 0-51 x 0-30 = 22-34, 0-51 x 0-31 = 23-17, 0-51 x 0-32 = 24-0, 0-51 x 0-33 = 24-51, 0-51 x 0-34 = 25-34, 0-51 x 0-35 = 26-17, 0-51 x 0-36 = 27-0, 0-51 x 0-37 = 27-51, 0-51 x 0-38 = 28-34, 0-51 x 0-39 = 29-17, 0-51 x 0-40 = 30-0, 0-51 x 0-41 = 30-51, 0-51 x 0-42 = 31-34, 0-51 x 0-43 = 32-17, 0-51 x 0-44 = 33-0, 0-51 x 0-45 = 33-51, 0-51 x 0-46 = 34-34, 0-51 x 0-47 = 35-17, 0-51 x 0-48 = 36-0, 0-51 x 0-49 = 36-51, 0-51 x 0-50 = 37-34, 0-51 x 0-51 = 38-17, 0-51 x 0-52 = 39-0, 0-51 x 0-53 = 39-51, 0-51 x 0-54 = 40-34, 0-51 x 0-55 = 41-17, 0-51 x 0-56 = 42-0, 0-51 x 0-57 = 42-51, 0-51 x 0-58 = 43-34, 0-51 x 0-59 = 44-17, 0-51 x 0-60 = 45-0, 0-51 x 0-61 = 45-51, 0-51 x 0-62 = 46-34, 0-51 x 0-63 = 47-17, 0-51 x 0-64 = 48-0, 0-51 x 0-65 = 48-51, 0-51 x 0-66 = 49-34, 0-51 x 0-67 = 50-17, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-36, 0-52 x 0-3 = 2-20, 0-52 x 0-4 = 3-4, 0-52 x 0-5 = 3-56, 0-52 x 0-6 = 4-40, 0-52 x 0-7 = 5-24, 0-52 x 0-8 = 6-8, 0-52 x 0-9 = 6-60, 0-52 x 0-10 = 7-44, 0-52 x 0-11 = 8-28, 0-52 x 0-12 = 9-12, 0-52 x 0-13 = 9-64, 0-52 x 0-14 = 10-48, 0-52 x 0-15 = 11-32, 0-52 x 0-16 = 12-16, 0-52 x 0-17 = 13-0, 0-52 x 0-18 = 13-52, 0-52 x 0-19 = 14-36, 0-52 x 0-20 = 15-20, 0-52 x 0-21 = 16-4, 0-52 x 0-22 = 16-56, 0-52 x 0-23 = 17-40, 0-52 x 0-24 = 18-24, 0-52 x 0-25 = 19-8, 0-52 x 0-26 = 19-60, 0-52 x 0-27 = 20-44, 0-52 x 0-28 = 21-28, 0-52 x 0-29 = 22-12, 0-52 x 0-30 = 22-64, 0-52 x 0-31 = 23-48, 0-52 x 0-32 = 24-32, 0-52 x 0-33 = 25-16, 0-52 x 0-34 = 26-0, 0-52 x 0-35 = 26-52, 0-52 x 0-36 = 27-36, 0-52 x 0-37 = 28-20, 0-52 x 0-38 = 29-4, 0-52 x 0-39 = 29-56, 0-52 x 0-40 = 30-40, 0-52 x 0-41 = 31-24, 0-52 x 0-42 = 32-8, 0-52 x 0-43 = 32-60, 0-52 x 0-44 = 33-44, 0-52 x 0-45 = 34-28, 0-52 x 0-46 = 35-12, 0-52 x 0-47 = 35-64, 0-52 x 0-48 = 36-48, 0-52 x 0-49 = 37-32, 0-52 x 0-50 = 38-16, 0-52 x 0-51 = 39-0, 0-52 x 0-52 = 39-52, 0-52 x 0-53 = 40-36, 0-52 x 0-54 = 41-20, 0-52 x 0-55 = 42-4, 0-52 x 0-56 = 42-56, 0-52 x 0-57 = 43-40, 0-52 x 0-58 = 44-24, 0-52 x 0-59 = 45-8, 0-52 x 0-60 = 45-60, 0-52 x 0-61 = 46-44, 0-52 x 0-62 = 47-28, 0-52 x 0-63 = 48-12, 0-52 x 0-64 = 48-64, 0-52 x 0-65 = 49-48, 0-52 x 0-66 = 50-32, 0-52 x 0-67 = 51-16, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-38, 0-53 x 0-3 = 2-23, 0-53 x 0-4 = 3-8, 0-53 x 0-5 = 3-61, 0-53 x 0-6 = 4-46, 0-53 x 0-7 = 5-31, 0-53 x 0-8 = 6-16, 0-53 x 0-9 = 7-1, 0-53 x 0-10 = 7-54, 0-53 x 0-11 = 8-39, 0-53 x 0-12 = 9-24, 0-53 x 0-13 = 10-9, 0-53 x 0-14 = 10-62, 0-53 x 0-15 = 11-47, 0-53 x 0-16 = 12-32, 0-53 x 0-17 = 13-17, 0-53 x 0-18 = 14-2, 0-53 x 0-19 = 14-55, 0-53 x 0-20 = 15-40, 0-53 x 0-21 = 16-25, 0-53 x 0-22 = 17-10, 0-53 x 0-23 = 17-63, 0-53 x 0-24 = 18-48, 0-53 x 0-25 = 19-33, 0-53 x 0-26 = 20-18, 0-53 x 0-27 = 21-3, 0-53 x 0-28 = 21-56, 0-53 x 0-29 = 22-41, 0-53 x 0-30 = 23-26, 0-53 x 0-31 = 24-11, 0-53 x 0-32 = 24-64, 0-53 x 0-33 = 25-49, 0-53 x 0-34 = 26-34, 0-53 x 0-35 = 27-19, 0-53 x 0-36 = 28-4, 0-53 x 0-37 = 28-57, 0-53 x 0-38 = 29-42, 0-53 x 0-39 = 30-27, 0-53 x 0-40 = 31-12, 0-53 x 0-41 = 31-65, 0-53 x 0-42 = 32-50, 0-53 x 0-43 = 33-35, 0-53 x 0-44 = 34-20, 0-53 x 0-45 = 35-5, 0-53 x 0-46 = 35-58, 0-53 x 0-47 = 36-43, 0-53 x 0-48 = 37-28, 0-53 x 0-49 = 38-13, 0-53 x 0-50 = 38-66, 0-53 x 0-51 = 39-51, 0-53 x 0-52 = 40-36, 0-53 x 0-53 = 41-21, 0-53 x 0-54 = 42-6, 0-53 x 0-55 = 42-59, 0-53 x 0-56 = 43-44, 0-53 x 0-57 = 44-29, 0-53 x 0-58 = 45-14, 0-53 x 0-59 = 45-67, 0-53 x 0-60 = 46-52, 0-53 x 0-61 = 47-37, 0-53 x 0-62 = 48-22, 0-53 x 0-63 = 49-7, 0-53 x 0-64 = 49-60, 0-53 x 0-65 = 50-45, 0-53 x 0-66 = 51-30, 0-53 x 0-67 = 52-15, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-40, 0-54 x 0-3 = 2-26, 0-54 x 0-4 = 3-12, 0-54 x 0-5 = 3-66, 0-54 x 0-6 = 4-52, 0-54 x 0-7 = 5-38, 0-54 x 0-8 = 6-24, 0-54 x 0-9 = 7-10, 0-54 x 0-10 = 7-64, 0-54 x 0-11 = 8-50, 0-54 x 0-12 = 9-36, 0-54 x 0-13 = 10-22, 0-54 x 0-14 = 11-8, 0-54 x 0-15 = 11-62, 0-54 x 0-16 = 12-48, 0-54 x 0-17 = 13-34, 0-54 x 0-18 = 14-20, 0-54 x 0-19 = 15-6, 0-54 x 0-20 = 15-60, 0-54 x 0-21 = 16-46, 0-54 x 0-22 = 17-32, 0-54 x 0-23 = 18-18, 0-54 x 0-24 = 19-4, 0-54 x 0-25 = 19-58, 0-54 x 0-26 = 20-44, 0-54 x 0-27 = 21-30, 0-54 x 0-28 = 22-16, 0-54 x 0-29 = 23-2, 0-54 x 0-30 = 23-56, 0-54 x 0-31 = 24-42, 0-54 x 0-32 = 25-28, 0-54 x 0-33 = 26-14, 0-54 x 0-34 = 27-0, 0-54 x 0-35 = 27-54, 0-54 x 0-36 = 28-40, 0-54 x 0-37 = 29-26, 0-54 x 0-38 = 30-12, 0-54 x 0-39 = 30-66, 0-54 x 0-40 = 31-52, 0-54 x 0-41 = 32-38, 0-54 x 0-42 = 33-24, 0-54 x 0-43 = 34-10, 0-54 x 0-44 = 34-64, 0-54 x 0-45 = 35-50, 0-54 x 0-46 = 36-36, 0-54 x 0-47 = 37-22, 0-54 x 0-48 = 38-8, 0-54 x 0-49 = 38-62, 0-54 x 0-50 = 39-48, 0-54 x 0-51 = 40-34, 0-54 x 0-52 = 41-20, 0-54 x 0-53 = 42-6, 0-54 x 0-54 = 42-60, 0-54 x 0-55 = 43-46, 0-54 x 0-56 = 44-32, 0-54 x 0-57 = 45-18, 0-54 x 0-58 = 46-4, 0-54 x 0-59 = 46-58, 0-54 x 0-60 = 47-44, 0-54 x 0-61 = 48-30, 0-54 x 0-62 = 49-16, 0-54 x 0-63 = 50-2, 0-54 x 0-64 = 50-56, 0-54 x 0-65 = 51-42, 0-54 x 0-66 = 52-28, 0-54 x 0-67 = 53-14, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-42, 0-55 x 0-3 = 2-29, 0-55 x 0-4 = 3-16, 0-55 x 0-5 = 4-3, 0-55 x 0-6 = 4-58, 0-55 x 0-7 = 5-45, 0-55 x 0-8 = 6-32, 0-55 x 0-9 = 7-19, 0-55 x 0-10 = 8-6, 0-55 x 0-11 = 8-61, 0-55 x 0-12 = 9-48, 0-55 x 0-13 = 10-35, 0-55 x 0-14 = 11-22, 0-55 x 0-15 = 12-9, 0-55 x 0-16 = 12-64, 0-55 x 0-17 = 13-51, 0-55 x 0-18 = 14-38, 0-55 x 0-19 = 15-25, 0-55 x 0-20 = 16-12, 0-55 x 0-21 = 16-67, 0-55 x 0-22 = 17-54, 0-55 x 0-23 = 18-41, 0-55 x 0-24 = 19-28, 0-55 x 0-25 = 20-15, 0-55 x 0-26 = 21-2, 0-55 x 0-27 = 21-57, 0-55 x 0-28 = 22-44, 0-55 x 0-29 = 23-31, 0-55 x 0-30 = 24-18, 0-55 x 0-31 = 25-5, 0-55 x 0-32 = 25-60, 0-55 x 0-33 = 26-47, 0-55 x 0-34 = 27-34, 0-55 x 0-35 = 28-21, 0-55 x 0-36 = 29-8, 0-55 x 0-37 = 29-63, 0-55 x 0-38 = 30-50, 0-55 x 0-39 = 31-37, 0-55 x 0-40 = 32-24, 0-55 x 0-41 = 33-11, 0-55 x 0-42 = 33-66, 0-55 x 0-43 = 34-53, 0-55 x 0-44 = 35-40, 0-55 x 0-45 = 36-27, 0-55 x 0-46 = 37-14, 0-55 x 0-47 = 38-1, 0-55 x 0-48 = 38-56, 0-55 x 0-49 = 39-43, 0-55 x 0-50 = 40-30, 0-55 x 0-51 = 41-17, 0-55 x 0-52 = 42-4, 0-55 x 0-53 = 42-59, 0-55 x 0-54 = 43-46, 0-55 x 0-55 = 44-33, 0-55 x 0-56 = 45-20, 0-55 x 0-57 = 46-7, 0-55 x 0-58 = 46-62, 0-55 x 0-59 = 47-49, 0-55 x 0-60 = 48-36, 0-55 x 0-61 = 49-23, 0-55 x 0-62 = 50-10, 0-55 x 0-63 = 50-65, 0-55 x 0-64 = 51-52, 0-55 x 0-65 = 52-39, 0-55 x 0-66 = 53-26, 0-55 x 0-67 = 54-13, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-44, 0-56 x 0-3 = 2-32, 0-56 x 0-4 = 3-20, 0-56 x 0-5 = 4-8, 0-56 x 0-6 = 4-64, 0-56 x 0-7 = 5-52, 0-56 x 0-8 = 6-40, 0-56 x 0-9 = 7-28, 0-56 x 0-10 = 8-16, 0-56 x 0-11 = 9-4, 0-56 x 0-12 = 9-60, 0-56 x 0-13 = 10-48, 0-56 x 0-14 = 11-36, 0-56 x 0-15 = 12-24, 0-56 x 0-16 = 13-12, 0-56 x 0-17 = 14-0, 0-56 x 0-18 = 14-56, 0-56 x 0-19 = 15-44, 0-56 x 0-20 = 16-32, 0-56 x 0-21 = 17-20, 0-56 x 0-22 = 18-8, 0-56 x 0-23 = 18-64, 0-56 x 0-24 = 19-52, 0-56 x 0-25 = 20-40, 0-56 x 0-26 = 21-28, 0-56 x 0-27 = 22-16, 0-56 x 0-28 = 23-4, 0-56 x 0-29 = 23-60, 0-56 x 0-30 = 24-48, 0-56 x 0-31 = 25-36, 0-56 x 0-32 = 26-24, 0-56 x 0-33 = 27-12, 0-56 x 0-34 = 28-0, 0-56 x 0-35 = 28-56, 0-56 x 0-36 = 29-44, 0-56 x 0-37 = 30-32, 0-56 x 0-38 = 31-20, 0-56 x 0-39 = 32-8, 0-56 x 0-40 = 32-64, 0-56 x 0-41 = 33-52, 0-56 x 0-42 = 34-40, 0-56 x 0-43 = 35-28, 0-56 x 0-44 = 36-16, 0-56 x 0-45 = 37-4, 0-56 x 0-46 = 37-60, 0-56 x 0-47 = 38-48, 0-56 x 0-48 = 39-36, 0-56 x 0-49 = 40-24, 0-56 x 0-50 = 41-12, 0-56 x 0-51 = 42-0, 0-56 x 0-52 = 42-56, 0-56 x 0-53 = 43-44, 0-56 x 0-54 = 44-32, 0-56 x 0-55 = 45-20, 0-56 x 0-56 = 46-8, 0-56 x 0-57 = 46-64, 0-56 x 0-58 = 47-52, 0-56 x 0-59 = 48-40, 0-56 x 0-60 = 49-28, 0-56 x 0-61 = 50-16, 0-56 x 0-62 = 51-4, 0-56 x 0-63 = 51-60, 0-56 x 0-64 = 52-48, 0-56 x 0-65 = 53-36, 0-56 x 0-66 = 54-24, 0-56 x 0-67 = 55-12, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-46, 0-57 x 0-3 = 2-35, 0-57 x 0-4 = 3-24, 0-57 x 0-5 = 4-13, 0-57 x 0-6 = 5-2, 0-57 x 0-7 = 5-59, 0-57 x 0-8 = 6-48, 0-57 x 0-9 = 7-37, 0-57 x 0-10 = 8-26, 0-57 x 0-11 = 9-15, 0-57 x 0-12 = 10-4, 0-57 x 0-13 = 10-61, 0-57 x 0-14 = 11-50, 0-57 x 0-15 = 12-39, 0-57 x 0-16 = 13-28, 0-57 x 0-17 = 14-17, 0-57 x 0-18 = 15-6, 0-57 x 0-19 = 15-63, 0-57 x 0-20 = 16-52, 0-57 x 0-21 = 17-41, 0-57 x 0-22 = 18-30, 0-57 x 0-23 = 19-19, 0-57 x 0-24 = 20-8, 0-57 x 0-25 = 20-65, 0-57 x 0-26 = 21-54, 0-57 x 0-27 = 22-43, 0-57 x 0-28 = 23-32, 0-57 x 0-29 = 24-21, 0-57 x 0-30 = 25-10, 0-57 x 0-31 = 25-67, 0-57 x 0-32 = 26-56, 0-57 x 0-33 = 27-45, 0-57 x 0-34 = 28-34, 0-57 x 0-35 = 29-23, 0-57 x 0-36 = 30-12, 0-57 x 0-37 = 31-1, 0-57 x 0-38 = 31-58, 0-57 x 0-39 = 32-47, 0-57 x 0-40 = 33-36, 0-57 x 0-41 = 34-25, 0-57 x 0-42 = 35-14, 0-57 x 0-43 = 36-3, 0-57 x 0-44 = 36-60, 0-57 x 0-45 = 37-49, 0-57 x 0-46 = 38-38, 0-57 x 0-47 = 39-27, 0-57 x 0-48 = 40-16, 0-57 x 0-49 = 41-5, 0-57 x 0-50 = 41-62, 0-57 x 0-51 = 42-51, 0-57 x 0-52 = 43-40, 0-57 x 0-53 = 44-29, 0-57 x 0-54 = 45-18, 0-57 x 0-55 = 46-7, 0-57 x 0-56 = 46-64, 0-57 x 0-57 = 47-53, 0-57 x 0-58 = 48-42, 0-57 x 0-59 = 49-31, 0-57 x 0-60 = 50-20, 0-57 x 0-61 = 51-9, 0-57 x 0-62 = 51-66, 0-57 x 0-63 = 52-55, 0-57 x 0-64 = 53-44, 0-57 x 0-65 = 54-33, 0-57 x 0-66 = 55-22, 0-57 x 0-67 = 56-11, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-48, 0-58 x 0-3 = 2-38, 0-58 x 0-4 = 3-28, 0-58 x 0-5 = 4-18, 0-58 x 0-6 = 5-8, 0-58 x 0-7 = 5-66, 0-58 x 0-8 = 6-56, 0-58 x 0-9 = 7-46, 0-58 x 0-10 = 8-36, 0-58 x 0-11 = 9-26, 0-58 x 0-12 = 10-16, 0-58 x 0-13 = 11-6, 0-58 x 0-14 = 11-64, 0-58 x 0-15 = 12-54, 0-58 x 0-16 = 13-44, 0-58 x 0-17 = 14-34, 0-58 x 0-18 = 15-24, 0-58 x 0-19 = 16-14, 0-58 x 0-20 = 17-4, 0-58 x 0-21 = 17-62, 0-58 x 0-22 = 18-52, 0-58 x 0-23 = 19-42, 0-58 x 0-24 = 20-32, 0-58 x 0-25 = 21-22, 0-58 x 0-26 = 22-12, 0-58 x 0-27 = 23-2, 0-58 x 0-28 = 23-60, 0-58 x 0-29 = 24-50, 0-58 x 0-30 = 25-40, 0-58 x 0-31 = 26-30, 0-58 x 0-32 = 27-20, 0-58 x 0-33 = 28-10, 0-58 x 0-34 = 29-0, 0-58 x 0-35 = 29-58, 0-58 x 0-36 = 30-48, 0-58 x 0-37 = 31-38, 0-58 x 0-38 = 32-28, 0-58 x 0-39 = 33-18, 0-58 x 0-40 = 34-8, 0-58 x 0-41 = 34-66, 0-58 x 0-42 = 35-56, 0-58 x 0-43 = 36-46, 0-58 x 0-44 = 37-36, 0-58 x 0-45 = 38-26, 0-58 x 0-46 = 39-16, 0-58 x 0-47 = 40-6, 0-58 x 0-48 = 40-64, 0-58 x 0-49 = 41-54, 0-58 x 0-50 = 42-44, 0-58 x 0-51 = 43-34, 0-58 x 0-52 = 44-24, 0-58 x 0-53 = 45-14, 0-58 x 0-54 = 46-4, 0-58 x 0-55 = 46-62, 0-58 x 0-56 = 47-52, 0-58 x 0-57 = 48-42, 0-58 x 0-58 = 49-32, 0-58 x 0-59 = 50-22, 0-58 x 0-60 = 51-12, 0-58 x 0-61 = 52-2, 0-58 x 0-62 = 52-60, 0-58 x 0-63 = 53-50, 0-58 x 0-64 = 54-40, 0-58 x 0-65 = 55-30, 0-58 x 0-66 = 56-20, 0-58 x 0-67 = 57-10, 
