0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-25, 0-47 x 0-3 = 2-3, 0-47 x 0-4 = 2-50, 0-47 x 0-5 = 3-28, 0-47 x 0-6 = 4-6, 0-47 x 0-7 = 4-53, 0-47 x 0-8 = 5-31, 0-47 x 0-9 = 6-9, 0-47 x 0-10 = 6-56, 0-47 x 0-11 = 7-34, 0-47 x 0-12 = 8-12, 0-47 x 0-13 = 8-59, 0-47 x 0-14 = 9-37, 0-47 x 0-15 = 10-15, 0-47 x 0-16 = 10-62, 0-47 x 0-17 = 11-40, 0-47 x 0-18 = 12-18, 0-47 x 0-19 = 12-65, 0-47 x 0-20 = 13-43, 0-47 x 0-21 = 14-21, 0-47 x 0-22 = 14-68, 0-47 x 0-23 = 15-46, 0-47 x 0-24 = 16-24, 0-47 x 0-25 = 17-2, 0-47 x 0-26 = 17-49, 0-47 x 0-27 = 18-27, 0-47 x 0-28 = 19-5, 0-47 x 0-29 = 19-52, 0-47 x 0-30 = 20-30, 0-47 x 0-31 = 21-8, 0-47 x 0-32 = 21-55, 0-47 x 0-33 = 22-33, 0-47 x 0-34 = 23-11, 0-47 x 0-35 = 23-58, 0-47 x 0-36 = 24-36, 0-47 x 0-37 = 25-14, 0-47 x 0-38 = 25-61, 0-47 x 0-39 = 26-39, 0-47 x 0-40 = 27-17, 0-47 x 0-41 = 27-64, 0-47 x 0-42 = 28-42, 0-47 x 0-43 = 29-20, 0-47 x 0-44 = 29-67, 0-47 x 0-45 = 30-45, 0-47 x 0-46 = 31-23, 0-47 x 0-47 = 32-1, 0-47 x 0-48 = 32-48, 0-47 x 0-49 = 33-26, 0-47 x 0-50 = 34-4, 0-47 x 0-51 = 34-51, 0-47 x 0-52 = 35-29, 0-47 x 0-53 = 36-7, 0-47 x 0-54 = 36-54, 0-47 x 0-55 = 37-32, 0-47 x 0-56 = 38-10, 0-47 x 0-57 = 38-57, 0-47 x 0-58 = 39-35, 0-47 x 0-59 = 40-13, 0-47 x 0-60 = 40-60, 0-47 x 0-61 = 41-38, 0-47 x 0-62 = 42-16, 0-47 x 0-63 = 42-63, 0-47 x 0-64 = 43-41, 0-47 x 0-65 = 44-19, 0-47 x 0-66 = 44-66, 0-47 x 0-67 = 45-44, 0-47 x 0-68 = 46-22, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-27, 0-48 x 0-3 = 2-6, 0-48 x 0-4 = 2-54, 0-48 x 0-5 = 3-33, 0-48 x 0-6 = 4-12, 0-48 x 0-7 = 4-60, 0-48 x 0-8 = 5-39, 0-48 x 0-9 = 6-18, 0-48 x 0-10 = 6-66, 0-48 x 0-11 = 7-45, 0-48 x 0-12 = 8-24, 0-48 x 0-13 = 9-3, 0-48 x 0-14 = 9-51, 0-48 x 0-15 = 10-30, 0-48 x 0-16 = 11-9, 0-48 x 0-17 = 11-57, 0-48 x 0-18 = 12-36, 0-48 x 0-19 = 13-15, 0-48 x 0-20 = 13-63, 0-48 x 0-21 = 14-42, 0-48 x 0-22 = 15-21, 0-48 x 0-23 = 16-0, 0-48 x 0-24 = 16-48, 0-48 x 0-25 = 17-27, 0-48 x 0-26 = 18-6, 0-48 x 0-27 = 18-54, 0-48 x 0-28 = 19-33, 0-48 x 0-29 = 20-12, 0-48 x 0-30 = 20-60, 0-48 x 0-31 = 21-39, 0-48 x 0-32 = 22-18, 0-48 x 0-33 = 22-66, 0-48 x 0-34 = 23-45, 0-48 x 0-35 = 24-24, 0-48 x 0-36 = 25-3, 0-48 x 0-37 = 25-51, 0-48 x 0-38 = 26-30, 0-48 x 0-39 = 27-9, 0-48 x 0-40 = 27-57, 0-48 x 0-41 = 28-36, 0-48 x 0-42 = 29-15, 0-48 x 0-43 = 29-63, 0-48 x 0-44 = 30-42, 0-48 x 0-45 = 31-21, 0-48 x 0-46 = 32-0, 0-48 x 0-47 = 32-48, 0-48 x 0-48 = 33-27, 0-48 x 0-49 = 34-6, 0-48 x 0-50 = 34-54, 0-48 x 0-51 = 35-33, 0-48 x 0-52 = 36-12, 0-48 x 0-53 = 36-60, 0-48 x 0-54 = 37-39, 0-48 x 0-55 = 38-18, 0-48 x 0-56 = 38-66, 0-48 x 0-57 = 39-45, 0-48 x 0-58 = 40-24, 0-48 x 0-59 = 41-3, 0-48 x 0-60 = 41-51, 0-48 x 0-61 = 42-30, 0-48 x 0-62 = 43-9, 0-48 x 0-63 = 43-57, 0-48 x 0-64 = 44-36, 0-48 x 0-65 = 45-15, 0-48 x 0-66 = 45-63, 0-48 x 0-67 = 46-42, 0-48 x 0-68 = 47-21, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-29, 0-49 x 0-3 = 2-9, 0-49 x 0-4 = 2-58, 0-49 x 0-5 = 3-38, 0-49 x 0-6 = 4-18, 0-49 x 0-7 = 4-67, 0-49 x 0-8 = 5-47, 0-49 x 0-9 = 6-27, 0-49 x 0-10 = 7-7, 0-49 x 0-11 = 7-56, 0-49 x 0-12 = 8-36, 0-49 x 0-13 = 9-16, 0-49 x 0-14 = 9-65, 0-49 x 0-15 = 10-45, 0-49 x 0-16 = 11-25, 0-49 x 0-17 = 12-5, 0-49 x 0-18 = 12-54, 0-49 x 0-19 = 13-34, 0-49 x 0-20 = 14-14, 0-49 x 0-21 = 14-63, 0-49 x 0-22 = 15-43, 0-49 x 0-23 = 16-23, 0-49 x 0-24 = 17-3, 0-49 x 0-25 = 17-52, 0-49 x 0-26 = 18-32, 0-49 x 0-27 = 19-12, 0-49 x 0-28 = 19-61, 0-49 x 0-29 = 20-41, 0-49 x 0-30 = 21-21, 0-49 x 0-31 = 22-1, 0-49 x 0-32 = 22-50, 0-49 x 0-33 = 23-30, 0-49 x 0-34 = 24-10, 0-49 x 0-35 = 24-59, 0-49 x 0-36 = 25-39, 0-49 x 0-37 = 26-19, 0-49 x 0-38 = 26-68, 0-49 x 0-39 = 27-48, 0-49 x 0-40 = 28-28, 0-49 x 0-41 = 29-8, 0-49 x 0-42 = 29-57, 0-49 x 0-43 = 30-37, 0-49 x 0-44 = 31-17, 0-49 x 0-45 = 31-66, 0-49 x 0-46 = 32-46, 0-49 x 0-47 = 33-26, 0-49 x 0-48 = 34-6, 0-49 x 0-49 = 34-55, 0-49 x 0-50 = 35-35, 0-49 x 0-51 = 36-15, 0-49 x 0-52 = 36-64, 0-49 x 0-53 = 37-44, 0-49 x 0-54 = 38-24, 0-49 x 0-55 = 39-4, 0-49 x 0-56 = 39-53, 0-49 x 0-57 = 40-33, 0-49 x 0-58 = 41-13, 0-49 x 0-59 = 41-62, 0-49 x 0-60 = 42-42, 0-49 x 0-61 = 43-22, 0-49 x 0-62 = 44-2, 0-49 x 0-63 = 44-51, 0-49 x 0-64 = 45-31, 0-49 x 0-65 = 46-11, 0-49 x 0-66 = 46-60, 0-49 x 0-67 = 47-40, 0-49 x 0-68 = 48-20, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-31, 0-50 x 0-3 = 2-12, 0-50 x 0-4 = 2-62, 0-50 x 0-5 = 3-43, 0-50 x 0-6 = 4-24, 0-50 x 0-7 = 5-5, 0-50 x 0-8 = 5-55, 0-50 x 0-9 = 6-36, 0-50 x 0-10 = 7-17, 0-50 x 0-11 = 7-67, 0-50 x 0-12 = 8-48, 0-50 x 0-13 = 9-29, 0-50 x 0-14 = 10-10, 0-50 x 0-15 = 10-60, 0-50 x 0-16 = 11-41, 0-50 x 0-17 = 12-22, 0-50 x 0-18 = 13-3, 0-50 x 0-19 = 13-53, 0-50 x 0-20 = 14-34, 0-50 x 0-21 = 15-15, 0-50 x 0-22 = 15-65, 0-50 x 0-23 = 16-46, 0-50 x 0-24 = 17-27, 0-50 x 0-25 = 18-8, 0-50 x 0-26 = 18-58, 0-50 x 0-27 = 19-39, 0-50 x 0-28 = 20-20, 0-50 x 0-29 = 21-1, 0-50 x 0-30 = 21-51, 0-50 x 0-31 = 22-32, 0-50 x 0-32 = 23-13, 0-50 x 0-33 = 23-63, 0-50 x 0-34 = 24-44, 0-50 x 0-35 = 25-25, 0-50 x 0-36 = 26-6, 0-50 x 0-37 = 26-56, 0-50 x 0-38 = 27-37, 0-50 x 0-39 = 28-18, 0-50 x 0-40 = 28-68, 0-50 x 0-41 = 29-49, 0-50 x 0-42 = 30-30, 0-50 x 0-43 = 31-11, 0-50 x 0-44 = 31-61, 0-50 x 0-45 = 32-42, 0-50 x 0-46 = 33-23, 0-50 x 0-47 = 34-4, 0-50 x 0-48 = 34-54, 0-50 x 0-49 = 35-35, 0-50 x 0-50 = 36-16, 0-50 x 0-51 = 36-66, 0-50 x 0-52 = 37-47, 0-50 x 0-53 = 38-28, 0-50 x 0-54 = 39-9, 0-50 x 0-55 = 39-59, 0-50 x 0-56 = 40-40, 0-50 x 0-57 = 41-21, 0-50 x 0-58 = 42-2, 0-50 x 0-59 = 42-52, 0-50 x 0-60 = 43-33, 0-50 x 0-61 = 44-14, 0-50 x 0-62 = 44-64, 0-50 x 0-63 = 45-45, 0-50 x 0-64 = 46-26, 0-50 x 0-65 = 47-7, 0-50 x 0-66 = 47-57, 0-50 x 0-67 = 48-38, 0-50 x 0-68 = 49-19, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-33, 0-51 x 0-3 = 2-15, 0-51 x 0-4 = 2-66, 0-51 x 0-5 = 3-48, 0-51 x 0-6 = 4-30, 0-51 x 0-7 = 5-12, 0-51 x 0-8 = 5-63, 0-51 x 0-9 = 6-45, 0-51 x 0-10 = 7-27, 0-51 x 0-11 = 8-9, 0-51 x 0-12 = 8-60, 0-51 x 0-13 = 9-42, 0-51 x 0-14 = 10-24, 0-51 x 0-15 = 11-6, 0-51 x 0-16 = 11-57, 0-51 x 0-17 = 12-39, 0-51 x 0-18 = 13-21, 0-51 x 0-19 = 14-3, 0-51 x 0-20 = 14-54, 0-51 x 0-21 = 15-36, 0-51 x 0-22 = 16-18, 0-51 x 0-23 = 17-0, 0-51 x 0-24 = 17-51, 0-51 x 0-25 = 18-33, 0-51 x 0-26 = 19-15, 0-51 x 0-27 = 19-66, 0-51 x 0-28 = 20-48, 0-51 x 0-29 = 21-30, 0-51 x 0-30 = 22-12, 0-51 x 0-31 = 22-63, 0-51 x 0-32 = 23-45, 0-51 x 0-33 = 24-27, 0-51 x 0-34 = 25-9, 0-51 x 0-35 = 25-60, 0-51 x 0-36 = 26-42, 0-51 x 0-37 = 27-24, 0-51 x 0-38 = 28-6, 0-51 x 0-39 = 28-57, 0-51 x 0-40 = 29-39, 0-51 x 0-41 = 30-21, 0-51 x 0-42 = 31-3, 0-51 x 0-43 = 31-54, 0-51 x 0-44 = 32-36, 0-51 x 0-45 = 33-18, 0-51 x 0-46 = 34-0, 0-51 x 0-47 = 34-51, 0-51 x 0-48 = 35-33, 0-51 x 0-49 = 36-15, 0-51 x 0-50 = 36-66, 0-51 x 0-51 = 37-48, 0-51 x 0-52 = 38-30, 0-51 x 0-53 = 39-12, 0-51 x 0-54 = 39-63, 0-51 x 0-55 = 40-45, 0-51 x 0-56 = 41-27, 0-51 x 0-57 = 42-9, 0-51 x 0-58 = 42-60, 0-51 x 0-59 = 43-42, 0-51 x 0-60 = 44-24, 0-51 x 0-61 = 45-6, 0-51 x 0-62 = 45-57, 0-51 x 0-63 = 46-39, 0-51 x 0-64 = 47-21, 0-51 x 0-65 = 48-3, 0-51 x 0-66 = 48-54, 0-51 x 0-67 = 49-36, 0-51 x 0-68 = 50-18, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-35, 0-52 x 0-3 = 2-18, 0-52 x 0-4 = 3-1, 0-52 x 0-5 = 3-53, 0-52 x 0-6 = 4-36, 0-52 x 0-7 = 5-19, 0-52 x 0-8 = 6-2, 0-52 x 0-9 = 6-54, 0-52 x 0-10 = 7-37, 0-52 x 0-11 = 8-20, 0-52 x 0-12 = 9-3, 0-52 x 0-13 = 9-55, 0-52 x 0-14 = 10-38, 0-52 x 0-15 = 11-21, 0-52 x 0-16 = 12-4, 0-52 x 0-17 = 12-56, 0-52 x 0-18 = 13-39, 0-52 x 0-19 = 14-22, 0-52 x 0-20 = 15-5, 0-52 x 0-21 = 15-57, 0-52 x 0-22 = 16-40, 0-52 x 0-23 = 17-23, 0-52 x 0-24 = 18-6, 0-52 x 0-25 = 18-58, 0-52 x 0-26 = 19-41, 0-52 x 0-27 = 20-24, 0-52 x 0-28 = 21-7, 0-52 x 0-29 = 21-59, 0-52 x 0-30 = 22-42, 0-52 x 0-31 = 23-25, 0-52 x 0-32 = 24-8, 0-52 x 0-33 = 24-60, 0-52 x 0-34 = 25-43, 0-52 x 0-35 = 26-26, 0-52 x 0-36 = 27-9, 0-52 x 0-37 = 27-61, 0-52 x 0-38 = 28-44, 0-52 x 0-39 = 29-27, 0-52 x 0-40 = 30-10, 0-52 x 0-41 = 30-62, 0-52 x 0-42 = 31-45, 0-52 x 0-43 = 32-28, 0-52 x 0-44 = 33-11, 0-52 x 0-45 = 33-63, 0-52 x 0-46 = 34-46, 0-52 x 0-47 = 35-29, 0-52 x 0-48 = 36-12, 0-52 x 0-49 = 36-64, 0-52 x 0-50 = 37-47, 0-52 x 0-51 = 38-30, 0-52 x 0-52 = 39-13, 0-52 x 0-53 = 39-65, 0-52 x 0-54 = 40-48, 0-52 x 0-55 = 41-31, 0-52 x 0-56 = 42-14, 0-52 x 0-57 = 42-66, 0-52 x 0-58 = 43-49, 0-52 x 0-59 = 44-32, 0-52 x 0-60 = 45-15, 0-52 x 0-61 = 45-67, 0-52 x 0-62 = 46-50, 0-52 x 0-63 = 47-33, 0-52 x 0-64 = 48-16, 0-52 x 0-65 = 48-68, 0-52 x 0-66 = 49-51, 0-52 x 0-67 = 50-34, 0-52 x 0-68 = 51-17, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-37, 0-53 x 0-3 = 2-21, 0-53 x 0-4 = 3-5, 0-53 x 0-5 = 3-58, 0-53 x 0-6 = 4-42, 0-53 x 0-7 = 5-26, 0-53 x 0-8 = 6-10, 0-53 x 0-9 = 6-63, 0-53 x 0-10 = 7-47, 0-53 x 0-11 = 8-31, 0-53 x 0-12 = 9-15, 0-53 x 0-13 = 9-68, 0-53 x 0-14 = 10-52, 0-53 x 0-15 = 11-36, 0-53 x 0-16 = 12-20, 0-53 x 0-17 = 13-4, 0-53 x 0-18 = 13-57, 0-53 x 0-19 = 14-41, 0-53 x 0-20 = 15-25, 0-53 x 0-21 = 16-9, 0-53 x 0-22 = 16-62, 0-53 x 0-23 = 17-46, 0-53 x 0-24 = 18-30, 0-53 x 0-25 = 19-14, 0-53 x 0-26 = 19-67, 0-53 x 0-27 = 20-51, 0-53 x 0-28 = 21-35, 0-53 x 0-29 = 22-19, 0-53 x 0-30 = 23-3, 0-53 x 0-31 = 23-56, 0-53 x 0-32 = 24-40, 0-53 x 0-33 = 25-24, 0-53 x 0-34 = 26-8, 0-53 x 0-35 = 26-61, 0-53 x 0-36 = 27-45, 0-53 x 0-37 = 28-29, 0-53 x 0-38 = 29-13, 0-53 x 0-39 = 29-66, 0-53 x 0-40 = 30-50, 0-53 x 0-41 = 31-34, 0-53 x 0-42 = 32-18, 0-53 x 0-43 = 33-2, 0-53 x 0-44 = 33-55, 0-53 x 0-45 = 34-39, 0-53 x 0-46 = 35-23, 0-53 x 0-47 = 36-7, 0-53 x 0-48 = 36-60, 0-53 x 0-49 = 37-44, 0-53 x 0-50 = 38-28, 0-53 x 0-51 = 39-12, 0-53 x 0-52 = 39-65, 0-53 x 0-53 = 40-49, 0-53 x 0-54 = 41-33, 0-53 x 0-55 = 42-17, 0-53 x 0-56 = 43-1, 0-53 x 0-57 = 43-54, 0-53 x 0-58 = 44-38, 0-53 x 0-59 = 45-22, 0-53 x 0-60 = 46-6, 0-53 x 0-61 = 46-59, 0-53 x 0-62 = 47-43, 0-53 x 0-63 = 48-27, 0-53 x 0-64 = 49-11, 0-53 x 0-65 = 49-64, 0-53 x 0-66 = 50-48, 0-53 x 0-67 = 51-32, 0-53 x 0-68 = 52-16, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-39, 0-54 x 0-3 = 2-24, 0-54 x 0-4 = 3-9, 0-54 x 0-5 = 3-63, 0-54 x 0-6 = 4-48, 0-54 x 0-7 = 5-33, 0-54 x 0-8 = 6-18, 0-54 x 0-9 = 7-3, 0-54 x 0-10 = 7-57, 0-54 x 0-11 = 8-42, 0-54 x 0-12 = 9-27, 0-54 x 0-13 = 10-12, 0-54 x 0-14 = 10-66, 0-54 x 0-15 = 11-51, 0-54 x 0-16 = 12-36, 0-54 x 0-17 = 13-21, 0-54 x 0-18 = 14-6, 0-54 x 0-19 = 14-60, 0-54 x 0-20 = 15-45, 0-54 x 0-21 = 16-30, 0-54 x 0-22 = 17-15, 0-54 x 0-23 = 18-0, 0-54 x 0-24 = 18-54, 0-54 x 0-25 = 19-39, 0-54 x 0-26 = 20-24, 0-54 x 0-27 = 21-9, 0-54 x 0-28 = 21-63, 0-54 x 0-29 = 22-48, 0-54 x 0-30 = 23-33, 0-54 x 0-31 = 24-18, 0-54 x 0-32 = 25-3, 0-54 x 0-33 = 25-57, 0-54 x 0-34 = 26-42, 0-54 x 0-35 = 27-27, 0-54 x 0-36 = 28-12, 0-54 x 0-37 = 28-66, 0-54 x 0-38 = 29-51, 0-54 x 0-39 = 30-36, 0-54 x 0-40 = 31-21, 0-54 x 0-41 = 32-6, 0-54 x 0-42 = 32-60, 0-54 x 0-43 = 33-45, 0-54 x 0-44 = 34-30, 0-54 x 0-45 = 35-15, 0-54 x 0-46 = 36-0, 0-54 x 0-47 = 36-54, 0-54 x 0-48 = 37-39, 0-54 x 0-49 = 38-24, 0-54 x 0-50 = 39-9, 0-54 x 0-51 = 39-63, 0-54 x 0-52 = 40-48, 0-54 x 0-53 = 41-33, 0-54 x 0-54 = 42-18, 0-54 x 0-55 = 43-3, 0-54 x 0-56 = 43-57, 0-54 x 0-57 = 44-42, 0-54 x 0-58 = 45-27, 0-54 x 0-59 = 46-12, 0-54 x 0-60 = 46-66, 0-54 x 0-61 = 47-51, 0-54 x 0-62 = 48-36, 0-54 x 0-63 = 49-21, 0-54 x 0-64 = 50-6, 0-54 x 0-65 = 50-60, 0-54 x 0-66 = 51-45, 0-54 x 0-67 = 52-30, 0-54 x 0-68 = 53-15, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-41, 0-55 x 0-3 = 2-27, 0-55 x 0-4 = 3-13, 0-55 x 0-5 = 3-68, 0-55 x 0-6 = 4-54, 0-55 x 0-7 = 5-40, 0-55 x 0-8 = 6-26, 0-55 x 0-9 = 7-12, 0-55 x 0-10 = 7-67, 0-55 x 0-11 = 8-53, 0-55 x 0-12 = 9-39, 0-55 x 0-13 = 10-25, 0-55 x 0-14 = 11-11, 0-55 x 0-15 = 11-66, 0-55 x 0-16 = 12-52, 0-55 x 0-17 = 13-38, 0-55 x 0-18 = 14-24, 0-55 x 0-19 = 15-10, 0-55 x 0-20 = 15-65, 0-55 x 0-21 = 16-51, 0-55 x 0-22 = 17-37, 0-55 x 0-23 = 18-23, 0-55 x 0-24 = 19-9, 0-55 x 0-25 = 19-64, 0-55 x 0-26 = 20-50, 0-55 x 0-27 = 21-36, 0-55 x 0-28 = 22-22, 0-55 x 0-29 = 23-8, 0-55 x 0-30 = 23-63, 0-55 x 0-31 = 24-49, 0-55 x 0-32 = 25-35, 0-55 x 0-33 = 26-21, 0-55 x 0-34 = 27-7, 0-55 x 0-35 = 27-62, 0-55 x 0-36 = 28-48, 0-55 x 0-37 = 29-34, 0-55 x 0-38 = 30-20, 0-55 x 0-39 = 31-6, 0-55 x 0-40 = 31-61, 0-55 x 0-41 = 32-47, 0-55 x 0-42 = 33-33, 0-55 x 0-43 = 34-19, 0-55 x 0-44 = 35-5, 0-55 x 0-45 = 35-60, 0-55 x 0-46 = 36-46, 0-55 x 0-47 = 37-32, 0-55 x 0-48 = 38-18, 0-55 x 0-49 = 39-4, 0-55 x 0-50 = 39-59, 0-55 x 0-51 = 40-45, 0-55 x 0-52 = 41-31, 0-55 x 0-53 = 42-17, 0-55 x 0-54 = 43-3, 0-55 x 0-55 = 43-58, 0-55 x 0-56 = 44-44, 0-55 x 0-57 = 45-30, 0-55 x 0-58 = 46-16, 0-55 x 0-59 = 47-2, 0-55 x 0-60 = 47-57, 0-55 x 0-61 = 48-43, 0-55 x 0-62 = 49-29, 0-55 x 0-63 = 50-15, 0-55 x 0-64 = 51-1, 0-55 x 0-65 = 51-56, 0-55 x 0-66 = 52-42, 0-55 x 0-67 = 53-28, 0-55 x 0-68 = 54-14, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-43, 0-56 x 0-3 = 2-30, 0-56 x 0-4 = 3-17, 0-56 x 0-5 = 4-4, 0-56 x 0-6 = 4-60, 0-56 x 0-7 = 5-47, 0-56 x 0-8 = 6-34, 0-56 x 0-9 = 7-21, 0-56 x 0-10 = 8-8, 0-56 x 0-11 = 8-64, 0-56 x 0-12 = 9-51, 0-56 x 0-13 = 10-38, 0-56 x 0-14 = 11-25, 0-56 x 0-15 = 12-12, 0-56 x 0-16 = 12-68, 0-56 x 0-17 = 13-55, 0-56 x 0-18 = 14-42, 0-56 x 0-19 = 15-29, 0-56 x 0-20 = 16-16, 0-56 x 0-21 = 17-3, 0-56 x 0-22 = 17-59, 0-56 x 0-23 = 18-46, 0-56 x 0-24 = 19-33, 0-56 x 0-25 = 20-20, 0-56 x 0-26 = 21-7, 0-56 x 0-27 = 21-63, 0-56 x 0-28 = 22-50, 0-56 x 0-29 = 23-37, 0-56 x 0-30 = 24-24, 0-56 x 0-31 = 25-11, 0-56 x 0-32 = 25-67, 0-56 x 0-33 = 26-54, 0-56 x 0-34 = 27-41, 0-56 x 0-35 = 28-28, 0-56 x 0-36 = 29-15, 0-56 x 0-37 = 30-2, 0-56 x 0-38 = 30-58, 0-56 x 0-39 = 31-45, 0-56 x 0-40 = 32-32, 0-56 x 0-41 = 33-19, 0-56 x 0-42 = 34-6, 0-56 x 0-43 = 34-62, 0-56 x 0-44 = 35-49, 0-56 x 0-45 = 36-36, 0-56 x 0-46 = 37-23, 0-56 x 0-47 = 38-10, 0-56 x 0-48 = 38-66, 0-56 x 0-49 = 39-53, 0-56 x 0-50 = 40-40, 0-56 x 0-51 = 41-27, 0-56 x 0-52 = 42-14, 0-56 x 0-53 = 43-1, 0-56 x 0-54 = 43-57, 0-56 x 0-55 = 44-44, 0-56 x 0-56 = 45-31, 0-56 x 0-57 = 46-18, 0-56 x 0-58 = 47-5, 0-56 x 0-59 = 47-61, 0-56 x 0-60 = 48-48, 0-56 x 0-61 = 49-35, 0-56 x 0-62 = 50-22, 0-56 x 0-63 = 51-9, 0-56 x 0-64 = 51-65, 0-56 x 0-65 = 52-52, 0-56 x 0-66 = 53-39, 0-56 x 0-67 = 54-26, 0-56 x 0-68 = 55-13, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-45, 0-57 x 0-3 = 2-33, 0-57 x 0-4 = 3-21, 0-57 x 0-5 = 4-9, 0-57 x 0-6 = 4-66, 0-57 x 0-7 = 5-54, 0-57 x 0-8 = 6-42, 0-57 x 0-9 = 7-30, 0-57 x 0-10 = 8-18, 0-57 x 0-11 = 9-6, 0-57 x 0-12 = 9-63, 0-57 x 0-13 = 10-51, 0-57 x 0-14 = 11-39, 0-57 x 0-15 = 12-27, 0-57 x 0-16 = 13-15, 0-57 x 0-17 = 14-3, 0-57 x 0-18 = 14-60, 0-57 x 0-19 = 15-48, 0-57 x 0-20 = 16-36, 0-57 x 0-21 = 17-24, 0-57 x 0-22 = 18-12, 0-57 x 0-23 = 19-0, 0-57 x 0-24 = 19-57, 0-57 x 0-25 = 20-45, 0-57 x 0-26 = 21-33, 0-57 x 0-27 = 22-21, 0-57 x 0-28 = 23-9, 0-57 x 0-29 = 23-66, 0-57 x 0-30 = 24-54, 0-57 x 0-31 = 25-42, 0-57 x 0-32 = 26-30, 0-57 x 0-33 = 27-18, 0-57 x 0-34 = 28-6, 0-57 x 0-35 = 28-63, 0-57 x 0-36 = 29-51, 0-57 x 0-37 = 30-39, 0-57 x 0-38 = 31-27, 0-57 x 0-39 = 32-15, 0-57 x 0-40 = 33-3, 0-57 x 0-41 = 33-60, 0-57 x 0-42 = 34-48, 0-57 x 0-43 = 35-36, 0-57 x 0-44 = 36-24, 0-57 x 0-45 = 37-12, 0-57 x 0-46 = 38-0, 0-57 x 0-47 = 38-57, 0-57 x 0-48 = 39-45, 0-57 x 0-49 = 40-33, 0-57 x 0-50 = 41-21, 0-57 x 0-51 = 42-9, 0-57 x 0-52 = 42-66, 0-57 x 0-53 = 43-54, 0-57 x 0-54 = 44-42, 0-57 x 0-55 = 45-30, 0-57 x 0-56 = 46-18, 0-57 x 0-57 = 47-6, 0-57 x 0-58 = 47-63, 0-57 x 0-59 = 48-51, 0-57 x 0-60 = 49-39, 0-57 x 0-61 = 50-27, 0-57 x 0-62 = 51-15, 0-57 x 0-63 = 52-3, 0-57 x 0-64 = 52-60, 0-57 x 0-65 = 53-48, 0-57 x 0-66 = 54-36, 0-57 x 0-67 = 55-24, 0-57 x 0-68 = 56-12, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-47, 0-58 x 0-3 = 2-36, 0-58 x 0-4 = 3-25, 0-58 x 0-5 = 4-14, 0-58 x 0-6 = 5-3, 0-58 x 0-7 = 5-61, 0-58 x 0-8 = 6-50, 0-58 x 0-9 = 7-39, 0-58 x 0-10 = 8-28, 0-58 x 0-11 = 9-17, 0-58 x 0-12 = 10-6, 0-58 x 0-13 = 10-64, 0-58 x 0-14 = 11-53, 0-58 x 0-15 = 12-42, 0-58 x 0-16 = 13-31, 0-58 x 0-17 = 14-20, 0-58 x 0-18 = 15-9, 0-58 x 0-19 = 15-67, 0-58 x 0-20 = 16-56, 0-58 x 0-21 = 17-45, 0-58 x 0-22 = 18-34, 0-58 x 0-23 = 19-23, 0-58 x 0-24 = 20-12, 0-58 x 0-25 = 21-1, 0-58 x 0-26 = 21-59, 0-58 x 0-27 = 22-48, 0-58 x 0-28 = 23-37, 0-58 x 0-29 = 24-26, 0-58 x 0-30 = 25-15, 0-58 x 0-31 = 26-4, 0-58 x 0-32 = 26-62, 0-58 x 0-33 = 27-51, 0-58 x 0-34 = 28-40, 0-58 x 0-35 = 29-29, 0-58 x 0-36 = 30-18, 0-58 x 0-37 = 31-7, 0-58 x 0-38 = 31-65, 0-58 x 0-39 = 32-54, 0-58 x 0-40 = 33-43, 0-58 x 0-41 = 34-32, 0-58 x 0-42 = 35-21, 0-58 x 0-43 = 36-10, 0-58 x 0-44 = 36-68, 0-58 x 0-45 = 37-57, 0-58 x 0-46 = 38-46, 0-58 x 0-47 = 39-35, 0-58 x 0-48 = 40-24, 0-58 x 0-49 = 41-13, 0-58 x 0-50 = 42-2, 0-58 x 0-51 = 42-60, 0-58 x 0-52 = 43-49, 0-58 x 0-53 = 44-38, 0-58 x 0-54 = 45-27, 0-58 x 0-55 = 46-16, 0-58 x 0-56 = 47-5, 0-58 x 0-57 = 47-63, 0-58 x 0-58 = 48-52, 0-58 x 0-59 = 49-41, 0-58 x 0-60 = 50-30, 0-58 x 0-61 = 51-19, 0-58 x 0-62 = 52-8, 0-58 x 0-63 = 52-66, 0-58 x 0-64 = 53-55, 0-58 x 0-65 = 54-44, 0-58 x 0-66 = 55-33, 0-58 x 0-67 = 56-22, 0-58 x 0-68 = 57-11, 
