59 x 1 = 0-59, 59 x 2 = 1-28, 59 x 3 = 1-87, 59 x 4 = 2-56, 59 x 5 = 3-25, 59 x 6 = 3-84, 59 x 7 = 4-53, 59 x 8 = 5-22, 59 x 9 = 5-81, 59 x 10 = 6-50, 59 x 11 = 7-19, 59 x 12 = 7-78, 59 x 13 = 8-47, 59 x 14 = 9-16, 59 x 15 = 9-75, 59 x 16 = 10-44, 59 x 17 = 11-13, 59 x 18 = 11-72, 59 x 19 = 12-41, 59 x 20 = 13-10, 59 x 21 = 13-69, 59 x 22 = 14-38, 59 x 23 = 15-7, 59 x 24 = 15-66, 59 x 25 = 16-35, 59 x 26 = 17-4, 59 x 27 = 17-63, 59 x 28 = 18-32, 59 x 29 = 19-1, 59 x 30 = 19-60, 59 x 31 = 20-29, 59 x 32 = 20-88, 59 x 33 = 21-57, 59 x 34 = 22-26, 59 x 35 = 22-85, 59 x 36 = 23-54, 59 x 37 = 24-23, 59 x 38 = 24-82, 59 x 39 = 25-51, 59 x 40 = 26-20, 59 x 41 = 26-79, 59 x 42 = 27-48, 59 x 43 = 28-17, 59 x 44 = 28-76, 59 x 45 = 29-45, 59 x 46 = 30-14, 59 x 47 = 30-73, 59 x 48 = 31-42, 59 x 49 = 32-11, 59 x 50 = 32-70, 59 x 51 = 33-39, 59 x 52 = 34-8, 59 x 53 = 34-67, 59 x 54 = 35-36, 59 x 55 = 36-5, 59 x 56 = 36-64, 59 x 57 = 37-33, 59 x 58 = 38-2, 59 x 59 = 38-61, 59 x 60 = 39-30, 59 x 61 = 39-89, 59 x 62 = 40-58, 59 x 63 = 41-27, 59 x 64 = 41-86, 59 x 65 = 42-55, 59 x 66 = 43-24, 59 x 67 = 43-83, 59 x 68 = 44-52, 59 x 69 = 45-21, 59 x 70 = 45-80, 59 x 71 = 46-49, 59 x 72 = 47-18, 59 x 73 = 47-77, 59 x 74 = 48-46, 59 x 75 = 49-15, 59 x 76 = 49-74, 59 x 77 = 50-43, 59 x 78 = 51-12, 59 x 79 = 51-71, 59 x 80 = 52-40, 59 x 81 = 53-9, 59 x 82 = 53-68, 59 x 83 = 54-37, 59 x 84 = 55-6, 59 x 85 = 55-65, 59 x 86 = 56-34, 59 x 87 = 57-3, 59 x 88 = 57-62, 59 x 89 = 58-31, 
60 x 1 = 0-60, 60 x 2 = 1-30, 60 x 3 = 2-0, 60 x 4 = 2-60, 60 x 5 = 3-30, 60 x 6 = 4-0, 60 x 7 = 4-60, 60 x 8 = 5-30, 60 x 9 = 6-0, 60 x 10 = 6-60, 60 x 11 = 7-30, 60 x 12 = 8-0, 60 x 13 = 8-60, 60 x 14 = 9-30, 60 x 15 = 10-0, 60 x 16 = 10-60, 60 x 17 = 11-30, 60 x 18 = 12-0, 60 x 19 = 12-60, 60 x 20 = 13-30, 60 x 21 = 14-0, 60 x 22 = 14-60, 60 x 23 = 15-30, 60 x 24 = 16-0, 60 x 25 = 16-60, 60 x 26 = 17-30, 60 x 27 = 18-0, 60 x 28 = 18-60, 60 x 29 = 19-30, 60 x 30 = 20-0, 60 x 31 = 20-60, 60 x 32 = 21-30, 60 x 33 = 22-0, 60 x 34 = 22-60, 60 x 35 = 23-30, 60 x 36 = 24-0, 60 x 37 = 24-60, 60 x 38 = 25-30, 60 x 39 = 26-0, 60 x 40 = 26-60, 60 x 41 = 27-30, 60 x 42 = 28-0, 60 x 43 = 28-60, 60 x 44 = 29-30, 60 x 45 = 30-0, 60 x 46 = 30-60, 60 x 47 = 31-30, 60 x 48 = 32-0, 60 x 49 = 32-60, 60 x 50 = 33-30, 60 x 51 = 34-0, 60 x 52 = 34-60, 60 x 53 = 35-30, 60 x 54 = 36-0, 60 x 55 = 36-60, 60 x 56 = 37-30, 60 x 57 = 38-0, 60 x 58 = 38-60, 60 x 59 = 39-30, 60 x 60 = 40-0, 60 x 61 = 40-60, 60 x 62 = 41-30, 60 x 63 = 42-0, 60 x 64 = 42-60, 60 x 65 = 43-30, 60 x 66 = 44-0, 60 x 67 = 44-60, 60 x 68 = 45-30, 60 x 69 = 46-0, 60 x 70 = 46-60, 60 x 71 = 47-30, 60 x 72 = 48-0, 60 x 73 = 48-60, 60 x 74 = 49-30, 60 x 75 = 50-0, 60 x 76 = 50-60, 60 x 77 = 51-30, 60 x 78 = 52-0, 60 x 79 = 52-60, 60 x 80 = 53-30, 60 x 81 = 54-0, 60 x 82 = 54-60, 60 x 83 = 55-30, 60 x 84 = 56-0, 60 x 85 = 56-60, 60 x 86 = 57-30, 60 x 87 = 58-0, 60 x 88 = 58-60, 60 x 89 = 59-30, 
61 x 1 = 0-61, 61 x 2 = 1-32, 61 x 3 = 2-3, 61 x 4 = 2-64, 61 x 5 = 3-35, 61 x 6 = 4-6, 61 x 7 = 4-67, 61 x 8 = 5-38, 61 x 9 = 6-9, 61 x 10 = 6-70, 61 x 11 = 7-41, 61 x 12 = 8-12, 61 x 13 = 8-73, 61 x 14 = 9-44, 61 x 15 = 10-15, 61 x 16 = 10-76, 61 x 17 = 11-47, 61 x 18 = 12-18, 61 x 19 = 12-79, 61 x 20 = 13-50, 61 x 21 = 14-21, 61 x 22 = 14-82, 61 x 23 = 15-53, 61 x 24 = 16-24, 61 x 25 = 16-85, 61 x 26 = 17-56, 61 x 27 = 18-27, 61 x 28 = 18-88, 61 x 29 = 19-59, 61 x 30 = 20-30, 61 x 31 = 21-1, 61 x 32 = 21-62, 61 x 33 = 22-33, 61 x 34 = 23-4, 61 x 35 = 23-65, 61 x 36 = 24-36, 61 x 37 = 25-7, 61 x 38 = 25-68, 61 x 39 = 26-39, 61 x 40 = 27-10, 61 x 41 = 27-71, 61 x 42 = 28-42, 61 x 43 = 29-13, 61 x 44 = 29-74, 61 x 45 = 30-45, 61 x 46 = 31-16, 61 x 47 = 31-77, 61 x 48 = 32-48, 61 x 49 = 33-19, 61 x 50 = 33-80, 61 x 51 = 34-51, 61 x 52 = 35-22, 61 x 53 = 35-83, 61 x 54 = 36-54, 61 x 55 = 37-25, 61 x 56 = 37-86, 61 x 57 = 38-57, 61 x 58 = 39-28, 61 x 59 = 39-89, 61 x 60 = 40-60, 61 x 61 = 41-31, 61 x 62 = 42-2, 61 x 63 = 42-63, 61 x 64 = 43-34, 61 x 65 = 44-5, 61 x 66 = 44-66, 61 x 67 = 45-37, 61 x 68 = 46-8, 61 x 69 = 46-69, 61 x 70 = 47-40, 61 x 71 = 48-11, 61 x 72 = 48-72, 61 x 73 = 49-43, 61 x 74 = 50-14, 61 x 75 = 50-75, 61 x 76 = 51-46, 61 x 77 = 52-17, 61 x 78 = 52-78, 61 x 79 = 53-49, 61 x 80 = 54-20, 61 x 81 = 54-81, 61 x 82 = 55-52, 61 x 83 = 56-23, 61 x 84 = 56-84, 61 x 85 = 57-55, 61 x 86 = 58-26, 61 x 87 = 58-87, 61 x 88 = 59-58, 61 x 89 = 60-29, 
62 x 1 = 0-62, 62 x 2 = 1-34, 62 x 3 = 2-6, 62 x 4 = 2-68, 62 x 5 = 3-40, 62 x 6 = 4-12, 62 x 7 = 4-74, 62 x 8 = 5-46, 62 x 9 = 6-18, 62 x 10 = 6-80, 62 x 11 = 7-52, 62 x 12 = 8-24, 62 x 13 = 8-86, 62 x 14 = 9-58, 62 x 15 = 10-30, 62 x 16 = 11-2, 62 x 17 = 11-64, 62 x 18 = 12-36, 62 x 19 = 13-8, 62 x 20 = 13-70, 62 x 21 = 14-42, 62 x 22 = 15-14, 62 x 23 = 15-76, 62 x 24 = 16-48, 62 x 25 = 17-20, 62 x 26 = 17-82, 62 x 27 = 18-54, 62 x 28 = 19-26, 62 x 29 = 19-88, 62 x 30 = 20-60, 62 x 31 = 21-32, 62 x 32 = 22-4, 62 x 33 = 22-66, 62 x 34 = 23-38, 62 x 35 = 24-10, 62 x 36 = 24-72, 62 x 37 = 25-44, 62 x 38 = 26-16, 62 x 39 = 26-78, 62 x 40 = 27-50, 62 x 41 = 28-22, 62 x 42 = 28-84, 62 x 43 = 29-56, 62 x 44 = 30-28, 62 x 45 = 31-0, 62 x 46 = 31-62, 62 x 47 = 32-34, 62 x 48 = 33-6, 62 x 49 = 33-68, 62 x 50 = 34-40, 62 x 51 = 35-12, 62 x 52 = 35-74, 62 x 53 = 36-46, 62 x 54 = 37-18, 62 x 55 = 37-80, 62 x 56 = 38-52, 62 x 57 = 39-24, 62 x 58 = 39-86, 62 x 59 = 40-58, 62 x 60 = 41-30, 62 x 61 = 42-2, 62 x 62 = 42-64, 62 x 63 = 43-36, 62 x 64 = 44-8, 62 x 65 = 44-70, 62 x 66 = 45-42, 62 x 67 = 46-14, 62 x 68 = 46-76, 62 x 69 = 47-48, 62 x 70 = 48-20, 62 x 71 = 48-82, 62 x 72 = 49-54, 62 x 73 = 50-26, 62 x 74 = 50-88, 62 x 75 = 51-60, 62 x 76 = 52-32, 62 x 77 = 53-4, 62 x 78 = 53-66, 62 x 79 = 54-38, 62 x 80 = 55-10, 62 x 81 = 55-72, 62 x 82 = 56-44, 62 x 83 = 57-16, 62 x 84 = 57-78, 62 x 85 = 58-50, 62 x 86 = 59-22, 62 x 87 = 59-84, 62 x 88 = 60-56, 62 x 89 = 61-28, 
63 x 1 = 0-63, 63 x 2 = 1-36, 63 x 3 = 2-9, 63 x 4 = 2-72, 63 x 5 = 3-45, 63 x 6 = 4-18, 63 x 7 = 4-81, 63 x 8 = 5-54, 63 x 9 = 6-27, 63 x 10 = 7-0, 63 x 11 = 7-63, 63 x 12 = 8-36, 63 x 13 = 9-9, 63 x 14 = 9-72, 63 x 15 = 10-45, 63 x 16 = 11-18, 63 x 17 = 11-81, 63 x 18 = 12-54, 63 x 19 = 13-27, 63 x 20 = 14-0, 63 x 21 = 14-63, 63 x 22 = 15-36, 63 x 23 = 16-9, 63 x 24 = 16-72, 63 x 25 = 17-45, 63 x 26 = 18-18, 63 x 27 = 18-81, 63 x 28 = 19-54, 63 x 29 = 20-27, 63 x 30 = 21-0, 63 x 31 = 21-63, 63 x 32 = 22-36, 63 x 33 = 23-9, 63 x 34 = 23-72, 63 x 35 = 24-45, 63 x 36 = 25-18, 63 x 37 = 25-81, 63 x 38 = 26-54, 63 x 39 = 27-27, 63 x 40 = 28-0, 63 x 41 = 28-63, 63 x 42 = 29-36, 63 x 43 = 30-9, 63 x 44 = 30-72, 63 x 45 = 31-45, 63 x 46 = 32-18, 63 x 47 = 32-81, 63 x 48 = 33-54, 63 x 49 = 34-27, 63 x 50 = 35-0, 63 x 51 = 35-63, 63 x 52 = 36-36, 63 x 53 = 37-9, 63 x 54 = 37-72, 63 x 55 = 38-45, 63 x 56 = 39-18, 63 x 57 = 39-81, 63 x 58 = 40-54, 63 x 59 = 41-27, 63 x 60 = 42-0, 63 x 61 = 42-63, 63 x 62 = 43-36, 63 x 63 = 44-9, 63 x 64 = 44-72, 63 x 65 = 45-45, 63 x 66 = 46-18, 63 x 67 = 46-81, 63 x 68 = 47-54, 63 x 69 = 48-27, 63 x 70 = 49-0, 63 x 71 = 49-63, 63 x 72 = 50-36, 63 x 73 = 51-9, 63 x 74 = 51-72, 63 x 75 = 52-45, 63 x 76 = 53-18, 63 x 77 = 53-81, 63 x 78 = 54-54, 63 x 79 = 55-27, 63 x 80 = 56-0, 63 x 81 = 56-63, 63 x 82 = 57-36, 63 x 83 = 58-9, 63 x 84 = 58-72, 63 x 85 = 59-45, 63 x 86 = 60-18, 63 x 87 = 60-81, 63 x 88 = 61-54, 63 x 89 = 62-27, 
64 x 1 = 0-64, 64 x 2 = 1-38, 64 x 3 = 2-12, 64 x 4 = 2-76, 64 x 5 = 3-50, 64 x 6 = 4-24, 64 x 7 = 4-88, 64 x 8 = 5-62, 64 x 9 = 6-36, 64 x 10 = 7-10, 64 x 11 = 7-74, 64 x 12 = 8-48, 64 x 13 = 9-22, 64 x 14 = 9-86, 64 x 15 = 10-60, 64 x 16 = 11-34, 64 x 17 = 12-8, 64 x 18 = 12-72, 64 x 19 = 13-46, 64 x 20 = 14-20, 64 x 21 = 14-84, 64 x 22 = 15-58, 64 x 23 = 16-32, 64 x 24 = 17-6, 64 x 25 = 17-70, 64 x 26 = 18-44, 64 x 27 = 19-18, 64 x 28 = 19-82, 64 x 29 = 20-56, 64 x 30 = 21-30, 64 x 31 = 22-4, 64 x 32 = 22-68, 64 x 33 = 23-42, 64 x 34 = 24-16, 64 x 35 = 24-80, 64 x 36 = 25-54, 64 x 37 = 26-28, 64 x 38 = 27-2, 64 x 39 = 27-66, 64 x 40 = 28-40, 64 x 41 = 29-14, 64 x 42 = 29-78, 64 x 43 = 30-52, 64 x 44 = 31-26, 64 x 45 = 32-0, 64 x 46 = 32-64, 64 x 47 = 33-38, 64 x 48 = 34-12, 64 x 49 = 34-76, 64 x 50 = 35-50, 64 x 51 = 36-24, 64 x 52 = 36-88, 64 x 53 = 37-62, 64 x 54 = 38-36, 64 x 55 = 39-10, 64 x 56 = 39-74, 64 x 57 = 40-48, 64 x 58 = 41-22, 64 x 59 = 41-86, 64 x 60 = 42-60, 64 x 61 = 43-34, 64 x 62 = 44-8, 64 x 63 = 44-72, 64 x 64 = 45-46, 64 x 65 = 46-20, 64 x 66 = 46-84, 64 x 67 = 47-58, 64 x 68 = 48-32, 64 x 69 = 49-6, 64 x 70 = 49-70, 64 x 71 = 50-44, 64 x 72 = 51-18, 64 x 73 = 51-82, 64 x 74 = 52-56, 64 x 75 = 53-30, 64 x 76 = 54-4, 64 x 77 = 54-68, 64 x 78 = 55-42, 64 x 79 = 56-16, 64 x 80 = 56-80, 64 x 81 = 57-54, 64 x 82 = 58-28, 64 x 83 = 59-2, 64 x 84 = 59-66, 64 x 85 = 60-40, 64 x 86 = 61-14, 64 x 87 = 61-78, 64 x 88 = 62-52, 64 x 89 = 63-26, 
65 x 1 = 0-65, 65 x 2 = 1-40, 65 x 3 = 2-15, 65 x 4 = 2-80, 65 x 5 = 3-55, 65 x 6 = 4-30, 65 x 7 = 5-5, 65 x 8 = 5-70, 65 x 9 = 6-45, 65 x 10 = 7-20, 65 x 11 = 7-85, 65 x 12 = 8-60, 65 x 13 = 9-35, 65 x 14 = 10-10, 65 x 15 = 10-75, 65 x 16 = 11-50, 65 x 17 = 12-25, 65 x 18 = 13-0, 65 x 19 = 13-65, 65 x 20 = 14-40, 65 x 21 = 15-15, 65 x 22 = 15-80, 65 x 23 = 16-55, 65 x 24 = 17-30, 65 x 25 = 18-5, 65 x 26 = 18-70, 65 x 27 = 19-45, 65 x 28 = 20-20, 65 x 29 = 20-85, 65 x 30 = 21-60, 65 x 31 = 22-35, 65 x 32 = 23-10, 65 x 33 = 23-75, 65 x 34 = 24-50, 65 x 35 = 25-25, 65 x 36 = 26-0, 65 x 37 = 26-65, 65 x 38 = 27-40, 65 x 39 = 28-15, 65 x 40 = 28-80, 65 x 41 = 29-55, 65 x 42 = 30-30, 65 x 43 = 31-5, 65 x 44 = 31-70, 65 x 45 = 32-45, 65 x 46 = 33-20, 65 x 47 = 33-85, 65 x 48 = 34-60, 65 x 49 = 35-35, 65 x 50 = 36-10, 65 x 51 = 36-75, 65 x 52 = 37-50, 65 x 53 = 38-25, 65 x 54 = 39-0, 65 x 55 = 39-65, 65 x 56 = 40-40, 65 x 57 = 41-15, 65 x 58 = 41-80, 65 x 59 = 42-55, 65 x 60 = 43-30, 65 x 61 = 44-5, 65 x 62 = 44-70, 65 x 63 = 45-45, 65 x 64 = 46-20, 65 x 65 = 46-85, 65 x 66 = 47-60, 65 x 67 = 48-35, 65 x 68 = 49-10, 65 x 69 = 49-75, 65 x 70 = 50-50, 65 x 71 = 51-25, 65 x 72 = 52-0, 65 x 73 = 52-65, 65 x 74 = 53-40, 65 x 75 = 54-15, 65 x 76 = 54-80, 65 x 77 = 55-55, 65 x 78 = 56-30, 65 x 79 = 57-5, 65 x 80 = 57-70, 65 x 81 = 58-45, 65 x 82 = 59-20, 65 x 83 = 59-85, 65 x 84 = 60-60, 65 x 85 = 61-35, 65 x 86 = 62-10, 65 x 87 = 62-75, 65 x 88 = 63-50, 65 x 89 = 64-25, 
66 x 1 = 0-66, 66 x 2 = 1-42, 66 x 3 = 2-18, 66 x 4 = 2-84, 66 x 5 = 3-60, 66 x 6 = 4-36, 66 x 7 = 5-12, 66 x 8 = 5-78, 66 x 9 = 6-54, 66 x 10 = 7-30, 66 x 11 = 8-6, 66 x 12 = 8-72, 66 x 13 = 9-48, 66 x 14 = 10-24, 66 x 15 = 11-0, 66 x 16 = 11-66, 66 x 17 = 12-42, 66 x 18 = 13-18, 66 x 19 = 13-84, 66 x 20 = 14-60, 66 x 21 = 15-36, 66 x 22 = 16-12, 66 x 23 = 16-78, 66 x 24 = 17-54, 66 x 25 = 18-30, 66 x 26 = 19-6, 66 x 27 = 19-72, 66 x 28 = 20-48, 66 x 29 = 21-24, 66 x 30 = 22-0, 66 x 31 = 22-66, 66 x 32 = 23-42, 66 x 33 = 24-18, 66 x 34 = 24-84, 66 x 35 = 25-60, 66 x 36 = 26-36, 66 x 37 = 27-12, 66 x 38 = 27-78, 66 x 39 = 28-54, 66 x 40 = 29-30, 66 x 41 = 30-6, 66 x 42 = 30-72, 66 x 43 = 31-48, 66 x 44 = 32-24, 66 x 45 = 33-0, 66 x 46 = 33-66, 66 x 47 = 34-42, 66 x 48 = 35-18, 66 x 49 = 35-84, 66 x 50 = 36-60, 66 x 51 = 37-36, 66 x 52 = 38-12, 66 x 53 = 38-78, 66 x 54 = 39-54, 66 x 55 = 40-30, 66 x 56 = 41-6, 66 x 57 = 41-72, 66 x 58 = 42-48, 66 x 59 = 43-24, 66 x 60 = 44-0, 66 x 61 = 44-66, 66 x 62 = 45-42, 66 x 63 = 46-18, 66 x 64 = 46-84, 66 x 65 = 47-60, 66 x 66 = 48-36, 66 x 67 = 49-12, 66 x 68 = 49-78, 66 x 69 = 50-54, 66 x 70 = 51-30, 66 x 71 = 52-6, 66 x 72 = 52-72, 66 x 73 = 53-48, 66 x 74 = 54-24, 66 x 75 = 55-0, 66 x 76 = 55-66, 66 x 77 = 56-42, 66 x 78 = 57-18, 66 x 79 = 57-84, 66 x 80 = 58-60, 66 x 81 = 59-36, 66 x 82 = 60-12, 66 x 83 = 60-78, 66 x 84 = 61-54, 66 x 85 = 62-30, 66 x 86 = 63-6, 66 x 87 = 63-72, 66 x 88 = 64-48, 66 x 89 = 65-24, 
67 x 1 = 0-67, 67 x 2 = 1-44, 67 x 3 = 2-21, 67 x 4 = 2-88, 67 x 5 = 3-65, 67 x 6 = 4-42, 67 x 7 = 5-19, 67 x 8 = 5-86, 67 x 9 = 6-63, 67 x 10 = 7-40, 67 x 11 = 8-17, 67 x 12 = 8-84, 67 x 13 = 9-61, 67 x 14 = 10-38, 67 x 15 = 11-15, 67 x 16 = 11-82, 67 x 17 = 12-59, 67 x 18 = 13-36, 67 x 19 = 14-13, 67 x 20 = 14-80, 67 x 21 = 15-57, 67 x 22 = 16-34, 67 x 23 = 17-11, 67 x 24 = 17-78, 67 x 25 = 18-55, 67 x 26 = 19-32, 67 x 27 = 20-9, 67 x 28 = 20-76, 67 x 29 = 21-53, 67 x 30 = 22-30, 67 x 31 = 23-7, 67 x 32 = 23-74, 67 x 33 = 24-51, 67 x 34 = 25-28, 67 x 35 = 26-5, 67 x 36 = 26-72, 67 x 37 = 27-49, 67 x 38 = 28-26, 67 x 39 = 29-3, 67 x 40 = 29-70, 67 x 41 = 30-47, 67 x 42 = 31-24, 67 x 43 = 32-1, 67 x 44 = 32-68, 67 x 45 = 33-45, 67 x 46 = 34-22, 67 x 47 = 34-89, 67 x 48 = 35-66, 67 x 49 = 36-43, 67 x 50 = 37-20, 67 x 51 = 37-87, 67 x 52 = 38-64, 67 x 53 = 39-41, 67 x 54 = 40-18, 67 x 55 = 40-85, 67 x 56 = 41-62, 67 x 57 = 42-39, 67 x 58 = 43-16, 67 x 59 = 43-83, 67 x 60 = 44-60, 67 x 61 = 45-37, 67 x 62 = 46-14, 67 x 63 = 46-81, 67 x 64 = 47-58, 67 x 65 = 48-35, 67 x 66 = 49-12, 67 x 67 = 49-79, 67 x 68 = 50-56, 67 x 69 = 51-33, 67 x 70 = 52-10, 67 x 71 = 52-77, 67 x 72 = 53-54, 67 x 73 = 54-31, 67 x 74 = 55-8, 67 x 75 = 55-75, 67 x 76 = 56-52, 67 x 77 = 57-29, 67 x 78 = 58-6, 67 x 79 = 58-73, 67 x 80 = 59-50, 67 x 81 = 60-27, 67 x 82 = 61-4, 67 x 83 = 61-71, 67 x 84 = 62-48, 67 x 85 = 63-25, 67 x 86 = 64-2, 67 x 87 = 64-69, 67 x 88 = 65-46, 67 x 89 = 66-23, 
68 x 1 = 0-68, 68 x 2 = 1-46, 68 x 3 = 2-24, 68 x 4 = 3-2, 68 x 5 = 3-70, 68 x 6 = 4-48, 68 x 7 = 5-26, 68 x 8 = 6-4, 68 x 9 = 6-72, 68 x 10 = 7-50, 68 x 11 = 8-28, 68 x 12 = 9-6, 68 x 13 = 9-74, 68 x 14 = 10-52, 68 x 15 = 11-30, 68 x 16 = 12-8, 68 x 17 = 12-76, 68 x 18 = 13-54, 68 x 19 = 14-32, 68 x 20 = 15-10, 68 x 21 = 15-78, 68 x 22 = 16-56, 68 x 23 = 17-34, 68 x 24 = 18-12, 68 x 25 = 18-80, 68 x 26 = 19-58, 68 x 27 = 20-36, 68 x 28 = 21-14, 68 x 29 = 21-82, 68 x 30 = 22-60, 68 x 31 = 23-38, 68 x 32 = 24-16, 68 x 33 = 24-84, 68 x 34 = 25-62, 68 x 35 = 26-40, 68 x 36 = 27-18, 68 x 37 = 27-86, 68 x 38 = 28-64, 68 x 39 = 29-42, 68 x 40 = 30-20, 68 x 41 = 30-88, 68 x 42 = 31-66, 68 x 43 = 32-44, 68 x 44 = 33-22, 68 x 45 = 34-0, 68 x 46 = 34-68, 68 x 47 = 35-46, 68 x 48 = 36-24, 68 x 49 = 37-2, 68 x 50 = 37-70, 68 x 51 = 38-48, 68 x 52 = 39-26, 68 x 53 = 40-4, 68 x 54 = 40-72, 68 x 55 = 41-50, 68 x 56 = 42-28, 68 x 57 = 43-6, 68 x 58 = 43-74, 68 x 59 = 44-52, 68 x 60 = 45-30, 68 x 61 = 46-8, 68 x 62 = 46-76, 68 x 63 = 47-54, 68 x 64 = 48-32, 68 x 65 = 49-10, 68 x 66 = 49-78, 68 x 67 = 50-56, 68 x 68 = 51-34, 68 x 69 = 52-12, 68 x 70 = 52-80, 68 x 71 = 53-58, 68 x 72 = 54-36, 68 x 73 = 55-14, 68 x 74 = 55-82, 68 x 75 = 56-60, 68 x 76 = 57-38, 68 x 77 = 58-16, 68 x 78 = 58-84, 68 x 79 = 59-62, 68 x 80 = 60-40, 68 x 81 = 61-18, 68 x 82 = 61-86, 68 x 83 = 62-64, 68 x 84 = 63-42, 68 x 85 = 64-20, 68 x 86 = 64-88, 68 x 87 = 65-66, 68 x 88 = 66-44, 68 x 89 = 67-22, 
69 x 1 = 0-69, 69 x 2 = 1-48, 69 x 3 = 2-27, 69 x 4 = 3-6, 69 x 5 = 3-75, 69 x 6 = 4-54, 69 x 7 = 5-33, 69 x 8 = 6-12, 69 x 9 = 6-81, 69 x 10 = 7-60, 69 x 11 = 8-39, 69 x 12 = 9-18, 69 x 13 = 9-87, 69 x 14 = 10-66, 69 x 15 = 11-45, 69 x 16 = 12-24, 69 x 17 = 13-3, 69 x 18 = 13-72, 69 x 19 = 14-51, 69 x 20 = 15-30, 69 x 21 = 16-9, 69 x 22 = 16-78, 69 x 23 = 17-57, 69 x 24 = 18-36, 69 x 25 = 19-15, 69 x 26 = 19-84, 69 x 27 = 20-63, 69 x 28 = 21-42, 69 x 29 = 22-21, 69 x 30 = 23-0, 69 x 31 = 23-69, 69 x 32 = 24-48, 69 x 33 = 25-27, 69 x 34 = 26-6, 69 x 35 = 26-75, 69 x 36 = 27-54, 69 x 37 = 28-33, 69 x 38 = 29-12, 69 x 39 = 29-81, 69 x 40 = 30-60, 69 x 41 = 31-39, 69 x 42 = 32-18, 69 x 43 = 32-87, 69 x 44 = 33-66, 69 x 45 = 34-45, 69 x 46 = 35-24, 69 x 47 = 36-3, 69 x 48 = 36-72, 69 x 49 = 37-51, 69 x 50 = 38-30, 69 x 51 = 39-9, 69 x 52 = 39-78, 69 x 53 = 40-57, 69 x 54 = 41-36, 69 x 55 = 42-15, 69 x 56 = 42-84, 69 x 57 = 43-63, 69 x 58 = 44-42, 69 x 59 = 45-21, 69 x 60 = 46-0, 69 x 61 = 46-69, 69 x 62 = 47-48, 69 x 63 = 48-27, 69 x 64 = 49-6, 69 x 65 = 49-75, 69 x 66 = 50-54, 69 x 67 = 51-33, 69 x 68 = 52-12, 69 x 69 = 52-81, 69 x 70 = 53-60, 69 x 71 = 54-39, 69 x 72 = 55-18, 69 x 73 = 55-87, 69 x 74 = 56-66, 69 x 75 = 57-45, 69 x 76 = 58-24, 69 x 77 = 59-3, 69 x 78 = 59-72, 69 x 79 = 60-51, 69 x 80 = 61-30, 69 x 81 = 62-9, 69 x 82 = 62-78, 69 x 83 = 63-57, 69 x 84 = 64-36, 69 x 85 = 65-15, 69 x 86 = 65-84, 69 x 87 = 66-63, 69 x 88 = 67-42, 69 x 89 = 68-21, 
70 x 1 = 0-70, 70 x 2 = 1-50, 70 x 3 = 2-30, 70 x 4 = 3-10, 70 x 5 = 3-80, 70 x 6 = 4-60, 70 x 7 = 5-40, 70 x 8 = 6-20, 70 x 9 = 7-0, 70 x 10 = 7-70, 70 x 11 = 8-50, 70 x 12 = 9-30, 70 x 13 = 10-10, 70 x 14 = 10-80, 70 x 15 = 11-60, 70 x 16 = 12-40, 70 x 17 = 13-20, 70 x 18 = 14-0, 70 x 19 = 14-70, 70 x 20 = 15-50, 70 x 21 = 16-30, 70 x 22 = 17-10, 70 x 23 = 17-80, 70 x 24 = 18-60, 70 x 25 = 19-40, 70 x 26 = 20-20, 70 x 27 = 21-0, 70 x 28 = 21-70, 70 x 29 = 22-50, 70 x 30 = 23-30, 70 x 31 = 24-10, 70 x 32 = 24-80, 70 x 33 = 25-60, 70 x 34 = 26-40, 70 x 35 = 27-20, 70 x 36 = 28-0, 70 x 37 = 28-70, 70 x 38 = 29-50, 70 x 39 = 30-30, 70 x 40 = 31-10, 70 x 41 = 31-80, 70 x 42 = 32-60, 70 x 43 = 33-40, 70 x 44 = 34-20, 70 x 45 = 35-0, 70 x 46 = 35-70, 70 x 47 = 36-50, 70 x 48 = 37-30, 70 x 49 = 38-10, 70 x 50 = 38-80, 70 x 51 = 39-60, 70 x 52 = 40-40, 70 x 53 = 41-20, 70 x 54 = 42-0, 70 x 55 = 42-70, 70 x 56 = 43-50, 70 x 57 = 44-30, 70 x 58 = 45-10, 70 x 59 = 45-80, 70 x 60 = 46-60, 70 x 61 = 47-40, 70 x 62 = 48-20, 70 x 63 = 49-0, 70 x 64 = 49-70, 70 x 65 = 50-50, 70 x 66 = 51-30, 70 x 67 = 52-10, 70 x 68 = 52-80, 70 x 69 = 53-60, 70 x 70 = 54-40, 70 x 71 = 55-20, 70 x 72 = 56-0, 70 x 73 = 56-70, 70 x 74 = 57-50, 70 x 75 = 58-30, 70 x 76 = 59-10, 70 x 77 = 59-80, 70 x 78 = 60-60, 70 x 79 = 61-40, 70 x 80 = 62-20, 70 x 81 = 63-0, 70 x 82 = 63-70, 70 x 83 = 64-50, 70 x 84 = 65-30, 70 x 85 = 66-10, 70 x 86 = 66-80, 70 x 87 = 67-60, 70 x 88 = 68-40, 70 x 89 = 69-20, 
