51 x 1 = 0-51, 51 x 2 = 1-2, 51 x 3 = 1-53, 51 x 4 = 2-4, 51 x 5 = 2-55, 51 x 6 = 3-6, 51 x 7 = 3-57, 51 x 8 = 4-8, 51 x 9 = 4-59, 51 x 10 = 5-10, 51 x 11 = 5-61, 51 x 12 = 6-12, 51 x 13 = 6-63, 51 x 14 = 7-14, 51 x 15 = 7-65, 51 x 16 = 8-16, 51 x 17 = 8-67, 51 x 18 = 9-18, 51 x 19 = 9-69, 51 x 20 = 10-20, 51 x 21 = 10-71, 51 x 22 = 11-22, 51 x 23 = 11-73, 51 x 24 = 12-24, 51 x 25 = 12-75, 51 x 26 = 13-26, 51 x 27 = 13-77, 51 x 28 = 14-28, 51 x 29 = 14-79, 51 x 30 = 15-30, 51 x 31 = 15-81, 51 x 32 = 16-32, 51 x 33 = 16-83, 51 x 34 = 17-34, 51 x 35 = 17-85, 51 x 36 = 18-36, 51 x 37 = 18-87, 51 x 38 = 19-38, 51 x 39 = 19-89, 51 x 40 = 20-40, 51 x 41 = 20-91, 51 x 42 = 21-42, 51 x 43 = 21-93, 51 x 44 = 22-44, 51 x 45 = 22-95, 51 x 46 = 23-46, 51 x 47 = 23-97, 51 x 48 = 24-48, 51 x 49 = 24-99, 51 x 50 = 25-50, 51 x 51 = 26-1, 51 x 52 = 26-52, 51 x 53 = 27-3, 51 x 54 = 27-54, 51 x 55 = 28-5, 51 x 56 = 28-56, 51 x 57 = 29-7, 51 x 58 = 29-58, 51 x 59 = 30-9, 51 x 60 = 30-60, 51 x 61 = 31-11, 51 x 62 = 31-62, 51 x 63 = 32-13, 51 x 64 = 32-64, 51 x 65 = 33-15, 51 x 66 = 33-66, 51 x 67 = 34-17, 51 x 68 = 34-68, 51 x 69 = 35-19, 51 x 70 = 35-70, 51 x 71 = 36-21, 51 x 72 = 36-72, 51 x 73 = 37-23, 51 x 74 = 37-74, 51 x 75 = 38-25, 51 x 76 = 38-76, 51 x 77 = 39-27, 51 x 78 = 39-78, 51 x 79 = 40-29, 51 x 80 = 40-80, 51 x 81 = 41-31, 51 x 82 = 41-82, 51 x 83 = 42-33, 51 x 84 = 42-84, 51 x 85 = 43-35, 51 x 86 = 43-86, 51 x 87 = 44-37, 51 x 88 = 44-88, 51 x 89 = 45-39, 51 x 90 = 45-90, 51 x 91 = 46-41, 51 x 92 = 46-92, 51 x 93 = 47-43, 51 x 94 = 47-94, 51 x 95 = 48-45, 51 x 96 = 48-96, 51 x 97 = 49-47, 51 x 98 = 49-98, 51 x 99 = 50-49, 
52 x 1 = 0-52, 52 x 2 = 1-4, 52 x 3 = 1-56, 52 x 4 = 2-8, 52 x 5 = 2-60, 52 x 6 = 3-12, 52 x 7 = 3-64, 52 x 8 = 4-16, 52 x 9 = 4-68, 52 x 10 = 5-20, 52 x 11 = 5-72, 52 x 12 = 6-24, 52 x 13 = 6-76, 52 x 14 = 7-28, 52 x 15 = 7-80, 52 x 16 = 8-32, 52 x 17 = 8-84, 52 x 18 = 9-36, 52 x 19 = 9-88, 52 x 20 = 10-40, 52 x 21 = 10-92, 52 x 22 = 11-44, 52 x 23 = 11-96, 52 x 24 = 12-48, 52 x 25 = 13-0, 52 x 26 = 13-52, 52 x 27 = 14-4, 52 x 28 = 14-56, 52 x 29 = 15-8, 52 x 30 = 15-60, 52 x 31 = 16-12, 52 x 32 = 16-64, 52 x 33 = 17-16, 52 x 34 = 17-68, 52 x 35 = 18-20, 52 x 36 = 18-72, 52 x 37 = 19-24, 52 x 38 = 19-76, 52 x 39 = 20-28, 52 x 40 = 20-80, 52 x 41 = 21-32, 52 x 42 = 21-84, 52 x 43 = 22-36, 52 x 44 = 22-88, 52 x 45 = 23-40, 52 x 46 = 23-92, 52 x 47 = 24-44, 52 x 48 = 24-96, 52 x 49 = 25-48, 52 x 50 = 26-0, 52 x 51 = 26-52, 52 x 52 = 27-4, 52 x 53 = 27-56, 52 x 54 = 28-8, 52 x 55 = 28-60, 52 x 56 = 29-12, 52 x 57 = 29-64, 52 x 58 = 30-16, 52 x 59 = 30-68, 52 x 60 = 31-20, 52 x 61 = 31-72, 52 x 62 = 32-24, 52 x 63 = 32-76, 52 x 64 = 33-28, 52 x 65 = 33-80, 52 x 66 = 34-32, 52 x 67 = 34-84, 52 x 68 = 35-36, 52 x 69 = 35-88, 52 x 70 = 36-40, 52 x 71 = 36-92, 52 x 72 = 37-44, 52 x 73 = 37-96, 52 x 74 = 38-48, 52 x 75 = 39-0, 52 x 76 = 39-52, 52 x 77 = 40-4, 52 x 78 = 40-56, 52 x 79 = 41-8, 52 x 80 = 41-60, 52 x 81 = 42-12, 52 x 82 = 42-64, 52 x 83 = 43-16, 52 x 84 = 43-68, 52 x 85 = 44-20, 52 x 86 = 44-72, 52 x 87 = 45-24, 52 x 88 = 45-76, 52 x 89 = 46-28, 52 x 90 = 46-80, 52 x 91 = 47-32, 52 x 92 = 47-84, 52 x 93 = 48-36, 52 x 94 = 48-88, 52 x 95 = 49-40, 52 x 96 = 49-92, 52 x 97 = 50-44, 52 x 98 = 50-96, 52 x 99 = 51-48, 
53 x 1 = 0-53, 53 x 2 = 1-6, 53 x 3 = 1-59, 53 x 4 = 2-12, 53 x 5 = 2-65, 53 x 6 = 3-18, 53 x 7 = 3-71, 53 x 8 = 4-24, 53 x 9 = 4-77, 53 x 10 = 5-30, 53 x 11 = 5-83, 53 x 12 = 6-36, 53 x 13 = 6-89, 53 x 14 = 7-42, 53 x 15 = 7-95, 53 x 16 = 8-48, 53 x 17 = 9-1, 53 x 18 = 9-54, 53 x 19 = 10-7, 53 x 20 = 10-60, 53 x 21 = 11-13, 53 x 22 = 11-66, 53 x 23 = 12-19, 53 x 24 = 12-72, 53 x 25 = 13-25, 53 x 26 = 13-78, 53 x 27 = 14-31, 53 x 28 = 14-84, 53 x 29 = 15-37, 53 x 30 = 15-90, 53 x 31 = 16-43, 53 x 32 = 16-96, 53 x 33 = 17-49, 53 x 34 = 18-2, 53 x 35 = 18-55, 53 x 36 = 19-8, 53 x 37 = 19-61, 53 x 38 = 20-14, 53 x 39 = 20-67, 53 x 40 = 21-20, 53 x 41 = 21-73, 53 x 42 = 22-26, 53 x 43 = 22-79, 53 x 44 = 23-32, 53 x 45 = 23-85, 53 x 46 = 24-38, 53 x 47 = 24-91, 53 x 48 = 25-44, 53 x 49 = 25-97, 53 x 50 = 26-50, 53 x 51 = 27-3, 53 x 52 = 27-56, 53 x 53 = 28-9, 53 x 54 = 28-62, 53 x 55 = 29-15, 53 x 56 = 29-68, 53 x 57 = 30-21, 53 x 58 = 30-74, 53 x 59 = 31-27, 53 x 60 = 31-80, 53 x 61 = 32-33, 53 x 62 = 32-86, 53 x 63 = 33-39, 53 x 64 = 33-92, 53 x 65 = 34-45, 53 x 66 = 34-98, 53 x 67 = 35-51, 53 x 68 = 36-4, 53 x 69 = 36-57, 53 x 70 = 37-10, 53 x 71 = 37-63, 53 x 72 = 38-16, 53 x 73 = 38-69, 53 x 74 = 39-22, 53 x 75 = 39-75, 53 x 76 = 40-28, 53 x 77 = 40-81, 53 x 78 = 41-34, 53 x 79 = 41-87, 53 x 80 = 42-40, 53 x 81 = 42-93, 53 x 82 = 43-46, 53 x 83 = 43-99, 53 x 84 = 44-52, 53 x 85 = 45-5, 53 x 86 = 45-58, 53 x 87 = 46-11, 53 x 88 = 46-64, 53 x 89 = 47-17, 53 x 90 = 47-70, 53 x 91 = 48-23, 53 x 92 = 48-76, 53 x 93 = 49-29, 53 x 94 = 49-82, 53 x 95 = 50-35, 53 x 96 = 50-88, 53 x 97 = 51-41, 53 x 98 = 51-94, 53 x 99 = 52-47, 
54 x 1 = 0-54, 54 x 2 = 1-8, 54 x 3 = 1-62, 54 x 4 = 2-16, 54 x 5 = 2-70, 54 x 6 = 3-24, 54 x 7 = 3-78, 54 x 8 = 4-32, 54 x 9 = 4-86, 54 x 10 = 5-40, 54 x 11 = 5-94, 54 x 12 = 6-48, 54 x 13 = 7-2, 54 x 14 = 7-56, 54 x 15 = 8-10, 54 x 16 = 8-64, 54 x 17 = 9-18, 54 x 18 = 9-72, 54 x 19 = 10-26, 54 x 20 = 10-80, 54 x 21 = 11-34, 54 x 22 = 11-88, 54 x 23 = 12-42, 54 x 24 = 12-96, 54 x 25 = 13-50, 54 x 26 = 14-4, 54 x 27 = 14-58, 54 x 28 = 15-12, 54 x 29 = 15-66, 54 x 30 = 16-20, 54 x 31 = 16-74, 54 x 32 = 17-28, 54 x 33 = 17-82, 54 x 34 = 18-36, 54 x 35 = 18-90, 54 x 36 = 19-44, 54 x 37 = 19-98, 54 x 38 = 20-52, 54 x 39 = 21-6, 54 x 40 = 21-60, 54 x 41 = 22-14, 54 x 42 = 22-68, 54 x 43 = 23-22, 54 x 44 = 23-76, 54 x 45 = 24-30, 54 x 46 = 24-84, 54 x 47 = 25-38, 54 x 48 = 25-92, 54 x 49 = 26-46, 54 x 50 = 27-0, 54 x 51 = 27-54, 54 x 52 = 28-8, 54 x 53 = 28-62, 54 x 54 = 29-16, 54 x 55 = 29-70, 54 x 56 = 30-24, 54 x 57 = 30-78, 54 x 58 = 31-32, 54 x 59 = 31-86, 54 x 60 = 32-40, 54 x 61 = 32-94, 54 x 62 = 33-48, 54 x 63 = 34-2, 54 x 64 = 34-56, 54 x 65 = 35-10, 54 x 66 = 35-64, 54 x 67 = 36-18, 54 x 68 = 36-72, 54 x 69 = 37-26, 54 x 70 = 37-80, 54 x 71 = 38-34, 54 x 72 = 38-88, 54 x 73 = 39-42, 54 x 74 = 39-96, 54 x 75 = 40-50, 54 x 76 = 41-4, 54 x 77 = 41-58, 54 x 78 = 42-12, 54 x 79 = 42-66, 54 x 80 = 43-20, 54 x 81 = 43-74, 54 x 82 = 44-28, 54 x 83 = 44-82, 54 x 84 = 45-36, 54 x 85 = 45-90, 54 x 86 = 46-44, 54 x 87 = 46-98, 54 x 88 = 47-52, 54 x 89 = 48-6, 54 x 90 = 48-60, 54 x 91 = 49-14, 54 x 92 = 49-68, 54 x 93 = 50-22, 54 x 94 = 50-76, 54 x 95 = 51-30, 54 x 96 = 51-84, 54 x 97 = 52-38, 54 x 98 = 52-92, 54 x 99 = 53-46, 
55 x 1 = 0-55, 55 x 2 = 1-10, 55 x 3 = 1-65, 55 x 4 = 2-20, 55 x 5 = 2-75, 55 x 6 = 3-30, 55 x 7 = 3-85, 55 x 8 = 4-40, 55 x 9 = 4-95, 55 x 10 = 5-50, 55 x 11 = 6-5, 55 x 12 = 6-60, 55 x 13 = 7-15, 55 x 14 = 7-70, 55 x 15 = 8-25, 55 x 16 = 8-80, 55 x 17 = 9-35, 55 x 18 = 9-90, 55 x 19 = 10-45, 55 x 20 = 11-0, 55 x 21 = 11-55, 55 x 22 = 12-10, 55 x 23 = 12-65, 55 x 24 = 13-20, 55 x 25 = 13-75, 55 x 26 = 14-30, 55 x 27 = 14-85, 55 x 28 = 15-40, 55 x 29 = 15-95, 55 x 30 = 16-50, 55 x 31 = 17-5, 55 x 32 = 17-60, 55 x 33 = 18-15, 55 x 34 = 18-70, 55 x 35 = 19-25, 55 x 36 = 19-80, 55 x 37 = 20-35, 55 x 38 = 20-90, 55 x 39 = 21-45, 55 x 40 = 22-0, 55 x 41 = 22-55, 55 x 42 = 23-10, 55 x 43 = 23-65, 55 x 44 = 24-20, 55 x 45 = 24-75, 55 x 46 = 25-30, 55 x 47 = 25-85, 55 x 48 = 26-40, 55 x 49 = 26-95, 55 x 50 = 27-50, 55 x 51 = 28-5, 55 x 52 = 28-60, 55 x 53 = 29-15, 55 x 54 = 29-70, 55 x 55 = 30-25, 55 x 56 = 30-80, 55 x 57 = 31-35, 55 x 58 = 31-90, 55 x 59 = 32-45, 55 x 60 = 33-0, 55 x 61 = 33-55, 55 x 62 = 34-10, 55 x 63 = 34-65, 55 x 64 = 35-20, 55 x 65 = 35-75, 55 x 66 = 36-30, 55 x 67 = 36-85, 55 x 68 = 37-40, 55 x 69 = 37-95, 55 x 70 = 38-50, 55 x 71 = 39-5, 55 x 72 = 39-60, 55 x 73 = 40-15, 55 x 74 = 40-70, 55 x 75 = 41-25, 55 x 76 = 41-80, 55 x 77 = 42-35, 55 x 78 = 42-90, 55 x 79 = 43-45, 55 x 80 = 44-0, 55 x 81 = 44-55, 55 x 82 = 45-10, 55 x 83 = 45-65, 55 x 84 = 46-20, 55 x 85 = 46-75, 55 x 86 = 47-30, 55 x 87 = 47-85, 55 x 88 = 48-40, 55 x 89 = 48-95, 55 x 90 = 49-50, 55 x 91 = 50-5, 55 x 92 = 50-60, 55 x 93 = 51-15, 55 x 94 = 51-70, 55 x 95 = 52-25, 55 x 96 = 52-80, 55 x 97 = 53-35, 55 x 98 = 53-90, 55 x 99 = 54-45, 
56 x 1 = 0-56, 56 x 2 = 1-12, 56 x 3 = 1-68, 56 x 4 = 2-24, 56 x 5 = 2-80, 56 x 6 = 3-36, 56 x 7 = 3-92, 56 x 8 = 4-48, 56 x 9 = 5-4, 56 x 10 = 5-60, 56 x 11 = 6-16, 56 x 12 = 6-72, 56 x 13 = 7-28, 56 x 14 = 7-84, 56 x 15 = 8-40, 56 x 16 = 8-96, 56 x 17 = 9-52, 56 x 18 = 10-8, 56 x 19 = 10-64, 56 x 20 = 11-20, 56 x 21 = 11-76, 56 x 22 = 12-32, 56 x 23 = 12-88, 56 x 24 = 13-44, 56 x 25 = 14-0, 56 x 26 = 14-56, 56 x 27 = 15-12, 56 x 28 = 15-68, 56 x 29 = 16-24, 56 x 30 = 16-80, 56 x 31 = 17-36, 56 x 32 = 17-92, 56 x 33 = 18-48, 56 x 34 = 19-4, 56 x 35 = 19-60, 56 x 36 = 20-16, 56 x 37 = 20-72, 56 x 38 = 21-28, 56 x 39 = 21-84, 56 x 40 = 22-40, 56 x 41 = 22-96, 56 x 42 = 23-52, 56 x 43 = 24-8, 56 x 44 = 24-64, 56 x 45 = 25-20, 56 x 46 = 25-76, 56 x 47 = 26-32, 56 x 48 = 26-88, 56 x 49 = 27-44, 56 x 50 = 28-0, 56 x 51 = 28-56, 56 x 52 = 29-12, 56 x 53 = 29-68, 56 x 54 = 30-24, 56 x 55 = 30-80, 56 x 56 = 31-36, 56 x 57 = 31-92, 56 x 58 = 32-48, 56 x 59 = 33-4, 56 x 60 = 33-60, 56 x 61 = 34-16, 56 x 62 = 34-72, 56 x 63 = 35-28, 56 x 64 = 35-84, 56 x 65 = 36-40, 56 x 66 = 36-96, 56 x 67 = 37-52, 56 x 68 = 38-8, 56 x 69 = 38-64, 56 x 70 = 39-20, 56 x 71 = 39-76, 56 x 72 = 40-32, 56 x 73 = 40-88, 56 x 74 = 41-44, 56 x 75 = 42-0, 56 x 76 = 42-56, 56 x 77 = 43-12, 56 x 78 = 43-68, 56 x 79 = 44-24, 56 x 80 = 44-80, 56 x 81 = 45-36, 56 x 82 = 45-92, 56 x 83 = 46-48, 56 x 84 = 47-4, 56 x 85 = 47-60, 56 x 86 = 48-16, 56 x 87 = 48-72, 56 x 88 = 49-28, 56 x 89 = 49-84, 56 x 90 = 50-40, 56 x 91 = 50-96, 56 x 92 = 51-52, 56 x 93 = 52-8, 56 x 94 = 52-64, 56 x 95 = 53-20, 56 x 96 = 53-76, 56 x 97 = 54-32, 56 x 98 = 54-88, 56 x 99 = 55-44, 
57 x 1 = 0-57, 57 x 2 = 1-14, 57 x 3 = 1-71, 57 x 4 = 2-28, 57 x 5 = 2-85, 57 x 6 = 3-42, 57 x 7 = 3-99, 57 x 8 = 4-56, 57 x 9 = 5-13, 57 x 10 = 5-70, 57 x 11 = 6-27, 57 x 12 = 6-84, 57 x 13 = 7-41, 57 x 14 = 7-98, 57 x 15 = 8-55, 57 x 16 = 9-12, 57 x 17 = 9-69, 57 x 18 = 10-26, 57 x 19 = 10-83, 57 x 20 = 11-40, 57 x 21 = 11-97, 57 x 22 = 12-54, 57 x 23 = 13-11, 57 x 24 = 13-68, 57 x 25 = 14-25, 57 x 26 = 14-82, 57 x 27 = 15-39, 57 x 28 = 15-96, 57 x 29 = 16-53, 57 x 30 = 17-10, 57 x 31 = 17-67, 57 x 32 = 18-24, 57 x 33 = 18-81, 57 x 34 = 19-38, 57 x 35 = 19-95, 57 x 36 = 20-52, 57 x 37 = 21-9, 57 x 38 = 21-66, 57 x 39 = 22-23, 57 x 40 = 22-80, 57 x 41 = 23-37, 57 x 42 = 23-94, 57 x 43 = 24-51, 57 x 44 = 25-8, 57 x 45 = 25-65, 57 x 46 = 26-22, 57 x 47 = 26-79, 57 x 48 = 27-36, 57 x 49 = 27-93, 57 x 50 = 28-50, 57 x 51 = 29-7, 57 x 52 = 29-64, 57 x 53 = 30-21, 57 x 54 = 30-78, 57 x 55 = 31-35, 57 x 56 = 31-92, 57 x 57 = 32-49, 57 x 58 = 33-6, 57 x 59 = 33-63, 57 x 60 = 34-20, 57 x 61 = 34-77, 57 x 62 = 35-34, 57 x 63 = 35-91, 57 x 64 = 36-48, 57 x 65 = 37-5, 57 x 66 = 37-62, 57 x 67 = 38-19, 57 x 68 = 38-76, 57 x 69 = 39-33, 57 x 70 = 39-90, 57 x 71 = 40-47, 57 x 72 = 41-4, 57 x 73 = 41-61, 57 x 74 = 42-18, 57 x 75 = 42-75, 57 x 76 = 43-32, 57 x 77 = 43-89, 57 x 78 = 44-46, 57 x 79 = 45-3, 57 x 80 = 45-60, 57 x 81 = 46-17, 57 x 82 = 46-74, 57 x 83 = 47-31, 57 x 84 = 47-88, 57 x 85 = 48-45, 57 x 86 = 49-2, 57 x 87 = 49-59, 57 x 88 = 50-16, 57 x 89 = 50-73, 57 x 90 = 51-30, 57 x 91 = 51-87, 57 x 92 = 52-44, 57 x 93 = 53-1, 57 x 94 = 53-58, 57 x 95 = 54-15, 57 x 96 = 54-72, 57 x 97 = 55-29, 57 x 98 = 55-86, 57 x 99 = 56-43, 
58 x 1 = 0-58, 58 x 2 = 1-16, 58 x 3 = 1-74, 58 x 4 = 2-32, 58 x 5 = 2-90, 58 x 6 = 3-48, 58 x 7 = 4-6, 58 x 8 = 4-64, 58 x 9 = 5-22, 58 x 10 = 5-80, 58 x 11 = 6-38, 58 x 12 = 6-96, 58 x 13 = 7-54, 58 x 14 = 8-12, 58 x 15 = 8-70, 58 x 16 = 9-28, 58 x 17 = 9-86, 58 x 18 = 10-44, 58 x 19 = 11-2, 58 x 20 = 11-60, 58 x 21 = 12-18, 58 x 22 = 12-76, 58 x 23 = 13-34, 58 x 24 = 13-92, 58 x 25 = 14-50, 58 x 26 = 15-8, 58 x 27 = 15-66, 58 x 28 = 16-24, 58 x 29 = 16-82, 58 x 30 = 17-40, 58 x 31 = 17-98, 58 x 32 = 18-56, 58 x 33 = 19-14, 58 x 34 = 19-72, 58 x 35 = 20-30, 58 x 36 = 20-88, 58 x 37 = 21-46, 58 x 38 = 22-4, 58 x 39 = 22-62, 58 x 40 = 23-20, 58 x 41 = 23-78, 58 x 42 = 24-36, 58 x 43 = 24-94, 58 x 44 = 25-52, 58 x 45 = 26-10, 58 x 46 = 26-68, 58 x 47 = 27-26, 58 x 48 = 27-84, 58 x 49 = 28-42, 58 x 50 = 29-0, 58 x 51 = 29-58, 58 x 52 = 30-16, 58 x 53 = 30-74, 58 x 54 = 31-32, 58 x 55 = 31-90, 58 x 56 = 32-48, 58 x 57 = 33-6, 58 x 58 = 33-64, 58 x 59 = 34-22, 58 x 60 = 34-80, 58 x 61 = 35-38, 58 x 62 = 35-96, 58 x 63 = 36-54, 58 x 64 = 37-12, 58 x 65 = 37-70, 58 x 66 = 38-28, 58 x 67 = 38-86, 58 x 68 = 39-44, 58 x 69 = 40-2, 58 x 70 = 40-60, 58 x 71 = 41-18, 58 x 72 = 41-76, 58 x 73 = 42-34, 58 x 74 = 42-92, 58 x 75 = 43-50, 58 x 76 = 44-8, 58 x 77 = 44-66, 58 x 78 = 45-24, 58 x 79 = 45-82, 58 x 80 = 46-40, 58 x 81 = 46-98, 58 x 82 = 47-56, 58 x 83 = 48-14, 58 x 84 = 48-72, 58 x 85 = 49-30, 58 x 86 = 49-88, 58 x 87 = 50-46, 58 x 88 = 51-4, 58 x 89 = 51-62, 58 x 90 = 52-20, 58 x 91 = 52-78, 58 x 92 = 53-36, 58 x 93 = 53-94, 58 x 94 = 54-52, 58 x 95 = 55-10, 58 x 96 = 55-68, 58 x 97 = 56-26, 58 x 98 = 56-84, 58 x 99 = 57-42, 
59 x 1 = 0-59, 59 x 2 = 1-18, 59 x 3 = 1-77, 59 x 4 = 2-36, 59 x 5 = 2-95, 59 x 6 = 3-54, 59 x 7 = 4-13, 59 x 8 = 4-72, 59 x 9 = 5-31, 59 x 10 = 5-90, 59 x 11 = 6-49, 59 x 12 = 7-8, 59 x 13 = 7-67, 59 x 14 = 8-26, 59 x 15 = 8-85, 59 x 16 = 9-44, 59 x 17 = 10-3, 59 x 18 = 10-62, 59 x 19 = 11-21, 59 x 20 = 11-80, 59 x 21 = 12-39, 59 x 22 = 12-98, 59 x 23 = 13-57, 59 x 24 = 14-16, 59 x 25 = 14-75, 59 x 26 = 15-34, 59 x 27 = 15-93, 59 x 28 = 16-52, 59 x 29 = 17-11, 59 x 30 = 17-70, 59 x 31 = 18-29, 59 x 32 = 18-88, 59 x 33 = 19-47, 59 x 34 = 20-6, 59 x 35 = 20-65, 59 x 36 = 21-24, 59 x 37 = 21-83, 59 x 38 = 22-42, 59 x 39 = 23-1, 59 x 40 = 23-60, 59 x 41 = 24-19, 59 x 42 = 24-78, 59 x 43 = 25-37, 59 x 44 = 25-96, 59 x 45 = 26-55, 59 x 46 = 27-14, 59 x 47 = 27-73, 59 x 48 = 28-32, 59 x 49 = 28-91, 59 x 50 = 29-50, 59 x 51 = 30-9, 59 x 52 = 30-68, 59 x 53 = 31-27, 59 x 54 = 31-86, 59 x 55 = 32-45, 59 x 56 = 33-4, 59 x 57 = 33-63, 59 x 58 = 34-22, 59 x 59 = 34-81, 59 x 60 = 35-40, 59 x 61 = 35-99, 59 x 62 = 36-58, 59 x 63 = 37-17, 59 x 64 = 37-76, 59 x 65 = 38-35, 59 x 66 = 38-94, 59 x 67 = 39-53, 59 x 68 = 40-12, 59 x 69 = 40-71, 59 x 70 = 41-30, 59 x 71 = 41-89, 59 x 72 = 42-48, 59 x 73 = 43-7, 59 x 74 = 43-66, 59 x 75 = 44-25, 59 x 76 = 44-84, 59 x 77 = 45-43, 59 x 78 = 46-2, 59 x 79 = 46-61, 59 x 80 = 47-20, 59 x 81 = 47-79, 59 x 82 = 48-38, 59 x 83 = 48-97, 59 x 84 = 49-56, 59 x 85 = 50-15, 59 x 86 = 50-74, 59 x 87 = 51-33, 59 x 88 = 51-92, 59 x 89 = 52-51, 59 x 90 = 53-10, 59 x 91 = 53-69, 59 x 92 = 54-28, 59 x 93 = 54-87, 59 x 94 = 55-46, 59 x 95 = 56-5, 59 x 96 = 56-64, 59 x 97 = 57-23, 59 x 98 = 57-82, 59 x 99 = 58-41, 
60 x 1 = 0-60, 60 x 2 = 1-20, 60 x 3 = 1-80, 60 x 4 = 2-40, 60 x 5 = 3-0, 60 x 6 = 3-60, 60 x 7 = 4-20, 60 x 8 = 4-80, 60 x 9 = 5-40, 60 x 10 = 6-0, 60 x 11 = 6-60, 60 x 12 = 7-20, 60 x 13 = 7-80, 60 x 14 = 8-40, 60 x 15 = 9-0, 60 x 16 = 9-60, 60 x 17 = 10-20, 60 x 18 = 10-80, 60 x 19 = 11-40, 60 x 20 = 12-0, 60 x 21 = 12-60, 60 x 22 = 13-20, 60 x 23 = 13-80, 60 x 24 = 14-40, 60 x 25 = 15-0, 60 x 26 = 15-60, 60 x 27 = 16-20, 60 x 28 = 16-80, 60 x 29 = 17-40, 60 x 30 = 18-0, 60 x 31 = 18-60, 60 x 32 = 19-20, 60 x 33 = 19-80, 60 x 34 = 20-40, 60 x 35 = 21-0, 60 x 36 = 21-60, 60 x 37 = 22-20, 60 x 38 = 22-80, 60 x 39 = 23-40, 60 x 40 = 24-0, 60 x 41 = 24-60, 60 x 42 = 25-20, 60 x 43 = 25-80, 60 x 44 = 26-40, 60 x 45 = 27-0, 60 x 46 = 27-60, 60 x 47 = 28-20, 60 x 48 = 28-80, 60 x 49 = 29-40, 60 x 50 = 30-0, 60 x 51 = 30-60, 60 x 52 = 31-20, 60 x 53 = 31-80, 60 x 54 = 32-40, 60 x 55 = 33-0, 60 x 56 = 33-60, 60 x 57 = 34-20, 60 x 58 = 34-80, 60 x 59 = 35-40, 60 x 60 = 36-0, 60 x 61 = 36-60, 60 x 62 = 37-20, 60 x 63 = 37-80, 60 x 64 = 38-40, 60 x 65 = 39-0, 60 x 66 = 39-60, 60 x 67 = 40-20, 60 x 68 = 40-80, 60 x 69 = 41-40, 60 x 70 = 42-0, 60 x 71 = 42-60, 60 x 72 = 43-20, 60 x 73 = 43-80, 60 x 74 = 44-40, 60 x 75 = 45-0, 60 x 76 = 45-60, 60 x 77 = 46-20, 60 x 78 = 46-80, 60 x 79 = 47-40, 60 x 80 = 48-0, 60 x 81 = 48-60, 60 x 82 = 49-20, 60 x 83 = 49-80, 60 x 84 = 50-40, 60 x 85 = 51-0, 60 x 86 = 51-60, 60 x 87 = 52-20, 60 x 88 = 52-80, 60 x 89 = 53-40, 60 x 90 = 54-0, 60 x 91 = 54-60, 60 x 92 = 55-20, 60 x 93 = 55-80, 60 x 94 = 56-40, 60 x 95 = 57-0, 60 x 96 = 57-60, 60 x 97 = 58-20, 60 x 98 = 58-80, 60 x 99 = 59-40, 
