39 x 1 = 0-39, 39 x 2 = 0-78, 39 x 3 = 1-11, 39 x 4 = 1-50, 39 x 5 = 1-89, 39 x 6 = 2-22, 39 x 7 = 2-61, 39 x 8 = 2-100, 39 x 9 = 3-33, 39 x 10 = 3-72, 39 x 11 = 4-5, 39 x 12 = 4-44, 39 x 13 = 4-83, 39 x 14 = 5-16, 39 x 15 = 5-55, 39 x 16 = 5-94, 39 x 17 = 6-27, 39 x 18 = 6-66, 39 x 19 = 6-105, 39 x 20 = 7-38, 39 x 21 = 7-77, 39 x 22 = 8-10, 39 x 23 = 8-49, 39 x 24 = 8-88, 39 x 25 = 9-21, 39 x 26 = 9-60, 39 x 27 = 9-99, 39 x 28 = 10-32, 39 x 29 = 10-71, 39 x 30 = 11-4, 39 x 31 = 11-43, 39 x 32 = 11-82, 39 x 33 = 12-15, 39 x 34 = 12-54, 39 x 35 = 12-93, 39 x 36 = 13-26, 39 x 37 = 13-65, 39 x 38 = 13-104, 39 x 39 = 14-37, 39 x 40 = 14-76, 39 x 41 = 15-9, 39 x 42 = 15-48, 39 x 43 = 15-87, 39 x 44 = 16-20, 39 x 45 = 16-59, 39 x 46 = 16-98, 39 x 47 = 17-31, 39 x 48 = 17-70, 39 x 49 = 18-3, 39 x 50 = 18-42, 39 x 51 = 18-81, 39 x 52 = 19-14, 39 x 53 = 19-53, 39 x 54 = 19-92, 39 x 55 = 20-25, 39 x 56 = 20-64, 39 x 57 = 20-103, 39 x 58 = 21-36, 39 x 59 = 21-75, 39 x 60 = 22-8, 39 x 61 = 22-47, 39 x 62 = 22-86, 39 x 63 = 23-19, 39 x 64 = 23-58, 39 x 65 = 23-97, 39 x 66 = 24-30, 39 x 67 = 24-69, 39 x 68 = 25-2, 39 x 69 = 25-41, 39 x 70 = 25-80, 39 x 71 = 26-13, 39 x 72 = 26-52, 39 x 73 = 26-91, 39 x 74 = 27-24, 39 x 75 = 27-63, 39 x 76 = 27-102, 39 x 77 = 28-35, 39 x 78 = 28-74, 39 x 79 = 29-7, 39 x 80 = 29-46, 39 x 81 = 29-85, 39 x 82 = 30-18, 39 x 83 = 30-57, 39 x 84 = 30-96, 39 x 85 = 31-29, 39 x 86 = 31-68, 39 x 87 = 32-1, 39 x 88 = 32-40, 39 x 89 = 32-79, 39 x 90 = 33-12, 39 x 91 = 33-51, 39 x 92 = 33-90, 39 x 93 = 34-23, 39 x 94 = 34-62, 39 x 95 = 34-101, 39 x 96 = 35-34, 39 x 97 = 35-73, 39 x 98 = 36-6, 39 x 99 = 36-45, 39 x 100 = 36-84, 39 x 101 = 37-17, 39 x 102 = 37-56, 39 x 103 = 37-95, 39 x 104 = 38-28, 39 x 105 = 38-67, 
40 x 1 = 0-40, 40 x 2 = 0-80, 40 x 3 = 1-14, 40 x 4 = 1-54, 40 x 5 = 1-94, 40 x 6 = 2-28, 40 x 7 = 2-68, 40 x 8 = 3-2, 40 x 9 = 3-42, 40 x 10 = 3-82, 40 x 11 = 4-16, 40 x 12 = 4-56, 40 x 13 = 4-96, 40 x 14 = 5-30, 40 x 15 = 5-70, 40 x 16 = 6-4, 40 x 17 = 6-44, 40 x 18 = 6-84, 40 x 19 = 7-18, 40 x 20 = 7-58, 40 x 21 = 7-98, 40 x 22 = 8-32, 40 x 23 = 8-72, 40 x 24 = 9-6, 40 x 25 = 9-46, 40 x 26 = 9-86, 40 x 27 = 10-20, 40 x 28 = 10-60, 40 x 29 = 10-100, 40 x 30 = 11-34, 40 x 31 = 11-74, 40 x 32 = 12-8, 40 x 33 = 12-48, 40 x 34 = 12-88, 40 x 35 = 13-22, 40 x 36 = 13-62, 40 x 37 = 13-102, 40 x 38 = 14-36, 40 x 39 = 14-76, 40 x 40 = 15-10, 40 x 41 = 15-50, 40 x 42 = 15-90, 40 x 43 = 16-24, 40 x 44 = 16-64, 40 x 45 = 16-104, 40 x 46 = 17-38, 40 x 47 = 17-78, 40 x 48 = 18-12, 40 x 49 = 18-52, 40 x 50 = 18-92, 40 x 51 = 19-26, 40 x 52 = 19-66, 40 x 53 = 20-0, 40 x 54 = 20-40, 40 x 55 = 20-80, 40 x 56 = 21-14, 40 x 57 = 21-54, 40 x 58 = 21-94, 40 x 59 = 22-28, 40 x 60 = 22-68, 40 x 61 = 23-2, 40 x 62 = 23-42, 40 x 63 = 23-82, 40 x 64 = 24-16, 40 x 65 = 24-56, 40 x 66 = 24-96, 40 x 67 = 25-30, 40 x 68 = 25-70, 40 x 69 = 26-4, 40 x 70 = 26-44, 40 x 71 = 26-84, 40 x 72 = 27-18, 40 x 73 = 27-58, 40 x 74 = 27-98, 40 x 75 = 28-32, 40 x 76 = 28-72, 40 x 77 = 29-6, 40 x 78 = 29-46, 40 x 79 = 29-86, 40 x 80 = 30-20, 40 x 81 = 30-60, 40 x 82 = 30-100, 40 x 83 = 31-34, 40 x 84 = 31-74, 40 x 85 = 32-8, 40 x 86 = 32-48, 40 x 87 = 32-88, 40 x 88 = 33-22, 40 x 89 = 33-62, 40 x 90 = 33-102, 40 x 91 = 34-36, 40 x 92 = 34-76, 40 x 93 = 35-10, 40 x 94 = 35-50, 40 x 95 = 35-90, 40 x 96 = 36-24, 40 x 97 = 36-64, 40 x 98 = 36-104, 40 x 99 = 37-38, 40 x 100 = 37-78, 40 x 101 = 38-12, 40 x 102 = 38-52, 40 x 103 = 38-92, 40 x 104 = 39-26, 40 x 105 = 39-66, 
41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-17, 41 x 4 = 1-58, 41 x 5 = 1-99, 41 x 6 = 2-34, 41 x 7 = 2-75, 41 x 8 = 3-10, 41 x 9 = 3-51, 41 x 10 = 3-92, 41 x 11 = 4-27, 41 x 12 = 4-68, 41 x 13 = 5-3, 41 x 14 = 5-44, 41 x 15 = 5-85, 41 x 16 = 6-20, 41 x 17 = 6-61, 41 x 18 = 6-102, 41 x 19 = 7-37, 41 x 20 = 7-78, 41 x 21 = 8-13, 41 x 22 = 8-54, 41 x 23 = 8-95, 41 x 24 = 9-30, 41 x 25 = 9-71, 41 x 26 = 10-6, 41 x 27 = 10-47, 41 x 28 = 10-88, 41 x 29 = 11-23, 41 x 30 = 11-64, 41 x 31 = 11-105, 41 x 32 = 12-40, 41 x 33 = 12-81, 41 x 34 = 13-16, 41 x 35 = 13-57, 41 x 36 = 13-98, 41 x 37 = 14-33, 41 x 38 = 14-74, 41 x 39 = 15-9, 41 x 40 = 15-50, 41 x 41 = 15-91, 41 x 42 = 16-26, 41 x 43 = 16-67, 41 x 44 = 17-2, 41 x 45 = 17-43, 41 x 46 = 17-84, 41 x 47 = 18-19, 41 x 48 = 18-60, 41 x 49 = 18-101, 41 x 50 = 19-36, 41 x 51 = 19-77, 41 x 52 = 20-12, 41 x 53 = 20-53, 41 x 54 = 20-94, 41 x 55 = 21-29, 41 x 56 = 21-70, 41 x 57 = 22-5, 41 x 58 = 22-46, 41 x 59 = 22-87, 41 x 60 = 23-22, 41 x 61 = 23-63, 41 x 62 = 23-104, 41 x 63 = 24-39, 41 x 64 = 24-80, 41 x 65 = 25-15, 41 x 66 = 25-56, 41 x 67 = 25-97, 41 x 68 = 26-32, 41 x 69 = 26-73, 41 x 70 = 27-8, 41 x 71 = 27-49, 41 x 72 = 27-90, 41 x 73 = 28-25, 41 x 74 = 28-66, 41 x 75 = 29-1, 41 x 76 = 29-42, 41 x 77 = 29-83, 41 x 78 = 30-18, 41 x 79 = 30-59, 41 x 80 = 30-100, 41 x 81 = 31-35, 41 x 82 = 31-76, 41 x 83 = 32-11, 41 x 84 = 32-52, 41 x 85 = 32-93, 41 x 86 = 33-28, 41 x 87 = 33-69, 41 x 88 = 34-4, 41 x 89 = 34-45, 41 x 90 = 34-86, 41 x 91 = 35-21, 41 x 92 = 35-62, 41 x 93 = 35-103, 41 x 94 = 36-38, 41 x 95 = 36-79, 41 x 96 = 37-14, 41 x 97 = 37-55, 41 x 98 = 37-96, 41 x 99 = 38-31, 41 x 100 = 38-72, 41 x 101 = 39-7, 41 x 102 = 39-48, 41 x 103 = 39-89, 41 x 104 = 40-24, 41 x 105 = 40-65, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-20, 42 x 4 = 1-62, 42 x 5 = 1-104, 42 x 6 = 2-40, 42 x 7 = 2-82, 42 x 8 = 3-18, 42 x 9 = 3-60, 42 x 10 = 3-102, 42 x 11 = 4-38, 42 x 12 = 4-80, 42 x 13 = 5-16, 42 x 14 = 5-58, 42 x 15 = 5-100, 42 x 16 = 6-36, 42 x 17 = 6-78, 42 x 18 = 7-14, 42 x 19 = 7-56, 42 x 20 = 7-98, 42 x 21 = 8-34, 42 x 22 = 8-76, 42 x 23 = 9-12, 42 x 24 = 9-54, 42 x 25 = 9-96, 42 x 26 = 10-32, 42 x 27 = 10-74, 42 x 28 = 11-10, 42 x 29 = 11-52, 42 x 30 = 11-94, 42 x 31 = 12-30, 42 x 32 = 12-72, 42 x 33 = 13-8, 42 x 34 = 13-50, 42 x 35 = 13-92, 42 x 36 = 14-28, 42 x 37 = 14-70, 42 x 38 = 15-6, 42 x 39 = 15-48, 42 x 40 = 15-90, 42 x 41 = 16-26, 42 x 42 = 16-68, 42 x 43 = 17-4, 42 x 44 = 17-46, 42 x 45 = 17-88, 42 x 46 = 18-24, 42 x 47 = 18-66, 42 x 48 = 19-2, 42 x 49 = 19-44, 42 x 50 = 19-86, 42 x 51 = 20-22, 42 x 52 = 20-64, 42 x 53 = 21-0, 42 x 54 = 21-42, 42 x 55 = 21-84, 42 x 56 = 22-20, 42 x 57 = 22-62, 42 x 58 = 22-104, 42 x 59 = 23-40, 42 x 60 = 23-82, 42 x 61 = 24-18, 42 x 62 = 24-60, 42 x 63 = 24-102, 42 x 64 = 25-38, 42 x 65 = 25-80, 42 x 66 = 26-16, 42 x 67 = 26-58, 42 x 68 = 26-100, 42 x 69 = 27-36, 42 x 70 = 27-78, 42 x 71 = 28-14, 42 x 72 = 28-56, 42 x 73 = 28-98, 42 x 74 = 29-34, 42 x 75 = 29-76, 42 x 76 = 30-12, 42 x 77 = 30-54, 42 x 78 = 30-96, 42 x 79 = 31-32, 42 x 80 = 31-74, 42 x 81 = 32-10, 42 x 82 = 32-52, 42 x 83 = 32-94, 42 x 84 = 33-30, 42 x 85 = 33-72, 42 x 86 = 34-8, 42 x 87 = 34-50, 42 x 88 = 34-92, 42 x 89 = 35-28, 42 x 90 = 35-70, 42 x 91 = 36-6, 42 x 92 = 36-48, 42 x 93 = 36-90, 42 x 94 = 37-26, 42 x 95 = 37-68, 42 x 96 = 38-4, 42 x 97 = 38-46, 42 x 98 = 38-88, 42 x 99 = 39-24, 42 x 100 = 39-66, 42 x 101 = 40-2, 42 x 102 = 40-44, 42 x 103 = 40-86, 42 x 104 = 41-22, 42 x 105 = 41-64, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-23, 43 x 4 = 1-66, 43 x 5 = 2-3, 43 x 6 = 2-46, 43 x 7 = 2-89, 43 x 8 = 3-26, 43 x 9 = 3-69, 43 x 10 = 4-6, 43 x 11 = 4-49, 43 x 12 = 4-92, 43 x 13 = 5-29, 43 x 14 = 5-72, 43 x 15 = 6-9, 43 x 16 = 6-52, 43 x 17 = 6-95, 43 x 18 = 7-32, 43 x 19 = 7-75, 43 x 20 = 8-12, 43 x 21 = 8-55, 43 x 22 = 8-98, 43 x 23 = 9-35, 43 x 24 = 9-78, 43 x 25 = 10-15, 43 x 26 = 10-58, 43 x 27 = 10-101, 43 x 28 = 11-38, 43 x 29 = 11-81, 43 x 30 = 12-18, 43 x 31 = 12-61, 43 x 32 = 12-104, 43 x 33 = 13-41, 43 x 34 = 13-84, 43 x 35 = 14-21, 43 x 36 = 14-64, 43 x 37 = 15-1, 43 x 38 = 15-44, 43 x 39 = 15-87, 43 x 40 = 16-24, 43 x 41 = 16-67, 43 x 42 = 17-4, 43 x 43 = 17-47, 43 x 44 = 17-90, 43 x 45 = 18-27, 43 x 46 = 18-70, 43 x 47 = 19-7, 43 x 48 = 19-50, 43 x 49 = 19-93, 43 x 50 = 20-30, 43 x 51 = 20-73, 43 x 52 = 21-10, 43 x 53 = 21-53, 43 x 54 = 21-96, 43 x 55 = 22-33, 43 x 56 = 22-76, 43 x 57 = 23-13, 43 x 58 = 23-56, 43 x 59 = 23-99, 43 x 60 = 24-36, 43 x 61 = 24-79, 43 x 62 = 25-16, 43 x 63 = 25-59, 43 x 64 = 25-102, 43 x 65 = 26-39, 43 x 66 = 26-82, 43 x 67 = 27-19, 43 x 68 = 27-62, 43 x 69 = 27-105, 43 x 70 = 28-42, 43 x 71 = 28-85, 43 x 72 = 29-22, 43 x 73 = 29-65, 43 x 74 = 30-2, 43 x 75 = 30-45, 43 x 76 = 30-88, 43 x 77 = 31-25, 43 x 78 = 31-68, 43 x 79 = 32-5, 43 x 80 = 32-48, 43 x 81 = 32-91, 43 x 82 = 33-28, 43 x 83 = 33-71, 43 x 84 = 34-8, 43 x 85 = 34-51, 43 x 86 = 34-94, 43 x 87 = 35-31, 43 x 88 = 35-74, 43 x 89 = 36-11, 43 x 90 = 36-54, 43 x 91 = 36-97, 43 x 92 = 37-34, 43 x 93 = 37-77, 43 x 94 = 38-14, 43 x 95 = 38-57, 43 x 96 = 38-100, 43 x 97 = 39-37, 43 x 98 = 39-80, 43 x 99 = 40-17, 43 x 100 = 40-60, 43 x 101 = 40-103, 43 x 102 = 41-40, 43 x 103 = 41-83, 43 x 104 = 42-20, 43 x 105 = 42-63, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-26, 44 x 4 = 1-70, 44 x 5 = 2-8, 44 x 6 = 2-52, 44 x 7 = 2-96, 44 x 8 = 3-34, 44 x 9 = 3-78, 44 x 10 = 4-16, 44 x 11 = 4-60, 44 x 12 = 4-104, 44 x 13 = 5-42, 44 x 14 = 5-86, 44 x 15 = 6-24, 44 x 16 = 6-68, 44 x 17 = 7-6, 44 x 18 = 7-50, 44 x 19 = 7-94, 44 x 20 = 8-32, 44 x 21 = 8-76, 44 x 22 = 9-14, 44 x 23 = 9-58, 44 x 24 = 9-102, 44 x 25 = 10-40, 44 x 26 = 10-84, 44 x 27 = 11-22, 44 x 28 = 11-66, 44 x 29 = 12-4, 44 x 30 = 12-48, 44 x 31 = 12-92, 44 x 32 = 13-30, 44 x 33 = 13-74, 44 x 34 = 14-12, 44 x 35 = 14-56, 44 x 36 = 14-100, 44 x 37 = 15-38, 44 x 38 = 15-82, 44 x 39 = 16-20, 44 x 40 = 16-64, 44 x 41 = 17-2, 44 x 42 = 17-46, 44 x 43 = 17-90, 44 x 44 = 18-28, 44 x 45 = 18-72, 44 x 46 = 19-10, 44 x 47 = 19-54, 44 x 48 = 19-98, 44 x 49 = 20-36, 44 x 50 = 20-80, 44 x 51 = 21-18, 44 x 52 = 21-62, 44 x 53 = 22-0, 44 x 54 = 22-44, 44 x 55 = 22-88, 44 x 56 = 23-26, 44 x 57 = 23-70, 44 x 58 = 24-8, 44 x 59 = 24-52, 44 x 60 = 24-96, 44 x 61 = 25-34, 44 x 62 = 25-78, 44 x 63 = 26-16, 44 x 64 = 26-60, 44 x 65 = 26-104, 44 x 66 = 27-42, 44 x 67 = 27-86, 44 x 68 = 28-24, 44 x 69 = 28-68, 44 x 70 = 29-6, 44 x 71 = 29-50, 44 x 72 = 29-94, 44 x 73 = 30-32, 44 x 74 = 30-76, 44 x 75 = 31-14, 44 x 76 = 31-58, 44 x 77 = 31-102, 44 x 78 = 32-40, 44 x 79 = 32-84, 44 x 80 = 33-22, 44 x 81 = 33-66, 44 x 82 = 34-4, 44 x 83 = 34-48, 44 x 84 = 34-92, 44 x 85 = 35-30, 44 x 86 = 35-74, 44 x 87 = 36-12, 44 x 88 = 36-56, 44 x 89 = 36-100, 44 x 90 = 37-38, 44 x 91 = 37-82, 44 x 92 = 38-20, 44 x 93 = 38-64, 44 x 94 = 39-2, 44 x 95 = 39-46, 44 x 96 = 39-90, 44 x 97 = 40-28, 44 x 98 = 40-72, 44 x 99 = 41-10, 44 x 100 = 41-54, 44 x 101 = 41-98, 44 x 102 = 42-36, 44 x 103 = 42-80, 44 x 104 = 43-18, 44 x 105 = 43-62, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-29, 45 x 4 = 1-74, 45 x 5 = 2-13, 45 x 6 = 2-58, 45 x 7 = 2-103, 45 x 8 = 3-42, 45 x 9 = 3-87, 45 x 10 = 4-26, 45 x 11 = 4-71, 45 x 12 = 5-10, 45 x 13 = 5-55, 45 x 14 = 5-100, 45 x 15 = 6-39, 45 x 16 = 6-84, 45 x 17 = 7-23, 45 x 18 = 7-68, 45 x 19 = 8-7, 45 x 20 = 8-52, 45 x 21 = 8-97, 45 x 22 = 9-36, 45 x 23 = 9-81, 45 x 24 = 10-20, 45 x 25 = 10-65, 45 x 26 = 11-4, 45 x 27 = 11-49, 45 x 28 = 11-94, 45 x 29 = 12-33, 45 x 30 = 12-78, 45 x 31 = 13-17, 45 x 32 = 13-62, 45 x 33 = 14-1, 45 x 34 = 14-46, 45 x 35 = 14-91, 45 x 36 = 15-30, 45 x 37 = 15-75, 45 x 38 = 16-14, 45 x 39 = 16-59, 45 x 40 = 16-104, 45 x 41 = 17-43, 45 x 42 = 17-88, 45 x 43 = 18-27, 45 x 44 = 18-72, 45 x 45 = 19-11, 45 x 46 = 19-56, 45 x 47 = 19-101, 45 x 48 = 20-40, 45 x 49 = 20-85, 45 x 50 = 21-24, 45 x 51 = 21-69, 45 x 52 = 22-8, 45 x 53 = 22-53, 45 x 54 = 22-98, 45 x 55 = 23-37, 45 x 56 = 23-82, 45 x 57 = 24-21, 45 x 58 = 24-66, 45 x 59 = 25-5, 45 x 60 = 25-50, 45 x 61 = 25-95, 45 x 62 = 26-34, 45 x 63 = 26-79, 45 x 64 = 27-18, 45 x 65 = 27-63, 45 x 66 = 28-2, 45 x 67 = 28-47, 45 x 68 = 28-92, 45 x 69 = 29-31, 45 x 70 = 29-76, 45 x 71 = 30-15, 45 x 72 = 30-60, 45 x 73 = 30-105, 45 x 74 = 31-44, 45 x 75 = 31-89, 45 x 76 = 32-28, 45 x 77 = 32-73, 45 x 78 = 33-12, 45 x 79 = 33-57, 45 x 80 = 33-102, 45 x 81 = 34-41, 45 x 82 = 34-86, 45 x 83 = 35-25, 45 x 84 = 35-70, 45 x 85 = 36-9, 45 x 86 = 36-54, 45 x 87 = 36-99, 45 x 88 = 37-38, 45 x 89 = 37-83, 45 x 90 = 38-22, 45 x 91 = 38-67, 45 x 92 = 39-6, 45 x 93 = 39-51, 45 x 94 = 39-96, 45 x 95 = 40-35, 45 x 96 = 40-80, 45 x 97 = 41-19, 45 x 98 = 41-64, 45 x 99 = 42-3, 45 x 100 = 42-48, 45 x 101 = 42-93, 45 x 102 = 43-32, 45 x 103 = 43-77, 45 x 104 = 44-16, 45 x 105 = 44-61, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-32, 46 x 4 = 1-78, 46 x 5 = 2-18, 46 x 6 = 2-64, 46 x 7 = 3-4, 46 x 8 = 3-50, 46 x 9 = 3-96, 46 x 10 = 4-36, 46 x 11 = 4-82, 46 x 12 = 5-22, 46 x 13 = 5-68, 46 x 14 = 6-8, 46 x 15 = 6-54, 46 x 16 = 6-100, 46 x 17 = 7-40, 46 x 18 = 7-86, 46 x 19 = 8-26, 46 x 20 = 8-72, 46 x 21 = 9-12, 46 x 22 = 9-58, 46 x 23 = 9-104, 46 x 24 = 10-44, 46 x 25 = 10-90, 46 x 26 = 11-30, 46 x 27 = 11-76, 46 x 28 = 12-16, 46 x 29 = 12-62, 46 x 30 = 13-2, 46 x 31 = 13-48, 46 x 32 = 13-94, 46 x 33 = 14-34, 46 x 34 = 14-80, 46 x 35 = 15-20, 46 x 36 = 15-66, 46 x 37 = 16-6, 46 x 38 = 16-52, 46 x 39 = 16-98, 46 x 40 = 17-38, 46 x 41 = 17-84, 46 x 42 = 18-24, 46 x 43 = 18-70, 46 x 44 = 19-10, 46 x 45 = 19-56, 46 x 46 = 19-102, 46 x 47 = 20-42, 46 x 48 = 20-88, 46 x 49 = 21-28, 46 x 50 = 21-74, 46 x 51 = 22-14, 46 x 52 = 22-60, 46 x 53 = 23-0, 46 x 54 = 23-46, 46 x 55 = 23-92, 46 x 56 = 24-32, 46 x 57 = 24-78, 46 x 58 = 25-18, 46 x 59 = 25-64, 46 x 60 = 26-4, 46 x 61 = 26-50, 46 x 62 = 26-96, 46 x 63 = 27-36, 46 x 64 = 27-82, 46 x 65 = 28-22, 46 x 66 = 28-68, 46 x 67 = 29-8, 46 x 68 = 29-54, 46 x 69 = 29-100, 46 x 70 = 30-40, 46 x 71 = 30-86, 46 x 72 = 31-26, 46 x 73 = 31-72, 46 x 74 = 32-12, 46 x 75 = 32-58, 46 x 76 = 32-104, 46 x 77 = 33-44, 46 x 78 = 33-90, 46 x 79 = 34-30, 46 x 80 = 34-76, 46 x 81 = 35-16, 46 x 82 = 35-62, 46 x 83 = 36-2, 46 x 84 = 36-48, 46 x 85 = 36-94, 46 x 86 = 37-34, 46 x 87 = 37-80, 46 x 88 = 38-20, 46 x 89 = 38-66, 46 x 90 = 39-6, 46 x 91 = 39-52, 46 x 92 = 39-98, 46 x 93 = 40-38, 46 x 94 = 40-84, 46 x 95 = 41-24, 46 x 96 = 41-70, 46 x 97 = 42-10, 46 x 98 = 42-56, 46 x 99 = 42-102, 46 x 100 = 43-42, 46 x 101 = 43-88, 46 x 102 = 44-28, 46 x 103 = 44-74, 46 x 104 = 45-14, 46 x 105 = 45-60, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-35, 47 x 4 = 1-82, 47 x 5 = 2-23, 47 x 6 = 2-70, 47 x 7 = 3-11, 47 x 8 = 3-58, 47 x 9 = 3-105, 47 x 10 = 4-46, 47 x 11 = 4-93, 47 x 12 = 5-34, 47 x 13 = 5-81, 47 x 14 = 6-22, 47 x 15 = 6-69, 47 x 16 = 7-10, 47 x 17 = 7-57, 47 x 18 = 7-104, 47 x 19 = 8-45, 47 x 20 = 8-92, 47 x 21 = 9-33, 47 x 22 = 9-80, 47 x 23 = 10-21, 47 x 24 = 10-68, 47 x 25 = 11-9, 47 x 26 = 11-56, 47 x 27 = 11-103, 47 x 28 = 12-44, 47 x 29 = 12-91, 47 x 30 = 13-32, 47 x 31 = 13-79, 47 x 32 = 14-20, 47 x 33 = 14-67, 47 x 34 = 15-8, 47 x 35 = 15-55, 47 x 36 = 15-102, 47 x 37 = 16-43, 47 x 38 = 16-90, 47 x 39 = 17-31, 47 x 40 = 17-78, 47 x 41 = 18-19, 47 x 42 = 18-66, 47 x 43 = 19-7, 47 x 44 = 19-54, 47 x 45 = 19-101, 47 x 46 = 20-42, 47 x 47 = 20-89, 47 x 48 = 21-30, 47 x 49 = 21-77, 47 x 50 = 22-18, 47 x 51 = 22-65, 47 x 52 = 23-6, 47 x 53 = 23-53, 47 x 54 = 23-100, 47 x 55 = 24-41, 47 x 56 = 24-88, 47 x 57 = 25-29, 47 x 58 = 25-76, 47 x 59 = 26-17, 47 x 60 = 26-64, 47 x 61 = 27-5, 47 x 62 = 27-52, 47 x 63 = 27-99, 47 x 64 = 28-40, 47 x 65 = 28-87, 47 x 66 = 29-28, 47 x 67 = 29-75, 47 x 68 = 30-16, 47 x 69 = 30-63, 47 x 70 = 31-4, 47 x 71 = 31-51, 47 x 72 = 31-98, 47 x 73 = 32-39, 47 x 74 = 32-86, 47 x 75 = 33-27, 47 x 76 = 33-74, 47 x 77 = 34-15, 47 x 78 = 34-62, 47 x 79 = 35-3, 47 x 80 = 35-50, 47 x 81 = 35-97, 47 x 82 = 36-38, 47 x 83 = 36-85, 47 x 84 = 37-26, 47 x 85 = 37-73, 47 x 86 = 38-14, 47 x 87 = 38-61, 47 x 88 = 39-2, 47 x 89 = 39-49, 47 x 90 = 39-96, 47 x 91 = 40-37, 47 x 92 = 40-84, 47 x 93 = 41-25, 47 x 94 = 41-72, 47 x 95 = 42-13, 47 x 96 = 42-60, 47 x 97 = 43-1, 47 x 98 = 43-48, 47 x 99 = 43-95, 47 x 100 = 44-36, 47 x 101 = 44-83, 47 x 102 = 45-24, 47 x 103 = 45-71, 47 x 104 = 46-12, 47 x 105 = 46-59, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-38, 48 x 4 = 1-86, 48 x 5 = 2-28, 48 x 6 = 2-76, 48 x 7 = 3-18, 48 x 8 = 3-66, 48 x 9 = 4-8, 48 x 10 = 4-56, 48 x 11 = 4-104, 48 x 12 = 5-46, 48 x 13 = 5-94, 48 x 14 = 6-36, 48 x 15 = 6-84, 48 x 16 = 7-26, 48 x 17 = 7-74, 48 x 18 = 8-16, 48 x 19 = 8-64, 48 x 20 = 9-6, 48 x 21 = 9-54, 48 x 22 = 9-102, 48 x 23 = 10-44, 48 x 24 = 10-92, 48 x 25 = 11-34, 48 x 26 = 11-82, 48 x 27 = 12-24, 48 x 28 = 12-72, 48 x 29 = 13-14, 48 x 30 = 13-62, 48 x 31 = 14-4, 48 x 32 = 14-52, 48 x 33 = 14-100, 48 x 34 = 15-42, 48 x 35 = 15-90, 48 x 36 = 16-32, 48 x 37 = 16-80, 48 x 38 = 17-22, 48 x 39 = 17-70, 48 x 40 = 18-12, 48 x 41 = 18-60, 48 x 42 = 19-2, 48 x 43 = 19-50, 48 x 44 = 19-98, 48 x 45 = 20-40, 48 x 46 = 20-88, 48 x 47 = 21-30, 48 x 48 = 21-78, 48 x 49 = 22-20, 48 x 50 = 22-68, 48 x 51 = 23-10, 48 x 52 = 23-58, 48 x 53 = 24-0, 48 x 54 = 24-48, 48 x 55 = 24-96, 48 x 56 = 25-38, 48 x 57 = 25-86, 48 x 58 = 26-28, 48 x 59 = 26-76, 48 x 60 = 27-18, 48 x 61 = 27-66, 48 x 62 = 28-8, 48 x 63 = 28-56, 48 x 64 = 28-104, 48 x 65 = 29-46, 48 x 66 = 29-94, 48 x 67 = 30-36, 48 x 68 = 30-84, 48 x 69 = 31-26, 48 x 70 = 31-74, 48 x 71 = 32-16, 48 x 72 = 32-64, 48 x 73 = 33-6, 48 x 74 = 33-54, 48 x 75 = 33-102, 48 x 76 = 34-44, 48 x 77 = 34-92, 48 x 78 = 35-34, 48 x 79 = 35-82, 48 x 80 = 36-24, 48 x 81 = 36-72, 48 x 82 = 37-14, 48 x 83 = 37-62, 48 x 84 = 38-4, 48 x 85 = 38-52, 48 x 86 = 38-100, 48 x 87 = 39-42, 48 x 88 = 39-90, 48 x 89 = 40-32, 48 x 90 = 40-80, 48 x 91 = 41-22, 48 x 92 = 41-70, 48 x 93 = 42-12, 48 x 94 = 42-60, 48 x 95 = 43-2, 48 x 96 = 43-50, 48 x 97 = 43-98, 48 x 98 = 44-40, 48 x 99 = 44-88, 48 x 100 = 45-30, 48 x 101 = 45-78, 48 x 102 = 46-20, 48 x 103 = 46-68, 48 x 104 = 47-10, 48 x 105 = 47-58, 
